#{"t_start": 1747255927.0652058, "env_id": null}
r,l,t
308.342876,562,1.466347
750.447207,1017,3.182599
360.581251,676,4.744314
256.227468,521,5.535309
221.283881,446,6.231014
1797.253256,2049,10.206469
1795.828363,2049,14.088709
1794.019857,2049,18.318281
351.98112,669,19.454733
1792.715477,2049,23.376047
664.316246,1151,25.548803
490.012816,867,26.939216
956.791425,1634,29.939683
250.817251,493,30.744553
1838.156782,2049,34.711056
1835.032147,2049,38.706102
1795.32615,2049,42.563749
394.239515,733,44.101965
1784.533566,2049,48.029312
1835.819384,2049,51.987358
1794.738576,2049,55.91658
1767.717589,2049,59.798437
219.175534,437,60.507444
264.751788,518,61.352123
1823.833575,2049,65.276865
227.074715,456,66.00789
259.62572,523,67.17498
1828.004236,2049,71.08686
200.327867,423,71.738717
1833.195388,2049,75.687811
1792.50979,2049,79.5763
232.275108,498,80.400862
1834.498056,2049,84.331365
102.969426,266,84.823203
430.688817,797,86.432998
579.35523,1034,88.15039
311.378644,575,89.049013
191.628299,410,90.046747
345.464989,662,91.119643
447.396465,812,92.43872
637.613473,1138,94.613864
436.446999,800,95.928486
1754.237723,2049,99.780464
1752.36146,2049,103.574628
781.995027,1369,106.174768
332.042096,630,107.218446
503.727598,924,109.033368
1788.758885,2049,113.000089
236.815973,485,113.748514
1788.80268,2049,117.668916
1784.757688,2049,121.753002
559.538374,965,123.295655
1238.741868,2049,127.035869
1792.048683,2049,130.980641
1710.06028,2049,134.802593
254.374527,560,136.016132
280.668452,523,136.820391
242.008293,491,137.589891
1753.637259,2049,141.615319
240.480407,485,142.37979
366.609911,635,143.742253
331.646647,626,144.706456
251.56489,491,145.465789
1781.791914,2049,149.33286
1752.945191,2049,153.22308
338.025661,684,154.602751
1717.657775,2049,158.445259
283.23904,589,159.389887
249.262616,510,160.17341
309.09516,625,161.430725
1794.852757,2049,165.379217
1760.786261,2049,169.317837
275.669176,539,170.142864
1745.08614,2049,174.044337
1769.851039,2049,177.951909
219.787694,493,178.747769
253.336221,521,179.569563
1770.297709,2049,183.49248
282.155396,589,184.717478
1790.432724,2049,188.628253
494.715851,859,189.98917
1794.514726,2049,194.049596
217.490505,477,194.795243
