fps,explained_variance,policy_entropy,n_updates,serial_timesteps,value_loss,clipfrac,time_elapsed,policy_loss,approxkl,total_timesteps,ep_reward_mean,ep_len_mean
437,0.8408518433570862,3.7750173,67,137216,17.33327,0.033837892,312.457088470459,-0.0031373235,0.0030841886,137216,606.39229201,1040.97
385,0.9177111238241196,3.7725163,68,139264,14.619472,0.030273438,317.13371419906616,-0.002314122,0.0027806202,139264,602.8210265600001,1035.71
429,0.8684596419334412,3.775589,69,141312,11.400656,0.031201173,322.4491171836853,-0.0024918304,0.0029718936,141312,610.25195663,1048.43
427,0.9468655437231064,3.771092,70,143360,5.544751,0.019384766,327.2198557853699,-0.0034357787,0.0021385907,143360,616.0082732400001,1057.61
491,0.9529746510088444,3.7643476,71,145408,4.013051,0.033740234,332.0134027004242,-0.002543299,0.0028437236,145408,621.7716910400001,1067.32
322,0.9242900758981705,3.7644753,72,147456,16.13731,0.045996092,336.1784224510193,-0.0058096293,0.0041487208,147456,616.9166736999999,1060.12
434,0.8203199803829193,3.7673173,73,149504,14.262482,0.055615235,342.53402972221375,-0.004143161,0.004624337,149504,619.87357224,1068.08
482,0.907435730099678,3.7688713,74,151552,9.748588,0.037988283,347.245929479599,-0.005747855,0.004250052,151552,626.23976253,1077.79
457,0.9071945548057556,3.7649803,75,153600,12.161928,0.03227539,351.4868757724762,-0.0033148404,0.0029366664,153600,616.60937096,1060.8
465,0.9751400072127581,3.754303,76,155648,1.6827757,0.06074219,355.9666197299957,-0.004937883,0.005434886,155648,604.9410782,1041.32
466,0.9151380211114883,3.7381966,77,157696,5.0241513,0.043017577,360.36937260627747,-0.00435713,0.0039825235,157696,616.2147646899999,1061.41
333,0.8833875358104706,3.738572,78,159744,15.944489,0.04375,364.76112937927246,-0.0031767809,0.0038614082,159744,609.16238011,1052.97
446,0.8492508977651596,3.7484193,79,161792,10.626236,0.052197266,370.8938329219818,-0.002972807,0.00460272,161792,619.34911942,1069.3
375,0.9332365393638611,3.745643,80,163840,9.743366,0.034570314,375.4768567085266,-0.004658418,0.003146444,163840,631.7222481099999,1089.68
447,0.8390797674655914,3.737039,81,165888,12.665961,0.027294923,380.9291241168976,-0.002569211,0.0025962428,165888,631.8377077099999,1089.68
446,0.8448514044284821,3.7257385,82,167936,9.617399,0.046582032,385.51062202453613,-0.002104932,0.0041802125,167936,632.12593448,1089.68
445,0.8803201615810394,3.720562,83,169984,8.559791,0.03461914,390.0976388454437,-0.0053187935,0.0033911678,169984,639.46906131,1101.33
463,0.8573521375656128,3.7171795,84,172032,9.699431,0.026611328,394.6954860687256,-0.0022485484,0.0026199513,172032,644.8944674800001,1110.27
354,0.9450571164488792,3.7281902,85,174080,10.6124325,0.043017577,399.1126871109009,-0.0057880683,0.0037701528,174080,614.10345471,1060.95
449,0.8483175486326218,3.741399,86,176128,12.729159,0.043603517,404.8850121498108,-0.0028367634,0.0036447137,176128,616.04040204,1060.95
435,0.9201673343777657,3.7425716,87,178176,5.609029,0.049804688,409.44293451309204,-0.0047015296,0.004289088,178176,617.97074375,1065.2
409,0.6016083359718323,3.7383971,88,180224,14.344183,0.055615235,414.1409375667572,-0.0013234144,0.00508897,180224,623.17655656,1073.68
440,0.8845439180731773,3.7395852,89,182272,7.695904,0.042285156,419.1449067592621,0.000136331,0.0035514429,182272,619.69164896,1072.82
447,0.8419814109802246,3.7514057,90,184320,12.089229,0.03754883,423.79666686058044,-0.006205007,0.0035208683,184320,609.3513012100001,1062.29
337,0.8290682733058929,3.7584407,91,186368,24.072432,0.024609376,428.36924386024475,-0.0020927598,0.0022272202,186368,609.99024212,1067.97
442,0.9056001678109169,3.769754,92,188416,8.839367,0.030908203,434.43496799468994,-0.0036032014,0.002679924,188416,616.3239607,1079.82
393,0.8986115753650665,3.7770805,93,190464,14.99,0.064257815,439.0611639022827,-0.0074102757,0.00580873,190464,604.8673285799999,1061.7
375,0.961324892938137,3.7704518,94,192512,6.2279344,0.030664062,444.26015162467957,-0.0037613944,0.0028425786,192512,582.6926655299999,1027.27
385,0.8598008751869202,3.768947,95,194560,15.923288,0.04765625,449.72250723838806,-0.002986447,0.0045890375,194560,590.0684481200001,1038.82
339,0.8553091436624527,3.7754574,96,196608,17.759975,0.03930664,455.0365037918091,-0.004210512,0.0036148063,196608,579.79119832,1026.52
347,0.9468524232506752,3.775043,97,198656,7.0889482,0.03046875,461.07392477989197,-0.0028411946,0.0027236468,198656,565.08460612,1008.68
406,0.8375408798456192,3.783092,98,200704,12.326021,0.047851562,466.9636929035187,-0.004088623,0.004533479,200704,577.4191673299999,1029.96
420,0.8965310081839561,3.7960868,99,202752,8.426047,0.046679687,472.0035812854767,-0.004468486,0.0042404504,202752,587.56831952,1045.9
340,0.9104030653834343,3.8041637,100,204800,15.344203,0.05214844,476.87568855285645,-0.004888725,0.0049877283,204800,576.0212837800001,1028.3
409,0.8713430911302567,3.8202362,101,206848,7.218445,0.023095703,482.8921353816986,-0.0035069827,0.002074474,206848,565.8364959300001,1015.68
375,0.8559904396533966,3.8261688,102,208896,9.375142,0.058398437,487.89176297187805,-0.0047867983,0.005851691,208896,565.3844073500001,1015.68
367,0.7523348778486252,3.8279805,103,210944,14.497783,0.04018555,493.3443748950958,-0.0031325533,0.0036048628,210944,577.2642266600001,1039.3
395,0.8763424307107925,3.8236732,104,212992,8.453909,0.024316406,498.91695833206177,-0.0040202127,0.0021630938,212992,576.3655414500001,1039.3
391,0.8488069772720337,3.8280768,105,215040,8.06748,0.051123045,504.09406042099,-0.0057069235,0.0040872013,215040,574.6672162100001,1039.3
395,0.9106791988015175,3.8288963,106,217088,8.401003,0.028808594,509.3211262226105,-0.0019212263,0.0028346544,217088,563.2889243700001,1020.15
381,0.825463056564331,3.825173,107,219136,20.969067,0.0390625,514.4934883117676,-0.0047244835,0.004270336,219136,551.5754676500002,1001.37
292,0.862026646733284,3.8378556,108,221184,10.668387,0.05288086,519.8681030273438,-0.0015154652,0.004511604,221184,552.1394428900002,1004.68
326,0.8516684472560883,3.8485653,109,223232,12.935178,0.029296875,526.8649995326996,-0.0028571736,0.0026630438,223232,521.8752193600001,957.65
317,0.9420970268547535,3.855149,110,225280,9.714885,0.03676758,533.136105298996,-0.004284674,0.00349212,225280,512.17722964,939.02
417,0.8254141807556152,3.8615708,111,227328,23.687334,0.02470703,539.5780038833618,-0.0014936395,0.0025139062,227328,510.1429759,937.69
419,0.8215176463127136,3.8559527,112,229376,7.48939,0.040771484,544.4851174354553,-0.0031941137,0.0038082046,229376,520.24001092,956.27
342,0.8093342483043671,3.864329,113,231424,15.978177,0.032568358,549.3710045814514,-0.0050537074,0.0029602856,231424,496.99462653,923.36
407,0.8706607967615128,3.877353,114,233472,13.073977,0.034814455,555.3466789722443,-0.0037307527,0.0031013791,233472,495.45579179,920.05
388,0.877657912671566,3.8758438,115,235520,5.769902,0.030078124,560.3702554702759,-0.0050058714,0.0027234156,235520,498.34030002,925.83
242,0.8840126544237137,3.8712246,116,237568,19.451303,0.04638672,565.637669801712,-0.0042492,0.004693666,237568,485.5874683800001,910.32
428,0.8668568134307861,3.8783238,117,239616,8.022985,0.022705078,574.0895311832428,-0.0035936148,0.0021998798,239616,491.71210166,920.88
451,0.7673901617527008,3.8825755,118,241664,11.679183,0.03857422,578.8730075359344,-0.003561363,0.0034129932,241664,501.18121276,937.74
242,0.9359435588121414,3.8906696,119,243712,12.702955,0.055419922,583.4111335277557,-0.0036632703,0.0042802067,243712,500.92408986999993,939.81
421,0.9089630246162415,3.8903244,120,245760,8.495415,0.042822264,591.8696181774139,-0.0032324165,0.0035800636,245760,501.63588217000006,941.82
404,0.8568142652511597,3.8932698,121,247808,8.185439,0.062060546,596.7261700630188,-0.004451624,0.0049151806,247808,512.2480799499999,961.3
250,0.956289254128933,3.8897178,122,249856,8.515307,0.059765626,601.7931613922119,-0.0043941634,0.0049754027,249856,510.82222333,961.3
171,0.8987498134374619,3.8964057,123,251904,5.756679,0.07954101,609.9844150543213,-0.0059193354,0.0070481584,251904,514.8981907799998,980.74
420,0.8397924900054932,3.906258,124,253952,12.30105,0.015283203,621.9609386920929,-0.002737041,0.0015288948,253952,503.24783755,961.15
424,0.8443707525730133,3.9153893,125,256000,11.511079,0.012890625,626.8273944854736,-0.0034900107,0.001353841,256000,516.07789191,980.25
383,0.8746983855962753,3.9101605,126,258048,12.361284,0.026171874,631.6492998600006,-0.001893218,0.0026995598,258048,521.73692262,986.88
138,0.7440128326416016,3.913863,127,260096,2.6812851,0.093603514,636.9886434078217,-0.0038708416,0.006784664,260096,525.3620221699999,1005.65
380,0.8766578212380409,3.9144185,128,262144,9.407893,0.040039062,651.8287703990936,-0.0032207791,0.0034988665,262144,527.1247381699999,1005.65
126,-0.08205020427703857,3.9106898,129,264192,2.976678,0.12480469,657.2131476402283,-0.004662321,0.00930426,264192,518.78639655,1005.65
137,0.7797347605228424,3.8967037,130,266240,2.879195,0.103955075,673.4620254039764,-0.007567233,0.008093304,266240,522.46934934,1024.22
363,0.765171229839325,3.884172,131,268288,9.713541,0.03955078,688.383472442627,-0.0036777754,0.003384027,268288,521.3993617799999,1024.22
139,0.23071986436843872,3.867826,132,270336,3.2188785,0.09833984,694.017213344574,-0.0063511385,0.00772187,270336,513.02203487,1024.22
378,0.8814627900719643,3.8547084,133,272384,8.9056,0.042871095,708.6772298812866,-0.0019281944,0.0037023495,272384,511.81114191,1024.22
146,0.8541684001684189,3.8495293,134,274432,3.1522393,0.11025391,714.0825636386871,-0.006396667,0.007954409,274432,504.24989027000004,1024.22
410,0.8846902623772621,3.840191,135,276480,6.659252,0.02836914,728.1063840389252,-0.0025817363,0.002753546,276480,504.07640542,1023.36
399,0.896809458732605,3.840945,136,278528,8.661195,0.041259766,733.0995943546295,-0.004348903,0.0037030682,278528,516.5473108900001,1042.97
148,0.8667218536138535,3.8386822,137,280576,12.489726,0.037109375,738.2240211963654,-0.0017549252,0.004038907,280576,528.1586416099999,1062.2
322,0.9787348415702581,3.842795,138,282624,2.6303582,0.030810546,751.9869616031647,-0.00530754,0.002717411,282624,531.7234449399999,1080.93
430,0.7611625343561172,3.8505244,139,284672,11.846106,0.019433593,758.3322658538818,-0.0040480164,0.0020296765,284672,536.72357232,1089.53
146,0.8651657104492188,3.84818,140,286720,12.469389,0.054248046,763.0877425670624,-0.0046143844,0.005227997,286720,535.7916224599999,1089.53
329,0.9815849307924509,3.8326092,141,288768,2.3158655,0.0359375,777.03107213974,-0.004459838,0.0029855042,288768,537.60112407,1105.04
409,0.8430908620357513,3.8261173,142,290816,8.325531,0.0203125,783.2417032718658,-0.0025617033,0.0021720643,290816,538.92228972,1105.04
434,0.6060366630554199,3.8202987,143,292864,23.25338,0.020996094,788.2393662929535,-0.005241627,0.0020188987,292864,540.4774926499999,1105.9
395,0.9264585077762604,3.8177369,144,294912,4.866666,0.038720705,792.9485340118408,-0.0031626835,0.003564975,294912,538.6704287,1105.9
403,0.709850400686264,3.8200092,145,296960,20.447546,0.03388672,798.1316409111023,-0.004536217,0.0029736452,296960,542.65974781,1109.7
361,0.8964824378490448,3.8246918,146,299008,8.576942,0.026171874,803.2056052684784,-0.00110039,0.002426513,299008,554.9452703,1128.26
222,0.9368900135159492,3.8276699,147,301056,12.736631,0.043359376,808.8703889846802,-0.0008420629,0.0039944747,301056,566.6849181099999,1147.89
185,0.9553487561643124,3.8385835,148,303104,3.0922945,0.07451172,818.0651819705963,-0.003802495,0.005564093,303104,567.1540642399999,1160.94
213,0.9477366842329502,3.8397076,149,305152,8.941272,0.05444336,829.0885000228882,-0.0018592912,0.004702202,305152,570.8544234999998,1169.4
170,0.8507889658212662,3.8370693,150,307200,8.542327,0.037646484,838.6733591556549,-0.00435595,0.003281481,307200,560.77795068,1166.98
389,0.8341215997934341,3.8349884,151,309248,9.05201,0.028808594,850.6548991203308,-0.0028485786,0.0027655081,309248,572.6357118399999,1185.04
383,0.744232177734375,3.8370318,152,311296,18.609621,0.012207031,855.9087607860565,-0.0014878074,0.0014995374,311296,586.89408675,1204.54
435,0.7933820486068726,3.8389602,153,313344,16.630642,0.021044921,861.2446811199188,-0.0026486574,0.0021714997,313344,573.38386755,1182.9
413,0.7407139539718628,3.841369,154,315392,21.381918,0.02319336,865.9526832103729,-0.0042208387,0.0021397774,315392,579.2378988500001,1191.54
411,0.8316117078065872,3.8442197,155,317440,9.904798,0.021533202,870.9019100666046,-0.0017373401,0.0020492766,317440,591.50056703,1210.2
427,0.8430923968553543,3.843351,156,319488,9.847116,0.023388673,875.8758687973022,-0.00085392594,0.0021671425,319488,601.68479659,1224.43
458,0.8574663698673248,3.8371487,157,321536,8.756431,0.036376953,880.6722056865692,-0.0024405827,0.0034290557,321536,610.67651527,1237.56
276,0.9503344669938087,3.8313794,158,323584,9.640171,0.027929688,885.1422600746155,-0.0015040617,0.0026078727,323584,623.30372543,1255.49
189,0.9412343688309193,3.8108323,159,325632,5.7145495,0.046777345,892.5570952892303,-0.003818857,0.0044917455,325632,615.4069664499999,1255.49
473,0.7340069711208344,3.7900703,160,327680,8.713708,0.0086425785,903.3617432117462,-0.00045490163,0.001130644,327680,623.68489353,1272.44
453,0.8856559693813324,3.7893467,161,329728,8.509708,0.028222656,907.6899034976959,-0.0025551952,0.0025666826,329728,624.6603256599999,1272.44
411,0.8640432208776474,3.7899146,162,331776,9.3877125,0.021582032,912.2016818523407,-0.001395616,0.0021194287,331776,626.0229631399999,1272.44
426,0.8017629384994507,3.7892063,163,333824,11.595589,0.040380858,917.1788563728333,-0.0027323135,0.004325561,333824,639.44816948,1291.73
452,0.8495126664638519,3.787251,164,335872,13.35927,0.05756836,921.9801032543182,-0.0022233068,0.005348767,335872,652.9036263900001,1311.08
465,0.7735974490642548,3.7881074,165,337920,19.025831,0.035107423,926.5116949081421,-0.003403773,0.0030887492,337920,661.02435072,1321.51
470,0.8374268859624863,3.7932,166,339968,9.24164,0.046191406,930.9082012176514,-0.001549238,0.003994854,339968,661.7837067099999,1321.51
466,0.8864646628499031,3.8002849,167,342016,5.075351,0.03696289,935.2596108913422,-0.004123134,0.0032881391,342016,653.29008242,1304.52
457,0.9128520712256432,3.7987208,168,344064,8.166943,0.047851562,939.6521708965302,-0.001550741,0.004256389,344064,662.75575933,1317.67
448,0.8564837723970413,3.7940476,169,346112,8.760868,0.021337891,944.1258108615875,-0.00023376648,0.0022560204,346112,663.5751194799999,1317.67
480,0.7908829599618912,3.79289,170,348160,11.465087,0.058544923,948.6920387744904,-0.004122483,0.005327349,348160,663.82153143,1317.67
458,0.8708938807249069,3.7950168,171,350208,11.353395,0.02866211,952.9511408805847,-0.00029531016,0.0025609748,350208,672.67162371,1330.98
448,0.7097508013248444,3.800372,172,352256,13.5492325,0.04511719,957.4159576892853,-0.0028706826,0.0037064205,352256,684.2760672500001,1349.09
451,0.8885970637202263,3.7979972,173,354304,8.843624,0.050976563,961.9833877086639,-0.005843481,0.0043807696,354304,684.3490702700001,1349.09
347,0.8632098585367203,3.7984574,174,356352,13.561261,0.03178711,966.51584815979,-0.0028886735,0.003064438,356352,696.9812854200001,1367.69
343,0.7402127385139465,3.8045192,175,358400,21.8943,0.02861328,972.4051988124847,-0.0008797605,0.002597833,358400,699.7558599500001,1368.82
301,0.9450087137520313,3.8006833,176,360448,8.254225,0.01977539,978.3638143539429,-0.0015382179,0.002192102,360448,712.2784866999999,1386.79
163,0.8650243282318115,3.7764046,177,362496,3.6873443,0.08710937,985.157187461853,-0.0027224163,0.007057552,362496,715.0406931199998,1403.72
282,0.9295327663421631,3.7597916,178,364544,10.07287,0.026416015,997.6856999397278,-0.0010980305,0.0027482295,364544,726.2021101399998,1422.7
140,0.19225090742111206,3.7533336,179,366592,3.4137466,0.03701172,1004.9231638908386,0.000119897784,0.003406734,366592,728.6843504799998,1440.34
163,0.8950339406728745,3.7433865,180,368640,4.065718,0.04375,1019.5226187705994,-0.0042863134,0.0040513193,368640,729.48353351,1453.62
429,0.6869684755802155,3.7388527,181,370688,14.270966,0.030712891,1032.0427958965302,-0.0019946164,0.0027515905,370688,734.5013007400001,1462.41
198,0.8745525479316711,3.7485275,182,372736,7.946077,0.06635742,1036.8082013130188,-0.007373899,0.0059495466,372736,727.8378314000001,1456.16
236,0.8768292143940926,3.761441,183,374784,10.394201,0.05180664,1047.126750946045,-0.0045572976,0.0043150587,374784,728.2128690999999,1468.98
444,0.8561873137950897,3.7654355,184,376832,12.957609,0.013183594,1055.7928912639618,-0.0012666855,0.0014124385,376832,730.7516614799999,1468.98
209,0.7509742677211761,3.774392,185,378880,13.95075,0.03261719,1060.3965854644775,-0.005090101,0.002887001,378880,720.23303266,1450.31
214,0.9840916078537703,3.7898166,186,380928,2.385276,0.04873047,1070.187222957611,-0.0039023873,0.003990107,380928,723.87931068,1470.05
437,0.7294518351554871,3.7951565,187,382976,17.714565,0.043847658,1079.7345576286316,-0.004720752,0.003856701,382976,735.38478177,1486.8
499,0.3087467551231384,3.782732,188,385024,11.420633,0.01875,1084.4171674251556,-0.0042377473,0.0020676474,385024,731.6383555799999,1482.06
396,0.8965471088886261,3.762115,189,387072,8.531046,0.024072265,1088.520911693573,-0.0030778497,0.0022441535,387072,743.64196061,1500.74
151,0.44206225872039795,3.765609,190,389120,2.2083755,0.09902344,1093.6841685771942,-0.002420298,0.007652542,389120,742.4972609,1509.49
165,0.4733126759529114,3.7667022,191,391168,6.7612977,0.053710938,1107.2135140895844,-0.005559838,0.004763237,391168,733.53623127,1506.49
477,0.963533379137516,3.761046,192,393216,3.150335,0.031054687,1119.581224679947,-0.004501913,0.0031656125,393216,722.3106514000001,1489.38
463,0.8802232220768929,3.7573504,193,395264,8.455082,0.01928711,1123.8689982891083,-0.0027894413,0.001807056,395264,734.1700923100001,1502.76
425,0.8287490159273148,3.7547073,194,397312,9.037436,0.025439452,1128.285545349121,-0.0011314875,0.0026840125,397312,733.2122376,1502.76
192,0.774914026260376,3.7579467,195,399360,15.644861,0.03359375,1133.1004865169525,-0.0050947014,0.0035821311,399360,720.3263491800001,1469.04
250,0.9875370254740119,3.757648,196,401408,2.1687486,0.084033206,1143.717252254486,-0.0074624605,0.0059376257,401408,722.0619171599997,1485.02
