#{"t_start": 1746020584.2412987, "env_id": null}
r,l,t
1360.656021,2049,4.521816
162.213009,385,5.104152
113.038953,275,5.521925
1638.559611,2049,9.074271
1685.732904,2049,12.743727
1719.431804,2049,16.651712
1798.082219,2049,20.503202
1711.123885,2049,24.244139
1671.429702,2049,27.866992
1747.541256,2049,31.552703
1700.382856,2049,35.148118
155.011226,394,35.781394
298.224721,575,36.624758
888.690001,1426,39.0265
237.892146,511,39.841429
224.48063,495,40.592574
225.356819,492,41.690955
164.235572,396,42.306801
229.269834,501,43.068716
219.603473,493,43.825509
94.89093,264,44.607238
224.627591,496,45.363918
48.117735,156,45.620039
250.206445,523,46.43301
1743.512222,2049,50.149295
237.615108,507,50.898297
231.757852,501,51.995439
1753.145883,2049,55.633532
106.005421,269,56.040578
1648.949651,2049,59.661028
167.336356,395,60.285885
167.067837,398,60.893343
194.145578,487,61.624063
199.334344,471,62.709793
227.520822,508,63.468515
267.248738,532,64.284127
225.908254,503,65.029825
219.205131,493,66.118147
1726.277073,2049,69.715255
1776.559181,2049,73.464048
475.979333,837,74.744867
219.309707,487,75.508218
227.866612,498,76.287762
42.164193,153,76.893233
47.529854,161,77.153166
38.415156,140,77.376218
1786.723528,2049,81.160411
232.051709,498,81.897963
230.849943,510,82.667003
220.437577,483,83.384994
252.534282,521,84.519652
1685.837423,2049,88.096472
1718.809137,2049,91.752316
1746.929083,2049,95.43656
257.177336,536,96.235312
1266.032376,2049,99.721324
242.765248,514,100.49647
117.541166,285,100.930214
1781.369259,2049,104.749125
1684.736207,2049,108.569313
98.175118,257,108.991018
224.596708,502,110.105193
145.44482,376,110.673704
214.642041,489,111.403092
1369.737231,1690,114.470878
92.397908,250,114.854889
261.420228,545,115.662628
88.850641,255,116.061086
258.528761,532,117.201732
89.914591,254,117.598291
214.30444,485,118.306921
1669.385677,2049,121.945808
1705.40692,2049,125.625654
1544.431412,2049,129.165634
1739.238324,2049,132.90896
244.723919,512,133.690769
343.841582,655,135.03758
228.468618,502,135.804115
1750.695588,2049,139.807063
1699.278738,2049,143.784009
458.751105,806,145.143179
1715.009351,2049,148.8618
251.691373,529,150.077111
100.705352,267,150.512775
247.991527,523,151.291761
199.827768,473,152.021525
42.094594,154,152.276515
96.593679,271,152.692945
75.53025,217,153.025093
272.236223,528,154.159706
94.128254,254,154.562014
67.680373,210,154.891622
111.327586,278,155.314018
223.804082,495,156.062961
1713.829745,2049,159.827019
227.115162,494,161.082293
1302.125362,2049,165.141635
1283.746294,2049,169.068764
1270.119361,2049,172.831721
342.593039,643,173.85485
1658.752316,2049,177.830704
1419.101929,2049,181.836972
1327.019354,1590,184.860892
252.382939,523,185.647308
101.419271,271,186.072712
262.633005,504,186.838386
91.067634,259,187.28367
224.848075,501,188.486537
1636.503064,2049,192.878556
38.934754,141,193.124171
248.995536,520,193.942946
1207.648789,1578,196.92752
202.315375,477,197.903518
1686.334492,2049,201.651787
229.540104,499,202.412273
1398.412196,1811,205.781226
1646.725855,2049,209.55722
205.690233,484,210.340168
183.394765,459,211.394343
65.459403,209,211.737685
1276.750726,1684,214.816008
87.353203,250,215.213624
149.343122,393,215.828481
195.551653,471,216.564219
1619.265269,2049,220.212725
67.99769,221,220.55799
191.230816,484,221.358863
154.613929,388,222.347151
74.899568,224,222.72438
44.232808,157,222.978129
89.269908,269,223.397976
1681.496382,2049,227.401275
1717.446768,2049,231.155714
1624.160043,2049,234.821536
1639.231419,2049,238.501321
64.424351,210,238.832016
76.690608,229,239.201274
62.961298,216,239.53884
1411.463619,2049,243.077234
67.570354,217,243.405913
65.982402,210,243.74007
246.944141,522,244.887674
90.222493,261,245.295547
1574.908538,2049,248.910963
1679.115773,2049,252.632293
67.07841,228,252.998088
1523.08044,2049,256.609389
1584.922835,2049,260.320212
96.191788,278,260.748961
1708.696551,2049,264.5005
1714.857763,2049,268.188386
1576.305853,2049,272.325592
83.8536,245,272.746175
1625.194707,2049,276.51552
92.692473,275,276.939864
76.599114,222,277.28715
201.099174,470,278.398075
85.827045,260,278.821296
215.982251,489,279.616177
1651.75238,2049,283.513871
1706.785828,2049,287.331824
73.541008,238,287.728041
89.847672,252,288.124107
211.538977,483,289.231705
244.889843,565,290.107752
1697.669868,2049,293.72586
67.552502,234,294.089056
1643.882547,2049,297.754518
1590.788361,2049,301.38732
66.5965,216,301.734913
1631.615994,2049,305.489024
730.192239,1147,307.555774
1532.456074,2049,311.086528
280.020905,590,312.038943
1649.823036,2049,315.707028
95.63153,263,316.133812
1652.423066,2049,319.789956
1706.708315,2049,323.49494
899.325189,1305,325.937249
1515.103602,2049,329.575554
1725.77255,2049,333.372232
1709.853097,2049,337.205763
220.598831,500,337.957543
1580.340625,2049,341.518982
98.052438,278,341.979798
248.61489,524,342.793931
191.048632,489,343.919413
198.174545,479,344.654772
1556.700375,2049,348.296604
199.241171,489,349.068097
207.688447,477,349.805459
346.792935,699,351.23386
1652.76487,2049,354.978772
1734.118098,2049,358.74718
1672.44154,2049,362.501661
1746.772411,2049,366.303227
1656.26739,2049,370.019045
1736.47368,2049,373.768098
1823.85875,2049,377.621392
1786.658323,2049,381.396211
1760.062694,2049,385.109115
1705.679228,2049,388.817522
91.983363,256,389.227938
309.144101,617,390.158991
1734.3069,2049,393.875453
1690.813833,2049,397.535999
1653.91774,2049,401.192149
1687.666323,2049,404.863678
97.235238,265,405.285291
80.226978,240,405.671806
1713.715435,2049,409.546582
239.23267,509,410.32627
199.94607,466,411.420276
1629.290437,2049,415.063989
1724.475661,2049,418.805606
522.770238,846,420.098276
1747.778603,2049,423.86203
