serial_timesteps,value_loss,ep_reward_mean,policy_loss,approxkl,ep_len_mean,total_timesteps,n_updates,time_elapsed,clipfrac,policy_entropy,fps,explained_variance
110592,1.0549729,208.71011063000003,-0.0011015375,0.0033354822,997.22,110592,54,179.80172681808472,0.037109375,1.4490529,564,0.19615215063095093
112640,1.058194,212.83996264000004,-0.00023982686,0.003940418,1014.35,112640,55,183.43188190460205,0.042578124,1.4613578,591,0.1500503420829773
114688,1.0762678,217.35595064,-0.0013289816,0.0039465777,1032.67,114688,56,186.89485120773315,0.048291016,1.4711051,589,0.1925961971282959
116736,1.0907257,222.05269738000004,-0.0008244955,0.0041055353,1051.33,116736,57,190.3710322380066,0.048339844,1.4795971,575,0.24952363967895508
118784,1.0960529,226.56467216000001,-0.0020294816,0.004313183,1069.53,118784,58,193.93112301826477,0.049121093,1.4816717,604,0.208229660987854
120832,1.1235697,231.02272659000002,-0.0006285416,0.0044381907,1086.85,120832,59,197.3179852962494,0.05444336,1.4846655,582,0.2383943796157837
122880,1.1666727,235.80110553999998,-0.002891432,0.0047897724,1105.24,122880,60,200.83395075798035,0.05683594,1.4870474,577,0.14643532037734985
124928,1.1938887,240.75554526,-0.0021923955,0.005648258,1124.37,124928,61,204.38245153427124,0.06577148,1.491033,581,0.16539311408996582
126976,1.264857,245.74182546999998,-0.0012470782,0.0042434484,1143.42,126976,62,207.90473771095276,0.052197266,1.4954296,581,0.14030474424362183
129024,1.2656881,250.70959879999995,-0.00051020924,0.0050017806,1162.34,129024,63,211.42500829696655,0.061328124,1.5136055,570,0.1544332504272461
131072,1.251721,255.79928907,-0.004697097,0.0070729875,1181.52,131072,64,215.0155861377716,0.089746095,1.524094,582,0.04977691173553467
133120,1.2550557,260.68870037,-0.0007844685,0.004937531,1200.47,133120,65,218.52926397323608,0.061816406,1.5213282,595,0.032527387142181396
135168,1.2726452,265.44353557,-0.0026186353,0.0061178613,1218.57,135168,66,221.9689176082611,0.07910156,1.5202167,595,0.10012787580490112
137216,1.2716105,270.49583366999997,-0.0028569046,0.007274645,1237.86,137216,67,225.4078938961029,0.09536133,1.515952,596,0.04326516389846802
139264,1.3743198,275.60345041,-0.0002025885,0.0046700533,1256.9,139264,68,228.84348607063293,0.05732422,1.5244077,582,0.09992951154708862
141312,1.3553932,280.87036637999995,-0.0013297179,0.0052800225,1276.04,141312,69,232.3576900959015,0.06567383,1.5346266,584,0.1532135009765625
143360,1.2370946,286.08602059000003,-0.0020274986,0.0053853514,1294.99,143360,70,235.86269521713257,0.06689453,1.5527056,582,0.18517959117889404
145408,1.3116168,291.24955644,-0.00046560503,0.00363102,1314.18,145408,71,239.3784966468811,0.03701172,1.5719016,575,0.25873279571533203
147456,1.4527223,296.63451972,-6.798263e-05,0.003717872,1333.51,147456,72,242.9395523071289,0.045703124,1.5824109,573,0.13705086708068848
149504,1.4394436,301.93891097,-0.0026361635,0.0059657055,1352.42,149504,73,246.51345348358154,0.076611325,1.5917408,589,0.20445609092712402
151552,1.3572516,307.38337933,-0.0017642176,0.0050678174,1371.55,151552,74,249.9859664440155,0.05961914,1.6046436,589,0.23054397106170654
153600,1.3853942,312.7992656,-0.0009924748,0.0033190693,1390.05,153600,75,253.46193861961365,0.034570314,1.6137571,582,0.14555668830871582
155648,1.3846225,318.21647382,-0.0007490368,0.005067398,1408.84,155648,76,256.9795112609863,0.0647461,1.6157709,593,0.15637534856796265
157696,1.5151675,323.65843003000003,-0.0005671103,0.0047388626,1427.69,157696,77,260.43141627311707,0.054394532,1.624593,589,0.15745002031326294
159744,1.4879905,329.18327299000003,-0.0020085007,0.0034464244,1446.65,159744,78,263.90480637550354,0.037158202,1.6343603,589,0.2099992036819458
161792,1.6069323,334.79249471,-0.0003562611,0.0042000017,1465.31,161792,79,267.3775496482849,0.04848633,1.6383817,556,0.09249144792556763
163840,1.6571233,340.1100031,0.00020557153,0.0034007416,1483.28,163840,80,271.05654072761536,0.037158202,1.6322988,570,0.08983272314071655
165888,1.5502077,345.79116863999997,-0.00300672,0.0058368924,1502.35,165888,81,274.64403319358826,0.07001953,1.6314919,588,0.06818735599517822
167936,1.6277578,350.62189352999985,-0.000526319,0.0032472666,1517.1,167936,82,278.12387466430664,0.034179688,1.6361091,586,0.12208753824234009
169984,1.7126261,356.34065255999985,-0.00059103087,0.0036846541,1535.92,169984,83,281.6166453361511,0.03955078,1.6422899,569,0.13512659072875977
172032,1.6249145,362.16936224999995,0.00032577402,0.0030918724,1554.98,172032,84,285.21187376976013,0.034423828,1.6509354,591,0.06495100259780884
174080,1.5442916,367.6704644100001,0.0004084968,0.004557741,1573.0,174080,85,288.6765856742859,0.05444336,1.6587626,586,0.0995299220085144
176128,1.5603703,373.35622003,-0.0007127834,0.005335196,1591.5,176128,86,292.16687774658203,0.06689453,1.6624626,578,0.1292487382888794
178176,1.6898581,379.21483632,-0.0022463836,0.0045325775,1610.71,178176,87,295.70577812194824,0.054296874,1.6698906,575,0.08188003301620483
180224,1.7389559,385.01548705,-0.003011595,0.0058352416,1629.6,180224,88,299.2667820453644,0.071777344,1.6828293,553,0.11393451690673828
182272,1.7957582,390.4978746900001,-0.0008477646,0.004263619,1646.5,182272,89,302.96496987342834,0.05029297,1.688028,572,0.05966085195541382
184320,1.77514,396.4335869400001,-0.0036514446,0.006225466,1665.63,184320,90,306.5399639606476,0.07451172,1.6855261,584,0.158882737159729
186368,1.784003,402.35824340000005,-0.0002507427,0.0047224974,1684.8,186368,91,310.0439808368683,0.059765626,1.6892897,581,0.21435606479644775
188416,1.6795213,407.71316980000006,-0.0028978728,0.005894626,1700.38,188416,92,313.56434893608093,0.07739258,1.696327,588,0.2688482999801636
190464,1.9286171,413.7638028900001,0.00030310632,0.0042166905,1719.48,190464,93,317.0474967956543,0.052685548,1.7094818,578,0.17490601539611816
192512,1.6868509,419.75700444999995,-0.0026280566,0.005127209,1738.33,192512,94,320.5858657360077,0.06508789,1.7110107,582,0.2744755744934082
194560,1.7086931,425.55880093,-0.001618199,0.004575846,1755.82,194560,95,324.1038658618927,0.051660158,1.712547,578,0.236366868019104
196608,1.9036127,431.68469288,-0.0019824016,0.0038846973,1774.79,196608,96,327.64693999290466,0.042382814,1.7318884,572,0.2913682460784912
198656,1.6565555,437.7677264800001,-0.00048790855,0.0035229672,1793.61,198656,97,331.2240071296692,0.035107423,1.7394068,564,0.3400524854660034
200704,1.7921002,443.61353058000003,-0.0020824466,0.004537893,1811.71,200704,98,334.85464692115784,0.05307617,1.7409518,568,0.27932024002075195
202752,1.8556898,449.6523583300001,0.00025577116,0.0040725498,1830.75,202752,99,338.4605121612549,0.046191406,1.745747,593,0.23897862434387207
204800,1.6939495,455.77085717,-0.0016541381,0.0052404134,1849.63,204800,100,341.9089789390564,0.06572266,1.7480257,596,0.33799320459365845
206848,1.7577213,461.62911375000004,-0.0036346414,0.006451566,1867.77,206848,101,345.3445007801056,0.07905273,1.7469132,576,0.279934287071228
208896,1.8955473,467.67064795,-0.0024446456,0.0046020155,1886.68,208896,102,348.8956468105316,0.05581055,1.7460318,574,0.23077285289764404
210944,1.802933,473.32029563,0.00013822636,0.00396718,1903.4,210944,103,352.4593586921692,0.04736328,1.7521425,579,0.263790488243103
212992,1.883069,479.24194613,-0.0036459707,0.0056356387,1921.46,212992,104,355.9928970336914,0.07236328,1.756471,578,0.3079436421394348
215040,1.9619154,485.31178005000004,-0.00068817596,0.0035192352,1939.87,215040,105,359.536164522171,0.03569336,1.7544777,559,0.21494358777999878
217088,1.8431852,491.23247735999996,-0.004662209,0.007109505,1957.76,217088,106,363.1965591907501,0.08823242,1.7515196,583,0.2910398840904236
219136,1.8829174,497.09259101,-0.00045498172,0.0037611537,1975.74,219136,107,366.7072513103485,0.041992188,1.752362,571,0.24294644594192505
221184,1.9128597,503.21361234000005,-0.0032390903,0.006024832,1994.64,221184,108,370.29441714286804,0.077783205,1.7521921,575,0.29105597734451294
223232,1.8811967,508.86968163000006,-0.0025650805,0.005441001,2010.69,223232,109,373.8517355918884,0.064892575,1.7579861,577,0.29815900325775146
225280,1.9658604,514.2173667200001,0.0004447577,0.0027273044,2024.68,225280,110,377.3984088897705,0.028125,1.7661703,585,0.3908398151397705
227328,2.1262307,517.28440359,-0.0010595678,0.0045754532,2024.68,227328,111,380.89898133277893,0.05292969,1.7680689,581,0.32037580013275146
229376,2.1381173,520.02902987,-0.0016876627,0.005199929,2024.68,229376,112,384.41882944107056,0.064453125,1.7715633,581,0.3744931221008301
231424,2.182551,523.12375391,-0.00013977452,0.0042708074,2024.68,231424,113,387.9418194293976,0.053125,1.7765224,566,0.41525471210479736
233472,1.9589376,526.4767216600001,-0.0010884651,0.004349562,2026.04,233472,114,391.5598728656769,0.051513672,1.7775656,564,0.36421769857406616
235520,2.0432136,532.3769356600001,1.8660154e-06,0.0041095978,2042.31,235520,115,395.19066619873047,0.047705077,1.7853327,581,0.35952454805374146
237568,2.0037322,536.67266883,-0.0021239726,0.005805137,2049.0,237568,116,398.7106785774231,0.07402344,1.784548,571,0.3380807042121887
239616,2.2283316,539.8943399,-0.0017970329,0.004468604,2049.0,239616,117,402.2959084510803,0.052001953,1.7896076,572,0.36797088384628296
241664,2.2725792,542.8528351599999,-0.0012585196,0.0033599741,2049.0,241664,118,405.8744251728058,0.034472656,1.7907705,583,0.2591589689254761
243712,2.291018,545.81052651,-0.0023379377,0.0046158456,2049.0,243712,119,409.38292241096497,0.054541014,1.7881819,587,0.2664279341697693
245760,2.2743702,548.6071346000001,-0.0022403137,0.0038078087,2049.0,245760,120,412.8707580566406,0.04194336,1.778039,575,0.3371923565864563
247808,2.1942515,551.2077923400001,-0.0024527982,0.0056526186,2049.0,247808,121,416.43224573135376,0.068115234,1.7698044,576,0.34907299280166626
249856,2.1529086,553.6899527600001,-0.00059447606,0.005313582,2049.0,249856,122,419.98452973365784,0.06416015,1.7675514,560,0.32227975130081177
251904,2.3982012,556.3126385800001,1.0826887e-05,0.0043108827,2049.0,251904,123,423.6404411792755,0.049853515,1.7680943,581,0.2961121201515198
253952,2.372748,559.15196531,-0.0023975496,0.0060724476,2049.0,253952,124,427.16366052627563,0.072070315,1.7718439,578,0.2717369794845581
256000,2.3556647,562.0465462400001,-0.002339253,0.004664886,2049.0,256000,125,430.70311975479126,0.056884766,1.7779554,565,0.35647326707839966
258048,2.284618,565.0301909900002,-0.0028148035,0.007374122,2049.0,258048,126,434.3279390335083,0.093408205,1.7835354,572,0.37752121686935425
260096,2.2846189,568.0231355500001,-0.0005904088,0.004396149,2049.0,260096,127,437.90365719795227,0.05078125,1.7839231,564,0.3895531892776489
262144,2.3105729,571.1962845100002,-0.0011766737,0.0045570503,2049.0,262144,128,441.53012442588806,0.055517577,1.7753198,577,0.34685444831848145
264192,2.3552458,574.3113467200001,-0.002373977,0.0050639412,2049.0,264192,129,445.0780861377716,0.05986328,1.7665455,582,0.37129223346710205
266240,2.3351567,577.48137078,-0.005081207,0.0072904937,2049.0,266240,130,448.5970125198364,0.092285156,1.7631283,565,0.37718629837036133
268288,2.4695036,580.81412345,-0.00087009894,0.004486282,2049.0,268288,131,452.22186064720154,0.054541014,1.7702761,564,0.42182397842407227
270336,2.3322206,584.0773184200001,-0.0031608404,0.0062558586,2049.0,270336,132,455.8513095378876,0.08320312,1.780606,571,0.4354119896888733
272384,2.5306299,587.3701326300001,-0.0023687086,0.005273667,2049.0,272384,133,459.43525743484497,0.061523438,1.7879531,573,0.3652408719062805
274432,2.7390802,590.7310380199999,-0.001751565,0.0034447382,2049.0,274432,134,463.00869846343994,0.03779297,1.7887917,582,0.3825001120567322
276480,2.8146093,593.9486671999998,-0.000560339,0.004343287,2049.0,276480,135,466.5259840488434,0.050488282,1.7952372,587,0.35802221298217773
278528,2.586708,597.4780473999999,-5.0541777e-05,0.0036486867,2049.0,278528,136,470.0109257698059,0.04008789,1.7956276,574,0.411637544631958
280576,2.729413,601.10640683,-0.0013170125,0.004246793,2049.0,280576,137,473.578289270401,0.049560547,1.8003143,562,0.4117390513420105
282624,2.9487681,604.6972841300001,-0.0008014279,0.0040311017,2049.0,282624,138,477.2194883823395,0.044384766,1.802301,566,0.3850204348564148
284672,2.5129752,607.9754558799999,-0.0039890697,0.004810771,2049.0,284672,139,480.83334827423096,0.057910156,1.8136371,553,0.46261656284332275
286720,3.0504475,611.3582503199999,-0.0020687762,0.005082302,2049.0,286720,140,484.53200459480286,0.062158205,1.8245022,572,0.3136151432991028
288768,3.074687,614.4919874499999,-0.00275563,0.0061571347,2049.0,288768,141,488.1116111278534,0.0734375,1.8368772,585,0.3860001564025879
290816,2.752967,617.9225613799999,-0.0023129974,0.007148494,2049.0,290816,142,491.6081187725067,0.09213867,1.8549162,563,0.47308099269866943
292864,3.2774186,621.07960865,-0.0018582947,0.004289672,2049.0,292864,143,495.2417514324188,0.048095703,1.8639485,571,0.3494165539741516
294912,3.036821,624.4474770100001,-0.0028402687,0.0044997036,2049.0,294912,144,498.82273173332214,0.053125,1.8678671,585,0.447967529296875
296960,3.0832667,628.27961215,-0.0027896056,0.004460452,2049.0,296960,145,502.3217582702637,0.052001953,1.8726413,574,0.524493932723999
299008,3.2829213,632.1452718099999,-0.0005413169,0.0026801487,2049.0,299008,146,505.88900423049927,0.026855469,1.8785223,567,0.48255735635757446
301056,3.7612882,636.0996139499999,-0.0005732765,0.004713469,2049.0,301056,147,509.4959840774536,0.05629883,1.8853594,572,0.4369906187057495
303104,3.5250545,640.3258214499999,-0.0026671796,0.0050663287,2049.0,303104,148,513.075695514679,0.064941406,1.895799,571,0.4863978624343872
305152,3.3241296,644.36288324,-0.0030125664,0.0066698166,2049.0,305152,149,516.656815290451,0.08173828,1.9024096,579,0.4991603493690491
307200,3.4030051,648.6945369900001,-0.0018876225,0.004433706,2049.0,307200,150,520.1926531791687,0.05283203,1.9105623,581,0.5079626739025116
309248,3.5465755,653.1303140800001,-9.5958436e-05,0.004500593,2049.0,309248,151,523.7194020748138,0.05419922,1.9193119,590,0.5692512094974518
311296,3.6657982,657.4660461,-0.0019252633,0.004593283,2049.0,311296,152,527.1867861747742,0.050976563,1.9273115,598,0.5266727805137634
313344,4.049022,662.08014834,-0.0005802508,0.0023240377,2049.0,313344,153,530.6105697154999,0.022949219,1.9277494,584,0.4917759895324707
315392,4.2632875,666.67122095,-0.0032573391,0.0047494844,2049.0,315392,154,534.1168775558472,0.051220704,1.9266027,592,0.5434969365596771
317440,3.7260509,671.36225358,-0.0022397595,0.0042558154,2049.0,317440,155,537.5751864910126,0.05317383,1.9329767,566,0.6267020404338837
319488,3.956897,676.0258249499998,-0.006475035,0.005526637,2049.0,319488,156,541.192971944809,0.06362305,1.9438092,581,0.5466553270816803
321536,4.745961,680.7033734,-0.001468645,0.0033510718,2049.0,321536,157,544.715616941452,0.03828125,1.9457493,592,0.4891734719276428
323584,4.926221,685.83089318,-0.0063052056,0.005876166,2049.0,323584,158,548.1750402450562,0.071777344,1.9421046,605,0.6018518805503845
325632,5.2384744,691.0237259200002,-0.00015099128,0.004221291,2049.0,325632,159,551.5566172599792,0.04423828,1.9308302,599,0.5248244106769562
327680,5.0233846,696.11000519,-0.00080034323,0.004067337,2049.0,327680,160,554.9726490974426,0.04584961,1.9220688,599,0.5873661637306213
329728,5.1097,701.2740466200001,-0.0022442034,0.0057219146,2049.0,329728,161,558.3908505439758,0.06967773,1.9251289,601,0.6277421712875366
331776,4.48012,705.94823048,-0.00027451728,0.004308002,2049.0,331776,162,561.7987930774689,0.047021486,1.9330242,589,0.5805294811725616
333824,4.4486456,710.2802536100003,-0.0032564483,0.006623668,2049.0,333824,163,565.2737810611725,0.084667966,1.9346107,585,0.6071717441082001
335872,3.8121185,714.7657909100002,-0.002537087,0.0043601356,2049.0,335872,164,568.7750542163849,0.05029297,1.9354079,582,0.6014644205570221
337920,3.9879715,719.0848293999999,-0.0015705153,0.0059796674,2049.0,337920,165,572.2919220924377,0.06948242,1.9223484,592,0.626768946647644
339968,4.411443,723.56592341,-0.0013512515,0.0040733083,2049.0,339968,166,575.7492232322693,0.047509767,1.9146515,606,0.59259232878685
342016,4.7897696,727.82588833,-0.0006397152,0.00298626,2049.0,342016,167,579.1238434314728,0.029785156,1.9110845,617,0.5435637533664703
344064,8.44346,730.0310445700001,-0.00047215525,0.0046689124,2035.83,344064,168,582.4431586265564,0.055273436,1.90222,599,0.5387211740016937
346112,4.8571978,734.5349004399999,-0.0014305629,0.00703777,2035.83,346112,169,585.8614554405212,0.08701172,1.9060532,600,0.6161326467990875
348160,4.240599,738.7344069699998,-0.0010751339,0.004302569,2035.83,348160,170,589.2743186950684,0.049316406,1.9105079,618,0.6228189766407013
350208,4.657784,741.30212771,-0.0018669221,0.003791924,2032.71,350208,171,592.5858998298645,0.040039062,1.9053777,601,0.6078290343284607
352256,4.240183,745.4597941300001,0.00023665109,0.004707704,2032.71,352256,172,595.9890031814575,0.05571289,1.907444,609,0.6180942058563232
354304,5.0457253,749.60891935,-0.0010977515,0.0035455837,2032.71,354304,173,599.3510468006134,0.039990235,1.9114978,602,0.6253174543380737
356352,12.423392,747.1461104199999,-0.0036859917,0.0038012234,2003.4,356352,174,602.7527432441711,0.042919923,1.9103422,585,0.5376724302768707
358400,5.0039697,751.11140843,-0.0033570055,0.004020923,2003.4,358400,175,606.2482860088348,0.04399414,1.9121205,612,0.6248677670955658
360448,4.9372253,755.10237523,-0.0033892863,0.0054721506,2003.4,360448,176,609.5949459075928,0.066308595,1.9078798,619,0.6718929708003998
362496,13.226713,745.1695782300001,-0.0031804375,0.0052626403,1959.79,362496,177,612.902506351471,0.064453125,1.9219459,583,0.5516355633735657
364544,4.4326715,746.12171255,-0.0022146855,0.004390552,1953.79,364544,178,616.410683631897,0.051513672,1.9379202,607,0.7149195075035095
366592,5.504489,749.8433561699999,0.0003460127,0.005539111,1953.79,366592,179,619.7807507514954,0.061767578,1.9301513,630,0.6224405765533447
368640,4.827993,753.7170462400001,-0.005525178,0.008460669,1953.79,368640,180,623.0290217399597,0.11079101,1.9203901,625,0.650228351354599
370688,12.662216,748.0815847799998,0.0008820148,0.0045144367,1918.91,370688,181,626.3019731044769,0.043261718,1.9155409,587,0.6201745271682739
372736,14.0186405,738.9941715900001,-0.0006695983,0.0054637017,1878.11,372736,182,629.7885031700134,0.05415039,1.9102141,599,0.5729526281356812
374784,5.492586,742.2578613999998,-0.0017485718,0.004278379,1875.47,374784,183,633.2046065330505,0.043945312,1.9089102,613,0.7694661617279053
376832,9.134399,740.8877536699998,-0.0011389741,0.005106804,1857.49,376832,184,636.5416009426117,0.05698242,1.9146478,602,0.648225724697113
378880,13.145421,732.1438562899999,-0.005314897,0.007241373,1818.79,378880,185,639.9422426223755,0.08876953,1.9153162,615,0.5630413293838501
380928,5.887107,736.29746119,-0.0016890274,0.0037998806,1818.79,380928,186,643.2703967094421,0.03881836,1.9110253,621,0.63505619764328
382976,3.8629098,739.5057629900002,-0.0018160347,0.0048321774,1817.42,382976,187,646.5639448165894,0.053759765,1.910469,607,0.795235738158226
385024,4.289851,736.4653527700002,-0.0017190462,0.0043008504,1803.69,385024,188,649.9380259513855,0.047607422,1.9195197,608,0.7771903425455093
387072,13.698236,734.7851226700001,-0.0017965476,0.005551203,1776.66,387072,189,653.3017838001251,0.06708984,1.9227155,595,0.6578689813613892
389120,8.150564,729.5886226599999,0.0008646611,0.0053325975,1751.0,389120,190,656.7408263683319,0.056689452,1.9234871,571,0.7642549574375153
391168,11.1962595,721.0634336899999,-0.0012229435,0.0038301342,1711.91,391168,191,660.3238792419434,0.04140625,1.9259793,583,0.7086441516876221
393216,8.385568,717.6793198400001,0.00020517761,0.0035432535,1690.05,393216,192,663.8353781700134,0.03857422,1.9326994,603,0.7568969130516052
395264,5.8016114,721.54852861,-0.0011324405,0.0046757674,1690.05,395264,193,667.2272796630859,0.050634764,1.9384508,603,0.6768766939640045
