approxkl,ep_len_mean,fps,n_updates,clipfrac,policy_loss,time_elapsed,value_loss,policy_entropy,total_timesteps,ep_reward_mean,explained_variance,serial_timesteps
0.0028475074,495.90909090909093,445,16,0.031201173,-0.002684628,70.3313250541687,26.541386,1.496415,32768,267.31500427272726,0.5845472812652588,32768
0.0038086385,496.27536231884056,446,17,0.03696289,-0.002179571,74.92481088638306,25.4418,1.4902651,34816,268.32528714492753,0.619831919670105,34816
0.0017911952,495.2567567567568,443,18,0.014453125,-0.0009188008,79.50995659828186,30.395039,1.4722462,36864,268.8112380810811,0.6493296325206757,36864
0.002297751,501.987012987013,453,19,0.019726563,-0.0027281109,84.12932419776917,23.07157,1.4568231,38912,271.5611262987013,0.6363919973373413,38912
0.0023019512,505.9240506329114,446,20,0.019091796,-0.0011031928,88.64862155914307,12.162239,1.4380879,40960,272.793033443038,0.7017092406749725,40960
0.0040563145,521.0853658536586,430,21,0.049804688,-0.0034613174,93.2362756729126,15.319319,1.4296682,43008,276.53420809756096,0.7501310855150223,43008
0.0020045242,523.7325581395348,440,22,0.018164063,-0.001647617,97.99071455001831,15.06857,1.4316356,45056,277.0497641511628,0.7782749086618423,45056
0.0036215824,517.2747252747253,454,23,0.04042969,-0.005342062,102.63593363761902,22.815737,1.4364471,47104,275.0655530549451,0.7086341083049774,47104
0.0024638677,522.5376344086021,452,24,0.021582032,-0.0012156933,107.14718747138977,13.243303,1.4319419,49152,276.6832688172043,0.8180379271507263,49152
0.0030635402,525.5833333333334,443,25,0.031347655,-0.0035343699,111.6720449924469,14.878818,1.4326955,51200,277.73201975,0.7873483449220657,51200
0.0038889404,525.35,459,26,0.045947265,-0.002847505,116.30636596679688,20.528496,1.4366924,53248,278.09410303,0.6252623200416565,53248
0.0028183325,538.46,451,27,0.028955078,-0.0021126415,120.76093697547913,15.460294,1.4422629,55296,279.60097813,0.47552943229675293,55296
0.0026253194,538.46,462,28,0.025537109,-0.0016449112,125.2971019744873,8.785727,1.4504855,57344,279.64361333,0.5847017168998718,57344
0.0020756875,531.28,458,29,0.018994141,-0.0022528677,129.72700190544128,16.89612,1.4590547,59392,277.23807315999994,0.6547632217407227,59392
0.003368878,532.63,437,30,0.036132812,-0.0022613616,134.19430255889893,10.400561,1.4522469,61440,278.28142593999996,0.7117927968502045,61440
0.004037074,547.11,466,31,0.047949217,-0.0031518054,138.8778109550476,10.354335,1.4603345,63488,283.27548365999996,0.6033328473567963,63488
0.0034670073,563.88,453,32,0.037402343,-0.0020329764,143.26639103889465,8.120493,1.4787177,65536,289.28762793,0.6263332366943359,65536
0.0027278047,581.75,444,33,0.024414062,-0.001851125,147.7821545600891,12.908534,1.4833021,67584,296.26361808999997,0.6306518614292145,67584
0.0019489235,581.66,438,34,0.015283203,-0.0019065846,152.390949010849,31.577053,1.4721866,69632,295.58339959,0.46062594652175903,69632
0.004205427,598.82,441,35,0.048291016,-0.0010233915,157.06359004974365,8.67736,1.4711354,71680,302.15967465,0.7060779631137848,71680
0.004990112,596.9,439,36,0.059179686,-0.003533905,161.70290088653564,10.498425,1.4746013,73728,301.05079547,0.36666083335876465,73728
0.0023000871,610.38,457,37,0.019628907,-0.0021542376,166.36189770698547,7.4526453,1.4684107,75776,307.22550734,0.6117242872714996,75776
0.0033111987,627.14,461,38,0.032080077,-0.0015808478,170.8360230922699,8.884306,1.4555498,77824,313.58962759,0.720925360918045,77824
0.0055939155,643.75,467,39,0.07299805,-0.0045482893,175.27475476264954,7.529763,1.4578654,79872,320.62775638,0.5924810171127319,79872
0.002315755,668.97,452,40,0.022900391,-0.000554349,179.66000509262085,15.287389,1.4615326,81920,333.10896974999997,0.518716424703598,81920
0.0024128517,680.5,442,41,0.02109375,-0.0012654832,184.19051790237427,17.860178,1.460695,83968,339.67632550999997,0.26945531368255615,83968
0.0020633973,696.21,445,42,0.018066406,-0.00043603958,188.82342767715454,16.156462,1.4619434,86016,348.85865015999997,0.2529275417327881,86016
0.0024467153,695.53,475,43,0.022900391,-0.0003739799,193.4199287891388,18.430164,1.4620746,88064,349.51574598999997,0.29559534788131714,88064
0.0020952062,710.33,456,44,0.017626952,-0.0023421352,197.72912168502808,24.8702,1.4589316,90112,360.8004933099999,0.4276529550552368,90112
0.004329244,723.03,463,45,0.047021486,-0.0036502578,202.22082662582397,11.178513,1.4484693,92160,368.8387278299999,0.25926077365875244,92160
0.0044268523,739.86,477,46,0.0519043,-0.00301913,206.64392161369324,13.250771,1.4392171,94208,379.36050571999994,0.2862388491630554,94208
0.0016403629,744.71,458,47,0.010009766,0.00044868264,210.92945861816406,10.762446,1.4442853,96256,384.38471316999994,0.3347475528717041,96256
0.0020529896,733.85,467,48,0.017871093,-0.0018063311,215.3942506313324,27.693104,1.4419372,98304,380.69034099000004,0.17583930492401123,98304
0.0047430974,731.13,450,49,0.055908203,-0.004551922,219.77351236343384,16.659016,1.4437592,100352,380.32694189,0.31473833322525024,100352
0.0027530368,745.79,465,50,0.02841797,-0.001783514,224.32360768318176,11.41425,1.4453048,102400,387.6318106899999,0.2979402542114258,102400
0.005830361,760.82,454,51,0.072314456,-0.0012536317,228.7247495651245,6.7100425,1.435849,104448,395.16273412000004,0.34913915395736694,104448
0.0027376728,775.01,464,52,0.025390625,-0.0017453249,233.2296142578125,11.5691595,1.4327459,106496,402.10611701999994,0.3196670413017273,106496
0.0018324092,786.94,463,53,0.013916016,-0.0005090206,237.6405966281891,16.855038,1.432626,108544,408.96552509,0.2726743221282959,108544
0.004425467,799.93,472,54,0.05263672,-0.0019557013,242.0591778755188,9.86546,1.429288,110592,414.9011595399999,0.2743499279022217,110592
0.0041372594,816.7,471,55,0.050097656,-0.0026509208,246.39525532722473,4.8622484,1.4325559,112640,421.64046300999996,0.6515864729881287,112640
0.004795663,834.91,471,56,0.0578125,-0.0024763756,250.74191427230835,4.454801,1.4380795,114688,429.6242070599999,0.48812180757522583,114688
0.003903035,849.33,483,57,0.04243164,-0.0028880876,255.0853042602539,5.4752584,1.440094,116736,434.4965393599999,0.8494911342859268,116736
0.0022910926,867.04,479,58,0.021386718,-0.0019345933,259.3230938911438,7.0413094,1.4450655,118784,441.35263933999994,0.8279950171709061,118784
0.0070430688,876.94,454,59,0.08935547,-0.0040629944,263.5983877182007,4.809122,1.4543642,120832,444.72750676,0.888398751616478,120832
0.00282773,893.56,480,60,0.027685547,-0.0013800223,268.1087646484375,3.2519927,1.4491994,122880,451.09300428999995,0.8650391101837158,122880
0.003783896,899.69,468,61,0.041552734,0.00048892887,272.36742901802063,13.08949,1.4364114,124928,454.61911298,0.37950897216796875,124928
0.0033887762,887.45,471,62,0.041064452,-0.0036305122,276.73864340782166,24.218798,1.4319794,126976,449.9703200200001,0.21104884147644043,126976
0.001572056,875.44,464,63,0.013183594,-0.0017624369,281.08423471450806,20.750881,1.4357911,129024,447.69482165,0.31924885511398315,129024
0.0015525043,859.29,455,64,0.009326172,-0.0014775203,285.49159598350525,21.90646,1.4350611,131072,442.52078511,0.34064680337905884,131072
0.0068902774,850.35,469,65,0.091845706,-0.0067415945,289.987491607666,28.483276,1.4404085,133120,440.39278385000006,0.39861083030700684,133120
0.0038692423,829.63,472,66,0.042626955,-0.0023257078,294.35321974754333,25.00517,1.4489976,135168,432.43304426000003,0.3620924949645996,135168
0.005897821,843.05,463,67,0.06777344,-0.0038270322,298.6892011165619,5.727813,1.4384817,137216,436.68794346000004,0.872953787446022,137216
0.003624361,835.53,462,68,0.042382814,-0.0016068534,303.11065673828125,8.487017,1.4262185,139264,435.48457490999994,0.856166422367096,139264
0.005740889,835.21,451,69,0.071826175,-0.004637185,307.53462767601013,8.098603,1.4329184,141312,436.0928425899999,0.8270832747220993,141312
0.0024604567,837.78,479,70,0.02211914,-0.0014019492,312.0681400299072,8.029779,1.434872,143360,436.39022559000006,0.6818484365940094,143360
0.0040125,856.64,485,71,0.049072266,-0.002289036,316.3406603336334,5.166054,1.4297822,145408,444.70074485000004,0.651120513677597,145408
0.009847475,867.79,462,72,0.1125,-0.0006810934,320.5636041164398,5.263545,1.4258908,147456,450.58477230999995,0.5317069888114929,147456
0.004727262,867.79,476,73,0.05571289,-0.003287902,324.99178433418274,4.3484297,1.4282162,149504,453.00373718,0.5718016624450684,149504
0.005221239,853.96,462,74,0.06591797,-0.0028189248,329.2924699783325,9.77619,1.4376731,151552,450.89434388999996,0.41501712799072266,151552
0.0045170253,849.4,479,75,0.051660158,-0.0026845678,333.7199442386627,14.256353,1.4560199,153600,452.0681246300001,0.4375535845756531,153600
0.006525913,868.09,447,76,0.07719727,-0.0014002889,337.99456763267517,6.104353,1.4812272,155648,462.44295000000005,0.43490779399871826,155648
0.0040036244,871.19,451,77,0.04453125,-0.0007392306,342.5672414302826,4.679877,1.4895569,157696,464.0384758,0.6075886487960815,157696
0.0063400296,897.48,470,78,0.080029294,-0.0030169585,347.1064817905426,15.293617,1.4962599,159744,477.08042615,0.37932538986206055,159744
0.006374403,897.48,472,79,0.07705078,-0.0024624607,351.46130204200745,4.0898314,1.4901178,161792,478.33841992999993,0.7458271086215973,161792
0.0035041221,916.36,446,80,0.035498045,-0.0013949211,355.79785561561584,5.304456,1.467457,163840,487.85093975,0.6120880544185638,163840
0.006187589,916.36,457,81,0.079638675,-0.004259023,360.3872377872467,5.8853083,1.4533074,165888,489.27403719,0.4974084496498108,165888
0.0038010862,916.36,462,82,0.044140626,-0.0021627494,364.8650424480438,7.0057817,1.4580508,167936,492.25824832000006,0.5657442212104797,167936
0.0046690637,900.56,473,83,0.05415039,-0.0017011404,369.29260420799255,2.2708387,1.4685656,169984,486.5727767700001,0.8787123039364815,169984
0.008388452,882.58,470,84,0.086279295,-0.0040857927,373.621054649353,15.673406,1.4821694,172032,480.08575114,0.5521710813045502,172032
0.0047826776,901.45,471,85,0.06015625,-0.001932353,377.9743227958679,6.140319,1.4976064,174080,490.73852784,0.5804051756858826,174080
0.004810564,920.55,472,86,0.0597168,-0.0037494604,382.31833958625793,2.2301278,1.502189,176128,498.6244244100001,0.9621711932122707,176128
0.005704202,920.55,485,87,0.071777344,-0.0031140144,386.6494109630585,6.8956847,1.5076953,178176,498.66639463000007,0.4563494324684143,178176
0.010562,910.22,459,88,0.11079101,-0.0018235522,390.8700590133667,27.121674,1.5263485,180224,493.13850972,0.5327722430229187,180224
0.00355745,857.47,455,89,0.038720705,-0.0019549248,395.3235228061676,40.29003,1.5469791,182272,463.71087840000007,0.4155815839767456,182272
0.00492361,858.41,461,90,0.057958983,-0.0017303715,399.8176805973053,20.351059,1.5685397,184320,465.69776178999996,0.757929190993309,184320
0.0057980833,808.19,451,91,0.07026367,-0.005118967,404.25167417526245,24.840538,1.6029952,186368,443.31073198000007,0.7036937475204468,186368
0.0032500823,759.4,462,92,0.03691406,-0.0012127901,408.7855041027069,33.586414,1.6329296,188416,423.12430310999997,0.6549756824970245,188416
0.0008922221,665.37,450,93,0.005029297,-0.0023362765,413.21863412857056,39.38742,1.6380037,190464,387.69689428000004,0.5830004513263702,190464
0.001219618,651.99,459,94,0.009814453,-0.0020940122,417.76629853248596,34.427906,1.6343759,192512,382.65182616000004,0.6467098295688629,192512
0.0031679936,646.23,470,95,0.030810546,-0.00034397686,422.22570848464966,15.233808,1.6297594,194560,382.03472959000004,0.8613018691539764,194560
0.00206651,644.2,470,96,0.016162109,-0.0019139374,426.5774486064911,36.786327,1.6319681,196608,382.6324719100001,0.6323393285274506,196608
0.0049423766,650.11,476,97,0.05708008,-0.0020746836,430.93275928497314,11.963818,1.633239,198656,387.21133675000004,0.6851197481155396,198656
0.0041250214,661.37,489,98,0.04838867,-0.0020227008,435.22979736328125,20.558975,1.6335838,200704,395.59967132,0.7469739317893982,200704
0.0037094154,625.31,462,99,0.043798827,-0.0015850725,439.414439201355,16.826675,1.6335976,202752,387.74389406999995,0.8100955039262772,202752
0.0033096354,610.83,466,100,0.038867187,-0.0013374243,443.83913111686707,10.292051,1.6304373,204800,382.99982220999993,0.8378004282712936,204800
0.0025513242,581.27,461,101,0.027636718,-0.0011329256,448.22916746139526,14.900114,1.6308937,206848,372.62593474,0.7276116013526917,206848
0.0056013293,559.29,455,102,0.07011719,-0.0046925056,452.6636772155762,11.292128,1.6336924,208896,363.2236313799999,0.8749912679195404,208896
0.0012660631,525.68,469,103,0.00913086,-0.001288493,457.1576611995697,16.87241,1.6319526,210944,346.44732901,0.8307744413614273,210944
0.0025429074,454.98,452,104,0.022314453,7.583912e-05,461.5186347961426,16.749287,1.6228443,212992,312.93871448,0.8595067411661148,212992
0.0036019392,409.73,474,105,0.033447266,-0.0024107357,466.04911375045776,22.809551,1.6209495,215040,287.52752477,0.7279933393001556,215040
0.0046634474,395.32,493,106,0.054589845,-0.00035307807,470.36367630958557,4.302295,1.6361405,217088,283.02194527,0.8081777691841125,217088
0.004360141,383.01,459,107,0.05,-0.0012424078,474.5131480693817,42.721737,1.657733,219136,275.54977699,0.6971865296363831,219136
0.006165777,376.36,473,108,0.06669922,-0.0009887326,478.96784234046936,39.22704,1.6736758,221184,271.57381147,0.496026873588562,221184
0.004114848,391.51,469,109,0.048876952,-0.0018615561,483.2953600883484,16.202574,1.6751041,223232,279.7716576,0.6684896945953369,223232
0.0049156584,402.97,469,110,0.06044922,-0.0037960846,487.6600956916809,21.943008,1.6702427,225280,285.38081055000004,0.6392176151275635,225280
0.0031787616,410.97,479,111,0.03100586,-0.0026650857,492.0194265842438,9.365543,1.6619648,227328,289.42300106,0.8048897981643677,227328
0.002860725,428.05,481,112,0.030371094,-0.0017134894,496.2924828529358,17.803093,1.6549361,229376,299.88643488,0.558508038520813,229376
0.0038981203,430.83,484,113,0.04550781,-0.0031266552,500.54714250564575,28.521276,1.6560371,231424,301.61597725,0.7931385785341263,231424
0.005126539,433.17,465,114,0.063964844,-0.00053878257,504.7754633426666,14.596295,1.6624022,233472,303.95013572999994,0.8974139243364334,233472
0.0058633317,450.59,473,115,0.07133789,-0.0026147293,509.1758692264557,7.4797354,1.6654402,235520,314.1765698,0.6537536382675171,235520
0.0023636413,458.61,469,116,0.01821289,0.0003341078,513.5032620429993,21.367077,1.6689103,237568,319.68275388,0.8386878222227097,237568
0.0035373264,463.38,483,117,0.038720705,-0.0005759953,517.8693420886993,8.199241,1.6760203,239616,322.78140993,0.8998862281441689,239616
0.0053352653,475.73,480,118,0.06303711,-0.0041282703,522.1074945926666,17.11906,1.6806095,241664,331.3204349900001,0.8176944851875305,241664
0.0059744506,488.3,473,119,0.07070313,-0.004207619,526.3725547790527,3.1942563,1.6883881,243712,338.49029221999996,0.9192460477352142,243712
0.004230943,500.24,490,120,0.049902342,-0.0022081975,530.7026515007019,9.669424,1.69013,245760,346.16157381000005,0.896497830748558,245760
0.004871419,506.28,476,121,0.059912108,-0.00043810828,534.8805458545685,21.241117,1.6824114,247808,349.4893128599999,0.8061235100030899,247808
0.0029892398,495.69,468,122,0.0340332,-0.0031776298,539.182578086853,11.656054,1.682753,249856,342.81406448,0.9140969216823578,249856
0.004778705,506.83,492,123,0.05683594,-0.006734208,543.5584597587585,9.454435,1.687536,251904,350.18576693999995,0.8982007876038551,251904
0.006081133,501.44,478,124,0.07353516,-0.0020622404,547.7190713882446,22.953709,1.6988814,253952,346.33432223000005,0.8639116585254669,253952
0.0025075101,485.92,473,125,0.019970704,-0.0012919919,551.996588230133,10.883582,1.7007172,256000,337.36412292999995,0.907691091299057,256000
0.0021310472,483.19,464,126,0.018408203,-0.0010108823,556.3219451904297,11.8475895,1.7019358,258048,335.1793607800001,0.915501557290554,258048
0.0051128524,486.76,477,127,0.060546875,-0.0050025457,560.7283267974854,8.774357,1.7059437,260096,337.4994928000001,0.927483007311821,260096
0.0021439074,486.22,481,128,0.018603515,-0.0009588113,565.0196397304535,13.796572,1.7067019,262144,336.8846331000001,0.9018809571862221,262144
0.0033118974,499.89,485,129,0.032324217,-0.0025949976,569.2706351280212,2.075809,1.6982254,264192,345.97864232,0.974356971681118,264192
0.004544227,504.16,492,130,0.053857423,-0.00041131262,573.4916477203369,7.2678804,1.6896082,266240,348.85620291,0.8448108732700348,266240
0.0032991753,510.45,477,131,0.03691406,-0.0030194398,577.6479456424713,13.182081,1.6987358,268288,353.51959973,0.8710528016090393,268288
0.005575653,523.51,441,132,0.0680664,-0.0029552784,581.9366846084595,12.696497,1.7036312,270336,361.87231267999994,0.8788513690233231,270336
0.004993845,536.97,486,133,0.060253907,-0.0013063562,586.5776076316833,4.892608,1.7088779,272384,370.77338166000004,0.9553014524281025,272384
0.0050393096,547.46,499,134,0.05698242,-0.0025679495,590.7857151031494,10.265455,1.7211574,274432,377.91292376000007,0.7678386270999908,274432
0.0018542825,562.48,483,135,0.017773438,-0.00227925,594.8881454467773,5.6663837,1.7199863,276480,388.34066378999995,0.9079462140798569,276480
0.0050136116,581.38,482,136,0.054296874,3.2795651e-06,599.1276731491089,20.525295,1.7139874,278528,400.2611555300001,0.6769374310970306,278528
0.0035242804,600.38,465,137,0.030859375,-0.0019514505,603.374490737915,12.8095875,1.7044941,280576,410.68754466999997,0.720080703496933,280576
0.0017149601,621.15,485,138,0.011425781,-0.00078847434,607.7747387886047,13.721837,1.7054303,282624,424.85051626000006,0.8078995198011398,282624
0.0053062686,632.15,482,139,0.062304687,0.00088872074,611.9910461902618,13.4753895,1.7119532,284672,432.25144420000004,0.9149607345461845,284672
0.0046447846,632.35,466,140,0.055517577,-0.0012537867,616.23446393013,13.1970005,1.7267017,286720,426.44549175,0.9421568810939789,286720
0.0043608774,650.84,490,141,0.054541014,-0.0033463673,620.6281735897064,10.151947,1.7352178,288768,439.45484354000007,0.7412458956241608,288768
0.003966867,668.75,492,142,0.04086914,-0.0023791564,624.801463842392,12.3733015,1.7317511,290816,450.27838613,0.7267233431339264,290816
0.0024767315,663.68,482,143,0.023730468,-0.0012225525,628.9617257118225,3.710231,1.7291458,292864,449.3536528199999,0.954093012958765,292864
0.0041331076,682.54,479,144,0.04765625,-0.0020546138,633.2057113647461,12.037922,1.7323138,294912,462.6593822399999,0.651370108127594,294912
0.00198428,701.39,471,145,0.016357422,-0.0005591812,637.4765467643738,8.747023,1.7359823,296960,473.22372068,0.7156880497932434,296960
0.0036350559,720.22,482,146,0.037988283,-0.0020692288,641.8232185840607,8.236344,1.7311099,299008,486.31123771,0.7350590825080872,299008
0.003343892,727.39,494,147,0.035107423,-0.0030272095,646.0711574554443,6.9636497,1.7246735,301056,489.50147532000005,0.8180415332317352,301056
0.003550545,744.22,499,148,0.037109375,-0.0032810916,650.2165405750275,9.94058,1.7170252,303104,501.22331081000004,0.6561054587364197,303104
0.005687077,744.22,476,149,0.06938477,-0.0022846984,654.313958644867,9.369253,1.7117605,305152,502.38132428999995,0.7917885482311249,305152
0.00480091,763.19,477,150,0.058300782,-0.0036405544,658.6110899448395,8.282496,1.7084901,307200,513.88257083,0.7332791984081268,307200
0.0046843155,780.51,463,151,0.058154296,-0.0033052075,662.9076058864594,10.613153,1.7106068,309248,526.34660575,0.5989740788936615,309248
0.004717845,799.47,475,152,0.05810547,-0.0031146584,667.327442407608,12.51746,1.714654,311296,539.39558181,0.3593824505805969,311296
0.0043804967,817.41,495,153,0.049462892,-0.0009607646,671.6323268413544,5.5224032,1.7132763,313344,550.8569136000001,0.7963134497404099,313344
0.004064875,836.27,481,154,0.047558594,0.0005442201,675.7670776844025,7.550934,1.7126077,315392,564.24971124,0.6531330645084381,315392
0.00560808,853.84,488,155,0.070458986,-0.0012875529,680.0231878757477,12.29352,1.7116442,317440,576.22074035,0.5535669028759003,317440
0.0032060794,878.98,471,156,0.0340332,-0.0010366691,684.2188019752502,21.472727,1.7183183,319488,592.73392731,0.6711865365505219,319488
0.0051366547,896.62,495,157,0.06196289,-0.0020416453,688.5597746372223,10.301038,1.719973,321536,604.8886060599999,0.6169770359992981,321536
0.0028527272,914.3,475,158,0.029492188,-0.00031599385,692.6962237358093,10.854666,1.7113445,323584,616.8761924,0.5476376414299011,323584
0.0078057153,931.06,482,159,0.087841794,-0.00068089674,697.001407623291,11.588198,1.7131573,325632,628.27518954,0.4972652792930603,325632
0.0066362745,948.87,451,160,0.08208008,-0.0007882405,701.2434611320496,8.094663,1.719202,327680,641.1949039299999,0.6904367804527283,327680
0.007627285,964.3,494,161,0.09194336,-0.0037126509,705.781991481781,10.291428,1.7285116,329728,652.3874548499999,0.6177856922149658,329728
0.0034948972,982.09,504,162,0.035791017,7.466681e-05,709.919860124588,12.614681,1.734391,331776,665.3762620499999,0.4960278868675232,331776
0.002349059,982.09,480,163,0.019628907,-0.0024165916,713.9786856174469,5.556734,1.7341506,333824,666.86550653,0.8523211181163788,333824
0.0042030094,991.77,479,164,0.047167968,-0.0062974454,718.2388529777527,13.542418,1.7403246,335872,672.31197131,0.7611587941646576,335872
0.0043950384,1007.55,483,165,0.05029297,-0.0021681741,722.5112719535828,14.617045,1.753877,337920,683.8123830500001,0.8366950899362564,337920
0.007945151,1025.98,471,166,0.099121094,-0.0052046683,726.7514939308167,7.582836,1.7659317,339968,688.74179376,0.9478295594453812,339968
0.003929523,1043.34,486,167,0.040039062,-0.002915328,731.096223115921,8.798695,1.7633934,342016,700.2446444000001,0.6412050426006317,342016
0.003431629,1045.39,469,168,0.037597656,-0.0009006242,735.3022871017456,15.629801,1.7565069,344064,701.6597820800001,0.692451536655426,344064
0.0035950276,1059.54,488,169,0.04111328,-0.00024280173,739.6627659797668,8.391621,1.7558374,346112,711.9706433900001,0.6909758746623993,346112
0.0026065572,1081.14,489,170,0.027685547,-0.0011095818,743.8595068454742,19.250837,1.7588152,348160,727.4449114600002,0.5601297318935394,348160
0.0047574313,1092.94,492,171,0.059472658,-0.0030125082,748.0479466915131,10.867314,1.7603289,350208,735.42951945,0.5933883488178253,350208
0.0027929267,1107.4,476,172,0.027197266,-0.002170881,752.2060639858246,10.742942,1.7595873,352256,745.90902556,0.5882118344306946,352256
0.0042182095,1125.53,483,173,0.052441407,-0.0020372507,756.5031270980835,11.282713,1.7595575,354304,759.11431421,0.5590509474277496,354304
0.0033774995,1125.9,497,174,0.03779297,-0.0012260791,760.7380845546722,8.425188,1.7625122,356352,759.41775088,0.824059396982193,356352
0.0055285622,1125.24,485,175,0.065136716,-0.0043614404,764.8559906482697,6.2526393,1.7633994,358400,758.5661588199999,0.822667270898819,358400
0.0051420135,1139.29,472,176,0.05649414,-0.0021714116,769.0790700912476,10.748408,1.7625599,360448,768.90596951,0.6088809072971344,360448
0.004771224,1161.91,493,177,0.0597168,-0.0025529913,773.4116253852844,16.711306,1.7730802,362496,784.5202365500002,0.7406076192855835,362496
0.005923343,1179.82,491,178,0.074365236,-0.00521346,777.5655252933502,9.566111,1.7862971,364544,796.66996759,0.5934397578239441,364544
0.0031955198,1193.15,479,179,0.035449218,-0.0020503683,781.735363483429,15.909215,1.7961038,366592,805.9317351200001,0.6711217164993286,366592
0.0053336583,1208.49,477,180,0.06508789,-0.0039730975,786.004508972168,10.02294,1.8077923,368640,816.9877299300001,0.6495132446289062,368640
0.0027660108,1221.86,478,181,0.025830079,-0.0011171281,790.2907650470734,10.924357,1.8074496,370688,826.6468191000001,0.605337917804718,370688
0.0047005215,1233.82,473,182,0.055126954,-0.004869699,794.5748023986816,15.008769,1.8065722,372736,834.7566704500001,0.7445326745510101,372736
0.0035359834,1249.13,481,183,0.03720703,4.3812506e-05,798.9025056362152,14.64741,1.8091257,374784,846.1064409900001,0.7237631380558014,374784
0.0047130575,1256.51,486,184,0.057128906,-0.00040028835,803.1539356708527,8.631486,1.8116205,376832,851.5148462300001,0.5698738992214203,376832
0.0049500256,1271.52,487,185,0.046728514,0.0002662526,807.3624701499939,10.754517,1.8087667,378880,862.1163412000002,0.5892326235771179,378880
0.004094253,1289.03,477,186,0.049121093,-0.0024676565,811.5666389465332,10.255969,1.8050907,380928,874.7183241900001,0.6351434588432312,380928
0.0034179147,1295.14,491,187,0.03676758,-0.0003219719,815.8544430732727,14.783018,1.8075283,382976,878.4674384199998,0.7798742800951004,382976
0.00500432,1312.98,492,188,0.06484375,-0.0042582983,820.0253674983978,10.896726,1.8172712,385024,891.4446491399998,0.6656819581985474,385024
0.0037832696,1324.55,480,189,0.041748047,-0.004211686,824.1806397438049,10.7565565,1.8231297,387072,899.27985751,0.8188677579164505,387072
0.005410437,1347.25,481,190,0.06362305,-0.0038566787,828.4428734779358,26.168827,1.8303964,389120,915.7311187000003,0.648854523897171,389120
0.0046512904,1364.87,507,191,0.05678711,-0.0040013744,832.6987452507019,10.315564,1.8294489,391168,927.5521609400001,0.5928283035755157,391168
0.0037134837,1374.18,487,192,0.039501954,-0.0039085383,836.7368369102478,7.062931,1.8273414,393216,933.2760210700002,0.7990039587020874,393216
0.0048435577,1384.95,471,193,0.059521485,-0.00014885815,840.9356091022491,14.147041,1.8323418,395264,941.1488086300001,0.19875115156173706,395264
0.004781421,1400.44,486,194,0.052197266,-0.0005323454,845.280152797699,11.1093645,1.8277432,397312,952.0451031700001,0.5920111238956451,397312
0.004343247,1418.35,462,195,0.051953126,-0.0016520988,849.4930896759033,8.861097,1.824153,399360,965.004808,0.6289703547954559,399360
0.0036912176,1439.83,482,196,0.034960937,-0.0028167968,853.9181990623474,16.144793,1.8250711,401408,980.79085233,0.63563072681427,401408
0.006418486,1446.83,495,197,0.07880859,-0.003287939,858.1645648479462,7.717166,1.826257,403456,985.0544152399999,0.8296556621789932,403456
