ep_len_mean,fps,ep_reward_mean,explained_variance,approxkl,time_elapsed,value_loss,clipfrac,policy_entropy,serial_timesteps,policy_loss,n_updates,total_timesteps
1530.01,285,914.4565240499999,0.6416577398777008,0.0069115786,2694.964817762375,8.923628,0.08920898,2.1973765,751616,-0.0040912786,367,751616
1541.69,279,923.4616260399999,0.6400143802165985,0.0059519126,2702.149490594864,19.252108,0.06323242,2.1900325,753664,-0.0027525225,368,753664
1541.69,276,923.6224419200001,0.5404700338840485,0.005141072,2709.4779698848724,10.024988,0.062158205,2.1852198,755712,-0.0015973892,369,755712
1469.86,303,883.5192537199997,0.7309980690479279,0.0054146554,2716.889458656311,33.67179,0.0647461,2.2046282,757760,-0.006334006,370,757760
1488.34,291,895.3281361699997,0.6278679668903351,0.002168931,2723.642392396927,9.084902,0.020458985,2.2187142,759808,-0.001250148,371,759808
1504.17,287,906.1531612399999,0.5592480599880219,0.0054004616,2730.677546977997,10.126867,0.063085936,2.2200134,761856,0.00043187704,372,761856
1484.16,277,896.0103792799997,0.6207364797592163,0.007844484,2737.7945473194122,13.563121,0.0902832,2.2355812,763904,-0.0024084009,373,763904
1484.16,276,896.3309166999998,0.605886310338974,0.0044467347,2745.178916454315,9.911974,0.05229492,2.2470756,765952,-0.0037409894,374,765952
1478.46,287,893.39129145,0.8232878595590591,0.0039535733,2752.595629453659,9.222732,0.04609375,2.2391644,768000,-0.003917274,375,768000
1463.34,293,884.10071366,0.7169340252876282,0.0048303097,2759.723579645157,20.13038,0.058935545,2.2354414,770048,-0.0047570006,376,770048
1438.96,279,869.5338195700001,0.6932871639728546,0.003473315,2766.698050737381,20.034372,0.04111328,2.2412508,772096,-0.003655313,377,772096
1454.35,303,880.4353431200001,0.7388718724250793,0.006379367,2774.0321741104126,8.114173,0.08505859,2.2354982,774144,-0.0035062,378,774144
1454.35,293,882.4020202700001,0.678099513053894,0.008445086,2780.7847685813904,8.003008,0.10478516,2.2335522,776192,-0.0054155528,379,776192
1470.27,293,893.0560323799999,0.664048582315445,0.0027512254,2787.7726199626923,9.710726,0.028125,2.2429364,778240,-0.0027059321,380,778240
1453.35,299,881.31485482,0.7899131625890732,0.005642305,2794.755287885666,13.501459,0.057617188,2.2486672,780288,-0.005716395,381,780288
1469.68,291,892.5917731899999,0.7104888558387756,0.005578375,2801.597240447998,15.501515,0.064941406,2.2592812,782336,-0.001004831,382,782336
1443.45,288,874.81312282,0.7235957682132721,0.004856142,2808.628465652466,18.577084,0.05732422,2.265998,784384,-0.0047415392,383,784384
1443.45,294,874.4658296600002,0.6648553013801575,0.0062515563,2815.731215238571,8.028427,0.07329102,2.267264,786432,-0.0089167375,384,786432
1443.45,291,876.7440311400002,0.49797993898391724,0.008045891,2822.6820209026337,10.168261,0.0902832,2.2703252,788480,-0.004716859,385,788480
1434.16,296,871.5286947100001,0.828779324889183,0.0049889954,2829.708223104477,5.192811,0.056640625,2.2775576,790528,-0.0069063595,386,790528
1434.16,287,871.3149573600002,0.6278433799743652,0.009841537,2836.607454061508,8.505914,0.12583008,2.278418,792576,-0.006818693,387,792576
1417.84,297,861.4720438500001,0.7371476292610168,0.0034847953,2843.725728034973,14.810823,0.03745117,2.2765946,794624,-0.0013487606,388,794624
1366.05,290,833.5306383699999,0.6586505770683289,0.0055182576,2850.599407196045,26.20766,0.06899414,2.2823932,796672,-0.008766593,389,796672
1366.05,293,834.0301375,0.6494029760360718,0.0040533063,2857.644543170929,10.471906,0.046728514,2.296227,798720,-0.0015951109,390,798720
1368.19,294,834.1242327,0.6237597763538361,0.0051408624,2864.633301258087,17.809635,0.060839843,2.2949433,800768,-0.0011598022,391,800768
1284.83,295,781.9088895499999,0.48177242279052734,0.0051280195,2871.594677209854,27.369083,0.061621092,2.301761,802816,-0.00392554,392,802816
1303.58,292,794.2712986399997,0.67007777094841,0.005182366,2878.5155782699585,8.353993,0.062451173,2.3101711,804864,-0.0017939629,393,804864
1285.66,292,783.4197186399999,0.7494188845157623,0.0037468646,2885.5170822143555,13.105014,0.039501954,2.3032517,806912,-0.0019108839,394,806912
1282.4,298,781.7599169399999,0.8718113750219345,0.004334553,2892.5201325416565,5.1184454,0.049609374,2.296453,808960,-0.00092959555,395,808960
1263.06,292,775.75141952,0.7029458582401276,0.0039525884,2899.3749272823334,14.913378,0.041894533,2.2920828,811008,-0.0013051579,396,811008
1262.32,288,776.0482328899999,0.6906096041202545,0.0043455255,2906.3779394626617,16.408337,0.04741211,2.295633,813056,-0.0038876075,397,813056
1226.58,286,753.1051986200001,0.7130928933620453,0.0030609071,2913.465455055237,19.127176,0.032470703,2.3036444,815104,-0.0022466362,398,815104
