policy_entropy,fps,approxkl,explained_variance,n_updates,serial_timesteps,total_timesteps,policy_loss,value_loss,time_elapsed,clipfrac,ep_reward_mean,ep_len_mean
7.0149713,424,0.0009426229,-0.0006830692291259766,37,75776,75776,0.0001713918,19.839422,183.20142769813538,0.009765625,1605.6658519782611,1613.1739130434783
7.021386,417,0.0028334004,-0.011363625526428223,38,77824,77824,-0.0006031464,20.029003,188.02978038787842,0.03286133,1614.9417077872342,1622.4468085106382
7.023445,410,0.0015223402,0.001389145851135254,39,79872,79872,0.00037644547,19.952848,192.93704056739807,0.016455078,1623.9026736249998,1631.3333333333333
7.021421,399,0.0016466143,0.6324112713336945,40,81920,81920,-0.0016567658,24.122255,197.92672443389893,0.013427734,1600.6763687999999,1607.92
7.012622,402,0.0049919887,0.011967718601226807,41,83968,83968,-0.0024860823,19.9586,203.05137610435486,0.06113281,1609.386925333333,1616.5686274509803
7.0024924,401,0.0012594422,0.021429479122161865,42,86016,86016,-0.00065303047,19.946924,208.14141058921814,0.0109375,1617.7490812884612,1624.8846153846155
7.0032425,420,0.0030813757,-0.017743468284606934,43,88064,88064,-0.0011905336,20.428818,213.24125695228577,0.038232423,1625.764358716981,1632.8867924528302
7.011087,409,0.0032694298,-0.008376717567443848,44,90112,90112,-9.6742144e-05,20.371258,218.10867166519165,0.041064452,1633.5136138518517,1640.5925925925926
7.0188093,425,0.0024412328,-0.0006284713745117188,45,92160,92160,-0.00077585125,20.312832,223.11493110656738,0.023828125,1640.9701315636362,1648.0181818181818
7.021969,405,0.0035532962,-0.00679171085357666,46,94208,94208,-0.0012973617,20.151302,227.92959260940552,0.04711914,1648.128227982143,1655.1785714285713
7.0302887,401,0.001339342,0.009795308113098145,47,96256,96256,-0.0012442442,20.04479,232.9861283302307,0.01508789,1654.9629896491228,1662.0877192982457
7.043275,410,0.001001154,-0.013429641723632812,48,98304,98304,0.00014814943,20.235949,238.08380007743835,0.0075683594,1661.5958745172416,1668.7586206896551
7.0583944,422,0.0018009059,-0.00575709342956543,49,100352,100352,-0.00067429326,20.121336,243.07467770576477,0.01669922,1667.9873596779662,1675.2033898305085
7.068513,421,0.0035672411,-0.001219034194946289,50,102400,102400,-0.0011022574,20.085993,247.92346167564392,0.045996092,1674.1637494166669,1681.4333333333334
7.0577188,392,0.0025467726,0.002160966396331787,51,104448,104448,-0.002697281,20.02335,252.78840470314026,0.03125,1680.086274327869,1687.4590163934427
7.0505195,387,0.0016967298,0.7623731344938278,52,106496,106496,-0.002806458,28.593475,258.0090398788452,0.018115234,1634.575220546875,1641.890625
7.052312,417,0.001848631,-0.0023087263107299805,53,108544,108544,-0.00051129365,19.970497,263.2949788570404,0.019628907,1640.7070255076922,1648.1538461538462
7.0474534,378,0.002109393,0.007314920425415039,54,110592,110592,-0.00040974998,19.891323,268.201034784317,0.026123047,1646.635327030303,1654.2272727272727
7.046031,391,0.0017162388,-0.009787559509277344,55,112640,112640,-9.3906674e-05,20.124208,273.6080446243286,0.017529298,1652.41161680597,1660.1194029850747
7.049961,427,0.0026209033,0.00453031063079834,56,114688,114688,-0.00078790507,19.984121,278.83457684516907,0.032910157,1658.064063485294,1665.8382352941176
7.0523386,412,0.0016122333,0.016627073287963867,57,116736,116736,0.0001938073,19.88937,283.62880182266235,0.018798828,1663.5831164347824,1671.391304347826
7.0366836,417,0.0010956302,0.0024127960205078125,58,118784,118784,-0.0005931695,20.009142,288.59378600120544,0.00625,1668.914340042857,1676.7857142857142
7.0265746,407,0.0016669033,-0.0030481815338134766,59,120832,120832,0.0005461985,19.969305,293.49980330467224,0.01640625,1674.1403261408448,1682.0281690140846
7.0300875,402,0.0040634032,0.002952098846435547,60,122880,122880,-0.0028914695,19.899685,298.528338432312,0.05654297,1679.1861168194446,1687.125
7.0371766,408,0.001931075,0.0037339329719543457,61,124928,124928,-0.0011140016,19.919613,303.6195230484009,0.02060547,1684.0923065068496,1692.0821917808219
7.0439634,415,0.0026031486,0.6581228673458099,62,126976,126976,-0.001272414,24.59198,308.6275038719177,0.028222656,1666.989941786667,1674.9333333333334
7.0493727,428,0.0018734166,0.0037643909454345703,63,129024,129024,-0.0006939989,19.812103,313.55706548690796,0.019628907,1671.868418184211,1679.8552631578948
7.0458517,410,0.0009014515,0.010884225368499756,64,131072,131072,0.00042927297,19.755682,318.33711290359497,0.005957031,1676.6099100519484,1684.6493506493507
7.0443993,412,0.0006006608,-0.0066024065017700195,65,133120,133120,-0.00019941168,19.932117,323.3250894546509,0.0049804687,1681.2034843846159,1689.320512820513
7.0532227,390,0.0019216051,0.6705730855464935,66,135168,135168,-0.0014123467,23.554977,328.2851870059967,0.024121094,1665.2352209249998,1673.3625
7.0599585,424,0.0016621295,-0.008762240409851074,67,137216,137216,-0.002011921,19.918232,333.5288116931915,0.01796875,1669.7618127901235,1678.0
7.0673127,422,0.000955735,0.0017390847206115723,68,139264,139264,-0.00044851386,19.854916,338.355831861496,0.008984375,1674.1876744756098,1682.5243902439024
7.0763535,409,0.0027560694,0.001398921012878418,69,141312,141312,0.0005424832,19.855785,343.2090229988098,0.03310547,1678.5262670843372,1686.9397590361446
7.0818114,418,0.0013099548,0.007971704006195068,70,143360,143360,-0.0005106018,19.879025,348.2073485851288,0.014013672,1682.7298766071426,1691.25
7.084442,395,0.0014894523,0.05373644828796387,71,145408,145408,-0.0008961954,19.578154,353.09829092025757,0.016503906,1686.792283105882,1695.4588235294118
7.084195,413,0.00091098377,0.013651847839355469,72,147456,147456,-0.000453648,19.825836,358.27091240882874,0.007373047,1690.8752457441858,1699.5697674418604
7.084426,404,0.0016926059,0.01363593339920044,73,149504,149504,-0.00044641425,19.658972,363.22188353538513,0.018017579,1694.7967498045975,1703.5862068965516
7.082814,412,0.0010187108,0.020360350608825684,74,151552,151552,-0.00044291388,19.804798,368.2818295955658,0.010058594,1698.602733,1707.5113636363637
7.075465,416,0.0015582547,-0.023351669311523438,75,153600,153600,-0.00042476365,20.239006,373.2496860027313,0.017431641,1702.3417535955057,1711.3483146067415
7.0731277,426,0.0030938196,0.013421833515167236,76,155648,155648,-0.0027686127,19.740704,378.170134305954,0.03984375,1705.9872204,1715.1
7.0616517,420,0.0007885642,-0.004788994789123535,77,157696,157696,-3.2230153e-05,20.01396,382.9715106487274,0.004638672,1709.5574179450548,1718.7692307692307
7.0632186,415,0.0027452004,-0.0025908946990966797,78,159744,159744,-0.0011311441,19.97076,387.8441708087921,0.033935547,1713.0986207608696,1722.358695652174
7.068311,411,0.0007437271,-0.0007759332656860352,79,161792,161792,-0.00017172117,20.090569,392.7735788822174,0.0071777343,1716.5233721612904,1725.8709677419354
7.070356,394,0.0013824522,0.008056879043579102,80,163840,163840,-0.00031210904,19.846302,397.7558162212372,0.015576172,1719.9227177340424,1729.3085106382978
7.077239,378,0.0007683156,0.6883841454982758,81,165888,165888,-0.0015052308,23.369543,402.94358086586,0.0073242188,1705.8647025520834,1715.1979166666667
7.095483,425,0.0005519946,-0.00048363208770751953,82,167936,167936,-0.00018814339,19.993279,408.35195803642273,0.0034667968,1709.2752793092784,1718.639175257732
7.102877,414,0.00096288807,0.013835728168487549,83,169984,169984,-0.00037342316,19.822496,413.1706714630127,0.009423828,1712.6147516734693,1722.0102040816328
7.1037345,404,0.0017525057,0.034164488315582275,84,172032,172032,-0.0003691015,19.719215,418.1088345050812,0.017578125,1715.8829034141413,1725.3131313131314
7.1144333,394,0.0011774588,0.6118789911270142,85,174080,174080,-0.0026403419,25.937992,423.1682300567627,0.012792969,1699.62164701,1708.87
7.126593,405,0.0009363003,-0.057454705238342285,86,176128,176128,-0.0007611891,20.34108,428.35910058021545,0.0107421875,1699.75492291,1708.87
7.1311965,409,0.0028907165,-0.03141045570373535,87,178176,178176,-0.002072699,20.221247,433.4151120185852,0.035546876,1699.78733895,1708.87
7.142704,411,0.001084605,0.007416486740112305,88,180224,180224,-0.00053212314,19.828802,438.4144971370697,0.012304688,1699.8250292700002,1708.87
7.144208,421,0.00051683874,0.01506352424621582,89,182272,182272,-1.2728851e-06,19.800219,443.3966586589813,0.0036132813,1699.89443068,1708.87
7.1479974,405,0.002598397,-0.006080508232116699,90,184320,184320,-0.00073149597,19.778896,448.25288009643555,0.029345702,1699.90241377,1708.87
7.152967,408,0.004856854,0.002413928508758545,91,186368,186368,-0.0025354386,19.734493,453.3081650733948,0.06098633,1699.8832548800003,1708.87
7.1582937,416,0.0014898822,0.00630640983581543,92,188416,188416,-0.0009640974,19.6947,458.31875944137573,0.016455078,1699.8012128800003,1708.87
7.165727,402,0.001123832,0.015700459480285645,93,190464,190464,-0.00015091957,19.720663,463.2328028678894,0.010644531,1699.7392047500005,1708.87
7.1748796,394,0.0018721964,0.6896474957466125,94,192512,192512,-0.0033608624,23.097984,468.3181805610657,0.02265625,1679.7797437800002,1689.0
7.1848435,409,0.0016665893,0.009622812271118164,95,194560,194560,-0.00094262697,19.757462,473.514053106308,0.017871093,1679.61803673,1689.0
7.189266,412,0.0017507937,0.02982032299041748,96,196608,196608,-0.00030087045,19.617445,478.51546239852905,0.01669922,1679.4778984800002,1689.0
7.192384,414,0.00028869207,0.0018333792686462402,97,198656,198656,0.00017241071,20.07468,483.48643922805786,0.000390625,1699.35469596,1709.01
7.1928916,411,0.0014252203,-0.016113758087158203,98,200704,200704,-0.0018344859,20.235973,488.4241769313812,0.014208985,1719.4416942900002,1729.21
7.1817794,405,0.0017460913,0.03238058090209961,99,202752,202752,-0.000786326,19.756565,493.3975896835327,0.021630859,1719.2759029900003,1729.21
7.184957,400,0.00056543667,0.7055038809776306,100,204800,204800,-0.00092476717,23.666601,498.4507429599762,0.0048828125,1699.53090289,1709.54
7.189082,403,0.0026956657,-0.013664722442626953,101,206848,206848,-0.00025990326,20.179325,503.5643162727356,0.033740234,1699.4461415399999,1709.54
7.184855,420,0.00051126495,0.00524592399597168,102,208896,208896,0.00026181253,19.979624,508.6376338005066,0.0034667968,1719.4248184799999,1729.6
7.1965804,441,0.00067810033,0.029344558715820312,103,210944,210944,-0.00086308905,19.773884,513.5059418678284,0.004199219,1719.3510731599997,1729.6
7.200995,415,0.0009166299,-0.00869452953338623,104,212992,212992,-0.00028817952,20.23378,518.1443762779236,0.008007812,1719.1919581699997,1729.6
7.200452,386,0.00094316265,0.515860915184021,105,215040,215040,-0.0010301372,29.15472,523.0696892738342,0.0068359375,1719.6292047599998,1730.08
7.2103777,390,0.00093445403,-0.0034052133560180664,106,217088,217088,-8.445598e-05,20.163715,528.3670840263367,0.00834961,1719.61025299,1730.08
7.216047,408,0.0015901669,0.00037872791290283203,107,219136,219136,-0.00092654955,20.170315,533.6100199222565,0.017431641,1719.5895562700002,1730.08
7.211348,401,0.0018355129,0.020780742168426514,108,221184,221184,-0.000798289,19.834698,538.6266396045685,0.022607422,1739.5199501300003,1750.28
7.2058206,402,0.0010880295,0.012443482875823975,109,223232,223232,-0.00017010224,19.924377,543.7245440483093,0.012060547,1739.4194662900004,1750.28
7.2085786,423,0.0012301799,0.007696568965911865,110,225280,225280,-0.0007668937,20.043756,548.8083720207214,0.0145019535,1739.4111412400005,1750.28
7.2074647,385,0.002285804,0.5558454096317291,111,227328,227328,-0.0042436398,27.672913,553.6495671272278,0.029833984,1719.8757207200006,1730.73
7.2160826,372,0.0016539793,0.5536716282367706,112,229376,229376,-0.001939005,27.97847,558.9673981666565,0.017578125,1700.3690069000004,1711.32
7.227327,414,0.0006762135,-0.006414055824279785,113,231424,231424,0.00015823242,20.142132,564.4625315666199,0.005957031,1720.2875507300005,1731.3
