#{"t_start": 1748527868.7208662, "env_id": null}
r,l,t
343.08065,631,1.609489
282.486112,508,2.475438
222.485558,516,3.382587
1756.757651,2049,8.007498
1810.605908,2049,12.407113
291.929066,567,13.739266
1680.26435,2049,17.80149
1737.773129,2049,21.841817
1770.1625,2049,25.918241
1757.611557,2049,29.983193
1722.103544,2049,34.452979
436.561361,786,36.090794
1783.095517,2049,41.735023
266.742908,520,43.018002
865.031902,1203,46.423868
275.322762,545,47.519425
276.79449,545,48.700115
233.447465,518,50.035888
1642.560014,2049,54.2805
193.25183,414,55.157055
189.755408,409,56.084923
1719.166583,2049,61.39488
94.633121,244,61.811226
1722.42703,2049,66.222021
180.37824,372,66.888991
294.959902,570,68.578821
1803.323169,2049,72.858319
337.881272,561,73.766867
1760.543015,2049,77.847803
1777.540512,2049,82.11937
1787.982494,2049,86.159114
1851.547247,2049,90.463127
1844.331229,2049,94.693484
490.725934,811,96.072204
1801.423594,2049,100.787291
1838.754129,2049,105.039635
1771.792973,2049,109.212806
296.580607,583,110.542785
1754.9553,2049,114.916327
1812.210596,2049,119.044469
1814.14404,2049,123.295902
1777.84267,2049,127.756122
1820.479754,2049,132.432464
1813.27905,2049,136.706509
1863.296619,2049,140.796741
1797.625753,2049,144.888512
161.857639,357,145.510048
1818.765887,2049,149.64342
1864.616768,2049,153.788562
1818.618896,2049,157.943586
217.376356,443,158.675423
1812.506671,2049,162.799656
180.472007,366,163.383691
230.767353,457,164.137966
210.491255,428,165.175285
164.971787,328,165.709542
1875.796066,2049,169.868443
273.318942,532,170.762298
1815.592008,2049,174.833606
1869.202216,2049,178.989401
1721.271201,2049,183.130277
226.275059,450,183.913475
1813.971945,2049,188.072102
1844.925974,2049,192.24117
170.454042,346,192.832159
1860.61598,2049,197.059741
210.813316,431,198.095527
228.21714,398,198.744608
1858.77489,2049,203.129689
1757.558532,2049,207.445633
1866.490172,2049,211.702015
273.591903,545,212.617428
1801.307997,2049,216.879459
1748.072321,2049,220.974019
1685.810741,2049,225.039779
1814.033975,2049,229.190851
1792.353819,2049,233.381198
1803.558677,2049,237.650659
1859.849391,2049,241.957118
210.600713,421,242.677005
177.791523,366,243.269819
1744.910448,2049,247.417714
1777.386765,2049,251.706567
1799.214177,2049,255.890102
1796.451276,2049,260.166614
160.025647,321,261.001511
238.856749,459,261.788157
1848.558862,2049,266.063357
1844.068133,2049,270.268913
309.301851,574,271.330143
1844.355852,2049,275.571708
163.176804,323,276.100011
1856.746382,2049,280.334776
228.610228,443,281.141921
217.409024,432,282.244459
1860.162164,2049,286.507305
1666.348726,2049,290.569848
1866.325577,2049,294.651804
235.890275,460,295.36956
300.707357,543,296.237825
188.531977,404,296.901626
1783.472702,2049,301.055016
1814.430945,2049,305.237293
1871.319068,2049,309.576519
1868.074221,2049,313.753532
1831.762357,2049,318.116164
193.031505,359,319.030677
217.788965,436,319.784068
1829.727331,2049,324.018071
1823.827976,2049,328.432451
162.772066,348,329.040365
1825.733838,2049,333.525903
258.994353,487,334.424765
1826.868209,2049,338.853649
266.210699,535,339.747834
1737.217348,2049,343.928554
316.918771,566,345.153825
1812.56614,2049,349.324909
1777.924925,2049,353.524248
1777.959319,2049,357.77823
1738.953059,2049,362.219166
1825.124112,2049,366.717528
185.686908,379,367.388209
1830.444179,2049,371.832788
199.652669,416,372.547597
1822.341931,2049,376.837779
246.195192,455,377.574225
1838.929621,2049,382.047368
150.326134,347,382.66396
1817.561944,2049,387.127406
187.427325,349,388.102475
182.014767,425,388.860046
275.869399,554,389.822105
1809.880471,2049,394.438545
1819.798285,2049,399.120644
1816.178589,2049,403.49507
1822.841918,2049,408.020428
196.812753,386,408.756459
1793.60165,2049,413.000545
1878.055638,2049,417.507362
1829.286253,2049,421.743182
1834.767043,2049,426.001394
1794.120509,2049,430.207102
1733.550104,2049,434.325203
1817.921972,2049,438.401538
405.390139,742,439.943698
1761.334797,2049,443.977809
341.030894,639,445.061197
337.402431,624,446.112714
1872.423464,2049,450.339426
1761.882682,2049,454.416564
1719.225241,2049,458.55198
1757.887633,2049,462.649175
1821.867389,2049,466.895765
1779.600438,2049,471.710553
248.74633,463,472.860222
1870.812542,2049,477.378998
1871.849595,2049,481.846897
1875.508253,2049,486.366926
1879.42211,2049,490.877625
162.927044,341,491.456034
1799.999836,2049,495.784583
1697.67211,2049,500.225704
1792.056587,2049,504.739015
159.843064,337,505.329912
1774.355345,2049,509.946565
1777.63081,2049,514.255075
1730.653148,2049,518.510619
188.883961,354,519.140152
1822.040247,2049,523.600351
259.087743,476,524.356116
1750.342504,2049,528.464795
275.519407,479,529.579684
1838.798627,2049,533.821728
195.76953,382,534.472629
1867.11867,2049,538.659629
219.489264,504,539.532517
356.029247,643,540.637414
196.765018,389,541.280778
1784.285846,2049,545.484206
241.358078,480,546.64726
1852.715652,2049,550.861158
1833.274304,2049,555.170806
1684.326166,2049,559.172398
1838.215641,2049,563.339414
131.366489,306,563.882901
1835.826212,2049,568.103778
1826.098186,2049,572.282688
1851.166556,2049,576.48201
116.296528,261,576.911269
1797.482669,2049,581.03862
1813.672673,2049,585.244084
1756.150875,2049,589.418296
1819.797243,2049,593.612426
1826.432171,2049,597.81059
1868.501955,2049,602.125551
1861.9314,2049,606.432718
1837.744388,2049,610.723379
1825.398717,2049,614.885431
1786.531421,2049,619.024447
1873.344097,2049,623.380739
1864.175169,2049,627.661995
166.959762,358,628.244835
310.211125,646,629.302885
1851.313048,2049,633.780349
1756.729832,2049,638.017272
234.516162,467,639.148644
1857.423981,2049,643.404898
1799.041433,2049,647.602107
1847.306639,2049,651.815139
236.191644,404,652.516302
1826.244864,2049,656.673256
317.125672,580,657.656638
1780.729564,2049,661.959277
1788.85291,2049,666.136661
1845.941177,2049,670.426318
141.269354,303,670.9577
301.0789,559,672.31196
1820.953575,2049,676.498385
1844.991521,2049,680.736628
1833.406046,2049,685.013916
1846.569671,2049,689.568754
1767.870693,2049,693.886264
1808.888813,2049,698.119335
1813.906915,2049,702.418821
1736.213352,2049,706.575186
1859.762826,2049,711.008997
1835.539149,2049,715.44469
1855.672868,2049,719.77588
1861.349744,2049,723.983256
181.867066,375,724.612096
1871.673479,2049,728.899433
1834.538385,2049,733.091218
1854.925734,2049,737.361959
231.91939,447,738.111108
118.494267,270,738.541914
182.063851,344,739.137405
1873.978411,2049,743.363364
1793.936218,2049,747.850173
1856.793971,2049,752.42972
1818.847344,2049,757.038081
1856.20126,2049,761.498268
1863.36201,2049,765.821417
1855.213016,2049,770.201861
1814.251518,2049,774.369762
1855.165436,2049,778.634347
1849.769942,2049,782.862121
