#{"t_start": 1745834172.9336092, "env_id": null}
r,l,t
84.862048,430,1.413925
150.034716,830,2.796177
87.597311,437,3.465775
138.184911,704,5.021558
125.305656,597,5.872683
255.883197,1158,7.888681
65.853583,375,8.445864
337.265354,1639,11.09531
48.886154,272,11.491359
29.128471,159,11.757054
50.074678,260,12.146287
69.076008,393,12.7689
38.164281,200,13.076666
73.733643,418,13.673174
152.58735,733,15.103832
113.370921,629,16.040982
403.49011,2049,19.252185
47.590772,281,19.678465
132.594244,654,20.739756
51.820679,263,21.482135
127.670914,695,22.475724
413.185653,2049,25.836802
399.76072,2049,29.031422
64.031553,345,29.570382
447.427133,2049,32.785266
433.344537,2049,36.003139
443.851007,2049,39.462167
450.489289,2049,42.800026
456.753626,2049,46.278444
467.002498,2049,49.698564
454.216359,2049,53.006075
449.553761,2049,56.343305
433.572827,2049,60.010989
456.272622,2049,63.476832
438.880691,2049,66.99426
458.088046,2049,70.386631
452.610216,2049,73.660655
464.285713,2049,77.284639
469.963385,2049,80.702437
465.616655,2049,84.18529
461.271983,2049,87.545396
466.174509,2049,90.966989
474.741086,2049,94.421698
484.725619,2049,98.223975
482.126751,2049,101.534094
502.388087,2049,104.779597
519.542031,2049,108.045085
522.626381,2049,111.320371
528.757253,2049,114.571583
531.667429,2049,117.8119
527.11927,2049,121.210874
530.285665,2049,124.510019
518.275245,2049,127.741539
520.445577,2049,131.092431
530.200652,2049,134.444451
536.379454,2049,137.745123
540.045586,2049,140.991582
542.699975,2049,144.28692
542.935591,2049,147.575119
540.798076,2049,150.902352
544.492742,2049,154.171207
553.161031,2049,157.567366
547.275635,2049,160.913663
547.884368,2049,164.287168
551.740095,2049,167.709934
556.408331,2049,171.048574
558.89312,2049,174.286484
561.62937,2049,177.630518
561.329963,2049,180.988451
562.366003,2049,184.22354
571.797153,2049,187.493563
560.062564,2049,190.811313
561.373266,2049,194.081012
568.805033,2049,197.433197
578.473215,2049,200.895845
579.157274,2049,204.230409
581.791859,2049,207.507347
575.770691,2049,210.874421
576.638193,2049,214.143028
585.258545,2049,217.490572
592.456601,2049,220.889888
600.591286,2049,224.179375
632.253616,2049,227.528495
661.581743,2049,230.954759
666.219847,2049,234.428307
717.044421,2049,237.883509
673.799282,2049,241.274098
750.780982,2049,244.809383
753.988659,2049,248.299561
791.36322,2049,251.754601
811.268548,2049,255.16843
826.93704,2049,258.548062
812.733009,2049,262.008697
791.330924,2049,265.383581
862.397276,2049,268.811038
824.746217,2049,272.314278
929.004381,2049,275.671113
756.250471,1702,278.525823
926.826942,2049,281.919037
971.319551,2049,285.291772
886.098105,2049,288.629963
812.080619,2049,291.929214
897.428018,2049,295.273175
791.820111,2049,298.595181
789.036993,2049,301.936888
902.519025,2049,305.2302
925.618862,2049,308.65626
524.518122,1231,310.777701
875.439781,1834,313.4193
850.63884,2049,316.74783
723.594979,1606,319.451379
471.637052,1258,321.619506
705.837803,1479,324.229954
471.526187,1010,325.723273
604.317137,1185,327.744694
440.328704,966,329.127131
398.264949,844,330.728642
229.355332,515,331.464262
617.940388,1307,333.387578
383.337964,840,334.982683
417.43946,886,336.264083
826.738654,1620,338.899487
284.910814,658,339.882348
573.602609,1174,341.925599
369.637812,842,343.156919
813.870109,1577,345.707877
529.659802,1086,347.625609
465.934302,981,349.129695
415.264607,895,350.761147
384.277418,791,351.920661
483.961219,973,353.354421
254.186325,586,354.57007
268.437177,613,355.460588
351.363836,738,356.523395
479.190309,940,358.21385
417.09852,852,359.435497
439.773459,897,361.163332
402.189601,774,362.252114
381.093246,796,363.403723
348.777729,735,364.79506
288.543193,666,365.766087
280.224892,613,366.673162
428.112831,809,368.166034
307.215343,647,369.074534
264.393414,601,369.960286
245.539373,538,371.099933
281.459454,620,372.065315
269.665409,602,372.931141
293.130797,669,374.237899
250.594979,546,375.017975
245.875871,542,375.783473
248.098145,541,376.553729
260.221128,546,377.69798
297.272388,632,378.623256
256.185871,538,379.388251
261.678623,532,380.475415
245.193184,519,381.215163
196.889931,445,381.861541
200.146587,446,382.515789
247.460411,536,383.278849
331.463508,661,384.583368
259.125508,554,385.389349
306.944214,585,386.218131
216.014398,463,387.220912
303.895995,643,388.132817
379.32686,707,389.206369
272.4739,551,390.339151
219.592585,468,391.020231
335.70304,674,391.977863
198.326816,443,392.609911
322.465427,601,393.802492
273.11558,552,394.571405
278.753587,583,395.406589
267.91375,539,396.156742
219.04819,466,397.183115
256.840234,545,397.978544
211.481056,464,398.643333
215.61785,463,399.317199
154.813282,356,400.174077
223.14757,478,400.86963
212.623083,464,401.543069
163.255644,366,402.170463
173.714793,378,402.713673
152.635898,350,403.575506
173.934405,381,404.122971
151.087107,356,404.642259
171.453555,377,405.188351
251.289687,492,405.880058
221.06433,474,406.897004
337.00185,683,407.864376
141.784027,350,408.368838
222.881736,477,409.061163
268.436801,566,410.231299
161.221576,370,410.756847
172.253451,372,411.279173
170.589882,378,411.827318
164.905843,372,412.362671
210.573911,450,413.343578
160.08063,363,413.872173
225.161484,481,414.572757
210.785833,459,415.235383
163.703638,368,415.761985
157.004082,353,416.261186
172.495095,374,417.13302
166.119477,363,417.642284
169.815554,373,418.187133
154.31718,355,418.718512
178.239385,385,419.279542
162.398924,363,420.152934
154.365415,356,420.668698
155.221161,360,421.183666
168.916136,374,421.798269
221.059367,468,422.479619
160.448547,357,423.357028
213.304787,457,424.024854
160.346038,366,424.555381
162.952121,372,425.098897
157.153601,363,425.626617
229.193658,474,426.631003
169.387648,377,427.175448
257.386609,533,427.934649
330.310069,666,428.865597
264.253368,555,430.02053
320.281812,648,430.955112
274.49827,563,431.758208
229.161227,469,432.477154
196.028995,443,433.479817
303.522871,646,434.4017
217.221857,474,435.147174
212.274775,455,435.854099
294.541513,585,437.00814
277.139983,576,437.831635
324.30107,646,438.766367
220.254717,476,439.468252
330.094665,669,440.776227
262.394946,562,441.575099
258.650074,544,442.364207
307.09277,624,443.594812
254.067583,549,444.386477
322.701724,650,445.326828
367.481932,750,446.747405
216.314598,470,447.490149
329.827963,657,448.417001
303.776029,644,449.333663
306.887255,646,450.606189
441.637628,887,451.867084
354.847285,741,453.273779
316.349085,639,454.185492
214.575558,468,454.853167
218.366626,465,455.528907
166.885477,363,456.390915
379.12223,721,457.382512
280.046838,559,458.183592
362.182467,698,459.204103
275.217363,582,460.427016
209.405475,458,461.151738
356.294483,724,462.209214
319.818932,670,463.498703
276.425,579,464.333266
362.401251,751,465.416101
266.176827,552,466.549912
328.612064,649,467.53277
295.176665,589,468.358403
221.436427,475,469.057912
263.73686,536,470.19455
232.831169,487,470.894307
217.861609,468,471.579646
226.58919,469,472.313783
162.911468,375,473.191023
257.68372,521,473.933591
281.034636,572,474.73814
223.711764,479,475.426012
221.706024,477,476.449007
286.826043,573,477.265808
169.164382,371,477.803726
352.771485,703,478.82385
166.043624,370,479.706171
264.289078,560,480.520782
338.846617,624,481.41654
344.19943,694,482.399652
163.987822,371,483.266729
388.30517,783,484.444336
335.129905,676,485.435488
336.1911,677,486.728105
543.060778,1079,488.299712
491.548874,926,489.949207
439.303563,880,491.212108
485.524293,946,492.940327
326.066476,672,493.894554
397.392313,798,495.023427
249.122367,545,496.200178
616.922411,1137,497.820655
694.486391,1322,500.10237
417.321346,831,501.31921
573.388442,1108,503.27071
511.922882,1023,504.792859
501.386427,976,506.564958
539.050513,1004,508.064865
491.571522,925,509.739924
416.870933,830,510.986377
718.764312,1299,513.211817
409.015435,746,514.319953
440.567096,823,515.50067
512.539538,987,517.264719
493.137174,973,518.698058
849.535049,1516,521.21272
815.581657,1399,523.567994
560.350052,1037,525.025341
399.957674,785,526.508591
445.71647,869,527.777744
424.031434,850,529.392252
1214.871725,2049,532.660324
391.154808,766,533.787558
889.361471,1639,536.442843
633.441374,1143,538.165725
1111.342756,1921,541.282431
1237.273103,2049,544.580792
985.428096,1678,547.342525
1150.026652,2049,550.732437
730.101875,1282,552.906937
451.548229,867,554.149956
427.112028,838,555.369756
1044.867662,1829,558.395783
531.4925,999,560.231581
267.056598,546,561.058587
330.674013,650,562.023641
377.911552,744,563.447278
578.759445,1040,564.956285
283.476708,565,566.141184
447.643879,797,567.263954
276.751803,555,568.07409
305.382071,593,569.290016
766.850011,1366,571.25547
341.721416,668,572.563405
349.37055,679,573.572997
621.30635,1086,575.173275
802.979388,1418,577.60297
723.553605,1329,579.896554
1180.091099,2049,583.145292
1187.564845,2049,586.452376
752.222736,1318,588.47244
1191.903135,2049,591.77833
1180.068377,2049,595.111182
500.495953,921,596.817032
549.534423,1013,598.288151
434.021426,806,599.815365
433.146642,829,600.99052
292.233799,573,601.82109
340.178288,668,603.147246
483.41029,896,604.457899
464.498516,835,606.115009
1176.561322,2049,609.425053
572.422486,1038,610.939019
777.277196,1385,613.261662
1001.749386,1788,616.21931
1185.921975,2049,619.607939
1176.519723,2049,622.927405
531.468158,957,624.28877
1173.048144,2049,627.63047
550.800599,1018,629.469794
1173.305395,2049,632.890362
1186.332023,2049,636.187543
1007.67751,1781,638.751454
1194.324519,2049,642.123425
1115.644193,1953,645.269778
1213.614313,2049,648.603076
1157.536442,2049,651.947709
1170.217334,2049,655.218611
1184.89426,2049,658.555651
1211.864013,2049,661.959202
1180.339854,2049,665.226886
1195.283898,2049,668.553032
1202.946595,2049,671.84415
1212.827572,2049,675.176767
1226.66537,2049,678.574209
1206.262582,2049,681.856339
321.008331,650,683.166135
1137.380186,2049,686.55573
1170.725038,2049,689.98388
1171.734596,2049,693.279936
1230.423444,2049,696.690126
1225.197326,2049,700.119352
1203.286378,2049,703.495025
1199.777045,2049,706.782661
535.87412,1037,708.302698
1222.460358,2049,711.648626
1170.110728,2049,715.052682
1238.642736,2049,718.393318
1197.802331,2049,721.740862
1177.34446,2049,725.079537
734.781831,1370,727.506177
738.348128,1323,729.87752
1170.381439,2049,733.201797
257.463772,537,734.003571
564.51566,1021,735.49553
370.364841,701,736.870904
350.534445,699,737.923681
403.186265,698,738.934191
362.977579,700,740.37977
291.870309,576,741.275376
309.284586,587,742.141013
296.031217,577,743.316479
534.233468,964,744.710102
277.373001,556,745.542093
356.228944,683,746.879411
261.556486,539,747.673012
911.699681,1566,750.314065
569.883686,992,751.735192
327.359447,655,752.695834
306.581648,585,753.878881
329.344007,649,754.843215
263.646465,538,755.635728
297.066464,583,756.902294
348.025549,685,757.884516
418.599802,794,759.064477
478.361182,862,760.729932
523.114164,942,762.08284
311.089018,603,762.944792
335.718368,618,764.176493
446.228455,783,765.285844
824.991146,1400,767.72419
232.080978,478,768.431981
483.611016,824,769.632506
310.359132,603,770.848279
863.331447,1509,773.366282
272.09059,526,774.109749
471.253154,860,775.359524
238.26516,467,776.039472
541.893056,912,777.682049
347.983457,634,778.603893
310.850195,590,779.43992
330.819645,636,780.724045
644.061955,1037,782.216616
984.008052,1700,784.988164
504.031022,872,786.719645
355.562262,686,787.749143
301.71442,586,788.616407
453.434213,823,790.196137
721.93392,1216,791.919236
1236.056158,2049,795.23454
260.745061,542,796.03377
244.520778,472,797.062853
333.323985,622,797.939916
276.491993,556,798.743133
461.168366,843,800.295859
441.190148,807,801.50252
1222.327484,2049,804.766852
618.788373,1095,806.797984
1206.223858,2049,810.054717
662.862979,1170,811.760849
858.91833,1500,814.271069
632.206708,1084,815.853715
1056.594583,1803,818.780009
1226.026832,2049,822.113662
1162.671103,1902,825.212855
416.049161,782,826.783534
1260.427195,2049,830.155698
1234.702294,2049,833.489604
