value_loss,clipfrac,total_timesteps,serial_timesteps,fps,policy_loss,explained_variance,approxkl,time_elapsed,policy_entropy,n_updates,ep_reward_mean,ep_len_mean
31.08133,0.036572266,139264,139264,466,-0.005177506,0.8961856365203857,0.0034680136,283.64961981773376,5.9262643,68,1067.28337321,1320.64
13.772031,0.022314453,141312,141312,526,-0.00476321,0.9449786357581615,0.00232874,288.03729820251465,5.933255,69,1028.8257742899998,1282.34
19.773697,0.042041015,143360,143360,440,-0.002287819,0.864588275551796,0.0036739395,291.926819562912,5.9198565,70,1030.34008425,1282.34
20.755194,0.012158203,145408,145408,438,-0.0022363984,0.8722779154777527,0.001445477,296.5802381038666,5.913901,71,1043.92163141,1296.13
4.279454,0.019824218,147456,147456,475,-0.0024650905,0.9796013981103897,0.0016765334,301.25600385665894,5.918393,72,1029.15060827,1281.0
21.492706,0.025488282,149504,149504,485,-0.0027052541,0.8727272748947144,0.0025455914,305.56334495544434,5.923418,73,1042.77557306,1295.36
30.566662,0.009570313,151552,151552,477,-0.0016076609,0.8193442970514297,0.0010714579,309.7783102989197,5.9305277,74,1028.35952408,1280.21
10.883116,0.02861328,153600,153600,450,-0.0042598424,0.9327739328145981,0.0028132324,314.06730461120605,5.934103,75,1023.4459456100001,1280.21
25.871119,0.045898438,155648,155648,484,-0.0053375745,0.9015061184763908,0.0043098954,318.6146857738495,5.941037,76,1023.49016292,1279.79
10.329767,0.020410156,157696,157696,463,-0.0018879387,0.8237230181694031,0.0018035546,322.840345621109,5.9468546,77,1018.25454089,1279.79
23.705805,0.034082033,159744,159744,476,-0.0038347873,0.91496841609478,0.0034228484,327.26128482818604,5.948222,78,1003.3436122100002,1263.48
10.430967,0.009716797,161792,161792,524,-0.0019029438,0.9196402505040169,0.0011982629,331.5556516647339,5.950328,79,989.3773911499999,1250.14
20.705734,0.032470703,163840,163840,494,-0.0037468795,0.8745863288640976,0.0030530333,335.46350741386414,5.950317,80,1004.9568805399998,1266.22
5.274417,0.06269531,165888,165888,504,-0.007622621,0.9729407746344805,0.004732869,339.6089186668396,5.950315,81,1008.0608284,1269.41
20.200308,0.02216797,167936,167936,473,-0.0023385412,0.8814334645867348,0.0023567772,343.6712784767151,5.9474554,82,1008.15023552,1269.41
21.648083,0.03569336,169984,169984,462,-0.0017131973,0.9280354082584381,0.0032554506,348.00152373313904,5.945725,83,993.20922362,1254.25
23.28066,0.014746094,172032,172032,434,-0.003115224,0.9202944785356522,0.0018049782,352.4308443069458,5.939618,84,993.37657495,1252.41
20.805548,0.054345705,174080,174080,489,-0.0038809527,0.8629004061222076,0.0044089197,357.14573788642883,5.9407344,85,1007.9803118000001,1267.29
20.201254,0.021142578,176128,176128,444,-0.0027278704,0.8802978619933128,0.0023124297,361.3317656517029,5.958674,86,1022.4969346299999,1281.04
20.59315,0.01328125,178176,178176,504,-0.002370067,0.9185835644602776,0.0015177856,365.9439055919647,5.960948,87,989.3025963400002,1247.38
24.845097,0.06298828,180224,180224,498,-0.0064936066,0.9051652923226357,0.0053137373,370.00778341293335,5.9615893,88,989.1140048599998,1248.44
20.008238,0.014990235,182272,182272,447,-0.0009971907,0.8768263608217239,0.0016276302,374.1146137714386,5.9676027,89,1004.9931624599999,1264.7
23.514841,0.027685547,184320,184320,469,-0.004353652,0.9026534408330917,0.0027552093,378.6954667568207,5.973111,90,1020.8038884800001,1281.06
21.47085,0.0265625,186368,186368,468,-0.0052834386,0.8698496669530869,0.0028628537,383.05679655075073,5.9676375,91,1021.2448107800001,1281.06
19.805422,0.026611328,188416,188416,450,-0.003232129,0.8794898316264153,0.0026073647,387.4318287372589,5.950459,92,1036.98141907,1297.14
4.8044376,0.011962891,190464,190464,476,-0.004970715,0.9816214460879564,0.001131594,391.9746913909912,5.9414034,93,1020.4518218200003,1280.66
22.919056,0.0076171877,192512,192512,464,-0.0025456292,0.9087290316820145,0.0011279646,396.2716119289398,5.95043,94,1038.20971549,1298.16
22.682798,0.023730468,194560,194560,488,-0.0034383354,0.9220647886395454,0.0024432985,400.6816232204437,5.9547544,95,1039.5601921999998,1300.62
6.1456647,0.018066406,196608,196608,437,-0.0035183982,0.9694515746086836,0.0019247566,404.87220311164856,5.957808,96,1038.81988394,1299.58
30.217752,0.027294923,198656,198656,514,-0.0055010235,0.8466265201568604,0.0026973975,409.5545961856842,5.955634,97,1008.56794566,1269.8
9.832895,0.027783204,200704,200704,501,-0.0027806836,0.9699336681514978,0.0024121166,413.53480410575867,5.9574127,98,964.1085590999999,1222.47
20.031843,0.02993164,202752,202752,479,-0.0031775285,0.8797648176550865,0.0028609233,417.6173131465912,5.9592447,99,964.09810209,1222.47
24.680819,0.05419922,204800,204800,468,-0.006646247,0.9151417762041092,0.0044265008,421.88641142845154,5.9667215,100,964.2865914700001,1223.42
20.9435,0.09345703,206848,206848,464,-0.0056888545,0.8774053975939751,0.007044169,426.2560181617737,5.9774585,101,979.38871067,1238.47
7.624234,0.021679688,208896,208896,482,-0.0063856854,0.9639509096741676,0.002775881,430.66776871681213,5.986577,102,982.6191831900002,1243.42
20.956959,0.013183594,210944,210944,436,-0.001353127,0.8804911598563194,0.0016267011,434.9087884426117,5.9901857,103,982.9129795399999,1243.42
29.974884,0.023632813,212992,212992,431,-0.0047531114,0.8818680197000504,0.0023788537,439.60062980651855,5.986926,104,993.24931539,1254.59
20.283674,0.06201172,215040,215040,450,-0.002641753,0.877684973180294,0.0049666036,444.3525357246399,5.9942975,105,993.3385902,1254.59
20.433382,0.05258789,217088,217088,455,-0.005912286,0.8768252953886986,0.0043668877,448.89429664611816,5.9881186,106,1008.93250774,1270.74
20.74629,0.029882813,219136,219136,438,-0.0039312365,0.8783062994480133,0.0026535955,453.3934805393219,5.9818835,107,1024.283567,1287.11
2.1419015,0.011425781,221184,221184,440,-0.00430828,0.9907484883442521,0.0013910197,458.0609302520752,5.9806514,108,1026.2095158400002,1289.84
20.198572,0.052685548,223232,223232,442,-0.00302611,0.884106457233429,0.004346321,462.7074251174927,5.9747725,109,1040.0505875200001,1302.88
24.796583,0.012353515,225280,225280,483,-0.0018537492,0.7943457812070847,0.0015060976,467.33118629455566,5.9767094,110,1053.50608942,1316.28
12.5120325,0.01640625,227328,227328,475,-0.0003239097,0.9246516823768616,0.0015690972,471.56350684165955,5.982019,111,1047.7700338500001,1316.28
21.039295,0.018408203,229376,229376,449,-0.0036128417,0.8714576363563538,0.0020947387,475.87333273887634,5.994334,112,1047.44097053,1316.28
27.93784,0.04790039,231424,231424,481,-0.0061476883,0.8350008875131607,0.004204628,480.42597818374634,5.9985,113,1038.00368762,1310.96
20.628359,0.027636718,233472,233472,437,-0.0032766468,0.8757851645350456,0.0026092094,484.6840863227844,6.0091205,114,1037.1864284299998,1310.96
13.430489,0.011962891,235520,235520,534,-0.0035665757,0.9162094444036484,0.0012615628,489.36051964759827,6.0199714,115,1040.38332869,1315.92
