value_loss,fps,explained_variance,clipfrac,n_updates,time_elapsed,serial_timesteps,policy_loss,total_timesteps,ep_reward_mean,approxkl,ep_len_mean,policy_entropy
24.584042,511,0.9141966626048088,0.02578125,184,718.3764598369598,376832,-0.0026843424,376832,851.61151222,0.0026031497,1119.14,5.8539724
20.173683,516,0.8927756622433662,0.015673827,185,722.3821125030518,378880,-0.00066258636,378880,851.9413726600002,0.001795307,1119.14,5.856295
22.082283,528,0.9222133159637451,0.015966797,186,726.3446528911591,380928,-0.003278716,380928,851.4445012600002,0.0017821481,1119.3,5.8552876
20.990223,528,0.8735530972480774,0.017919922,187,730.2228198051453,382976,-0.0024297768,382976,848.8255108000002,0.0019882633,1119.3,5.860252
5.3453274,535,0.9313416928052902,0.020166015,188,734.1012420654297,385024,-0.0057599028,385024,833.1138128000001,0.0017904876,1103.38,5.867503
25.70079,545,0.8839834481477737,0.031640626,189,737.9228885173798,387072,-0.004175386,387072,842.8122919199999,0.002809799,1118.68,5.8691473
20.183847,504,0.885236956179142,0.044921875,190,741.6766748428345,389120,-0.003921541,389120,841.87265497,0.0036316286,1118.68,5.8806105
35.032276,506,0.8907406404614449,0.027050782,191,745.7331321239471,391168,-0.004259785,391168,856.5900327200002,0.0024871002,1134.48,5.8930345
20.110094,477,0.879982478916645,0.06455078,192,749.7738139629364,393216,-0.0030060455,393216,872.5260329400002,0.005415227,1150.5,5.891189
20.20789,491,0.8779592886567116,0.03461914,193,754.0601041316986,395264,-0.0024055638,395264,884.9717056400001,0.003067657,1164.75,5.8833485
21.2421,494,0.8966005146503448,0.024072265,194,758.2268800735474,397312,-0.0037036627,397312,899.68786965,0.0025115465,1180.56,5.881896
19.836771,489,0.8668048679828644,0.027294923,195,762.3667526245117,399360,-0.0026355137,399360,898.99990619,0.0025116368,1180.56,5.8695016
24.589458,539,0.9181093499064445,0.021923829,196,766.5518691539764,401408,-0.0040975627,401408,852.49386449,0.0019720504,1131.07,5.863702
