ep_reward_mean,n_updates,serial_timesteps,ep_len_mean,value_loss,explained_variance,fps,approxkl,total_timesteps,policy_loss,policy_entropy,clipfrac,time_elapsed
374.84584419,70,143360,756.06,13.947935,0.5931404531002045,515,0.0032798308,143360,3.7252146e-05,1.3991691,0.034179688,301.08749175071716
375.71636916000006,71,145408,747.99,15.701694,0.6451476514339447,466,0.0013859125,145408,-0.0012959935,1.3965101,0.011962891,305.05863761901855
381.5469425599999,72,147456,746.44,11.38107,0.672434389591217,472,0.0024531728,147456,-0.002192289,1.391964,0.023730468,309.4540467262268
383.8076603399999,73,149504,747.33,24.458889,0.6387039721012115,464,0.0024853027,149504,-0.0023348904,1.3925836,0.022070313,313.7862710952759
384.9607720200001,74,151552,743.09,19.89945,0.7003924250602722,454,0.004219102,151552,-0.0022604768,1.4032438,0.050732423,318.1933100223541
388.36343463,75,153600,746.32,23.494438,0.6733769476413727,457,0.0012735317,153600,8.9518035e-05,1.4078797,0.0105957035,322.69988441467285
390.98350530000005,76,155648,749.93,24.841705,0.6767041981220245,481,0.0031691026,155648,-0.0009763498,1.4090021,0.038183592,327.17565631866455
395.3610395799999,77,157696,755.7,24.861732,0.6894101202487946,498,0.0018213633,157696,-0.0030323088,1.4157093,0.019238282,331.42512106895447
393.36867229999996,78,159744,742.88,22.719158,0.7236201167106628,434,0.00086788274,159744,-0.0011412024,1.4222995,0.0038085938,335.53206729888916
383.90063376,79,161792,701.84,21.329315,0.7720996737480164,500,0.0036351723,161792,-0.006323495,1.4231803,0.039501954,340.241361618042
384.3281725999999,80,163840,696.08,10.3895,0.8470823764801025,485,0.006865005,163840,-0.0041397996,1.433108,0.079882815,344.3373222351074
365.8520473499999,81,165888,627.94,21.088493,0.8161870092153549,480,0.0012672852,165888,0.0005323482,1.436048,0.0061035156,348.55259704589844
366.50754026999994,82,167936,621.25,10.586126,0.8223138153553009,512,0.0029750096,167936,-0.00058969593,1.4369391,0.03466797,352.8179669380188
377.67807861999995,83,169984,636.76,10.174707,0.8410603404045105,445,0.004844988,169984,-0.002541976,1.4352748,0.054541014,356.81524896621704
377.66604163999995,84,172032,628.87,15.373877,0.6679786145687103,499,0.002460654,172032,0.00022292614,1.4286692,0.0203125,361.40991163253784
389.25968665000005,85,174080,640.7,21.663393,0.7496894001960754,504,0.0019027095,174080,-0.00050679164,1.4297016,0.019726563,365.50672245025635
394.83741117000005,86,176128,647.11,10.630818,0.8707861304283142,489,0.0024440952,176128,-0.0033327579,1.4316676,0.02607422,369.5669684410095
389.65838963000004,87,178176,632.21,9.123384,0.8497790396213531,461,0.0033347718,178176,-0.0021695173,1.4341974,0.034326173,373.7480173110962
386.55237572,88,180224,614.45,14.856959,0.8440781384706497,530,0.0037044443,180224,-0.004161353,1.4361734,0.035449218,378.18265771865845
380.5410895199999,89,182272,595.39,20.858715,0.7153041958808899,518,0.0039869286,182272,-0.0019939586,1.4285315,0.04194336,382.0418782234192
363.1295254999999,90,184320,539.31,20.614994,0.7605921477079391,488,0.002211576,184320,0.00012117079,1.4259449,0.022070313,385.99091839790344
359.12169811,91,186368,518.49,13.1778,0.8011049330234528,522,0.0023717103,186368,-0.00021423408,1.4300714,0.023632813,390.180814743042
357.47326512,92,188416,512.03,8.288195,0.8294425904750824,549,0.0034103678,188416,0.0005449376,1.429284,0.03491211,394.10375022888184
347.0504210000001,93,190464,487.69,12.975168,0.8638501167297363,531,0.0016459866,190464,-0.0005478556,1.4203222,0.0087890625,397.8297209739685
344.80901016999997,94,192512,482.03,8.804573,0.8787380456924438,478,0.003766117,192512,-0.0016421212,1.4250451,0.04458008,401.68029379844666
341.77393199000005,95,194560,474.78,16.055288,0.8682624250650406,478,0.005257415,194560,0.00044120918,1.4361875,0.0652832,405.96232986450195
343.04358523,96,196608,476.16,17.812273,0.8171641230583191,472,0.00055735494,196608,-0.000669775,1.436655,0.0019042969,410.24712800979614
351.36373750999996,97,198656,486.96,18.265734,0.8297372609376907,484,0.0021554914,198656,-0.00013984423,1.4358982,0.017285157,414.5822710990906
356.01181646000003,98,200704,493.13,9.079819,0.7433041632175446,476,0.0056809285,200704,-0.005118743,1.4357698,0.06801758,418.8097369670868
372.5129115599999,99,202752,516.88,13.513145,0.7570606917142868,448,0.0024072814,202752,-0.0016011421,1.4366527,0.02211914,423.1082983016968
381.5467341,100,204800,528.68,11.185896,0.8928967714309692,465,0.0016354059,204800,-0.00041077138,1.4356245,0.01430664,427.6758108139038
382.4696171899999,101,206848,529.54,8.816779,0.8267459124326706,499,0.002920547,206848,-0.001239122,1.4265822,0.028222656,432.07405185699463
395.36511623,102,208896,548.02,15.002253,0.8429509997367859,515,0.0015214721,208896,-0.0013122347,1.4191862,0.0087890625,436.1729257106781
406.4510961200001,103,210944,563.13,19.002886,0.7886217683553696,538,0.0057209684,210944,-0.0049040187,1.4283695,0.064648435,440.14909315109253
408.31881264,104,212992,566.12,9.646321,0.8464121520519257,539,0.0040763346,212992,-0.00021207453,1.4351242,0.040039062,443.95425510406494
420.33544794,105,215040,583.84,15.195997,0.5619004964828491,533,0.0039041974,215040,-0.0008023914,1.4266609,0.04042969,447.7524435520172
432.43346660000003,106,217088,601.86,16.679108,0.48000359535217285,534,0.004762448,217088,-0.00074545934,1.4222038,0.05234375,451.59277844429016
442.6267843,107,219136,619.55,11.66498,0.6160443127155304,500,0.004483016,219136,-0.0034277732,1.4173878,0.050439455,455.42233967781067
460.9131660600001,108,221184,648.42,11.809193,0.700641393661499,526,0.0026803953,221184,-0.0018413274,1.4221483,0.026171874,459.5108320713043
467.58262003000004,109,223232,659.61,10.509565,0.7821086645126343,500,0.0020545847,223232,-0.003903027,1.4283879,0.0171875,463.39817333221436
475.77231612,110,225280,672.8,9.461203,0.847245991230011,506,0.0028985164,225280,-0.0034146998,1.4321747,0.026953125,467.49292826652527
484.36383300999995,111,227328,687.34,5.705985,0.8216412216424942,480,0.0038852934,227328,-0.0015156327,1.42758,0.042626955,471.5359630584717
496.03308207000003,112,229376,705.21,10.478932,0.8285496532917023,525,0.0032277913,229376,-0.0016362453,1.4185249,0.037109375,475.8022804260254
500.11923458000007,113,231424,711.31,15.544992,0.7899749726057053,535,0.0022705088,231424,-0.0013902546,1.4230891,0.021337891,479.70267724990845
510.2502072200001,114,233472,729.06,8.704736,0.607120543718338,503,0.0064701354,233472,-0.003288136,1.4328059,0.07929687,483.52752447128296
518.5046032200001,115,235520,744.13,6.9771523,0.661727637052536,506,0.005739236,235520,-0.0060490374,1.4431994,0.068359375,487.59586691856384
527.7510101400001,116,237568,758.72,9.995691,0.8490648567676544,502,0.002769304,237568,-0.002371152,1.4386302,0.028076172,491.63703083992004
537.8319294,117,239616,773.43,10.110883,0.8048597425222397,533,0.0042895535,239616,-0.00068081275,1.4385272,0.05317383,495.71702003479004
547.5462654799999,118,241664,789.68,10.615444,0.5296534299850464,534,0.0020696942,241664,-0.0018126592,1.4559065,0.014941406,499.55918979644775
550.49047874,119,243712,794.62,5.7245836,0.8215476721525192,445,0.004399736,243712,-0.0023233092,1.4515069,0.05263672,503.3945035934448
563.8975622900001,120,245760,814.11,9.997175,0.7982545346021652,526,0.0052350503,245760,-0.0023465534,1.4536617,0.060546875,507.98758697509766
575.7728915299999,121,247808,832.56,7.029929,0.6846311092376709,522,0.0043275775,247808,-0.005228707,1.459857,0.049365234,511.88134932518005
582.68568792,122,249856,843.38,15.034483,0.7506494969129562,499,0.004507028,249856,-0.002414143,1.4678949,0.049804688,515.7985875606537
570.7773164800001,123,251904,825.59,28.689,0.6882375776767731,509,0.005615007,251904,-0.007143542,1.4810388,0.06943359,519.8976762294769
566.53916858,124,253952,818.9,5.121198,0.8476984351873398,530,0.0032331024,253952,-0.002279566,1.4827478,0.032714844,523.9180109500885
573.55960262,125,256000,828.3,11.320242,0.7479251027107239,508,0.0035416093,256000,8.9918016e-05,1.4812297,0.037744142,527.7797825336456
576.33353589,126,258048,831.49,20.376743,0.6811805963516235,479,0.003939017,258048,-0.0021374326,1.4904199,0.038330078,531.8085131645203
575.23159032,127,260096,829.67,21.281252,0.7779833972454071,483,0.0038805183,260096,-0.0027949172,1.5009664,0.03930664,536.0788006782532
569.3076768299999,128,262144,818.69,21.911959,0.7541489899158478,521,0.0039860355,262144,-0.0032104813,1.5096319,0.04296875,540.3160936832428
563.2270970400001,129,264192,809.93,18.010431,0.7850020378828049,478,0.0061469786,264192,-0.0032116026,1.5182165,0.07138672,544.243008852005
565.9048997700002,130,266240,815.04,10.642789,0.8345093876123428,510,0.004380414,266240,-0.005141592,1.5253127,0.05131836,548.5270805358887
562.03734295,131,268288,810.0,5.729612,0.7812667042016983,503,0.0036131344,268288,-0.0027221912,1.5332081,0.038232423,552.5396809577942
572.43840919,132,270336,826.52,7.5365105,0.6738278269767761,517,0.0052827145,270336,-0.002756006,1.5291582,0.06313477,556.6090202331543
579.1465726800001,133,272384,836.57,7.1714363,0.6610801815986633,491,0.0043345154,272384,-0.0006926014,1.522303,0.050048828,560.5679326057434
582.53372447,134,274432,844.2,10.415617,0.5887371599674225,522,0.0029414897,274432,-0.0010693988,1.5175729,0.029638672,564.7313084602356
596.29714972,135,276480,865.15,11.958383,0.8082960098981857,511,0.002742139,276480,-0.0015028814,1.5221072,0.029248048,568.650691986084
607.44222597,136,278528,880.86,7.540212,0.7182329297065735,532,0.005843545,278528,-0.004801393,1.5251615,0.07397461,572.6551203727722
617.3870172599999,137,280576,896.46,5.2132297,0.8433973044157028,526,0.002127551,280576,-0.0011766809,1.5271745,0.017089844,576.503701210022
629.68125397,138,282624,914.07,11.592039,0.7462951838970184,522,0.0032130547,282624,-0.0038784097,1.5232313,0.031347655,580.3949341773987
633.47670409,139,284672,921.95,12.194452,0.8180096298456192,514,0.003422054,284672,-0.0036442648,1.5276161,0.034814455,584.3143396377563
641.26878597,140,286720,935.96,7.8002267,0.7692839205265045,526,0.0036867987,286720,-0.0028789449,1.5273143,0.041894533,588.2972869873047
646.5700760200001,141,288768,952.25,18.209568,0.8546186834573746,523,0.006244364,288768,-0.0027365857,1.5323308,0.07749023,592.1857097148895
655.9026862400001,142,290816,967.06,8.903727,0.7090530395507812,546,0.0025855734,290816,-0.0031199094,1.5414809,0.028027344,596.0993189811707
667.5461664999999,143,292864,984.89,8.037622,0.6977985203266144,533,0.0020577412,292864,-0.0036936202,1.5371118,0.017626952,599.849972486496
671.3714765500001,144,294912,990.83,15.139003,0.6843141317367554,508,0.004720221,294912,-0.0010469315,1.5458654,0.053955078,603.6859004497528
685.4711828100001,145,296960,1009.73,22.772635,0.6573367714881897,473,0.0007334161,296960,-0.0013554532,1.5548707,0.004003906,607.7133567333221
683.8657428900001,146,299008,1008.13,20.97446,0.7766316384077072,478,0.0030272356,299008,-0.00063988165,1.5557458,0.03334961,612.0425782203674
686.9122580199999,147,301056,1012.44,10.546506,0.8329115062952042,507,0.001852043,301056,-0.0035538864,1.5525328,0.01303711,616.3236293792725
665.18552421,148,303104,981.78,17.104134,0.7980939298868179,504,0.0056802663,303104,-0.006641521,1.5664244,0.06865235,620.3610417842865
672.65865349,149,305152,992.48,8.289315,0.8687229752540588,512,0.0059066433,305152,-0.0071186237,1.5882741,0.069726564,624.4222028255463
671.84565557,150,307200,990.74,17.751255,0.7876772880554199,489,0.0032208748,307200,-0.0012929989,1.5928757,0.03540039,628.4167413711548
670.2442487999999,151,309248,988.88,9.343999,0.8253612667322159,531,0.005007567,309248,-0.0041974,1.584387,0.0609375,632.6056668758392
677.39984382,152,311296,999.52,11.45888,0.818599060177803,526,0.0016822203,311296,-0.0019400032,1.5841862,0.013867187,636.4560992717743
687.3906244,153,313344,1015.0,9.694066,0.6186173260211945,447,0.0022045413,313344,-0.002349033,1.5783873,0.022851562,640.3487932682037
686.6486897399998,154,315392,1013.41,14.311441,0.7142728567123413,486,0.0014867559,315392,-0.0022643646,1.5726254,0.011474609,644.9243228435516
676.89849886,155,317440,999.16,2.9093049,0.92849001288414,522,0.004984522,317440,-0.002152611,1.5699395,0.062304687,649.1307690143585
677.2050019299999,156,319488,994.7,19.258255,0.7243576049804688,516,0.0032635145,319488,-0.0003255944,1.5721047,0.03515625,653.0532171726227
673.0975084300001,157,321536,990.79,7.1520805,0.9173883125185966,529,0.0052944575,321536,-0.0059192926,1.5697992,0.06328125,657.0156917572021
680.7257995300001,158,323584,999.64,17.841015,0.6491268873214722,525,0.0050730444,323584,0.00026328448,1.5791295,0.05996094,660.8827991485596
678.83491499,159,325632,994.55,8.292028,0.7842286676168442,511,0.0021234541,325632,-0.002921875,1.5762768,0.020117188,664.7781376838684
690.61012149,160,327680,1009.95,16.916277,0.6164207458496094,534,0.0056375037,327680,-0.0035846042,1.5805709,0.07094727,668.786119222641
697.2198401300001,161,329728,1018.55,5.117635,0.9015839695930481,524,0.006195857,329728,-0.0027240415,1.5912267,0.07729492,672.6148960590363
698.35488783,162,331776,1017.66,22.186052,0.8038681596517563,508,0.0048121857,331776,-0.0042292224,1.5936449,0.05834961,676.5198154449463
702.75278449,163,333824,1024.69,5.1811285,0.8905880302190781,537,0.006843102,333824,-0.007789509,1.604563,0.0725586,680.547491312027
707.1125875199999,164,335872,1030.06,4.5516596,0.894856795668602,529,0.0031914655,335872,-0.0016709162,1.6071268,0.03330078,684.3551907539368
709.2300012299999,165,337920,1030.06,13.001546,0.8011045604944229,525,0.005102131,337920,-0.0025023643,1.6077465,0.060595702,688.2209815979004
708.0327698899999,166,339968,1030.06,7.373727,0.829045981168747,521,0.0030937798,339968,-0.0034404136,1.6160482,0.033496093,692.1225299835205
715.31053258,167,342016,1041.89,16.425194,0.8066746890544891,538,0.002643972,342016,-0.0008084866,1.6180073,0.024902344,696.0533759593964
722.09880085,168,344064,1050.38,14.989519,0.5952673852443695,529,0.003936705,344064,-0.00241868,1.6203148,0.04501953,699.8590216636658
730.0973180600001,169,346112,1061.34,13.4659395,0.37745052576065063,519,0.0038694274,346112,-0.00089566724,1.6125263,0.042822264,703.7265758514404
731.39401723,170,348160,1061.34,11.534343,0.575572669506073,526,0.001542581,348160,-0.00072745344,1.6058357,0.01118164,707.6718547344208
741.3948266200001,171,350208,1073.67,13.162439,0.743906557559967,542,0.004006247,350208,-0.0027717014,1.6054256,0.046679687,711.5632126331329
725.7800326800002,172,352256,1051.77,8.800128,0.8858881965279579,524,0.005094308,352256,-0.0023980718,1.6029946,0.05292969,715.33704829216
727.2128201700002,173,354304,1051.77,10.340805,0.6923112571239471,530,0.004822686,354304,-0.0044228416,1.5886743,0.0546875,719.2424666881561
738.8367035800001,174,356352,1067.4,9.959341,0.669762521982193,528,0.004562926,356352,-0.0042010653,1.5792958,0.05419922,723.1069405078888
748.9057552300001,175,358400,1081.37,21.527933,0.7994103878736496,539,0.004853133,358400,-0.0024172468,1.5808148,0.059277344,726.9829840660095
759.0853455800002,176,360448,1102.05,11.984552,0.8821511715650558,514,0.0028140093,360448,-0.0029688107,1.582623,0.026855469,730.782222032547
759.5402448200001,177,362496,1103.02,5.746606,0.8664656579494476,524,0.0026714266,362496,-0.0022233794,1.592583,0.026855469,734.7670686244965
772.3902134300001,178,364544,1120.66,8.589033,0.7684133797883987,545,0.0055284267,364544,-0.002415042,1.5913352,0.070214845,738.6718490123749
784.2659178000004,179,366592,1137.19,10.189155,0.6174704432487488,510,0.004459542,366592,0.00017915899,1.5848886,0.05415039,742.4246592521667
784.99747864,180,368640,1141.56,16.453068,0.8517465889453888,517,0.0052205576,368640,-0.0019567444,1.5728347,0.05732422,746.4382658004761
788.60439841,181,370688,1147.67,10.026596,0.7032337188720703,488,0.0047181197,370688,-5.3273212e-05,1.5643435,0.05229492,750.3980076313019
796.71489505,182,372736,1158.9,9.088292,0.5298681557178497,502,0.0058660195,372736,-0.001970346,1.5655588,0.07114258,754.5913779735565
794.5173207799999,183,374784,1156.36,7.7846665,0.7262010276317596,500,0.004612746,374784,0.00032508318,1.562918,0.054003906,758.6640839576721
805.56877389,184,376832,1173.55,8.74288,0.6684478521347046,512,0.006230066,376832,-0.0046227025,1.5623051,0.0815918,762.7535908222198
815.9878089399999,185,378880,1189.19,12.235599,0.6877402663230896,519,0.0030575455,378880,-0.0022365788,1.5760071,0.031054687,766.7528309822083
832.1968844700001,186,380928,1210.29,15.745061,0.8391262739896774,531,0.0021425826,380928,-0.0013959117,1.5767207,0.02084961,770.69784116745
844.1967377999999,187,382976,1226.86,9.100835,0.7279302477836609,535,0.001855424,382976,-0.0009638126,1.5714,0.017724609,774.5536468029022
849.5239184,188,385024,1234.87,4.2514257,0.8791270032525063,503,0.004130422,385024,0.00092909916,1.5658318,0.050341796,778.3766491413116
860.1812064999998,189,387072,1251.58,10.734755,0.6744671761989594,516,0.005772987,387072,-0.0045447806,1.5698127,0.072705075,782.4466867446899
870.29197102,190,389120,1266.69,16.44914,0.7413297295570374,524,0.003600587,389120,-0.0018693979,1.5740643,0.04008789,786.4135253429413
877.7474820499999,191,391168,1277.23,11.228035,0.8417348861694336,519,0.0042051403,391168,-0.002929912,1.5694845,0.05307617,790.3202655315399
879.3166935300001,192,393216,1279.58,3.8086305,0.917607806622982,505,0.0029452087,393216,-0.002488469,1.5789864,0.030126953,794.2668671607971
890.70265457,193,395264,1295.14,10.1776495,0.6419432759284973,501,0.0034740083,395264,-0.0050800233,1.5912111,0.03720703,798.3177525997162
903.4668283399999,194,397312,1312.46,13.683989,0.8035101741552353,528,0.0037746658,397312,-0.0019452196,1.5981835,0.043164063,802.4019567966461
910.48096284,195,399360,1321.42,6.241262,0.8513610363006592,534,0.0047858898,399360,-0.0022611576,1.5949594,0.055322267,806.2768726348877
917.61733994,196,401408,1330.76,25.633884,0.7652148902416229,510,0.005950934,401408,-0.002610079,1.5923233,0.07607422,810.107182264328
