serial_timesteps,policy_loss,policy_entropy,n_updates,total_timesteps,approxkl,time_elapsed,value_loss,fps,explained_variance,clipfrac,ep_len_mean,ep_reward_mean
49152,-0.004489237,2.4415534,24,49152,0.0063422136,104.20490908622742,13.800061,460,0.7135787606239319,0.08164062,1402.2857142857142,912.3240463142856
51200,-0.0054176757,2.446333,25,51200,0.005372241,108.65575551986694,19.499023,469,0.8419118374586105,0.06196289,1289.2564102564102,831.7789448461538
53248,-0.0022113898,2.445026,26,53248,0.004065101,113.03094458580017,12.705062,464,0.7366883754730225,0.044384766,1308.25,845.785225
55296,-0.0047554993,2.4517908,27,55296,0.005049267,117.43969559669495,28.298132,460,0.7481454312801361,0.046728514,1226.6222222222223,787.0624615333332
57344,-0.0058728913,2.4754038,28,57344,0.0031387503,121.88876152038574,17.535877,468,0.8336407840251923,0.035205077,1184.8333333333333,757.0759563541666
59392,-0.0039237156,2.4950206,29,59392,0.0046101557,126.26076030731201,12.518515,455,0.8887092024087906,0.050390624,1160.0392156862745,738.9085077450981
61440,-0.00431504,2.5000234,30,61440,0.004861717,130.75766944885254,10.501412,437,0.823222890496254,0.059912108,1177.1346153846155,752.1358693846154
63488,-0.0011921554,2.4921079,31,63488,0.0025361888,135.43889784812927,7.479403,460,0.871101900935173,0.026464844,1165.5094339622642,743.3495154528301
65536,-0.0011137407,2.4883735,32,65536,0.006577313,139.88861513137817,13.097484,439,0.7611712366342545,0.07734375,1181.8703703703704,755.5110986296296
67584,-0.0030047153,2.4964137,33,67584,0.0046437667,144.54995441436768,9.52068,458,0.8035126477479935,0.055615235,1197.6363636363637,767.3792485636362
69632,-0.0030232286,2.5021205,34,69632,0.0041337074,149.01587629318237,16.42826,438,0.7796730548143387,0.044433594,1197.7719298245613,766.5446083859649
71680,-0.0026443857,2.5015678,35,71680,0.005409619,153.6849868297577,19.405209,433,0.7537961304187775,0.05996094,1197.8983050847457,765.9944797118643
73728,-0.0033911173,2.4986625,36,73728,0.0046469397,158.4127061367035,9.376408,463,0.8436058312654495,0.05292969,1212.0833333333333,776.2265513999998
75776,-0.003164032,2.495395,37,75776,0.0046583083,162.83330392837524,19.20135,447,0.7375187575817108,0.053466797,1212.9354838709678,777.6683803548387
77824,-0.002494005,2.4954066,38,77824,0.004019174,167.4060823917389,9.829321,458,0.8175021260976791,0.043847658,1226.2063492063492,788.1533433015873
79872,-0.003751529,2.4754786,39,79872,0.0060550543,171.86856055259705,12.036828,453,0.8041487485170364,0.07421875,1239.0625,798.691451765625
81920,-0.0020014565,2.4600353,40,81920,0.0040334566,176.38247084617615,12.016474,447,0.732715904712677,0.043310545,1251.5230769230768,806.7531153230769
83968,-0.004236182,2.4596045,41,83968,0.006729578,180.95838952064514,16.261194,441,0.8282036483287811,0.0671875,1248.2835820895523,804.3757933582089
86016,-0.0019373924,2.4599671,42,86016,0.0051362324,185.59498381614685,11.724539,438,0.7339486479759216,0.060546875,1260.0588235294117,812.442231235294
88064,-0.0059059374,2.4579194,43,88064,0.0046843663,190.26299953460693,18.137121,434,0.8218943476676941,0.056933593,1230.5352112676057,791.2711634788731
90112,-0.00020487068,2.4659836,44,90112,0.0038626443,194.97161531448364,15.581418,443,0.8060123324394226,0.04033203,1230.6986301369864,791.3938748356164
92160,0.0010593251,2.4695144,45,92160,0.0048283422,199.58498644828796,10.286911,459,0.7849765866994858,0.052783202,1241.7567567567567,799.5229685810812
94208,-0.002441322,2.475714,46,94208,0.0036919843,204.04166197776794,14.388647,452,0.7439062893390656,0.040722657,1252.52,808.1820339733334
96256,-0.0035911053,2.4804204,47,96256,0.004079046,208.56892085075378,13.830793,449,0.7524222433567047,0.045214843,1263.0,816.1864864210527
98304,-0.00410436,2.4776375,48,98304,0.0033645642,213.12467336654663,25.33743,452,0.7818458676338196,0.031347655,1215.9,782.4088714249999
100352,-0.0061361333,2.4746969,49,100352,0.004246711,217.65425181388855,27.434351,465,0.7135559022426605,0.045996092,1180.1411764705883,756.3455138941176
102400,-0.0046130484,2.4748466,50,102400,0.004023249,222.05296754837036,5.6868525,456,0.9015397429466248,0.04350586,1171.9186046511627,750.342153383721
104448,-0.004898917,2.4734836,51,104448,0.004392055,226.54677653312683,15.211679,446,0.8036237359046936,0.045947265,1172.9545454545455,750.307074625
106496,-0.0009973322,2.4756212,52,106496,0.005476148,231.1376724243164,9.110519,465,0.8284900486469269,0.06254883,1182.7977528089887,757.51826
108544,-0.006153246,2.4852786,53,108544,0.0053426484,235.5403950214386,28.171316,465,0.738823413848877,0.06455078,1166.3118279569892,746.0255163870967
110592,-0.0021386025,2.5074813,54,110592,0.0026904878,239.93614268302917,14.3567,457,0.8526339083909988,0.02836914,1141.4895833333333,728.2198558125
112640,-0.00077725935,2.5096486,55,112640,0.004371605,244.41238737106323,17.529016,461,0.8238764107227325,0.048193358,1128.050505050505,718.4003807373737
114688,-0.0024266655,2.5058134,56,114688,0.007427239,248.85462379455566,21.792013,434,0.738742858171463,0.084179685,1103.1,700.3494953700001
116736,0.00029980988,2.5058432,57,116736,0.007355828,253.5647976398468,9.652855,459,0.7859805673360825,0.086523436,1103.1,700.2139257600002
118784,-0.0050017512,2.502397,58,118784,0.0049014604,258.0265016555786,14.616702,444,0.8420295417308807,0.05283203,1070.81,676.0916333900001
120832,-0.0030178188,2.5005474,59,120832,0.005705239,262.6312999725342,9.684583,454,0.8173923343420029,0.07148437,1072.55,678.04907482
122880,-0.0026693281,2.500564,60,122880,0.0025087362,267.1419494152069,13.888059,453,0.8273711055517197,0.024072265,1072.55,677.76253653
124928,-0.0020644797,2.4985828,61,124928,0.0037550305,271.66179633140564,26.926838,451,0.7413594424724579,0.038232423,1088.68,689.91003492
126976,-0.000514632,2.4969945,62,126976,0.005148088,276.2024447917938,19.98232,464,0.7587619721889496,0.06123047,1089.25,690.15823024
129024,-0.0009164568,2.4994118,63,129024,0.002458832,280.61289381980896,20.35329,456,0.7935209423303604,0.024658203,1084.16,686.7885725899998
131072,-0.0017601451,2.5079024,64,131072,0.005773041,285.0982069969177,11.760837,465,0.7657424211502075,0.05996094,1099.94,698.21349125
133120,-0.0047923904,2.5240111,65,133120,0.003567509,289.5018091201782,9.274008,459,0.9111566841602325,0.038916014,1079.94,683.7239206799999
135168,-0.00832543,2.5386581,66,135168,0.009597712,293.9630331993103,16.659046,446,0.8480320125818253,0.10195313,1078.97,683.3031281599999
137216,-0.0027197204,2.5461934,67,137216,0.007660424,298.54724383354187,12.199366,449,0.7396385371685028,0.08129883,1078.97,682.9050285599999
139264,-0.0023291726,2.539148,68,139264,0.0051354626,303.09895491600037,10.260832,468,0.8262020796537399,0.056347657,1078.97,683.5072220999999
141312,-0.003287226,2.530752,69,141312,0.007293058,307.46859788894653,9.90605,460,0.8054659515619278,0.08710937,1091.11,692.22998186
143360,-0.0023486253,2.525917,70,143360,0.0049270447,311.9209337234497,11.766386,435,0.7941835969686508,0.060839843,1104.55,702.70781949
145408,-0.0038705212,2.5243595,71,145408,0.0046413033,316.6239814758301,12.503092,459,0.7941558063030243,0.048876952,1119.89,714.2311618100002
147456,-0.005275795,2.5238001,72,147456,0.0055278637,321.08667039871216,28.837154,453,0.7992020398378372,0.06484375,1084.23,688.3634721799999
149504,-0.0012715847,2.5342412,73,149504,0.0067439564,325.60697770118713,14.085543,457,0.814036950469017,0.07993164,1067.46,675.4868275200001
151552,-0.001437586,2.5531907,74,151552,0.0050776936,330.0804431438446,14.882367,450,0.8175829350948334,0.051708985,1034.54,651.33067588
153600,-0.0053839213,2.5525174,75,153600,0.005604516,334.62199807167053,14.446558,462,0.8219034224748611,0.058300782,1034.52,650.52634654
155648,-0.0007467541,2.5531554,76,155648,0.004348375,339.04792976379395,18.649132,462,0.8164429366588593,0.05131836,1050.47,661.3684948400002
157696,-0.0034084246,2.574458,77,157696,0.0077531883,343.4772250652313,16.452047,441,0.7579640448093414,0.0871582,1051.69,660.97946631
159744,-0.0072289417,2.589189,78,159744,0.004433325,348.1215343475342,30.552515,471,0.6440732479095459,0.04511719,1040.46,652.86496505
161792,-0.0016967657,2.6006854,79,161792,0.007965593,352.4693398475647,17.149935,440,0.8400494456291199,0.0796875,1047.28,657.3910082399999
163840,-0.0004795703,2.607347,80,163840,0.0015079565,357.12420892715454,12.933977,463,0.8171455413103104,0.013574218,1057.57,665.7756386800002
165888,-0.00059585145,2.6080308,81,165888,0.004854395,361.54076528549194,9.139136,463,0.8348224759101868,0.05805664,1074.6,678.38034823
167936,-0.0004734824,2.6054442,82,167936,0.0035939398,365.95625138282776,12.508312,463,0.8094925731420517,0.04145508,1085.85,687.4141290399999
169984,-0.0039446903,2.6067615,83,169984,0.0054348465,370.37937092781067,11.841296,465,0.8319182693958282,0.068359375,1085.85,687.7552911099998
172032,-0.0037929118,2.6031594,84,172032,0.0043956446,374.78211426734924,15.877238,476,0.8282081633806229,0.04790039,1051.11,662.4654656199999
174080,-0.0035713618,2.5999527,85,174080,0.0032660514,379.078652381897,16.482296,453,0.8109031617641449,0.033935547,1050.41,662.4240756499998
176128,-0.0046206377,2.6161032,86,176128,0.007686504,383.5987751483917,23.383997,435,0.7363545894622803,0.08706055,1033.14,649.10423103
178176,-0.004349455,2.6304564,87,178176,0.004128947,388.30732560157776,30.6725,459,0.4655928611755371,0.042919923,965.0,598.49338957
180224,-0.004776009,2.6373587,88,180224,0.0025519035,392.7667272090912,30.202106,444,0.6724632680416107,0.025488282,926.7,571.37393745
182272,-0.005922752,2.6420255,89,182272,0.0036506704,397.3715274333954,14.876528,471,0.8709603101015091,0.043896485,874.76,533.5883912799999
184320,-0.0039162496,2.6455412,90,184320,0.0029242255,401.7147607803345,22.485626,463,0.7930933684110641,0.02841797,875.85,533.26135857
186368,-0.0049487846,2.6590238,91,186368,0.003841787,406.13102674484253,15.4282255,462,0.8813695982098579,0.046679687,865.29,526.6954115299999
188416,-0.0013105678,2.6693473,92,188416,0.0032459497,410.562091588974,9.390936,437,0.8606003522872925,0.034375,881.48,539.30887801
190464,-0.0053707263,2.6731992,93,190464,0.0046420856,415.23895502090454,24.53689,465,0.7963455617427826,0.05673828,820.58,496.7558731599999
192512,-0.0031639528,2.679076,94,192512,0.004080315,419.63740134239197,19.254955,461,0.8537106812000275,0.04160156,831.31,504.86607963999995
194560,-0.0037025749,2.690035,95,194560,0.0033317017,424.0718297958374,6.239001,458,0.9029480740427971,0.035449218,830.35,504.15421951999997
196608,-0.0008814152,2.7013884,96,196608,0.0028783728,428.5428693294525,35.946236,466,0.5048786699771881,0.031689454,820.01,497.93366237999993
198656,-0.00035136528,2.7059085,97,198656,0.0034540147,432.9352955818176,9.865366,468,0.8423575162887573,0.03769531,820.01,498.56391679999996
200704,-0.0041533047,2.7112324,98,200704,0.003060935,437.30688667297363,24.962673,472,0.7668062448501587,0.033154298,767.12,460.3056988
202752,-0.0035216727,2.7191257,99,202752,0.0037859245,441.6424732208252,4.6797695,447,0.9434075616300106,0.038378906,768.33,460.76609974999997
204800,-0.0045181406,2.7257006,100,204800,0.0033685141,446.2166678905487,17.065046,437,0.8132525086402893,0.036816407,767.06,459.71614382
206848,-0.004901445,2.7277946,101,206848,0.00301536,450.9000463485718,23.334223,437,0.7681509554386139,0.032177735,756.25,452.47742773
208896,-0.0046910914,2.7361715,102,208896,0.0026105586,455.58387303352356,32.612495,494,0.5021207928657532,0.02607422,665.94,387.5113232
210944,-0.005966692,2.7493346,103,210944,0.0035241004,459.7271044254303,16.50822,475,0.8737523406744003,0.038916014,630.12,361.50386233999996
212992,-0.0008221908,2.7696273,104,212992,0.002820262,464.0350408554077,23.229126,465,0.8672337085008621,0.030957032,625.86,359.95736701999994
215040,-0.0053104134,2.7752898,105,215040,0.004046314,468.4365441799164,21.214096,473,0.7122474312782288,0.044873048,574.19,325.08826392
217088,-0.005382759,2.7810001,106,217088,0.0028894814,472.76449155807495,18.23385,457,0.8269731402397156,0.034375,553.24,312.0909018599999
219136,-0.0028412812,2.7817473,107,219136,0.002659354,477.24005675315857,14.354039,470,0.9165261760354042,0.029150391,508.88,278.3956840599999
221184,-0.00020436625,2.7759113,108,221184,0.002171577,481.5976507663727,16.005064,471,0.8767150714993477,0.021289062,509.15,278.34068211
223232,-0.0038816216,2.768352,109,223232,0.0035646297,485.94223141670227,11.455646,449,0.9252030998468399,0.03676758,486.04,262.53774950999997
225280,-0.0048456085,2.761008,110,225280,0.0038906604,490.4948797225952,21.241467,466,0.8456777483224869,0.042382814,481.53,261.54126858
227328,-0.006072363,2.7591436,111,227328,0.004169292,494.8896110057831,16.637463,431,0.9106204509735107,0.04741211,489.32,268.77186653999996
229376,-0.0031988465,2.7670827,112,229376,0.0023285632,499.6384072303772,9.425261,455,0.928330734372139,0.023388673,486.0,266.92206421
231424,-0.0020878268,2.772656,113,231424,0.0050132456,504.1361229419708,9.094013,472,0.8592458963394165,0.06113281,504.0,279.63827225999995
233472,-0.0015153044,2.7788167,114,233472,0.0032792524,508.47543001174927,13.214722,475,0.8455420136451721,0.035107423,516.91,289.36606092
235520,-0.0054901578,2.7860546,115,235520,0.0055277464,512.7849640846252,25.788183,484,0.8294001668691635,0.058398437,512.77,286.13450703
237568,-0.0056472765,2.7930558,116,237568,0.008482074,517.0157382488251,9.335862,475,0.7969716787338257,0.09511719,528.64,296.12165186000004
239616,-0.00271529,2.7929015,117,239616,0.0041999677,521.3234677314758,3.001632,467,0.9710375387221575,0.04375,528.25,295.94288445999996
241664,-0.001445891,2.7854779,118,241664,0.003525488,525.7049984931946,12.220423,438,0.8206213414669037,0.03676758,540.42,305.58171808
243712,-0.00092006865,2.7821882,119,243712,0.0036975313,530.379683971405,13.245405,459,0.7752794474363327,0.034863282,558.52,318.35286525
245760,-0.0020468163,2.7839959,120,245760,0.0022361665,534.8384506702423,11.814735,453,0.9017320275306702,0.023876954,560.47,317.36361410999996
247808,-0.0036734599,2.7809906,121,247808,0.0044142334,539.3589823246002,14.946749,473,0.8227161765098572,0.0453125,575.03,328.44740482000003
249856,-0.002491074,2.7806976,122,249856,0.0062457933,543.683342218399,12.874904,452,0.7896788865327835,0.06484375,593.19,341.64156649000006
251904,-0.0025648996,2.7869198,123,251904,0.0032834155,548.2052264213562,16.30328,450,0.8262826651334763,0.0362793,621.71,361.69942973999997
253952,0.0018532211,2.785569,124,253952,0.00680917,552.7564840316772,12.162703,448,0.7259992361068726,0.0831543,641.6,374.4009043399999
256000,-0.0015140845,2.8000963,125,256000,0.007369923,557.3237035274506,9.737938,464,0.7702368795871735,0.084667966,659.74,386.1823493399999
258048,-0.008246294,2.8089087,126,258048,0.003949337,561.7391378879547,5.7964625,463,0.9278229027986526,0.045410156,642.99,374.59002582999995
260096,-0.0034420337,2.8144965,127,260096,0.0026310794,566.1606955528259,18.655535,475,0.8003877252340317,0.030615235,663.37,389.26590273
262144,-0.0050143288,2.825345,128,262144,0.0036145288,570.4669151306152,12.688175,473,0.8799502179026604,0.04145508,685.9,405.89410532
264192,-0.0028135185,2.8391187,129,264192,0.004314355,574.7940301895142,9.242058,459,0.8101276457309723,0.051123045,685.9,404.74678384
266240,-0.0035007384,2.842122,130,266240,0.0040030284,579.2521245479584,10.041824,478,0.7933544218540192,0.044628907,702.65,416.23953155000004
268288,-0.0034473096,2.8437078,131,268288,0.0045993663,583.534524679184,11.601506,458,0.7830631136894226,0.057861328,718.9,427.54837492999997
270336,-0.0019687247,2.854938,132,270336,0.0025183973,588.0038828849792,13.711388,480,0.8599352985620499,0.02709961,735.06,439.12978775999994
272384,-0.001874356,2.8623405,133,272384,0.0032692913,592.269490480423,13.225111,469,0.7475564181804657,0.0362793,752.93,452.08121027
274432,-0.0030198905,2.8665345,134,274432,0.0045703687,596.6299283504486,13.624008,466,0.858735665678978,0.053027343,750.67,450.23952938
276480,-0.0013320071,2.8604226,135,276480,0.0026618168,601.0196752548218,6.27534,460,0.8803016692399979,0.025927734,755.41,453.38605593
278528,-0.0031329487,2.8469267,136,278528,0.004310449,605.4725637435913,11.188341,469,0.7934785187244415,0.049902342,773.44,465.95491554
280576,-0.0036444436,2.8460636,137,280576,0.004614678,609.8350143432617,9.771121,471,0.8266315013170242,0.056005858,791.11,478.64072484
282624,-0.0034491483,2.8407059,138,282624,0.004729476,614.1815457344055,10.64826,476,0.8424546271562576,0.05961914,807.24,490.49057411
284672,-0.003236853,2.8391442,139,284672,0.0031399608,618.481379032135,11.603094,453,0.7876576334238052,0.035986327,825.3,503.97805903
286720,-0.0035291084,2.8379607,140,286720,0.005061916,622.9993875026703,9.477901,456,0.810110792517662,0.059521485,842.03,516.53138348
288768,-0.0013734775,2.8279264,141,288768,0.004587888,627.4857904911041,14.234724,475,0.7391359210014343,0.051074218,842.03,516.59344223
290816,-0.0046395897,2.81842,142,290816,0.005586568,631.7937080860138,11.844122,465,0.7518218159675598,0.059570312,859.65,529.29688262
292864,-0.0023226053,2.8233511,143,292864,0.0039102905,636.189706325531,9.752122,455,0.8279035538434982,0.043017577,859.65,529.59535821
294912,-0.0040144725,2.8381624,144,294912,0.00283921,640.687157869339,13.456831,461,0.8424137979745865,0.029003907,877.41,542.50939385
296960,-0.0019012189,2.8409414,145,296960,0.004151676,645.125034570694,12.091876,461,0.7858102768659592,0.047216795,891.17,552.8701849900001
299008,-0.004777799,2.8535914,146,299008,0.0050110226,649.5607495307922,15.736926,476,0.8233276754617691,0.0578125,907.53,564.3088153900001
301056,-0.002877123,2.8622174,147,301056,0.002336817,653.859813451767,17.286627,446,0.8088074773550034,0.022070313,925.63,577.9342469000001
303104,-0.0031688535,2.8675425,148,303104,0.0030023584,658.4446914196014,7.9046717,475,0.8722115606069565,0.031591795,932.88,583.21162957
305152,-0.0053481488,2.8691082,149,305152,0.008272374,662.748806476593,18.779633,472,0.786110445857048,0.09165039,952.64,597.09121036
307200,-0.004865946,2.8548203,150,307200,0.0055237426,667.086935043335,24.3942,467,0.8024080991744995,0.06088867,968.75,609.4785221899999
309248,-0.004506661,2.8472352,151,309248,0.0052549965,671.4738538265228,10.976482,479,0.8080516457557678,0.061181642,986.88,622.9508844699999
311296,-0.0024654653,2.8508098,152,311296,0.0043622046,675.7470996379852,9.537102,453,0.8083129674196243,0.04824219,1004.95,635.9828017599999
313344,-0.0010586759,2.8509526,153,313344,0.0032963834,680.2662484645844,11.9955,446,0.7866448909044266,0.03793945,1022.93,649.06024408
315392,-0.004690896,2.8559067,154,315392,0.004065518,684.8527083396912,23.623814,462,0.8287570029497147,0.041259766,1022.87,648.79002261
317440,-0.0017043517,2.859675,155,317440,0.0035031654,689.2807734012604,12.590572,476,0.7898435145616531,0.038134765,1040.79,661.97373216
319488,-0.0059697684,2.864054,156,319488,0.0056163324,693.5757765769958,9.357134,468,0.8902691379189491,0.0652832,1040.73,662.0479541100001
321536,-0.0056280564,2.8716905,157,321536,0.0040909476,697.9432003498077,22.756157,478,0.8154661357402802,0.047802735,1070.22,682.3180442500002
323584,-0.0023278778,2.8741229,158,323584,0.0030910356,702.2243435382843,4.3160257,481,0.9603235721588135,0.031884767,1066.21,680.14762787
325632,-0.0009612635,2.8754327,159,325632,0.0034626243,706.4781210422516,15.909609,462,0.830919086933136,0.033447266,1080.6,690.96952361
327680,-0.0028114882,2.875955,160,327680,0.004784876,710.904046535492,14.548343,457,0.8590198159217834,0.0574707,1100.21,704.46656183
329728,-0.0020219171,2.888424,161,329728,0.0031655054,715.3842170238495,16.361479,460,0.8533134609460831,0.031835936,1105.53,709.0406168899999
331776,-0.00016840057,2.8934827,162,331776,0.0021102813,719.8310511112213,12.148916,462,0.8862633183598518,0.021777343,1124.34,722.6095069400002
333824,-0.0015416763,2.8970666,163,333824,0.0032119001,724.2642016410828,11.107803,467,0.8285319358110428,0.03276367,1144.26,736.6939267
335872,-0.003848636,2.8882093,164,335872,0.004252027,728.6484293937683,9.592983,458,0.8223931789398193,0.04345703,1144.26,735.9026246600001
337920,-0.0021453872,2.8816774,165,337920,0.004534568,733.115886926651,12.809735,461,0.8045755177736282,0.05024414,1162.08,748.97057394
339968,-0.0032471418,2.8749776,166,339968,0.003991156,737.5497279167175,12.420613,454,0.7840049564838409,0.04482422,1179.84,762.0367666699999
342016,-0.0028476254,2.8729904,167,342016,0.0045938473,742.0578062534332,12.470678,458,0.9034010171890259,0.051708985,1199.66,776.8831925199999
344064,-0.0032613478,2.8670452,168,344064,0.004700672,746.5281682014465,13.774887,459,0.8397953510284424,0.05332031,1190.85,770.2494950099999
346112,-0.0051226905,2.859256,169,346112,0.006004603,750.9857511520386,15.98526,466,0.8615558594465256,0.06577148,1205.08,779.4713888200001
348160,-0.0045225364,2.8525536,170,348160,0.0041356264,755.3802950382233,11.505056,455,0.8126074969768524,0.041064452,1205.08,779.1947046
350208,-0.0010002173,2.8554027,171,350208,0.0031428225,759.8798911571503,14.5817,452,0.8428023308515549,0.033447266,1231.75,798.32753136
352256,-0.005231257,2.863226,172,352256,0.004204261,764.404408454895,13.317541,465,0.854766309261322,0.046777345,1240.37,803.71904165
354304,-0.0045776907,2.8778203,173,354304,0.00560913,768.8004219532013,9.148899,487,0.8182718455791473,0.061767578,1258.11,816.6815491100001
356352,-0.0036525596,2.8911126,174,356352,0.006386474,773.0027794837952,12.825966,455,0.7765153348445892,0.07880859,1278.01,830.35976597
358400,-0.0023800142,2.8985634,175,358400,0.004844401,777.5024404525757,11.195872,455,0.7380731999874115,0.051367186,1295.72,843.36384416
360448,-0.005539637,2.909487,176,360448,0.004341576,782.0067338943481,6.7827086,474,0.9396926425397396,0.050341796,1270.86,825.6532164399999
362496,-0.0020953787,2.9194727,177,362496,0.0033071316,786.3280930519104,4.617242,474,0.9219511225819588,0.035986327,1285.22,835.62462217
364544,-0.0047900593,2.923084,178,364544,0.004444608,790.646674156189,21.263744,458,0.7074479460716248,0.04711914,1297.03,844.0845731400001
366592,-0.0029134855,2.909132,179,366592,0.0051718154,795.1113274097443,6.9716897,468,0.8778897747397423,0.054980468,1311.5,854.3655084400002
368640,-0.005673002,2.904221,180,368640,0.004819647,799.4862279891968,29.57539,476,0.7738292068243027,0.055371094,1287.62,838.14009498
370688,-0.004498095,2.9105287,181,370688,0.004732398,803.7854490280151,7.1176505,470,0.9323883429169655,0.054736327,1249.69,812.6941400500001
372736,-0.0040580393,2.9208305,182,372736,0.0041799033,808.1417715549469,19.423424,468,0.8470424115657806,0.04975586,1261.25,820.79397593
374784,-0.0025303948,2.927157,183,374784,0.0058112135,812.5126783847809,9.874539,460,0.8208314180374146,0.0652832,1261.25,820.42888533
376832,-0.0045078807,2.9267972,184,376832,0.005692928,816.9627511501312,11.688927,484,0.7806469351053238,0.06611328,1261.25,820.1801371099999
378880,-0.0028416258,2.9306006,185,378880,0.0030111563,821.1868879795074,12.124287,467,0.8719842731952667,0.036328126,1250.86,813.8082380599999
380928,-0.0035958984,2.9392645,186,380928,0.0039027315,825.5706913471222,2.563179,475,0.9720776099711657,0.042675782,1232.68,801.9903287299999
382976,-0.0034895246,2.9445608,187,382976,0.0031562229,829.8787469863892,14.828489,465,0.8548078835010529,0.03413086,1231.41,800.26145521
385024,-0.0018103676,2.9521568,188,385024,0.0060728965,834.2755041122437,11.626398,478,0.8020357042551041,0.06347656,1249.03,812.7135658
387072,-0.0035186387,2.968826,189,387072,0.0049123066,838.5520141124725,10.374513,445,0.8149006515741348,0.05859375,1249.05,812.30366555
389120,-0.0028337701,2.9768276,190,389120,0.0042688986,843.150731086731,15.398771,471,0.8262947201728821,0.04511719,1242.41,809.2402616300002
391168,-0.001954365,2.978971,191,391168,0.0043889256,847.4976906776428,11.355525,478,0.794616773724556,0.051660158,1242.41,810.0987360199999
393216,-0.0035130023,2.9789824,192,393216,0.00409449,851.7812378406525,11.5178995,468,0.8184363096952438,0.046728514,1242.41,810.99577465
395264,-0.0018025066,2.9717164,193,395264,0.0044714967,856.1488807201385,15.413778,460,0.8155762404203415,0.054345705,1240.54,810.57441876
397312,-0.0021822022,2.9665296,194,397312,0.005235692,860.5968842506409,13.583049,459,0.7756883203983307,0.057373047,1240.54,811.15732723
399360,-0.0010465847,2.9679918,195,399360,0.0049844724,865.0528721809387,12.894491,446,0.7753861397504807,0.05756836,1243.0,813.3798444799999
