ep_reward_mean,serial_timesteps,n_updates,explained_variance,policy_entropy,total_timesteps,fps,value_loss,approxkl,clipfrac,time_elapsed,ep_len_mean,policy_loss
925.7729640999999,1097728,536,0.7189713716506958,2.5383894,1097728,543,15.618663,0.003663795,0.04033203,1991.6446273326874,1316.27,-0.004672595
935.7018530299999,1099776,537,0.7297385632991791,2.5388205,1099776,558,22.803188,0.006092944,0.07094727,1995.4160091876984,1328.62,-0.0084019415
930.5583806499999,1101824,538,0.7138436436653137,2.5287206,1101824,539,21.166248,0.0040507754,0.04736328,1999.0863902568817,1320.63,-0.0031976388
917.8967248000001,1103872,539,0.9323639497160912,2.5447145,1103872,541,5.407327,0.00564899,0.06660156,2002.8801591396332,1303.16,-0.010798305
918.14192509,1105920,540,0.8388493657112122,2.5626879,1105920,555,13.194933,0.0041988315,0.051611327,2006.6655175685883,1303.46,-0.003300699
919.83223203,1107968,541,0.7838451713323593,2.5712428,1107968,543,22.532154,0.0053374846,0.06591797,2010.3522591590881,1305.6,-0.0072541186
927.0513777499999,1110016,542,0.7392971515655518,2.5772657,1110016,553,12.242102,0.004215709,0.050048828,2014.119750738144,1315.39,-0.0029892265
914.34926886,1112064,543,0.6801648139953613,2.5838714,1112064,527,18.378962,0.0030975176,0.033691406,2017.8191349506378,1301.08,-0.0007897175
906.2275945800002,1114112,544,0.8848157599568367,2.6003091,1114112,557,11.497089,0.0037350152,0.043115236,2021.7040014266968,1290.54,-0.0046824655
917.9209349000001,1116160,545,0.7944682538509369,2.6156676,1116160,548,11.841074,0.005047933,0.05698242,2025.3784761428833,1305.3,-0.0068636583
919.57630925,1118208,546,0.6889058351516724,2.6166503,1118208,540,11.4265995,0.0060360073,0.0690918,2029.1102316379547,1305.3,-0.004833326
920.1132634100001,1120256,547,0.7245005667209625,2.6174774,1120256,549,16.91058,0.0063014952,0.077978514,2032.8999733924866,1305.3,-0.003094573
906.7356486600002,1122304,548,0.7782326489686966,2.625188,1122304,558,25.863922,0.0031981193,0.0340332,2036.6255705356598,1288.38,-0.0036162597
918.5365795900002,1124352,549,0.6679118573665619,2.6516702,1124352,538,12.830009,0.006761971,0.07851563,2040.2899916172028,1305.78,-0.0016148102
905.3025742000001,1126400,550,0.9452855959534645,2.6797178,1126400,536,4.3047595,0.0053813187,0.06499024,2044.0911526679993,1289.29,-0.0062725106
904.3851737,1128448,551,0.7616429328918457,2.6889558,1128448,522,29.713821,0.005169873,0.046826173,2047.907886505127,1287.32,-0.002979395
914.69093461,1130496,552,0.7876248955726624,2.6887004,1130496,539,11.813775,0.0038961477,0.044287108,2051.831072807312,1301.68,-0.00092259684
923.86187129,1132544,553,0.8158637881278992,2.6943226,1132544,559,11.488922,0.0035765395,0.041064452,2055.631110906601,1313.08,-0.005302001
894.2388375600001,1134592,554,0.7143712937831879,2.6976829,1134592,546,34.883354,0.004457896,0.053710938,2059.2913722991943,1279.38,-0.0065441714
883.82233128,1136640,555,0.8197601139545441,2.7087448,1136640,552,9.589029,0.0032380316,0.03769531,2063.0414423942566,1267.21,-0.0041615274
895.86500508,1138688,556,0.7589574158191681,2.7221954,1138688,538,11.475821,0.0042735683,0.050976563,2066.7498321533203,1284.8,-0.003502497
908.8841380399999,1140736,557,0.9247324541211128,2.7417464,1140736,554,6.4182405,0.004964893,0.059423827,2070.554677963257,1301.62,-0.007252232
916.3748802299998,1142784,558,0.9256109073758125,2.7580323,1142784,553,8.804332,0.0033933285,0.034375,2074.250459909439,1310.88,-0.0058935964
890.6508813600001,1144832,559,0.8245866447687149,2.7611406,1144832,558,22.716969,0.0038001519,0.044042967,2077.9508876800537,1277.52,-0.0036751567
878.3829088000001,1146880,560,0.8387680053710938,2.7703288,1146880,578,16.489378,0.0048503266,0.052441407,2081.6158463954926,1259.96,-0.0052219136
872.02431114,1148928,561,0.9135345816612244,2.7798753,1148928,538,4.9998035,0.0056442367,0.07109375,2085.1548948287964,1251.68,-0.0071876706
860.79255642,1150976,562,0.5709108412265778,2.7888637,1150976,520,18.940483,0.002849784,0.030273438,2088.9595205783844,1238.88,-0.0024454822
869.7695792700001,1153024,563,0.9118945226073265,2.7951837,1153024,523,7.9024305,0.0042629205,0.043603517,2092.8939247131348,1253.73,-0.005734032
877.6234442199999,1155072,564,0.7346630394458771,2.8178291,1155072,557,14.121292,0.004564339,0.053808592,2096.808045864105,1261.26,-0.004783059
851.0771582100001,1157120,565,0.8209483623504639,2.8305879,1157120,533,17.15307,0.006582409,0.07070313,2100.4810807704926,1226.93,-0.0054284246
847.9849128400002,1159168,566,0.8705023527145386,2.8434827,1159168,525,5.736003,0.0039667143,0.045556642,2104.3229999542236,1223.0,-0.0032961625
826.7542507300001,1161216,567,0.8331599980592728,2.8448973,1161216,512,20.736479,0.0026193045,0.02578125,2108.220487356186,1197.93,-0.0030068287
790.8776515499999,1163264,568,0.9197300225496292,2.8416467,1163264,569,10.250063,0.0031179604,0.03286133,2112.2133769989014,1151.65,-0.0037596673
767.54848522,1165312,569,0.8508744090795517,2.8379827,1165312,572,24.486847,0.0030424807,0.032470703,2115.812509536743,1120.49,-0.003770997
712.59084652,1167360,570,0.8287756592035294,2.846674,1167360,560,24.432508,0.002684625,0.029443359,2119.387239933014,1048.21,-0.003744074
710.9700310399999,1169408,571,0.906509168446064,2.845323,1169408,559,5.9409695,0.00537916,0.060253907,2123.0393800735474,1046.63,-0.0042859185
690.65745685,1171456,572,0.8538637012243271,2.847855,1171456,553,20.149014,0.003117843,0.037353516,2126.701320886612,1021.07,-0.0045695426
696.42714546,1173504,573,0.7785970717668533,2.8569732,1173504,535,15.990431,0.0070015276,0.082177736,2130.4001517295837,1029.8,-0.004864075
691.006414,1175552,574,0.8889938145875931,2.8657482,1175552,547,15.034357,0.005183541,0.06020508,2134.2229478359222,1023.61,-0.005414673
677.23996587,1177600,575,0.9247110188007355,2.8679094,1177600,551,6.959794,0.004256495,0.051074218,2137.963193655014,1005.58,-0.0034132819
680.3069359500001,1179648,576,0.8090234249830246,2.8610005,1179648,550,27.329676,0.003686231,0.03720703,2141.6777110099792,1012.3,-0.0055227615
659.6335854800001,1181696,577,0.9009175300598145,2.8531091,1181696,556,16.85033,0.0033716368,0.033984374,2145.400616168976,985.86,-0.0050484743
645.29465455,1183744,578,0.94272905215621,2.8464932,1183744,562,5.550456,0.0045721577,0.054394532,2149.0792996883392,969.2,-0.00927118
668.96785564,1185792,579,0.9151332452893257,2.844544,1185792,552,8.884857,0.0043010153,0.050585937,2152.719966173172,998.16,-0.008019833
669.3135281499999,1187840,580,0.8682941198348999,2.8369117,1187840,554,10.03496,0.005643797,0.0675293,2156.425295352936,998.16,-0.0040294263
656.7744466500001,1189888,581,0.9183276519179344,2.8351998,1189888,536,5.6799726,0.0045623463,0.053466797,2160.1191453933716,981.53,-0.0036990442
656.2136784099999,1191936,582,0.7058537602424622,2.8309464,1191936,557,15.8812685,0.0049376567,0.06225586,2163.935709476471,981.53,-0.006313951
629.00364833,1193984,583,0.779253289103508,2.827683,1193984,501,23.202023,0.003681934,0.041259766,2167.6101684570312,947.19,-0.00752529
640.06049533,1196032,584,0.6934162080287933,2.8334174,1196032,517,10.480669,0.0073497184,0.09423828,2171.6978616714478,964.72,-0.0055368613
638.3069261699999,1198080,585,0.7635926753282547,2.8331053,1198080,550,11.968293,0.0066187144,0.08149414,2175.655529499054,964.72,-0.004152771
646.4253361599999,1200128,586,0.8464378714561462,2.8335886,1200128,562,16.012537,0.003226006,0.033837892,2179.3792102336884,973.87,-0.0035887728
646.72522531,1202176,587,0.8243206143379211,2.8354654,1202176,539,20.39038,0.0032477968,0.034716796,2183.019912481308,973.41,-0.0044142725
645.23466388,1204224,588,0.5756205022335052,2.8574276,1204224,529,12.568295,0.011185603,0.11459961,2186.8149473667145,973.41,-0.009182722
658.50679265,1206272,589,0.7720992863178253,2.8686142,1206272,542,13.472389,0.003113638,0.035058595,2190.684150457382,990.09,-0.0053911293
659.86219888,1208320,590,0.9161234050989151,2.8609288,1208320,554,5.615417,0.0061029745,0.07290039,2194.4620258808136,991.96,-0.007062912
661.49268656,1210368,591,0.7480809390544891,2.8557763,1210368,551,17.203577,0.009485797,0.107666016,2198.1571605205536,991.96,-0.0059846845
647.7959167099999,1212416,592,0.842056930065155,2.8491063,1212416,567,23.074127,0.0036037304,0.04375,2201.874557495117,971.04,-0.005390468
646.6120489299999,1214464,593,0.9301281273365021,2.8527606,1214464,546,6.501406,0.0030364252,0.035205077,2205.481417655945,966.44,-0.003391428
629.5171422,1216512,594,0.9288602694869041,2.8606076,1216512,561,7.607839,0.0035132933,0.034765624,2209.231670856476,945.26,-0.005757005
642.13875162,1218560,595,0.9269388616085052,2.8628886,1218560,545,9.710345,0.003014301,0.032421876,2212.8768875598907,960.57,-0.004995034
646.53978549,1220608,596,0.8533817529678345,2.8749864,1220608,539,17.28391,0.0043010907,0.053271484,2216.6312725543976,960.47,-0.0034031034
639.0282358199998,1222656,597,0.9471810422837734,2.8832407,1222656,544,4.6603503,0.0033651884,0.03388672,2220.424941778183,951.11,-0.0027567777
655.9373842499999,1224704,598,0.8368205279111862,2.880846,1224704,528,19.03319,0.0028607382,0.03046875,2224.1875324249268,970.62,-0.00398341
668.4458624499999,1226752,599,0.9598740711808205,2.8789518,1226752,509,3.5357773,0.0038278247,0.042285156,2228.066780567169,984.55,-0.0069664167
664.0047273799998,1228800,600,0.8843362331390381,2.8770401,1228800,527,8.575154,0.004447459,0.055664062,2232.0887384414673,977.41,-0.0047690133
661.33794678,1230848,601,0.9111443907022476,2.8760042,1230848,548,12.369127,0.0026831697,0.027832031,2235.973158597946,971.26,-0.0033178523
666.6755633999998,1232896,602,0.9376877062022686,2.876737,1232896,548,12.334299,0.0050775,0.051855467,2239.708090543747,976.99,-0.006711874
680.2824684699999,1234944,603,0.9227388799190521,2.8821113,1234944,547,9.512027,0.002344247,0.022998046,2243.4456491470337,991.64,-0.0039881454
684.4762559,1236992,604,0.9429610930383205,2.8864298,1236992,513,6.472789,0.00582875,0.05908203,2247.185492515564,991.33,-0.0046014534
686.1770083999999,1239040,605,0.8481725752353668,2.8940737,1239040,514,11.291475,0.0070127496,0.09208985,2251.1777102947235,991.81,-0.009819992
690.62800832,1241088,606,0.8679235875606537,2.8998506,1241088,508,18.284376,0.0053736405,0.06289063,2255.1597361564636,994.05,-0.008259563
692.2657769100002,1243136,607,0.7803943753242493,2.8892007,1243136,537,15.997728,0.006061542,0.068359375,2259.1844923496246,994.05,-0.0056887106
707.7011110300002,1245184,608,0.7546193450689316,2.880857,1245184,539,18.213713,0.0046739867,0.057714842,2262.9918324947357,1010.64,-0.00416865
708.4018966400002,1247232,609,0.8656615614891052,2.872636,1247232,521,10.243254,0.004322008,0.044873048,2266.7902414798737,1011.35,-0.006780806
712.8542569600002,1249280,610,0.8160047382116318,2.8746257,1249280,506,19.981382,0.00485058,0.04448242,2270.714972257614,1014.73,-0.007293037
722.46706543,1251328,611,0.883142963051796,2.8855004,1251328,519,10.769626,0.0054742973,0.068115234,2274.7591807842255,1024.31,-0.005921792
711.2944901,1253376,612,0.9194759801030159,2.8898664,1253376,548,18.03513,0.0025755786,0.027148437,2278.6985228061676,1001.65,-0.0018709044
690.9142224999999,1255424,613,0.9093929529190063,2.900346,1255424,565,17.657932,0.002974173,0.031054687,2282.43550825119,969.96,-0.004562428
693.78889991,1257472,614,0.9439973942935467,2.900409,1257472,557,4.198275,0.0056429966,0.051464844,2286.0553061962128,969.77,-0.0055958317
702.3755147300002,1259520,615,0.8472384363412857,2.9041598,1259520,542,12.151602,0.007753355,0.09785156,2289.728668451309,978.69,-0.0072780275
