approxkl,policy_loss,time_elapsed,fps,total_timesteps,ep_len_mean,policy_entropy,clipfrac,explained_variance,n_updates,serial_timesteps,value_loss,ep_reward_mean
0.0033282426,-0.003004197,189.82603406906128,569,108544,1443.0945945945946,4.039901,0.039111327,0.845648005604744,53,108544,20.676367,1199.6169755675674
0.0040877806,-0.0034378958,193.4264280796051,563,110592,1451.1733333333334,4.0451593,0.04916992,0.7921646684408188,54,110592,19.831665,1205.8723452666663
0.0028042113,-0.003397199,197.06223726272583,571,112640,1459.0394736842106,4.0414248,0.026611328,0.8648043721914291,55,112640,20.450535,1213.643000328947
0.004616658,-0.0076727844,200.6435832977295,590,114688,1456.6025641025642,4.03308,0.046240233,0.8317573517560959,56,114688,28.648737,1209.5839495128203
0.003371379,-0.0053243344,204.1111295223236,582,116736,1464.1012658227849,4.030102,0.036572266,0.8232264667749405,57,116736,20.812107,1218.7395253417717
0.0059201503,-0.0068979426,207.62979221343994,584,118784,1471.4125,4.0121117,0.060595702,0.7966243624687195,58,118784,20.626804,1224.094453125
0.0041191042,-0.0022835152,211.13725066184998,564,120832,1478.5432098765432,3.9835696,0.04584961,0.7854882329702377,59,120832,19.258434,1230.5720319012346
0.0020996765,-0.00070170575,214.76386332511902,553,122880,1485.5,3.971373,0.019628907,0.8397107124328613,60,122880,19.551527,1238.4225195365852
0.004233467,-0.0027771143,218.46334838867188,553,124928,1492.289156626506,3.969045,0.050634764,0.7675820142030716,61,124928,19.415066,1245.3758603975903
0.0036453572,-0.001573893,222.16660284996033,562,126976,1498.9166666666667,3.960477,0.03828125,0.8155919760465622,62,126976,19.384823,1253.210647154762
0.0081130685,-0.005240209,225.8095133304596,549,129024,1505.3882352941177,3.9525847,0.10048828,0.7545828819274902,63,129024,19.730198,1260.3441111882353
0.004672309,-0.00072727085,229.5343883037567,559,131072,1511.7093023255813,3.944568,0.05263672,0.7989108264446259,64,131072,19.541632,1267.7354335232558
0.005006184,-0.0039948374,233.19736623764038,564,133120,1517.8850574712644,3.9383793,0.068798825,0.8080015778541565,65,133120,19.825497,1274.5179236781607
0.0036060822,-0.0027956476,236.82504224777222,585,135168,1523.9204545454545,3.9442506,0.036816407,0.8372167944908142,66,135168,20.74979,1278.9818798522726
0.004358786,-0.004346139,240.3244550228119,562,137216,1529.8202247191011,3.949757,0.048876952,0.8116519153118134,67,137216,19.754082,1284.4545216067415
0.0052147806,-0.006335153,243.9652442932129,542,139264,1519.3626373626373,3.9702885,0.049951173,0.8884067088365555,68,139264,17.295528,1275.4310905054942
0.0049077375,-0.0049639116,247.73954319953918,570,141312,1525.1195652173913,3.9970803,0.056347657,0.8412968963384628,69,141312,14.832865,1280.8296014347825
0.00399608,-0.00056700443,251.32756733894348,588,143360,1530.752688172043,4.0074778,0.050390624,0.8651243150234222,70,143360,13.108171,1281.504582064516
0.00423186,-0.0051579033,254.80830836296082,590,145408,1529.2553191489362,4.009951,0.049951173,0.8170596212148666,71,145408,10.491114,1280.1680971702126
0.004881664,-0.002029479,258.27748823165894,579,147456,1519.3854166666667,4.019091,0.049707033,0.8975887149572372,72,147456,18.131948,1267.8143291354168
0.0041396925,-0.0041432236,261.8116407394409,562,149504,1512.1224489795918,4.0280895,0.0440918,0.8500760942697525,73,149504,28.056753,1261.4510357653062
0.0055006053,-0.0014564958,265.4498908519745,565,151552,1517.5454545454545,4.021051,0.064648435,0.7652278244495392,74,151552,19.959518,1267.1753542020203
0.0041364813,-0.0033860262,269.0706298351288,587,153600,1522.86,4.0163465,0.051367186,0.8297338783740997,75,153600,20.181942,1273.4308660200002
0.005833254,-0.005204963,272.55967569351196,564,155648,1540.78,4.025769,0.07128906,0.8161810338497162,76,155648,19.901646,1289.39046621
0.0029299934,-0.0021323222,276.188503742218,551,157696,1540.78,4.0479913,0.03334961,0.7457272708415985,77,157696,20.046247,1290.17778398
0.004602357,-0.0014088962,279.9044818878174,574,159744,1540.64,4.0598364,0.051416017,0.8733806014060974,78,159744,27.956991,1290.04077265
0.0040830458,-0.001956228,283.4692704677582,588,161792,1553.36,4.054375,0.045996092,0.8657747656106949,79,161792,21.50329,1303.41696592
0.0020229104,-0.0023835567,286.9504041671753,583,163840,1536.58,4.0528197,0.01796875,0.8283034116029739,80,163840,30.3131,1284.50336915
0.005510602,-0.0041523213,290.460880279541,574,165888,1536.58,4.035968,0.064257815,0.8206179440021515,81,165888,19.77213,1285.7765339999999
0.0034582936,-0.0035090346,294.02836751937866,577,167936,1519.99,4.0225263,0.034863282,0.8503641188144684,82,167936,38.285717,1268.9401807699999
0.004239022,-0.0032754173,297.5735607147217,568,169984,1519.99,4.0284863,0.05053711,0.8244478106498718,83,169984,19.791626,1268.6086139599997
0.003842699,-0.0038599973,301.1761050224304,578,172032,1538.14,4.0257425,0.040771484,0.8279816955327988,84,172032,20.353294,1284.7556584599997
0.0045710327,-0.0059126276,304.71670842170715,552,174080,1553.3,4.0215616,0.05649414,0.8039594143629074,85,174080,19.896088,1300.35727136
0.003473489,-0.0021372053,308.42385721206665,552,176128,1571.25,4.0200887,0.035742186,0.7705549150705338,86,176128,19.74852,1318.1996131399999
0.0034633912,-0.0024516687,312.1333224773407,552,178176,1571.25,4.01303,0.04067383,0.7539298385381699,87,178176,19.780924,1320.5375740900001
0.004785964,-0.0051878216,315.8388874530792,569,180224,1571.25,4.0211573,0.061083984,0.8289553225040436,88,180224,21.023808,1318.99277126
0.0043191714,-0.0055030463,319.43300318717957,579,182272,1553.3,4.0394926,0.035595704,0.9530509188771248,89,182272,7.383992,1300.96177032
0.0039783604,-0.0032741677,322.96525716781616,592,184320,1570.28,4.0459948,0.047705077,0.748550534248352,90,184320,21.448566,1317.9429361100001
0.0034122444,-0.0030175867,326.42271089553833,592,186368,1572.74,4.048194,0.041308593,0.9330577626824379,91,186368,13.856005,1316.2009398999999
0.0042240387,-0.0020597088,329.87712502479553,562,188416,1588.52,4.052964,0.053271484,0.7990312874317169,92,188416,19.747314,1331.81578276
0.0023532272,-0.0016778155,333.51941180229187,558,190464,1588.52,4.0656962,0.02319336,0.8043960481882095,93,190464,19.717325,1333.0872812699997
0.006516698,-0.0053379205,337.1878180503845,567,192512,1606.36,4.0910153,0.07373047,0.816850334405899,94,192512,20.639254,1350.4647138499997
0.002282536,-0.0014884654,340.7962381839752,562,194560,1606.36,4.0904093,0.021386718,0.7662205100059509,95,194560,19.934376,1347.2376600999996
0.0033639718,-0.0028368284,344.4377477169037,567,196608,1610.06,4.081177,0.039208986,0.7529444396495819,96,196608,19.753323,1355.7110481999998
0.0056230295,-0.0050773704,348.04978799819946,580,198656,1604.78,4.095025,0.07138672,0.8161433190107346,97,198656,32.69599,1351.7492513299994
0.0030017796,-0.0013932312,351.5763912200928,594,200704,1623.56,4.1104383,0.031542968,0.8799380213022232,98,200704,25.827188,1369.6202643299996
0.0022613846,-0.0009667434,355.0204379558563,580,202752,1640.65,4.10204,0.022802735,0.8193268477916718,99,202752,19.674261,1385.5813341399999
0.0045477366,-0.004530991,358.5515522956848,568,204800,1618.98,4.0893106,0.055664062,0.9055729508399963,100,204800,17.47623,1361.9452126099998
0.0056831334,-0.0054467353,362.15867614746094,559,206848,1633.56,4.0990076,0.058789063,0.9089083075523376,101,206848,10.756642,1376.9738335999998
0.0042241896,-0.0019654594,365.82128953933716,572,208896,1651.35,4.1221614,0.051416017,0.8600695729255676,102,208896,11.889985,1388.99514275
0.008369798,-0.009134276,369.39978861808777,562,210944,1648.39,4.1180615,0.11264648,0.8811334297060966,103,210944,9.896138,1385.37027362
0.002002443,-0.0008197486,373.03848791122437,563,212992,1652.91,4.102005,0.020898437,0.953003466129303,104,212992,6.86009,1390.3755928299997
0.004010009,-0.0036282092,376.6709840297699,569,215040,1668.77,4.104293,0.046777345,0.824307382106781,105,215040,19.856455,1406.50947226
0.004338341,-0.0029413938,380.26756954193115,564,217088,1668.77,4.0998235,0.049951173,0.8012617230415344,106,217088,19.066483,1405.4900859199997
0.00391206,-0.004825178,383.8952088356018,564,219136,1668.16,4.079246,0.042089842,0.9342061281204224,107,219136,8.268894,1406.7657728299998
0.0032850974,-0.001919358,387.5264654159546,560,221184,1685.09,4.08306,0.037988283,0.7903557270765305,108,221184,20.115412,1422.9389599
0.006858458,-0.004075302,391.1829113960266,559,223232,1685.09,4.0882964,0.08632813,0.7933070361614227,109,223232,19.093555,1422.7375842100003
0.0024934076,-0.0012521473,394.84624338150024,566,225280,1698.62,4.077632,0.024023438,0.8803208544850349,110,225280,20.336742,1437.20091554
0.0038868885,-0.002166848,398.4599874019623,551,227328,1698.62,4.079763,0.043115236,0.845225140452385,111,227328,20.739902,1435.2488939700006
0.0028101928,-0.0031408574,402.1768522262573,582,229376,1698.62,4.0748744,0.029785156,0.7112559974193573,112,229376,20.739353,1434.33841421
0.0034013782,-0.004175171,405.69086480140686,592,231424,1698.62,4.0672674,0.035888672,0.8617240786552429,113,231424,12.268463,1433.9974069500004
0.002881681,-0.0038078316,409.1475236415863,589,233472,1703.07,4.0640264,0.026806641,0.8688032180070877,114,233472,23.308445,1435.13847263
0.004815255,-0.004245231,412.619854927063,558,235520,1703.07,4.073213,0.058447264,0.8402210026979446,115,235520,19.592052,1433.98232575
0.007802329,-0.0036682882,416.2900490760803,585,237568,1697.57,4.0823164,0.08017578,0.9008422121405602,116,237568,6.8903427,1428.7928247099999
0.0053215465,-0.0079171145,419.7884180545807,593,239616,1687.33,4.087757,0.05581055,0.8530634939670563,117,239616,20.46279,1411.6990506400002
0.0017637424,-0.00091420056,423.24104499816895,565,241664,1689.84,4.0935183,0.015380859,0.9008302390575409,118,241664,18.102509,1412.9815620100003
0.0069733434,-0.0045291767,426.8631103038788,558,243712,1689.84,4.1108027,0.08642578,0.5137439966201782,119,243712,12.010898,1408.1950744900003
0.005247547,-0.0054050116,430.53105306625366,586,245760,1689.84,4.1253195,0.055664062,0.6560130715370178,120,245760,13.307065,1403.1438359900003
0.0048372746,-0.0065893875,434.02131748199463,589,247808,1689.84,4.127014,0.05629883,0.8410492539405823,121,247808,12.995453,1399.1097665
0.0059028836,-0.005783275,437.4934995174408,568,249856,1706.0,4.1245403,0.07011719,0.9192921221256256,122,249856,9.272681,1414.5155873599997
0.0068042106,-0.0067528696,441.09375500679016,559,251904,1721.79,4.1339846,0.08486328,0.8467665463685989,123,251904,19.391111,1429.5662043299997
0.0029416936,-0.0034326005,444.75594902038574,569,253952,1701.88,4.142936,0.028955078,0.8548406362533569,124,253952,20.271847,1412.5605437699999
0.004312508,-0.007100807,448.35229301452637,567,256000,1712.33,4.159356,0.054638673,0.9380972571671009,125,256000,12.912486,1422.93956417
0.004231264,-0.004596858,451.9657564163208,571,258048,1712.33,4.1754966,0.04873047,0.7914024293422699,126,258048,19.033474,1419.96040213
0.0052445,-0.0038713203,455.553103685379,556,260096,1712.33,4.1837034,0.063769534,0.8280559927225113,127,260096,19.547728,1419.3413089700002
0.005008406,-0.006867698,459.2350654602051,561,262144,1712.33,4.19538,0.05986328,0.8213323056697845,128,262144,20.657444,1418.0966517199997
0.005104258,-0.003269995,462.8804008960724,571,264192,1712.33,4.196423,0.061328124,0.8185878098011017,129,264192,20.126888,1419.4882232100001
0.0052663004,-0.0032374747,466.4652268886566,594,266240,1712.33,4.19674,0.06015625,0.5101200342178345,130,266240,18.597607,1415.67299833
0.0063769696,-0.008193484,469.9123749732971,567,268288,1712.33,4.213082,0.07709961,0.816762700676918,131,268288,20.24908,1415.07448153
0.0029598007,-0.0011287287,473.52420687675476,570,270336,1697.44,4.2181697,0.025244141,0.9268496036529541,132,270336,9.342109,1400.60757069
0.003875057,-0.0014159895,477.11385917663574,563,272384,1701.2,4.207017,0.044042967,0.7843956500291824,133,272384,20.133583,1405.88445846
0.0046701287,-0.0032630726,480.7461910247803,578,274432,1701.2,4.20288,0.056396484,0.7609086185693741,134,274432,21.388353,1409.5067550200004
0.004169678,-0.0033705526,484.28849053382874,562,276480,1701.2,4.2191687,0.048193358,0.8987388238310814,135,276480,11.731368,1408.5600942500002
0.0025439195,-0.0036681644,487.92872738838196,587,278528,1693.21,4.230393,0.021582032,0.7861441820859909,136,278528,28.960867,1400.26442094
0.0018745977,-0.0060663894,491.41544222831726,616,280576,1625.11,4.2230177,0.016601562,0.7338227927684784,137,280576,37.64362,1337.35618016
0.0061732936,-0.0034971307,494.7378532886505,586,282624,1607.21,4.234372,0.06796875,0.7216025292873383,138,282624,19.115995,1315.26704918
0.004474638,-0.0027241241,498.2297275066376,569,284672,1607.21,4.253671,0.054492187,0.8651258051395416,139,284672,20.334341,1314.5939853500001
0.004324848,-0.002730888,501.82521319389343,569,286720,1607.21,4.2594643,0.04848633,0.8065234273672104,140,286720,20.174475,1314.17532306
0.0013161831,-0.0018708026,505.42419624328613,591,288768,1592.69,4.2640424,0.012304688,0.9356830269098282,141,288768,11.022302,1298.8357344300002
0.0030090723,-0.0045262096,508.8851191997528,609,290816,1565.58,4.271492,0.033496093,0.8188584595918655,142,290816,36.39752,1269.2284801499998
0.0036915098,-0.0038792812,512.2437193393707,606,292864,1530.23,4.2712216,0.04399414,0.8585377335548401,143,292864,12.028585,1236.9485686499997
0.0017845258,-0.0044809063,515.62344789505,618,294912,1507.18,4.273098,0.017822266,0.7310212552547455,144,294912,39.96015,1213.74938524
0.0046014534,-0.0011269695,518.9377636909485,569,296960,1507.18,4.281827,0.055761717,0.8580188900232315,145,296960,19.89909,1218.8221972899998
0.0026887269,-0.001920195,522.5364284515381,575,299008,1509.29,4.291699,0.02709961,0.8737652152776718,146,299008,26.129848,1219.75674251
0.005253419,-0.0044829277,526.0971710681915,561,301056,1527.0,4.2997413,0.06943359,0.855629950761795,147,301056,20.417652,1235.6970725200001
0.005413835,-0.0038992756,529.7447867393494,572,303104,1527.0,4.30195,0.07109375,0.8278566151857376,148,303104,20.147263,1235.44135813
0.0066591077,-0.013158992,533.3224306106567,588,305152,1493.6,4.3265924,0.06020508,0.9504723399877548,149,305152,11.555077,1203.3310015000002
0.004993807,-0.0036335588,536.8020260334015,558,307200,1493.6,4.3642416,0.060009766,0.7995649427175522,150,307200,19.881678,1203.90323747
0.0037472248,-0.00049538503,540.4732792377472,565,309248,1493.6,4.384337,0.045654297,0.8205197006464005,151,309248,19.748825,1203.25169091
0.004520046,-0.0020107755,544.0955424308777,559,311296,1511.64,4.384778,0.050976563,0.7830482870340347,152,311296,20.214207,1220.5870910800002
0.0028633499,-0.0038043442,547.7576642036438,571,313344,1501.02,4.38176,0.027490234,0.811853215098381,153,313344,37.706608,1211.8427967300001
0.005993066,-0.0061483756,551.3390140533447,545,315392,1501.02,4.386063,0.05986328,0.8870907202363014,154,315392,13.441217,1211.0367508499999
0.0031621386,-0.00298386,555.092122554779,567,317440,1501.02,4.383419,0.032226562,0.8342029750347137,155,317440,21.111832,1209.86267843
0.0034893744,-0.004641558,558.7002522945404,567,319488,1501.72,4.394925,0.0375,0.9596711024641991,156,319488,6.1560674,1210.46289183
0.0031903654,-0.0048506027,562.3102133274078,568,321536,1517.13,4.3975644,0.035302736,0.9503799937665462,157,321536,7.050794,1224.7735948200002
0.005964008,-0.0028429113,565.9114398956299,558,323584,1517.13,4.404271,0.07954101,0.7855608612298965,158,323584,19.860662,1224.2284328800001
0.002660913,-0.004011304,569.5768437385559,575,325632,1501.21,4.407253,0.025976563,0.8355897217988968,159,325632,30.03944,1209.7223808
0.0027403082,-0.0013044759,573.1358435153961,554,327680,1501.21,4.4003153,0.028125,0.8538681268692017,160,327680,19.891462,1208.9768706700002
0.0027984749,-0.0033747978,576.8314967155457,569,329728,1501.21,4.389267,0.030664062,0.7913118302822113,161,329728,20.422865,1207.83239331
0.0026725337,-0.004634421,580.4311892986298,578,331776,1500.14,4.3825426,0.028076172,0.9174980595707893,162,331776,9.208279,1204.71419153
0.0051287105,-0.004343865,583.9743914604187,570,333824,1518.09,4.371878,0.06557617,0.826251208782196,163,333824,19.444477,1220.65267108
0.0027143005,-0.002927257,587.5657856464386,592,335872,1500.16,4.369097,0.028710937,0.8323442339897156,164,335872,26.553452,1205.90375113
0.003355128,-0.0025110752,591.0251541137695,576,337920,1515.67,4.3645306,0.03227539,0.8450480550527573,165,337920,19.855198,1218.88171436
0.003166338,-0.0015555143,594.575234413147,559,339968,1515.67,4.360135,0.034326173,0.775062769651413,166,339968,19.722456,1218.15825017
0.0024968167,-0.002866047,598.2353932857513,558,342016,1515.67,4.357121,0.020703126,0.8202343732118607,167,342016,19.555975,1218.2116850500001
0.003879821,-0.004310038,601.9053645133972,576,344064,1515.67,4.3558416,0.046972655,0.8257202655076981,168,344064,20.81026,1217.5739289100002
0.003141702,-0.0018043179,605.4554219245911,544,346112,1515.67,4.3540177,0.03359375,0.8310360759496689,169,346112,19.725424,1220.1974138199998
0.0049909144,-0.0026660948,609.2163050174713,566,348160,1515.67,4.343047,0.054980468,0.8351171016693115,170,348160,19.791952,1219.48985328
0.003034221,-0.0035403222,612.8330917358398,583,350208,1499.04,4.3448677,0.032226562,0.8757054284214973,171,350208,30.944279,1202.1620681
0.005553499,-0.00889306,616.3431963920593,578,352256,1498.27,4.3593163,0.04790039,0.8636737912893295,172,352256,28.326244,1202.84271999
0.0022819547,-0.0024890641,619.883252620697,574,354304,1502.23,4.3812675,0.022558594,0.8075735121965408,173,354304,29.315063,1208.17511712
0.0033485368,-0.0028945818,623.4461481571198,566,356352,1502.23,4.3890543,0.03618164,0.8326789438724518,174,356352,19.843454,1208.3311879599999
0.0039104433,-0.001585054,627.0648574829102,574,358400,1502.23,4.389291,0.044384766,0.8150316178798676,175,358400,19.845043,1213.95119724
0.0023901067,-0.00481978,630.6290476322174,581,360448,1487.22,4.395501,0.02709961,0.9775050319731236,176,360448,4.6495423,1199.62036768
0.0039074547,-0.004715114,634.1507666110992,572,362496,1494.07,4.4061246,0.04892578,0.8530121296644211,177,362496,20.347149,1207.8348838000002
0.0018256998,-0.002689052,637.7310683727264,568,364544,1476.48,4.427679,0.018701172,0.883531741797924,178,364544,28.14082,1190.2912312100002
0.0036127127,-0.002662599,641.3318848609924,561,366592,1457.17,4.4455576,0.03378906,0.8543601483106613,179,366592,24.325718,1172.9913953799999
0.0029514132,-0.00579776,644.9788022041321,606,368640,1426.17,4.448339,0.032666016,0.8425020128488541,180,368640,36.624928,1143.23136301
0.003144407,-0.005828327,648.3536200523376,561,370688,1426.17,4.4587955,0.030419922,0.9011240601539612,181,370688,17.55664,1144.06205859
0.0071886955,-0.0063916454,652.0038800239563,586,372736,1410.0,4.472561,0.07197265,0.8291188776493073,182,372736,29.444666,1134.9929253500002
0.0024476063,-0.0013880456,655.4991686344147,566,374784,1423.42,4.482189,0.025634766,0.8497697860002518,183,374784,19.646852,1148.3699495400003
0.0020470428,-0.0028371231,659.1126999855042,625,376832,1388.09,4.4848304,0.02060547,0.7494505941867828,184,376832,27.887478,1117.8758571899998
0.0032284304,-0.008336579,662.3863377571106,595,378880,1372.56,4.486474,0.030419922,0.9392146617174149,185,378880,15.604868,1105.1982637199999
0.0028288546,-0.0061779497,665.825140953064,582,380928,1329.53,4.4871387,0.031298827,0.8433400392532349,186,380928,38.736156,1078.83535348
0.0028777248,-0.007969904,669.3425552845001,565,382976,1297.23,4.483034,0.028222656,0.9462365321815014,187,382976,12.442893,1048.2517264099997
0.0028701448,-0.003651504,672.9621350765228,561,385024,1294.6,4.482182,0.031640626,0.8159656673669815,188,385024,12.53266,1046.23278066
0.0036840905,-0.005896439,676.6087939739227,606,387072,1301.11,4.486662,0.03466797,0.883243627846241,189,387072,31.605347,1052.23728576
0.0038220133,-0.0021738394,679.9862008094788,580,389120,1301.11,4.496618,0.041992188,0.8316765427589417,190,389120,19.844877,1055.8339665400001
0.0035934162,-0.0053082057,683.5167155265808,591,391168,1270.55,4.500681,0.042626955,0.8612828403711319,191,391168,33.080334,1026.27223813
