ep_reward_mean,value_loss,clipfrac,total_timesteps,serial_timesteps,fps,policy_loss,explained_variance,ep_len_mean,approxkl,time_elapsed,policy_entropy,n_updates
811.1283879800001,11.664556,0.031933594,284672,284672,432,-0.005204162,0.8218379467725754,1284.36,0.003005543,548.9395251274109,3.8254917,139
822.51898221,11.925717,0.029882813,286720,286720,494,-0.0052374974,0.8461919277906418,1298.35,0.0029725234,553.6765379905701,3.830567,140
841.0952608599999,14.499814,0.02626953,288768,288768,504,-0.0036099688,0.8451846837997437,1323.99,0.0029194127,557.8189799785614,3.8333232,141
854.57048075,9.748526,0.036230467,290816,290816,527,-0.0035228268,0.8598668277263641,1341.71,0.003471202,561.8813712596893,3.8264809,142
867.7774149799999,12.678072,0.040625,292864,292864,464,-0.0005388395,0.7813066393136978,1360.48,0.0039993315,565.7661242485046,3.8182483,143
856.9140267199998,8.078497,0.050976563,294912,294912,499,-0.004351917,0.9109203591942787,1345.22,0.004311193,570.1771547794342,3.8132148,144
857.3187878299999,13.351972,0.036816407,296960,296960,505,-0.0042417007,0.8433185815811157,1345.22,0.0034214393,574.2744970321655,3.8075988,145
842.44069324,11.198413,0.051611327,299008,299008,486,-0.0032322481,0.9306766465306282,1322.67,0.0047864225,578.3251850605011,3.8117657,146
832.6039141300002,18.047724,0.042138673,301056,301056,517,-0.0062260805,0.8641785234212875,1306.15,0.003532833,582.5365574359894,3.8228984,147
822.05697196,21.058405,0.058203124,303104,303104,540,-0.0052403384,0.7945729047060013,1290.82,0.0055237375,586.4937808513641,3.840976,148
825.65937808,13.90788,0.02861328,305152,305152,503,-0.006272685,0.8491719663143158,1294.99,0.0026548845,590.2815630435944,3.8529117,149
803.28473222,17.807283,0.05053711,307200,307200,514,-0.005154113,0.7876979559659958,1264.05,0.0048785512,594.347377538681,3.8503044,150
768.8060324999999,19.212074,0.041015625,309248,309248,528,-0.005403186,0.7121256589889526,1217.13,0.0035059042,598.3340182304382,3.8592744,151
741.9734053299998,8.39575,0.018017579,311296,311296,528,-0.006336041,0.9265486896038055,1180.14,0.0017339473,602.2120039463043,3.869905,152
739.8957281700001,17.957367,0.028271485,313344,313344,522,-0.0025937422,0.808069109916687,1177.71,0.0025387597,606.087965965271,3.8696892,153
727.53794785,22.506649,0.06010742,315392,315392,486,-0.0030892943,0.7690792679786682,1161.36,0.005225678,610.0082581043243,3.8708234,154
736.52704715,11.576261,0.07133789,317440,317440,484,-0.003917275,0.8129172623157501,1174.08,0.0061244303,614.2202060222626,3.8768413,155
729.7998305099999,15.661058,0.010498047,319488,319488,523,-0.0020585214,0.8382551819086075,1163.42,0.001350158,618.447564125061,3.8821235,156
743.86423146,10.539698,0.045898438,321536,321536,473,-0.0065817395,0.8797398582100868,1182.33,0.003760755,622.3631551265717,3.8823967,157
737.2666217399998,13.246974,0.03984375,323584,323584,484,-0.005518432,0.9042559489607811,1175.12,0.004037591,626.6844942569733,3.8873982,158
738.1774542999999,9.847692,0.04560547,325632,325632,444,-0.0022174704,0.8799395188689232,1175.12,0.0039636614,630.9135131835938,3.898882,159
748.3840557899999,9.941296,0.08227539,327680,327680,420,-0.0030586654,0.7972080558538437,1190.3,0.0065285317,635.5212483406067,3.9068475,160
738.7080163999999,4.2146564,0.053808592,329728,329728,458,-0.007956965,0.9275905042886734,1175.95,0.004555902,640.3956971168518,3.9160218,161
747.3892919499999,14.9414015,0.033691406,331776,331776,484,-0.0037305963,0.8565189242362976,1189.51,0.0032459616,644.8607044219971,3.9251328,162
761.0645404499999,10.362011,0.025390625,333824,333824,481,-0.003373143,0.8688668608665466,1207.49,0.0025741404,649.0882861614227,3.9324887,163
774.7179951799999,12.745818,0.03276367,335872,335872,475,-0.0048022964,0.8323123008012772,1225.12,0.0031039026,653.3460540771484,3.9393344,164
776.35754038,14.406947,0.075927734,337920,337920,486,-0.0060321162,0.81264528632164,1228.14,0.0065191323,657.6579778194427,3.9468951,165
777.9061522800001,7.203326,0.035986327,339968,339968,505,-0.0047624605,0.9104205369949341,1231.2,0.0029235505,661.8685228824615,3.9638505,166
767.7004014700001,16.715393,0.021826172,342016,342016,513,-0.0028360556,0.7813120186328888,1217.07,0.002158289,665.919487953186,3.96651,167
770.40919217,12.108918,0.05673828,344064,344064,496,-0.009028158,0.8304340243339539,1221.6,0.0054848576,669.9104535579681,3.9741547,168
771.0153810700001,13.481707,0.061181642,346112,346112,493,-0.0037784,0.805362269282341,1221.6,0.0050749765,674.040176153183,3.982195,169
772.80117052,23.180511,0.038378906,348160,348160,522,-0.0052757426,0.7685323655605316,1225.08,0.0041758395,678.1866064071655,3.99142,170
781.75200412,13.268893,0.029199218,350208,350208,518,-0.004217445,0.8933405950665474,1236.03,0.0026213697,682.1073615550995,4.002386,171
775.67337509,5.599189,0.024121094,352256,352256,512,-0.0027667698,0.9342680796980858,1226.03,0.0023542754,686.056351184845,4.015076,172
784.4446687900002,17.2029,0.030517578,354304,354304,525,-0.0035431958,0.8436682969331741,1237.26,0.0027140935,690.0520544052124,4.025781,173
757.98068176,26.166805,0.031201173,356352,356352,538,-0.005753656,0.6037052869796753,1198.39,0.00318731,693.9473667144775,4.033086,174
726.0413182799999,13.129272,0.035986327,358400,358400,544,-0.0060683214,0.8273516297340393,1154.24,0.0030349859,697.751309633255,4.037134,175
723.1896297200001,6.6988115,0.019433593,360448,360448,551,-0.002468592,0.9080260172486305,1150.23,0.0018046701,701.5172901153564,4.042591,176
718.7386088999999,19.180605,0.034863282,362496,362496,526,-0.007522481,0.8544192165136337,1145.26,0.0030723352,705.2326483726501,4.0507555,177
705.4668821599998,5.5880003,0.04135742,364544,364544,521,-0.004247316,0.9082945510745049,1127.62,0.0038062104,709.1248962879181,4.05914,178
693.87664447,14.512688,0.030517578,366592,366592,532,-0.0034340709,0.8672463893890381,1113.47,0.0026853401,713.0523245334625,4.0632086,179
705.56757895,9.1608515,0.050927736,368640,368640,544,-0.0052596396,0.8720769137144089,1128.86,0.004613088,716.8966948986053,4.067727,180
717.41086943,13.12178,0.021191407,370688,370688,521,-0.0027934683,0.8454819172620773,1146.41,0.0020185146,720.6614346504211,4.060701,181
722.22368159,12.884625,0.05698242,372736,372736,489,-0.0046679783,0.8488296568393707,1154.69,0.0046039745,724.5868268013,4.0663424,182
730.5459181999998,5.68304,0.014208985,374784,374784,548,-0.0028510052,0.9233961328864098,1165.53,0.0015318202,728.7751405239105,4.070215,183
