#{"t_start": 1745841532.5252178, "env_id": null}
r,l,t
325.335742,568,3.551649
112.200977,267,12.000916
704.626562,1214,19.07358
1561.551758,2048,31.148793
1492.039648,2048,42.464309
476.256055,616,47.376527
1228.306641,1432,55.173134
1867.009961,2048,67.066005
1882.408789,2048,78.75385
151.799023,340,83.21814
1008.138281,1708,92.801207
138.369141,345,97.405406
149.658398,358,102.455364
107.51875,268,107.241198
138.168359,339,112.555235
420.718945,738,117.463172
1212.396094,2048,129.396083
1849.169336,2048,141.982818
1906.141602,2048,153.397888
1854.355273,2048,165.316689
204.04375,376,169.98265
113.162891,272,174.81069
119.896094,275,180.124923
123.779688,277,184.882682
143.854102,298,188.606628
119.669141,274,194.391726
108.545703,263,200.675801
2.426172,13,203.606229
123.654102,276,206.554144
1621.940625,1772,216.425103
89.53418,247,220.871849
1637.145117,1801,230.234128
1847.856836,2048,241.918245
128.472266,340,246.168712
150.2875,348,250.48911
158.186719,360,254.414941
208.37207,398,259.120295
425.528125,602,266.892038
206.47168,373,271.260259
1487.176758,1675,281.313414
1896.706836,2048,291.632502
1227.176562,2048,303.302224
139.980078,349,309.341147
1037.410742,1699,320.249688
1849.908984,2048,333.860165
197.505469,387,337.612967
1520.489258,1661,346.942571
1224.228125,2048,358.287501
189.455664,376,362.817215
126.837305,271,366.590914
169.435937,373,373.815976
116.144141,268,378.616045
166.191602,364,384.451837
173.878516,356,387.525319
10.79043,40,390.645171
1859.93457,2048,401.023836
1253.079883,2048,411.349369
178.625586,373,417.625334
1038.141406,1675,427.374828
1844.658008,2048,440.187729
188.064258,375,443.431197
1525.595898,1673,454.526987
164.154883,361,458.204289
1481.229883,1687,469.174824
203.369336,396,472.653212
1484.853711,1652,484.097985
240.502344,457,488.170507
279.008203,508,494.682426
118.183398,263,497.454213
176.182031,369,500.959161
247.345703,451,508.600592
105.319141,256,511.543022
1419.198242,1792,524.659171
190.489648,377,529.260218
1266.870508,1671,539.9957
1901.693555,2048,550.339194
1757.558789,2048,560.594995
172.813672,372,565.862106
1473.475391,1676,575.419783
169.283203,378,580.302095
162.811914,363,586.502332
173.618555,363,590.333847
200.196289,391,593.786134
225.84707,553,601.46591
117.0625,270,608.224287
214.553711,556,617.014475
208.936523,396,622.374228
123.351172,271,625.861921
289.158203,494,632.492416
23.361133,86,636.4879
137.70957,293,641.164105
247.881641,473,644.942449
285.010742,506,648.814203
178.78457,369,652.530355
118.554102,279,656.186042
29.436719,103,662.105739
210.098828,365,666.09599
265.365625,462,673.994364
169.173242,337,677.006462
141.835547,302,681.738091
209.316797,395,685.168133
73.696875,187,689.329652
284.752344,483,692.726104
266.077148,500,700.068123
923.718359,1065,708.418754
154.507813,367,713.732275
262.633984,440,719.68616
1071.832422,1241,728.074728
1862.441406,2048,738.137871
1891.07793,2048,748.465398
179.923828,374,753.879449
147.778516,354,759.056165
142.900781,295,764.706133
162.514453,367,770.898212
176.712695,376,775.652126
141.388867,282,780.133757
1845.523047,2048,790.571844
284.244336,472,794.236207
252.048047,436,798.597251
925.792187,1140,805.610391
1799.953516,2048,815.677596
1753.493555,2048,826.008812
1121.100391,1777,834.86365
128.946484,271,840.323984
173.682227,369,847.235244
165.118555,369,851.916365
789.745508,1310,861.189724
1275.492969,2048,872.611789
139.491602,351,878.961317
309.715625,586,884.541169
141.226562,353,889.0738
146.383594,347,892.165373
226.968555,411,896.195945
1263.108008,2048,908.425577
1865.884766,2048,920.059964
316.717969,535,925.036821
240.405859,475,930.784873
906.055078,1038,937.949434
1858.158789,2048,950.395785
1263.099023,2048,961.872559
1867.027148,2048,972.952787
1906.11582,2048,983.279701
283.829688,496,988.236706
1406.589063,1552,997.377899
239.987695,431,1002.42476
202.769922,382,1005.898797
1064.682617,1235,1012.95371
1906.211914,2048,1023.256045
252.295117,493,1029.102941
210.152344,398,1035.177055
316.821875,497,1039.406897
538.370508,660,1044.186267
1902.179297,2048,1056.601168
239.452539,393,1059.93966
1524.144336,1655,1068.557726
1900.776758,2048,1080.918654
1896.409766,2048,1092.918986
1906.079688,2048,1103.233995
1899.830469,2049,1115.229794
141.440625,259,1119.01809
1649.452539,1788,1129.542328
1903.636719,2048,1141.505072
143.5375,266,1145.492095
1641.568945,1782,1157.359801
1732.974023,2048,1169.369881
388.330273,897,1176.805395
668.779883,1163,1185.090038
219.7625,451,1188.122328
1416.773047,1585,1196.598297
196.379883,451,1202.225379
276.381836,577,1207.557423
848.399805,1020,1214.957711
267.550781,454,1219.606425
896.982813,1594,1232.211709
228.924805,471,1237.968459
1227.491602,1577,1247.57266
170.766016,373,1252.941834
1495.045898,1675,1262.104722
326.634961,597,1267.935654
1275.602539,1451,1276.888815
1892.920508,2048,1286.921793
191.889648,386,1291.953918
1535.228906,1662,1300.749681
1862.973828,2048,1313.087758
1863.230469,2048,1323.398191
1907.02207,2048,1334.169051
1899.423828,2048,1346.468804
1895.488477,2048,1358.8087
1897.036914,2048,1371.213612
1906.557227,2048,1381.498267
1857.55332,2048,1393.910321
1899.434961,2048,1406.273806
1907.320508,2048,1416.590303
1816.506445,2048,1428.682154
1906.302344,2049,1439.915957
241.536719,430,1446.412531
1480.299023,1617,1455.366493
1540.960938,2048,1465.658335
1907.093359,2048,1475.935341
1901.760547,2048,1486.2068
1907.375391,2048,1496.517812
1908.831445,2048,1506.817939
1888.114648,2048,1519.271278
1899.139844,2048,1531.651024
197.460352,394,1537.030176
1454.537695,1654,1548.880865
1906.142187,2048,1559.259984
1905.181836,2048,1569.592801
1897.070508,2048,1581.613244
1859.948828,2049,1593.591793
135.359766,262,1599.596035
1614.936914,1785,1612.29389
1908.670312,2048,1622.540211
264.629297,488,1628.415251
1421.599023,1560,1640.349963
1866.457422,2048,1652.707961
1834.424805,2048,1664.216657
1877.313086,2048,1674.512597
1889.118359,2048,1686.92174
1913.707227,2048,1697.230952
138.312109,265,1702.059894
1641.814844,1783,1714.761594
1894.060547,2048,1726.788906
1908.141602,2048,1738.09124
1912.645313,2048,1748.381313
213.179297,391,1752.700178
1517.266016,1657,1763.285115
1867.186914,2048,1775.315099
212.284766,377,1780.2943
1537.688867,1671,1788.943381
173.956445,329,1792.509007
1499.243359,1719,1802.861983
151.70957,293,1807.858315
198.566992,387,1813.510207
1190.387109,1368,1824.686857
207.322656,365,1829.924187
1553.369727,1683,1838.760451
188.312305,331,1841.824254
1578.013086,1717,1853.326221
1911.243945,2048,1863.619308
1912.085352,2048,1873.932972
279.629102,506,1879.709738
1396.538477,1542,1891.901197
1855.308398,2048,1903.915206
122.173633,247,1908.694644
1622.763672,1801,1918.80619
1892.024023,2048,1930.817171
141.721875,266,1935.691092
1573.089063,1782,1944.870826
1864.576172,2048,1956.803347
1905.630273,2048,1968.148643
1863.666211,2048,1980.18456
1904.155664,2048,1991.993318
1897.862695,2048,2004.33331
1862.699414,2048,2016.345491
1894.781641,2048,2028.624837
1907.266406,2048,2040.059613
1891.829492,2048,2052.045607
1862.569141,2048,2063.541656
1900.357227,2048,2075.372928
1859.119141,2048,2087.359455
1864.840039,2048,2099.381722
162.745117,310,2102.363731
1558.803516,1738,2111.511811
1858.501758,2048,2121.832994
1889.641992,2048,2133.846471
1867.913672,2048,2146.173717
170.548828,321,2149.172972
1574.997461,1727,2160.555272
1896.142578,2048,2172.924394
1892.029687,2048,2185.325027
172.319141,326,2188.359338
1567.676562,1722,2199.533764
1902.268555,2048,2210.840583
171.049609,317,2213.832197
1583.068164,1731,2224.249105
1892.847852,2048,2236.608067
1908.203516,2048,2246.868419
1865.153906,2048,2259.269921
1901.823047,2048,2269.561798
132.617773,259,2274.477951
1647.296094,1789,2286.726305
1896.337891,2048,2299.10021
1895.847852,2048,2310.40734
1904.418555,2048,2321.740747
177.935547,386,2327.109203
1122.845508,1662,2337.100997
1906.123242,2048,2347.361926
168.588477,376,2352.719072
493.94707,912,2359.403206
626.180664,760,2367.91695
142.880859,271,2372.421104
1634.321875,1777,2385.135669
1889.064258,2048,2397.123172
1903.878906,2048,2408.411206
1906.585742,2048,2418.672376
1864.307227,2048,2431.084405
1899.213281,2048,2443.445796
1896.330273,2048,2455.801258
125.632812,250,2460.595939
1657.073437,1798,2473.376535
1890.761523,2048,2485.131416
1902.243164,2048,2496.656376
1901.30293,2048,2506.92854
1907.540234,2048,2517.194776
1909.461914,2048,2527.524745
1905.459375,2048,2537.81844
1889.369141,2048,2550.250928
1898.48125,2048,2560.575124
1903.897852,2048,2570.896435
1904.516992,2048,2581.000716
1893.195703,2048,2593.430759
120.460742,243,2598.229384
1665.902344,1805,2608.62827
1902.623047,2048,2620.543371
1891.923242,2048,2632.551319
1906.619727,2048,2642.898579
120.166992,243,2647.649776
1666.373242,1805,2658.019027
1909.679297,2048,2668.331959
1904.329297,2048,2679.819839
124.762109,250,2684.636074
1665.899023,1798,2694.9586
128.003516,254,2699.418047
191.167969,329,2703.568285
1338.323438,1465,2711.843046
124.457422,252,2716.330117
1652.594336,1796,2726.838463
1903.694141,2048,2738.097371
1890.268164,2048,2750.084992
117.527344,243,2754.491425
1656.646289,1805,2766.863955
1906.964844,2048,2778.214398
1906.100781,2048,2789.691598
1892.968945,2048,2801.701397
1906.318555,2048,2813.003615
1893.263281,2048,2824.952898
1909.527539,2048,2835.253723
1908.58125,2048,2845.714779
1910.7875,2048,2856.007763
1890.985547,2048,2868.395811
1909.995117,2048,2879.582512
142.520898,271,2884.501036
1645.257813,1777,2894.823119
1908.097852,2048,2905.103641
1908.533984,2048,2915.888326
1912.269531,2048,2926.172142
119.058594,243,2930.601046
1663.143555,1805,2942.973594
1896.800391,2048,2955.150933
142.57832,270,2959.677481
1633.45957,1778,2972.356919
232.588086,477,2977.491974
127.875391,272,2980.543724
1146.855469,1299,2989.984295
1900.751172,2048,3001.345341
1902.249219,2048,3011.613797
1900.820508,2048,3024.014034
143.670117,272,3028.909869
1621.566797,1776,3041.645142
124.942188,248,3046.451354
1661.606055,1800,3058.218709
230.803125,474,3063.348374
1436.798438,1574,3071.934027
1896.65293,2048,3083.282733
1903.907812,2048,3094.125316
120.781836,244,3098.874373
1665.459375,1804,3109.092923
1905.622656,2048,3120.865072
1895.758984,2048,3132.855986
1909.395117,2048,3144.262332
124.676758,247,3148.705868
1655.727148,1801,3161.041919
123.75957,247,3165.516743
1658.900781,1801,3178.34409
124.053906,248,3183.133068
1652.108398,1800,3195.493866
116.523633,239,3199.894803
185.571094,327,3203.963085
1349.462305,1482,3212.605406
