ep_reward_mean,time_elapsed,fps,explained_variance,policy_entropy,n_updates,serial_timesteps,value_loss,clipfrac,ep_len_mean,policy_loss,approxkl,total_timesteps
276.32318301,216.21206760406494,422,0.8807417824864388,2.669563,46,94208,5.70975,0.030419922,531.32,-0.003047019,0.0028869691,94208
287.81535796000003,221.06394267082214,405,0.866353839635849,2.664357,47,96256,7.392667,0.06967773,549.35,-0.0039612753,0.0056319647,96256
296.72611684000003,226.12110543251038,443,0.8726563155651093,2.673683,48,98304,6.8958273,0.04121094,565.99,-0.0017456558,0.003656488,98304
295.19541786,230.7367684841156,342,0.8689836263656616,2.6741745,49,100352,11.465235,0.050195314,559.58,-0.0010295308,0.0043189963,100352
308.28715566,236.7197630405426,415,0.6235044002532959,2.6734471,50,102400,11.179191,0.020214844,579.61,-0.0020179658,0.0021972475,102400
322.48304754,241.65473103523254,369,0.7264529168605804,2.6726506,51,104448,14.765463,0.061914064,604.39,-0.0069061974,0.0051740957,104448
322.79542428,247.19606566429138,430,0.8162453025579453,2.6796553,52,106496,20.989626,0.048291016,601.48,-0.0046933647,0.0040210364,106496
333.75746983,251.94990873336792,434,0.7168369889259338,2.6885703,53,108544,12.174433,0.101464845,617.65,-0.0058757127,0.007992654,108544
333.54906408999994,256.6586637496948,353,0.7493369877338409,2.6979156,54,110592,27.526722,0.04868164,618.17,-0.0060889395,0.004302831,110592
312.48221983999997,262.45728373527527,428,0.7484995424747467,2.7040184,55,112640,22.728998,0.051855467,592.71,-0.0059309117,0.0049773427,112640
306.07274677000004,267.2415609359741,388,0.8314609080553055,2.720621,56,114688,16.283356,0.046044923,582.14,-0.0028396707,0.0041993246,114688
312.70725931,272.51192688941956,432,0.794049859046936,2.734541,57,116736,13.437006,0.053271484,592.96,-0.0035423017,0.0042888275,116736
321.77617036,277.2433750629425,450,0.7635355144739151,2.7373636,58,118784,10.192545,0.030029297,609.86,-0.0024147,0.0027201984,118784
334.5020168,281.78542709350586,466,0.8560889214277267,2.7339594,59,120832,7.539965,0.048828125,630.06,-0.0020674304,0.004365864,120832
346.38848018,286.177166223526,433,0.7528281360864639,2.7296073,60,122880,16.19145,0.052783202,649.31,-0.0030508835,0.0045437412,122880
339.91882397999996,290.89669156074524,432,0.7963350415229797,2.7406893,61,124928,17.067272,0.07646485,636.41,-0.01213959,0.008124767,124928
350.7404102299999,295.63626527786255,407,0.6955375075340271,2.7543921,62,126976,12.48529,0.046484374,652.54,-0.0014930891,0.0043562176,126976
353.35293429999996,300.6685791015625,431,0.8956350684165955,2.751124,63,129024,11.286612,0.05708008,656.41,-0.0065235705,0.005070193,129024
349.38868819,305.4149646759033,401,0.7476603984832764,2.751265,64,131072,23.920126,0.03671875,647.6,-0.002688435,0.0033265012,131072
353.19298965999985,310.51272416114807,437,0.7460617125034332,2.7472093,65,133120,16.467142,0.039111327,654.13,-0.005611882,0.00396748,133120
360.8727423899999,315.1988251209259,453,0.8883061930537224,2.7450466,66,135168,6.1922946,0.04433594,668.68,-0.003219045,0.0040273974,135168
363.0338904,319.71974420547485,393,0.7476393282413483,2.7529263,67,137216,20.318243,0.064453125,668.45,-0.006054626,0.0051904256,137216
374.8038254999999,324.92052006721497,413,0.8197760283946991,2.7589335,68,139264,9.042375,0.08066406,686.56,-0.0011963918,0.0063238977,139264
375.00836437999993,329.8774256706238,430,0.7536600977182388,2.7607305,69,141312,7.511299,0.039941408,686.56,-0.00092897395,0.0037796583,141312
388.58127121999996,334.64001631736755,441,0.8075427412986755,2.7640214,70,143360,12.4797325,0.04042969,706.73,-0.0015923107,0.0036655976,143360
391.15900371,339.2773838043213,416,0.7792448699474335,2.775384,71,145408,10.592278,0.063085936,710.29,-0.0072577884,0.005421342,145408
402.00226553999994,344.2005753517151,450,0.8192398101091385,2.7809875,72,147456,14.607788,0.056396484,726.86,-0.0049727596,0.004909202,147456
409.87588172999995,348.74623107910156,476,0.8492319732904434,2.7811036,73,149504,7.7888117,0.06201172,739.33,-0.004890275,0.005238972,149504
421.46401008999993,353.04498624801636,498,0.8583816736936569,2.7811732,74,151552,10.841097,0.027783204,755.37,-0.001624095,0.002816646,151552
433.60953789,357.1576006412506,386,0.8582717329263687,2.7792878,75,153600,10.56627,0.09702148,773.47,-0.0077336757,0.008538041,153600
445.15139134,362.4552707672119,379,0.872577115893364,2.7679362,76,155648,7.7313833,0.054882813,793.54,-0.003577192,0.0048854873,155648
444.57034171999993,367.8593761920929,327,0.8018645644187927,2.7644324,77,157696,23.233768,0.02236328,789.94,-0.0015795722,0.0022901956,157696
454.63814235999996,374.11715602874756,480,0.9064700528979301,2.767178,78,159744,6.3544903,0.055126954,805.27,-0.004080055,0.0047389064,159744
466.00729285,378.3779876232147,449,0.8533954471349716,2.7761142,79,161792,12.315966,0.052490234,821.21,-0.0018961669,0.0043263887,161792
472.24171191,382.93650364875793,381,0.8300474584102631,2.7885811,80,163840,13.956149,0.09487305,827.97,-0.0038779813,0.008325534,163840
478.07365207999993,388.29920768737793,285,0.8507329374551773,2.8031168,81,165888,9.978834,0.05239258,834.52,-0.0040007336,0.00465422,165888
451.93451876,395.4783811569214,369,0.8216622769832611,2.8110766,82,167936,20.060535,0.01953125,795.35,-0.0021988193,0.0019216149,167936
461.57866614000005,401.01818799972534,401,0.8620007783174515,2.824512,83,169984,13.081968,0.069042966,813.56,-0.005937525,0.0060323575,169984
431.61788716999996,406.1179587841034,442,0.6868870556354523,2.8213716,84,172032,27.10587,0.04741211,765.67,-0.007379049,0.0039225467,172032
435.30029937000006,410.75052309036255,444,0.541125476360321,2.8222451,85,174080,9.273119,0.062841795,769.22,-0.0024945745,0.005336141,174080
432.03300213,415.3550567626953,456,0.8631530553102493,2.8330884,86,176128,10.4657545,0.045800783,765.78,-0.0054421956,0.0039799977,176128
426.83627348000005,419.8389868736267,429,0.9224869608879089,2.8435116,87,178176,6.885257,0.036328126,760.34,-0.0035990353,0.0034091603,178176
413.19796843000006,424.60237193107605,433,0.8606327474117279,2.8522668,88,180224,13.403152,0.0640625,739.18,-0.004078052,0.0057022274,180224
425.21117594,429.326123714447,453,0.8608320206403732,2.8635535,89,182272,15.013005,0.028271485,758.8,-0.0026584202,0.0028645727,182272
419.1079803200001,433.8476502895355,408,0.7995855212211609,2.867292,90,184320,13.632152,0.043896485,749.8,-0.005377524,0.0042090155,184320
427.30299804000003,438.86136841773987,374,0.7819861769676208,2.8709965,91,186368,17.556791,0.038476564,763.25,-0.0048390077,0.0034633982,186368
432.9937063600001,444.333975315094,450,0.7519577890634537,2.8765333,92,188416,18.99083,0.027001953,773.03,-0.0038449701,0.002554554,188416
440.24350841000006,448.88015627861023,470,0.5775065124034882,2.876412,93,190464,16.53347,0.06201172,786.38,-0.0045334618,0.005320915,190464
449.8693644500001,453.2319815158844,442,0.8358976393938065,2.8747861,94,192512,11.726666,0.041064452,798.29,-0.0025225072,0.003698154,192512
452.30837051000003,457.8589084148407,411,0.7563293278217316,2.8743837,95,194560,15.159571,0.029345702,803.22,-0.0017091322,0.0029242747,194560
455.64183235999997,462.83813738822937,509,0.5075565278530121,2.8794627,96,196608,19.409374,0.02998047,808.99,-0.0016674064,0.0028736754,196608
461.86961084,466.8547394275665,481,0.7516426891088486,2.889089,97,198656,15.279343,0.044433594,822.05,-0.0060211555,0.0038343947,198656
463.92506029,471.1080672740936,416,0.5388769507408142,2.896646,98,200704,9.427771,0.055517577,822.05,0.0015576642,0.005239605,200704
463.71218081000006,476.02866983413696,403,0.7755850553512573,2.8990932,99,202752,10.005909,0.03618164,822.05,-0.0020290157,0.003243753,202752
455.2966693900001,481.1069595813751,470,0.8747628480195999,2.900373,100,204800,7.2774773,0.037109375,809.96,-0.0062183132,0.003582261,204800
465.20989533,485.464724779129,494,0.7527974247932434,2.9010377,101,206848,16.635996,0.04345703,824.06,-0.0027820833,0.003627907,206848
470.9685821299999,489.60571241378784,453,0.8196885138750076,2.9097457,102,208896,8.1365795,0.06894531,834.38,-0.006477629,0.0058130664,208896
490.0098386500001,494.1243026256561,445,0.7395422458648682,2.9249644,103,210944,15.926064,0.05605469,862.25,-0.0022117165,0.0046254294,210944
490.80763391000005,498.72698855400085,441,0.6921685934066772,2.9299555,104,212992,10.114438,0.038085938,862.25,-0.002885522,0.004142216,212992
504.9147836100001,503.3709144592285,467,0.7997387945652008,2.945579,105,215040,11.288511,0.045996092,882.22,-0.0022503217,0.0037521855,215040
495.28386823,507.75593638420105,444,0.8648651838302612,2.946283,106,217088,11.550535,0.030908203,865.8,-0.0015080296,0.003162474,217088
506.64081276999997,512.3616654872894,462,0.8396387696266174,2.94508,107,219136,12.471438,0.039208986,881.31,-0.0041370364,0.003680649,219136
512.9021490800001,516.7928886413574,418,0.859047457575798,2.9497297,108,221184,15.479719,0.013818359,891.87,-0.0030684376,0.0016393338,221184
527.88210423,521.6921889781952,430,0.7586121559143066,2.9530668,109,223232,17.402992,0.014453125,917.08,-0.00185025,0.0016956056,223232
540.849607,526.447630405426,418,0.8062089383602142,2.956272,110,225280,11.814127,0.02709961,937.21,-0.003507445,0.0027753687,225280
540.0975826600001,531.3387031555176,454,0.740116536617279,2.9553206,111,227328,23.914988,0.03046875,936.61,-0.0023892934,0.0029445055,227328
534.66701891,535.8412926197052,522,0.8258164972066879,2.950263,112,229376,17.392159,0.034521483,928.01,-0.0031883442,0.0031804158,229376
545.65911168,539.7636787891388,473,0.8247554451227188,2.9468186,113,231424,9.984404,0.071777344,943.06,-0.005554611,0.006568198,231424
547.69843755,544.0853207111359,506,0.7805338650941849,2.940869,114,233472,11.447004,0.038134765,947.98,-0.005363317,0.003442126,233472
547.0835588799999,548.1312596797943,533,0.902724415063858,2.9402092,115,235520,9.31666,0.02446289,948.02,-0.004914905,0.002563178,235520
538.06275366,551.967280626297,496,0.6714808642864227,2.949411,116,237568,28.240458,0.029443359,933.91,-0.0028075401,0.003022931,237568
527.9053643799999,556.0953576564789,483,0.8496783971786499,2.9562886,117,239616,17.94897,0.05571289,913.32,-0.005282231,0.004917827,239616
518.24567104,560.3297545909882,479,0.8856793716549873,2.959988,118,241664,11.65923,0.029248048,899.89,-0.0026915604,0.0030487867,241664
517.7752869899999,564.6005272865295,466,0.8452565670013428,2.958995,119,243712,12.5293255,0.029248048,899.89,-0.002155872,0.0027430104,243712
506.68357579,568.9893414974213,494,0.785329133272171,2.9583647,120,245760,30.062994,0.030273438,879.75,-0.0024275365,0.0029666098,245760
497.7714287799999,573.1317548751831,491,0.8406281769275665,2.956285,121,247808,18.52442,0.043359376,866.5,-0.0061455825,0.0039486876,247808
506.3503036499999,577.3006691932678,488,0.8407827019691467,2.9615097,122,249856,10.14019,0.014990235,880.59,-0.0027978797,0.001673127,249856
506.78366294,581.4897153377533,468,0.8110165745019913,2.9610796,123,251904,18.737812,0.061279297,886.14,-0.005127334,0.005670281,251904
498.08942248,585.8633644580841,358,0.7072467803955078,2.961961,124,253952,9.682705,0.044042967,873.46,-0.004431015,0.003824208,253952
510.3623791899999,591.5771148204803,419,0.8486367464065552,2.9698193,125,256000,9.298943,0.039794922,893.32,0.00024343343,0.0037746604,256000
510.18611090999997,596.4583280086517,463,0.7629653662443161,2.9731002,126,258048,32.301525,0.05332031,889.55,-0.0040261,0.0048273173,258048
513.61148334,600.8749947547913,470,0.8547083139419556,2.9624476,127,260096,10.090398,0.045166016,896.4,-0.0038626075,0.004039502,260096
518.2897013399999,605.2320940494537,476,0.8883267939090729,2.9584877,128,262144,8.59621,0.036572266,903.9,-0.0023309127,0.0033374466,262144
540.38719669,609.5320723056793,471,0.8072848320007324,2.9659932,129,264192,17.851055,0.032080077,939.37,-0.005813745,0.0030103938,264192
541.09026305,613.8720335960388,453,0.896342322230339,2.96843,130,266240,12.2839985,0.039794922,940.14,-0.0031808284,0.0038371184,266240
554.79469162,618.3838765621185,464,0.9085206240415573,2.9613342,131,268288,8.590261,0.049609374,959.39,-0.0024275288,0.004529225,268288
545.6829222399999,622.7897963523865,504,0.799081951379776,2.9559338,132,270336,17.989304,0.016748047,945.8,-0.0024207542,0.0018217588,270336
535.93778243,626.8513255119324,470,0.807025134563446,2.9518263,133,272384,19.726078,0.042773437,925.72,-0.004301158,0.0040678945,272384
541.4239446299999,631.2063097953796,508,0.8354862630367279,2.9453013,134,274432,18.95576,0.051367186,936.85,-0.0026235867,0.0048126862,274432
546.1843771499999,635.2323868274689,522,0.9043025001883507,2.942195,135,276480,6.712686,0.04838867,944.26,-0.0075944634,0.004874856,276480
547.53398284,639.1515514850616,441,0.8780390024185181,2.9411607,136,278528,13.61879,0.03046875,947.03,-0.003997259,0.0036529298,278528
552.8284596699999,643.7890045642853,483,0.8042313158512115,2.942831,137,280576,15.77593,0.03413086,956.65,-0.004747498,0.0030369791,280576
558.9457588299999,648.0278151035309,480,0.8883245959877968,2.9517062,138,282624,10.6992235,0.080566406,964.86,-0.0025329236,0.006451392,282624
564.3991428999999,652.2926995754242,492,0.8512787967920303,2.9618526,139,284672,6.825994,0.044433594,974.46,-0.0024771704,0.003844525,284672
567.0656353999999,656.4519073963165,504,0.9118071645498276,2.9595559,140,286720,7.6590805,0.06586914,977.05,-0.0036000262,0.0063282573,286720
551.0020231599999,660.5134472846985,492,0.5903007984161377,2.9458523,141,288768,33.634453,0.053125,951.49,-0.005404821,0.0047978004,288768
549.8534265,664.6717131137848,485,0.8850439786911011,2.93872,142,290816,8.107706,0.048779298,948.35,-0.0058800397,0.004859936,290816
550.9041760700001,668.8906862735748,468,0.8705771863460541,2.9454994,143,292864,13.440082,0.06552734,943.23,-0.0036527272,0.0052905967,292864
542.4997845499998,673.2670576572418,495,0.9276388958096504,2.9448278,144,294912,6.1748857,0.043945312,930.94,-0.0033640675,0.004047306,294912
526.67442548,677.4004175662994,438,0.9173889458179474,2.9572175,145,296960,14.260473,0.06328125,904.0,-0.004179494,0.0058903494,296960
533.30228422,682.0767712593079,485,0.8574272394180298,2.9701097,146,299008,11.343138,0.04736328,914.22,-0.004471172,0.004101371,299008
525.15486612,686.3000435829163,492,0.8777921125292778,2.9688358,147,301056,12.400411,0.03261719,900.67,-0.0020081114,0.0029105102,301056
514.8130539,690.4590709209442,496,0.8595013171434402,2.9676833,148,303104,13.312849,0.008300781,887.17,-0.0014993937,0.0011995326,303104
513.59601206,694.5847883224487,493,0.8345016092061996,2.946896,149,305152,10.053459,0.07924805,887.17,-0.0008040108,0.0076157926,305152
524.8148638700001,698.7336575984955,486,0.8613104373216629,2.9415627,150,307200,10.560002,0.0496582,904.01,-0.0020128454,0.0042404337,307200
535.75867388,702.9486005306244,480,0.8709900677204132,2.9435737,151,309248,11.437215,0.013525391,922.11,-0.0019447904,0.0016440398,309248
536.17714886,707.2128229141235,491,0.8574483692646027,2.9531317,152,311296,15.351915,0.033251952,924.6,-0.0039396943,0.0029954247,311296
538.0123700700001,711.3778874874115,521,0.8137390464544296,2.9650743,153,313344,13.469869,0.06074219,924.6,-0.004082312,0.0052754087,313344
550.9444952800001,715.3066489696503,479,0.8784442022442818,2.9644036,154,315392,9.518771,0.051074218,944.64,-0.005252818,0.0047241715,315392
549.85749738,719.5794866085052,481,0.8389319330453873,2.9585073,155,317440,21.387917,0.04560547,942.49,-0.003059006,0.0044000386,317440
545.4162127600001,723.8315098285675,422,0.8832787647843361,2.9608142,156,319488,17.365381,0.038964845,934.97,-0.0049277367,0.0036219642,319488
545.4453850700002,728.6795885562897,482,0.9383184164762497,2.968885,157,321536,5.73582,0.04638672,934.45,-0.0018161254,0.004225974,321536
558.2583151700002,732.9242267608643,517,0.865233764052391,2.9692223,158,323584,11.071158,0.03793945,953.83,-0.0007591659,0.0035990826,323584
549.31979006,736.8798770904541,463,0.7822944968938828,2.963077,159,325632,28.748837,0.03793945,940.95,-0.0037286214,0.0034726108,325632
546.5472149699999,741.2988073825836,494,0.8696934431791306,2.9592102,160,327680,11.266312,0.050488282,935.95,-0.0035896774,0.0049356627,327680
523.2841909,745.4383525848389,462,0.8707699924707413,2.956018,161,329728,17.646702,0.041064452,903.45,-0.0038156125,0.0037104308,329728
536.37533249,749.8660457134247,486,0.886307455599308,2.969173,162,331776,9.616611,0.059228517,924.22,-0.0071325093,0.005394548,331776
545.84852409,754.0758459568024,423,0.6405338943004608,2.979912,163,333824,22.208607,0.09257813,939.57,-0.0017071642,0.007974848,333824
526.58314023,758.9132699966431,450,0.8480797111988068,2.991729,164,335872,16.313435,0.033251952,911.13,-0.004339402,0.003109018,335872
539.81729668,763.4580128192902,530,0.73061403632164,3.0128062,165,337920,15.094922,0.07353516,930.02,-0.005094252,0.00574162,337920
540.04780573,767.3187489509583,478,0.9404996410012245,3.0236566,166,339968,3.1052039,0.07280274,930.58,-0.00676428,0.0061940826,339968
538.01626816,771.6021864414215,470,0.8719817250967026,3.024299,167,342016,12.642234,0.06738281,928.35,-0.0066809976,0.0059273657,342016
551.29532248,775.9596073627472,500,0.9062084853649139,3.026264,168,344064,10.954544,0.041503906,947.17,-0.0032285298,0.0035483162,344064
545.3522974399999,780.0529837608337,532,0.7844689339399338,3.0382178,169,346112,24.759716,0.0453125,934.45,-0.0038241837,0.00403169,346112
554.3684213399999,783.8984570503235,436,0.6478284299373627,3.054543,170,348160,10.747265,0.061767578,947.13,-0.004044419,0.005286561,348160
555.3782400899998,788.5900518894196,447,0.7621243298053741,3.0576982,171,350208,11.025866,0.05683594,947.13,-0.001995282,0.004972027,350208
554.46309131,793.1697101593018,476,0.8471931517124176,3.0575995,172,352256,9.546287,0.021533202,947.13,-0.00248089,0.002232307,352256
565.0961505999999,797.4653713703156,490,0.808520182967186,3.0673394,173,354304,9.412032,0.050146483,962.24,-0.006367544,0.0044782935,354304
578.51105466,801.6403529644012,489,0.8795505911111832,3.0635273,174,356352,8.95681,0.032910157,980.18,-0.0034266382,0.0034343903,356352
565.52153185,805.8273062705994,433,0.8903037086129189,3.0620255,175,358400,15.4496,0.023583984,956.09,-0.0023543802,0.0025171586,358400
565.7861122200001,810.5562031269073,562,0.8518605381250381,3.0656333,176,360448,11.905288,0.052490234,956.2,-0.0062695704,0.0048316894,360448
574.06847964,814.1962492465973,513,0.8008497655391693,3.063469,177,362496,12.015903,0.023779297,966.89,-0.0032652623,0.0025129346,362496
569.32485704,818.187685251236,514,0.9428427442908287,3.0678751,178,364544,5.461139,0.050390624,961.46,-0.0039494545,0.004232663,364544
574.55542744,822.1719493865967,470,0.7970162481069565,3.0790696,179,366592,16.069735,0.022802735,971.32,-0.0031513453,0.0022722906,366592
576.71728104,826.5213866233826,405,0.9054160863161087,3.0753603,180,368640,15.667539,0.051757812,972.51,-0.004941497,0.0044729873,368640
568.36166637,831.5739374160767,453,0.9120797738432884,3.0803547,181,370688,15.150386,0.047509767,955.78,-0.004043877,0.004377077,370688
570.31776208,836.0868401527405,485,0.8422670513391495,3.0882103,182,372736,13.744629,0.030761719,960.6,-0.0024194994,0.002875631,372736
571.88927146,840.3086762428284,495,0.9155130386352539,3.0817168,183,374784,5.5677004,0.029833984,963.78,-0.0038061799,0.0027486165,374784
575.49119892,844.4436585903168,418,0.8449763208627701,3.0699182,184,376832,16.41619,0.038867187,967.05,-0.0050915554,0.0035620406,376832
580.11000465,849.3360240459442,487,0.7778938859701157,3.0629954,185,378880,11.861939,0.08256836,973.13,-0.005774739,0.007081075,378880
579.74011291,853.5380330085754,471,0.8065418004989624,3.0732124,186,380928,11.996592,0.07080078,973.47,-0.003966138,0.0063087502,380928
566.49274368,857.8827092647552,416,0.900989904999733,3.085631,187,382976,12.287354,0.030810546,950.91,-0.0023223436,0.0028324598,382976
578.7314750800001,862.794764995575,506,0.8567302823066711,3.0906377,188,385024,8.98035,0.05698242,971.1,-0.0025623671,0.004832837,385024
584.3404401100001,866.8395614624023,467,0.8476572930812836,3.0987835,189,387072,13.243004,0.03779297,980.01,-0.004096179,0.0032975883,387072
590.7886414299999,871.2253179550171,521,0.6729997098445892,3.091993,190,389120,24.074394,0.023095703,988.27,-0.0015889548,0.002609404,389120
586.4358427,875.1516466140747,525,0.4422479271888733,3.0715618,191,391168,19.515661,0.064941406,988.74,-0.0063662184,0.0064574443,391168
574.2431315599999,879.0465831756592,499,0.8153724074363708,3.0710878,192,393216,20.751148,0.050634764,970.61,-0.0055100666,0.00484392,393216
576.03224495,883.1479034423828,455,0.8187766820192337,3.0870037,193,395264,14.715734,0.03046875,970.03,-0.0015660964,0.0028742258,395264
576.66695879,887.6457178592682,478,0.5794149339199066,3.0809178,194,397312,18.77763,0.049951173,976.92,-0.0039724405,0.0054269377,397312
577.8799622900001,891.9247169494629,439,0.850594237446785,3.0768974,195,399360,9.559239,0.05,977.36,-0.0033935092,0.0043747905,399360
566.4547523699999,896.5876302719116,495,0.879669152200222,3.0833993,196,401408,6.9261675,0.039648436,960.52,-0.006454619,0.0034783687,401408
547.2659271,900.7217502593994,463,0.7473983764648438,3.0805078,197,403456,23.435755,0.051757812,930.84,-0.005159133,0.0046743103,403456
521.40886269,905.138742685318,396,0.8633844405412674,3.068749,198,405504,17.196835,0.083544925,891.91,-0.0077744583,0.0070482427,405504
519.4470862300001,910.3008437156677,507,0.8806412145495415,3.0717473,199,407552,4.931482,0.03745117,887.98,8.327239e-05,0.0032876164,407552
