n_updates,fps,clipfrac,explained_variance,total_timesteps,value_loss,time_elapsed,policy_loss,approxkl,serial_timesteps,policy_entropy,ep_reward_mean,ep_len_mean
66,566,0.018408203,0.8816849291324615,135168,18.532486,245.03729557991028,-0.003556349,0.0020591689,135168,4.29157,1020.3900195,1404.8854166666667
67,546,0.03930664,0.9586939923465252,137216,6.7626634,248.65091371536255,-0.0049706404,0.0038063999,137216,4.2977633,1026.1553352886597,1410.8247422680413
68,573,0.012402344,0.7886536717414856,139264,19.297707,252.4017310142517,-0.0017355725,0.0016704329,139264,4.2966204,1030.514648489796,1417.3367346938776
69,564,0.07236328,0.7512372732162476,141312,13.976804,255.97196102142334,-0.005293052,0.007585624,141312,4.2857976,1033.4061316767677,1423.7171717171718
70,547,0.06928711,0.9253710210323334,143360,9.612893,259.6000316143036,-0.007762476,0.005992152,143360,4.2717013,1039.9648258,1429.2
71,524,0.072705075,0.873034805059433,145408,19.291735,263.3404686450958,-0.0017263468,0.005740826,145408,4.251473,1042.1819475700001,1429.2
72,549,0.044042967,0.8930384516716003,147456,10.543017,267.2488007545471,-0.0063212635,0.0037867501,147456,4.249571,1043.01936892,1430.23
73,569,0.05390625,0.9358856827020645,149504,6.9180245,270.9791417121887,-0.005400056,0.004417223,149504,4.2524033,1036.8168103399998,1421.64
74,549,0.06459961,0.9623476192355156,151552,6.5108542,274.57423639297485,-0.0025530036,0.0053681405,151552,4.240448,1044.06808231,1430.07
75,553,0.05756836,0.8671842664480209,153600,19.977308,278.30208349227905,-0.0019804046,0.0046740724,153600,4.2297482,1047.94897795,1432.44
76,567,0.033691406,0.7446757256984711,155648,19.503004,282.00438594818115,-0.0034038767,0.003153236,155648,4.2319455,1058.8126985099998,1443.39
77,554,0.028515626,0.8768112361431122,157696,14.570505,285.613267660141,-0.0013450031,0.0029878737,157696,4.2416887,1065.39044884,1454.42
78,560,0.01821289,0.7882347404956818,159744,15.478557,289.30789589881897,-0.0037631895,0.0019055007,159744,4.2498784,1068.7008176900001,1454.42
79,560,0.013378906,0.9093201234936714,161792,13.400342,292.9624767303467,-0.0023860815,0.001832437,161792,4.2580805,1075.20505068,1463.04
80,538,0.05214844,0.8504200577735901,163840,18.783966,296.61916494369507,-0.00093376625,0.0046704835,163840,4.2557225,1075.11395248,1463.04
81,551,0.051513672,0.849744439125061,165888,17.65239,300.4262878894806,-0.0035241563,0.004593735,165888,4.2420535,1092.4437539100002,1480.75
82,545,0.03984375,0.865837424993515,167936,19.41381,304.14291977882385,-0.0007014374,0.0036698612,167936,4.2394753,1092.6249666600002,1480.75
83,544,0.08017578,0.8511382937431335,169984,19.572084,307.8983664512634,-0.0010840904,0.006356057,169984,4.2447877,1092.96364388,1480.75
84,558,0.033251952,0.8287465870380402,172032,17.685192,311.6608521938324,-0.0033479284,0.0032449611,172032,4.250498,1103.11851227,1490.08
85,547,0.061279297,0.8374330401420593,174080,28.409246,315.3258035182953,-0.003657509,0.0047415188,174080,4.263111,1107.6778995,1491.93
86,561,0.044384766,0.8418853133916855,176128,16.057968,319.06981897354126,-0.005948357,0.0037956927,176128,4.2785378,1105.94793028,1491.93
87,564,0.039648436,0.8551381379365921,178176,23.653862,322.7200839519501,-0.0070278817,0.003228295,178176,4.290546,1088.53087939,1464.38
88,535,0.049804688,0.8546014875173569,180224,16.702133,326.34783720970154,-0.0015901836,0.004177851,180224,4.292262,1091.58601655,1464.38
89,549,0.012304688,0.8509281575679779,182272,19.228947,330.16980504989624,-0.0018916614,0.0014694501,182272,4.2902355,1092.76583452,1464.38
90,549,0.03330078,0.9469288997352123,184320,8.087967,333.89711594581604,-0.006102289,0.0032223382,184320,4.287721,1079.3029408199998,1447.64
91,516,0.05522461,0.8772384226322174,186368,19.505955,337.62582063674927,-0.0039575286,0.0052060243,186368,4.281526,1077.26380494,1447.64
92,546,0.035791017,0.9020825251936913,188416,24.396404,341.5898582935333,-0.0014500677,0.003394492,188416,4.2758193,1072.0111375099998,1438.56
93,544,0.026367188,0.8126890659332275,190464,26.392979,345.3405134677887,-0.0023746274,0.002253723,190464,4.2781177,1058.93514285,1424.76
94,542,0.04086914,0.8919992297887802,192512,12.516801,349.1009032726288,-0.0027228668,0.0036233678,192512,4.2916894,1058.5237808,1424.76
95,517,0.06660156,0.8642105162143707,194560,20.03776,352.87362813949585,-0.0026287662,0.005374882,194560,4.299195,1058.7753467,1424.76
96,523,0.051074218,0.8663122355937958,196608,19.312939,356.8289794921875,-0.0021861596,0.0046652863,196608,4.2855973,1074.75013225,1441.52
97,531,0.055273436,0.8845361545681953,198656,27.159296,360.7406620979309,-0.006430021,0.0046723685,198656,4.279476,1069.46297749,1433.96
98,488,0.044921875,0.8549896776676178,200704,20.031061,364.59282326698303,-0.0013709575,0.004068596,200704,4.2808,1086.0624388200001,1450.91
99,554,0.057666015,0.9392881989479065,202752,7.443015,368.78828477859497,-0.0059446334,0.00546045,202752,4.271854,1091.1212084200001,1455.51
100,541,0.019580077,0.8643327057361603,204800,21.448387,372.4797155857086,-0.00095908286,0.0020934371,204800,4.268218,1099.2511628799998,1463.09
101,571,0.059814453,0.7301394641399384,206848,21.89455,376.26497292518616,-0.0057256585,0.005179675,206848,4.27278,1106.01095607,1473.87
102,559,0.060058594,0.7221724092960358,208896,12.04597,379.84839606285095,-0.005274375,0.004959861,208896,4.2817507,1107.42539621,1476.7
103,544,0.07490234,0.7058347761631012,210944,11.799868,383.5084798336029,-0.003437984,0.0060419277,210944,4.2913013,1118.35080459,1493.32
104,563,0.040771484,0.6981149613857269,212992,13.400691,387.26985788345337,-0.0017644629,0.0036487444,212992,4.309776,1112.2114630400001,1493.32
105,549,0.047265626,0.8904222249984741,215040,25.99506,390.90416407585144,-0.002215356,0.004016728,215040,4.3231325,1110.81094081,1492.39
106,558,0.024414062,0.7328025698661804,217088,11.231283,394.6293134689331,-0.0019948764,0.0023055011,217088,4.3242326,1105.51146782,1492.39
107,566,0.040771484,0.8861102014780045,219136,6.1762,398.2972574234009,-0.0068000434,0.0036318488,219136,4.329016,1095.03298552,1476.38
108,551,0.03173828,0.9131524488329887,221184,11.297393,401.9110255241394,-0.0040683574,0.0031198359,221184,4.33278,1105.7821334199998,1492.97
109,565,0.03378906,0.8005019426345825,223232,20.72665,405.6249806880951,-0.0031939663,0.0031587637,223232,4.3215656,1119.9395482600003,1507.76
110,551,0.050048828,0.917926974594593,225280,12.372888,409.2497684955597,-0.00640264,0.0046174796,225280,4.3382974,1118.67908306,1511.09
111,557,0.04160156,0.8806700184941292,227328,19.765972,412.9620554447174,-0.0012569496,0.0036659222,227328,4.3664412,1132.22414537,1524.3
112,551,0.061035156,0.8864613175392151,229376,19.679428,416.6378734111786,-0.0041456902,0.0048778807,229376,4.385705,1132.6745846000001,1524.3
113,569,0.0128417965,0.7892701476812363,231424,20.67822,420.3514783382416,-0.0020216606,0.0015196627,231424,4.3914194,1133.60042592,1524.3
114,579,0.023388673,0.7709463387727737,233472,10.865683,423.9481198787689,-0.0013235884,0.0023613332,233472,4.38462,1144.6646456299998,1540.74
115,550,0.076367185,0.9384750835597515,235520,10.827837,427.4820156097412,-0.007891684,0.0077582137,235520,4.375009,1154.39681083,1555.31
116,561,0.04941406,0.8417232036590576,237568,20.487335,431.2006940841675,-0.0046312334,0.00409056,237568,4.383302,1159.4224985399999,1555.31
117,549,0.021337891,0.8623739182949066,239616,19.91528,434.84552526474,-0.0020609486,0.0021781856,239616,4.396828,1168.69086177,1566.08
118,558,0.06899414,0.8676117807626724,241664,19.8939,438.57185196876526,-0.002881178,0.005356188,241664,4.403057,1174.45223899,1571.38
119,570,0.042236328,0.8696919232606888,243712,25.388432,442.23970007896423,-0.005437008,0.003602914,243712,4.4091377,1168.4916833300001,1560.12
120,562,0.064648435,0.9410670846700668,245760,7.8891573,445.8280384540558,-0.006206964,0.0050964784,245760,4.4070787,1164.89410263,1552.69
121,570,0.035107423,0.8830713555216789,247808,29.393326,449.46888279914856,-0.003871351,0.003121845,247808,4.3978353,1176.66085274,1565.83
122,584,0.02607422,0.9500475153326988,249856,5.5555353,453.0599687099457,-0.0047278735,0.0025824662,249856,4.4008074,1160.9500269300001,1550.3
123,546,0.044287108,0.859495609998703,251904,20.075779,456.56570529937744,-0.0028433595,0.003504613,251904,4.3989005,1158.8797519600002,1550.3
124,569,0.044873048,0.6286057233810425,253952,20.522585,460.3166449069977,-0.0031930604,0.0040306207,253952,4.3956604,1173.4564809600001,1565.77
125,545,0.056347657,0.9252892583608627,256000,11.925238,463.91659927368164,-0.0033724378,0.0050423685,256000,4.395808,1184.91528632,1582.5
126,554,0.03852539,0.8734207898378372,258048,19.900196,467.6703083515167,-0.0031141972,0.0038156162,258048,4.3805647,1190.30174038,1586.16
127,570,0.03691406,0.8846589848399162,260096,29.123724,471.3610107898712,-0.0024897293,0.003191237,260096,4.3743353,1179.5834019200001,1567.52
128,557,0.04008789,0.8756363913416862,262144,19.802639,474.94874358177185,-0.0010975462,0.0037839264,262144,4.381133,1195.57376896,1584.34
129,557,0.01040039,0.8740114867687225,264192,17.26327,478.61996388435364,-0.00039031176,0.0012868769,264192,4.3806186,1201.60112596,1593.92
130,554,0.034814455,0.871764600276947,266240,20.744297,482.2918016910553,-0.0027879956,0.0031220354,266240,4.385497,1215.98696074,1608.59
131,571,0.04711914,0.9102817997336388,268288,15.55485,485.9878432750702,-0.004932142,0.003891902,268288,4.3973484,1214.68804582,1609.67
132,559,0.07285156,0.9598647505044937,270336,6.3844957,489.5728359222412,-0.006157612,0.0054488773,270336,4.4037523,1223.83057268,1619.02
133,544,0.106933594,0.8616986274719238,272384,19.993563,493.23295545578003,-0.004104535,0.008282718,272384,4.4072886,1223.63557624,1619.02
134,525,0.046777345,0.8458224982023239,274432,20.211636,496.9921796321869,-0.0043622027,0.004017126,274432,4.417226,1238.25430636,1633.1
135,556,0.04633789,0.8681846261024475,276480,17.412113,500.8913369178772,-0.0048874286,0.0039719064,276480,4.4203844,1235.8974137300002,1633.1
136,545,0.03125,0.8690595924854279,278528,19.89703,504.5712523460388,-0.0045191394,0.0026929867,278528,4.4238715,1251.29665434,1648.6
137,566,0.029736329,0.8513157367706299,280576,26.44891,508.32492661476135,-0.0023401945,0.0028312337,280576,4.4341288,1242.76828613,1638.95
138,552,0.051513672,0.8804299160838127,282624,18.933884,511.9397301673889,-0.004655148,0.00410798,282624,4.439757,1242.57760107,1638.95
139,562,0.02998047,0.8558919727802277,284672,20.136906,515.6450319290161,-0.0028960104,0.002682933,284672,4.4296966,1245.86547304,1638.95
140,532,0.044433594,0.8552558124065399,286720,19.133453,519.2879159450531,-0.0042441674,0.0038483143,286720,4.4214644,1254.92725141,1648.25
141,526,0.031347655,0.9245265424251556,288768,11.596507,523.1351552009583,-0.004907996,0.0027996483,288768,4.4127126,1258.5159563500001,1648.25
142,575,0.04057617,0.9174511358141899,290816,20.235441,527.0280177593231,-0.006083936,0.0037379134,290816,4.412585,1230.51730041,1618.08
143,555,0.054248046,0.8653403967618942,292864,20.425343,530.5891575813293,-0.0025573208,0.004611491,292864,4.433361,1234.01658462,1618.08
144,563,0.045996092,0.9161508455872536,294912,10.600016,534.2756495475769,-0.0017134827,0.0040352694,294912,4.457255,1245.58866679,1635.64
145,571,0.06088867,0.8876019194722176,296960,31.826427,537.912305355072,-0.009070078,0.0050920504,296960,4.4630384,1252.5875893900002,1640.65
146,558,0.04799805,0.9606396071612835,299008,6.3329344,541.4964346885681,-0.006128179,0.004070307,299008,4.4578843,1241.0610886200002,1625.21
147,565,0.06147461,0.7794896960258484,301056,21.14238,545.162793636322,-0.006232673,0.0050901202,301056,4.460036,1257.2970723,1643.15
148,550,0.038183592,0.9202011823654175,303104,13.036638,548.7876744270325,-0.0028726496,0.0045732977,303104,4.480859,1254.8875634700003,1643.83
149,570,0.031591795,0.7570060938596725,305152,26.075932,552.5085573196411,-0.0034815422,0.0030770216,305152,4.490417,1246.2182746300002,1626.22
150,569,0.018115234,0.8603841364383698,307200,21.299686,556.0987117290497,-0.0016235914,0.0022498146,307200,4.50316,1225.9519211700003,1611.66
151,554,0.037890624,0.9057291522622108,309248,23.83405,559.6949896812439,-0.0014807491,0.0033896635,309248,4.523695,1221.8014479300002,1604.0
152,546,0.035742186,0.7897085398435593,311296,14.843135,563.38800740242,-0.0042037824,0.0033917935,311296,4.5384164,1220.8756168700002,1607.19
153,541,0.05307617,0.8853395059704781,313344,19.894732,567.1394217014313,-0.0020624083,0.0043642423,313344,4.5288215,1220.06933167,1607.19
154,555,0.0140625,0.9161799773573875,315392,24.838606,570.9207961559296,-0.005337622,0.0015224945,315392,4.5291033,1209.3349719500002,1592.56
155,551,0.064501956,0.8779100254178047,317440,19.831886,574.6058239936829,-0.0067411177,0.0052110488,317440,4.532628,1209.4235897600001,1592.56
156,576,0.031103516,0.8686203062534332,319488,16.274075,578.3185765743256,-0.0042791483,0.0028804333,319488,4.5306096,1146.66614233,1519.47
157,572,0.03618164,0.8658637404441833,321536,17.086464,581.8684203624725,-0.0032561868,0.003020278,321536,4.539878,1125.9396451600003,1503.03
158,545,0.053466797,0.8869355097413063,323584,19.890491,585.4436502456665,-0.0025151568,0.0045458768,323584,4.5488806,1127.6127805400001,1503.03
159,555,0.07553711,0.8724797070026398,325632,20.494278,589.1968972682953,-0.0052907034,0.0054097525,325632,4.556346,1137.3200657900002,1512.88
160,563,0.047802735,0.7676787972450256,327680,11.547483,592.8822419643402,-0.0027537767,0.003968531,327680,4.576209,1133.6570938300001,1512.88
161,566,0.0440918,0.6386948227882385,329728,20.618841,596.5181529521942,-0.0019978841,0.0038027514,329728,4.5863085,1133.87664789,1518.2
162,558,0.046582032,0.8587385565042496,331776,5.658252,600.1350164413452,-0.005425019,0.004418011,331776,4.5881333,1133.08602148,1517.73
163,558,0.05053711,0.651317298412323,333824,11.193998,603.8059370517731,-0.0031288222,0.0040717935,333824,4.597363,1127.23304775,1517.73
164,563,0.02109375,0.9225618094205856,335872,23.522247,607.4749004840851,-0.004053843,0.0022196101,335872,4.6060276,1091.70843046,1482.18
165,501,0.02890625,0.8833450004458427,337920,19.8664,611.1097612380981,-0.0012239959,0.003039752,337920,4.5950294,1108.78866675,1499.96
166,548,0.030078124,0.902586318552494,339968,31.31788,615.1918115615845,-0.0052837147,0.0029198236,339968,4.5880165,1096.06040698,1481.06
167,498,0.053222656,0.8805393725633621,342016,19.67529,618.9290654659271,-0.0035354875,0.004763377,342016,4.5883994,1095.59709611,1481.06
168,540,0.052734375,0.7426044642925262,344064,10.60059,623.0359265804291,-0.0026948513,0.00494749,344064,4.5851655,1090.41557532,1481.06
169,518,0.04423828,0.8742391914129257,346112,19.77788,626.8278217315674,-0.004864838,0.0042675333,346112,4.6047206,1089.93209588,1481.06
170,563,0.040966798,0.8060573786497116,348160,15.547516,630.7757842540741,-0.003849217,0.003409953,348160,4.6192617,1101.36408717,1496.86
171,560,0.048339844,0.8621159195899963,350208,19.134323,634.408852815628,-0.004693543,0.0041342773,350208,4.631616,1099.8868329299999,1496.86
172,556,0.018310547,0.941651426255703,352256,13.192128,638.0608856678009,-0.0049748505,0.0018224937,352256,4.636238,1083.60520657,1479.69
173,573,0.027490234,0.9351556673645973,354304,13.333682,641.7397568225861,-0.0034646473,0.0027336753,354304,4.6334295,1078.4606972899999,1471.05
174,542,0.03725586,0.8674826622009277,356352,20.337233,645.3101687431335,-0.002438217,0.0035518438,356352,4.6345663,1084.1160177900001,1471.05
175,547,0.042236328,0.8375017195940018,358400,20.313576,649.0857923030853,-0.0027280536,0.0038714397,358400,4.624804,1088.38974803,1471.05
176,544,0.041992188,0.8715933263301849,360448,17.829124,652.8281342983246,-0.0012421771,0.0036861114,360448,4.615803,1092.78085999,1471.05
177,537,0.04575195,0.8703174442052841,362496,19.65369,656.5929708480835,-0.0026574826,0.003950043,362496,4.617039,1093.8979154899998,1471.05
178,538,0.03017578,0.8660115748643875,364544,19.969416,660.4050135612488,-0.0021171342,0.0028902565,364544,4.620436,1110.1805356300001,1487.7
179,545,0.020751953,0.9013662114739418,366592,24.75452,664.2097361087799,-0.002812332,0.0020077906,366592,4.6277113,1114.94235549,1486.74
180,541,0.026416015,0.8711749613285065,368640,20.071285,667.9641711711884,-0.0011490497,0.0027374849,368640,4.6411057,1120.63914331,1486.74
181,547,0.03261719,0.8713496178388596,370688,20.640915,671.743978023529,-0.0018911002,0.0031545595,370688,4.642188,1119.25978173,1486.74
182,504,0.06679688,0.8625080436468124,372736,19.50673,675.4846241474152,-0.0048212656,0.0053090407,372736,4.6380696,1124.19385238,1486.74
183,536,0.025195312,0.8715683370828629,374784,19.774357,679.5420296192169,-0.002292212,0.0025581378,374784,4.6396985,1124.5942599599998,1486.74
184,589,0.018359374,0.8046542406082153,376832,25.02772,683.3609585762024,-0.0023698602,0.0018123493,376832,4.652372,1058.84555171,1408.16
185,588,0.013671875,0.7813585549592972,378880,19.173504,686.836502790451,-0.0016190575,0.0016580799,378880,4.664827,1015.8322774000001,1361.48
186,537,0.020214844,0.9152920097112656,380928,14.293959,690.3141279220581,-0.0032719884,0.0020845935,380928,4.6652093,1014.8298847299999,1361.39
187,600,0.017285157,0.824687734246254,382976,15.1067295,694.1231179237366,-0.003043994,0.001930162,382976,4.663927,1003.00647072,1350.7
188,575,0.022314453,0.8133990317583084,385024,20.582747,697.5342211723328,-0.004262457,0.0022767645,385024,4.671871,980.0759236900001,1325.81
189,533,0.04145508,0.8794395923614502,387072,19.695385,701.0915591716766,-0.002352526,0.0038366963,387072,4.676845,984.66815462,1325.81
190,545,0.019042969,0.8803732842206955,389120,19.950298,704.9319591522217,-0.0020030255,0.0021528457,389120,4.674414,984.2963445899998,1325.81
191,589,0.01430664,0.7418172359466553,391168,26.541935,708.6894550323486,-0.0018401041,0.0015498826,391168,4.6718187,972.68552018,1315.23
192,581,0.014599609,0.833721399307251,393216,19.746424,712.1624791622162,-0.004775132,0.0015533052,393216,4.67157,953.7948037500001,1293.09
193,586,0.030566406,0.7962606698274612,395264,26.311207,715.6857781410217,-0.0048970645,0.00275746,395264,4.6753063,924.84097523,1261.76
194,552,0.07265625,0.8956681415438652,397312,19.759901,719.1759355068207,-0.0052764304,0.0057716854,397312,4.6761103,923.66560337,1261.76
195,545,0.12412109,0.8646601140499115,399360,16.699139,722.8817727565765,-0.0070778793,0.008543183,399360,4.668814,923.26316067,1261.76
196,565,0.036083985,0.9106000885367393,401408,6.0253906,726.636227607727,-0.0036402408,0.003343198,401408,4.671996,910.9156251100001,1244.9
197,560,0.058251955,0.9284228533506393,403456,15.555937,730.260570526123,-0.0074514733,0.005009754,403456,4.6823263,891.30238492,1229.92
198,533,0.025244141,0.8965394496917725,405504,24.464752,733.916633605957,-0.004914806,0.0027609763,405504,4.691307,887.76003931,1223.46
199,562,0.0375,0.731808066368103,407552,11.230074,737.7580003738403,-0.0049990383,0.0031917752,407552,4.7027593,877.63799698,1213.42
200,532,0.04902344,0.8245342820882797,409600,20.888836,741.3968880176544,-0.0044574933,0.0043204734,409600,4.7128396,862.63026894,1202.36
201,559,0.02060547,0.8196694999933243,411648,14.212125,745.2443144321442,-0.002404422,0.0023849064,411648,4.7152743,875.80715964,1219.04
