approxkl,fps,n_updates,clipfrac,policy_loss,time_elapsed,value_loss,policy_entropy,total_timesteps,explained_variance,serial_timesteps,ep_len_mean,ep_reward_mean
0.0047620744,403,1,0.061767578,-0.0041717016,2.1457672119140625e-06,0.000302914,7.209555,2048,0.9448622241616249,2048,,
0.0015054771,426,2,0.01015625,-0.00012653685,5.080845355987549,7.105549,7.20141,4096,0.9224741607904434,4096,1217.0,1185.704817
0.000959221,412,3,0.004833984,9.70182e-07,9.888027906417847,20.270775,7.191985,6144,0.0017701983451843262,6144,1494.3333333333333,1471.1895973333333
0.004007168,412,4,0.053222656,-0.0019011518,14.852317094802856,20.065716,7.190337,8192,0.018381059169769287,8192,1633.0,1614.536188
0.0011043136,419,5,0.006640625,0.00025203003,19.816241979599,20.47356,7.187406,10240,-0.012104511260986328,10240,1716.2,1700.0491571999999
0.0008519166,415,6,0.0064453124,0.00030768034,24.70189595222473,20.37837,7.1880546,12288,-0.005878090858459473,12288,1771.6666666666667,1757.3940805
0.0021007243,417,7,0.021777343,0.00047661486,29.630547285079956,20.365007,7.2018538,14336,-0.0035527944564819336,14336,1811.2857142857142,1797.8546454285713
0.0044020945,408,8,0.05581055,-0.0007234789,34.5351300239563,20.357191,7.216822,16384,-0.004662632942199707,16384,1841.0,1828.225253625
0.00059350854,435,9,0.0021484375,7.200389e-05,39.547802448272705,20.353786,7.2219634,18432,-0.006918787956237793,18432,1864.111111111111,1851.4970955555557
0.001409455,411,10,0.010253906,0.00018821709,44.25376605987549,20.144753,7.224252,20480,0.011831939220428467,20480,1882.6,1870.6197874000002
0.0008426799,410,11,0.004199219,0.00027699905,49.2310950756073,20.323004,7.228532,22528,-0.0002541542053222656,22528,1897.7272727272727,1886.1694131818183
0.0003307113,421,12,0.0007324219,0.0007071508,54.21727633476257,20.24888,7.2320824,24576,0.0053157806396484375,24576,1910.3333333333333,1899.2510492499998
0.0019153679,427,13,0.019921875,-0.00072605413,59.08244800567627,20.292576,7.233306,26624,0.0015981793403625488,26624,1921.0,1910.2926623076924
0.0042543574,413,14,0.055664062,-0.0035947491,63.87539529800415,20.031216,7.2387023,28672,0.01693063974380493,28672,1930.142857142857,1919.7394357142857
0.0011310937,415,15,0.010009766,-0.0014008331,68.82439827919006,23.541325,7.25105,30720,0.7792348265647888,30720,1843.25,1830.671683125
0.0005945984,404,16,0.0038085938,-0.0010953275,73.75027847290039,6.8016586,7.242095,32768,0.8341594040393829,32768,1855.3529411764705,1842.7876691176473
0.00075938803,415,17,0.0058105467,-2.2795331e-05,78.81382703781128,20.270025,7.235654,34816,0.002859771251678467,34816,1866.111111111111,1853.8355075
0.0024659235,420,18,0.029492188,-0.0007792663,83.74523854255676,20.386974,7.238147,36864,-0.019712209701538086,36864,1875.7368421052631,1863.6323316842104
0.00095651613,428,19,0.006884766,0.00012955467,88.61226463317871,20.139175,7.2313757,38912,0.009494543075561523,38912,1884.4,1872.2607509499999
0.0016092003,406,20,0.015283203,-0.0005723952,93.39680337905884,20.3493,7.237941,40960,-0.017101645469665527,40960,1892.2380952380952,1880.3246937142856
0.0014450473,416,21,0.010839844,-0.00072099897,98.43915390968323,20.278746,7.2432947,43008,-0.009908914566040039,43008,1899.3636363636363,1887.5011226363633
0.0006129727,417,22,0.0026367188,0.00033802536,103.35131931304932,20.194752,7.2439523,45056,-0.0038628578186035156,45056,1905.8695652173913,1894.1352815217388
0.0010421631,406,23,0.00859375,9.365483e-05,108.25932455062866,20.063898,7.250318,47104,0.010050594806671143,47104,1911.8333333333333,1899.9729900416667
0.0010216024,388,24,0.007910157,-0.0010731608,113.30234408378601,20.363262,7.2615623,49152,-0.01442873477935791,49152,1917.32,1905.6086328
0.002569463,405,25,0.02734375,-0.00099736,118.58033537864685,20.244,7.272166,51200,-0.014845728874206543,51200,1922.3846153846155,1910.7711261153845
0.0008641769,412,26,0.006884766,8.275987e-05,123.6484649181366,20.184612,7.275772,53248,-0.004510998725891113,53248,1927.0740740740741,1915.4683834444443
0.00059929735,448,27,0.0049804687,-0.0020459495,128.6112585067749,8.976011,7.2671685,55296,0.9394869767129421,55296,1931.4285714285713,1916.563653285714
0.0008858894,416,28,0.00834961,-0.0002808653,133.17660927772522,20.216305,7.270316,57344,-0.0041855573654174805,57344,1935.4827586206898,1920.898775241379
0.0011099484,404,29,0.009326172,-0.000560684,138.08925342559814,20.210293,7.293231,59392,-0.0016235113143920898,59392,1939.2666666666667,1924.899188233333
0.0027416481,416,30,0.030419922,-0.0023494316,143.14822793006897,20.140501,7.3112183,61440,0.0029288530349731445,61440,1942.8064516129032,1928.6940590967738
0.0009992134,416,31,0.011035156,-0.0007289293,148.07078909873962,31.83078,7.3320975,63488,0.7241588830947876,63488,1895.090909090909,1880.1170863333332
0.000715247,422,32,0.005517578,-0.00031598442,152.9883463382721,20.086777,7.3511567,65536,0.0020480751991271973,65536,1899.6176470588234,1884.6268167647056
0.0023394185,422,33,0.027197266,-0.00069921894,157.83433032035828,20.300983,7.365326,67584,-0.001810908317565918,67584,1903.8857142857144,1888.9490136
0.001441086,416,34,0.010107422,-0.000560501,162.6810643672943,20.333813,7.3597956,69632,-0.007541060447692871,69632,1907.9166666666667,1893.10086825
0.0019514028,427,35,0.015136719,-0.00044700195,167.5969204902649,20.150179,7.3505964,71680,0.007406473159790039,71680,1911.7297297297298,1896.9381365405404
0.0015276709,385,36,0.015283203,-0.0013579314,172.3839454650879,19.337334,7.3501267,73728,0.07088875770568848,73728,1915.342105263158,1900.6745889473684
0.0006608965,393,37,0.0030273437,-0.00033629453,177.7020947933197,10.51154,7.3591332,75776,0.6858396232128143,75776,1918.7692307692307,1904.106107666667
0.00080089056,429,38,0.0063476562,-0.00046046256,182.9064643383026,26.440975,7.366694,77824,0.8767690509557724,77824,1896.780487804878,1879.9203589512194
0.002057867,409,39,0.021289062,-0.0007954566,187.67326951026917,20.32382,7.370124,79872,-0.005489349365234375,79872,1900.404761904762,1883.765509642857
0.00019662504,432,40,0.0005859375,-0.00032602058,192.67466807365417,15.743515,7.3807626,81920,0.9283629432320595,81920,1885.3255813953488,1861.443175860465
0.0007436232,426,41,0.004736328,-0.000518893,197.41478824615479,7.6360598,7.3907533,83968,0.9202981665730476,83968,1881.3636363636363,1856.767681409091
0.0006671867,416,42,0.0039550783,-0.00035721558,202.21398997306824,27.645798,7.3957343,86016,0.847192719578743,86016,1859.2826086956522,1833.1834876304347
0.002491974,403,43,0.025488282,-0.00089732383,207.12693691253662,20.189808,7.386083,88064,0.00392460823059082,88064,1863.3191489361702,1837.5680036382976
