#{"t_start": 1746771243.266268, "env_id": null}
r,l,t
42.771723,242,0.917409
223.414606,1068,2.554701
71.992221,358,3.099056
103.215615,568,4.437243
391.165357,2049,7.812237
111.418858,553,8.596236
69.206144,365,9.197148
294.786017,1236,11.362186
32.836763,163,11.61048
43.436399,223,11.936381
84.858619,381,12.517357
36.693344,189,12.813458
64.875677,302,13.350957
56.324658,269,13.75084
94.754177,441,14.712294
63.656399,318,15.184064
56.081419,248,15.552491
50.073029,233,15.934071
62.115024,332,16.434272
71.087418,334,17.027153
87.222907,418,17.980544
43.259392,219,18.296592
32.304372,162,18.534273
27.466548,142,18.755055
91.214266,463,19.440049
52.569922,255,19.818288
43.636748,231,20.156605
34.63015,170,20.413944
37.136182,204,20.792065
34.694609,180,21.392209
41.189297,178,21.647639
34.428453,166,21.885034
79.45144,361,22.405297
39.925555,203,22.697711
28.697186,149,22.914669
29.345667,148,23.130202
50.048411,235,23.46792
33.035951,159,23.702574
52.17058,251,24.0724
43.370995,211,24.724905
76.370502,310,25.21274
25.207877,136,25.435326
31.431576,155,25.66282
49.095172,223,25.979254
29.893545,143,26.182559
50.001521,233,26.525251
36.803494,177,26.781402
49.945045,248,27.138651
48.054761,235,27.496915
74.33065,346,28.324527
32.923926,151,28.592275
30.408482,135,28.789287
34.067967,157,29.065099
31.156355,148,29.296942
35.100047,161,29.5488
66.024834,287,29.975148
32.551291,148,30.221477
29.324449,140,30.447341
47.225781,231,30.794886
30.996815,138,30.996402
48.519787,224,31.622505
38.232128,170,31.88016
33.481843,159,32.17187
49.682787,235,32.545026
40.577058,173,32.806198
34.990343,161,33.066846
50.63465,247,33.429167
64.693391,288,33.854757
30.746508,153,34.086674
27.737478,129,34.272079
32.269473,151,34.521081
37.082282,163,35.06515
32.85339,150,35.277389
176.540779,709,36.381345
101.583121,490,37.104781
58.484198,266,37.514474
65.872367,286,37.933256
251.058899,1002,39.790863
62.043938,284,40.20914
152.060417,664,41.17921
223.465396,1018,43.013923
164.010059,714,44.152049
48.000926,241,44.537501
444.155446,2049,47.946862
482.564318,2049,51.302402
439.73592,2049,54.644541
480.947735,2049,58.040558
466.93916,2049,61.262756
434.167467,2049,64.56584
90.676591,382,65.507085
217.982382,990,66.964463
84.453809,391,67.555402
101.99816,503,68.271957
79.707998,388,69.187208
176.087575,868,70.465015
85.580797,414,71.071468
413.007647,2049,74.382608
401.561779,2049,77.732706
458.622228,2049,81.087894
464.875252,2049,84.404767
478.923178,2049,87.76176
534.707441,2049,91.099468
509.753164,2049,94.447956
534.094667,2049,97.821069
558.625451,2049,101.316955
563.873882,2049,104.832361
19.364751,83,104.955967
36.826828,160,105.205151
542.481793,2049,108.713785
19.761852,94,108.856775
64.284327,258,109.555599
32.656505,145,109.777086
62.128345,251,110.146313
19.218117,86,110.275342
18.97183,79,110.403781
19.72141,91,110.540837
591.7531,2049,114.034168
262.879549,930,115.506662
34.641309,153,115.752816
567.647254,2049,119.175694
611.832117,2049,122.632783
614.450647,2049,126.035262
615.734443,2049,129.529904
633.950631,2049,133.029036
606.587058,2049,136.651333
42.550057,200,137.279853
633.369965,2049,140.960731
636.129444,2049,144.45764
641.322387,2049,147.917624
560.286508,2049,151.455065
645.870527,2049,154.963048
600.687249,2049,158.370977
621.39345,2049,161.826659
567.172965,2049,165.279441
582.438174,2049,168.814913
593.504757,2049,172.216465
644.386004,2049,175.676555
621.610039,2049,179.147683
577.797355,2049,182.477385
699.638894,2049,186.00817
647.957947,2049,189.447757
627.782899,2049,192.884171
626.890153,2049,196.414912
628.27439,2049,200.018481
592.081228,2049,203.287754
621.142387,2049,206.741885
657.330133,2049,210.298841
639.081656,2049,213.80428
608.611182,2049,217.22719
627.179073,2049,220.673685
626.715961,2049,224.163324
654.764341,2049,227.763174
622.641726,2049,231.228828
609.08717,2049,234.601597
598.597182,2049,238.08198
598.670074,2049,241.524056
621.288996,2049,245.032562
617.63569,2049,248.546109
640.444129,2049,252.126509
643.164861,2049,255.747994
531.656385,2049,259.218957
595.5212,2049,262.729661
596.952478,2049,266.144534
662.97619,2049,269.651966
648.336051,2049,273.180984
675.714262,2049,276.763393
733.28184,2049,280.277414
725.802314,2049,283.830178
711.399157,2049,287.512815
802.108334,2049,291.165463
728.115543,1821,294.016309
789.449999,2049,297.540903
767.59833,2049,301.067124
787.476219,2049,304.592104
727.896889,2049,308.191345
771.612777,2049,311.769357
808.498399,2049,315.342028
847.442196,2049,319.012776
897.373405,2049,322.512874
923.606446,2049,325.974866
981.915052,2049,329.364096
949.244125,2049,332.66013
951.454603,2049,336.078123
380.503355,917,337.877349
620.663736,1336,340.128859
612.299071,1331,342.281899
333.93477,794,343.776008
267.668967,694,344.939263
505.485327,1128,346.639826
271.462198,706,348.060525
1026.658789,2049,351.457601
418.644782,978,353.040015
385.326575,960,354.73898
996.734234,2049,358.032212
1049.650692,2049,361.397633
517.479625,1140,363.095459
988.832322,1975,366.331094
992.743158,2049,369.728173
960.308938,2049,373.163923
994.42339,2049,376.71326
695.703235,1450,379.355384
337.549256,812,380.577866
348.341056,821,382.120724
618.156074,1250,384.055595
302.389248,691,385.381031
294.894542,681,386.497636
317.929501,703,387.597053
963.420899,1813,390.631383
358.040519,790,392.085143
459.214793,933,393.604604
409.803718,915,395.295742
276.702725,664,396.361363
248.053809,580,397.226854
350.927904,750,398.673801
221.349562,517,399.53207
179.750187,430,400.171048
228.95488,531,400.950535
319.649687,648,402.193964
242.125861,571,403.180522
277.927148,636,404.144433
240.467595,534,404.96112
440.314808,910,406.733368
372.171874,768,407.900515
214.428912,512,409.004799
266.74881,600,410.044425
305.250876,678,411.081101
393.162703,818,412.585381
284.49146,617,413.622257
613.715194,1127,415.259814
219.129993,510,416.382732
422.60279,890,417.756817
388.123301,814,419.034787
216.988461,503,420.138834
318.025694,634,421.067261
284.972622,629,421.989162
433.052402,875,423.663302
294.372315,635,424.613457
362.016426,799,425.796556
430.964526,911,427.462236
362.016774,757,428.622375
425.656064,907,430.335468
975.021443,2049,433.732569
1049.611821,2049,437.217511
