total_timesteps,n_updates,fps,explained_variance,clipfrac,value_loss,serial_timesteps,policy_loss,ep_len_mean,time_elapsed,approxkl,ep_reward_mean,policy_entropy
51200,25,622,0.3820562958717346,0.023339843,1.3763626,51200,-0.0016265984,507.82,81.50686573982239,0.0023751897,109.29161669999999,1.486268
53248,26,602,0.5461758375167847,0.06416015,1.5818113,53248,-0.0032727947,525.89,84.80768275260925,0.005547672,113.65313125,1.4739463
55296,27,610,0.1759171485900879,0.03955078,1.9327974,55296,-0.00096506753,535.7,88.20912790298462,0.0037759182,116.76605959999999,1.4727603
57344,28,621,0.2602677345275879,0.043798827,1.5956435,57344,-0.00145395,552.61,91.56292390823364,0.0036838385,121.14366902999998,1.4816993
59392,29,602,0.4589744210243225,0.036572266,2.0368989,59392,-0.0028317745,567.42,94.86079621315002,0.0035529397,125.45245955,1.4851184
61440,30,588,0.41441720724105835,0.036328126,2.322578,61440,-0.0021616549,567.42,98.26183676719666,0.003422451,127.12706048999999,1.4889859
63488,31,578,0.4844905138015747,0.011816407,2.5013916,63488,-0.00093122415,568.8,101.74025106430054,0.0018261846,128.57360491,1.4912676
65536,32,584,0.296125590801239,0.027148437,2.3701653,65536,-0.0018497849,586.37,105.28189468383789,0.0028132882,133.43330974,1.4760538
67584,33,592,0.5704539716243744,0.039990235,2.7940497,67584,-0.004089325,576.47,108.78396415710449,0.0034461312,131.59148634,1.4681084
69632,34,586,0.4999673366546631,0.015185547,2.7029433,69632,-0.0011982952,599.66,112.24056887626648,0.0018839972,138.8015312,1.469967
71680,35,598,0.36624330282211304,0.054980468,1.7078396,71680,-0.0032672342,616.81,115.73342227935791,0.004495167,143.76712955999997,1.4611454
73728,36,587,0.24169474840164185,0.041552734,2.0553184,73728,-0.0034950762,633.12,119.15468692779541,0.0036587801,149.01322166,1.4545884
75776,37,598,0.2653313875198364,0.030371094,1.8915812,75776,-0.0013441496,651.42,122.63947629928589,0.0028585955,154.72513420999996,1.4520476
77824,38,593,0.24406808614730835,0.026708985,1.9781263,77824,-0.0014152656,670.29,126.06099653244019,0.0025732997,160.55943491999997,1.4535452
79872,39,573,0.20656824111938477,0.031591795,2.2438679,79872,-0.0005227044,689.36,129.51072025299072,0.0029624938,166.62427574999998,1.4573412
81920,40,574,0.3135666847229004,0.03730469,1.9766041,81920,-0.00032647533,705.22,133.08291029930115,0.003331208,171.77800367,1.4588231
83968,41,555,0.507177472114563,0.038232423,1.9367192,83968,-0.0036066577,704.67,136.64716005325317,0.003334562,171.67780502000002,1.4569651
86016,42,587,0.3980390429496765,0.055615235,1.9931558,86016,-0.0071493955,722.85,140.3330798149109,0.004769004,177.57513719000002,1.4557561
88064,43,591,0.08101505041122437,0.029443359,2.125298,88064,-0.001926224,741.64,143.82001662254333,0.0028136238,183.59013013,1.46571
90112,44,577,0.12573200464248657,0.058007814,1.3390371,90112,-0.0028556597,760.09,147.28181505203247,0.0048962394,189.63199218000003,1.4779568
92160,45,584,0.09877341985702515,0.008203125,2.0453386,92160,0.0004882769,778.78,150.82839393615723,0.0015243777,194.88791117,1.4787313
94208,46,601,0.061225295066833496,0.016162109,1.5826757,94208,-0.00012478896,797.49,154.33407425880432,0.0019103077,200.93472347,1.4811308
96256,47,593,0.142248272895813,0.03701172,1.6027851,96256,-0.0021922954,816.32,157.73812007904053,0.0034782295,206.59731142999996,1.4804395
98304,48,592,0.06324028968811035,0.06225586,1.2659602,98304,-0.0041901814,833.2,161.18945813179016,0.004942241,212.01673153,1.4932069
100352,49,587,0.08143395185470581,0.037353516,1.3731899,100352,-0.00044566244,851.66,164.64405345916748,0.0036666251,217.28920563,1.5135579
102400,50,594,0.09271937608718872,0.04345703,1.4850011,102400,-0.002425429,870.66,168.1294777393341,0.0038271684,222.82661550999998,1.5145919
104448,51,592,0.11328226327896118,0.059814453,1.7990338,104448,-0.0031798456,889.67,171.57774758338928,0.005018923,228.46820641,1.5168176
106496,52,591,0.1023816466331482,0.03237305,1.6786181,106496,-0.0018555264,907.81,175.03700280189514,0.0032115802,234.41158234,1.5216594
108544,53,613,0.09268581867218018,0.024316406,1.3537326,108544,-0.0015968971,926.71,178.50123405456543,0.0026752395,240.29732321999995,1.5290924
110592,54,581,0.08657962083816528,0.048828125,2.3566327,110592,-0.003154677,944.69,181.84171319007874,0.004232152,245.55359096999993,1.5317479
112640,55,597,0.11782801151275635,0.04145508,1.6862571,112640,-0.0007411019,963.07,185.36271023750305,0.0038050946,252.11626995999998,1.5373664
114688,56,594,0.1557580828666687,0.064257815,1.6707224,114688,-0.004642028,980.46,188.79079723358154,0.0050047715,257.83214440999996,1.5364016
116736,57,580,0.07809871435165405,0.048828125,1.5626696,116736,-0.0018196765,999.59,192.2344741821289,0.0040404294,263.85789463000003,1.5479654
118784,58,569,0.12557971477508545,0.052978516,1.6842045,118784,-0.0030136479,1018.53,195.7611484527588,0.004688968,269.8124804,1.555116
120832,59,624,0.008865535259246826,0.053125,1.545764,120832,-0.001164331,1036.79,199.36009430885315,0.0044158087,275.60427258,1.5649594
122880,60,595,0.05965089797973633,0.059765626,1.6463273,122880,-0.0021241852,1055.85,202.64158463478088,0.004875853,281.22614941,1.5744798
124928,61,574,0.08524250984191895,0.03364258,1.8547293,124928,-0.00077368773,1074.01,206.0823996067047,0.003213739,286.93755806999997,1.5807369
126976,62,586,0.09825634956359863,0.03261719,1.8224392,126976,-0.00046044216,1092.73,209.6447548866272,0.0030677076,293.14282446,1.5899312
129024,63,596,0.04089111089706421,0.066503905,1.6800525,129024,-0.0028771607,1110.74,213.1367962360382,0.0051613706,299.03419056999996,1.6012805
131072,64,598,0.10308313369750977,0.05214844,1.6273468,131072,-0.0030589774,1128.88,216.5697181224823,0.0044441894,304.63975478,1.6192948
133120,65,583,0.14560246467590332,0.06015625,1.6439043,133120,-0.00199539,1145.91,219.99025201797485,0.0049320646,310.16823901,1.6262398
135168,66,569,0.1875617504119873,0.039404295,1.7376025,135168,-0.0031326152,1164.89,223.4987232685089,0.0036090433,316.10615936,1.6284071
137216,67,600,0.2025098204612732,0.03305664,1.6224251,137216,-0.0014263678,1184.03,227.09494185447693,0.0031393964,322.34971795,1.625095
139264,68,597,0.19513946771621704,0.05029297,1.6561663,139264,-0.0014733765,1202.95,230.50795149803162,0.0043229396,328.23545554,1.6280483
141312,69,589,0.1668795347213745,0.022460938,1.7448606,141312,-0.0003888958,1221.96,233.93564701080322,0.0021845934,334.01476368999994,1.6400137
143360,70,595,0.1669316291809082,0.045703124,1.6681229,143360,-0.0017212995,1240.84,237.41222596168518,0.0040731584,339.64973504,1.6541412
145408,71,585,0.24152791500091553,0.043164063,1.7788885,145408,-0.0019068479,1258.46,240.84934830665588,0.0039421786,344.97618744,1.6627976
147456,72,580,0.24017935991287231,0.041064452,1.7204635,147456,-0.0007443892,1277.47,244.34670543670654,0.003695976,350.86356449000004,1.6640041
149504,73,573,0.1941404938697815,0.033837892,1.9306753,149504,-0.0029847024,1296.56,247.87647795677185,0.003175515,356.7466769,1.6633034
151552,74,570,0.2977002263069153,0.0609375,1.8669882,151552,-0.0034557874,1314.74,251.4478816986084,0.0047729546,362.6788603800001,1.6664534
153600,75,590,0.07094961404800415,0.073632814,1.8261793,153600,-0.0032695797,1333.85,255.04066610336304,0.005597398,368.80054084000005,1.6785294
155648,76,580,0.24656248092651367,0.07729492,1.8398403,155648,-0.0050255107,1352.1,258.51148223876953,0.006033713,373.6319068200001,1.6811173
157696,77,601,0.23757833242416382,0.049316406,1.7344224,157696,-0.0034377233,1370.89,262.041543006897,0.00405806,379.2047975400001,1.6820176
159744,78,581,0.4125152826309204,0.0637207,1.8032186,159744,-0.0038701613,1389.79,265.4491174221039,0.005429296,384.83950389,1.6863315
161792,79,580,0.43911319971084595,0.02236328,1.9407676,161792,-0.00020338754,1407.93,268.96940660476685,0.0024593712,390.97243792000006,1.6901804
163840,80,572,0.4877420663833618,0.04082031,1.9655864,163840,-0.0014018628,1426.69,272.4968719482422,0.0035963051,397.05002785000005,1.6920755
165888,81,582,0.5633276700973511,0.034472656,2.5964673,165888,-0.0021600008,1445.57,276.0728108882904,0.0032897748,403.45726704000003,1.6950802
167936,82,577,0.6070540845394135,0.020947266,2.332668,167936,-0.0011127022,1463.59,279.5890963077545,0.0022301492,410.28373894,1.7048814
169984,83,557,0.5773997008800507,0.03022461,2.3805118,169984,-0.0009850715,1481.2,283.1356041431427,0.0031628583,416.89482817000004,1.7053576
172032,84,562,0.5406340956687927,0.034082033,3.2560306,172032,-0.0005358748,1500.16,286.8087565898895,0.0032149039,423.70135466,1.7001467
174080,85,579,0.5234960317611694,0.015625,5.252396,174080,-0.00023229895,1536.06,290.450049161911,0.0017526324,438.40352391999994,1.6993742
176128,86,574,0.6490415334701538,0.01669922,3.0855184,176128,-0.0006038896,1554.92,293.98627758026123,0.002060533,445.9272010899999,1.695224
178176,87,583,0.637275904417038,0.024951171,2.677938,178176,-0.001320752,1573.91,297.5494153499603,0.0024863132,453.2746504899999,1.7016853
180224,88,585,0.6049283444881439,0.030712891,3.2677264,180224,-0.0031353503,1587.31,301.0606760978699,0.0029101092,459.3840048899999,1.7096369
182272,89,571,0.6037985384464264,0.03881836,2.2874706,182272,-0.0023756505,1602.9,304.5617654323578,0.0035026665,465.64714256999997,1.7111349
184320,90,570,0.6274446249008179,0.059765626,2.6883333,184320,-0.002901711,1620.73,308.1429069042206,0.0050500673,472.77842836,1.7050766
186368,91,570,0.5702913999557495,0.051074218,3.447945,186368,-0.0015068211,1638.36,311.7318413257599,0.00448225,480.20468867999995,1.7055941
188416,92,558,0.5907490253448486,0.044628907,3.8272576,188416,-0.003781727,1648.83,315.32060408592224,0.003844672,486.16852165000006,1.708551
190464,93,590,0.6777635812759399,0.024853516,3.6824257,190464,-0.00039339298,1666.48,318.9874756336212,0.0026664897,494.52181631999997,1.7065872
192512,94,587,0.6375190317630768,0.033740234,4.9781,192512,-0.0022223846,1680.33,322.4573860168457,0.0035381783,502.23727661,1.7126862
194560,95,609,0.6741791367530823,0.017773438,5.432245,194560,-0.0012932653,1690.64,325.9431064128876,0.0022054655,509.8217731699999,1.719602
196608,96,609,0.5747677981853485,0.032324217,4.9162803,196608,-0.001469569,1703.99,329.30551528930664,0.0031050716,517.6741138299999,1.7159649
198656,97,607,0.6892618834972382,0.016064454,5.7862597,198656,-0.0005556617,1722.07,332.6657519340515,0.0020687624,526.7086505999999,1.7103825
200704,98,600,0.7162359058856964,0.054589845,4.6158175,200704,-0.0071510933,1710.75,336.0356640815735,0.0044410047,526.0721296899999,1.7111943
202752,99,576,0.6455495357513428,0.042626955,6.9950776,202752,-0.0049701524,1696.44,339.44605255126953,0.0035786915,529.1787553800001,1.705913
204800,100,577,0.5575269460678101,0.0647461,9.015261,204800,-0.006401089,1661.13,342.99679374694824,0.005451215,526.4291023999999,1.7022235
206848,101,590,0.7650274485349655,0.033984374,3.9836133,206848,-0.0034062073,1664.37,346.5437240600586,0.0034053102,528.23695847,1.7049911
208896,102,597,0.6576626300811768,0.06914063,6.6445017,208896,-0.006039749,1680.83,350.0138289928436,0.0059049684,539.6656322700001,1.6996235
210944,103,620,0.6805126667022705,0.035253905,3.9702659,210944,-0.0047349203,1685.4,353.4396016597748,0.0037302952,542.49891642,1.6951959
212992,104,614,0.6485643982887268,0.025,5.741124,212992,-0.0017903987,1702.01,356.7431707382202,0.0025808853,551.66917878,1.6970863
215040,105,597,0.5752335488796234,0.04511719,7.821012,215040,-0.005089724,1721.08,360.074494600296,0.003880594,564.72379823,1.6904444
217088,106,605,0.7325931489467621,0.040478516,4.5486255,217088,-0.0025872125,1720.34,363.50272965431213,0.0036300018,570.4820449800001,1.6799004
219136,107,619,0.6178036034107208,0.029052734,5.0507216,219136,-0.00064703776,1720.34,366.8868269920349,0.0027853157,576.3938587700001,1.674283
221184,108,594,0.6686941683292389,0.030126953,4.299742,221184,-0.00029796243,1720.34,370.19385266304016,0.0030599954,581.4107258700001,1.6809928
223232,109,572,0.6203968226909637,0.036328126,5.466026,223232,-0.0025231359,1720.34,373.6403670310974,0.0036877305,586.70620725,1.6783314
225280,110,589,0.6613500118255615,0.038964845,6.500848,225280,-0.003311695,1701.98,377.2177212238312,0.0036222222,586.9024259700001,1.684343
227328,111,594,0.6384155452251434,0.038476564,6.520307,227328,-0.0023035042,1681.71,380.6901149749756,0.0034562915,586.12891896,1.6873713
229376,112,586,0.6310131251811981,0.03354492,8.783381,229376,-0.004544373,1660.65,384.1382460594177,0.0028621983,583.86241103,1.6896366
231424,113,606,0.6755655705928802,0.048193358,5.5768046,231424,-0.0027516722,1677.18,387.6290843486786,0.004043541,593.12835174,1.708548
233472,114,587,0.6744919717311859,0.024609376,7.3663473,233472,-0.0017528115,1672.98,391.0059072971344,0.002783841,595.6784684099999,1.718971
235520,115,590,0.5391694903373718,0.043261718,10.895621,235520,-0.006176832,1688.03,394.49064087867737,0.0035985745,603.4333791600001,1.7262878
237568,116,601,0.4515068531036377,0.01586914,14.457562,237568,-0.00041105977,1687.26,397.9601001739502,0.0018980233,606.74655992,1.737003
239616,117,580,0.523218184709549,0.018408203,14.24336,239616,-0.0022464362,1659.34,401.36797308921814,0.0020639256,602.77826054,1.736202
241664,118,583,0.6111645698547363,0.037988283,8.433195,241664,-0.0031445913,1635.14,404.8953335285187,0.0033103824,598.6012764600001,1.7418966
243712,119,581,0.5516431033611298,0.038183592,10.465929,243712,-0.0034733377,1610.06,408.4053497314453,0.0033945136,593.63468498,1.7499981
245760,120,598,0.6039881408214569,0.031445313,11.984098,245760,-0.0016397206,1574.21,411.9261031150818,0.0031424437,587.4401605899999,1.7588899
247808,121,578,0.5565040111541748,0.0140625,10.41835,247808,-0.0011146457,1534.88,415.3511526584625,0.0020181725,579.6702785900001,1.7591717
249856,122,603,0.6167434751987457,0.034814455,10.159395,249856,-0.0022025667,1491.07,418.8892731666565,0.0030359656,570.1601004700001,1.7603314
251904,123,597,0.5955039262771606,0.047070313,10.719394,251904,-0.004209374,1452.69,422.2845299243927,0.0040355893,562.4595039000001,1.7753931
253952,124,599,0.6930554211139679,0.025048828,6.894053,253952,-0.0022196467,1428.39,425.71432518959045,0.0027788666,557.6149544100001,1.7863003
256000,125,608,0.748582124710083,0.055859376,3.7811172,256000,-0.004353448,1416.97,429.1311504840851,0.0050481027,555.3919355800001,1.7833551
258048,126,582,0.6699130833148956,0.031347655,4.872667,258048,-0.0006727901,1416.97,432.4990704059601,0.00298477,558.8643210200001,1.7744757
260096,127,585,0.6191887259483337,0.03930664,9.2352705,260096,-0.0022949197,1404.27,436.0176923274994,0.003991965,560.63359325,1.7730958
262144,128,597,0.5814000070095062,0.028076172,13.013684,262144,-0.0013090718,1370.62,439.51858282089233,0.002829028,556.0856045400001,1.7726383
264192,129,610,0.7570430785417557,0.032421876,4.477686,264192,-0.0028735711,1360.54,442.9475636482239,0.0034175676,554.9367821000001,1.7705355
266240,130,596,0.6477147042751312,0.02734375,8.63099,266240,-0.0017184003,1349.61,446.30473589897156,0.0029277024,558.36278088,1.7773831
268288,131,598,0.7200636863708496,0.043359376,7.4165335,268288,-0.005313657,1327.57,449.73804330825806,0.0040615266,555.00442343,1.777981
270336,132,600,0.815152496099472,0.058300782,3.4819934,270336,-0.0027618303,1321.81,453.16017723083496,0.0053266664,556.59231181,1.7867409
272384,133,594,0.7940225899219513,0.03725586,6.0602965,272384,-0.002420651,1304.85,456.5716943740845,0.0032546066,556.9849094400001,1.7959802
274432,134,582,0.7763903737068176,0.04057617,7.52704,274432,-0.0020808869,1280.71,460.01777744293213,0.0034585185,553.4947788400001,1.8112376
276480,135,586,0.6082051694393158,0.023632813,12.469178,276480,-1.6425736e-05,1243.82,463.5358085632324,0.0026732292,546.53204879,1.8188877
278528,136,594,0.6903824508190155,0.050488282,11.566723,278528,-0.0021247417,1204.29,467.02654504776,0.004529231,540.28256097,1.81889
280576,137,597,0.5795027613639832,0.040966798,5.8432155,280576,-0.005629218,1204.29,470.4712634086609,0.0037707458,544.2150573300001,1.8225085
282624,138,611,0.7336770594120026,0.0362793,5.305563,282624,-0.0020947824,1202.75,473.89893913269043,0.0031703257,547.99085846,1.8151156
284672,139,609,0.634453147649765,0.06547852,6.183467,284672,-0.004048863,1202.75,477.2488901615143,0.005576793,551.95926122,1.8102846
286720,140,596,0.7065432071685791,0.07563476,5.641426,286720,-0.004476845,1202.75,480.6092767715454,0.005981605,555.72472374,1.8161726
288768,141,617,0.7484685182571411,0.03466797,7.94612,288768,-0.0014920027,1186.35,484.0430278778076,0.0032982405,554.6366488,1.8232756
290816,142,602,0.7387672960758209,0.06923828,5.8530345,290816,-0.0015301645,1186.35,487.3598618507385,0.00572051,558.1149650899999,1.8295653
292864,143,589,0.6072324216365814,0.023242187,6.784991,292864,-0.0014140585,1188.63,490.76082038879395,0.0025700722,561.8106419199999,1.8303764
294912,144,578,0.6521593630313873,0.049804688,10.156557,294912,-0.0076955,1161.37,494.23635721206665,0.004254584,552.7136845599999,1.8321731
296960,145,599,0.8417087644338608,0.037890624,5.76038,296960,-0.0025092456,1136.47,497.77672028541565,0.0035954106,545.8600857,1.8332971
299008,146,594,0.6884569525718689,0.03930664,9.623936,299008,-0.0011136957,1120.93,501.194842338562,0.0038251583,543.66814185,1.8280681
301056,147,612,0.7412176430225372,0.03227539,11.920739,301056,-0.0035111085,1082.24,504.6426124572754,0.003453783,528.84387834,1.8246006
303104,148,603,0.7720229476690292,0.0362793,10.005094,303104,-0.001451512,1038.34,507.98736810684204,0.003136287,508.67549712,1.8227282
305152,149,578,0.6585067808628082,0.013134765,17.418865,305152,-0.0011041728,1019.9,511.38204312324524,0.0015668323,502.26595612999995,1.8226902
307200,150,603,0.7417830228805542,0.03203125,13.791371,307200,-0.0020674677,996.61,514.9200992584229,0.0031657224,492.58688712000003,1.8223253
309248,151,600,0.782286211848259,0.04042969,5.919732,309248,-0.0018018748,995.77,518.3178853988647,0.0036107958,493.0385110300001,1.8164616
311296,152,568,0.7557235807180405,0.041308593,12.3468,311296,-0.0033026808,970.74,521.728750705719,0.003634847,482.33786174,1.8114964
313344,153,575,0.703858882188797,0.03017578,12.651161,313344,-0.002512476,944.43,525.3316617012024,0.0030443359,470.7384061200001,1.799276
315392,154,596,0.8733574151992798,0.04892578,6.4394646,315392,-0.0025525787,906.37,528.8938407897949,0.0039091776,453.16691469,1.7933171
317440,155,586,0.841592326760292,0.025048828,9.292468,317440,-0.0019673756,894.2,532.3262038230896,0.0025954745,449.1807170400001,1.796619
319488,156,614,0.7768475413322449,0.049853515,12.44232,319488,-0.006863135,873.27,535.817569732666,0.004401828,439.18604959000004,1.8025526
321536,157,598,0.8543475717306137,0.026367188,7.827662,321536,-0.0034214978,862.37,539.1486132144928,0.002629581,435.23849801000006,1.810635
323584,158,616,0.8067376166582108,0.033935547,9.215447,323584,-0.0019245896,869.52,542.5689294338226,0.003283611,440.31761173000007,1.8106897
325632,159,604,0.8707514703273773,0.026953125,7.1480255,325632,0.0011786668,867.47,545.8941140174866,0.0026274368,440.12814721999996,1.8176352
327680,160,603,0.8369451016187668,0.030078124,5.937541,327680,-0.0024075883,877.52,549.2810294628143,0.002909786,446.83254994,1.8153703
329728,161,585,0.8712652325630188,0.07314453,9.208138,329728,-0.0064545376,870.92,552.6723132133484,0.0065133376,444.80819017999994,1.8099785
331776,162,577,0.9402071014046669,0.05180664,2.7240033,331776,-0.0022534225,867.58,556.168041229248,0.00443622,443.68081486999995,1.8079615
333824,163,597,0.8567759096622467,0.030957032,8.51086,333824,-0.0015366939,872.97,559.7120814323425,0.0031161373,447.57686743,1.8060162
335872,164,593,0.9399892278015614,0.04160156,4.0415683,335872,-0.0023130893,867.34,563.1429343223572,0.0037412376,445.75880306999994,1.8031664
337920,165,578,0.7537813931703568,0.04033203,15.753115,337920,-0.001960409,867.97,566.5914688110352,0.0045115375,447.13134353000004,1.8082721
339968,166,597,0.8840974941849709,0.03305664,6.0781846,339968,-0.0019450651,864.05,570.1303038597107,0.003323865,445.87592509999996,1.814244
342016,167,600,0.783411368727684,0.036865234,13.743291,342016,-0.0035838697,831.79,573.5606727600098,0.004203777,431.11538443999996,1.8126495
344064,168,586,0.8969521820545197,0.032128908,5.913437,344064,-0.0022941097,815.47,576.9712674617767,0.0031201467,422.6974679299999,1.8192503
346112,169,594,0.7610956579446793,0.026123047,13.458003,346112,-0.00117315,809.2,580.4635758399963,0.0026538786,419.1598488,1.8158611
348160,170,583,0.8781682178378105,0.023779297,8.4936695,348160,-0.0033202514,799.04,583.9078614711761,0.002590625,415.11740242,1.8124182
350208,171,580,0.9019549265503883,0.032568358,6.9758515,350208,-0.0039165905,778.3,587.4194428920746,0.003215108,404.27663782999997,1.8067644
352256,172,593,0.8491796255111694,0.037890624,10.5672245,352256,-0.00054143916,767.42,590.9485669136047,0.003544299,398.8226412000001,1.8045218
354304,173,608,0.8170115500688553,0.040722657,10.210648,354304,-0.001496456,763.69,594.4021120071411,0.004570596,397.40877493000016,1.7950428
356352,174,600,0.8560255169868469,0.04941406,9.642767,356352,-0.006384442,718.17,597.7667610645294,0.0045659086,373.24966230999996,1.7909269
358400,175,591,0.8312646597623825,0.031640626,10.1553,358400,-0.0010762507,694.48,601.1788833141327,0.0032872465,360.38118975,1.7958635
360448,176,595,0.8943329155445099,0.071582034,8.07201,360448,-0.0058549372,659.78,604.6445717811584,0.0058375904,341.60437019,1.7985531
362496,177,596,0.915976919233799,0.022021484,7.968692,362496,-0.0014534465,635.83,608.0823037624359,0.0022517235,328.44095844000003,1.8065958
364544,178,581,0.9220097810029984,0.042333983,6.499124,364544,-0.006544411,626.79,611.5161714553833,0.0039741173,324.10987502,1.8188051
366592,179,598,0.8940774947404861,0.024560547,7.689569,366592,-0.0029018451,619.98,615.0407433509827,0.002301153,320.44782507,1.8329233
368640,180,595,0.9394936934113503,0.027978515,4.3279614,368640,-0.0019426265,616.62,618.464802980423,0.0027781827,318.96742552999996,1.8411735
370688,181,601,0.8401326686143875,0.037841797,13.090765,370688,-0.0037490882,606.4,621.9032940864563,0.003711288,313.49216751000006,1.8431444
372736,182,605,0.8237847238779068,0.048779298,14.437113,372736,-0.0032625063,590.35,625.3089118003845,0.004624102,304.62268367,1.8391737
374784,183,595,0.9213268980383873,0.05307617,7.298126,374784,-0.0057995347,590.26,628.6909651756287,0.0046521346,304.62597905999996,1.8363374
376832,184,603,0.8686973452568054,0.027734375,7.883973,376832,0.0010138248,591.35,632.1310920715332,0.002881572,305.25762798999995,1.8413448
378880,185,603,0.876971960067749,0.015429688,9.124872,378880,-0.0011637534,595.66,635.5257315635681,0.0018891701,307.49640494000005,1.8396513
380928,186,598,0.9089282304048538,0.056152344,5.789997,380928,-0.004283821,598.5,638.9178216457367,0.0052383034,309.09547951,1.844091
382976,187,583,0.9108441695570946,0.025976563,7.1024218,382976,-0.0018697244,588.76,642.3412320613861,0.0026343493,303.55307131,1.8568275
385024,188,605,0.8773149847984314,0.044189453,9.25806,385024,-0.0012204277,591.66,645.8532388210297,0.003930616,305.24942823,1.8647274
387072,189,602,0.9318736121058464,0.04140625,6.0602775,387072,-0.0016371742,579.03,649.2374167442322,0.0036583475,298.00191537,1.8619121
389120,190,600,0.903478316962719,0.035498045,8.821836,389120,-0.0047390037,564.02,652.639276266098,0.003320168,289.72538817000003,1.8531313
391168,191,587,0.8722191154956818,0.030566406,9.5493145,391168,-0.0024437741,558.63,656.0527446269989,0.003187393,286.79965394000004,1.8528183
393216,192,606,0.8803233578801155,0.027148437,10.110308,393216,-0.0040170653,546.13,659.5385453701019,0.0029410445,279.95345075999995,1.8530985
395264,193,601,0.9017826318740845,0.039794922,7.557396,395264,-0.0047442378,538.7,662.9157428741455,0.0037159673,275.67093635,1.8582332
397312,194,594,0.8424457758665085,0.057666015,10.593963,397312,-0.004477181,538.67,666.3231160640717,0.004911572,275.41963936,1.8786768
399360,195,577,0.8843203186988831,0.045458984,9.122408,399360,-0.0026411994,519.98,669.7665159702301,0.004322302,265.47373918,1.8913059
