serial_timesteps,policy_entropy,fps,total_timesteps,ep_reward_mean,explained_variance,ep_len_mean,time_elapsed,policy_loss,approxkl,value_loss,clipfrac,n_updates
188416,1.6081324,484,188416,583.49579321,0.4242824912071228,1663.02,418.8413710594177,-0.00047459998,0.0035983971,4.326658,0.03769531,92
190464,1.6041133,473,190464,588.6992694899999,0.4912427067756653,1663.02,423.065060377121,-0.0033219222,0.0045092097,4.067069,0.054003906,93
192512,1.6030467,350,192512,598.22905136,0.45575183629989624,1681.69,427.3892366886139,-0.0024070903,0.0034505732,4.284162,0.03564453,94
194560,1.5998871,346,194560,607.57588562,0.4758570194244385,1700.19,433.2251443862915,-0.003159505,0.0053155445,4.189235,0.06723633,95
196608,1.6086366,379,196608,609.1939202400001,0.5567755103111267,1695.09,439.1345171928406,-0.0030289297,0.0043279044,4.636731,0.051953126,96
198656,1.6082474,444,198656,607.2775161200001,0.42329543828964233,1668.21,444.5317187309265,-0.0038680653,0.0022732955,10.252066,0.01875,97
200704,1.5929306,425,200704,610.83545895,0.5260042548179626,1667.53,449.14030385017395,-0.001540594,0.003362662,4.523598,0.03515625,98
202752,1.586666,405,202752,607.0267839100001,0.4228464365005493,1642.35,453.95314836502075,-0.0017219245,0.0018271385,7.346306,0.015576172,99
204800,1.5883715,470,204800,606.51119691,0.5044059455394745,1623.62,459.0049059391022,-0.0023129343,0.0029268865,6.5046334,0.03173828,100
206848,1.5831922,494,206848,606.4022334699999,0.6101639270782471,1608.05,463.3612906932831,-0.002727856,0.0039557754,6.540085,0.044287108,101
208896,1.5781286,462,208896,608.5587038199999,0.5510696470737457,1605.75,467.5021951198578,-0.002772112,0.0035494633,3.7251797,0.038085938,102
210944,1.5841566,425,210944,601.12745114,0.548926591873169,1576.92,471.9292895793915,-0.00307633,0.0030431733,6.6441946,0.031152343,103
212992,1.5871311,434,212992,600.4666667500001,0.40790677070617676,1562.09,476.73900389671326,-0.0020270392,0.0039696074,9.671121,0.045703124,104
215040,1.5799892,419,215040,598.06558891,0.6724647283554077,1546.27,481.4503002166748,-0.0016500065,0.004411093,5.4850545,0.051708985,105
217088,1.5817729,401,217088,604.02584576,0.45276743173599243,1552.6,486.32976818084717,-0.0024322127,0.0030098443,7.1656075,0.032324217,106
219136,1.5832136,390,219136,609.30630023,0.6091645359992981,1554.2,491.4265263080597,-0.0050450214,0.003996444,5.345151,0.04765625,107
221184,1.5756938,426,221184,616.14512433,0.5469639897346497,1564.52,496.67615842819214,-0.0046692328,0.006004774,4.200745,0.07451172,108
223232,1.5660366,411,223232,614.51543117,0.6556791663169861,1545.2,501.4743173122406,-0.0024725746,0.0054327487,5.8091,0.06328125,109
225280,1.5643765,413,225280,621.3011735099999,0.4466579556465149,1547.27,506.45742416381836,-0.0013965414,0.0023997866,10.560687,0.024267578,110
227328,1.5679921,454,227328,627.0157213399999,0.616818904876709,1553.93,511.41313886642456,-0.0048563043,0.0043789013,5.3753757,0.049902342,111
229376,1.5705626,392,229376,631.55306331,0.545426219701767,1555.42,515.9172930717468,-0.0038449648,0.005041321,4.6064386,0.059277344,112
231424,1.5804312,424,231424,635.28654305,0.7729853093624115,1552.48,521.1304035186768,0.0008416829,0.0039288765,3.1178224,0.043115236,113
233472,1.594543,387,233472,636.9811416099999,0.746649444103241,1540.43,525.9514203071594,-0.0029227096,0.004114236,5.080327,0.045458984,114
235520,1.5950694,452,235520,629.08349384,0.6345820724964142,1500.47,531.2440609931946,-0.0018731917,0.003161524,8.446596,0.03286133,115
237568,1.588667,478,237568,619.83197393,0.6809941232204437,1456.55,535.7744491100311,0.00014312523,0.0034976092,8.679516,0.035107423,116
239616,1.5823104,430,239616,612.37397127,0.6003301441669464,1419.53,540.0562493801117,-0.0021280262,0.0032350211,8.795983,0.035253905,117
241664,1.5834073,428,241664,605.7243218499999,0.8199511170387268,1391.82,544.8168034553528,-0.0007063806,0.004183949,4.4288855,0.04951172,118
243712,1.5948603,475,243712,593.00145986,0.5279075503349304,1339.5,549.5981876850128,-0.0027798195,0.0031991259,14.976828,0.036816407,119
245760,1.6056722,459,245760,579.2221674,0.7029919326305389,1298.21,553.9074823856354,-0.0037704236,0.004325018,9.1775255,0.049560547,120
247808,1.6062781,479,247808,564.4392728900001,0.616441011428833,1255.38,558.3669385910034,-0.0010283958,0.0026939162,8.9650545,0.026367188,121
249856,1.6052313,455,249856,549.4185652799999,0.6504408121109009,1211.84,562.6395106315613,-0.0015560538,0.0038299256,9.8576765,0.04243164,122
251904,1.599848,448,251904,529.10313894,0.5582809448242188,1155.8,567.1367018222809,0.0014157112,0.0040091686,14.966654,0.042382814,123
253952,1.6048148,470,253952,505.83651365,0.799298956990242,1090.71,571.7069907188416,-0.0007956422,0.004347594,8.967459,0.050146483,124
256000,1.6098427,479,256000,490.28816527999993,0.7276937961578369,1054.85,576.0568587779999,-0.0017741241,0.003639651,9.840735,0.039257813,125
258048,1.6112226,475,258048,493.70004084000016,0.6129953861236572,1054.07,580.3283722400665,-0.00141108,0.005690451,16.189487,0.06782226,126
260096,1.6025441,480,260096,502.1012038400001,0.8468728214502335,1067.5,584.6345870494843,-0.0019567914,0.002849799,5.010602,0.028125,127
262144,1.6072538,482,262144,510.04238707000013,0.7609927505254745,1080.76,588.901477098465,-0.0007422835,0.0024337214,6.0687637,0.022949219,128
264192,1.6150224,495,264192,503.6596088900001,0.6281419992446899,1064.96,593.1425263881683,-0.0029893895,0.003192243,11.146658,0.033984374,129
266240,1.6228678,489,266240,479.52014884000005,0.7088971436023712,1010.03,597.2750463485718,-0.0031144249,0.004000975,12.801481,0.04638672,130
268288,1.6147664,495,268288,476.4835061000001,0.6704833507537842,999.02,601.4633514881134,-0.0023877039,0.0052732443,7.6573515,0.052001953,131
270336,1.6027323,504,270336,450.8117742800001,0.6458204984664917,938.08,605.5981845855713,-0.0016283827,0.0025972896,13.920161,0.023046875,132
272384,1.5984795,488,272384,422.48727292,0.5449824035167694,876.33,609.6611161231995,0.00051592954,0.0037847124,16.018078,0.040283203,133
274432,1.5941217,487,274432,408.32429074,0.5221068561077118,846.32,613.8573179244995,-0.0029060047,0.004233324,12.095564,0.050390624,134
276480,1.5917373,497,276480,397.75419327,0.6957674622535706,823.67,618.0555169582367,-0.002721591,0.005082956,6.780795,0.059228517,135
278528,1.5834148,503,278528,391.50055944,0.7011160552501678,807.6,622.1731338500977,0.00083363743,0.0066048773,11.507632,0.075,136
280576,1.5867455,498,280576,387.9509451300001,0.7274251282215118,799.83,626.2379608154297,-4.203883e-05,0.0031883284,6.5237513,0.031054687,137
282624,1.5859848,467,282624,389.37266029000006,0.6322803199291229,801.79,630.3434903621674,-0.00234889,0.0045539076,7.84859,0.055078126,138
284672,1.5724659,485,284672,382.99809956999997,0.7291526794433594,787.54,634.7263615131378,-0.0021784797,0.0045011966,11.02982,0.04536133,139
286720,1.5649272,493,286720,373.74963218,0.7231884002685547,766.89,638.948224067688,-0.006412068,0.0053423624,12.757444,0.05288086,140
288768,1.5682423,489,288768,365.25163516,0.7093149721622467,749.65,643.0947489738464,-0.004195103,0.0048075276,12.232017,0.055908203,141
290816,1.569944,477,290816,361.70900732999996,0.6551317572593689,740.98,647.2777099609375,-0.002094806,0.0032207028,13.282503,0.034082033,142
292864,1.5733912,489,292864,349.66296738,0.6662187576293945,716.12,651.5655338764191,-0.002980311,0.0035760582,11.884966,0.040478516,143
294912,1.5833467,491,294912,347.7344128100001,0.7472191154956818,710.35,655.7506744861603,-0.006293185,0.0035558003,9.822645,0.0421875,144
296960,1.5939877,500,296960,342.01236104000003,0.7372632324695587,696.3,659.9170100688934,-0.0034327116,0.0046090027,13.566269,0.05078125,145
299008,1.600351,463,299008,330.09874636,0.8452630341053009,671.05,664.0092942714691,-0.0024191535,0.0032059923,7.2061515,0.034277342,146
301056,1.5992876,509,301056,324.9715820100001,0.5824004411697388,658.29,668.4299051761627,-0.002617314,0.0054953666,17.62096,0.060791016,147
303104,1.6036928,492,303104,323.5914445400001,0.7674536406993866,653.83,672.4539837837219,-0.0069845445,0.0045249504,12.553901,0.05356445,148
305152,1.606354,486,305152,319.70674933000004,0.7627168893814087,644.4,676.6092224121094,-0.0012149829,0.0025137996,11.460451,0.025048828,149
307200,1.6048434,495,307200,316.15707958999997,0.8229971528053284,635.97,680.8224284648895,-0.0023700665,0.0040412685,8.679919,0.041748047,150
309248,1.6028236,462,309248,316.1981641,0.787069782614708,634.36,684.9586231708527,-0.0031519285,0.004090802,12.545577,0.041064452,151
311296,1.594516,444,311296,315.74145235,0.7930859923362732,631.81,689.3883001804352,-0.0042359126,0.00462743,10.851392,0.049853515,152
313344,1.5922978,472,313344,313.03742292000004,0.8677792996168137,625.51,694.0009968280792,-0.0038501117,0.0037995707,8.449048,0.042773437,153
315392,1.5991478,479,315392,313.65278650000005,0.8586769998073578,625.3,698.3344852924347,-0.0025065565,0.0028296146,9.694598,0.031640626,154
317440,1.5931978,475,317440,314.83104605000005,0.8776035308837891,626.39,702.6106326580048,-0.0046505006,0.0040268116,8.257071,0.038671874,155
319488,1.5825616,474,319488,313.08717852000007,0.7797119617462158,624.29,706.9221165180206,-0.0059788367,0.005667937,11.261502,0.060009766,156
321536,1.5905346,460,321536,306.26679744999996,0.8584596514701843,611.66,711.2423946857452,-0.0048406813,0.0041586147,10.119942,0.047949217,157
323584,1.5933633,470,323584,301.28198869000005,0.7420592606067657,601.33,715.6931958198547,-0.0026450893,0.0029295646,15.142464,0.026611328,158
325632,1.5916522,482,325632,303.08717494000007,0.8182498812675476,604.04,720.0420680046082,-0.003574035,0.0032448769,9.564802,0.035253905,159
327680,1.5971295,486,327680,303.64436021,0.7557220458984375,604.1,724.2915832996368,0.00068873586,0.0037405503,11.697318,0.04321289,160
329728,1.6051792,480,329728,301.49964948999997,0.8064357936382294,600.0,728.498507976532,-0.000675363,0.0033721745,12.580397,0.034765624,161
331776,1.6052465,505,331776,303.49708881,0.8294034153223038,601.93,732.7635226249695,-0.0035624772,0.0043016304,10.568688,0.04453125,162
333824,1.6071717,479,333824,307.42292111,0.807827353477478,608.31,736.8124306201935,-0.003553553,0.0032850385,11.218245,0.034423828,163
335872,1.6184826,495,335872,306.30789379000004,0.7550787031650543,604.66,741.0804934501648,-0.0027424167,0.004409663,12.986557,0.04790039,164
337920,1.6164595,487,337920,302.01709730000005,0.8264922946691513,596.16,745.2110602855682,-0.0018392004,0.00368942,10.963789,0.036572266,165
339968,1.6176369,494,339968,300.90284892999995,0.8419074416160583,592.51,749.4109592437744,-0.00046439105,0.004230486,9.80406,0.041992188,166
342016,1.6321481,483,342016,299.85244812,0.8468483984470367,588.97,753.5493273735046,-0.0032572015,0.0029033795,9.117707,0.02998047,167
344064,1.6328192,485,344064,302.62976537000003,0.7763459533452988,592.28,757.7880368232727,0.00023235283,0.0031291984,10.957064,0.03334961,168
346112,1.6220859,494,346112,305.08705526,0.8231816440820694,596.62,762.0032691955566,-0.0024489178,0.006312914,10.631887,0.075976565,169
348160,1.6189706,475,348160,311.80923822,0.8093579411506653,608.66,766.1412448883057,-0.0030181,0.004791023,5.2420654,0.053466797,170
350208,1.6171802,487,350208,315.97574518,0.8489503711462021,616.04,770.4450132846832,0.00014653006,0.0041103493,6.6570635,0.04423828,171
352256,1.6135429,488,352256,322.783366,0.8843085393309593,627.48,774.6423168182373,-0.005618795,0.006005726,4.426519,0.07241211,172
354304,1.6079705,475,354304,328.11266638,0.8405295461416245,636.12,778.8314430713654,-0.0043144897,0.0068695312,7.7002754,0.07817383,173
356352,1.6079689,485,356352,332.06869803,0.8358502686023712,642.36,783.136696100235,-0.0020948807,0.0047873156,9.7185,0.05859375,174
358400,1.618717,490,358400,339.44307404,0.8369943052530289,654.25,787.359591960907,-0.0034967146,0.0041043083,7.245675,0.047314454,175
360448,1.6212952,491,360448,347.62486127999995,0.7272388339042664,666.96,791.5414876937866,-0.004144543,0.00531652,8.880415,0.06333008,176
362496,1.623242,485,362496,346.13830700000005,0.8346855342388153,663.8,795.7087378501892,-0.0015996799,0.004276526,8.205606,0.04941406,177
364544,1.6411225,498,364544,356.34175845,0.8128412663936615,680.6,799.9250447750092,-0.002650768,0.005354999,8.871249,0.058447264,178
366592,1.6454887,504,366592,358.12996971999996,0.8462146818637848,683.97,804.0354342460632,-0.002484922,0.0040388857,8.308569,0.042822264,179
368640,1.6459898,485,368640,360.39720406,0.8178918808698654,687.43,808.0935871601105,6.62194e-05,0.0082288785,12.815674,0.09082031,180
370688,1.6538458,491,370688,365.56932072,0.9015630856156349,695.95,812.3144025802612,-0.002306349,0.0038799676,3.672964,0.044042967,181
372736,1.6536121,503,372736,374.41891690999995,0.6946207284927368,709.72,816.4810869693756,-0.001814189,0.0031168344,10.434653,0.03388672,182
374784,1.6520576,492,374784,380.57230946999994,0.8508801311254501,720.54,820.5516111850739,0.000113872535,0.0038996506,8.321041,0.04243164,183
376832,1.643009,500,376832,390.57419646,0.7023643851280212,736.15,824.7087728977203,-0.001015578,0.0041468567,10.703936,0.043798827,184
378880,1.6264912,503,378880,397.5520331700001,0.7724070101976395,746.85,828.8036212921143,-0.00087229646,0.005779753,12.789174,0.06660156,185
380928,1.6181595,492,380928,407.18141678,0.7793940752744675,761.35,832.874507188797,0.0013998352,0.00496434,9.556545,0.05546875,186
382976,1.6207235,497,382976,417.69824253,0.8096749633550644,777.91,837.034031867981,-0.0029569003,0.0040652123,7.544973,0.046582032,187
385024,1.6130491,502,385024,405.4344960800001,0.7539685517549515,753.02,841.1535000801086,-0.0018680915,0.0058247414,34.760555,0.060302734,188
387072,1.6089706,487,387072,414.92190202000006,0.7232905030250549,768.09,845.2275216579437,-0.0018547516,0.0033014067,9.355585,0.034521483,189
389120,1.6196823,485,389120,422.15273732,0.6718487739562988,779.66,849.4250016212463,-0.00030948687,0.004512641,12.915598,0.058789063,190
391168,1.6269207,491,391168,420.9716565799999,0.829384833574295,777.03,853.6448907852173,-0.0039310344,0.0035152964,10.877152,0.03955078,191
393216,1.6416241,480,393216,429.97564393999994,0.7917566001415253,791.99,857.8143630027771,-0.0039864993,0.0043915464,11.269598,0.04375,192
395264,1.6483138,486,395264,436.16481544999994,0.7916611284017563,801.59,862.0730855464935,-0.005079476,0.0062921434,9.879327,0.0803711,193
397312,1.6523746,492,397312,434.8267243299999,0.7796570360660553,798.05,866.2820887565613,-0.0049485136,0.0054385783,20.593168,0.066259764,194
399360,1.6692007,480,399360,442.79921981,0.7813395857810974,809.15,870.4432094097137,-0.0004655513,0.003262344,11.327305,0.033154298,195
401408,1.6684084,490,401408,453.07836519999995,0.7280389070510864,825.67,874.7020184993744,-0.0016721742,0.0050530797,8.8393135,0.0597168,196
403456,1.6647608,489,403456,463.74122865999993,0.8190762549638748,841.24,878.882141828537,-0.0016404574,0.0051782406,7.9492965,0.06533203,197
405504,1.6686525,495,405504,471.73587198999996,0.7553339302539825,851.96,883.0646615028381,-0.0023404919,0.0066130087,13.058174,0.062304687,198
407552,1.6745834,488,407552,481.98320909999995,0.7769031226634979,867.66,887.2030489444733,-0.003163747,0.0035852431,10.357644,0.04145508,199
409600,1.6751827,487,409600,477.5912475299999,0.9073226526379585,859.19,891.3987374305725,-0.0036746054,0.006820538,6.432718,0.08115234,200
411648,1.6630249,518,411648,487.7595395899999,0.7796763777732849,873.47,895.6033391952515,-0.0020791446,0.0054269014,7.569824,0.06333008,201
413696,1.6562469,505,413696,501.87804220000004,0.7728744298219681,894.39,899.5541017055511,6.412067e-05,0.0037733256,17.824036,0.043017577,202
415744,1.6610521,498,415744,502.12178364000005,0.868606686592102,893.42,903.6094627380371,-0.0031242687,0.0052988403,9.1399765,0.06044922,203
417792,1.6717501,498,417792,508.36084101000006,0.8462363183498383,902.74,907.7220506668091,2.3199123e-05,0.0038553707,10.760038,0.037158202,204
419840,1.6912638,496,419840,513.2751286299999,0.7257195711135864,910.79,911.826785326004,-0.0006479062,0.00430686,18.02747,0.044677734,205
421888,1.709569,490,421888,516.13485617,0.817840650677681,915.12,915.9536318778992,-0.0047480124,0.0061958157,14.400438,0.06611328,206
423936,1.7163769,490,423936,516.32445429,0.8110535591840744,915.63,920.1288249492645,-0.004784792,0.0059307828,11.036818,0.07441406,207
425984,1.72317,513,425984,521.3991620200001,0.8195073157548904,922.78,924.3068585395813,-0.0012491855,0.0049914336,10.84885,0.06040039,208
428032,1.7122929,498,428032,528.3006251300001,0.8173527419567108,930.37,928.2958979606628,-0.0012532847,0.003858765,14.40626,0.03959961,209
430080,1.7007526,487,430080,538.14090667,0.6762417852878571,944.6,932.4059796333313,-0.0007715899,0.0042805886,11.621689,0.050195314,210
432128,1.7012666,503,432128,548.3458405,0.8095100969076157,960.09,936.6115822792053,-0.0035029904,0.0065761,7.514674,0.07866211,211
434176,1.6998975,492,434176,552.44765477,0.8955900743603706,966.58,940.6796569824219,-0.0029284558,0.0030697759,5.0790367,0.0328125,212
436224,1.6977228,488,436224,560.8917291600001,0.7899437099695206,978.8,944.837304353714,-7.306868e-05,0.003536495,8.6095295,0.03769531,213
438272,1.6919008,492,438272,568.5054089200001,0.6901040077209473,990.15,949.0308108329773,-0.0005782681,0.005626847,10.43078,0.063769534,214
440320,1.6898267,498,440320,579.0377401700001,0.7456994950771332,1004.89,953.1909215450287,-7.7094286e-05,0.0052971593,8.530394,0.062304687,215
442368,1.6945769,494,442368,589.3104039300001,0.7260111570358276,1019.79,957.3026103973389,-0.0017187346,0.0066262023,9.93958,0.08295898,216
444416,1.7083772,505,444416,599.3581298700001,0.8278739899396896,1033.81,961.4422717094421,-0.0010649696,0.004663141,9.608113,0.055419922,217
446464,1.7068634,495,446464,607.7821678800001,0.7451441884040833,1046.51,965.4911231994629,-0.0049164128,0.0053965417,7.88738,0.06342773,218
448512,1.6969564,502,448512,617.44267949,0.6977749764919281,1060.68,969.6246287822723,-0.0014445022,0.0043575764,7.9200783,0.049462892,219
450560,1.7002783,471,450560,622.2478555600001,0.7519979774951935,1067.37,973.7009251117706,-0.0010673275,0.006998153,8.003109,0.086083986,220
452608,1.7021011,507,452608,632.99468814,0.8073044419288635,1082.94,978.048104763031,-0.00074102107,0.005065554,8.101223,0.061767578,221
454656,1.700592,483,454656,642.74861442,0.7436265051364899,1097.43,982.0806632041931,5.9442966e-05,0.004408928,8.724974,0.051953126,222
456704,1.7174009,478,456704,651.81099405,0.6751475930213928,1110.04,986.3201217651367,-0.005626591,0.007886062,10.866378,0.08242188,223
458752,1.7312361,495,458752,661.95468468,0.6644960343837738,1124.71,990.5963702201843,-0.002757768,0.0048208926,11.127931,0.055517577,224
460800,1.7350594,483,460800,665.6535603200001,0.64537712931633,1127.19,994.7279102802277,-0.0009905435,0.005878142,10.227039,0.0715332,225
462848,1.7426975,496,462848,672.31610715,0.70225790143013,1135.12,998.9631700515747,-0.0022316677,0.0054743253,8.308119,0.06274414,226
464896,1.7558043,498,464896,680.61160494,0.7451291084289551,1145.69,1003.0911281108856,-0.0032663625,0.007262247,8.269678,0.09077148,227
466944,1.7618334,488,466944,678.83055383,0.8003947138786316,1142.02,1007.1958177089691,-0.00041649071,0.0047461316,7.528188,0.050439455,228
468992,1.7792019,500,468992,680.5645941500001,0.6845232844352722,1142.62,1011.3884236812592,-0.0026485033,0.006435872,18.770115,0.06669922,229
471040,1.7975029,489,471040,690.3082893300001,0.7101446986198425,1156.63,1015.4791884422302,0.00034676454,0.004158598,10.940798,0.04160156,230
