n_updates,explained_variance,fps,ep_reward_mean,serial_timesteps,time_elapsed,approxkl,policy_loss,clipfrac,total_timesteps,ep_len_mean,policy_entropy,value_loss
179,0.7838436365127563,580,344.63878306,366592,657.0096962451935,0.0038517783,-0.0025093758,0.04248047,366592,749.39,1.756305,8.474059
180,0.6788979172706604,574,339.5903238700001,368640,660.5402822494507,0.006246827,-0.004690013,0.068847656,368640,736.57,1.7653602,13.020391
181,0.7315752804279327,580,320.85241032,370688,664.1033418178558,0.005016462,-0.006039807,0.05834961,370688,698.31,1.7774338,12.501244
182,0.7288624942302704,578,315.06366454999994,372736,667.6347935199738,0.0055160588,-0.0038602962,0.06572266,372736,684.79,1.7950356,12.045694
183,0.5629310011863708,585,312.67678106000005,374784,671.1752355098724,0.007729941,-0.004200931,0.09555664,374784,677.61,1.8222733,22.039133
184,0.7309894561767578,579,313.82683157,376832,674.6721963882446,0.002487502,-0.0006476081,0.025732422,376832,678.79,1.838554,9.277952
185,0.6424833536148071,587,314.74727176,378880,678.2072250843048,0.0031160503,-0.0024832825,0.033203125,378880,679.35,1.8380554,15.253244
186,0.6898065209388733,583,316.25588076,380928,681.6924774646759,0.0042683007,-0.0006256035,0.04609375,380928,681.12,1.8404686,11.504439
187,0.7168016731739044,582,317.82734604999996,382976,685.2010686397552,0.0033559564,-0.0016253864,0.036083985,382976,682.87,1.8475497,13.222471
188,0.8289797604084015,582,317.79028750000003,385024,688.715048789978,0.004065455,-0.0020239784,0.042871095,385024,680.74,1.8440708,8.308547
189,0.6253281533718109,585,317.03039967,387072,692.2327637672424,0.003166648,-0.002677969,0.031640626,387072,677.85,1.8430011,14.969571
190,0.7107734680175781,581,315.90571721000003,389120,695.7300643920898,0.004199379,-0.002113927,0.052783202,389120,674.77,1.8444223,9.860043
191,0.7325794696807861,584,316.95858622000003,391168,699.252231836319,0.004165788,-0.0007565612,0.047167968,391168,675.18,1.8451042,12.179419
192,0.8038166761398315,579,317.04683903,393216,702.754444360733,0.00586979,-0.0056243045,0.0640625,393216,674.73,1.8396425,10.0274105
193,0.8529587090015411,587,318.81698547,395264,706.2871112823486,0.0056202654,0.00014473448,0.0668457,395264,676.89,1.8343881,6.9745893
194,0.751707598567009,587,322.10941224000004,397312,709.7727267742157,0.0065108663,-0.0010631221,0.072021484,397312,683.03,1.8293321,6.848006
195,0.7885832637548447,587,327.60178763,399360,713.2588531970978,0.0056464816,-0.0029720129,0.06616211,399360,692.73,1.8230364,9.254076
196,0.6829240322113037,585,330.5169647,401408,716.7471249103546,0.006521999,-0.006279908,0.083544925,401408,698.14,1.8208811,7.5589495
197,0.6819831132888794,577,332.26908240999995,403456,720.2455179691315,0.003572584,-0.0024076495,0.04111328,403456,700.9,1.8305706,14.338122
198,0.8497258275747299,590,333.47400553,405504,723.7894129753113,0.005147562,-0.001051264,0.05805664,405504,702.91,1.8376858,3.6976123
199,0.6086490750312805,583,333.56457924,407552,727.2584347724915,0.008396112,-0.0020886678,0.08491211,407552,701.97,1.8274615,16.377316
200,0.7868190109729767,586,335.23031554,409600,730.7705564498901,0.0046072616,-0.0013518232,0.053222656,409600,704.24,1.8266958,6.863832
201,0.835022434592247,575,337.9042496900001,411648,734.2625033855438,0.0042549707,-0.0014868386,0.044384766,411648,708.83,1.8345859,5.3225093
202,0.7902540117502213,588,344.39656873,413696,737.8224506378174,0.006753091,-0.0046372456,0.0758789,413696,718.6,1.8414841,9.974955
203,0.8430497944355011,575,342.86645645000004,415744,741.302844285965,0.0041969414,-0.0019022597,0.046923827,415744,713.85,1.8500646,8.087584
204,0.7115194201469421,577,333.73513642,417792,744.8590698242188,0.005083517,-0.0021658442,0.05332031,417792,694.61,1.8554995,11.095697
205,0.7253825664520264,581,330.038488,419840,748.4040894508362,0.004687275,-0.000115614544,0.045800783,419840,685.24,1.8553686,11.857337
206,0.8855893015861511,584,335.0522435700001,421888,751.9250037670135,0.0053833434,-0.0031853463,0.062451173,421888,693.22,1.8523439,2.8512883
207,0.6634226739406586,568,326.05041193,423936,755.4280574321747,0.0034742963,-0.0037875492,0.041503906,423936,674.25,1.8562286,12.350264
208,0.7997664958238602,570,317.59753942,425984,759.0291805267334,0.0054612276,-0.003542399,0.06918945,425984,656.96,1.8545835,10.110533
209,0.8515055775642395,574,315.3467144499999,428032,762.6215033531189,0.005197601,-0.001581522,0.058984376,428032,652.0,1.843799,7.971246
210,0.8476055264472961,579,320.2330797699999,430080,766.1887233257294,0.0037299886,-0.0019828554,0.038183592,430080,660.26,1.8302491,6.49802
211,0.7747986018657684,569,323.44843896,432128,769.7230968475342,0.006564617,-0.0031158503,0.0746582,432128,665.67,1.8346441,8.320983
212,0.8896925747394562,577,327.35593445,434176,773.3220307826996,0.004861914,-0.0039688153,0.05253906,434176,672.15,1.8361876,5.3298306
213,0.9352476596832275,576,333.51437361000006,436224,776.8692581653595,0.005616937,-0.004127919,0.06660156,436224,682.12,1.8422306,2.7502663
214,0.7431981265544891,578,346.80614455999995,438272,780.4198777675629,0.0054927478,-0.0034516598,0.058740236,438272,703.22,1.8464159,10.209327
215,0.8971680849790573,568,351.8436586099999,440320,783.9626617431641,0.002905182,-0.0024007265,0.031933594,440320,711.68,1.8465831,4.0805364
216,0.7818272858858109,572,357.93828063999996,442368,787.5627052783966,0.003783082,0.0002526949,0.0362793,442368,722.24,1.8394617,8.840815
217,0.9168343096971512,579,360.41788811,444416,791.1376030445099,0.005181323,-0.002731656,0.06098633,444416,726.49,1.8346792,3.1846633
218,0.8428535610437393,585,377.92766522000005,446464,794.6694097518921,0.00427238,-0.0007608046,0.045703124,446464,754.92,1.8435774,8.931943
219,0.9062405750155449,577,381.60472151,448512,798.166553735733,0.0047837035,-0.00342695,0.052441407,448512,760.98,1.8344758,4.3105135
220,0.7832757383584976,567,392.75454689,450560,801.7150440216064,0.0052408893,0.0003405279,0.058300782,450560,778.27,1.8262419,13.583796
221,0.8274345248937607,582,403.67221730999995,452608,805.3236680030823,0.0033116047,-0.0010212816,0.03725586,452608,794.34,1.8313946,9.00387
222,0.7309887111186981,577,413.43224599999996,454656,808.841189622879,0.0038925316,-0.0021077897,0.043310545,454656,810.37,1.834795,9.651606
223,0.6983402371406555,579,423.02056216,456704,812.386885881424,0.00249789,-0.00075793004,0.025683593,456704,826.43,1.8438088,9.884318
224,0.8223043829202652,581,426.78120040999994,458752,815.9204993247986,0.0050854892,-0.0018369465,0.044873048,458752,833.03,1.850826,7.933966
225,0.8163329362869263,581,439.25889442999994,460800,819.4400560855865,0.0043719867,-0.0019820395,0.047460936,460800,852.84,1.8605139,10.582366
226,0.7807702124118805,581,441.21496952,462848,822.9660189151764,0.005953892,-0.0036877196,0.07739258,462848,854.37,1.873497,16.661425
227,0.8020313531160355,574,448.56453239,464896,826.487245798111,0.0046221344,-0.004797473,0.046289064,464896,865.66,1.8844936,12.725821
228,0.8763894885778427,584,458.08496934000004,466944,830.0549848079681,0.004101163,-0.0048445566,0.044384766,466944,880.86,1.8797696,7.330087
229,0.7534535825252533,565,466.84807935000003,468992,833.5612568855286,0.009245882,-0.004293964,0.117333986,468992,895.85,1.8714578,9.107141
230,0.8504675924777985,568,474.47921993999995,471040,837.1822469234467,0.005145369,-0.00043462907,0.047167968,471040,907.89,1.8639405,7.425171
231,0.8791677802801132,575,482.65908196,473088,840.787159204483,0.005148742,-0.0018319531,0.058300782,473088,921.47,1.8586813,6.054784
232,0.9068309515714645,580,491.0591565699999,475136,844.3459339141846,0.0037235692,-0.0031873316,0.041650392,475136,935.26,1.8530083,4.027329
233,0.781660407781601,576,497.39315194000005,477184,847.8741714954376,0.0047819093,-0.0011860187,0.050927736,477184,945.16,1.8566242,13.294233
234,0.8759744465351105,580,500.3255032500001,479232,851.4277877807617,0.0074938945,-0.0069989003,0.084375,479232,950.53,1.8680229,6.940226
235,0.8884352222084999,572,513.44199602,481280,854.9551236629486,0.0043270034,-0.0030778917,0.046142578,481280,971.48,1.8595982,8.238094
236,0.8676078766584396,575,519.0897822499999,483328,858.5304415225983,0.0071777916,-0.0051570954,0.08500977,483328,981.61,1.8480651,7.5866766
237,0.772742360830307,588,528.4260757699999,485376,862.0912199020386,0.0042549586,-0.001704007,0.04633789,485376,996.56,1.8435713,10.395264
238,0.8581628501415253,572,536.9026546,487424,865.5723497867584,0.0019974955,-0.0006996238,0.0171875,487424,1010.9,1.84788,9.638033
239,0.7416163682937622,574,540.1855536099999,489472,869.147891998291,0.0044292477,-0.0021411104,0.051611327,489472,1015.61,1.8544633,13.533659
240,0.8202627748250961,575,546.05903989,491520,872.7143518924713,0.004911553,-0.005236474,0.056152344,491520,1023.96,1.8610837,12.836186
241,0.84772689640522,588,549.2657822699999,493568,876.2723186016083,0.0051586055,-0.001925891,0.05708008,493568,1028.57,1.870825,11.202662
242,0.8753979951143265,576,558.68229881,495616,879.7538614273071,0.0046711597,-0.0020478286,0.052685548,495616,1042.39,1.874012,5.493222
243,0.9066102206707001,591,564.73453147,497664,883.3094007968903,0.0028032572,-0.0036010356,0.027001953,497664,1051.93,1.8698038,4.781754
244,0.8606095463037491,581,577.8858027800001,499712,886.7729933261871,0.0055771554,-0.0051301434,0.059423827,499712,1072.87,1.8717997,9.778369
245,0.8384290784597397,576,584.88520373,501760,890.294061422348,0.0041598333,-0.0038757182,0.04584961,501760,1084.3,1.8753374,10.429075
246,0.82606340944767,582,593.96785572,503808,893.845315694809,0.0036905543,0.0007539469,0.04008789,503808,1098.18,1.8718895,8.171642
247,0.7528093904256821,582,603.8208970400001,505856,897.3590643405914,0.0043698363,-0.0017518239,0.053222656,505856,1113.38,1.8828201,10.525034
248,0.8876116126775742,584,611.18316905,507904,900.877843618393,0.0033904363,-0.003304194,0.037646484,507904,1124.47,1.8956289,6.983821
249,0.7820165604352951,587,619.05622697,509952,904.3822605609894,0.0061461017,-0.0032920141,0.0746582,509952,1135.64,1.8951184,10.326932
250,0.7864038050174713,580,628.70373529,512000,907.8674654960632,0.0038838505,-0.00037082814,0.04453125,512000,1149.95,1.8968151,10.825151
251,0.8660232126712799,584,636.3868485800001,514048,911.3990502357483,0.005748946,-0.004167934,0.0725586,514048,1160.9,1.8947535,7.4186845
252,0.8823073729872704,585,642.2492010999999,516096,914.9035210609436,0.003941975,-0.0019639027,0.044140626,516096,1169.99,1.8890404,6.245684
253,0.8117486089468002,588,651.03951477,518144,918.4000089168549,0.0056270827,-0.0069206394,0.06865235,518144,1182.24,1.8828743,10.0863695
254,0.7675922513008118,582,660.3579306700001,520192,921.879786491394,0.0035742968,-0.00021228501,0.04042969,520192,1197.32,1.88724,10.6038265
255,0.8449825197458267,583,667.2206950100001,522240,925.3986873626709,0.0047164666,-0.002584418,0.058251955,522240,1206.23,1.8945386,7.713548
256,0.8322801887989044,579,675.7142725200001,524288,928.9081046581268,0.0036601648,-0.0018301094,0.0390625,524288,1218.07,1.8920313,8.858036
257,0.8791147619485855,579,686.02837016,526336,932.442948102951,0.005493312,-0.002460473,0.06713867,526336,1233.17,1.8810104,7.814719
258,0.8686390221118927,585,696.2037444800001,528384,935.9791355133057,0.0046186345,-0.0025642994,0.055126954,528384,1248.36,1.8816589,7.116793
259,0.8160077780485153,581,706.0547856700001,530432,939.4800636768341,0.0041437005,-0.0018267827,0.046240233,530432,1263.41,1.880192,9.8626375
260,0.848258450627327,586,714.5263839700002,532480,943.002849817276,0.006446082,-0.0020535167,0.07626953,532480,1275.46,1.8777883,8.365322
261,0.7413188517093658,583,718.7810600500001,534528,946.4981791973114,0.004416566,-0.002712842,0.047802735,534528,1280.9,1.8752623,11.535282
262,0.802120566368103,580,727.2077259500002,536576,950.0065462589264,0.006974034,-0.0044400906,0.08696289,536576,1293.49,1.8759006,10.767373
263,0.8434266597032547,594,737.33013,538624,953.5376892089844,0.005404458,-0.004020893,0.0659668,538624,1308.46,1.8818098,8.712307
264,0.8472123593091965,588,748.40329256,540672,956.9837093353271,0.006168153,-0.0034502398,0.06914063,540672,1324.52,1.8731267,7.7562494
265,0.8008054494857788,590,755.4027904099999,542720,960.4621856212616,0.0057048,-0.0038668432,0.0668457,542720,1333.38,1.8675191,10.708496
266,0.8699682205915451,579,763.68735693,544768,963.9299437999725,0.005414322,-0.0030758777,0.059033204,544768,1344.54,1.8789136,6.895696
267,0.8403019607067108,591,771.91739625,546816,967.465637922287,0.005709844,-0.0025167575,0.070166014,546816,1354.61,1.8847418,8.793705
268,0.7742030322551727,583,780.2567564799999,548864,970.9308638572693,0.005605845,-0.004970636,0.066992186,548864,1365.15,1.8876215,16.026754
269,0.8190931528806686,588,789.83615708,550912,974.4397437572479,0.008144944,-0.004372418,0.10478516,550912,1378.7,1.8909295,8.603097
270,0.8194945603609085,591,798.7664256299998,552960,977.9221618175507,0.002965611,-0.0012554101,0.03100586,552960,1391.48,1.8934311,8.354261
271,0.7709382623434067,588,798.5470619099999,555008,981.3839211463928,0.005841355,-0.003376068,0.07080078,555008,1391.15,1.8930811,8.529467
272,0.7911882847547531,582,808.6956984399999,557056,984.862140417099,0.008393299,-0.005921078,0.10991211,557056,1405.82,1.8849471,7.4674873
273,0.6966675817966461,582,818.7196728499998,559104,988.3802261352539,0.005988562,-0.0033911534,0.076367185,559104,1420.74,1.8908844,9.408968
274,0.7709725350141525,578,832.3203636999999,561152,991.8973820209503,0.004795811,-0.0050030435,0.05678711,561152,1439.72,1.9096966,14.131724
275,0.7959730923175812,580,842.4309212799999,563200,995.4399919509888,0.004826815,-0.0018396536,0.05698242,563200,1453.61,1.9206483,8.074465
276,0.7674893289804459,576,850.2834989199998,565248,998.9684398174286,0.008149146,-0.004668475,0.10527344,565248,1464.88,1.9159515,7.886222
277,0.7800002247095108,583,852.7620852999999,567296,1002.5202362537384,0.003542393,-0.003165796,0.035888672,567296,1467.25,1.9201218,14.396551
278,0.866053432226181,582,851.10922394,569344,1006.0311443805695,0.00716248,-0.005968154,0.072216794,569344,1462.23,1.9242998,5.4597845
279,0.6035833954811096,576,860.9702147200001,571392,1009.546888589859,0.005812822,-0.0017092467,0.065136716,571392,1474.24,1.9253718,27.706167
280,0.8019939512014389,579,858.7708461000001,573440,1013.1007647514343,0.004739831,-0.0047702915,0.055029295,573440,1469.96,1.9356788,12.530736
281,0.7929487228393555,576,868.24634565,575488,1016.6335864067078,0.0049458025,-0.002729913,0.058007814,575488,1483.62,1.9528183,9.75414
282,0.6935611069202423,576,877.73942067,577536,1020.1871087551117,0.006808671,-0.003919871,0.07011719,577536,1496.43,1.9527016,10.352537
283,0.6506991982460022,567,887.2540681600002,579584,1023.741042137146,0.0037291446,-0.0014384226,0.042236328,579584,1510.0,1.951128,11.004515
284,0.7418578267097473,583,897.0211818300002,581632,1027.3490388393402,0.006301289,-0.0018320167,0.07402344,581632,1523.97,1.9389178,8.082635
285,0.7500830888748169,591,900.0527693500001,583680,1030.8607430458069,0.0039111455,-0.0034769247,0.042773437,583680,1525.79,1.9292301,15.032031
286,0.669650673866272,585,894.93281877,585728,1034.3252069950104,0.004645212,-0.0034136456,0.054833986,585728,1514.42,1.9332006,27.710072
287,0.7430001497268677,597,899.7585922499999,587776,1037.8228216171265,0.0066538556,-0.007342157,0.08359375,587776,1519.62,1.9340233,9.621832
288,0.7576383054256439,580,901.0703399399999,589824,1041.2532668113708,0.0074052056,-0.002485158,0.08647461,589824,1519.62,1.9202219,9.653657
289,0.5890847444534302,577,904.4758009799999,591872,1044.7844579219818,0.008002217,-0.0055143377,0.095507815,591872,1522.19,1.9146328,19.0667
290,0.7529063522815704,575,894.23919978,593920,1048.3315842151642,0.0043450585,-0.0046417797,0.052783202,593920,1503.7,1.9349935,20.11154
291,0.7383543252944946,581,887.4714801500002,595968,1051.8911838531494,0.0044328356,-0.00062977284,0.049902342,595968,1489.51,1.94699,16.925209
292,0.7261100709438324,583,885.7900578099999,598016,1055.415062904358,0.006955395,-0.0034573816,0.077539064,598016,1484.58,1.9381311,17.421427
293,0.7755749672651291,584,895.00334299,600064,1058.9267523288727,0.004698591,-0.0031443853,0.056396484,600064,1495.99,1.9269632,9.003143
294,0.8990838304162025,580,883.6735466199998,602112,1062.4291453361511,0.004759516,-0.0041140327,0.055078126,602112,1479.02,1.9378421,4.590846
295,0.7744362652301788,586,877.0454921399997,604160,1065.9602663516998,0.005325551,-0.0033512253,0.066552736,604160,1465.08,1.9510359,16.036541
296,0.7748235911130905,586,885.1013696799997,606208,1069.4511876106262,0.0047124284,-0.0018228119,0.05517578,606208,1474.54,1.9575148,8.57408
297,0.7522905468940735,592,889.2632709199997,608256,1072.9457714557648,0.0036069672,-0.0034613195,0.03955078,608256,1479.1,1.9537996,10.964249
298,0.6477334201335907,583,894.95768285,610304,1076.4014852046967,0.006137184,-0.0035782896,0.07602539,610304,1485.81,1.9485124,12.640317
299,0.848908856511116,597,891.6435286099997,612352,1079.9130079746246,0.005223913,-0.0037179082,0.06523438,612352,1478.9,1.9476076,7.0805063
300,0.817745715379715,593,905.0214461699999,614400,1083.3402183055878,0.004323132,-0.0018510364,0.05024414,614400,1498.62,1.9541645,8.43152
301,0.7731708884239197,590,918.5461486399998,616448,1086.7928848266602,0.005815902,-0.002992806,0.0758789,616448,1518.3,1.9552269,10.210871
302,0.7433179020881653,567,922.4444321499998,618496,1090.2636408805847,0.0047128974,-0.0035754747,0.05546875,618496,1522.2,1.9643581,15.135645
303,0.6591500043869019,584,923.52523746,620544,1093.8747954368591,0.0062369565,-0.0022529657,0.07553711,620544,1522.2,1.9817635,11.312906
304,0.7145538628101349,578,908.7676101499998,622592,1097.3788952827454,0.0064231865,-0.007825585,0.058300782,622592,1494.67,1.9954151,21.430607
305,0.7761756330728531,586,907.26471108,624640,1100.9219768047333,0.0033818618,-0.00061960286,0.03881836,624640,1489.27,2.0039465,14.753748
306,0.6944118142127991,573,892.40747564,626688,1104.4153544902802,0.0037199059,-0.0018302745,0.040380858,626688,1464.03,2.0103192,21.592907
307,0.8181741386651993,583,898.7158471400002,628736,1107.9869837760925,0.0043493123,-0.00068544043,0.04892578,628736,1470.28,2.0005603,8.459471
308,0.8631514757871628,590,898.68502037,630784,1111.4965360164642,0.00554548,-0.0028742733,0.06289063,630784,1467.92,1.9918581,6.7881355
309,0.8404920250177383,588,900.8036756900001,632832,1114.9666769504547,0.0040440178,-0.0024110836,0.044628907,632832,1467.92,1.9868839,8.363703
310,0.8287779092788696,583,902.1172874399999,634880,1118.448991060257,0.0044819983,-0.0012116948,0.0496582,634880,1467.4,1.9836175,13.310434
311,0.6695453822612762,587,910.97938362,636928,1121.9583175182343,0.0059618494,-0.0018384953,0.06748047,636928,1479.34,1.9840848,12.535182
312,0.7394160330295563,594,919.1046667100001,638976,1125.442890882492,0.0037461997,-0.0013277443,0.040527344,638976,1490.42,1.9801133,11.4604435
313,0.7666297107934952,581,918.7797045700001,641024,1128.8891959190369,0.0061694756,-0.003512942,0.062158205,641024,1489.19,1.9773519,20.860264
314,0.7426059544086456,580,928.0355136200001,643072,1132.4121844768524,0.0069841864,0.0008519506,0.07929687,643072,1502.59,1.9716457,10.609146
315,0.7952962964773178,590,929.76707151,645120,1135.9401185512543,0.0044404203,-0.0021596542,0.054345705,645120,1503.99,1.9706666,8.561697
316,0.6994398236274719,578,918.2406965800001,647168,1139.4113657474518,0.006520982,-0.004968877,0.05810547,647168,1485.26,1.9727662,15.261806
317,0.693734884262085,578,923.5765781900002,649216,1142.9532799720764,0.0046743876,-0.001005681,0.054394532,649216,1492.69,1.9788401,10.405955
318,0.7517842054367065,588,930.17040622,651264,1146.4932825565338,0.004177508,-0.0017246085,0.043554686,651264,1500.99,1.9804294,10.7491865
319,0.7599267363548279,578,937.1942950899997,653312,1149.9760112762451,0.008263697,-0.003898134,0.103515625,653312,1510.38,1.9816374,8.483797
320,0.640451967716217,567,937.2581466099999,655360,1153.5184698104858,0.008626223,-0.0003439615,0.09277344,655360,1510.38,1.9954695,11.335863
321,0.7403531670570374,576,937.6988430800001,657408,1157.1253867149353,0.004459614,-0.0011957275,0.05283203,657408,1510.38,2.007402,8.930942
322,0.7470294833183289,581,940.70722394,659456,1160.678492307663,0.0043118894,-0.0015955486,0.048828125,659456,1513.32,2.0169454,11.047015
323,0.7886885106563568,578,930.9825332,661504,1164.200572013855,0.004921646,-0.0016154924,0.057373047,661504,1496.61,2.0198064,13.406894
324,0.730423778295517,580,931.94914301,663552,1167.740796327591,0.005378212,-0.0014516044,0.06723633,663552,1496.61,2.0259178,10.41745
325,0.7596442401409149,583,936.25681469,665600,1171.2671928405762,0.004912234,-0.0019709575,0.0637207,665600,1501.68,2.0284164,8.375258
326,0.8260147273540497,586,937.6642879200001,667648,1174.780935049057,0.008790736,-0.0038303644,0.10405274,667648,1501.68,2.0238693,8.4629545
327,0.8456458300352097,565,932.21674519,669696,1178.2732264995575,0.0054165623,-0.0015879754,0.0609375,669696,1491.2,2.024055,6.773019
328,0.751231238245964,585,932.9200038199998,671744,1181.8979606628418,0.0055539054,-0.004025062,0.070166014,671744,1491.2,2.0308385,8.673883
329,0.7656765729188919,584,911.3092183799998,673792,1185.3966147899628,0.004106758,-0.004721121,0.050585937,673792,1457.15,2.0382802,20.119747
330,0.691535621881485,587,900.5800876499999,675840,1188.8986172676086,0.005516494,-0.000892278,0.063964844,675840,1440.04,2.0474184,16.671875
331,0.7402438521385193,574,902.45611267,677888,1192.3853213787079,0.003607136,-0.0008313645,0.04067383,677888,1440.04,2.052521,11.481236
332,0.7335603535175323,576,903.26959063,679936,1195.9483981132507,0.003378747,-0.0008743814,0.035058595,679936,1440.04,2.0559654,10.34346
333,0.699771374464035,564,903.3231865500001,681984,1199.5001256465912,0.008608214,-0.0044157365,0.103320315,681984,1440.04,2.0587468,8.842642
334,0.7091925740242004,574,903.54948437,684032,1203.1260187625885,0.005133937,-0.0013552841,0.064013675,684032,1440.04,2.065044,10.8073635
335,0.7046962380409241,570,903.5754034099998,686080,1206.6885857582092,0.006293346,-9.320971e-05,0.076220706,686080,1440.04,2.072761,9.097226
336,0.7426426410675049,587,904.9685549699998,688128,1210.2784268856049,0.0032579056,-0.0009911744,0.03652344,688128,1440.84,2.0692408,11.546672
337,0.8009152859449387,581,905.5218665099997,690176,1213.7664539813995,0.007319207,-0.0029211682,0.081445314,690176,1440.84,2.0683765,9.260153
338,0.8813669681549072,591,895.3712685199998,692224,1217.2912414073944,0.0061375285,-0.0049419706,0.055517577,692224,1426.01,2.0892758,5.8296595
339,0.8400383144617081,587,893.4942417500001,694272,1220.7519571781158,0.00413734,-0.0028792056,0.047753908,694272,1421.61,2.1024637,12.574244
340,0.7947292625904083,583,892.6584437099998,696320,1224.2402517795563,0.0027699398,0.000686742,0.032421876,696320,1418.48,2.121426,13.072386
341,0.7428366839885712,585,870.26741098,698368,1227.748280286789,0.004795243,-0.0043778797,0.055078126,698368,1384.55,2.1353862,21.431637
342,0.8490717709064484,588,865.04260393,700416,1231.244478225708,0.0043271235,-0.0046250583,0.04345703,700416,1375.99,2.1456227,11.178637
343,0.7156684696674347,587,865.8643904099997,702464,1234.723323583603,0.0052341013,-0.0026079104,0.05620117,702464,1375.99,2.1545584,11.11679
344,0.731053501367569,589,874.80837174,704512,1238.2117810249329,0.0057156635,-0.0038445252,0.06772461,704512,1387.99,2.1526952,12.650851
345,0.8441765755414963,558,884.48960032,706560,1241.6884269714355,0.004999703,-0.004867445,0.058740236,706560,1402.16,2.1547277,6.8420477
346,0.5879725515842438,591,888.5513503999999,708608,1245.3565964698792,0.00553417,-0.0018019648,0.06352539,708608,1409.9,2.1547532,9.465067
347,0.7451881766319275,594,888.2928879000001,710656,1248.8198132514954,0.004338491,-0.0042631943,0.048046876,710656,1409.9,2.1504245,10.395094
348,0.6994679868221283,571,894.7993093800001,712704,1252.266503572464,0.0042456486,-0.0031630893,0.050634764,712704,1419.96,2.1544814,10.064732
349,0.7220592796802521,562,905.01942089,714752,1255.8487646579742,0.0038446407,-0.0015524183,0.042578124,714752,1434.96,2.1581454,10.9906025
350,0.6543796062469482,551,916.0890187700002,716800,1259.490182876587,0.008993523,-0.004824113,0.11186524,716800,1452.0,2.1731205,10.057206
351,0.6812749207019806,566,926.80775939,718848,1263.206860780716,0.0045218943,-0.0013131287,0.04951172,718848,1468.02,2.1890876,10.466634
352,0.8723195493221283,578,916.1614696,720896,1266.825318813324,0.0034747378,-0.004407645,0.0362793,720896,1452.27,2.1988487,6.0158997
353,0.7226054072380066,573,912.6102482599999,722944,1270.3677022457123,0.0059786616,-0.0035978958,0.06572266,722944,1446.98,2.1999671,16.805014
354,0.8785614743828773,586,892.6424744999999,724992,1273.9390404224396,0.0032741097,-0.0030483897,0.03725586,724992,1416.94,2.2032866,9.360198
355,0.7814839035272598,588,898.74562975,727040,1277.434564113617,0.004625803,-0.001673956,0.054248046,727040,1424.48,2.2067966,14.8459215
356,0.8210290968418121,582,911.50250149,729088,1280.915141582489,0.0035505067,-0.00265063,0.039013673,729088,1442.56,2.2087693,14.194219
357,0.683950662612915,590,923.3281574199999,731136,1284.43203997612,0.004511164,-0.0027084968,0.05126953,731136,1459.45,2.2133782,12.522661
358,0.7639634609222412,580,923.3459642600001,733184,1287.90212059021,0.0053766747,-0.004575048,0.06557617,733184,1459.45,2.2136228,9.0846405
359,0.7441775500774384,586,923.0033319600001,735232,1291.4300627708435,0.0066899494,-0.0040766713,0.07817383,735232,1459.45,2.2109895,9.000308
360,0.8643612116575241,586,914.9841375599999,737280,1294.9219830036163,0.0077845054,-0.0040118834,0.06987305,737280,1448.7,2.2110934,5.1152973
361,0.6668398976325989,583,923.8550705399998,739328,1298.4120826721191,0.0034932997,-0.0016182518,0.035498045,739328,1461.61,2.2144306,12.744226
362,0.6753424108028412,558,935.30620681,741376,1301.9242618083954,0.0053695,-0.0019037047,0.06289063,741376,1478.64,2.213378,10.348993
363,0.6928924024105072,564,935.4182766099999,743424,1305.5912463665009,0.004913981,-0.004126245,0.055371094,743424,1480.45,2.2182598,23.736296
364,0.6728655099868774,588,947.14974403,745472,1309.2184884548187,0.00787108,-0.004403702,0.09838867,745472,1497.31,2.2238953,10.89996
365,0.7121201157569885,569,946.14835035,747520,1312.6974527835846,0.00798214,-0.0023538112,0.095458984,747520,1497.31,2.218123,9.824924
366,0.6422598958015442,571,956.63757435,749568,1316.296143770218,0.006192864,-0.002594804,0.07783203,749568,1513.06,2.2110648,11.647723
367,0.8967427760362625,573,945.10854547,751616,1319.8787865638733,0.0033803817,-0.0015621948,0.034814455,751616,1497.1,2.2138996,7.184396
368,0.7980526238679886,573,944.77734093,753664,1323.4514381885529,0.0061181663,-0.0029034938,0.07583008,753664,1497.1,2.218578,8.675003
369,0.7143470346927643,565,954.4488686800001,755712,1327.0220830440521,0.006055866,-0.0028391108,0.07915039,755712,1511.04,2.2266433,9.454185
370,0.6943220794200897,566,953.55481668,757760,1330.6457142829895,0.007109215,-0.0045695445,0.07817383,757760,1511.04,2.2479343,10.716977
371,0.7610998451709747,580,952.75930777,759808,1334.2623889446259,0.0031213816,-0.001286959,0.038476564,759808,1511.04,2.2584968,9.774667
372,0.7279834449291229,579,953.1006963100001,761856,1337.791283607483,0.0038016015,-0.0022644193,0.04248047,761856,1511.04,2.2593513,11.667643
373,0.86016546189785,577,946.53013559,763904,1341.3273210525513,0.0044946754,-0.004014869,0.03388672,763904,1501.15,2.2523892,11.749065
374,0.7371416687965393,584,946.8335871099999,765952,1344.877147436142,0.005518923,-0.005014792,0.059179686,765952,1501.15,2.2401602,11.432218
375,0.854178175330162,582,944.31223656,768000,1348.3830242156982,0.007321293,-0.0040554465,0.06821289,768000,1497.28,2.2333007,6.71939
376,0.6798820495605469,570,955.27923983,770048,1351.898310661316,0.0054992684,-0.0010996606,0.05908203,770048,1513.25,2.225792,11.503656
