#{"t_start": 1745589867.2750294, "env_id": null}
r,l,t
1885.949023,2049,10.046514
146.926172,313,13.2547
1172.141406,1353,20.476091
238.302148,385,27.657458
131.105664,297,32.226033
185.902539,374,36.215024
253.354492,439,39.984629
766.483008,935,48.658751
147.680859,313,52.91696
195.729883,382,56.120682
189.744141,388,60.433949
129.728711,294,63.17382
530.667383,671,67.903486
261.765234,494,73.675529
219.969336,401,77.608953
106.46875,248,80.590314
197.407617,392,86.31847
178.200781,352,89.146683
61.380664,161,93.986449
147.330273,308,98.131638
306.530859,562,103.316668
1027.326758,1178,110.13589
1855.785352,2048,121.597443
139.098633,298,126.219808
128.115039,297,131.619863
325.511719,607,139.326657
251.614844,457,145.999632
209.490234,389,151.7556
232.106641,430,156.407733
112.930469,265,159.455626
202.977734,398,163.32558
333.357031,585,168.063013
202.508594,370,171.86549
1869.707422,2048,182.757098
270.302148,499,187.69489
121.93457,272,191.183568
1140.223828,1277,199.857928
1895.544727,2048,210.065982
1887.458984,2048,221.572336
295.766797,514,226.482545
358.275781,618,231.282727
708.041602,916,237.651044
1809.384961,2048,249.608415
290.123047,524,254.603627
154.319531,315,258.628593
1005.960352,1209,269.997054
1856.511914,2048,282.359982
1746.044727,2048,293.887825
345.944922,612,299.279953
303.56582,533,306.147232
722.511523,903,312.738403
1871.303906,2048,324.192597
1900.750195,2048,335.873033
1804.743555,2048,348.010145
211.822656,425,353.144593
1429.107422,1623,364.679933
271.326367,504,369.655263
345.086328,634,376.820216
720.435352,910,384.83712
253.371094,471,388.629606
1410.283594,1577,398.805261
206.970898,397,402.055545
1391.291406,1651,411.594095
1871.383984,2048,423.612437
1803.072656,2048,435.266886
242.520703,478,439.361592
1387.070508,1570,449.073398
1852.939844,2049,461.038219
321.697852,570,466.294465
445.176172,782,470.915664
257.183398,477,475.535388
93.39375,220,481.519201
243.205859,465,486.575561
256.170703,488,492.58727
293.505078,506,496.431696
201.726367,380,499.64252
82.672266,207,502.535118
333.442773,595,507.679626
252.841406,488,513.965849
246.123438,460,517.49757
298.625195,505,521.70956
267.124609,521,525.240573
1374.145312,1527,533.385448
231.663672,467,539.117601
243.679492,464,543.486491
182.546875,362,547.831413
240.033594,458,552.295557
179.544141,297,555.645619
230.042773,449,559.347538
1427.93418,1599,569.243969
235.04043,465,574.507651
99.854687,239,578.616557
664.816992,1032,584.517656
153.720703,312,588.575289
1850.667969,2048,600.061424
499.59375,879,607.485573
857.033594,1169,614.978104
1767.966797,2048,626.69714
1877.879492,2048,636.809971
1741.111914,2048,648.355454
1807.082031,2048,659.823894
1833.211719,2048,671.321898
1680.642578,2048,682.807304
1866.182422,2048,694.314935
1852.366992,2048,706.241322
267.629297,492,711.593599
1390.188086,1556,719.824826
229.264453,462,724.75856
1333.468555,1586,734.611977
1792.764844,2048,746.61745
1818.436523,2048,758.117765
1788.270508,2048,770.007875
1853.800195,2048,781.533376
1625.138867,2048,793.166038
1825.020898,2048,805.141548
1283.080469,2048,816.615082
1861.093164,2048,827.989191
1729.033008,2048,839.938169
1854.82832,2048,851.881891
1343.92168,2048,863.375131
1613.55293,2048,875.632463
1679.169141,2048,887.345908
1825.733398,2048,899.316951
1866.592773,2048,910.726274
1873.667969,2048,922.422837
1880.437891,2048,934.783223
1875.427539,2048,946.436383
1852.634961,2048,958.803618
124.151758,290,963.783487
1576.414258,1758,973.900273
456.777539,757,980.061554
1114.692773,1291,987.370312
143.95,305,992.45558
137.898047,298,998.928134
1248.546484,1445,1010.208801
139.37207,300,1015.275555
1536.306641,1748,1024.175905
1853.233789,2048,1037.143394
360.572266,629,1042.817558
676.567773,1148,1050.533635
129.522656,272,1056.262071
1901.907031,2047,1066.660014
1897.053711,2048,1078.345267
398.216992,703,1084.318553
1194.380273,1345,1092.466942
1368.108008,2049,1104.010157
1859.7,2047,1114.183823
811.896094,1249,1122.123784
633.947461,799,1128.384052
1901.326367,2048,1140.133865
1781.236914,2048,1152.095078
1890.717969,2048,1163.866865
982.264453,1431,1173.074787
474.185742,617,1181.643687
1680.956641,2048,1193.535418
1895.94668,2048,1205.015226
1895.45918,2048,1217.087118
1626.704102,2048,1229.214246
584.577734,784,1236.212349
899.024219,1264,1247.17757
1865.39668,2048,1258.837424
1785.239062,2048,1270.228047
1876.043164,2048,1282.209938
143.619531,307,1286.908164
1468.520117,1741,1299.161836
1761.085742,2048,1310.801089
1891.100391,2048,1323.149867
1889.457227,2048,1334.626843
1740.010547,2048,1346.629816
1294.383594,2048,1358.319079
1890.591016,2048,1369.143508
134.448047,290,1373.78684
1571.947656,1758,1383.944251
1855.548828,2048,1395.008328
1596.583398,2048,1407.3514
1886.97832,2048,1419.071223
1894.087109,2048,1430.604442
1857.916211,2048,1442.612093
1834.142578,2048,1454.180558
1789.293945,2048,1466.523566
892.938477,1420,1475.351468
430.220312,628,1480.222133
1462.994531,2048,1491.444283
1480.935156,2048,1503.415645
1896.041016,2048,1515.391069
1345.539258,2048,1527.404992
558.670312,901,1532.329309
765.933789,1147,1539.500983
1895.322266,2048,1550.500217
1893.489062,2048,1562.82893
1754.018945,2048,1575.268108
1614.494922,2048,1586.978838
1787.782617,2048,1599.349853
1850.780078,2048,1611.687248
1362.14043,2048,1624.054816
1893.747852,2049,1634.247254
1895.206836,2047,1648.186093
1900.958984,2048,1660.691165
1892.950781,2048,1672.225765
1896.0125,2048,1683.764465
1860.523047,2048,1696.142912
1826.057617,2048,1707.434644
1886.25332,2048,1719.778314
1888.073438,2048,1732.188154
1771.832422,2048,1744.536103
1891.48125,2048,1755.995875
1901.125,2048,1767.764126
1898.01582,2048,1779.472418
1827.83457,2048,1791.150436
1898.646289,2048,1802.717498
1890.223633,2048,1814.792459
1867.774805,2048,1826.60465
1791.801953,2048,1838.325385
1726.97793,2048,1850.022141
1899.398242,2048,1861.362825
1824.307031,2048,1873.683494
1859.097461,2048,1886.096251
1865.694336,2048,1897.79533
1868.486133,2048,1909.569988
1869.841406,2048,1921.238471
1840.39043,2048,1932.926076
1862.355859,2048,1945.370932
1863.562109,2048,1956.518819
1701.277148,2048,1968.172577
1867.937109,2048,1980.51195
1839.950391,2048,1991.807574
1837.50332,2048,2003.512899
1871.839453,2048,2015.196401
1829.204102,2048,2026.737631
1853.691406,2048,2038.78381
1874.511328,2048,2050.567549
1887.714648,2048,2062.911228
1889.685547,2048,2074.605846
1748.633398,2048,2085.892336
1866.893945,2048,2096.258251
1884.004492,2048,2106.43514
1890.057617,2048,2117.73581
1828.891602,2048,2130.085636
1896.888867,2048,2140.86958
1827.144922,2048,2153.255558
1893.407617,2048,2165.609803
1868.692187,2048,2177.238513
1896.561719,2048,2188.761831
1893.356445,2048,2199.730793
1855.312305,2048,2210.687151
1314.919531,2048,2222.383815
1876.050391,2048,2232.551021
1360.603711,2048,2244.932787
1285.957227,2048,2254.799884
1300.633594,2048,2264.845268
1377.362891,2048,2276.419414
1897.126172,2048,2286.137279
1892.569141,2048,2297.665041
1338.316406,2048,2309.036146
1772.716602,2048,2321.024607
1891.520312,2048,2333.050923
1858.226953,2048,2345.385157
1870.267187,2048,2357.071388
1890.186328,2048,2368.43741
1893.743164,2048,2380.76752
1893.966797,2048,2392.437039
1857.632617,2048,2404.855982
1886.722266,2048,2417.191129
1899.267969,2048,2429.103088
1873.291992,2048,2440.677495
1898.207227,2048,2452.22934
1851.007227,2048,2464.598057
