policy_loss,fps,total_timesteps,clipfrac,n_updates,approxkl,time_elapsed,policy_entropy,serial_timesteps,value_loss,explained_variance,ep_reward_mean,ep_len_mean
-0.0034418483,177,86016,0.028515626,42,0.0028200946,635.5437295436859,4.5960875,86016,2.8059316,0.9713755510747433,645.8358427676768,848.1717171717172
-0.008721965,178,88064,0.068310544,43,0.0058459593,647.0892326831818,4.589967,88064,3.2592247,0.9645615890622139,656.78860348,860.17
-0.007979361,178,90112,0.101416014,44,0.010258655,658.557635307312,4.5867767,90112,3.5824478,0.9541637860238552,655.99993356,860.16
-0.002306338,178,92160,0.015917968,45,0.0016878123,670.0556740760803,4.589053,92160,3.0699918,0.9720116723328829,672.8627890299999,877.51
-0.0032130778,177,94208,0.031445313,46,0.0033985637,681.5409574508667,4.5725465,94208,2.6041582,0.9673928506672382,677.94780075,884.46
-0.007746643,171,96256,0.057714842,47,0.004845865,693.0487284660339,4.5448623,96256,2.4297488,0.9742009304463863,694.22660349,901.09
-0.0033451263,150,98304,0.037597656,48,0.004731196,704.9751009941101,4.53779,98304,7.200072,0.9640904404222965,712.2564843499999,919.78
-0.0014644952,138,100352,0.021679688,49,0.0021338784,718.558646440506,4.5415545,100352,7.375491,0.9654827862977982,718.25263474,926.22
-0.007831747,170,102400,0.040283203,50,0.0039156685,733.3457086086273,4.5491376,102400,3.118043,0.9715468287467957,730.1105117,938.95
-0.007381535,178,104448,0.093896486,51,0.0075344914,745.3511145114899,4.539344,104448,2.7813048,0.9692077245563269,746.08086131,955.61
-0.0093068285,172,106496,0.046679687,52,0.0040507126,756.8513412475586,4.526983,106496,2.5833545,0.974575700238347,762.36778513,972.21
-0.005825278,177,108544,0.032128908,53,0.0034640778,768.7415840625763,4.519633,108544,2.9729345,0.9681362360715866,778.9532031000001,989.75
-0.0035050132,176,110592,0.03330078,54,0.003222394,780.2670750617981,4.512063,110592,3.4789014,0.9719424266368151,792.18453122,1003.52
-0.010965289,171,112640,0.036865234,55,0.0043339087,791.8998458385468,4.503682,112640,2.5884006,0.9740475732833147,805.81826755,1019.06
-0.0075297477,178,114688,0.061669923,56,0.0050542518,803.8752880096436,4.4864264,114688,5.9061937,0.8254281282424927,821.8687831700001,1035.53
-0.008315014,180,116736,0.08359375,57,0.00720947,815.3488421440125,4.4788184,116736,1.6731545,0.979027945548296,833.6349003600002,1053.53
-0.0036755402,171,118784,0.031347655,58,0.0031279079,826.722930431366,4.4691496,118784,3.099977,0.9711128249764442,850.2717558300001,1070.09
-0.00592509,171,120832,0.0625,59,0.005734332,838.6719701290131,4.462529,120832,2.5123422,0.9695786014199257,865.7800781,1087.05
-0.005533958,178,122880,0.046679687,60,0.0043235226,850.6156148910522,4.454883,122880,4.0060453,0.8749468922615051,883.71455466,1105.92
-0.004871383,167,124928,0.05366211,61,0.004614637,862.1088898181915,4.4524775,124928,2.3703437,0.9770708419382572,895.6804687300001,1123.32
-0.0061500915,174,126976,0.05332031,62,0.0046817786,874.3662450313568,4.4583964,126976,3.0033937,0.9709602519869804,908.75068944,1138.18
-0.009128909,171,129024,0.046044923,63,0.004392046,886.0794775485992,4.463528,129024,2.6190221,0.9716231133788824,915.26911327,1146.88
-0.004429745,179,131072,0.031640626,64,0.003243688,898.0506939888,4.452254,131072,2.406486,0.9704213310033083,914.9685937300002,1146.88
-0.0034434334,175,133120,0.039257813,65,0.003765367,909.4600241184235,4.436583,133120,2.3956742,0.9693169370293617,932.24353513,1164.38
-0.004247051,165,135168,0.036816407,66,0.004133922,921.1565504074097,4.410105,135168,2.9204295,0.961176585406065,949.69906443,1181.89
-0.006038454,175,137216,0.04477539,67,0.0041738623,933.5170016288757,4.377768,137216,2.3912616,0.9703425411134958,965.2483261499999,1196.3
-0.0072641326,165,139264,0.045654297,68,0.0047043306,945.1700105667114,4.350399,139264,2.8921337,0.9692639503628016,981.4864531,1212.21
-0.0013715854,135,141312,0.034960937,69,0.003649305,957.5374226570129,4.3452444,141312,7.4305444,0.9623169414699078,996.83835154,1227.4
-0.005797356,152,143360,0.045800783,70,0.0042143697,972.6339733600616,4.3512316,143360,7.170919,0.9645865447819233,1014.0111874800002,1245.92
-0.0010213103,89,145408,0.044677734,71,0.004030702,986.1041402816772,4.3673005,145408,15.680176,0.9352007582783699,1003.9208652099999,1234.83
-0.0059433063,146,147456,0.03676758,72,0.0047481493,1008.9426543712616,4.3957586,147456,7.492508,0.960842426866293,1013.87768357,1244.57
-0.0076637454,157,149504,0.06020508,73,0.0060613104,1022.9096817970276,4.3832626,149504,2.4480224,0.9742482714354992,1017.8385117000001,1249.28
-0.002708645,107,151552,0.05444336,74,0.004853149,1035.876981496811,4.361409,151552,14.89671,0.8138324022293091,1005.9545449000003,1241.43
-0.0062707476,196,153600,0.040625,75,0.004280133,1054.9951372146606,4.337263,153600,2.0586774,0.9716622959822416,1003.6670136500002,1237.97
-0.0040186676,175,155648,0.04296875,76,0.0040051164,1065.3937816619873,4.29334,155648,2.469085,0.9649774432182312,1015.60566794,1249.28
-0.010286955,145,157696,0.0659668,77,0.0127396835,1077.078792333603,4.2801113,157696,7.979075,0.9604792557656765,1017.5632948900001,1251.07
-0.0059379735,177,159744,0.04169922,78,0.0034473077,1091.2006995677948,4.2839346,159744,6.016828,0.8584041893482208,1027.9639023099999,1261.37
-0.004939857,201,161792,0.035888672,79,0.0033496418,1102.7411768436432,4.287222,161792,2.219765,0.9723476581275463,1031.5853788699999,1269.77
-0.0059980256,144,163840,0.062646486,80,0.006058422,1112.9175975322723,4.2890368,163840,7.981347,0.9469282738864422,1022.2757734,1261.77
-0.002374301,174,165888,0.056005858,81,0.0050636856,1127.1178221702576,4.2807794,165888,2.418138,0.9640446379780769,1025.15579879,1263.64
-0.0055195782,171,167936,0.0390625,82,0.003947155,1138.8676488399506,4.2725253,167936,3.2677524,0.9649724401533604,1041.13340426,1278.79
-0.005523808,173,169984,0.056103516,83,0.0052308403,1150.8288841247559,4.258,169984,2.429963,0.9626602865755558,1051.7206581700002,1290.24
-0.0036218073,115,172032,0.052490234,84,0.004812333,1162.6006615161896,4.240261,172032,17.096848,0.8378797918558121,1042.72994138,1284.07
-0.005464949,172,174080,0.048828125,85,0.0045101405,1180.377584695816,4.2468204,174080,4.137689,0.9564346484839916,1029.42436325,1269.76
-0.0055429945,178,176128,0.045214843,86,0.004753596,1192.2692267894745,4.2393117,176128,2.3747077,0.9652185030281544,1044.1157031,1285.99
