#{"t_start": 1747934147.425204, "env_id": null}
r,l,t
235.670107,514,1.713464
1482.53582,2049,6.361804
1364.110119,1717,10.473222
206.291499,492,11.3714
376.719002,695,12.715599
1623.751788,2049,17.291404
207.941349,492,18.417429
1512.201829,2049,22.752353
1279.259836,2049,27.391379
1706.8422,2049,32.383956
1590.914608,2049,37.474717
1302.737486,2049,42.34288
1692.155782,2049,47.376406
1264.575174,2049,52.080842
1594.706714,2049,56.70766
1280.752825,2049,61.347452
1321.363411,2049,65.931767
1544.63049,2049,70.648341
686.81186,1083,73.165584
1309.157524,2049,77.702051
214.233325,492,78.726552
1510.189817,2049,83.567612
277.570024,525,84.622357
1502.746086,2049,89.384655
509.926252,752,91.389842
1775.953676,2049,96.571225
297.219235,530,97.728407
1523.051685,2049,102.505733
1814.56421,2049,107.494582
1731.549149,2049,112.442786
1414.480949,1695,116.483503
316.399236,632,117.776578
1768.952661,2049,122.510936
1276.134141,2049,127.125467
1273.533448,2049,131.789865
100.545547,277,132.288398
1292.701119,2049,136.890975
112.221407,288,137.520582
109.886954,281,138.45764
1290.851855,2049,142.896278
1689.576548,2049,147.926393
646.108463,1002,149.69318
382.350266,674,151.235798
1586.574493,2049,155.929407
1602.896587,2049,160.685728
1726.584462,2049,165.702164
1822.975496,2049,170.87392
1741.55703,2049,175.713889
1802.879347,2049,180.620697
189.422715,388,181.960716
285.39768,538,182.916144
1731.187609,2049,187.748642
1281.900619,2049,192.467494
1635.361615,2049,197.27377
1750.794713,2049,202.16479
103.327703,282,202.913355
1289.998278,2049,207.391237
1511.907156,2049,212.26306
245.025948,522,213.310173
304.495,576,214.706163
314.256309,586,215.939339
1683.017288,2049,220.850187
254.201889,487,221.780107
1600.721657,2049,226.539649
218.07642,505,227.588821
320.794624,624,229.267231
250.322694,523,230.254352
218.654056,503,231.332967
1540.411464,1856,235.630503
1760.828467,2049,240.363266
104.778035,284,240.907586
778.846064,1245,243.842676
1720.180543,2049,248.698117
242.515197,513,249.757341
102.060086,258,250.356977
96.296707,266,250.922462
107.988118,274,251.565989
1787.289941,2049,256.505714
252.457328,498,257.726321
84.48989,240,258.134713
109.251719,285,258.86697
175.415128,412,259.624114
226.572456,494,260.702289
46.193886,161,261.03937
1766.243277,2049,265.883712
252.305454,527,267.241939
336.573544,626,268.499068
113.368978,291,269.155739
102.798209,273,269.66358
273.298427,529,270.957595
454.447214,807,272.581473
220.554247,493,273.568108
245.337885,519,274.558791
277.85182,558,276.083934
251.037008,521,277.058956
1451.970606,2049,281.657476
237.422386,509,282.648092
1543.919446,2049,287.178289
253.05301,532,288.214163
1738.913131,2049,293.074424
1268.436477,2049,297.675134
1749.317664,2049,302.483427
1759.830616,2049,307.465968
1785.347263,2049,312.372739
1756.984155,2049,317.201145
1748.830059,2049,322.225628
434.839565,774,324.228325
1813.087035,2049,329.25427
241.484309,520,330.281974
108.658929,276,330.840451
1512.073184,2049,335.410313
1679.65602,2049,340.07065
1625.76875,2049,344.823287
1572.805981,2049,349.597147
1681.644441,2049,354.489899
1633.341608,2049,359.027153
48.152021,166,359.335511
1758.412197,2049,364.225129
46.913123,160,364.497312
166.157989,397,365.731868
271.14728,528,366.920778
1660.419096,2049,371.689073
283.168157,594,372.805489
1793.077357,2049,377.507542
1750.882744,2049,382.266728
1706.713152,2049,387.162935
122.11029,297,387.71521
554.462165,900,389.752651
1786.361865,2049,394.705216
123.52069,301,395.333084
1699.624984,2049,400.248312
359.547727,667,401.507473
1692.856509,2049,406.380342
358.205279,674,408.082431
101.311144,270,408.662032
805.157983,1233,411.053155
377.384998,692,412.84409
1748.86778,2049,417.523508
1600.202813,2049,422.263942
1755.805034,2049,427.15366
1645.717982,2049,431.790503
1425.181834,2049,436.259962
1777.693773,2049,441.045627
656.009723,1046,443.327314
1696.251373,2049,448.436404
1751.842051,2049,453.218359
1779.353828,2049,457.863679
1752.397232,2049,462.565579
1744.466344,2049,467.458154
1754.813673,2049,472.323972
1750.78295,2049,477.270568
1715.171065,2049,482.129355
1814.521439,2049,487.065407
1377.61568,2049,491.461541
1621.91191,2049,496.14298
1708.846614,2049,500.876079
1615.912927,2049,505.401162
335.238597,644,506.640174
1788.856813,2049,511.867001
157.763924,386,513.162806
1714.594334,2049,518.174587
341.292092,651,519.483765
385.560122,771,521.05945
1801.669292,2049,526.036539
258.30694,534,527.432997
106.82336,278,527.956545
151.645328,386,528.713442
227.892206,499,529.714822
1725.063865,2049,534.46128
1795.55209,2049,539.333811
1789.435835,2049,544.287696
1823.037295,2049,549.440645
1737.435935,2049,554.289242
1599.249607,2049,558.900973
435.395225,776,560.746676
465.159268,789,562.500034
1682.989584,2049,567.608771
1784.924485,2049,572.692982
1656.906977,2049,577.295674
236.937485,501,578.183411
1567.628769,2049,582.750506
1474.58195,2049,587.317133
119.220098,287,587.853201
263.323449,529,589.385905
1780.420023,2049,594.160887
1623.136316,2049,598.959904
1467.200806,2049,603.465412
1351.45258,2049,607.924833
86.928457,233,608.407693
1733.222997,2049,613.081564
123.550015,297,613.624339
389.514104,732,615.183967
261.797905,513,616.124603
1720.314096,2049,620.837617
103.461604,265,621.701021
1828.951431,2049,626.590122
1775.009683,2049,631.491886
1434.106062,2049,636.083114
1491.720608,2049,640.806496
1766.989448,2049,645.716904
261.228973,543,646.832222
316.307405,569,647.993631
212.213257,486,648.842224
302.492926,614,650.469176
1778.667699,2049,655.242351
777.507329,1207,657.488163
1701.324532,2049,662.275733
1087.518532,1513,665.694444
1739.740572,2049,670.403614
1620.880984,2049,675.220396
266.955112,524,676.306985
1727.539891,2049,680.89616
1682.011256,2049,685.764166
1690.214514,2049,690.674266
371.814116,662,692.41785
322.613336,631,693.951556
1798.685054,2049,698.971719
1770.892709,2049,703.896768
1782.490146,2049,709.00891
