#{"t_start": 1747309766.3470979, "env_id": null}
r,l,t
470.300463,739,1.782377
1828.926891,2049,6.066618
1785.486132,2049,10.111193
1792.341891,2049,14.170779
356.411527,657,15.202328
1827.40071,2049,19.225269
1717.021676,2049,23.203887
286.326023,551,24.078845
1757.838505,2049,28.094244
351.207324,653,29.417975
1753.716882,2049,33.34999
1823.238067,2049,37.331449
249.876272,512,38.136537
1823.066861,2049,42.046661
1234.614701,2049,45.767426
1257.57903,2049,49.461702
1730.174659,2049,53.319491
1753.877982,2049,57.397369
1823.116518,2049,61.487002
1247.137176,2049,65.331143
410.974954,712,66.48962
1829.178395,2049,70.537161
1827.038044,2049,74.690958
1249.748286,2049,78.398014
1781.85478,2049,82.539562
305.758468,611,83.838218
1787.524748,2049,88.107589
1709.010517,2049,92.244453
286.559939,550,93.122096
1835.481411,2049,97.385188
1251.990581,2049,101.298954
1757.37643,2049,105.585279
383.21844,659,106.647512
1781.973459,2049,110.983837
1600.544949,2049,115.424873
1807.437358,2049,119.967188
1806.452095,2049,124.237142
1767.17013,2049,128.427186
1831.213986,2049,132.652742
318.39638,626,133.954742
1748.907505,2049,137.95736
1788.053938,2049,142.096312
1750.936844,2049,146.245007
1695.233393,2049,150.244338
1680.148078,2049,154.34962
1766.445061,2049,158.539626
1813.168312,2049,162.585619
303.02401,612,163.636929
278.948903,517,164.483922
1756.803974,2049,168.688163
1711.083148,2049,172.841006
1725.271516,2049,176.935444
1704.529572,2049,180.896643
1537.465216,2049,184.789394
387.940249,735,185.953607
1777.75263,2049,190.100594
1795.548922,2049,194.202077
1822.662304,2049,198.366597
1327.413139,2049,202.240285
1707.487526,2049,206.387413
1799.61482,2049,210.429278
303.166856,561,211.775175
1824.032842,2049,215.939113
1741.245126,2049,220.087549
362.389723,659,221.213569
287.708243,602,222.226889
1763.684449,2049,226.28793
354.456533,657,227.65502
337.786293,625,228.702492
1817.860255,2049,232.993962
288.233233,528,233.862413
1757.582623,2049,238.108147
259.255542,521,239.28321
270.826716,582,240.256175
1837.109647,2049,244.642593
191.583745,456,245.466147
307.343815,618,246.452307
285.803074,598,247.736694
1721.071395,2049,251.906304
165.990864,357,252.500303
334.298674,609,253.60501
1706.145574,2049,257.583362
1752.580946,2049,261.705137
279.135009,521,262.582941
257.642255,523,263.726783
275.231664,532,264.600399
239.151435,489,265.36179
1780.22355,2049,269.453755
1834.862844,2049,273.49455
1764.909954,2049,277.668065
1264.070894,2049,281.555359
1823.292442,2049,285.612406
1269.414951,2049,289.494254
1794.506027,2049,293.562947
1827.177312,2049,298.302392
1835.279868,2049,302.452253
1300.919684,2049,306.353428
1817.953755,2049,310.547286
1816.730947,2049,314.851843
1807.57424,2049,319.068612
1262.467327,2049,322.962987
1274.586508,2049,326.872558
1720.415592,2049,331.023934
1205.767272,2049,335.106378
1805.65852,2049,339.537329
1644.987476,2049,343.605293
1744.205062,2049,347.774924
1233.607158,2049,351.632984
1829.471065,2049,355.916487
1794.381353,2049,360.043711
1281.158436,2049,363.818535
1838.579812,2049,368.127441
1711.79411,2049,372.419407
1752.272907,2049,376.603492
1795.623395,2049,380.878208
229.316693,499,381.703611
265.474052,520,382.834679
284.898593,525,383.7047
319.955886,602,384.774539
322.747203,626,385.82641
227.389982,492,386.989602
1819.210402,2049,391.944225
1787.223733,2049,396.178744
293.065355,534,397.11775
1788.324654,2049,401.505706
316.029648,618,402.629128
1832.545014,2049,407.126571
1810.28128,2049,411.348225
1760.395418,2049,415.705718
1816.210582,2049,420.159299
1747.123602,2049,424.256522
250.422954,515,425.445004
1785.908456,2049,429.761909
1787.811964,2049,434.09569
1752.990323,2049,438.221956
293.722882,606,439.201012
1759.84693,2049,443.333848
1704.018507,2049,447.408409
1687.82522,2049,451.540596
1736.289698,2049,455.777132
1656.896823,2049,460.068527
1709.512946,2049,464.116695
1732.804692,2049,468.225092
1749.549654,2049,472.385634
1486.521492,2049,476.298529
934.95498,1236,478.494903
1812.98159,2049,482.85714
1274.351728,2049,487.265539
1731.490447,2049,491.981952
205.812031,478,493.303478
222.132302,481,494.148172
1678.816332,2049,498.579065
1804.09929,2049,502.968783
1129.983931,1403,506.118983
338.669164,585,507.158113
495.728789,884,508.858832
1687.201815,2049,512.988652
1628.035427,2049,517.160317
1803.094575,2049,521.647953
106.82479,269,522.114923
1753.604081,2049,526.190346
1782.832785,2049,530.500942
372.38013,649,531.969578
1814.81032,2049,536.391711
1796.407755,2049,540.677644
1741.799987,2049,544.864947
1740.619853,2049,549.2984
1236.910006,2049,553.245254
1281.784719,2049,557.226993
1738.465039,2049,561.687276
1827.594589,2049,566.21996
1702.612519,2049,570.789392
1834.399255,2049,575.330788
1261.753716,2049,579.280024
1453.148063,2049,583.779037
1799.142059,2049,588.140276
1800.990114,2049,592.513601
1791.568947,2049,597.054688
1759.667208,2049,601.450982
222.322787,483,602.285811
1265.420655,2049,606.439692
1785.157591,2049,610.760574
1240.773037,2049,614.929329
1792.104013,2049,619.24154
1826.839413,2049,623.735258
1795.449865,2049,628.359324
233.391029,493,629.277608
1771.675523,2049,633.571903
320.543323,618,634.981517
1834.159869,2049,639.438265
1290.967356,2049,643.654225
1662.506034,2049,647.990709
201.979067,477,648.845773
1742.811148,2049,653.428453
1822.646096,2049,658.424145
224.415868,490,659.504937
629.501257,994,661.790163
116.227763,294,662.435613
263.509789,523,663.441096
1745.420208,2049,668.084205
1788.573975,2049,673.372934
1706.171506,2049,678.164931
1750.842609,2049,682.648945
1789.071722,2049,687.052654
1740.101735,2049,691.650285
1822.201613,2049,696.147773
249.170306,567,697.080149
1790.456557,2049,701.317585
511.735656,776,703.007033
401.343011,711,704.288358
1775.899158,2049,708.601701
1670.483267,2049,712.740809
271.599023,513,713.635125
1742.414001,2049,718.62709
1495.667847,1875,722.969941
1809.008523,2049,727.347124
322.103581,581,728.352796
1815.253415,2049,732.766042
1685.822261,2049,736.833423
1684.039158,2049,740.892705
1684.553959,2049,744.887932
200.701345,418,745.877047
1787.391791,2049,749.910788
1752.559796,2049,754.242697
193.232611,413,755.058771
1742.774332,2049,759.352644
1830.358999,2049,763.656282
261.852683,512,764.641749
472.930583,851,766.14271
1780.273919,2049,770.44054
1786.548464,2049,774.621285
1818.719505,2049,779.287025
101.73918,260,780.005026
1810.496274,2049,784.428914
1778.194167,2049,788.800809
95.81384,256,789.231711
194.048018,414,789.888152
319.555989,608,790.997951
1748.516329,2049,795.094681
1780.251524,2049,799.234338
310.155161,598,800.285879
429.038925,780,801.904606
1786.349286,2049,805.968221
1783.373114,2049,810.358957
364.653617,685,811.550288
1750.986673,2049,815.912749
136.560663,337,816.610035
126.641725,300,817.489091
245.421425,520,818.466739
761.958628,1237,820.624338
107.619488,271,821.488017
281.463582,535,822.735489
438.707163,815,824.199663
537.044307,974,826.259017
96.685153,257,826.737616
1820.433992,2049,831.782091
1167.565897,1481,835.284336
63.495204,182,836.111196
1793.322025,2049,840.849934
1782.047604,2049,845.524725
121.352573,289,846.181522
317.633886,606,847.233082
205.882488,397,847.869669
1799.269159,2049,852.410264
387.510604,710,853.910227
194.8476,409,854.663913
1771.878687,2049,859.433296
110.397607,274,859.973573
121.816189,295,860.482041
417.313212,692,861.695169
1765.104668,2049,866.065389
231.618767,470,867.21293
412.295682,763,868.660732
1761.473556,2049,873.190531
218.65798,414,873.84649
268.679408,513,874.792537
1758.288088,2049,879.526002
109.168781,275,880.339383
1765.468384,2049,885.196246
81.994619,237,885.714622
338.879054,647,887.007094
728.736512,1298,889.823509
239.617521,506,890.89926
181.325066,418,891.709211
213.248698,477,892.515513
114.694127,282,893.063369
107.003075,270,893.940016
102.008413,271,894.401708
1784.804149,2049,898.916201
103.51678,270,899.372247
1816.05377,2049,903.759167
97.548246,264,904.237213
437.437377,801,905.726012
1771.620793,2049,910.024839
237.657689,490,911.275256
84.532911,238,911.744318
210.842219,475,912.598744
1770.577302,2049,917.319638
276.206566,524,918.354063
1780.33463,2049,922.666307
174.150555,379,923.304532
1811.915981,2049,927.951926
252.246868,516,929.252142
261.789181,514,930.198562
1213.990513,2049,934.734046
102.209917,269,935.18466
1728.619886,2049,939.944104
221.694539,488,940.94395
77.732018,224,941.594517
820.042873,1473,944.932814
206.877327,457,945.766986
992.930697,1710,949.709183
187.549645,466,950.626587
