policy_entropy,approxkl,ep_len_mean,ep_reward_mean,total_timesteps,n_updates,explained_variance,clipfrac,value_loss,policy_loss,serial_timesteps,time_elapsed,fps
1.4637787,0.003841497,984.06,392.62815946999996,108544,53,0.595546543598175,0.043554686,4.01157,-0.0014045145,108544,230.66448879241943,488
1.4592788,0.0046792203,998.91,397.75151875999995,110592,54,0.5933323204517365,0.053857423,4.5206084,-0.0029689807,110592,234.8591058254242,480
1.4463063,0.0041481103,1015.33,403.37675440999993,112640,55,0.5848241150379181,0.044628907,4.19388,-0.0011264805,112640,239.11824536323547,478
1.4345152,0.0033968058,1029.76,408.5414524799999,114688,56,0.580353319644928,0.038378906,5.4896536,-0.0013781264,114688,243.3947877883911,488
1.4311113,0.002951466,1029.76,410.47138264,116736,57,0.5778780579566956,0.030126953,4.353857,-0.0010276762,116736,247.58893179893494,501
1.4216228,0.0051995227,1037.35,413.99527285999994,118784,58,0.7094805836677551,0.06040039,3.651961,-0.0030273024,118784,251.67385625839233,479
1.4108546,0.0044267545,1039.5,416.29037562999997,120832,59,0.6334531009197235,0.05126953,4.2640467,-0.0016466106,120832,255.94683718681335,471
1.4143937,0.0035882425,1044.93,420.3590534300001,122880,60,0.6364600956439972,0.04091797,4.630589,-0.0018440218,122880,260.2916383743286,447
1.4222449,0.0060130893,1061.75,426.2117490300001,124928,61,0.6097016632556915,0.06801758,3.94192,-0.0041397503,124928,264.8657371997833,473
1.4303104,0.005830003,1077.38,431.54529587,126976,62,0.6360447108745575,0.07138672,3.67761,-0.0009011744,126976,269.1932055950165,449
1.4437289,0.0066738436,1077.38,434.76299922,129024,63,0.6009792983531952,0.087451175,3.65853,-0.0035273829,129024,273.7530007362366,475
1.435402,0.006614305,1077.38,437.05443779999996,131072,64,0.5981533229351044,0.08344726,4.2253327,-0.0027072972,131072,278.0636432170868,481
1.4333946,0.0047818623,1095.93,444.80228668999996,133120,65,0.5953294932842255,0.060253907,3.9538543,-0.0010805565,133120,282.32037138938904,465
1.4370979,0.0040427814,1103.35,447.86503576999996,135168,66,0.5040739476680756,0.050195314,8.578571,-0.0045193965,135168,286.72454285621643,471
1.4409287,0.0075944113,1119.93,454.33917933000004,137216,67,0.581995278596878,0.095214844,3.9595847,0.0003993766,137216,291.0677263736725,475
1.4470602,0.004076182,1134.83,460.27990721000003,139264,68,0.6362857222557068,0.04814453,4.50005,-0.0018303997,139264,295.3782253265381,465
1.4480898,0.004796467,1152.07,467.08372646000004,141312,69,0.5347922742366791,0.05698242,4.499472,-0.00185979,141312,299.7796404361725,455
1.4455715,0.0042198664,1165.13,472.59884396999996,143360,70,0.4948689937591553,0.050390624,6.2362423,-0.0020700912,143360,304.2786703109741,465
1.445655,0.004734784,1163.62,474.26071827,145408,71,0.27956700325012207,0.053613283,19.38161,-0.0053296997,145408,308.67703771591187,451
1.4521792,0.0039173025,1175.79,480.12861913999996,147456,72,0.30140221118927,0.04506836,10.373726,-0.0011673678,147456,313.2118055820465,429
1.4522384,0.0061672153,1190.95,488.32172357999997,149504,73,0.3889397978782654,0.07856445,5.694342,-0.0019813275,149504,317.9758987426758,454
1.4519565,0.004862408,1204.68,496.45623076000004,151552,74,0.2977786660194397,0.061328124,16.662432,-0.0018424708,151552,322.4787633419037,478
1.4564965,0.003329764,1180.95,487.20121377000004,153600,75,0.22772634029388428,0.035351563,33.508656,-0.0031133485,153600,326.76386523246765,494
1.4605572,0.004588536,1180.72,487.92860975,155648,76,0.5145323276519775,0.053222656,5.3652177,-0.0030166293,155648,330.9076955318451,427
1.4553108,0.002214054,1197.98,496.09724056,157696,77,0.5276433229446411,0.017529298,4.9102106,-0.00012456828,157696,335.7038834095001,455
1.4544365,0.0050701383,1212.8,503.41037384000003,159744,78,0.47290247678756714,0.062353514,5.7373495,-0.00029180167,159744,340.2054069042206,460
1.4624599,0.0043439767,1231.48,512.85074443,161792,79,0.5966609418392181,0.0515625,5.2416477,-0.00041075042,161792,344.65551948547363,459
1.4697932,0.005084251,1248.85,522.4320797299999,163840,80,0.504536896944046,0.061669923,5.363434,-0.0007294359,163840,349.11230063438416,481
1.4850162,0.0029157205,1214.71,520.4564347099999,165888,81,0.3293989300727844,0.031689454,16.501627,-0.0029729437,165888,353.3695287704468,456
1.483238,0.0040499093,1214.71,525.62273933,167936,82,0.5659230053424835,0.044189453,4.652484,-0.0025948037,167936,357.85202169418335,481
1.4801748,0.0029039748,1214.27,530.48931186,169984,83,0.47851717472076416,0.028320312,9.903939,-0.0010088922,169984,362.10590052604675,471
1.4783843,0.0038373296,1181.91,529.9676541,172032,84,0.2934180498123169,0.043164063,15.7211,-0.0001339283,172032,366.44989562034607,489
1.4726741,0.005108239,1181.91,536.10392731,174080,85,0.42260950803756714,0.061425783,6.2068458,0.0003748809,174080,370.6383879184723,456
1.4582055,0.013307022,1167.12,533.4888968800001,176128,86,0.4425472021102905,0.13608399,12.625652,-0.0060039326,176128,375.1261205673218,520
1.4407367,0.0031021093,1095.42,518.3402425099999,178176,87,0.3821498155593872,0.032128908,27.549866,-0.003065465,178176,379.05852794647217,489
1.443188,0.0037398953,1109.09,527.13128707,180224,88,0.4531211853027344,0.043261718,18.783546,-0.0011383988,180224,383.24105620384216,496
1.4390465,0.0023475392,1065.38,517.29039475,182272,89,0.44948405027389526,0.021582032,27.13512,-0.001791195,182272,387.3704650402069,516
1.4494183,0.0052413587,1042.03,514.27201775,184320,90,0.548194169998169,0.064013675,20.452755,9.754997e-05,184320,391.33381056785583,509
1.4709313,0.0029723146,1050.99,519.73526043,186368,91,0.5028431713581085,0.032666016,25.394262,-0.0018236985,186368,395.3528015613556,488
1.4744802,0.0044174837,1052.71,521.0273290599999,188416,92,0.6721528768539429,0.05029297,4.8546762,-0.0017819451,188416,399.55008816719055,460
1.4770827,0.0021959657,1075.66,533.11825139,190464,93,0.40915411710739136,0.019238282,13.071686,0.00010728573,190464,404.001291513443,454
1.4808166,0.0050198324,1100.13,547.5923206499999,192512,94,0.33909469842910767,0.060595702,14.143565,-0.0030114944,192512,408.51156640052795,482
1.4877601,0.005026805,1100.13,551.16340803,194560,95,0.467151939868927,0.06293945,6.896838,-0.0029136313,194560,412.7563474178314,441
1.4879556,0.0029963828,1100.13,554.40361232,196608,96,0.6731098592281342,0.029345702,6.567441,-0.0009244509,196608,417.39173316955566,428
1.5004791,0.007157565,1118.6,562.55771063,198656,97,0.8689868450164795,0.089990236,4.1370173,-0.006846645,198656,422.1687066555023,434
1.5178899,0.0057511115,1137.09,571.51264553,200704,98,0.6051361560821533,0.074072264,6.717012,-0.004295015,200704,426.88132429122925,431
1.5212581,0.007072718,1154.76,582.68154432,202752,99,0.5527543723583221,0.08510742,17.061825,-0.0015707805,202752,431.62417674064636,509
1.5213082,0.0060662944,1128.84,578.14900262,204800,100,0.5822881758213043,0.06992187,25.685282,0.0014568833,204800,435.64762234687805,511
1.5315421,0.0030981484,1041.24,552.3810542699999,206848,101,0.5878030955791473,0.02836914,34.92321,-0.00087038253,206848,439.651570558548,522
1.5269177,0.005084553,937.52,519.42095875,208896,102,0.6814526617527008,0.05913086,24.541363,-0.0010552331,208896,443.5697784423828,510
1.5197395,0.0048361765,908.19,511.67793592999993,210944,103,0.716419130563736,0.05229492,8.971624,-0.0072111934,210944,447.5819113254547,535
1.5255237,0.0027716672,894.59,512.57699939,212992,104,0.5291812121868134,0.027734375,13.827284,-0.0031262203,212992,451.4060528278351,519
1.5326264,0.0033113859,815.95,485.12106831000006,215040,105,0.6641608774662018,0.03378906,27.088007,-0.0021488743,215040,455.35026502609253,542
1.5417901,0.004751526,748.43,459.13861598000005,217088,106,0.5799805521965027,0.05834961,23.132223,-0.0038498114,217088,459.1244990825653,518
1.5491791,0.0030716604,722.64,448.55910937000016,219136,107,0.6551033854484558,0.030419922,29.410679,-0.0039036423,219136,463.0766713619232,536
1.5454743,0.0018512269,693.48,433.87505089,221184,108,0.6348384916782379,0.01694336,25.63656,-0.0009075293,221184,466.8972804546356,478
1.5450906,0.0013901065,697.23,436.67776553000004,223232,109,0.6344343423843384,0.009472656,30.521194,-0.001003705,223232,471.176869392395,528
1.5503092,0.0037278042,611.55,394.93472184,225280,110,0.7687755525112152,0.046923827,22.211124,-0.001245569,225280,475.05188751220703,528
1.5669439,0.0056910953,582.57,381.38690586999996,227328,111,0.7667834758758545,0.06147461,16.47449,-0.0059819142,227328,478.9258122444153,520
1.5771836,0.0022110804,545.91,361.4229503900001,229376,112,0.8057073205709457,0.019042969,20.519129,-0.0030307358,229376,482.86353302001953,521
1.5790431,0.0017478031,538.8,357.99745777,231424,113,0.8004647642374039,0.01484375,17.553747,-0.0037922724,231424,486.7922737598419,505
1.5822761,0.00717275,529.47,352.00214581999995,233472,114,0.854725182056427,0.08598633,13.99864,-0.0030432832,233472,490.84829115867615,510
1.5881075,0.004574697,537.15,356.77847227999996,235520,115,0.8560666441917419,0.05654297,9.252696,-0.0056596375,235520,494.86411571502686,516
1.5935057,0.0054656942,532.52,354.04474223000005,237568,116,0.7950817942619324,0.057519533,18.595707,-0.0027547693,237568,498.8259479999542,459
1.5898612,0.0032499551,543.61,360.77864081000007,239616,117,0.6683440804481506,0.032666016,18.353575,-0.00083572615,239616,503.28710412979126,505
1.5954027,0.0039639683,542.7,359.70488323999996,241664,118,0.7290637791156769,0.045214843,8.309672,-0.002397025,241664,507.3378539085388,509
1.5987269,0.004002924,558.86,368.99500994999994,243712,119,0.41920584440231323,0.047753908,9.969519,-0.0008288367,243712,511.3604209423065,507
1.6017376,0.006487511,575.69,379.53666359000005,245760,120,0.6902280747890472,0.07729492,8.375307,-0.0017522393,245760,515.3949069976807,473
1.616039,0.0060684755,575.69,378.84274067,247808,121,0.8348544239997864,0.07558594,7.315936,-0.0035275358,247808,519.718807220459,488
1.6314566,0.009015492,583.49,380.00096372,249856,122,0.8015753477811813,0.11264648,11.09167,-0.009965335,249856,523.9127426147461,481
1.6384557,0.0032886267,593.04,385.33371322,251904,123,0.8272493928670883,0.03642578,5.001839,-0.001711972,251904,528.1642181873322,462
1.637961,0.0043561594,533.14,357.66316356999994,253952,124,0.8490613400936127,0.0519043,13.879773,-0.0034767028,253952,532.5919201374054,494
1.6374279,0.0052932287,517.39,347.43307196000006,256000,125,0.8993188589811325,0.06591797,14.771039,-0.0030081382,256000,536.7370231151581,502
1.6335993,0.004605658,521.13,350.22539417,258048,126,0.8658260107040405,0.051757812,11.856317,-0.004724209,258048,540.8196544647217,503
1.6334679,0.0045975805,525.93,353.39575572999996,260096,127,0.8927557393908501,0.05620117,14.274757,-0.00029787468,260096,544.8866076469421,505
1.6403745,0.00391131,528.29,355.23291215999996,262144,128,0.8999633193016052,0.04448242,11.9712105,-0.0024456528,262144,548.9362771511078,516
1.645044,0.0034818617,501.34,339.33680704,264192,129,0.8579870015382767,0.036230467,12.434954,-0.00080282864,264192,552.904895067215,526
1.6518288,0.0030153631,514.46,346.93370613,266240,130,0.8746870458126068,0.030566406,11.541708,-0.003404582,266240,556.7928898334503,525
1.6619056,0.0026978215,510.52,344.9302988699999,268288,131,0.928860105574131,0.022509765,10.47895,-0.0015310997,268288,560.6936490535736,493
1.6620691,0.0025196376,513.13,346.43640334,270336,132,0.8711485862731934,0.02319336,12.589746,-0.0036955115,270336,564.8447296619415,522
1.6604459,0.0022013807,516.75,348.66404867999995,272384,133,0.8269633054733276,0.021826172,19.368279,-0.0037424627,272384,568.7646186351776,514
1.6548977,0.004884242,522.27,352.41999078000003,274432,134,0.7863506823778152,0.059423827,15.78322,-0.0024354074,274432,572.7425744533539,536
1.6607145,0.0034304592,526.54,354.25062419,276480,135,0.8255224376916885,0.037597656,18.75899,-0.00043434565,276480,576.5583753585815,516
1.6792437,0.0037253343,523.53,352.41476665000005,278528,136,0.8797741159796715,0.04194336,18.695335,-0.0031532876,278528,580.5265922546387,489
1.6876618,0.0051937234,518.39,349.7631125800001,280576,137,0.924681082367897,0.059326172,12.315244,-9.894489e-05,280576,584.7143452167511,527
1.6780761,0.0046763797,533.48,359.54217517999996,282624,138,0.871607169508934,0.053271484,6.897883,-0.0004912519,282624,588.5936460494995,516
1.682416,0.0048374296,529.51,357.02646049,284672,139,0.9338414669036865,0.05683594,4.3010564,-0.004091098,284672,592.5580124855042,531
1.6835196,0.0044560703,539.58,363.5720179,286720,140,0.9117426723241806,0.048535157,11.420836,-0.0012205722,286720,596.4112958908081,522
1.6867403,0.0038950373,534.4,360.51200536,288768,141,0.9052383452653885,0.045458984,14.646996,-0.002238849,288768,600.3292472362518,491
1.6883976,0.0034026396,538.48,363.0883058199999,290816,142,0.9157427996397018,0.03857422,7.8697753,-0.0012128575,290816,604.496994972229,466
1.6818701,0.0032648216,542.53,364.30229678999996,292864,143,0.8116283267736435,0.034570314,15.214272,-0.0012669731,292864,608.8846638202667,468
1.6894591,0.007110541,546.16,367.14243603,294912,144,0.7906676828861237,0.08085938,14.360687,-0.0052982224,294912,613.2577815055847,506
1.6960236,0.005645113,481.74,333.50245973000006,296960,145,0.8535953760147095,0.070654295,13.601553,-0.0052023763,296960,617.3057773113251,488
1.7007558,0.004538455,464.64,324.3649995,299008,146,0.8985224068164825,0.057128906,9.41371,-0.0035821958,299008,621.4985480308533,512
1.7037437,0.0027661514,464.8,323.30603538,301056,147,0.8751141652464867,0.028515626,13.421762,-0.0011211379,301056,625.4920878410339,490
1.7094171,0.0033129104,481.77,334.09580016,303104,148,0.9191838353872299,0.035205077,6.802536,-0.0013787556,303104,629.6679663658142,529
1.7060077,0.004447297,484.39,334.97110434,305152,149,0.8611830174922943,0.05126953,14.7818775,-0.003099294,305152,633.5356912612915,506
1.7033556,0.0034618352,488.65,336.61662232000003,307200,150,0.879140205681324,0.037646484,9.633135,-0.0022131426,307200,637.578031539917,409
1.7063618,0.006585096,495.24,341.02894647,309248,151,0.8789304420351982,0.082177736,12.450153,-0.005631945,309248,642.5784916877747,513
1.7175404,0.0030283956,496.9,341.80065625,311296,152,0.797672376036644,0.035498045,28.314133,-0.0047018686,311296,646.5642259120941,517
1.7238963,0.0028631017,498.65,343.16011405999996,313344,153,0.890573263168335,0.027880859,15.001608,-0.0045644734,313344,650.521368265152,519
1.7212989,0.0025794497,486.52,336.43544797999994,315392,154,0.913641519844532,0.02470703,9.96596,-0.0016667412,315392,654.4675285816193,507
1.7230335,0.005155917,494.69,341.24885973999994,317440,155,0.9357918500900269,0.06313477,9.954888,-0.0030821725,317440,658.5001435279846,507
1.7202575,0.0034797625,500.61,344.91744640999997,319488,156,0.8746323585510254,0.038867187,16.43836,-0.0019562687,319488,662.5399167537689,496
1.7289889,0.0045376443,498.9,343.7533931000001,321536,157,0.8538167774677277,0.050390624,24.487757,-0.0024489528,321536,666.6663184165955,534
1.7348576,0.0049276585,485.52,335.23835368,323584,158,0.8757714331150055,0.055419922,22.26705,-0.0020149515,323584,670.4965677261353,507
1.7238979,0.0046802335,487.35,337.53595398000004,325632,159,0.8504708260297775,0.053027343,16.981958,-0.0019242882,325632,674.5313167572021,494
1.7216688,0.0023983591,493.71,341.4785940999999,327680,160,0.9038428887724876,0.022949219,13.332603,-0.0021715895,327680,678.675400018692,510
1.7212328,0.0022989293,500.71,345.11692602999995,329728,161,0.9016241803765297,0.021533202,9.7608795,-0.0013358552,329728,682.6881704330444,515
1.7168287,0.00804965,511.27,351.6699735099999,331776,162,0.9081405997276306,0.08759765,11.436551,-0.003254213,331776,686.6652462482452,502
1.7186887,0.0028569098,483.82,334.50898191,333824,163,0.9016257748007774,0.028271485,16.28759,-0.000896626,333824,690.7391381263733,515
1.7242203,0.0026923935,490.96,339.53823332,335872,164,0.9352326616644859,0.028125,8.5493145,-0.0026841043,335872,694.7129991054535,522
1.7331661,0.0078051463,502.99,343.11914463,337920,165,0.9091080725193024,0.09663086,11.383145,-0.0062585375,337920,698.635904788971,493
1.7406725,0.0056776777,504.29,344.21083724000005,339968,166,0.9235652759671211,0.070458986,12.180323,-0.0034905248,339968,702.7876768112183,524
1.7465858,0.0036575831,497.18,340.74633675000007,342016,167,0.9307589009404182,0.035742186,8.934059,-0.0015624289,342016,706.6952481269836,510
1.7411951,0.0032262006,509.83,346.6766207300001,344064,168,0.9227911978960037,0.03769531,6.778707,-0.0029471423,344064,710.7086138725281,513
1.7437608,0.004248717,504.16,344.02056031000006,346112,169,0.9431673064827919,0.048535157,7.291748,-0.0016417705,346112,714.696396112442,512
1.7403339,0.0030588312,518.89,350.32797049,348160,170,0.8672283589839935,0.029736329,6.4392495,-0.0025665793,348160,718.6941673755646,523
1.7313458,0.0033222318,537.11,361.7344483300001,350208,171,0.8635483384132385,0.035888672,16.613705,-0.0030752295,350208,722.609610080719,492
1.7289318,0.0032442336,520.1,352.70263076000003,352256,172,0.8953943699598312,0.031347655,19.522335,-0.0007314417,352256,726.7668604850769,495
1.7220552,0.0033865138,525.02,355.57440107,354304,173,0.9171690568327904,0.037597656,7.3377466,-0.0012811555,354304,730.8995087146759,513
1.7277412,0.0057135522,516.4,350.99569356999996,356352,174,0.9033081904053688,0.0609375,16.625513,-0.0043262625,356352,734.8858399391174,522
1.7406709,0.004828736,500.72,342.25762852999986,358400,175,0.9434039518237114,0.05649414,13.0944395,0.00025475788,358400,738.8051891326904,501
1.7422645,0.0014406382,499.51,342.09324871999996,360448,176,0.8663549423217773,0.012158203,22.964088,-0.0024348286,360448,742.8920795917511,499
1.7420393,0.0031285752,497.14,341.14922122000013,362496,177,0.9432175494730473,0.028759766,11.500872,-0.002685293,362496,746.9891774654388,511
1.7308285,0.004333493,494.82,339.99193160000004,364544,178,0.9287365153431892,0.047460936,15.392136,-0.0018436043,364544,750.9926311969757,485
1.7294972,0.004831647,497.02,338.84108167000005,366592,179,0.885205589234829,0.060546875,15.296657,-0.00470695,366592,755.2086436748505,523
1.7332401,0.0035163437,504.16,343.4750859200001,368640,180,0.9471426010131836,0.040380858,6.906615,-0.0029941013,368640,759.1205248832703,508
1.7301729,0.004099545,505.16,342.57704012,370688,181,0.8605971932411194,0.0440918,17.394123,-0.0014242749,370688,763.1496098041534,516
1.7254124,0.003981773,511.79,347.79572022,372736,182,0.8989796414971352,0.044433594,16.508436,-0.0020131567,372736,767.1120736598969,518
1.7258615,0.0035347492,522.72,354.27235599,374784,183,0.8957222774624825,0.034228515,13.688004,-0.002967959,374784,771.0634551048279,509
1.7345572,0.004205833,526.69,355.41784643000005,376832,184,0.9477545507252216,0.049609374,9.584943,0.0006377338,376832,775.0844864845276,503
1.7443666,0.003393554,519.78,351.1322881900001,378880,185,0.922423429787159,0.03745117,14.811757,-0.0006818127,378880,779.1543459892273,510
1.7399381,0.003916988,519.73,351.62064045000005,380928,186,0.8909007981419563,0.040771484,14.3895235,-0.0020996341,380928,783.1666278839111,521
1.7367321,0.000838257,512.23,348.06903791999997,382976,187,0.9037793353199959,0.0023925782,15.70769,6.0727692e-05,382976,787.0927431583405,499
1.7345555,0.002216439,517.29,351.54691894999996,385024,188,0.8994713351130486,0.019873047,13.119673,-0.0036855727,385024,791.1966404914856,497
1.7093906,0.007758095,525.01,357.43284146999997,387072,189,0.9213186427950859,0.0881836,6.9028296,-0.0011641753,387072,795.3160109519958,512
1.6855876,0.0066317283,542.6,363.58333797,389120,190,0.9450495801866055,0.08657227,5.089705,-0.0028899522,389120,799.3110506534576,519
1.6840302,0.008737339,560.1,371.62209074,391168,191,0.9134551212191582,0.11259766,3.3656402,-0.005537136,391168,803.2564992904663,517
1.6922963,0.0032022116,556.11,368.34323485999994,393216,192,0.9324604123830795,0.035839844,12.791307,0.001431075,393216,807.2119255065918,508
1.6955941,0.0020139941,557.15,368.90512634999993,395264,193,0.9176391512155533,0.01977539,8.411347,-0.0020179502,395264,811.2404131889343,495
1.6987171,0.0028658917,563.53,368.30232724999985,397312,194,0.9271256029605865,0.030761719,16.083464,-0.001965019,397312,815.3747456073761,471
1.6965975,0.0026477582,507.02,338.46798379,399360,195,0.93308375030756,0.026123047,13.77863,-0.0017180673,399360,819.7176678180695,504
1.6958692,0.0019005679,501.99,335.61077682999996,401408,196,0.9169601649045944,0.018652344,15.827805,-0.0005826027,401408,823.774965763092,510
1.6966568,0.00067952793,497.75,334.40818355000005,403456,197,0.8952236473560333,0.0029785156,14.187098,-0.00089524186,403456,827.7835893630981,515
1.6988395,0.0061982507,507.97,336.99629346999996,405504,198,0.9514460973441601,0.07929687,5.081324,-0.0040787673,405504,831.7539038658142,510
1.7027109,0.0028799113,510.56,339.40321832999996,407552,199,0.8964341953396797,0.029296875,15.199541,-0.0026416478,407552,835.7638237476349,505
1.7021246,0.0024798012,512.7,341.34529917,409600,200,0.908080480992794,0.02451172,10.601409,-0.0019774975,409600,839.8189804553986,503
1.7131388,0.009414146,519.3,345.37091989,411648,201,0.8945327773690224,0.062353514,4.648719,-0.0058300216,411648,843.8918509483337,490
1.717947,0.0027751927,530.19,347.99909037,413696,202,0.9525638557970524,0.021386718,13.933149,-0.0031943794,413696,848.0694539546967,429
1.7203509,0.0023951505,531.57,349.02769023,415744,203,0.9290004596114159,0.021972656,12.190183,-0.0017090105,415744,852.8440279960632,453
1.7162508,0.003716955,526.93,347.58346233,417792,204,0.9353886097669601,0.034570314,13.313497,-0.0025251196,417792,857.3578729629517,498
1.7116311,0.007485618,541.29,355.86447891999995,419840,205,0.9256929084658623,0.09282227,4.958582,-0.0023062625,419840,861.4677648544312,520
1.7108164,0.0063837892,549.54,361.52051812999997,421888,206,0.8986872583627701,0.08344726,7.4134474,-0.006357018,421888,865.4060258865356,539
1.7058332,0.002956119,567.12,373.22973311000004,423936,207,0.7125601470470428,0.030566406,15.422829,-0.00092283945,423936,869.2036290168762,495
1.7040163,0.0028712875,573.8,379.12823004,425984,208,0.9362289756536484,0.028125,4.206229,-0.0017072854,425984,873.3385753631592,522
1.6963937,0.003906275,582.82,382.5427592000001,428032,209,0.8992493823170662,0.042138673,9.763977,-0.0019198892,428032,877.2566659450531,534
1.6960328,0.004972346,600.18,394.5651934600001,430080,210,0.7031667828559875,0.059765626,8.480774,-0.001878288,430080,881.0879883766174,521
1.6907699,0.0042613796,614.72,404.45751853,432128,211,0.6413776874542236,0.047607422,11.072432,-0.00045659053,432128,885.0131411552429,508
1.6941313,0.0061555034,626.61,408.64005904000004,434176,212,0.9113551378250122,0.07783203,4.64139,-0.0024114952,434176,889.0436465740204,511
1.7066891,0.0046791495,641.12,413.8636983900001,436224,213,0.8840746730566025,0.054296874,12.648855,-0.0039360086,436224,893.0512926578522,505
1.7197502,0.0019362563,631.38,408.65511673000003,438272,214,0.9105011001229286,0.016552735,14.252638,-0.002621465,438272,897.1056697368622,516
1.7202173,0.001624822,632.24,411.45474964999994,440320,215,0.8578829020261765,0.014111328,17.289585,-0.0028406042,440320,901.0699470043182,536
1.7222879,0.0033794914,652.06,420.07464798999996,442368,216,0.9075312912464142,0.037597656,6.7865005,-0.002384715,442368,904.885532617569,547
1.7204001,0.0012702838,660.85,426.3115488300001,444416,217,0.8397842645645142,0.012939453,17.592499,-0.0027217672,444416,908.6279308795929,511
1.7199423,0.0015981819,661.11,426.31474385,446464,218,0.855218306183815,0.013964844,15.397049,-0.0035483476,446464,912.6298954486847,485
1.7191069,0.004611536,670.79,432.53301146999996,448512,219,0.8866589516401291,0.046826173,11.011526,-0.00288877,448512,916.8529739379883,486
1.7156976,0.004199559,675.39,435.85815603000003,450560,220,0.9090915247797966,0.0496582,4.324777,-0.0015012427,450560,921.0602059364319,545
1.7073711,0.004825932,695.67,450.02706212000004,452608,221,0.7567432075738907,0.055761717,12.719648,-0.0028350754,452608,924.817595243454,535
1.6925497,0.004361888,701.71,454.44642080000006,454656,222,0.9034498780965805,0.047851562,7.62623,-0.0035145308,454656,928.6406033039093,536
1.692194,0.0049904822,717.54,465.05823910000004,456704,223,0.867264524102211,0.05708008,6.6068077,-0.0045888145,456704,932.4605522155762,535
1.6928461,0.0035414887,726.68,470.86977933000003,458752,224,0.637302815914154,0.038134765,9.633103,-0.0015547604,458752,936.2875537872314,545
1.6915665,0.0039202813,726.68,475.20415504000005,460800,225,0.9234951511025429,0.045458984,4.70923,-0.0004000863,460800,940.0457327365875,519
1.6948979,0.0048298636,718.23,473.61319692000006,462848,226,0.9540075920522213,0.054882813,3.666654,-0.0029813389,462848,943.9907989501953,517
1.706846,0.0037093821,722.03,477.37825659000003,464896,227,0.9433951824903488,0.042773437,7.8164587,-0.00401201,464896,947.9502210617065,501
