total_timesteps,clipfrac,policy_loss,fps,time_elapsed,serial_timesteps,value_loss,ep_reward_mean,ep_len_mean,approxkl,n_updates,policy_entropy,explained_variance
71680,0.034277342,-0.00029297732,581,116.44769716262817,71680,1.0339152,198.4628800394737,920.6184210526316,0.0032504767,35,1.4276569,0.22988849878311157
73728,0.055273436,-0.0017547142,549,119.97102499008179,73728,1.0188401,202.532442,935.2727272727273,0.004804249,36,1.428172,0.28958022594451904
75776,0.045556642,-0.001621776,576,123.69604778289795,75776,0.90140885,206.48919175641026,949.5512820512821,0.0038577202,37,1.4280859,0.30631548166275024
77824,0.0418457,-0.0025728515,551,127.24987769126892,77824,1.0290395,210.2465653164557,963.4683544303797,0.0038105857,38,1.4194951,0.23870986700057983
79872,0.08491211,-0.002790091,557,130.9623954296112,79872,0.9471372,214.08809553749998,977.0375,0.006513176,39,1.4258696,0.2165149450302124
81920,0.04575195,-0.0012675866,481,134.63379216194153,81920,1.0010098,217.50909379012344,990.2716049382716,0.0041113864,40,1.4293092,0.06832140684127808
83968,0.100048825,-0.005080954,522,138.88685154914856,83968,0.9178804,220.72071748780488,1003.1829268292682,0.0072904443,41,1.4349633,0.26460903882980347
86016,0.040283203,-0.0010600348,560,142.80427765846252,86016,0.92093503,223.8144778554217,1015.7831325301205,0.0038052234,42,1.4385005,0.40874725580215454
88064,0.024023438,-0.00059018016,597,146.4568235874176,88064,0.8712753,226.88044513095238,1028.0833333333333,0.0025124545,43,1.4372154,0.397830605506897
90112,0.05,-0.0022673635,589,149.88694977760315,90112,0.7652029,229.8168276352941,1040.0941176470587,0.004437305,44,1.4395338,0.5797263979911804
92160,0.04375,-0.0029527724,577,153.36438584327698,92160,0.76704526,232.62794087209298,1051.8255813953488,0.0041405265,45,1.4300568,0.6501240730285645
94208,0.03461914,-0.00083954737,604,156.9142918586731,94208,0.8481592,235.2986113333333,1063.287356321839,0.0032856646,46,1.4174039,0.44054508209228516
96256,0.064208984,-0.007976208,601,160.3031566143036,96256,0.76953065,237.67181064772728,1074.4886363636363,0.0055979504,47,1.4105219,0.684412270784378
98304,0.064892575,-0.0018539038,607,163.7091464996338,98304,0.7586407,240.31291538202248,1085.438202247191,0.0052494635,48,1.4024864,0.5124971270561218
100352,0.09169922,-0.001634671,611,167.08336853981018,100352,0.9462714,242.7778826666667,1096.1444444444444,0.0073803486,49,1.4084342,0.28507572412490845
102400,0.059326172,-0.002298353,609,170.43360924720764,102400,0.9365331,245.45240864835168,1106.6153846153845,0.0047769723,50,1.4187957,0.38299787044525146
104448,0.09458008,-0.005563789,591,173.7932960987091,104448,1.2014229,248.30907442391307,1116.858695652174,0.00716886,51,1.4360886,0.142197847366333
106496,0.048583984,-0.0018873729,595,177.25880813598633,106496,1.1319627,251.39577217204302,1126.8817204301076,0.0041309344,52,1.4509584,0.08868438005447388
108544,0.05996094,-0.0019298287,585,180.7009675502777,108544,1.2558414,254.18025975531918,1136.6914893617022,0.004881983,53,1.4665073,0.16940343379974365
110592,0.08242188,-0.0047853542,608,184.1967465877533,110592,1.1597383,257.2762536,1146.2947368421053,0.0065627284,54,1.4798399,0.17601853609085083
112640,0.030517578,-0.00081988826,574,187.56039428710938,112640,1.2828246,260.3594233854167,1155.6979166666667,0.0029026042,55,1.4864733,0.039806246757507324
114688,0.035839844,-0.00041595465,569,191.12444853782654,114688,1.293525,263.229962,1164.9072164948454,0.00332231,56,1.4912674,0.04282557964324951
116736,0.047607422,-0.0015982182,571,194.72308564186096,116736,1.313076,266.045418122449,1173.9285714285713,0.004188963,57,1.5056021,0.04318875074386597
118784,0.029638672,-0.0005312383,571,198.30667328834534,118784,1.2081103,268.8991904141414,1182.7676767676767,0.0028947876,58,1.5182517,0.14575058221817017
120832,0.039794922,-0.0019667656,568,201.8930721282959,120832,1.3200104,271.77886148,1191.43,0.0035789858,59,1.5114187,0.09870976209640503
122880,0.028320312,-0.0009979977,600,205.49825596809387,122880,1.314606,275.37040946,1200.54,0.002979472,60,1.5148422,0.06727683544158936
124928,0.053515624,-0.0013952624,599,208.91119742393494,124928,1.3831073,279.13268832,1211.33,0.0046918397,61,1.5154916,0.0014058947563171387
126976,0.019384766,-0.00058208575,604,212.3252398967743,126976,1.4064817,283.74551712000004,1225.68,0.0020580643,62,1.511874,0.038942039012908936
129024,0.062158205,-0.0027865788,600,215.71157550811768,129024,1.35932,288.7693649,1242.24,0.0051050233,63,1.50644,0.07434666156768799
131072,0.046972655,7.940147e-05,607,219.12055325508118,131072,1.3550613,293.2296571300001,1256.46,0.004006904,64,1.5037653,0.08193004131317139
133120,0.039404295,-0.00045876252,600,222.49057245254517,133120,1.3307321,298.51969155,1274.59,0.0035164268,65,1.5044363,0.08655261993408203
135168,0.05703125,-0.0022210386,593,225.8997037410736,135168,1.3856051,303.38374777,1291.66,0.004558624,66,1.4981818,0.0815584659576416
137216,0.06293945,-0.0028378202,614,229.35341358184814,137216,1.4663967,308.32822409,1308.33,0.0051467563,67,1.4977965,0.013208150863647461
139264,0.060791016,-0.0023852857,561,232.68536257743835,139264,1.5231018,313.46128985,1325.86,0.0049851397,68,1.5026906,0.019540727138519287
141312,0.03720703,-0.0003964481,508,236.3338749408722,141312,1.4990169,318.89647029,1344.65,0.00351051,69,1.5069473,0.0956650972366333
143360,0.06274414,-0.0015198949,545,240.36264443397522,143360,1.5016778,324.38942538,1362.72,0.0052002873,70,1.5177191,0.1001024842262268
145408,0.03793945,-0.0016393913,536,244.11669921875,145408,1.4402047,329.53220911999995,1380.09,0.0034788933,71,1.5260731,0.14783895015716553
147456,0.06040039,-0.0010472916,544,247.93140077590942,147456,1.5404155,334.48347925,1396.4,0.005061918,72,1.5360094,0.03677600622177124
149504,0.06020508,-0.00078398886,526,251.69650292396545,149504,1.6205705,339.02747645000005,1412.31,0.0051447474,73,1.5415943,0.0009899735450744629
151552,0.0871582,-0.0042832987,529,255.5843963623047,151552,1.5793731,344.19094619000003,1429.41,0.006852803,74,1.541583,0.11434292793273926
153600,0.042871095,-0.0004843236,549,259.45632004737854,153600,1.6303898,349.62751537,1448.22,0.0038272839,75,1.5349636,0.0786476731300354
155648,0.04194336,0.00018953509,524,263.18618416786194,155648,1.6393951,354.95734578,1465.67,0.0035730195,76,1.5342762,0.10302120447158813
157696,0.07529297,-0.0039435085,483,267.088983297348,157696,1.5572083,360.4816655400001,1483.61,0.0059963306,77,1.5504439,0.15105324983596802
159744,0.032470703,-0.00048517017,518,271.3249821662903,159744,1.6039091,365.44763868,1499.79,0.0032944947,78,1.5622815,0.16796398162841797
161792,0.061669923,-0.0030114006,534,275.2716658115387,161792,1.6554124,370.84825575,1518.0,0.0050038463,79,1.5661114,0.09093356132507324
163840,0.04423828,-0.0008637801,501,279.1037051677704,163840,1.6191099,375.7416073999999,1533.94,0.003977425,80,1.5742748,0.12226790189743042
165888,0.038134765,-0.0019101345,495,283.18854665756226,165888,1.6059339,380.9146470999999,1549.0,0.0035375995,81,1.5884045,0.05839073657989502
167936,0.048876952,-0.0006228587,557,287.3264195919037,167936,1.7310911,383.69488057999996,1553.92,0.004160868,82,1.5924336,0.09162664413452148
169984,0.052099608,-0.0001604143,552,290.99928617477417,169984,1.7365458,389.40272945,1573.04,0.0044545177,83,1.5941622,0.09539002180099487
172032,0.055273436,-0.0005716292,551,294.7048146724701,172032,1.6716175,394.75827316999994,1591.39,0.0048062764,84,1.6067632,0.1647159457206726
174080,0.055664062,-0.0006968064,541,298.41845870018005,174080,1.6730324,400.04171390999994,1610.43,0.004460276,85,1.6156718,0.20225965976715088
176128,0.047314454,7.0186447e-06,554,302.2012393474579,176128,1.7161325,405.7591036799999,1629.6,0.0041112206,86,1.6235836,0.14672958850860596
178176,0.06333008,-0.0025171929,512,305.8964898586273,178176,1.7244276,411.35712915,1648.26,0.0049286457,87,1.633096,0.10027182102203369
180224,0.07114258,-0.0033983514,485,309.893089056015,180224,1.7690665,416.88723818,1666.97,0.0060337544,88,1.6363249,0.11172127723693848
182272,0.039746094,-0.002126949,437,314.1136562824249,182272,1.6654743,422.35832143,1685.02,0.0036131844,89,1.6322813,0.21787840127944946
184320,0.057519533,-0.00250983,443,318.79538917541504,184320,1.6277359,427.78701374,1701.39,0.004524373,90,1.635792,0.17983883619308472
186368,0.046875,-0.0014636924,486,323.41056084632874,186368,1.6807302,433.33163769,1719.51,0.0040479265,91,1.6415005,0.19600331783294678
188416,0.04091797,-0.00094133057,391,327.61900544166565,188416,1.7200897,438.56024995,1735.83,0.003814208,92,1.6412948,0.15552282333374023
190464,0.06342773,-0.004731226,491,332.8538181781769,190464,1.7701998,444.20868459999997,1754.48,0.0053936094,93,1.6412624,0.2574349045753479
192512,0.042822264,-0.00067860464,499,337.02318358421326,192512,1.6766161,449.56403327,1770.28,0.003703883,94,1.6456562,0.18570178747177124
194560,0.023486327,0.00017580076,485,341.1199631690979,194560,1.8645899,454.88902916,1788.61,0.002393906,95,1.646985,0.2461632490158081
196608,0.09321289,-0.0039483467,537,345.34087347984314,196608,1.7393429,460.49878250999996,1805.75,0.007207272,96,1.6460698,0.21418339014053345
198656,0.06430664,-0.0026619746,522,349.15412521362305,198656,1.7726408,465.44949806,1819.49,0.0050824364,97,1.6588001,0.32485854625701904
200704,0.02836914,-0.0019741622,529,353.07333755493164,200704,2.0084794,470.86448845,1836.84,0.0028454955,98,1.6632267,0.3430507779121399
202752,0.06865235,-0.0023341295,515,356.9388236999512,202752,1.7299792,477.28926884,1855.76,0.0053561176,99,1.6679924,0.2627869248390198
204800,0.04140625,0.0006038373,546,360.90935945510864,204800,1.870937,482.97481965,1873.04,0.003981217,100,1.6690156,0.3643530011177063
206848,0.033691406,-0.0012546259,518,364.6621651649475,206848,1.7840652,488.52462533000005,1890.83,0.0033406604,101,1.6625239,0.38357311487197876
208896,0.045556642,0.00082174304,527,368.61132526397705,208896,2.01232,494.0879045600001,1906.17,0.0040417,102,1.6581014,0.2177538275718689
210944,0.050683595,-0.0014958611,549,372.49559259414673,210944,1.9461113,499.8992513900001,1924.0,0.0040592705,103,1.6662683,0.261873722076416
212992,0.033251952,0.00037771283,538,376.2224760055542,212992,1.9534128,505.70702814000003,1941.79,0.0032275326,104,1.6661565,0.28191590309143066
215040,0.043164063,-0.0012489932,541,380.02597737312317,215040,1.9367726,511.3770723199999,1959.19,0.0040005147,105,1.6586096,0.3668859004974365
217088,0.04575195,-0.0014114189,535,383.8105254173279,217088,1.888154,517.34710013,1976.45,0.00398226,106,1.6504682,0.3756767511367798
219136,0.054296874,-0.0014139113,533,387.6352152824402,219136,1.9583302,523.1687231499999,1992.6,0.004605049,107,1.6399742,0.329336941242218
221184,0.062402345,-0.0006936796,510,391.4718019962311,221184,1.8603817,528.91037733,2009.74,0.004917858,108,1.6452234,0.39414793252944946
223232,0.039257813,-0.0022158748,519,395.48098635673523,223232,1.9649334,533.91424663,2022.92,0.0035925205,109,1.6624346,0.36269092559814453
225280,0.045556642,-0.0021623254,537,399.4243371486664,225280,1.884566,539.1295474000001,2036.15,0.00396295,110,1.6705534,0.36695778369903564
227328,0.046289064,-0.0017876488,528,403.2341616153717,227328,1.9344124,544.20383439,2049.0,0.0039537,111,1.6775736,0.4256538152694702
229376,0.07353516,-0.0036418862,536,407.1117033958435,229376,1.9863722,547.14790211,2049.0,0.005948323,112,1.6894499,0.4308534264564514
231424,0.052490234,-0.0020527514,556,410.9282863140106,231424,1.9602463,550.0596263000001,2049.0,0.004278371,113,1.7077633,0.3936999440193176
233472,0.057714842,-0.0026005548,486,414.6061999797821,233472,2.035151,552.5815934100001,2049.0,0.00471035,114,1.7203972,0.44794726371765137
235520,0.047705077,-0.0018797505,512,418.81955552101135,235520,2.008097,555.11339567,2049.0,0.0042014415,115,1.7386316,0.3641243577003479
237568,0.054101564,-0.0024618865,512,422.8176176548004,237568,2.142778,556.8342224600001,2049.0,0.004484265,116,1.7511413,0.397220253944397
239616,0.042773437,0.0004841978,548,426.8112840652466,239616,2.2670162,558.6273799300001,2049.0,0.003635771,117,1.7561224,0.4111788868904114
241664,0.057177734,-0.0052231895,545,430.5482976436615,241664,2.1700778,560.82641593,2049.0,0.0048645725,118,1.7549404,0.4751618504524231
243712,0.072216794,-0.004125721,563,434.3061466217041,243712,2.3084464,562.6702888100001,2049.0,0.00576857,119,1.7539663,0.4426230192184448
245760,0.06889649,-0.0030346885,553,437.9383497238159,245760,2.288262,564.76236498,2049.0,0.005608077,120,1.7461636,0.49013084173202515
247808,0.047460936,-0.0016752029,479,441.6398446559906,247808,2.3263428,566.502595,2049.0,0.004127736,121,1.7390732,0.3388664722442627
249856,0.07050781,-0.002179086,510,445.90909790992737,249856,2.1820436,568.3668359300001,2049.0,0.005471334,122,1.748759,0.4703708291053772
251904,0.0965332,-0.0024630874,528,449.9233100414276,251904,2.1828034,570.6176354800001,2049.0,0.0071708993,123,1.748675,0.48618894815444946
253952,0.054101564,-0.0009806402,506,453.7967438697815,253952,2.437591,572.77140376,2049.0,0.0047032204,124,1.7388185,0.389970064163208
256000,0.056347657,-0.0009887972,489,457.84327602386475,256000,2.339145,575.19108345,2049.0,0.0046625575,125,1.7350082,0.43006718158721924
258048,0.10834961,-0.00452138,556,462.0304071903229,258048,2.3980591,577.36731374,2049.0,0.008183231,126,1.7432222,0.3701353073120117
260096,0.027050782,-0.00096623704,478,465.7116029262543,260096,2.4033322,579.4457403599998,2049.0,0.002710583,127,1.7447878,0.3826727271080017
262144,0.05834961,-0.0011401598,505,469.98944568634033,262144,2.3703637,581.9719582999999,2049.0,0.0049951333,128,1.7415972,0.44608116149902344
264192,0.04765625,-6.3477375e-05,504,474.0403342247009,264192,2.306354,584.2746667999999,2049.0,0.004107981,129,1.7472626,0.509033739566803
266240,0.041748047,-7.120258e-05,487,478.1029403209686,266240,2.3530908,586.92981893,2049.0,0.003573799,130,1.7537369,0.5353286564350128
268288,0.0715332,-0.0013450532,517,482.3076493740082,268288,2.510859,589.7075094999999,2049.0,0.0056130853,131,1.7638843,0.4594660997390747
270336,0.04057617,-0.001164637,534,486.26657485961914,270336,2.3671923,591.97564541,2049.0,0.003880404,132,1.7664073,0.4596118927001953
272384,0.06733398,-0.0033061765,515,490.0986614227295,272384,2.2846189,594.1463731299999,2049.0,0.005513909,133,1.7551985,0.5434558391571045
274432,0.06694336,-0.0031191197,506,494.06834626197815,274432,2.371978,595.96783936,2049.0,0.005464122,134,1.7547842,0.4902287721633911
276480,0.048339844,-0.0011139469,492,498.11162996292114,276480,2.425569,598.24142983,2049.0,0.0042777546,135,1.7548034,0.5377335548400879
278528,0.054882813,-0.0019865748,484,502.26873421669006,278528,2.3904576,600.49479397,2049.0,0.004616391,136,1.7542454,0.489931583404541
280576,0.042919923,-0.0009412317,533,506.4972858428955,280576,2.4829862,602.37488088,2049.0,0.0037944135,137,1.7715046,0.43223488330841064
282624,0.07729492,-0.0040704953,481,510.33909010887146,282624,2.666551,604.61653917,2049.0,0.0065152785,138,1.7727115,0.40559738874435425
284672,0.05419922,-0.0017058812,546,514.5914244651794,284672,2.431873,606.1809177700001,2049.0,0.0044610314,139,1.764451,0.4866611361503601
286720,0.03959961,-0.00029462465,539,518.3402528762817,286720,2.6875947,608.4302801499999,2049.0,0.003719009,140,1.7668957,0.47686266899108887
288768,0.073876955,-0.0020495232,539,522.1376104354858,288768,2.4988732,611.0777432799999,2049.0,0.0057116663,141,1.7654371,0.5332615375518799
290816,0.07729492,-0.0030842163,541,525.9326071739197,290816,2.708616,613.96976611,2049.0,0.0061495765,142,1.7688847,0.47965335845947266
292864,0.062109374,-0.0024231623,534,529.712970495224,292864,2.8659678,616.50917296,2049.0,0.0048293797,143,1.7718761,0.4916234016418457
294912,0.06523438,-0.002143106,509,533.5415415763855,294912,2.7498975,619.39316674,2049.0,0.005133824,144,1.7747825,0.466658353805542
296960,0.11220703,-0.0028676244,467,537.5585813522339,296960,2.5372858,622.23822722,2049.0,0.009176371,145,1.7813752,0.484144389629364
299008,0.06518555,-0.0003240101,507,541.9422433376312,299008,2.7801774,625.24932671,2049.0,0.0052890247,146,1.7892834,0.4729759693145752
301056,0.062841795,-0.005282342,516,545.9820969104767,301056,3.123292,628.72133347,2049.0,0.0046671676,147,1.7938385,0.4536239504814148
303104,0.055126954,-0.0014432729,502,549.948225736618,303104,2.890978,631.9983889599999,2049.0,0.0047933804,148,1.7835855,0.5215965509414673
305152,0.06660156,-0.004788348,492,554.0251421928406,305152,2.7530904,635.32427909,2049.0,0.0055459584,149,1.7866127,0.5343371629714966
307200,0.06875,-0.004433495,476,558.1816563606262,307200,3.1675038,638.33895884,2049.0,0.0056974045,150,1.8022411,0.487079381942749
309248,0.064941406,-0.0034629467,506,562.479248046875,309248,3.0179293,640.9623622,2049.0,0.0054412996,151,1.8134245,0.4610987901687622
311296,0.07514648,-0.005259309,494,566.5227999687195,311296,3.3221383,643.5442477199999,2049.0,0.0059117004,152,1.8151182,0.47703760862350464
313344,0.106738284,-0.005392828,487,570.6637945175171,313344,3.2240262,646.7229651700001,2049.0,0.008376686,153,1.814503,0.4693422317504883
315392,0.080761716,-0.0021829102,506,574.8678507804871,315392,3.0564125,649.39230999,2049.0,0.006188092,154,1.8174807,0.5356464087963104
317440,0.052490234,-0.0029210197,462,578.9133994579315,317440,3.2019715,652.1460404,2049.0,0.0046080993,155,1.81093,0.5168710947036743
319488,0.047167968,-0.0009063567,502,583.3442771434784,319488,3.1149,655.4857926100001,2049.0,0.0042638863,156,1.7986319,0.53128981590271
321536,0.03676758,-0.0013376331,498,587.4222402572632,321536,3.5879147,658.4513353100001,2049.0,0.0035162165,157,1.7932161,0.4924871325492859
323584,0.02602539,-0.00017085602,517,591.5316517353058,323584,3.6673381,661.47472815,2049.0,0.0026583385,158,1.7957274,0.5376496315002441
325632,0.04111328,-0.0034852088,512,595.4934887886047,325632,3.604916,664.7798985700001,2049.0,0.0035829055,159,1.7960196,0.5190742909908295
327680,0.06313477,-0.0024337997,528,599.4882462024689,327680,3.74879,667.43274611,2049.0,0.0053616418,160,1.792392,0.5003303289413452
329728,0.046142578,-0.00090649317,525,603.3647203445435,329728,3.6964107,670.19153598,2049.0,0.0039809374,161,1.7874339,0.5135998725891113
331776,0.050488282,-0.002444148,516,607.259076833725,331776,3.7088218,672.94392335,2049.0,0.0043801893,162,1.7901913,0.5074310302734375
333824,0.055419922,-0.0019167121,550,611.2230243682861,333824,3.9926803,675.6076221899999,2049.0,0.0044957274,163,1.796702,0.5430845618247986
335872,0.08139648,-0.002105655,548,614.9446895122528,335872,3.6189659,679.07977616,2049.0,0.0066238763,164,1.7996162,0.5580059289932251
337920,0.046484374,-0.0038277756,488,618.6784942150116,337920,3.6699615,682.39322188,2049.0,0.004051116,165,1.7971373,0.5975210964679718
339968,0.037646484,-0.0015034068,496,622.8751378059387,339968,3.3730965,685.7173924100002,2049.0,0.003712366,166,1.7858887,0.5445840358734131
342016,0.044287108,-0.0020341915,530,626.9986922740936,342016,3.5902944,688.6765936400001,2049.0,0.0039036474,167,1.7665966,0.586827963590622
344064,0.038623046,-0.0027566336,491,630.8619771003723,344064,3.6188343,691.6464320200002,2049.0,0.0033902463,168,1.7644541,0.5227714776992798
346112,0.059423827,-0.004620673,518,635.0300748348236,346112,3.595586,693.2911571100001,2049.0,0.00522523,169,1.7644008,0.6007072031497955
348160,0.074560545,-0.0043011075,491,638.982173204422,348160,3.3627877,696.01511134,2049.0,0.0061158426,170,1.7678556,0.6369893550872803
350208,0.07319336,-0.004786451,519,643.1470017433167,350208,3.924004,698.56942166,2049.0,0.0057265265,171,1.7674153,0.5780692398548126
352256,0.05493164,-0.0024893857,515,647.0869417190552,352256,3.7841613,701.2992208,2049.0,0.0048472425,172,1.7580268,0.6626299023628235
354304,0.022607422,-0.0007463141,513,651.058836221695,354304,4.349739,704.5151132400001,2049.0,0.0024680498,173,1.7494583,0.6233775317668915
356352,0.07646485,-0.004727002,439,655.0468142032623,356352,4.490854,708.00266072,2049.0,0.0062081185,174,1.7506746,0.5853556096553802
358400,0.04243164,-0.0015753167,529,659.7110531330109,358400,4.3490477,711.23685184,2049.0,0.0037363172,175,1.7658361,0.6590604186058044
360448,0.08803711,-0.004328942,506,663.5844278335571,360448,3.855233,714.780261,2049.0,0.0066157384,176,1.7786585,0.6856895983219147
362496,0.050146483,-0.0028858893,529,667.6271259784698,362496,7.2758346,712.62666954,2029.47,0.0041693216,177,1.7879932,0.7199001908302307
364544,0.068603516,-0.0048790583,497,671.4949390888214,364544,4.535783,715.52657794,2029.47,0.0056063714,178,1.7940352,0.6802872121334076
366592,0.056884766,-0.0014811078,515,675.6118969917297,366592,4.727248,717.8727879700001,2029.47,0.004704983,179,1.8077866,0.6751793026924133
368640,0.05229492,-0.0015500884,544,679.5868017673492,368640,4.407576,722.4280350700001,2029.47,0.0045994082,180,1.8161252,0.650280773639679
370688,0.03745117,-0.002885911,517,683.3502881526947,370688,5.429246,726.2396446600001,2029.47,0.0034866116,181,1.8106123,0.6357918083667755
372736,0.045947265,-0.0045096492,570,687.3111131191254,372736,9.835677,720.3535146500002,1992.23,0.004010037,182,1.824702,0.7284218072891235
374784,0.04248047,-0.0013969535,521,690.9023423194885,374784,4.9140496,723.90320621,1992.23,0.004033585,183,1.8375976,0.6417037844657898
376832,0.06660156,-0.00410386,557,694.8310132026672,376832,4.856739,727.8649852500001,1992.23,0.005401627,184,1.8390726,0.6801068782806396
378880,0.03251953,-0.002134121,515,698.504031419754,378880,4.4526997,731.78181326,1992.23,0.0032055017,185,1.8326423,0.7903855741024017
380928,0.046484374,-0.0032744936,513,702.4740006923676,380928,4.317221,734.3540474200003,1992.23,0.004213362,186,1.8308386,0.7649586349725723
382976,0.04736328,-0.0026664524,557,706.4609251022339,382976,4.9632936,737.5160014300001,1992.23,0.0042049414,187,1.8346531,0.7019508481025696
385024,0.041650392,-0.00016500939,514,710.1325278282166,385024,4.217758,741.25400564,1992.23,0.0037943996,188,1.8270628,0.7144107520580292
387072,0.038085938,-0.0019283367,561,714.1108162403107,387072,4.6806393,744.95496137,1992.23,0.0033612016,189,1.8208911,0.7965681403875351
389120,0.06533203,-0.004285179,554,717.7597296237946,389120,4.680703,747.9508079700001,1992.23,0.0054464634,190,1.8182328,0.802203357219696
391168,0.02451172,-0.0007350184,531,721.4540829658508,391168,4.414386,750.0441416900001,1992.23,0.0025732517,191,1.8157742,0.7387041449546814
393216,0.06279297,-0.0064398707,530,725.309327840805,393216,14.9197445,729.4691047100001,1913.94,0.0051836446,192,1.8241737,0.7439359724521637
