value_loss,fps,clipfrac,approxkl,time_elapsed,serial_timesteps,policy_loss,policy_entropy,total_timesteps,explained_variance,n_updates,ep_reward_mean,ep_len_mean
14.581021,527,0.051660158,0.004950558,153.83371138572693,75776,-0.006860886,6.161668,75776,0.8987066373229027,37,1131.1582142745099,1473.078431372549
19.578548,504,0.02451172,0.0026836023,157.7187626361847,77824,-0.0030637053,6.159173,77824,0.8872152790427208,38,1143.5751792115386,1484.1538461538462
19.946285,506,0.042382814,0.00363222,161.77844405174255,79872,-0.0019803946,6.155364,79872,0.8828201070427895,39,1155.46232954717,1494.811320754717
8.083595,508,0.038134765,0.003556483,165.81948351860046,81920,-0.0055173426,6.1551547,81920,0.9533858224749565,40,1140.819401740741,1479.4259259259259
26.634497,522,0.023388673,0.0025765707,169.84744095802307,83968,-0.0046731597,6.1497564,83968,0.9057419449090958,41,1134.6960190178572,1472.0535714285713
31.856268,542,0.022021484,0.0022768124,173.7711696624756,86016,-0.0023017935,6.147828,86016,0.891899511218071,42,1099.0917598833332,1431.0833333333333
31.908564,538,0.043701172,0.0034523376,177.54695463180542,88064,-0.0052372636,6.15161,88064,0.7369205355644226,43,1029.3186814307694,1352.8307692307692
30.433208,548,0.010302735,0.0012283329,181.34715843200684,90112,-0.00293907,6.1603622,90112,0.6453051567077637,44,968.9035497428575,1284.7142857142858
7.0017767,490,0.030712891,0.002997584,185.08119988441467,92160,-0.004125585,6.159278,92160,0.9655875712633133,45,956.7968702394371,1270.5492957746478
20.326868,487,0.04790039,0.0038609307,189.26088976860046,94208,-0.00067463884,6.1563373,94208,0.8919477537274361,46,968.3303401805556,1281.361111111111
38.175194,537,0.013183594,0.00139727,193.46235632896423,96256,-0.0027839004,6.1612754,96256,0.7419255077838898,47,926.8528162051283,1232.7435897435898
15.238741,533,0.010449219,0.0011726671,197.27174401283264,98304,-0.0015128038,6.167882,98304,0.8382124155759811,48,902.640900160494,1207.4567901234568
28.17876,522,0.015966797,0.0016026568,201.11193466186523,100352,-0.0046742656,6.177805,100352,0.7345054447650909,49,864.054332639535,1166.1279069767443
13.449348,509,0.008398438,0.0009916448,205.03475046157837,102400,-0.0025325674,6.184411,102400,0.899880938231945,50,853.3603996022728,1156.7386363636363
21.735075,478,0.0203125,0.0020207088,209.06042289733887,104448,-0.0034756667,6.1855235,104448,0.925946556031704,51,856.8730408111112,1159.411111111111
19.851406,462,0.038867187,0.0035893812,213.3414545059204,106496,-0.0021213712,6.1990213,106496,0.8867037445306778,52,866.9175096263738,1169.1868131868132
11.486139,526,0.02319336,0.005682097,217.7654755115509,108544,-0.0070459126,6.2016907,108544,0.9572145119309425,53,853.9862462473119,1155.5913978494623
20.698317,503,0.041992188,0.004137194,221.6558518409729,110592,-0.0031791236,6.194616,110592,0.8824000954627991,54,864.0243529680853,1165.095744680851
24.207113,539,0.041748047,0.0034915246,225.72141003608704,112640,-0.004293498,6.184276,112640,0.7781995832920074,55,853.6626023917527,1158.340206185567
19.884396,448,0.030078124,0.0027653356,229.52034544944763,114688,-0.0044227107,6.177724,114688,0.8935529962182045,56,862.4379909795919,1167.4285714285713
11.165452,518,0.039404295,0.0034614454,234.08964157104492,116736,-0.004787699,6.176072,116736,0.7305605709552765,57,866.1570310808081,1176.3333333333333
20.161024,475,0.02446289,0.0024963494,238.03650999069214,118784,1.9831157e-05,6.1713357,118784,0.8838237673044205,58,875.85637394,1185.06
19.750586,475,0.026806641,0.002755927,242.34611582756042,120832,-0.0007149302,6.1696577,120832,0.8890771418809891,59,875.7801139399999,1185.06
14.539907,519,0.042333983,0.004359261,246.65811228752136,122880,-0.0026942652,6.173585,122880,0.7470562160015106,60,869.7140240900001,1185.06
5.786536,486,0.042236328,0.0043508452,250.60080409049988,124928,-0.0044167144,6.181079,124928,0.9040238633751869,61,870.2975484,1186.19
11.739434,495,0.03666992,0.0032609347,254.81174516677856,126976,-0.0028349315,6.196034,126976,0.7105828523635864,62,864.77306098,1186.19
10.795489,493,0.024121094,0.002219263,258.9463086128235,129024,-0.0031228121,6.214718,129024,0.9413794092833996,63,859.1181974200001,1186.19
21.463194,505,0.04243164,0.0038847246,263.1005902290344,131072,-0.0036556094,6.2235117,131072,0.7630886882543564,64,859.0695622799998,1186.19
12.413771,502,0.06557617,0.005413029,267.1559054851532,133120,-0.0007422565,6.227598,133120,0.7240636944770813,65,869.0213281399998,1201.74
15.825773,482,0.019335937,0.001802708,271.2299289703369,135168,-0.0014894123,6.240733,135168,0.9425917454063892,66,869.4022276999999,1202.44
19.72815,488,0.03227539,0.0029221876,275.47569155693054,137216,-0.0026152,6.245022,137216,0.875053308904171,67,884.4643178299999,1217.55
9.644554,522,0.028076172,0.0028455332,279.66575384140015,139264,-0.004678928,6.230994,139264,0.9426552541553974,68,878.4741677600001,1217.55
19.730305,509,0.054492187,0.004415545,283.58283162117004,141312,-0.0019576852,6.2236233,141312,0.8796294629573822,69,877.6376847500001,1217.55
19.99407,485,0.04194336,0.0036596213,287.60363030433655,143360,-0.0048271255,6.22904,143360,0.8923105299472809,70,881.2465732700002,1217.55
20.60771,499,0.01850586,0.0017823946,291.8242139816284,145408,-0.0015299369,6.236167,145408,0.872753918170929,71,880.48692182,1217.55
13.827158,520,0.020654297,0.0022116108,295.92790365219116,147456,-0.0037804316,6.2365994,147456,0.9183198288083076,72,880.65797265,1217.55
20.520535,501,0.023876954,0.00232657,299.86661171913147,149504,-0.0020860652,6.2416906,149504,0.8718100041151047,73,879.6155056199999,1217.55
11.164209,495,0.03466797,0.0034348057,303.9521117210388,151552,-0.0038629714,6.2557087,151552,0.9340347573161125,74,874.3241328700001,1217.55
28.754444,522,0.03725586,0.003337084,308.08607482910156,153600,-0.0042240378,6.2720475,153600,0.9072635844349861,75,858.3782579199999,1202.72
24.449793,555,0.02626953,0.0023780144,312.00842213630676,155648,-0.00371264,6.2803216,155648,0.7317288815975189,76,807.8688561399999,1142.2
19.610136,554,0.024023438,0.0022672743,315.6944942474365,157696,-0.0046695536,6.282749,157696,0.7508307993412018,77,750.53908844,1080.03
8.753474,463,0.047460936,0.004034191,319.3882668018341,159744,-0.006761705,6.2870126,159744,0.956039309501648,78,740.2156413299999,1064.48
10.142233,475,0.023144532,0.0029222483,323.8112835884094,161792,-0.003098045,6.283523,161792,0.9467985406517982,79,753.6200644599999,1079.86
21.476696,471,0.05605469,0.004376844,328.12051820755005,163840,-0.006506679,6.2746534,163840,0.8827608376741409,80,753.6674238500001,1079.86
19.857824,379,0.058740236,0.0046097245,332.46324014663696,165888,-0.002493757,6.27459,165888,0.8839448168873787,81,753.93311332,1079.86
20.448696,458,0.0125488285,0.0015972182,337.86600399017334,167936,-0.0024794643,6.279958,167936,0.8866565153002739,82,763.01298111,1088.76
25.166544,500,0.03754883,0.003258779,342.3316328525543,169984,-0.0043030265,6.2824006,169984,0.9119133055210114,83,764.0087908,1090.1
23.648129,508,0.015283203,0.0016219324,346.42735600471497,172032,-0.0029079695,6.2916923,172032,0.9136565774679184,84,779.3377199499998,1105.28
28.20991,488,0.029833984,0.0026236807,350.4573698043823,174080,-0.004204235,6.3025894,174080,0.8954813852906227,85,777.7059832099999,1103.61
12.688743,503,0.044042967,0.0037209939,354.64681029319763,176128,-0.0035780005,6.3175974,176128,0.725416898727417,86,788.4422324099999,1120.04
