policy_loss,serial_timesteps,policy_entropy,fps,time_elapsed,value_loss,clipfrac,ep_reward_mean,ep_len_mean,explained_variance,approxkl,n_updates,total_timesteps
0.00019607258,98304,1.5465353,344,215.9604160785675,1.100265,0.038769532,165.50531905,838.67,0.05170518159866333,0.0034931977,48,98304
-0.001723706,100352,1.5476711,398,221.90648579597473,1.1077113,0.06865235,170.62320047,857.85,0.012355923652648926,0.005359753,49,100352
-0.0017404335,102400,1.5563438,401,227.04286408424377,1.0715497,0.051464844,175.61050187,877.12,0.04720693826675415,0.0043239454,50,102400
-0.0013990912,104448,1.5816295,389,232.14305710792542,1.100689,0.06064453,180.61521126000002,896.31,0.029838860034942627,0.0048008794,51,104448
-0.003440916,106496,1.5918181,405,237.39591479301453,1.1673458,0.06733398,185.77431125000004,915.49,0.002500772476196289,0.0050128372,52,106496
-0.0027853649,108544,1.5882527,373,242.44816422462463,1.1456423,0.0680664,190.84860706,934.51,0.06469333171844482,0.005485223,53,108544
-0.001330072,110592,1.5867393,377,247.93951511383057,1.2156951,0.057861328,195.93095622999996,953.58,0.052929699420928955,0.0049696555,54,110592
-0.0013964102,112640,1.5788702,357,253.3704695701599,1.2611376,0.050390624,201.10306830999997,972.54,0.03299129009246826,0.0042744363,55,112640
-0.0002910787,114688,1.5739192,363,259.1004259586334,1.1372472,0.03359375,206.05176815000002,991.29,0.08186644315719604,0.0031452202,56,114688
-0.0018154979,116736,1.5818624,384,264.73564887046814,1.1609892,0.04868164,211.15412842,1010.46,0.08440756797790527,0.0042247055,57,116736
-0.003172425,118784,1.6028125,413,270.0588707923889,1.1985968,0.096875,216.38939943000003,1029.49,0.13608497381210327,0.0075634075,58,118784
-0.0014520757,120832,1.6268688,398,275.01710963249207,1.2060953,0.04375,221.73127871,1048.71,0.14264345169067383,0.0038135152,59,120832
-0.0020112172,122880,1.6455055,302,280.1556224822998,1.2193606,0.07885742,226.93172599999997,1068.0,0.060054659843444824,0.0063328547,60,122880
-0.004576575,124928,1.6448997,425,286.91524052619934,1.3105009,0.074072264,232.11007959,1086.22,0.04135006666183472,0.005640272,61,124928
-9.5687086e-05,126976,1.6489359,364,291.7301721572876,1.2742022,0.025878906,237.38415874999998,1105.35,0.06975442171096802,0.0025748299,62,126976
-0.001862897,129024,1.6593059,394,297.3482253551483,1.3181467,0.03671875,242.69092343999998,1124.37,0.07595980167388916,0.0033094944,63,129024
-0.00013989206,131072,1.6673775,422,302.546599149704,1.2991527,0.04458008,248.05362187999998,1143.48,0.05652409791946411,0.0036398545,64,131072
-0.0036348521,133120,1.6759917,404,307.39566564559937,1.3461416,0.07475586,253.30167709,1162.59,0.020983517169952393,0.0059834174,65,133120
-0.0006176195,135168,1.6808819,432,312.45967292785645,1.3259038,0.05341797,258.52614709,1181.61,0.09885543584823608,0.004632555,66,135168
-0.0013431536,137216,1.689936,429,317.1921968460083,1.3332695,0.062451173,264.03753737,1200.83,0.11235380172729492,0.005156789,67,137216
-0.00021668873,139264,1.6943629,431,321.95737290382385,1.3385088,0.04584961,269.33229536,1220.01,0.12688899040222168,0.003864903,68,139264
-0.0047059096,141312,1.7144554,448,326.7026207447052,1.2819424,0.049609374,274.65769498000003,1238.52,0.17657256126403809,0.0041481983,69,141312
-0.0018907447,143360,1.7301626,436,331.26571798324585,1.5101924,0.0453125,280.1338479,1257.46,0.04897993803024292,0.004127159,70,143360
-0.0013022244,145408,1.7343388,436,335.9548885822296,1.4756901,0.05961914,285.45393148,1276.51,0.10972070693969727,0.004664368,71,145408
-1.5829928e-05,147456,1.7398466,427,340.6464591026306,1.4828848,0.042871095,290.92800157,1295.51,0.1556171178817749,0.0037289977,72,147456
-0.00013509285,149504,1.7431991,429,345.4385097026825,1.5034949,0.027490234,296.34823041,1314.4,0.06609928607940674,0.0028685352,73,149504
-0.0022080354,151552,1.7557796,425,350.2129542827606,1.5542092,0.043701172,301.82528274,1333.18,0.11883187294006348,0.0037665956,74,151552
0.00052289123,153600,1.762598,422,355.02533054351807,1.465577,0.052490234,307.38221662,1352.14,0.12237894535064697,0.004398232,75,153600
-0.0017137689,155648,1.7726641,424,359.87145829200745,1.4184769,0.043408204,312.94347405,1371.05,0.23400789499282837,0.0039706673,76,155648
0.0006430611,157696,1.7810268,412,364.6937007904053,1.5991118,0.029443359,318.32190261,1389.1,0.1788197159767151,0.0030088853,77,157696
-0.00059144676,159744,1.780432,433,369.6626467704773,1.4581774,0.035888672,323.88380751,1408.16,0.24287259578704834,0.0033365034,78,159744
-0.001617464,161792,1.7805485,450,374.38751888275146,1.5612825,0.033837892,329.37434277,1427.3,0.24607473611831665,0.0031994742,79,161792
0.00019594275,163840,1.7818037,431,378.9371802806854,1.5848958,0.04345703,334.63592623000005,1445.18,0.1629873514175415,0.0037240204,80,163840
-0.0009510351,165888,1.7824004,420,383.6846332550049,1.5414265,0.064404294,340.13137583,1463.96,0.12086987495422363,0.0053875796,81,165888
-0.0006479596,167936,1.7869543,446,388.5540919303894,1.5075647,0.039501954,345.54483130000006,1482.65,0.14733892679214478,0.0035581596,82,167936
-0.00076124835,169984,1.7867765,431,393.1367163658142,1.5719386,0.047753908,351.0986597600001,1501.68,0.13389742374420166,0.004331624,83,169984
-0.000108987806,172032,1.779891,434,397.8844816684723,1.675964,0.053955078,356.5938583700001,1520.68,0.18568402528762817,0.004607997,84,172032
-0.0012894291,174080,1.7869478,448,402.5959551334381,1.6048067,0.050048828,361.9626658400001,1539.67,0.18868529796600342,0.004075376,85,174080
-0.0013429548,176128,1.790143,459,407.15953302383423,1.5382904,0.04916992,367.27788114000003,1558.54,0.1279696822166443,0.0041687666,86,176128
-0.002385474,178176,1.7904104,408,411.61494040489197,1.5047126,0.056103516,372.02378931000004,1573.46,0.20316588878631592,0.004764308,87,178176
0.00055109,180224,1.7895336,394,416.62911915779114,1.6526064,0.039013673,377.07007154999997,1590.51,0.19527262449264526,0.003598086,88,180224
-0.0015915144,182272,1.7912496,421,421.82543754577637,1.533859,0.040283203,382.46667526000005,1609.66,0.2891268730163574,0.003708455,89,182272
-0.0018441972,184320,1.7894132,416,426.68866205215454,1.5888641,0.06411133,387.7542854500001,1628.48,0.18392157554626465,0.005280612,90,184320
-0.0013816556,186368,1.7865489,430,431.60305094718933,1.5063882,0.038720705,393.13099644,1647.32,0.2211490273475647,0.003383962,91,186368
-0.002481693,188416,1.7866218,419,436.3648772239685,1.4822841,0.07646485,398.35307401000006,1666.2,0.27623939514160156,0.006212023,92,188416
-0.005167899,190464,1.7955424,430,441.24198722839355,1.6857736,0.072216794,403.7682367600001,1685.23,0.23320209980010986,0.0056173936,93,190464
-0.002042049,192512,1.8080873,428,446.0005979537964,1.6505476,0.059033204,409.32751151,1703.73,0.2714616656303406,0.0046325396,94,192512
-0.0009931634,194560,1.8111207,440,450.785315990448,1.673927,0.050097656,414.94599546000006,1722.94,0.169827401638031,0.004242488,95,194560
-0.0031924613,196608,1.8215288,425,455.4360194206238,1.6930397,0.06713867,420.39628171,1741.05,0.2531108856201172,0.005699045,96,196608
-0.0034974106,198656,1.8297899,418,460.2517111301422,1.7324139,0.064892575,426.00587749000005,1760.02,0.20595598220825195,0.005312993,97,198656
-0.0030569364,200704,1.8204798,429,465.1491575241089,1.621665,0.07954101,431.73776866000003,1779.03,0.37318122386932373,0.006170987,98,200704
-0.00053071196,202752,1.8134578,429,469.9230988025665,1.7986685,0.042626955,437.4883373300001,1798.11,0.30433088541030884,0.0038265307,99,202752
-0.0042849435,204800,1.8156487,414,474.6914327144623,1.8595015,0.10913086,443.03741965000006,1816.43,0.29512274265289307,0.0077113127,100,204800
-0.0010849603,206848,1.8177999,406,479.63840985298157,1.9175383,0.038769532,448.7713788700001,1834.24,0.2189105749130249,0.0035699285,101,206848
0.0004736023,208896,1.8133444,410,484.6742732524872,1.9201638,0.054296874,454.5645700300001,1852.02,0.37298351526260376,0.0046749944,102,208896
-0.0011029752,210944,1.8195814,411,489.66480135917664,1.8228891,0.041748047,460.4468680200001,1870.89,0.3623740077018738,0.0038127769,103,210944
-0.004359884,212992,1.8291973,411,494.6455543041229,1.6986202,0.10507812,466.00231006,1887.43,0.3086485266685486,0.007892967,104,212992
0.000118553464,215040,1.8249766,414,499.618727684021,1.8327272,0.04121094,471.70935026000006,1905.18,0.3183096647262573,0.003892288,105,215040
0.00054037,217088,1.8190374,415,504.5580520629883,1.9594282,0.032568358,477.45091228999996,1922.78,0.1932108998298645,0.0032230567,106,217088
-0.0007676716,219136,1.8159567,424,509.48270654678345,1.8315293,0.055029295,483.34510264999994,1940.93,0.39792370796203613,0.0045832233,107,219136
-0.0039397194,221184,1.8076143,397,514.3032674789429,1.7964144,0.076416016,489.6307848,1959.88,0.39684373140335083,0.006121947,108,221184
-0.001170311,223232,1.8103726,424,519.4506256580353,1.7818258,0.04145508,494.44785640999993,1971.67,0.345401406288147,0.0041227234,109,223232
-0.0018362748,225280,1.8193556,418,524.2737970352173,2.0431335,0.05546875,500.66499344,1990.08,0.30170994997024536,0.0046753553,110,225280
0.00046397717,227328,1.8143173,437,529.1641886234283,2.077416,0.055664062,506.2736917099999,2004.5,0.4417940378189087,0.0047254646,111,227328
-0.0014288664,229376,1.8079548,409,533.8484437465668,2.008032,0.04423828,509.96517858999994,2004.71,0.3137669563293457,0.0039989343,112,229376
-0.0006672978,231424,1.8075409,419,538.8476521968842,2.0928528,0.06225586,513.5142410199999,2004.71,0.42935317754745483,0.0054753516,113,231424
-0.0020734856,233472,1.8067122,414,543.727706193924,1.9394624,0.046826173,517.3515080100001,2004.71,0.39741653203964233,0.0039843554,114,233472
0.0005708693,235520,1.8106903,415,548.6654789447784,2.0407884,0.05390625,520.71731046,2004.71,0.4429793953895569,0.004590722,115,235520
-0.0018265456,237568,1.8124187,433,553.5976986885071,2.033397,0.038232423,524.48411118,2004.71,0.4873371720314026,0.003437778,116,237568
0.00031582007,239616,1.807388,417,558.3197031021118,2.2620406,0.030517578,528.30189372,2004.71,0.3720589876174927,0.0030049896,117,239616
8.8016815e-05,241664,1.8008549,427,563.2254300117493,2.143276,0.046777345,531.8798111,2004.71,0.4545314311981201,0.0041882233,118,241664
-0.0021592227,243712,1.8014454,422,568.0169405937195,2.2238953,0.059472658,537.27871305,2017.04,0.3342721462249756,0.00506324,119,243712
-0.0026606156,245760,1.8110883,427,572.8684961795807,2.3236995,0.08896484,542.85654769,2029.98,0.3744273781776428,0.006988638,120,245760
0.0009634871,247808,1.8239053,410,577.6647124290466,2.267257,0.043164063,548.3097791299999,2043.46,0.35183489322662354,0.0037977702,121,247808
-0.0022877923,249856,1.8219103,419,582.6542580127716,2.2802906,0.055664062,552.59618774,2049.0,0.43929505348205566,0.0047680936,122,249856
-0.0012160148,251904,1.8158493,430,587.5331661701202,2.1243646,0.05834961,556.1794883000001,2049.0,0.3923655152320862,0.0047840895,123,251904
-0.0010402419,253952,1.8095808,434,592.2879767417908,2.1154237,0.0725586,559.5413138,2049.0,0.472187876701355,0.005728213,124,253952
-0.001353535,256000,1.7931473,406,597.0026009082794,2.2342327,0.065625,563.30415153,2049.0,0.42816072702407837,0.005491842,125,256000
-0.0019500665,258048,1.7696645,411,602.0451147556305,2.2017238,0.07792969,566.53941588,2049.0,0.45336681604385376,0.0063402527,126,258048
-0.004426522,260096,1.761296,425,607.0184698104858,2.081182,0.11601563,569.6009874299999,2049.0,0.44546061754226685,0.008905596,127,260096
-0.00014192185,262144,1.7632806,414,611.8276844024658,2.5176854,0.03203125,572.8413343699999,2049.0,0.5298276841640472,0.0032589647,128,262144
-0.00044033173,264192,1.7604988,418,616.7680480480194,2.5264864,0.08291016,576.24132805,2049.0,0.50855952501297,0.006677731,129,264192
-0.0037870393,266240,1.7631975,425,621.6568145751953,2.214237,0.078125,579.4140698199999,2049.0,0.560154914855957,0.006033822,130,266240
-0.000969192,268288,1.7776581,418,626.4651439189911,2.5187235,0.08911133,582.6711128899999,2049.0,0.5489986538887024,0.00696993,131,268288
-0.0018360574,270336,1.7868885,433,631.3565049171448,2.5384476,0.07026367,585.6391247899999,2049.0,0.4046352505683899,0.0056822975,132,270336
0.00071216386,272384,1.7867088,416,636.0780303478241,2.5895295,0.060791016,588.5024313499999,2049.0,0.4469496011734009,0.004816495,133,272384
-0.00046195224,274432,1.7780342,426,640.9976816177368,2.3726938,0.08510742,591.53067583,2049.0,0.5079761147499084,0.006748469,134,274432
-0.0036200273,276480,1.7887309,428,645.8041038513184,2.5578132,0.08803711,594.50649272,2049.0,0.5174780786037445,0.0068270317,135,276480
0.0014934421,278528,1.7979376,422,650.5802698135376,2.5051951,0.04296875,597.20419311,2049.0,0.49454033374786377,0.003724439,136,278528
-0.00046925605,280576,1.7983496,416,655.4329855442047,2.6847224,0.0647461,599.72002967,2049.0,0.4739774465560913,0.005234437,137,280576
-0.0006075218,282624,1.7912611,424,660.3516082763672,2.429673,0.041992188,602.24766592,2049.0,0.42721104621887207,0.003881809,138,282624
0.0005548356,284672,1.792126,408,665.1738169193268,2.71149,0.038476564,604.53369543,2049.0,0.41074490547180176,0.0034022604,139,284672
-0.0023948806,286720,1.7992249,430,670.186172246933,2.5164013,0.060546875,607.4766402,2049.0,0.5838442742824554,0.0049702832,140,286720
-0.004865306,288768,1.8054435,427,674.9486749172211,2.5184445,0.09584961,609.8639697599999,2049.0,0.46849948167800903,0.0075436234,141,288768
-0.0026376166,290816,1.8094441,402,679.7349472045898,2.5031347,0.08544922,612.0851296999999,2049.0,0.4137248992919922,0.0070476765,142,290816
0.00012509192,292864,1.8096545,417,684.8234117031097,2.6839743,0.090185545,614.45033168,2049.0,0.47139549255371094,0.007200776,143,292864
0.0006990324,294912,1.8036464,392,689.729385137558,2.413437,0.05961914,616.78913878,2049.0,0.5096406638622284,0.004918755,144,294912
0.0014737354,296960,1.7988354,401,694.9533541202545,2.4863784,0.046435546,619.32678736,2049.0,0.546197921037674,0.004110805,145,296960
-0.0019443867,299008,1.7943561,405,700.0509631633759,2.7106228,0.104199216,621.8270019000001,2049.0,0.5845736861228943,0.008313587,146,299008
0.0012751883,301056,1.7997854,415,705.1048822402954,2.931316,0.03388672,624.1577749400001,2049.0,0.5382326245307922,0.0032226865,147,301056
0.00060489116,303104,1.8036999,416,710.0372877120972,2.867965,0.078271486,626.35347562,2049.0,0.45334237813949585,0.006141766,148,303104
0.00027351154,305152,1.8189787,401,714.9610228538513,2.5722818,0.088378906,628.6633545000001,2049.0,0.570867270231247,0.007516762,149,305152
-0.0028598132,307200,1.8286064,427,720.0583057403564,2.4692435,0.072265625,630.9409503,2049.0,0.6296966969966888,0.0059614284,150,307200
-0.0015738519,309248,1.8299272,409,724.85116314888,2.946616,0.124853514,632.9870420699999,2049.0,0.47576719522476196,0.009805471,151,309248
0.00051678735,311296,1.8291645,403,729.8517684936523,2.9813201,0.087890625,634.81922638,2049.0,0.47811126708984375,0.00728597,152,311296
0.00039977423,313344,1.8378961,422,734.9259519577026,2.5340772,0.070214845,636.68572443,2049.0,0.46451693773269653,0.0056446088,153,313344
-0.00016560394,315392,1.8433683,415,739.773176908493,2.594698,0.06484375,638.99316806,2049.0,0.5200467109680176,0.005307367,154,315392
-0.00033453436,317440,1.8386167,419,744.6975154876709,2.8358061,0.07441406,640.76134689,2049.0,0.5148545205593109,0.0059506246,155,317440
0.0006725773,319488,1.8423433,425,749.5785133838654,2.9363818,0.049707033,643.16413787,2049.0,0.5369428992271423,0.0042663803,156,319488
-0.0017393908,321536,1.852443,417,754.3877983093262,2.7905881,0.079394534,645.50389887,2049.0,0.5275956988334656,0.0064917244,157,321536
-0.0011838316,323584,1.8672915,402,759.295737028122,2.7953677,0.07368164,647.69679833,2049.0,0.5640811622142792,0.005772608,158,323584
0.00058569526,325632,1.8742621,415,764.3880617618561,3.1815958,0.047753908,649.75977522,2049.0,0.4039297103881836,0.004230041,159,325632
-0.0036417316,327680,1.8712791,421,769.3172419071198,2.6299767,0.08452149,651.6787496200001,2049.0,0.5461376011371613,0.0068021053,160,327680
-0.00029123336,329728,1.8741373,409,774.1813266277313,2.9999337,0.055126954,653.75768501,2049.0,0.41582828760147095,0.0047694426,161,329728
-0.0014495525,331776,1.877238,439,779.184609413147,3.1035116,0.06757812,655.8852622000002,2049.0,0.5354593098163605,0.005338139,162,331776
-0.0025415574,333824,1.8741621,411,783.8491344451904,2.9448366,0.06538086,657.9380288899999,2049.0,0.44146597385406494,0.0054826355,163,333824
-0.0006788874,335872,1.8748951,417,788.8239767551422,2.6257734,0.053369142,659.8879968599999,2049.0,0.5747751891613007,0.004588878,164,335872
-0.0005343882,337920,1.8683269,411,793.731339931488,3.1375577,0.04926758,661.70825303,2049.0,0.4479171633720398,0.004321819,165,337920
-0.00038908777,339968,1.8546569,419,798.705334186554,3.1143682,0.07114258,663.6662196600003,2049.0,0.4755769371986389,0.005557006,166,339968
-0.002538379,342016,1.8581114,398,803.592488527298,2.6957502,0.072070315,665.3824788700002,2049.0,0.45593106746673584,0.00568755,167,342016
-0.0006124076,344064,1.8563917,421,808.7293853759766,2.7073045,0.057763673,667.8681183000001,2049.0,0.5925785601139069,0.0048902975,168,344064
-0.00069315534,346112,1.8540993,410,813.5836007595062,2.6573615,0.043164063,670.15228123,2049.0,0.5095609724521637,0.00403557,169,346112
-0.0029755556,348160,1.8448372,412,818.5711014270782,2.7398834,0.05810547,672.08887454,2049.0,0.5451771318912506,0.0051535917,170,348160
-0.00012387792,350208,1.8385435,427,823.5412032604218,2.7104077,0.04526367,674.1066031900002,2049.0,0.5371896624565125,0.0038724188,171,350208
-0.0033610705,352256,1.8485197,402,828.3291850090027,3.191256,0.08701172,675.92701237,2049.0,0.4639825224876404,0.0070983893,172,352256
-0.0009266017,354304,1.8502146,392,833.4116337299347,2.8758214,0.064208984,677.90347263,2049.0,0.40695905685424805,0.0052931844,173,354304
-0.004301923,356352,1.8450363,429,838.6238529682159,3.1152565,0.09814453,679.84563465,2049.0,0.5026512742042542,0.007505141,174,356352
-0.0012148872,358400,1.8526329,411,843.3923976421356,2.723292,0.10825195,681.79443774,2049.0,0.5491538941860199,0.008233257,175,358400
-9.830089e-05,360448,1.8612883,417,848.3762333393097,3.226293,0.0765625,683.7648349899999,2049.0,0.4130903482437134,0.006126291,176,360448
0.00027095285,362496,1.8555971,431,853.2776122093201,2.7285986,0.05126953,685.8526653899999,2049.0,0.5812038779258728,0.004526363,177,362496
-0.0026813853,364544,1.859528,428,858.0282349586487,3.3068843,0.0831543,687.6179441999999,2049.0,0.4634014368057251,0.0064639957,178,364544
0.000105301864,366592,1.8701712,410,862.8081076145172,3.3333747,0.07651367,689.5544805499999,2049.0,0.34136974811553955,0.0060353465,179,366592
-0.001981487,368640,1.868468,316,867.7979035377502,3.2284977,0.07670899,691.7989083100001,2049.0,0.5130175948143005,0.0059147296,180,368640
-0.0011596913,370688,1.8661602,296,874.2746255397797,2.8497853,0.066308595,693.9762486899999,2049.0,0.5806995630264282,0.005702194,181,370688
-0.0017366599,372736,1.8705213,407,881.1711783409119,3.162296,0.068554685,696.00869103,2049.0,0.48641979694366455,0.0056275916,182,372736
0.0012772735,374784,1.8784211,388,886.2001481056213,3.1601787,0.059033204,698.3567216,2049.0,0.4979633688926697,0.0048706913,183,374784
0.00046054437,376832,1.8745527,381,891.475147485733,3.050731,0.058154296,700.0480024699999,2049.0,0.4449198842048645,0.0048775068,184,376832
-3.968614e-05,378880,1.8635995,397,896.8438386917114,2.9997818,0.07993164,702.2792985299999,2049.0,0.5039022266864777,0.006213044,185,378880
-0.0028252315,380928,1.862223,395,901.9978585243225,3.2778306,0.09790039,704.5966053,2049.0,0.49176740646362305,0.0077330517,186,380928
0.0010918189,382976,1.8675919,391,907.170135974884,3.4608169,0.056640625,706.9420917100001,2049.0,0.39422279596328735,0.004813916,187,382976
-0.0004881556,385024,1.8722191,407,912.4028840065002,3.0126374,0.06367187,709.00585172,2049.0,0.40256696939468384,0.0052049444,188,385024
7.522177e-05,387072,1.8721939,412,917.427339553833,3.0343168,0.07099609,711.5314587400001,2049.0,0.4729999899864197,0.0059908186,189,387072
-0.0022988087,389120,1.8607397,350,922.3869624137878,3.0936737,0.07192383,713.94549216,2049.0,0.43864452838897705,0.0057469653,190,389120
0.0004478146,391168,1.8557985,395,928.2255840301514,3.565234,0.047753908,716.4245803200001,2049.0,0.42565131187438965,0.003920137,191,391168
0.00086247514,393216,1.8554971,378,933.4080679416656,3.5025444,0.041503906,718.9914034099999,2049.0,0.379316508769989,0.00377854,192,393216
0.001566411,395264,1.858093,387,938.8194460868835,3.407458,0.06459961,721.30071097,2049.0,0.4381712079048157,0.0056216945,193,395264
-0.004923971,397312,1.8573425,304,944.1073634624481,3.6088383,0.09633789,723.6684695799999,2049.0,0.4891868829727173,0.0071561052,194,397312
0.00038433095,399360,1.8677437,259,950.828959941864,3.0792325,0.06645508,725.6417793899999,2049.0,0.4804905652999878,0.005384122,195,399360
