approxkl,time_elapsed,clipfrac,policy_entropy,total_timesteps,serial_timesteps,fps,ep_reward_mean,value_loss,policy_loss,n_updates,ep_len_mean,explained_variance
0.0024921293,52.665913820266724,0.024072265,4.5159526,28672,28672,497,803.070487,13.219826,-0.0021842958,14,1323.2857142857142,0.8195988684892654
0.0032612227,56.779730558395386,0.03618164,4.509372,30720,30720,481,823.8174363181818,10.796222,-0.0044647814,15,1356.2727272727273,0.814787968993187
0.004910968,61.032769441604614,0.058544923,4.5098915,32768,32768,471,843.2967495652173,10.482022,-0.0037536174,16,1386.391304347826,0.7159024775028229
0.0021073462,65.38116788864136,0.022216797,4.523637,34816,34816,486,859.0944889166667,4.165344,-0.0024821942,17,1404.125,0.9389298595488071
0.003043818,69.59359550476074,0.030712891,4.5162597,36864,36864,498,877.2661862400001,14.551512,-0.0029822127,18,1429.92,0.7705234438180923
0.0033444483,73.69918513298035,0.036865234,4.5110164,38912,38912,522,871.730845423077,6.0000563,-0.002683409,19,1418.1538461538462,0.8494013398885727
0.0027193886,77.62233805656433,0.027001953,4.50686,40960,40960,535,856.5247185714286,9.7097225,-0.004069702,20,1395.5714285714287,0.902555875480175
0.002035882,81.4479558467865,0.019091796,4.497003,43008,43008,512,873.6582259999999,10.122574,-0.0022238882,21,1418.103448275862,0.8336776494979858
0.0033672333,85.44648671150208,0.039208986,4.4858418,45056,45056,514,890.9983333666665,12.602776,-0.0020422721,22,1439.1333333333334,0.8143438547849655
0.0018651899,89.43141627311707,0.019580077,4.4837637,47104,47104,487,884.481655,25.475788,-0.0025444173,23,1423.8484848484848,0.7902107983827591
0.0025460892,93.63580274581909,0.024609376,4.4800096,49152,49152,478,901.8119112352941,7.9375825,-0.005102222,24,1442.235294117647,0.9153748601675034
0.0032826967,97.91821122169495,0.034521483,4.471261,51200,51200,488,862.0693000540541,14.990216,-0.0054391185,25,1382.0,0.8644914478063583
0.0030127114,102.12006950378418,0.031152343,4.4741087,53248,53248,473,875.0854323157895,7.7530336,-0.0050442154,26,1392.9473684210527,0.9370716586709023
0.0017410598,106.44975900650024,0.01694336,4.476746,55296,55296,490,867.7528387499999,9.981219,-0.0021784164,27,1381.25,0.8921406641602516
0.0015606626,110.62459254264832,0.015332031,4.4926195,57344,57344,487,851.9019877560974,4.5773506,-0.0026771566,28,1359.6097560975609,0.9447244480252266
0.00269862,114.82818937301636,0.031640626,4.4964705,59392,59392,505,861.3523689302324,21.23965,-0.003612963,29,1373.860465116279,0.7517949640750885
0.0026146963,118.87899327278137,0.025976563,4.5017114,61440,61440,488,843.5335372888887,11.996789,-0.005683903,30,1347.4444444444443,0.8930303752422333
0.0031109466,123.07101249694824,0.029394532,4.513032,63488,63488,491,827.18217925,13.691121,-0.005997601,31,1321.8125,0.8982566222548485
0.0024524694,127.24239301681519,0.025585938,4.520373,65536,65536,472,810.1041992199998,9.630819,-0.0052558254,32,1295.94,0.9025871455669403
0.0020068418,131.57412838935852,0.018310547,4.5144777,67584,67584,492,813.0542810769231,11.405898,-0.0021932553,33,1299.1153846153845,0.8841488212347031
0.0022359756,135.73435187339783,0.021533202,4.5088816,69632,69632,522,817.4903296415094,5.9842215,-0.0069540264,34,1305.566037735849,0.9031520187854767
0.002960721,139.6578106880188,0.033203125,4.5121903,71680,71680,505,826.9177392037037,7.0650053,-0.0036491859,35,1316.7962962962963,0.9129075855016708
0.0015823783,143.71354722976685,0.015039062,4.5121775,73728,73728,519,833.8730080363636,7.185511,-0.0017895631,36,1325.909090909091,0.9078752622008324
0.003278906,147.65908193588257,0.038085938,4.510785,75776,75776,505,832.1703686491228,17.810324,-0.0041605355,37,1320.561403508772,0.8429439514875412
0.0021048053,151.70843410491943,0.019873047,4.508954,77824,77824,498,837.1990464310345,8.77454,-0.00249848,38,1328.0,0.8594435304403305
0.0042441012,155.81600141525269,0.050439455,4.505607,79872,79872,506,846.1556996271187,9.881388,-0.0052131405,39,1340.2203389830509,0.8549415320158005
0.004849812,159.86006546020508,0.05229492,4.4923806,81920,81920,521,854.0130050166666,4.7045527,-0.0063393847,40,1352.0,0.923451840877533
0.0039361767,163.7915608882904,0.047314454,4.476515,83968,83968,488,864.6297427868852,16.915545,-0.004906266,41,1363.4262295081967,0.824388712644577
0.0059454017,167.98153591156006,0.05029297,4.472813,86016,86016,489,852.6626154603174,14.175314,-0.006362529,42,1344.5714285714287,0.8654971718788147
0.0034601383,172.1652524471283,0.037158202,4.482032,88064,88064,488,830.4406464328358,29.463394,-0.0046040094,43,1312.955223880597,0.8365000486373901
0.0024793297,176.35884928703308,0.027001953,4.4983883,90112,90112,501,808.4467641857143,17.482162,-0.0048859795,44,1282.7857142857142,0.8178127855062485
0.0023219641,180.44131588935852,0.025585938,4.5037394,92160,92160,516,801.3351105972222,10.350736,-0.0041075214,45,1273.8194444444443,0.8903770819306374
0.0024028001,184.4046688079834,0.0265625,4.493976,94208,94208,509,804.6472631780822,7.363162,-0.0031836499,46,1278.2465753424658,0.8766085579991341
0.002189252,188.42448806762695,0.020117188,4.489384,96256,96256,518,786.7515293157894,13.160484,-0.0026619858,47,1251.6973684210527,0.9265635162591934
0.0021278372,192.37189292907715,0.021044921,4.4968195,98304,98304,514,763.3190067500001,17.531612,-0.0023732486,48,1217.925,0.8752923533320427
0.0021979786,196.3492395877838,0.023095703,4.5013905,100352,100352,495,762.2365191604939,4.423465,-0.0018871373,49,1216.2716049382716,0.9287060275673866
0.0051696366,200.48161268234253,0.061523438,4.509245,102400,102400,479,769.0742337804879,9.707575,-0.004691287,50,1226.4268292682927,0.8302795886993408
0.003335766,204.75963735580444,0.039111327,4.535008,104448,104448,466,749.9088317126436,27.214773,-0.005863363,51,1200.4827586206898,0.7950987815856934
0.0021057995,209.15245509147644,0.020654297,4.5308867,106496,106496,476,738.2032062134832,7.502336,-0.0036057322,52,1184.887640449438,0.9041720256209373
0.0037899825,213.44941926002502,0.042822264,4.507251,108544,108544,480,744.2797188555556,10.435829,-0.00406909,53,1194.4888888888888,0.8224061876535416
0.0028993883,217.71340131759644,0.034082033,4.5087514,110592,110592,478,740.4254473440861,14.09917,-0.0032947722,54,1188.52688172043,0.9103561416268349
0.0025359613,221.99823021888733,0.027392577,4.5141096,112640,112640,472,735.0785661052633,10.537188,-0.0030997111,55,1180.6736842105263,0.8861183151602745
0.0029037793,226.32964158058167,0.031835936,4.519685,114688,114688,481,738.3074949895832,7.9323716,-0.005708581,56,1184.1875,0.9007871523499489
0.0023908627,230.5845582485199,0.023632813,4.5053434,116736,116736,481,742.7996028265305,12.4734745,-0.0028075275,57,1191.1734693877552,0.82640640437603
0.0037119023,234.83743739128113,0.042285156,4.4973645,118784,118784,467,747.9881024141414,9.376958,-0.0022723062,58,1199.8383838383838,0.7963778674602509
0.0030245217,239.21562099456787,0.031591795,4.491561,120832,120832,468,741.3209147299999,2.3693032,-0.0035053417,59,1190.12,0.9674561582505703
0.0036695295,243.5859534740448,0.042871095,4.4794855,122880,122880,451,751.42716423,12.892784,-0.0048297485,60,1204.73,0.9010763838887215
0.0031477537,248.12727403640747,0.0362793,4.476399,124928,124928,445,767.2550754900002,13.635069,-0.001716797,61,1222.91,0.8806717544794083
0.002139796,252.72980403900146,0.021435548,4.483541,126976,126976,484,778.4373024700002,16.978283,-0.0046042055,62,1237.64,0.8476558476686478
0.0026114506,256.96107172966003,0.027734375,4.4906917,129024,129024,482,789.5889009300001,14.019076,-0.0023511716,63,1253.46,0.7983957529067993
0.00315488,261.21051001548767,0.034277342,4.4798822,131072,131072,502,786.6555496300002,8.602477,-0.003201107,64,1253.46,0.8046834915876389
0.0031123783,265.2899236679077,0.027001953,4.474104,133120,133120,486,784.68032873,8.582872,-0.005832969,65,1247.99,0.8985272571444511
0.003490343,269.50261878967285,0.0359375,4.478864,135168,135168,489,769.79598105,9.593546,-0.0074020326,66,1223.37,0.9118086099624634
0.0030859625,273.6844882965088,0.03779297,4.4856353,137216,137216,492,766.9190102499997,19.068554,-0.0045733396,67,1218.17,0.8382163196802139
0.004059135,277.84542894363403,0.047314454,4.4912343,139264,139264,479,748.5089516999999,6.795003,-0.004954424,68,1190.81,0.9426815658807755
0.005227812,282.11576795578003,0.06074219,4.5029893,141312,141312,477,748.93735464,13.06116,-0.0026034778,69,1190.81,0.7560145705938339
0.004439579,286.40746569633484,0.049902342,4.507633,143360,143360,500,749.1125660799999,8.900908,-0.0047361823,70,1190.81,0.7881345450878143
0.0061328807,290.5003445148468,0.06899414,4.515877,145408,145408,472,747.6234753100001,9.6365185,-0.0035578837,71,1190.81,0.7179835140705109
0.0062028975,294.8332290649414,0.07070313,4.5211544,147456,147456,480,746.5172664199999,10.698487,-0.004886278,72,1190.81,0.7712821811437607
0.0042912783,299.0931565761566,0.04902344,4.525192,149504,149504,477,757.11505914,10.502184,-0.005700507,73,1206.44,0.8897068202495575
0.0042529157,303.3853669166565,0.052099608,4.5293646,151552,151552,489,751.97877335,19.928215,-0.0031601195,74,1193.58,0.859247237443924
0.0040413765,307.5666124820709,0.0453125,4.5225787,153600,153600,469,751.92166537,9.409482,-0.0018875066,75,1195.95,0.7005715072154999
0.0026503615,311.9291248321533,0.026708985,4.517984,155648,155648,501,727.6206824899999,22.810896,-0.0076216636,76,1160.68,0.7528683394193649
0.002687904,316.01041078567505,0.029785156,4.5180445,157696,157696,460,739.37472324,8.592353,-0.0024999531,77,1179.62,0.7232411801815033
0.0029151677,320.4560294151306,0.031640626,4.51963,159744,159744,487,738.09863002,13.071943,-0.0028084337,78,1179.62,0.6878218054771423
0.0041451515,324.6575758457184,0.048095703,4.5176473,161792,161792,489,736.5819968600001,9.050268,-0.0013202564,79,1179.62,0.6751925051212311
0.0039733895,328.8410155773163,0.044189453,4.513979,163840,163840,527,735.01451116,10.538785,-0.00089028256,80,1179.62,0.7509438395500183
0.0044219685,332.72597074508667,0.05546875,4.510274,165888,165888,476,739.8939209900001,8.967014,-0.0055734315,81,1188.69,0.7107283174991608
0.0030562102,337.02379536628723,0.035449218,4.5137286,167936,167936,455,749.4380437399999,9.254769,-0.0051507796,82,1202.96,0.7882934659719467
0.0056986664,341.5176980495453,0.06386719,4.5228558,169984,169984,463,747.2934608199998,8.002203,-0.0035713105,83,1202.96,0.7576128840446472
0.0040879874,345.938086271286,0.049609374,4.527698,172032,172032,445,759.31884154,9.2044,-0.004836038,84,1221.96,0.7211867570877075
0.003261072,350.53638768196106,0.035498045,4.5275536,174080,174080,468,765.34325729,9.001424,-0.004000249,85,1232.13,0.766259104013443
0.006325429,354.9113953113556,0.075683594,4.5185833,176128,176128,469,772.93330331,11.364614,-0.0076299,86,1243.45,0.7433130741119385
0.0044423128,359.2767403125763,0.053613283,4.511346,178176,178176,453,772.1292747,9.354492,-0.004355247,87,1245.96,0.8454693257808685
0.0039651403,363.78938364982605,0.04511719,4.515795,180224,180224,488,777.55466796,14.1280775,-0.003185305,88,1251.97,0.7840654700994492
0.0038312685,367.9838309288025,0.041894533,4.5271134,182272,182272,457,787.4962349999998,12.833287,-0.009122854,89,1263.76,0.8626151531934738
0.0037134725,372.46292519569397,0.04042969,4.519006,184320,184320,475,796.9547286499999,8.238985,-0.007295282,90,1275.5,0.8934680595993996
0.0031198408,376.768846988678,0.033251952,4.5139384,186368,186368,454,796.7688092199999,9.365363,-0.00570439,91,1274.0,0.8900363147258759
0.0026789166,381.27677178382874,0.026806641,4.512661,188416,188416,468,802.5540652799999,12.715809,-0.0041228877,92,1281.66,0.7600100785493851
0.0035327752,385.6518623828888,0.04057617,4.5152764,190464,190464,491,808.9554077899999,10.224827,-0.0058506653,93,1289.63,0.8849252685904503
0.002298278,389.81564235687256,0.024169922,4.5287027,192512,192512,473,815.0146340299999,6.162439,-0.003112791,94,1298.48,0.9238585606217384
0.004491403,394.1405701637268,0.053808592,4.5186625,194560,194560,475,821.9085331499997,8.594168,-0.003181462,95,1307.63,0.7464998364448547
0.004263678,398.4439582824707,0.04916992,4.5135727,196608,196608,447,826.8762209599997,10.050311,-0.0026397808,96,1316.07,0.6990083456039429
0.0041350485,403.02476716041565,0.04375,4.5048475,198656,198656,483,844.3425305,13.130852,-0.0035908413,97,1341.58,0.8474302589893341
0.0043826997,407.2635772228241,0.048828125,4.4916677,200704,200704,468,851.0418137400001,13.045151,-0.0054135667,98,1350.03,0.8403343260288239
0.004365137,411.6338324546814,0.055078126,4.492234,202752,202752,470,860.47439782,9.421745,-0.00751781,99,1362.92,0.8298697918653488
0.0028982572,415.98553943634033,0.032324217,4.495173,204800,204800,489,858.31592806,9.102919,-0.0033804856,100,1359.68,0.8712012767791748
0.0026823746,420.1734549999237,0.027978515,4.491347,206848,206848,494,852.1624564399998,20.992643,-0.0035117667,101,1352.19,0.6714099645614624
0.0039383927,424.3167767524719,0.045800783,4.482742,208896,208896,436,854.3889801999998,12.069743,-0.0076678433,102,1354.5,0.8378251791000366
0.0033340014,429.0084297657013,0.036865234,4.4824457,210944,210944,465,854.1002529999998,14.50695,-0.0033849683,103,1354.5,0.7839528918266296
0.0032414845,433.4087908267975,0.03334961,4.472528,212992,212992,491,858.19494589,11.640568,-0.0059447642,104,1360.87,0.8178942501544952
0.0019394979,437.57507491111755,0.020019531,4.472303,215040,215040,462,852.4451592500002,17.916674,-0.0014814361,105,1351.55,0.8025058954954147
0.0047686566,442.00036811828613,0.059814453,4.4805336,217088,217088,451,848.34705676,9.239172,-0.008692374,106,1345.03,0.8938843607902527
0.0048338166,446.5334551334381,0.057519533,4.4844174,219136,219136,464,844.09830877,9.165061,-0.004318982,107,1339.84,0.8232391774654388
0.0052320454,450.94361662864685,0.062646486,4.4952974,221184,221184,465,848.34778492,10.484109,-0.0057158293,108,1347.82,0.885222963988781
0.00396675,455.34277534484863,0.04506836,4.4997683,223232,223232,494,856.1619085099999,14.086726,-0.006575192,109,1358.68,0.8328657895326614
0.00353803,459.4852707386017,0.03955078,4.516742,225280,225280,495,867.5338290599998,10.66749,-0.0067370213,110,1371.69,0.8961786031723022
0.0055504637,463.623193025589,0.061181642,4.5248876,227328,227328,472,872.7115096799998,7.8033667,-0.0073986026,111,1378.91,0.8655870109796524
0.0032718088,467.9589841365814,0.03828125,4.538692,229376,229376,466,884.13255781,11.961291,-0.0050315643,112,1396.37,0.7420707046985626
0.004622,472.3458411693573,0.058300782,4.5484815,231424,231424,462,894.30567895,9.793211,-0.0057370276,113,1411.94,0.8290589153766632
0.0054669464,476.7740135192871,0.06572266,4.576702,233472,233472,466,901.09324628,9.503728,-0.0058275647,114,1421.84,0.7446384429931641
0.0028430037,481.1615788936615,0.031396486,4.5781546,235520,235520,475,910.9187830400001,15.711365,-0.0038006403,115,1435.37,0.8455997258424759
0.0016118728,485.46864008903503,0.014404297,4.5677786,237568,237568,488,901.4225160900002,15.043978,-0.0032648859,116,1422.27,0.8851253837347031
0.0042825616,489.6592960357666,0.05029297,4.565957,239616,239616,472,913.2060182100001,10.254453,-0.0051127477,117,1440.35,0.7699336558580399
0.0043352786,493.99833488464355,0.04863281,4.5560412,241664,241664,473,925.0344778399999,10.787363,-0.00344178,118,1459.24,0.7404612004756927
0.0022048906,498.32781624794006,0.02080078,4.552375,243712,243712,482,920.28668443,5.371579,-0.002777576,119,1453.19,0.9251574203372002
0.0018758277,502.57605242729187,0.019384766,4.547368,245760,245760,485,937.3122083900001,14.120153,-0.004569797,120,1476.79,0.8629572838544846
0.003954216,506.7928328514099,0.04814453,4.544099,247808,247808,469,946.82888148,12.868489,-0.004078838,121,1491.67,0.8449239879846573
0.0036891766,511.153062582016,0.046289064,4.5476933,249856,249856,463,946.1428982800003,9.0656595,-0.003857383,122,1491.67,0.7514156699180603
0.0043991455,515.5765538215637,0.047021486,4.5416007,251904,251904,487,936.7926287,14.146536,-0.006833227,123,1477.55,0.792352944612503
0.004533669,519.7741537094116,0.053857423,4.533846,253952,253952,471,948.3244414,9.159223,-0.004400502,124,1495.1,0.7887470573186874
0.0035222657,524.1162858009338,0.042871095,4.5421834,256000,256000,512,960.3798771700001,15.932424,-0.005249894,125,1513.42,0.7996036410331726
0.0030243224,528.1172120571136,0.032910157,4.5549903,258048,258048,492,966.4434953800001,4.409427,-0.0034123692,126,1520.53,0.9486488066613674
0.0029826513,532.2772705554962,0.03125,4.5589824,260096,260096,502,966.89232666,14.619513,-0.0019556186,127,1520.53,0.8038590550422668
0.0018724432,536.3499486446381,0.021923829,4.5572405,262144,262144,476,964.15405327,7.042998,-0.004372702,128,1517.01,0.8925760835409164
0.003379959,540.6481070518494,0.03779297,4.5580983,264192,264192,484,974.97860065,9.89314,-0.0033148672,129,1532.8,0.8170815110206604
0.0054552965,544.8735094070435,0.055078126,4.5580173,266240,266240,479,982.7722387100001,23.772667,-0.0059855236,130,1542.62,0.8267408609390259
0.0019875518,549.1493093967438,0.019970704,4.5603743,268288,268288,471,983.6296678100001,15.400241,-0.0025675711,131,1545.97,0.7976162433624268
0.004228579,553.4932861328125,0.048339844,4.541498,270336,270336,467,986.0828992100002,11.761222,-0.0069613857,132,1545.97,0.8658954352140427
0.0040846127,557.872848033905,0.04633789,4.5261593,272384,272384,530,979.2673311900002,11.237098,-0.004525669,133,1535.35,0.8798627257347107
0.0025577648,561.7342691421509,0.026220703,4.52995,274432,274432,492,982.3552609700001,2.2834651,-0.0038534761,134,1540.06,0.9689485803246498
0.00482352,565.8905782699585,0.046240233,4.537429,276480,276480,483,982.8154744499999,11.576185,-0.0020475788,135,1540.06,0.7817376255989075
0.006390034,570.1313400268555,0.0690918,4.537839,278528,278528,479,991.9534172699999,7.123349,-0.007619506,136,1551.99,0.8747923374176025
0.0040659225,574.4053010940552,0.05205078,4.541661,280576,280576,477,992.0096874299999,9.384851,-0.00495511,137,1555.55,0.7908858358860016
0.008695578,578.6929306983948,0.099560544,4.5486984,282624,282624,464,997.66096092,9.439553,-0.0075080125,138,1565.33,0.7504758685827255
0.0028463264,583.1019978523254,0.031396486,4.546585,284672,284672,471,1004.2715275200001,9.822645,-0.004969343,139,1575.96,0.8484640270471573
0.002517672,587.4479229450226,0.024804687,4.524173,286720,286720,479,1009.8340167000001,8.352358,-0.004238912,140,1582.88,0.8595196604728699
0.0028368856,591.7229237556458,0.03149414,4.5057654,288768,288768,471,998.8167189600001,19.144278,-0.0051323567,141,1565.11,0.8189259469509125
0.0032679613,596.0661127567291,0.0375,4.4983077,290816,290816,419,1005.9131403000001,13.280635,-0.0044750874,142,1574.6,0.8198720067739487
0.0037419598,600.9503929615021,0.042236328,4.5025754,292864,292864,441,1018.90814962,9.717846,-0.0045917914,143,1589.73,0.9058917984366417
0.003132014,605.589061498642,0.035498045,4.5083847,294912,294912,487,1010.1773544100001,2.7827106,-0.0045805005,144,1578.6,0.9721267987042665
0.0023024194,609.794490814209,0.025683593,4.5060244,296960,296960,459,1019.1863257499999,10.5233345,-0.0020913607,145,1590.54,0.8754895627498627
0.0024306623,614.2507145404816,0.026123047,4.5056934,299008,299008,506,1027.50687899,10.338708,-0.0036641888,146,1600.65,0.8837682232260704
0.0022375644,618.2936675548553,0.025390625,4.501086,301056,301056,461,1019.8884601599999,14.53232,-0.004163863,147,1587.0,0.8810621574521065
0.007073971,622.7302913665771,0.06342773,4.500905,303104,303104,458,1022.58108091,8.961111,-0.008711616,148,1587.0,0.880541242659092
0.0035942558,627.2001528739929,0.041503906,4.505378,305152,305152,467,1013.8036003100001,4.6917067,-0.004706528,149,1572.84,0.9567102864384651
0.0029005508,631.5842244625092,0.032324217,4.504334,307200,307200,473,1015.8218957,11.821091,-0.0041228672,150,1572.84,0.8173178285360336
0.0022490704,635.915266752243,0.024365235,4.5056696,309248,309248,468,1013.9848086800001,11.18721,-0.0020692998,151,1572.84,0.8492330312728882
0.0032848422,640.2887547016144,0.034570314,4.5080304,311296,311296,475,1017.2428073,18.65866,-0.004872528,152,1573.68,0.8382543176412582
0.0037836016,644.5951781272888,0.04145508,4.5067143,313344,313344,497,1023.5946435600001,8.112703,-0.0031388204,153,1582.79,0.8405084162950516
0.0021428955,648.7146956920624,0.02368164,4.5062227,315392,315392,466,1034.9214949700001,11.103297,-0.0012330522,154,1598.21,0.7920713424682617
0.0031817197,653.106467962265,0.03540039,4.5047746,317440,317440,496,1040.2549480900002,13.501613,-0.0033697826,155,1602.58,0.8665904253721237
0.0039842417,657.2283930778503,0.04453125,4.5019884,319488,319488,464,1041.27767579,10.490273,-0.0046940437,156,1602.58,0.7919022887945175
0.0045510842,661.6335577964783,0.047167968,4.499374,321536,321536,473,1042.4086115,9.533419,-0.0034650848,157,1602.58,0.8156558722257614
0.0068115024,665.9606237411499,0.08173828,4.4925146,323584,323584,422,1045.3004287800002,10.155329,-0.00469747,158,1602.58,0.8860359415411949
0.002992536,670.8140103816986,0.03339844,4.490839,325632,325632,456,1047.45640167,13.017502,-0.003290231,159,1602.58,0.833841934800148
0.0042626583,675.3036456108093,0.046679687,4.4961233,327680,327680,448,1050.62758509,10.165828,-0.00399944,160,1602.58,0.9038287699222565
0.0042405543,679.8682510852814,0.041015625,4.501921,329728,329728,455,1053.8019028699998,15.703283,-0.004153692,161,1602.58,0.8139052093029022
0.001966883,684.3677577972412,0.020458985,4.5093694,331776,331776,465,1043.07399988,12.926781,-0.0043566553,162,1583.29,0.8711991906166077
0.005124437,688.7660140991211,0.056152344,4.5143976,333824,333824,462,1041.47315476,6.2822366,-0.0062913806,163,1577.49,0.942493811249733
0.0025913783,693.1957120895386,0.026611328,4.5077047,335872,335872,490,1011.62338463,25.219452,-0.0034677791,164,1537.35,0.7429498732089996
0.003118951,697.3743443489075,0.034472656,4.509287,337920,337920,448,1014.0609997200002,3.2312953,-0.0037380587,165,1539.96,0.971397653222084
0.0044123377,701.9431400299072,0.050488282,4.5095468,339968,339968,455,1017.8609383400002,8.84974,-0.0050616004,166,1541.46,0.9149840176105499
0.0019681025,706.4391560554504,0.01928711,4.5123205,342016,342016,467,1017.57801712,17.258057,-0.0025135789,167,1541.46,0.6930037438869476
0.002277717,710.8210384845734,0.023730468,4.5119143,344064,344064,454,1010.3981596199999,14.418482,-0.004291181,168,1530.02,0.8992343619465828
0.0017248283,715.3260157108307,0.018310547,4.5208464,346112,346112,501,978.5669151500001,20.727774,-0.0020543127,169,1484.77,0.7581367194652557
0.0032193665,719.4124710559845,0.036474608,4.525792,348160,348160,470,984.7331216500003,12.944656,-0.0054148277,170,1494.05,0.7846713364124298
0.004076897,723.7693502902985,0.04799805,4.5366564,350208,350208,447,977.0107892600004,23.698708,-0.0056498544,171,1482.78,0.7586740851402283
0.0059135966,728.3458113670349,0.058007814,4.5472293,352256,352256,441,980.6961541700001,13.48646,-0.0046870033,172,1486.54,0.8607945144176483
0.0018690476,732.9850358963013,0.01845703,4.542188,354304,354304,475,981.6516873400001,9.675746,-0.0016069508,173,1486.54,0.8880240991711617
0.0028049275,737.2932460308075,0.0296875,4.549066,356352,356352,492,960.0363055400002,16.485847,-0.007523969,174,1457.68,0.8377875089645386
0.0016520664,741.4563941955566,0.0140625,4.5574675,358400,358400,474,968.5449744100001,9.621737,-0.0012101948,175,1468.82,0.8671981543302536
0.0033795468,745.7785806655884,0.043164063,4.563258,360448,360448,465,955.89008212,7.2249365,-0.0058826865,176,1450.97,0.9211266413331032
0.0024674512,750.1772170066833,0.025927734,4.577977,362496,362496,464,968.0287269999999,19.625042,-0.0033765857,177,1466.45,0.8209984004497528
0.0024620201,754.5889544487,0.02578125,4.589301,364544,364544,482,956.2277144599998,13.713832,-0.0022597662,178,1449.6,0.8497577905654907
0.0028392593,758.8362245559692,0.02890625,4.5908246,366592,366592,467,927.24967833,31.41806,-0.004348669,179,1408.71,0.8210107237100601
0.0024147686,763.2168114185333,0.028271485,4.593995,368640,368640,510,888.01744905,20.03432,-0.0041482467,180,1346.97,0.845561221241951
0.0012251786,767.2322881221771,0.011669922,4.600683,370688,370688,477,879.7312861899998,21.313906,-0.0029805463,181,1336.21,0.7441285848617554
0.0011949018,771.5189554691315,0.010302735,4.5861506,372736,372736,496,877.0532545999998,10.252632,-0.0020525935,182,1330.53,0.9056473597884178
0.003156552,775.6427946090698,0.036083985,4.575174,374784,374784,453,880.3334707399999,16.987171,-0.0034431343,183,1330.53,0.8308478146791458
0.0021203249,780.1637959480286,0.020898437,4.569029,376832,376832,469,860.49303888,22.708103,-0.0041050995,184,1299.07,0.8588614761829376
0.0034820014,784.5221567153931,0.038183592,4.5648427,378880,378880,460,870.80965465,10.983187,-0.006811156,185,1311.56,0.9088041111826897
0.0021708182,788.9726815223694,0.019970704,4.563982,380928,380928,468,860.4788197500001,3.7289715,-0.003373057,186,1295.98,0.956025417894125
0.0020257563,793.3481061458588,0.020507812,4.559508,382976,382976,487,879.01949569,16.337624,-0.0023135592,187,1322.26,0.8386510014533997
0.0016874999,797.5521087646484,0.012597656,4.555919,385024,385024,475,878.8180493499999,18.160355,-0.0024220906,188,1322.26,0.5879918038845062
0.0047653937,801.8577797412872,0.04941406,4.5620103,387072,387072,456,873.65652457,9.908373,-0.006279969,189,1310.98,0.9399639330804348
0.002084253,806.3489348888397,0.018554688,4.558257,389120,389120,471,865.4427452100001,13.408545,-0.0020408283,190,1299.41,0.880487322807312
0.0032733046,810.6959636211395,0.033837892,4.540273,391168,391168,460,864.0541852600004,7.87267,-0.0037056983,191,1297.06,0.9256783425807953
0.0026031116,815.1467127799988,0.026611328,4.534867,393216,393216,463,873.0504224400003,12.356359,-0.0039546206,192,1307.22,0.8861140832304955
0.0027709508,819.5664150714874,0.02998047,4.5513716,395264,395264,467,860.6277516400004,20.210665,-0.0029918537,193,1288.19,0.860440582036972
0.0027455837,823.9495499134064,0.028710937,4.562349,397312,397312,475,860.7458834900003,15.448233,-0.004902056,194,1285.33,0.8845781907439232
0.00348345,828.2541522979736,0.0362793,4.5648737,399360,399360,488,852.0361357,3.457066,-0.0059491587,195,1275.29,0.9586330838501453
0.0032455046,832.4484331607819,0.037060548,4.5701637,401408,401408,483,855.17184016,23.514725,-0.0067294054,196,1278.78,0.8294717967510223
0.0025093022,836.6810145378113,0.027197266,4.576166,403456,403456,464,842.6531262899999,11.703964,-0.0034683808,197,1258.94,0.9166309237480164
0.0020132572,841.0932312011719,0.02241211,4.5620513,405504,405504,482,832.5359222799999,11.516777,-0.004076988,198,1242.54,0.9126127436757088
0.0015789617,845.335782289505,0.013330078,4.555016,407552,407552,494,797.2517544599999,12.262595,-0.00358332,199,1194.62,0.9336583465337753
0.0021659534,849.4806115627289,0.022949219,4.564528,409600,409600,479,808.44681076,15.202451,-0.0058791917,200,1208.29,0.878612831234932
0.003259486,853.7538492679596,0.03642578,4.5809736,411648,411648,481,795.5806650299998,5.730931,-0.0023756984,201,1190.57,0.9297081157565117
0.004439094,858.0067553520203,0.0515625,4.5805564,413696,413696,460,801.7545775499999,15.94823,-0.004044262,202,1200.06,0.9163110703229904
0.0023273514,862.4544112682343,0.025146484,4.577983,415744,415744,491,784.1028113799999,13.262454,-0.003850185,203,1178.71,0.894366517663002
0.002603025,866.6245906352997,0.028222656,4.570026,417792,417792,461,779.44455058,6.583911,-0.0040632347,204,1172.54,0.9233727902173996
0.0043400913,871.0665051937103,0.044970702,4.560121,419840,419840,488,772.29196384,20.656069,-0.0023758712,205,1166.44,0.8255659937858582
0.00237002,875.2568702697754,0.029003907,4.568001,421888,421888,470,782.06025931,4.5586023,-0.0053764777,206,1179.54,0.9456720501184464
0.0031268254,879.6077747344971,0.03378906,4.572446,423936,423936,476,782.1773413300001,12.624006,-0.0029110196,207,1179.54,0.8854623138904572
0.003406429,883.9035577774048,0.041259766,4.5689745,425984,425984,469,770.4523946700001,4.236987,-0.004923501,208,1163.83,0.9667923748493195
