policy_entropy,approxkl,total_timesteps,n_updates,explained_variance,clipfrac,value_loss,policy_loss,serial_timesteps,time_elapsed,fps,ep_len_mean,ep_reward_mean
5.913981,0.002244527,380928,186,0.08050835132598877,0.020068359,18.960001,0.00058125734,380928,952.1613442897797,308,1806.93,1792.54192263
5.9226904,0.0046871356,382976,187,0.017509102821350098,0.060595702,19.718225,-0.0027055596,382976,958.8096127510071,329,1806.93,1792.3435300400004
5.929044,0.003948295,385024,188,0.018089234828948975,0.046875,19.824247,-0.0012529691,385024,965.0336256027222,320,1806.93,1792.1661957200004
5.931251,0.0036962945,387072,189,0.03716850280761719,0.045703124,19.472868,-0.001275686,387072,971.4256014823914,318,1806.93,1792.0294980400004
5.9259987,0.002250534,389120,190,0.02741926908493042,0.02319336,19.48904,3.636513e-05,389120,977.8551168441772,312,1806.93,1791.8288360700005
5.928199,0.0019496798,391168,191,0.042810022830963135,0.021044921,19.145678,-0.00071135384,391168,984.405565738678,296,1827.12,1811.7276367100005
5.939439,0.0040776813,393216,192,0.09045106172561646,0.051464844,18.65288,-0.002247243,393216,991.3249583244324,329,1827.12,1811.5051211300006
5.9442053,0.0015662692,395264,193,0.05014222860336304,0.013525391,19.262074,0.00036611984,395264,997.5484309196472,295,1827.12,1811.2859527700002
5.9347506,0.0009661772,397312,194,0.6937462091445923,0.0044921874,23.59676,0.00023115182,397312,1004.487788438797,294,1806.96,1790.9906126699998
5.931386,0.005389046,399360,195,0.7295650541782379,0.0725586,21.656624,-0.0013499745,399360,1011.4313747882843,299,1806.96,1790.8555881399996
5.9252787,0.0030449613,401408,196,0.10075050592422485,0.034570314,18.6385,-0.0011347688,401408,1018.2609386444092,324,1806.96,1790.6322964999997
5.92838,0.0018307699,403456,197,0.223274827003479,0.013769532,17.27906,-0.00060508825,403456,1024.5759155750275,317,1806.96,1790.4162648699996
5.93386,0.001542837,405504,198,0.15127617120742798,0.012988281,18.342167,-0.0012664886,405504,1031.025398015976,318,1806.96,1790.2178261399997
5.935907,0.0011504048,407552,199,0.1895078420639038,0.008837891,17.838663,0.00015805321,407552,1037.4594752788544,307,1806.96,1790.0444926599998
5.932058,0.0029814686,409600,200,0.15874123573303223,0.03413086,18.684742,-0.0021666232,409600,1044.1288421154022,324,1806.96,1789.86589048
5.936373,0.0041087405,411648,201,0.03384244441986084,0.050488282,19.879885,-0.0007683902,411648,1050.4386932849884,315,1806.96,1789.8240124800002
5.9543614,0.00201827,413696,202,0.01475679874420166,0.020703126,20.244312,-0.00021802467,413696,1056.9222431182861,311,1827.16,1809.8863437700002
5.966423,0.0034402714,415744,203,0.0189780592918396,0.040966798,20.198141,-0.0006388236,415744,1063.4881093502045,325,1827.16,1809.9584185200004
5.964597,0.00362617,417792,204,0.006498515605926514,0.040722657,20.352135,-0.00041088014,417792,1069.7852983474731,313,1827.16,1810.00998105
5.969241,0.00226374,419840,205,0.003251791000366211,0.02446289,20.373781,-0.0005280911,419840,1076.3129901885986,330,1827.16,1810.10795209
5.9836264,0.0011748847,421888,206,0.03354978561401367,0.009277344,19.863203,-3.9269762e-05,421888,1082.5116248130798,305,1827.16,1810.18642822
5.9932203,0.0020892604,423936,207,0.7044247090816498,0.020410156,21.714083,-0.0014715742,423936,1089.214196920395,313,1806.98,1790.13229759
5.994476,0.0015001989,425984,208,0.13407021760940552,0.012597656,18.40577,-0.0011515425,425984,1095.7397768497467,369,1806.98,1790.0484421600004
6.0032964,0.0048571215,428032,209,0.11715048551559448,0.064257815,18.394802,-0.0025618817,428032,1101.285810470581,402,1806.98,1789.9980474500003
6.0164924,0.0004892184,430080,210,0.07677441835403442,0.0012207031,19.327427,-8.884616e-05,430080,1106.372047662735,419,1827.19,1809.99332259
6.0165606,0.0021071832,432128,211,0.17980867624282837,0.022265624,17.908134,-0.00079734874,432128,1111.2535729408264,395,1827.19,1809.9445993599998
6.01017,0.0010517857,434176,212,-0.0032231807708740234,0.007714844,20.264866,-0.00029902149,434176,1116.4378473758698,405,1827.19,1809.8889263299998
6.0101867,0.0020325168,436224,213,0.034043192863464355,0.018017579,19.868526,-0.00057327445,436224,1121.4882490634918,392,1847.33,1829.8743704799997
6.0096216,0.0018375309,438272,214,0.7186173498630524,0.018164063,22.005434,-0.0006819659,438272,1126.700557231903,372,1827.18,1809.7226479
6.004512,0.005437327,440320,215,0.02414804697036743,0.069042966,19.832775,-0.0037797608,440320,1132.1934340000153,408,1827.18,1809.6833095800002
6.0030537,0.0035062574,442368,216,-0.0034328699111938477,0.042773437,20.290388,-0.0015455893,442368,1137.209816455841,363,1847.31,1829.7720244700001
6.00908,0.0041855294,444416,217,0.0041165947914123535,0.0546875,20.16946,-0.0012457218,444416,1142.8497054576874,397,1867.51,1849.8785010400006
6.0100822,0.0039413376,446464,218,0.010450601577758789,0.04814453,19.956516,-0.00086900126,446464,1148.0079305171967,324,1867.51,1849.8295052300004
6.0187516,0.0031929803,448512,219,0.6931280195713043,0.03666992,22.319004,-0.0024273712,448512,1154.3131294250488,349,1847.32,1829.56410948
6.0385413,0.00070027966,450560,220,0.012634336948394775,0.003076172,19.915668,-0.00021119326,450560,1160.1710288524628,387,1847.32,1829.4308196499999
6.0453563,0.0016633084,452608,221,0.024808108806610107,0.011425781,19.681282,-0.00029225575,452608,1165.4591557979584,381,1847.32,1829.3307190699998
6.0507116,0.0043507954,454656,222,0.732246071100235,0.056103516,20.803486,-0.0032441306,454656,1170.8329255580902,406,1827.18,1809.15140592
6.0672693,0.0026342748,456704,223,0.0013377666473388672,0.028808594,19.980062,-0.0012321055,456704,1175.8778705596924,415,1827.18,1809.0545707800002
6.0785084,0.00054590224,458752,224,0.016046345233917236,0.002001953,19.985481,7.2666794e-06,458752,1180.8064708709717,412,1827.18,1809.1109295300002
6.094193,0.0013275829,460800,225,0.010405421257019043,0.010839844,20.068443,-0.00038600946,460800,1185.773755788803,423,1827.18,1809.1276269
6.103773,0.0022094648,462848,226,-0.0008933544158935547,0.019921875,20.29035,-0.0033780574,462848,1190.6107029914856,394,1847.38,1829.21520721
6.1097517,0.004271107,464896,227,0.010160326957702637,0.046728514,20.12083,-0.0019725794,464896,1195.7990219593048,417,1847.38,1829.2734207599997
6.1029177,0.0012593439,466944,228,0.014433741569519043,0.00913086,19.839834,-0.0008264294,466944,1200.7025787830353,410,1847.38,1829.3318171399997
6.10328,0.0022113645,468992,229,0.7294215261936188,0.024414062,22.364819,-0.0012753773,468992,1205.694539308548,360,1827.29,1809.4885392299996
6.108435,0.0009469635,471040,230,0.017109930515289307,0.009716797,19.560026,-9.019382e-05,471040,1211.3774361610413,340,1827.29,1809.3902183699997
6.108123,0.0018173065,473088,231,0.7653721570968628,0.018945312,22.361092,-0.0008170722,473088,1217.389738559723,401,1807.33,1789.3348866499998
6.1031866,0.0015651465,475136,232,0.680709719657898,0.012890625,23.703468,-0.00045875955,475136,1222.492624759674,394,1787.2,1769.0281620599997
6.098571,0.0037592177,477184,233,0.08946084976196289,0.044873048,18.448097,-0.0015063151,477184,1227.6843552589417,412,1787.2,1768.82131252
6.099715,0.0026353204,479232,234,0.14958226680755615,0.030419922,17.682657,-0.0011426096,479232,1232.6547973155975,413,1787.2,1768.59999933
6.1096487,0.0013782729,481280,235,0.7467184662818909,0.009960937,19.784618,-0.00061851536,481280,1237.612862110138,388,1767.08,1748.35916233
6.1131563,0.0021335173,483328,236,0.24304533004760742,0.017578125,17.252462,-0.000842526,483328,1242.890625,414,1767.08,1748.1654423699997
6.112257,0.0018944943,485376,237,0.06480282545089722,0.021044921,19.068619,-0.0009049478,485376,1247.8345432281494,417,1767.08,1748.0922437499996
6.123036,0.0033905017,487424,238,-0.02957737445831299,0.031884767,20.225727,-0.0005953925,487424,1252.7417621612549,407,1767.08,1748.0544960299999
6.133727,0.0021023809,489472,239,0.05210524797439575,0.018164063,18.984398,-8.3976935e-05,489472,1257.769714832306,400,1767.08,1747.9322231699998
6.1306267,0.0020849085,491520,240,0.12183189392089844,0.022509765,18.23122,-0.00062910485,491520,1262.8849534988403,387,1767.08,1747.8516092
6.1385355,0.0020983424,493568,241,0.045488953590393066,0.021582032,19.551126,-0.0008503407,493568,1268.177151441574,411,1767.08,1747.9321467000002
6.1308775,0.0017929826,495616,242,0.1359737515449524,0.0171875,18.323994,0.00021339543,495616,1273.1606290340424,427,1767.08,1747.9680700899999
6.127244,0.0014294692,497664,243,0.12413126230239868,0.012304688,18.503294,-0.0003266409,497664,1277.9545407295227,403,1767.08,1747.89794248
6.122092,0.00093812664,499712,244,0.13625508546829224,0.005419922,18.221432,-0.00058551895,499712,1283.0300681591034,403,1767.08,1747.8315561099996
6.1161714,0.0037814968,501760,245,0.1309763789176941,0.042578124,18.228153,-0.002109318,501760,1288.1083190441132,374,1767.08,1747.7707510499997
6.1223593,0.0037290114,503808,246,0.7154224812984467,0.046142578,21.421402,-0.0014338607,503808,1293.573600769043,414,1746.93,1727.7474909999999
6.138044,0.0024469353,505856,247,0.706554502248764,0.024121094,21.664703,-0.0003736319,505856,1298.5150439739227,430,1726.77,1707.58839174
6.148768,0.0045410357,507904,248,0.025840282440185547,0.058642577,19.974089,-0.0011309211,507904,1303.2725858688354,420,1726.77,1707.4506112699999
6.154089,0.003605316,509952,249,0.00874018669128418,0.044921875,20.260025,-0.00017347635,509952,1308.145673751831,433,1726.77,1707.35231142
6.161317,0.0017498191,512000,250,-0.01029658317565918,0.017773438,20.419003,-0.00026265584,512000,1312.8740870952606,421,1726.77,1707.23525216
6.1557083,0.00065146276,514048,251,-0.011089563369750977,0.0045410157,20.352926,-6.881867e-05,514048,1317.7321031093597,387,1746.92,1727.20473218
6.148114,0.0019260856,516096,252,-0.0014992952346801758,0.01875,20.272083,-0.0014392121,516096,1323.022453546524,362,1746.92,1727.16857032
6.151276,0.0013589698,518144,253,0.0136374831199646,0.013671875,19.897408,-0.0009694688,518144,1328.6730365753174,286,1746.92,1727.0351900899998
6.1544523,0.003159779,520192,254,0.018100500106811523,0.038427733,19.965275,-0.0032503034,520192,1335.817053079605,304,1746.92,1726.9720650999996
6.1533628,0.0018729933,522240,255,-0.0072220563888549805,0.019726563,20.315031,-6.0131024e-05,522240,1342.5481867790222,328,1767.09,1747.0817112299999
6.1556296,0.0016544322,524288,256,0.0017696022987365723,0.017138671,20.222553,-0.0013885031,524288,1348.7762477397919,387,1767.09,1747.1261029199998
6.1731267,0.0036686908,526336,257,0.040751755237579346,0.041796874,19.740221,-0.0021911615,526336,1354.0660274028778,401,1767.09,1747.18626237
6.17929,0.0021694233,528384,258,0.012505114078521729,0.025,20.062557,-0.00049718295,528384,1359.1689805984497,404,1767.09,1747.31865855
6.183522,0.004653837,530432,259,0.007407784461975098,0.05625,20.14928,-0.0019767128,530432,1364.2351722717285,403,1767.09,1747.3940672299996
6.2002134,0.0042173117,532480,260,-0.005144476890563965,0.055566408,20.667902,-0.0023353198,532480,1369.3095457553864,357,1767.09,1747.49592729
6.2233906,0.004889739,534528,261,-0.009268522262573242,0.055859376,20.646235,-0.002950451,534528,1375.030978679657,377,1787.3,1767.59254529
6.2246423,0.0018161619,536576,262,-0.0011037588119506836,0.016455078,20.429523,-0.0019883954,536576,1380.461885213852,379,1787.3,1767.6631080100005
6.2104163,0.0017454212,538624,263,-0.006668806076049805,0.01640625,20.350052,-0.0010654682,538624,1385.8614675998688,385,1787.3,1767.8841009400005
6.209691,0.0039938865,540672,264,0.0013940930366516113,0.04736328,20.263447,-0.0018163242,540672,1391.180916070938,392,1787.3,1768.0994567600003
6.2146106,0.0053991443,542720,265,-2.9921531677246094e-05,0.06845703,20.25764,-0.0015030775,542720,1396.3935885429382,386,1787.3,1768.3341341800003
6.212568,0.0038773995,544768,266,0.001063704490661621,0.049707033,20.160107,-0.0026114234,544768,1401.6937325000763,394,1807.43,1788.4129971800003
6.2175555,0.002055873,546816,267,0.0025302767753601074,0.023339843,20.187836,-0.0011372477,546816,1406.8886251449585,378,1807.43,1788.6620380900004
6.2373276,0.0031924054,548864,268,-0.001517653465270996,0.038623046,20.009518,-0.0017431937,548864,1412.295620918274,363,1807.43,1788.81616329
6.257119,0.0006289058,550912,269,-0.0059430599212646484,0.005419922,19.969082,-0.00033278734,550912,1417.9299008846283,370,1807.43,1788.9342136700004
6.268115,0.0033264135,552960,270,0.0043187737464904785,0.0390625,19.762766,-0.0009492173,552960,1423.4648263454437,373,1807.43,1788.9972902900001
6.2581086,0.0010882326,555008,271,0.027583062648773193,0.0076660155,19.424938,-0.0011023392,555008,1428.9452376365662,428,1807.43,1789.0705314900003
6.2372923,0.0020553623,557056,272,0.022376596927642822,0.020019531,19.465885,-0.0036423127,557056,1433.7279026508331,428,1807.43,1789.0318566
6.229903,0.0055724564,559104,273,0.028435885906219482,0.07133789,19.385546,-0.0047727427,559104,1438.5119860172272,431,1807.43,1789.0288202
6.2279835,0.0013592915,561152,274,0.08572924137115479,0.0105957035,18.62422,-0.0008234192,561152,1443.2575237751007,404,1807.43,1788.92750125
6.2343035,0.0017953122,563200,275,0.0458829402923584,0.015429688,18.991985,-0.0006761237,563200,1448.3151009082794,389,1807.43,1788.8485621999998
6.248447,0.002800523,565248,276,0.07473117113113403,0.03046875,18.783611,-0.0010958484,565248,1453.5786578655243,386,1807.43,1788.69198392
6.2549396,0.002465345,567296,277,0.012490987777709961,0.025830079,19.612381,-0.0007567856,567296,1458.8782439231873,423,1807.43,1788.55829272
6.2572637,0.0017005161,569344,278,0.02059471607208252,0.017041016,19.670986,-0.0011569546,569344,1463.7177867889404,383,1807.43,1788.5112543500002
6.253604,0.00050341245,571392,279,0.015096306800842285,0.0022949218,19.7124,-0.00025444815,571392,1469.055944442749,405,1807.43,1788.5703448900001
6.256921,0.0031128577,573440,280,0.04658621549606323,0.035498045,19.332165,-0.0025697444,573440,1474.101875782013,386,1807.43,1788.55696715
6.2620716,0.002913468,575488,281,0.009683728218078613,0.035009764,19.617498,-0.0010664747,575488,1479.4024608135223,412,1807.43,1788.5255366000001
6.257779,0.004420393,577536,282,0.00856715440750122,0.05722656,19.53782,-0.0015988663,577536,1484.3707880973816,399,1807.43,1788.4691201100002
6.258327,0.0027099696,579584,283,0.05719125270843506,0.031591795,18.899408,-0.0014517847,579584,1489.500729084015,413,1827.59,1808.31182302
6.264663,0.0004636231,581632,284,0.10250598192214966,0.0020507812,18.433468,4.154327e-06,581632,1494.451042175293,427,1827.59,1808.10686195
6.2609916,0.0024689818,583680,285,0.0077255964279174805,0.024121094,19.667057,-0.0018996175,583680,1499.2409818172455,418,1847.73,1827.9583032
6.27423,0.0010211123,585728,286,0.697108119726181,0.008886719,22.110064,-0.0017491914,585728,1504.136690378189,389,1827.6,1808.1034040600002
6.2904196,0.002351335,587776,287,0.05189293622970581,0.025683593,19.04002,0.00089280977,587776,1509.3910477161407,390,1827.6,1808.09499205
6.295208,0.0021126147,589824,288,0.005103051662445068,0.022753906,19.77259,-0.0006437695,589824,1514.6375801563263,415,1827.6,1808.12290462
6.296418,0.0011893894,591872,289,0.05635255575180054,0.011669922,19.16277,-0.00042772922,591872,1519.5718467235565,397,1827.6,1808.15341534
6.287311,0.0034477096,593920,290,0.005388796329498291,0.044628907,19.666037,-0.0018449792,593920,1524.727854013443,401,1827.6,1808.07616495
6.288716,0.0019821755,595968,291,0.011903882026672363,0.021582032,19.780104,-0.0016490467,595968,1529.8282117843628,416,1827.6,1807.99430071
6.2828727,0.0011588589,598016,292,0.04472184181213379,0.009521484,19.241533,-0.0024752363,598016,1534.7517912387848,384,1827.6,1807.8015625199998
6.2737646,0.0005561215,600064,293,0.010959923267364502,0.0029296875,19.796886,0.00030015095,600064,1540.0786972045898,336,1827.6,1807.7199594999997
6.265824,0.0028836746,602112,294,-0.01131594181060791,0.033837892,20.240192,-0.0017844647,602112,1546.168468952179,386,1827.6,1807.6697205999997
6.2761946,0.00083218573,604160,295,0.008360564708709717,0.004736328,19.783802,0.00029884157,604160,1551.4719007015228,291,1827.6,1807.5702957899996
6.288678,0.0017109796,606208,296,-0.003588080406188965,0.016845703,19.847797,-0.00040828506,606208,1558.509839296341,362,1827.6,1807.4982378699997
6.298146,0.0010316583,608256,297,0.0025478005409240723,0.011376953,19.788414,-0.0004680446,608256,1564.167878627777,428,1847.78,1827.4336148199995
6.3082137,0.0008160227,610304,298,0.015091121196746826,0.006640625,19.665503,0.00014699345,610304,1568.9480211734772,357,1847.78,1827.4261434499997
6.32021,0.0031757199,612352,299,-0.02693653106689453,0.03569336,20.059963,-0.0024042004,612352,1574.679488658905,283,1847.78,1827.4140095299997
6.327583,0.0025296824,614400,300,0.00038248300552368164,0.03339844,19.826574,-0.0014224101,614400,1581.9082925319672,358,1847.78,1827.3940202200001
6.3251295,0.0012067949,616448,301,0.0171852707862854,0.010986328,19.646889,-0.00029765465,616448,1587.6238024234772,429,1847.78,1827.4331102700003
6.3277864,0.0011328977,618496,302,0.01337885856628418,0.0078125,19.697163,0.00048337708,618496,1592.3972570896149,397,1847.78,1827.40183747
6.338422,0.0012210163,620544,303,0.003355860710144043,0.012207031,19.96856,-0.00054701517,620544,1597.543716430664,373,1847.78,1827.36139778
6.3523006,0.0014583834,622592,304,0.3554754853248596,0.016796876,24.662098,-0.0011435563,622592,1603.0250248908997,354,1847.78,1827.26794334
6.353029,0.000691513,624640,305,-0.008435845375061035,0.0052734376,20.033823,-0.00027895422,624640,1608.8005805015564,316,1867.93,1847.2625063100004
6.359529,0.0005117947,626688,306,0.7867044061422348,0.003076172,28.582127,-9.357073e-05,626688,1615.2817831039429,343,1827.75,1807.20904036
6.366607,0.0007058902,628736,307,-0.003422260284423828,0.005761719,19.99685,-0.00033890986,628736,1621.245349407196,395,1827.75,1807.1902302299998
6.3503757,0.0013635054,630784,308,0.007377505302429199,0.013720703,19.849941,-0.0021571156,630784,1626.430703163147,394,1827.75,1807.2796223099995
6.3379908,0.00029212967,632832,309,-0.004575967788696289,0.0007324219,19.98127,0.0002822629,632832,1631.6279709339142,426,1847.94,1827.3821790099996
6.334999,0.001750385,634880,310,-0.008992314338684082,0.0171875,20.068933,-0.0003648065,634880,1636.4303088188171,382,1847.94,1827.4873881699998
6.3254476,0.0019804593,636928,311,0.001204073429107666,0.019726563,19.957287,-0.001698774,636928,1641.7856879234314,372,1847.94,1827.4995998099998
6.3291025,0.0029015068,638976,312,-0.007789969444274902,0.035595704,20.032887,-0.0017422892,638976,1647.278849363327,383,1847.94,1827.6250897200005
6.3415904,0.0005006752,641024,313,0.007351219654083252,0.00234375,19.86499,-9.684503e-05,641024,1652.6128170490265,333,1868.08,1847.6155452100002
6.345444,0.0018709373,643072,314,-0.008734703063964844,0.022607422,20.01389,3.658738e-05,643072,1658.763470172882,335,1868.08,1847.6556994000002
6.3484135,0.0036712822,645120,315,0.0036224722862243652,0.047070313,19.869905,-0.0025269142,645120,1664.8639404773712,376,1868.08,1847.66371635
6.363204,0.0010167402,647168,316,0.0023937225341796875,0.0086425785,19.887249,-0.00049121946,647168,1670.305431842804,391,1868.08,1847.6564935500003
6.371572,0.003047925,649216,317,-0.012919783592224121,0.036083985,19.960394,-0.002443756,649216,1675.5350193977356,421,1868.08,1847.62713762
6.376134,0.0015155844,651264,318,0.006934940814971924,0.017871093,19.809736,-0.0006830654,651264,1680.3957223892212,425,1868.08,1847.48578864
6.3640795,0.00073757366,653312,319,0.010486125946044922,0.0053222654,19.789164,-0.0002508348,653312,1685.2148354053497,410,1868.08,1847.42010304
6.371146,0.0008782839,655360,320,-0.0033631324768066406,0.0069335937,19.936642,-9.503212e-05,655360,1690.2009823322296,433,1868.08,1847.35189864
6.37239,0.0011770362,657408,321,0.013980984687805176,0.010351563,19.697367,-0.0013162177,657408,1694.9216678142548,438,1888.17,1867.20111684
6.370249,0.0006648564,659456,322,-0.009024262428283691,0.005078125,19.937864,-8.787557e-05,659456,1699.5975794792175,405,1888.17,1867.1634145899998
6.360313,0.00197984,661504,323,-0.014023303985595703,0.023974609,19.950441,-0.00096570887,661504,1704.6523776054382,400,1888.17,1867.1727901000004
6.353668,0.003884808,663552,324,-0.013600468635559082,0.04458008,20.122646,-0.0025058365,663552,1709.765854358673,426,1908.13,1886.8476979999998
6.3540077,0.0009275953,665600,325,0.00013756752014160156,0.007958984,19.888266,0.00041847458,665600,1714.5690169334412,425,1908.13,1886.97521074
6.360983,0.0004427252,667648,326,-0.00027823448181152344,0.0017578125,19.833565,-0.00018398013,667648,1719.3850409984589,354,1928.26,1906.9253802500002
6.3655386,0.0010841499,669696,327,0.0033037662506103516,0.010546875,19.77902,-0.00053777796,669696,1725.170119524002,402,1928.26,1907.06572191
6.3683314,0.0022159037,671744,328,0.05817139148712158,0.028320312,19.686834,-0.0020280872,671744,1730.2564840316772,430,1928.26,1907.06679691
6.370169,0.00016447458,673792,329,0.0032456517219543457,0.0,19.757242,9.0248766e-05,673792,1735.0099694728851,435,1928.26,1907.24856303
6.365777,0.00047596698,675840,330,0.009680032730102539,0.0034667968,19.601845,0.00024765026,675840,1739.7103779315948,427,1948.38,1927.1075582300002
6.356804,0.0031999364,677888,331,0.007668733596801758,0.038232423,19.58839,-0.001243474,677888,1744.507260799408,409,1948.38,1927.2015015099998
6.3578196,0.0015182489,679936,332,-0.0022335052490234375,0.014453125,19.722038,-0.00021509989,679936,1749.513385772705,351,1948.38,1927.27546875
6.366784,0.00087944523,681984,333,0.006263375282287598,0.004931641,19.617628,-0.0011151409,681984,1755.3482127189636,377,1948.38,1927.3169503999995
6.379862,0.001203559,684032,334,0.02378624677658081,0.012158203,19.435368,-0.0020627975,684032,1760.7790791988373,379,1948.38,1927.32224862
6.3965592,0.00035809868,686080,335,0.007049143314361572,0.0017578125,19.579016,-0.00076357817,686080,1766.182277917862,377,1948.38,1927.43038455
6.4134192,0.0016541781,688128,336,0.005858898162841797,0.01665039,19.7047,-0.0012339416,688128,1771.6020169258118,352,1948.38,1927.43008112
6.421218,0.001484948,690176,337,0.01099306344985962,0.012207031,19.45798,-0.00034265226,690176,1777.420150756836,409,1948.38,1927.37786034
6.414588,0.0021489956,692224,338,0.19811475276947021,0.024658203,20.075882,-0.003053033,692224,1782.4182181358337,434,1948.38,1927.3648190800002
6.400698,0.0010902447,694272,339,0.021566033363342285,0.010693359,19.450693,-0.00034671038,694272,1787.1272513866425,412,1948.38,1927.3815043099999
6.398028,0.0007390287,696320,340,0.5691655278205872,0.0068359375,24.812801,-0.0008368483,696320,1792.090812921524,394,1928.26,1907.5384548999996
6.4002814,0.0010289553,698368,341,0.007604360580444336,0.009960937,19.484936,-0.0012111126,698368,1797.2771739959717,367,1948.41,1927.39175605
6.3854003,0.00057599944,700416,342,-0.04006361961364746,0.0029785156,20.041033,-0.0002680501,700416,1802.8578939437866,338,1948.41,1927.3782557299999
6.364152,0.001314386,702464,343,-0.019120216369628906,0.010644531,19.704643,-0.0013198364,702464,1808.9072284698486,339,1968.57,1947.28132942
6.344341,0.0017501613,704512,344,0.009721517562866211,0.017871093,19.553383,-0.0007321729,704512,1814.9385766983032,367,1968.57,1947.2268413000002
6.346175,0.0036883508,706560,345,0.0058553218841552734,0.049365234,19.554682,-0.0031294886,706560,1820.5157673358917,400,1968.57,1947.1024756
6.35341,0.0022383165,708608,346,-0.029076099395751953,0.02451172,19.936653,-7.366988e-05,708608,1825.6359045505524,388,1968.57,1947.03585988
6.3468614,0.0007102694,710656,347,-0.01607191562652588,0.006591797,19.967533,-0.00029224495,710656,1830.914025068283,319,1968.57,1946.98037685
6.3360376,0.0012910229,712704,348,-0.019538044929504395,0.013134765,19.952946,-0.0014935482,712704,1837.3150913715363,355,1968.57,1946.78051933
6.322582,0.00036814815,714752,349,0.566745936870575,0.0011230469,25.077671,-0.0006505398,714752,1843.074110031128,308,1948.42,1926.6672508499998
6.322633,0.0007513103,716800,350,-0.006042361259460449,0.0032226562,19.905972,-0.0013279215,716800,1849.7086532115936,364,1948.42,1926.5984873199998
6.3285017,0.0012641998,718848,351,0.0015507340431213379,0.012646484,19.863188,-0.00046327998,718848,1855.3291189670563,294,1948.42,1926.5362587199998
6.3417525,0.00060509366,720896,352,0.6696940064430237,0.0043945312,25.537296,-7.505012e-05,720896,1862.285219669342,393,1928.33,1906.4403892799996
6.351915,0.0022033579,722944,353,0.011063933372497559,0.024365235,19.814327,-0.0021923706,722944,1867.4843182563782,405,1928.33,1906.3866652899999
6.356743,0.0019645144,724992,354,-0.00197446346282959,0.021484375,20.041042,-0.000843909,724992,1872.5308411121368,399,1928.33,1906.3626470499999
6.36366,0.002174579,727040,355,0.6695294380187988,0.022509765,25.290869,-0.00097044307,727040,1877.6628494262695,367,1908.24,1886.37759762
6.362203,0.0013723173,729088,356,0.01857781410217285,0.01484375,19.85345,-0.00030311075,729088,1883.2410788536072,397,1908.24,1886.28431158
6.3559976,0.001199363,731136,357,0.01784735918045044,0.012304688,19.88613,-0.0003124929,731136,1888.389456987381,357,1908.24,1886.2439012199998
6.3633456,0.0022649642,733184,358,0.003284454345703125,0.02626953,19.973736,-0.00015605609,733184,1894.1185636520386,408,1908.24,1886.18537036
6.3627977,0.0025609045,735232,359,0.030594944953918457,0.02602539,19.579554,-0.0013510885,735232,1899.12841796875,409,1908.24,1886.00455916
6.3624616,0.0015188806,737280,360,0.004198253154754639,0.013427734,19.971195,-0.0004709492,737280,1904.1347613334656,413,1908.24,1885.93019967
6.344964,0.001432061,739328,361,0.035202860832214355,0.010839844,19.627537,-0.0013002494,739328,1909.0826888084412,415,1908.24,1885.85520002
6.336446,0.0019457473,741376,362,-0.012752771377563477,0.021533202,20.179873,-0.00076027523,741376,1914.016600370407,417,1908.24,1885.91271307
6.3441324,0.0013372509,743424,363,0.0046201348304748535,0.014208985,19.99682,-0.00046794285,743424,1918.9167959690094,407,1908.24,1885.99657567
6.3430505,0.0037675123,745472,364,-0.030112028121948242,0.038134765,20.260347,-0.0033541857,745472,1923.9429349899292,425,1908.24,1886.0137785400004
6.354435,0.0017297473,747520,365,-0.006760835647583008,0.018701172,19.891445,-0.0026743934,747520,1928.7588753700256,386,1908.24,1886.0637579800002
6.3701277,0.00039365556,749568,366,0.6603197157382965,0.0033203126,26.557455,-0.0009311619,749568,1934.054836988449,369,1888.2,1866.25978314
6.377179,0.004243294,751616,367,-0.009942293167114258,0.053955078,19.90387,-0.0037235494,751616,1939.5970587730408,407,1888.2,1866.37327892
6.3802905,0.001449839,753664,368,-0.0067310333251953125,0.01328125,19.95482,-0.001264116,753664,1944.6260905265808,373,1888.2,1866.6312169999999
6.3735323,0.0013585484,755712,369,-0.0059893131256103516,0.013720703,19.981756,-0.00044292715,755712,1950.104017496109,393,1888.2,1866.8012245299997
6.366811,0.0014230672,757760,370,-0.0053539276123046875,0.012939453,19.974617,-0.0011991881,757760,1955.308798789978,408,1888.2,1867.02179495
6.364177,0.00063340535,759808,371,-0.0032857656478881836,0.0033203126,20.0649,-0.00020291105,759808,1960.328532218933,412,1888.2,1867.1514036600001
6.359505,0.0030282615,761856,372,0.0014142990112304688,0.032470703,19.95332,-0.0016892932,761856,1965.2957866191864,341,1888.2,1867.36757538
6.3715916,0.0028871917,763904,373,-0.01205897331237793,0.03100586,20.133938,-0.00091351924,763904,1971.2882845401764,337,1888.2,1867.5120257200003
6.3854566,0.0007532617,765952,374,-0.0002799034118652344,0.0034667968,20.041767,-0.00034559326,765952,1977.3622481822968,312,1888.2,1867.7180453000003
6.3871336,0.00037587204,768000,375,0.003962278366088867,0.0016113281,19.909306,0.00018745672,768000,1983.9152219295502,335,1888.2,1867.9656205600002
6.3944483,0.00080280734,770048,376,-0.017264723777770996,0.0078125,20.237572,0.0003261945,770048,1990.0260200500488,342,1888.2,1868.19609487
