total_timesteps,n_updates,fps,explained_variance,clipfrac,value_loss,serial_timesteps,policy_loss,ep_len_mean,time_elapsed,approxkl,ep_reward_mean,policy_entropy
86016,42,582,0.18152129650115967,0.07397461,1.0214636,86016,-0.0029613914,895.3541666666666,138.13936018943787,0.005662787,178.85135785416665,1.5035698
88064,43,612,0.18100351095199585,0.0730957,1.208388,88064,-0.004768805,907.2474226804123,141.6542570590973,0.005589728,182.46108135051546,1.495386
90112,44,590,-0.03711855411529541,0.0453125,3.9950023,90112,-0.0021361993,918.8979591836735,145.00053334236145,0.004157487,187.59630618367345,1.498041
92160,45,585,0.33494287729263306,0.048095703,2.8178291,92160,-0.004327903,926.1616161616162,148.46961212158203,0.0043493016,191.18484010101008,1.4939634
94208,46,571,0.05897432565689087,0.034472656,3.8577843,94208,-0.0030371696,937.39,151.96881079673767,0.0032970426,196.60738550999997,1.4991658
96256,47,583,0.03885817527770996,0.04633789,2.293553,96256,-0.0018612826,954.59,155.55201053619385,0.0038188987,202.57953261000003,1.5068846
98304,48,609,0.06179916858673096,0.0715332,1.2763699,98304,-0.0053149657,971.86,159.0609941482544,0.005855672,207.70632100000003,1.4996994
100352,49,580,0.13072431087493896,0.05834961,1.7912716,100352,-0.0012990999,989.38,162.4216446876526,0.0048388205,213.34363453999998,1.4968054
102400,50,570,0.05157148838043213,0.08461914,1.4527115,102400,-0.004293338,1007.01,165.94930601119995,0.00651901,218.58270875,1.4999521
104448,51,573,0.08519458770751953,0.035058595,2.1063676,104448,-0.0021781882,1020.78,169.54140830039978,0.0032251459,223.77603014999997,1.5056437
106496,52,592,0.10850554704666138,0.059228517,1.6025263,106496,-0.0006538701,1037.91,173.11425161361694,0.0048857937,229.2054637,1.5156537
108544,53,577,0.0472298264503479,0.048583984,2.047419,108544,-0.0017740302,1055.79,176.5716667175293,0.004323203,235.24998005999998,1.5240451
110592,54,581,0.09678983688354492,0.04921875,2.7018034,110592,-0.0029045804,1074.38,180.12053561210632,0.00407504,242.02710892,1.5354718
112640,55,579,0.06315857172012329,0.03017578,1.8654728,112640,-0.0015200624,1091.46,183.6437690258026,0.0031636588,247.87419812999997,1.5463625
114688,56,580,0.11373680830001831,0.06430664,2.022324,114688,-0.0029839636,1108.42,187.17627239227295,0.0052346424,253.92453616,1.5516684
116736,57,590,0.05557984113693237,0.042578124,1.6141894,116736,-0.0013183544,1125.98,190.70282196998596,0.003847378,259.50583439999997,1.5534972
118784,58,581,0.09580326080322266,0.024560547,2.5654855,118784,-0.0011004738,1139.56,194.1689088344574,0.002420955,265.12317363,1.5570147
120832,59,566,0.15140599012374878,0.04140625,1.9245465,120832,-0.0032977932,1158.24,197.69033026695251,0.00388928,271.36414114,1.5603297
122880,60,600,0.1825098991394043,0.045410156,1.4049948,122880,-0.0005655127,1176.1,201.30582785606384,0.0038687903,276.63599221,1.5556531
124928,61,618,0.18033349514007568,0.046923827,1.2590345,124928,-0.0028468922,1193.43,204.71597456932068,0.0042312117,281.62143288,1.5463743
126976,62,599,0.13813358545303345,0.04350586,1.407098,126976,-0.0004256127,1211.28,208.03018474578857,0.003868878,286.60612559,1.547135
129024,63,584,0.21858268976211548,0.04160156,1.4629685,129024,-0.0019890172,1229.18,211.4462924003601,0.0037168171,291.82275728999997,1.5514938
131072,64,595,0.3096991181373596,0.050683595,2.5254996,131072,-0.0025748503,1247.51,214.95372343063354,0.004373041,298.44047477,1.5546883
133120,65,569,0.27586543560028076,0.06777344,2.2802346,133120,-0.0041600307,1265.61,218.39373517036438,0.005324244,304.93869794,1.5562804
135168,66,592,0.3754991888999939,0.068310544,2.638646,135168,-0.0017847888,1279.53,221.98756957054138,0.005661851,310.90965074,1.5528953
137216,67,577,0.41121339797973633,0.023291016,2.0263731,137216,-0.001768947,1297.92,225.44410037994385,0.002676413,317.01967554,1.5475411
139264,68,576,0.26436495780944824,0.03276367,3.6276696,139264,-0.002334174,1316.26,228.99379205703735,0.0032705918,324.10139204,1.5376753
141312,69,595,0.4941197633743286,0.06616211,2.546867,141312,-0.002886317,1334.4,232.54740977287292,0.0054350263,330.9230243,1.5398511
143360,70,609,0.44461899995803833,0.039355468,4.6383543,143360,-0.0011171403,1346.43,235.98559093475342,0.0036415241,337.64249999,1.5476192
145408,71,599,0.5721996426582336,0.060791016,2.0352852,145408,-0.0012407193,1365.04,239.34519910812378,0.0048998357,344.02487576,1.5598484
147456,72,604,0.5254377722740173,0.046533205,2.8969398,147456,-0.00074555754,1382.37,242.7646415233612,0.0038816563,350.62761064,1.5677339
149504,73,590,0.5131080150604248,0.036621094,3.2325835,149504,-0.0010919034,1400.78,246.15581822395325,0.00349203,357.96252755999996,1.5660435
151552,74,579,0.5413385331630707,0.03955078,3.050164,151552,-0.00046476614,1415.06,249.6255075931549,0.0036642763,363.7772488199999,1.5533139
153600,75,588,0.48360466957092285,0.047460936,4.393107,153600,-0.0010244793,1432.51,253.1589093208313,0.0043593585,371.89326176,1.5354697
155648,76,573,0.5282415747642517,0.05239258,3.9557781,155648,-0.0029060142,1450.68,256.64035868644714,0.004432072,379.7774091899999,1.5241656
157696,77,572,0.5395857393741608,0.09648438,2.301205,157696,-0.0029929434,1469.12,260.2102687358856,0.0073295226,386.29238602999993,1.5260187
159744,78,593,0.5501430332660675,0.04399414,3.8936405,159744,-0.0019651884,1487.7,263.78502798080444,0.0043489756,394.49937537000005,1.5159516
161792,79,597,0.5961563289165497,0.064453125,4.0045767,161792,-0.0035229183,1506.38,267.23753333091736,0.005356976,402.46974034,1.501516
163840,80,594,0.581777036190033,0.04926758,2.5085866,163840,-0.0031007337,1517.56,270.66738653182983,0.0042959224,407.1438108,1.4904475
165888,81,594,0.5277268290519714,0.05834961,2.4650745,165888,-0.0014430111,1536.21,274.1120254993439,0.0047960826,413.79193103,1.4831932
167936,82,593,0.5210409760475159,0.05834961,3.4040687,167936,-0.0013509343,1555.25,277.5549383163452,0.0047811894,420.8880738599999,1.4857148
169984,83,598,0.5425716936588287,0.075976565,5.191115,169984,-0.005142381,1573.72,281.0056207180023,0.005760188,428.98294391999997,1.4902041
172032,84,574,0.5351812541484833,0.0574707,5.352275,172032,-0.002000638,1600.59,284.4290761947632,0.0048187957,441.52388468999993,1.5040237
174080,85,573,0.5977798998355865,0.032128908,3.5617173,174080,-0.00084436964,1613.92,287.99247121810913,0.0029600675,448.54758703,1.5159619
176128,86,600,0.5915209352970123,0.03720703,3.2496102,176128,-0.0022228588,1631.1,291.56590127944946,0.0035034455,456.05401170000005,1.515974
178176,87,590,0.4772430658340454,0.0578125,3.3943958,178176,-0.0018319602,1650.12,294.97620153427124,0.004892088,463.87032087000006,1.5203049
180224,88,589,0.603705644607544,0.041064452,6.082627,180224,-0.00066094444,1671.02,298.4437906742096,0.0037826814,473.45626433999996,1.5283129
182272,89,614,0.5828980207443237,0.07060547,4.263414,182272,-0.0033977753,1689.45,301.91617035865784,0.0057524466,482.09789188,1.5361277
184320,90,597,0.5351639688014984,0.022460938,7.249617,184320,-0.00018684955,1705.07,305.2499670982361,0.0024426493,489.5432638700001,1.5365602
186368,91,605,0.592826783657074,0.036474608,5.0663724,186368,-0.0018468518,1717.05,308.6806871891022,0.0033839762,495.0006099800001,1.5357876
188416,92,618,0.5225853323936462,0.054052733,3.7806785,188416,-0.002433677,1736.21,312.0639560222626,0.00496043,503.31913239,1.5346947
190464,93,591,0.5440170764923096,0.057519533,4.792473,190464,-0.0025705302,1747.52,315.37772250175476,0.0047304956,508.1796083299999,1.5309894
192512,94,565,0.48936766386032104,0.06958008,2.6162605,192512,-0.0014363461,1752.46,318.838173866272,0.0059391633,513.1165019199999,1.5300486
194560,95,603,0.5135209858417511,0.032324217,5.408465,194560,-0.00075293117,1775.04,322.4579622745514,0.0030270745,521.9815996799999,1.5255973
196608,96,623,0.5455414056777954,0.07514648,3.2758477,196608,-0.008553775,1793.48,325.8504638671875,0.006016721,530.3283229899998,1.5151376
198656,97,619,0.5384440422058105,0.03959961,6.079808,198656,-0.0035673447,1801.7,329.13662910461426,0.0034810472,539.0717363499999,1.5087156
200704,98,616,0.6098637282848358,0.07109375,7.026641,200704,-0.0037582307,1762.09,332.44498324394226,0.0056659793,537.2063990999999,1.5122113
202752,99,608,0.6835746467113495,0.0793457,2.8337884,202752,-0.0031140193,1766.65,335.76665472984314,0.0065058456,540.21222989,1.5116642
204800,100,600,0.45778900384902954,0.042236328,8.825131,204800,-0.001855012,1752.41,339.13089394569397,0.0036547247,546.6551045,1.5031749
206848,101,601,0.5203346908092499,0.090625,2.9657815,206848,-0.00269072,1758.66,342.5412576198578,0.008001828,552.1529071299999,1.4971638
208896,102,592,0.5945261418819427,0.04458008,6.7848396,208896,-0.0032854092,1732.14,345.9481637477875,0.0038756735,551.4276731599999,1.4974222
210944,103,584,0.37581318616867065,0.07216797,12.959447,210944,0.0006944037,1696.83,349.40528297424316,0.0058959587,552.4747771200001,1.5063396
212992,104,612,0.47305816411972046,0.04638672,7.7650275,212992,-7.836926e-05,1677.88,352.90960144996643,0.004285437,552.2121339700001,1.5072162
215040,105,602,0.6545145809650421,0.053808592,10.123905,215040,-0.0034066222,1623.14,356.25397849082947,0.004326698,548.05783426,1.5087258
217088,106,599,0.627061665058136,0.023095703,8.535662,217088,-4.806996e-05,1578.4,359.65447425842285,0.0024017897,542.25604622,1.5092719
219136,107,595,0.4470127820968628,0.052197266,15.054613,219136,-0.001596771,1505.64,363.06895875930786,0.0044609657,532.0424698599999,1.5125808
221184,108,606,0.566053569316864,0.028808594,9.59941,221184,-0.0009853025,1475.83,366.51071858406067,0.0028951368,529.0959485899999,1.5195162
223232,109,611,0.6113574206829071,0.035839844,12.451145,223232,-0.00030828855,1422.51,369.88922691345215,0.0034496572,522.35470489,1.5307968
225280,110,606,0.49711430072784424,0.09853516,13.39612,225280,-0.0059847133,1369.76,373.23952627182007,0.008923632,513.8614123699999,1.5462744
227328,111,586,0.4678870439529419,0.075683594,15.109589,227328,0.001491248,1291.91,376.6170561313629,0.0065432535,490.6996609000001,1.5522517
229376,112,593,0.5102795958518982,0.038134765,14.744685,229376,-0.0005609564,1209.25,380.10652565956116,0.003825217,468.04703971999993,1.5463451
231424,113,598,0.5783924758434296,0.058789063,11.056723,231424,-0.0015632433,1147.39,383.5581603050232,0.005127116,450.4656316400001,1.5459626
233472,114,602,0.7245879173278809,0.051220704,9.590226,233472,-0.00057045347,1069.4,386.9780719280243,0.0044086627,431.31641113,1.5446268
235520,115,611,0.5350347757339478,0.03515625,12.6868305,235520,-0.0011121891,1007.64,390.37886691093445,0.0032157507,413.2896558999999,1.5533018
237568,116,610,0.4938110113143921,0.02578125,13.18295,237568,-0.001719947,945.36,393.72651982307434,0.0026513902,392.46857850999993,1.5580891
239616,117,605,0.6426712572574615,0.06337891,10.55453,239616,-0.0025953443,885.69,397.08112597465515,0.005511805,372.8098478,1.5566893
241664,118,609,0.633306235074997,0.057861328,11.416576,241664,-0.0033148415,823.86,400.46656227111816,0.0050491947,349.53276152,1.554303
243712,119,597,0.7048065364360809,0.055371094,9.85798,243712,-0.00022056424,773.52,403.827290058136,0.004884461,332.7005640100001,1.5572219
245760,120,589,0.5049331486225128,0.056005858,10.400869,245760,-0.0011791066,741.61,407.2576916217804,0.0047041383,319.82157524,1.5657206
247808,121,600,0.6575107574462891,0.06323242,11.349627,247808,-0.0006048257,688.09,410.7340064048767,0.0055931066,299.22580278,1.5617917
249856,122,616,0.6757416427135468,0.013134765,9.915675,249856,0.00012436493,660.03,414.14520359039307,0.001678251,288.24243823,1.5486019
251904,123,613,0.5214123129844666,0.040234376,12.702127,251904,-0.0008202655,637.02,417.466863155365,0.0036298428,279.85095631,1.5465
253952,124,610,0.5805784463882446,0.090429686,9.8245,253952,-0.0035224378,628.89,420.8040654659271,0.0077525033,277.59123059000007,1.5493113
256000,125,611,0.7583863288164139,0.059326172,6.917735,256000,-0.0042760912,599.81,424.1595423221588,0.0057581966,267.5549433,1.5534266
258048,126,601,0.7285467088222504,0.06694336,8.51979,258048,-0.0021339455,588.31,427.51097345352173,0.0056240177,263.63030552000004,1.5563608
260096,127,609,0.657536119222641,0.074316405,12.314906,260096,-0.0014154471,586.62,430.91781187057495,0.006112471,264.4363056,1.5710576
262144,128,597,0.6243729591369629,0.06669922,12.796459,262144,-0.0022250134,551.0,434.2759532928467,0.005277441,250.45945555000003,1.5761015
264192,129,592,0.7249736487865448,0.030371094,13.5452175,264192,-0.0034518528,532.55,437.70407700538635,0.0028047073,242.82210136999998,1.5729611
266240,130,592,0.7233496904373169,0.032421876,8.52521,266240,-0.0012059512,528.49,441.15917015075684,0.0033906973,241.74467875000002,1.5654724
268288,131,627,0.6805295944213867,0.06523438,11.2705555,268288,-0.000965204,526.44,444.6160683631897,0.005409168,242.25314631,1.5578041
270336,132,606,0.7328745722770691,0.04296875,10.5589695,270336,0.000609649,526.51,447.8824417591095,0.003915258,243.2759895,1.5639068
272384,133,603,0.7250308096408844,0.07954101,10.858757,272384,-0.00093727297,527.1,451.2586817741394,0.007826154,244.32107052000006,1.5644296
274432,134,599,0.7293568551540375,0.043847658,11.492316,274432,-0.002854797,518.32,454.6505973339081,0.003847393,240.73976178,1.5694798
276480,135,610,0.7569283992052078,0.04423828,10.803301,276480,-0.0019640229,515.64,458.06638526916504,0.004124387,240.30634879000004,1.5740297
278528,136,604,0.9293618202209473,0.06386719,4.0719175,278528,-0.0019129912,520.25,461.4241762161255,0.0055998545,243.64059565000002,1.5757705
280576,137,590,0.8625627905130386,0.04536133,7.5224924,280576,-0.0006898837,518.9,464.8116719722748,0.004069981,244.44271279000003,1.5735115
282624,138,599,0.8012982606887817,0.046289064,11.768688,282624,-0.002129358,515.79,468.27786135673523,0.0039707017,244.47461471000003,1.5727947
284672,139,604,0.784160241484642,0.061328124,10.862528,284672,-0.0009954369,510.63,471.69596099853516,0.005329177,242.35012051,1.5842897
286720,140,588,0.7915412336587906,0.036865234,9.354441,286720,-0.0037478223,509.85,475.0841863155365,0.0032640472,243.02710372000004,1.60536
288768,141,607,0.6844204962253571,0.012597656,9.4140215,288768,6.826399e-05,515.23,478.56245470046997,0.0017285766,246.68548683000006,1.6131817
290816,142,608,0.8259450942277908,0.038769532,9.000428,290816,-0.0030141063,516.72,481.9339780807495,0.0037957313,249.10298177000004,1.6193416
292864,143,598,0.8356160223484039,0.03959961,6.9548483,292864,-0.0023636767,521.71,485.30099534988403,0.0037019148,252.17510960000007,1.6376508
294912,144,601,0.7044237554073334,0.02631836,8.695854,294912,-0.0013724142,528.62,488.7239363193512,0.0024925051,257.05370497,1.6365328
296960,145,599,0.782911941409111,0.045458984,10.752077,296960,-0.0036350205,519.65,492.1307647228241,0.0038624175,253.51368594000004,1.6329396
299008,146,586,0.7679140865802765,0.028955078,14.062161,299008,-0.0020759155,516.85,495.5477213859558,0.0027493178,252.64541407000004,1.6366621
301056,147,586,0.8731397539377213,0.052441407,4.495805,301056,0.00045833486,525.77,499.03745460510254,0.0043633804,258.41131852,1.6484845
303104,148,604,0.8292918801307678,0.065820314,8.531518,303104,-0.0011475647,529.06,502.52908301353455,0.005600576,261.16631981999996,1.6508255
305152,149,623,0.7889643311500549,0.026660156,10.722534,305152,-0.0020493935,528.56,505.9172422885895,0.002707303,262.10953400999995,1.6485968
307200,150,597,0.8280630856752396,0.041064452,9.771494,307200,-0.0014950155,523.17,509.20142698287964,0.003965347,260.98290576999995,1.6465416
309248,151,618,0.7602901458740234,0.04506836,7.9183836,309248,-0.0023761636,523.64,512.6296391487122,0.0043106107,261.99810304000005,1.6474425
311296,152,589,0.8956812545657158,0.04863281,4.9970236,311296,-0.00011307404,523.07,515.943196773529,0.004163662,261.68691388999997,1.6464773
313344,153,607,0.8833959773182869,0.04575195,6.978083,313344,-0.0025138408,519.23,519.4185881614685,0.0039596134,260.42326099999997,1.6458302
315392,154,601,0.8622245937585831,0.05366211,7.8292227,315392,-0.00030996662,526.66,522.7899615764618,0.0049284734,265.31931435,1.6487103
317440,155,590,0.7071533501148224,0.03691406,17.366873,317440,-0.0031104926,528.67,526.1935975551605,0.003411049,266.62823956000005,1.6466459
319488,156,591,0.8735771924257278,0.042382814,5.190116,319488,-0.0029872945,530.79,529.6630630493164,0.003917973,268.15327012,1.6499586
321536,157,596,0.8444597572088242,0.051855467,6.126233,321536,-0.0035211663,533.88,533.1236271858215,0.004393869,270.05857393,1.6593552
323584,158,601,0.8458001166582108,0.041552734,7.7826056,323584,-0.0022098422,541.0,536.5577776432037,0.0038189888,274.4557366000001,1.6640501
325632,159,597,0.8508594483137131,0.04892578,9.377001,325632,-0.0009971646,544.91,539.9635105133057,0.00406262,277.52725636,1.6762869
327680,160,599,0.8455102443695068,0.027783204,9.199862,327680,-0.0015399228,546.91,543.3936519622803,0.0026225294,278.96023012,1.6829612
329728,161,607,0.9351580739021301,0.06113281,4.894049,329728,-0.0067480914,553.66,546.8129634857178,0.0051211263,283.38268038,1.6905257
331776,162,607,0.8466251641511917,0.054589845,9.359908,331776,-0.0020849465,557.27,550.1832466125488,0.0046797814,286.14334417,1.6964233
333824,163,595,0.8599302172660828,0.050048828,10.723415,333824,-0.006593529,559.56,553.5522835254669,0.0049160863,287.97057681999996,1.694042
335872,164,585,0.8426314294338226,0.03466797,9.639091,335872,-0.0026117982,560.24,556.9930229187012,0.0035861689,288.36364112,1.6834822
337920,165,600,0.8713679164648056,0.049853515,9.2057085,337920,-0.0012893009,565.93,560.4902443885803,0.0043178787,291.65638678000005,1.6804997
339968,166,598,0.9061354324221611,0.032958984,7.1057267,339968,-0.0022383358,571.03,563.9004015922546,0.0029707542,294.91897316,1.6767632
342016,167,592,0.9013433679938316,0.028027344,5.448292,342016,-0.00228108,578.79,567.3253705501556,0.0026642303,299.69144132,1.6868922
344064,168,611,0.8373356759548187,0.01953125,11.022432,344064,-0.0024093115,582.18,570.7805223464966,0.0021567326,302.21870538,1.7029388
346112,169,610,0.805926650762558,0.031152343,11.83176,346112,-0.003784012,583.6,574.1306400299072,0.0027725687,303.40377592,1.7116079
348160,170,596,0.9389324076473713,0.05332031,4.320988,348160,-0.003923007,580.23,577.4832935333252,0.0045989556,301.34273307,1.7115221
350208,171,611,0.8703544288873672,0.03330078,10.233168,350208,-0.0013824817,581.23,580.9155275821686,0.0030755906,302.40368601,1.7152836
352256,172,588,0.8800032213330269,0.044873048,7.866642,352256,-0.003165499,571.78,584.2663652896881,0.0041472353,297.59886571000004,1.7245095
354304,173,586,0.7240959405899048,0.060009766,16.252804,354304,-0.003940477,570.2,587.7496342658997,0.0049382234,296.61902619999995,1.7352508
356352,174,601,0.8588495552539825,0.07602539,10.1910515,356352,-0.003691495,574.54,591.2411642074585,0.007074771,299.84417593,1.7311392
358400,175,612,0.9367747381329536,0.039501954,3.0981421,358400,-0.0026899683,576.22,594.6446461677551,0.0035939582,300.67419041,1.721708
360448,176,591,0.8112589418888092,0.035839844,13.244223,360448,-0.0009464645,589.21,597.9937465190887,0.003520875,308.75014921999997,1.7093744
362496,177,592,0.867480605840683,0.04638672,6.984989,362496,-0.0046427296,596.55,601.4582850933075,0.0043296805,312.76490422,1.6907747
364544,178,608,0.8837413787841797,0.05258789,7.5341806,364544,-0.0025693518,600.69,604.917055606842,0.0042614946,315.22642923,1.6963174
366592,179,591,0.7705102860927582,0.031298827,13.380412,366592,-0.0020961496,615.15,608.2837150096893,0.0032799444,324.94873534000004,1.6984555
368640,180,604,0.7061754465103149,0.05986328,6.2456293,368640,0.00020866629,630.76,611.7473216056824,0.0058180494,334.16359933,1.6981035
370688,181,584,0.9195972830057144,0.023876954,4.0152087,370688,-0.0030781275,643.98,615.1377565860748,0.002420453,342.57929392,1.697759
372736,182,592,0.8943227082490921,0.0578125,5.430405,372736,-0.005162227,659.98,618.6406791210175,0.005150562,352.9704257799999,1.6855463
374784,183,604,0.8607640117406845,0.06708984,6.864707,374784,-0.0013662785,664.85,622.0965731143951,0.0055327327,355.94371172,1.6761795
376832,184,599,0.7577356845140457,0.039501954,10.691202,376832,-0.0032941871,681.38,625.487692117691,0.0034937982,366.40183121,1.6749904
378880,185,609,0.737991601228714,0.05258789,11.383128,378880,-0.0025735246,696.8,628.9049911499023,0.0044604456,376.827115,1.6669643
380928,186,601,0.7669817507266998,0.04526367,6.2873816,380928,-0.0013457895,705.52,632.2666668891907,0.00397059,382.55679532999994,1.6586561
382976,187,602,0.7021122872829437,0.061035156,11.18857,382976,-0.0010534626,712.71,635.6705830097198,0.0055114133,386.51304625000006,1.6483915
385024,188,595,0.6840344667434692,0.09511719,9.251112,385024,-0.0038601519,727.38,639.0706915855408,0.0074271606,394.31421583,1.6492134
387072,189,594,0.8382004499435425,0.059765626,5.3126993,387072,-0.0030347393,741.23,642.5100500583649,0.0051897587,402.21700817,1.6404467
389120,190,564,0.7382083237171173,0.08564453,9.639014,389120,-0.0050237724,757.54,645.9532699584961,0.0068312148,412.43588191999993,1.6421998
391168,191,569,0.7088519036769867,0.055517577,11.943857,391168,3.651354e-05,767.86,649.5803711414337,0.005150901,418.01917371999997,1.635828
393216,192,612,0.7524992972612381,0.04321289,11.838804,393216,-0.0017928369,779.03,653.1763219833374,0.0038525541,424.04349624,1.6245817
395264,193,612,0.7799543589353561,0.046679687,6.4718084,395264,-0.0020012197,791.1,656.5186808109283,0.0042031105,431.00545817,1.6252906
397312,194,599,0.7836134284734726,0.087207034,9.626609,397312,-0.0021415597,806.72,659.863543510437,0.0070163123,441.1118992500001,1.6229382
