n_updates,fps,clipfrac,explained_variance,total_timesteps,ep_len_mean,value_loss,time_elapsed,policy_loss,approxkl,serial_timesteps,policy_entropy,ep_reward_mean
15,526,0.011767578,0.8351090997457504,30720,818.027027027027,19.976282,54.52725839614868,-0.0017081553,0.0016093341,30720,6.036012,645.409706027027
16,552,0.021826172,0.8112466931343079,32768,850.421052631579,15.369476,58.41426229476929,-0.004257873,0.0017522795,32768,6.033817,661.0752592105264
17,535,0.03955078,0.837226152420044,34816,881.1538461538462,19.424707,62.12289023399353,-0.0025396708,0.003694573,34816,6.024132,689.6361932820513
18,546,0.022265624,0.9151821658015251,36864,868.1463414634146,13.69057,65.94422364234924,-0.002963593,0.0019233366,36864,6.017375,673.358155097561
19,526,0.078222655,0.805668517947197,38912,896.2619047619048,20.395573,69.69424366950989,-0.0029236292,0.0062521645,38912,6.013955,698.375548452381
20,525,0.025927734,0.8229624032974243,40960,923.0697674418604,21.569273,73.5819947719574,-0.004185428,0.0026992878,40960,6.00546,724.8417367209303
21,517,0.010009766,0.8340669423341751,43008,948.6590909090909,20.549145,77.47773790359497,-0.0011612382,0.0011425724,43008,5.9995527,748.6356650454545
22,506,0.018701172,0.8487623631954193,45056,958.5,29.164286,81.43226718902588,-0.004096349,0.0021346253,45056,6.003606,758.6753970217392
23,492,0.03803711,0.8006681799888611,47104,981.7021276595744,20.408415,85.47971439361572,-0.0020119795,0.0034562317,47104,6.007158,781.0277375531915
24,519,0.040527344,0.8159931004047394,49152,986.0,27.713083,89.636723279953,-0.0053429697,0.0035582792,49152,6.0037293,787.5185875714285
25,514,0.026806641,0.8516442775726318,51200,950.1132075471698,29.493277,93.5831036567688,-0.002733481,0.0025470308,51200,5.9993935,758.0882581886791
26,528,0.02602539,0.8397835940122604,53248,930.2105263157895,40.788986,97.57797574996948,-0.0053564734,0.0029219696,53248,5.997281,741.4162071578947
27,527,0.025146484,0.6582889258861542,55296,903.8032786885246,33.868523,101.45495271682739,-0.0043154205,0.00261942,55296,5.994363,713.8504664754098
28,489,0.027490234,0.6644500195980072,57344,922.2741935483871,21.953634,105.33915114402771,-0.0034075794,0.00257471,57344,5.992142,725.9070166451612
29,477,0.060546875,0.8017432987689972,59392,940.1587301587301,20.272533,109.52274918556213,-0.0038000247,0.004528089,59392,5.990368,743.5526477460317
30,523,0.017626952,0.9079481884837151,61440,896.6417910447761,24.580875,113.80810308456421,-0.0013451367,0.0017904838,61440,5.9878964,705.8546652537312
31,503,0.04033203,0.8025341331958771,63488,913.5882352941177,19.078478,117.7221028804779,-0.0035866299,0.003482731,63488,5.995124,722.9805703676469
32,500,0.028222656,0.8525248765945435,65536,930.0434782608696,21.707943,121.7939829826355,-0.0038519923,0.00254632,65536,6.007135,739.6705176521738
33,511,0.068847656,0.8334171175956726,67584,934.5633802816901,26.801306,125.88901925086975,-0.006166754,0.0057916865,67584,5.998242,742.8444197887322
34,543,0.027880859,0.8535617738962173,69632,950.2602739726027,25.502453,129.89380764961243,-0.003916057,0.0027133822,69632,5.9919353,756.1819204794522
35,526,0.041015625,0.9319477453827858,71680,932.8133333333334,14.546977,133.66444611549377,-0.005638401,0.0053580822,71680,6.003473,739.7908808666667
36,506,0.022558594,0.83321613073349,73728,938.5194805194806,29.18674,137.55769038200378,-0.0022266747,0.0025030507,73728,6.009306,746.4040904545456
37,495,0.054638673,0.7854083627462387,75776,952.7564102564103,20.61487,141.5986316204071,-0.003293611,0.004335777,75776,6.0027304,760.9705822564104
38,515,0.020068359,0.8400078266859055,77824,949.7037037037037,33.51842,145.7347800731659,-0.0022811012,0.0019293067,77824,6.005328,760.1525581111111
39,518,0.028808594,0.8281024396419525,79872,963.109756097561,20.450043,149.7087597846985,-0.0033734248,0.002728293,79872,6.0028634,773.6721064634146
40,497,0.057910156,0.7522251904010773,81920,976.1927710843373,20.189377,153.6616268157959,-0.0038359978,0.004367222,81920,5.999206,784.8956864457832
41,516,0.031347655,0.8508009910583496,83968,982.0235294117647,25.965448,157.77748012542725,-0.004070192,0.0028963084,83968,6.0025697,791.6683404823531
42,514,0.020996094,0.8144455403089523,86016,994.4302325581396,20.456491,161.74227023124695,-0.0015962968,0.002109506,86016,6.025012,804.6242807325582
43,515,0.044433594,0.9261517152190208,88064,981.4204545454545,12.479994,165.7197835445404,-0.0064501106,0.0039840247,88064,6.0434175,792.3224435795455
44,508,0.030371094,0.7986368238925934,90112,993.4157303370787,20.26901,169.68944668769836,-0.002645127,0.002841529,90112,6.0451093,804.0976557191011
45,500,0.038769532,0.7655962258577347,92160,1005.1444444444444,20.195019,173.7188823223114,-0.0020187632,0.0033535813,92160,6.043542,815.4936613777778
46,503,0.021923829,0.7798646986484528,94208,1016.6153846153846,20.243399,177.8136432170868,-0.0017869305,0.002203209,94208,6.0511065,827.5076231978022
47,505,0.039941408,0.8295394480228424,96256,1018.1612903225806,27.749338,181.88294053077698,-0.0034390911,0.0040743635,96256,6.048996,830.4485268602151
48,501,0.04453125,0.7599358409643173,98304,1029.127659574468,20.235191,185.9372217655182,-0.0036392384,0.0043210993,98304,6.0412,841.3437029893616
49,497,0.01953125,0.7625640779733658,100352,1039.8631578947368,20.287342,190.02377033233643,-0.0012898289,0.002346763,100352,6.0199614,852.4373304842104
50,466,0.036035158,0.8305483609437943,102400,1043.0721649484535,27.647589,194.1367666721344,-0.0034369784,0.0030186481,102400,6.0167756,856.571640257732
51,496,0.019824218,0.8538123965263367,104448,1037.37,34.466286,198.52622985839844,-0.0026209247,0.0020469017,104448,6.0217834,852.0803432600001
52,480,0.011816407,0.8201134502887726,106496,1056.38,30.471567,202.6559796333313,-0.0019720146,0.0013262474,106496,6.022622,870.7968879400001
53,514,0.01689453,0.8160799592733383,108544,1032.73,33.696247,206.91837644577026,-0.0037928123,0.0019607735,108544,6.024399,849.5204319900002
54,517,0.028320312,0.9588343314826488,110592,1012.76,9.243871,210.901216506958,-0.0068042455,0.0026276154,110592,6.0311284,830.6439108500001
55,500,0.023974609,0.7546974122524261,112640,1012.76,20.164165,214.86284565925598,-0.0011460183,0.0025206099,112640,6.0329947,830.9587709900001
56,505,0.079882815,0.7376545965671539,114688,1028.94,20.100697,218.95550894737244,-0.0021410282,0.0058303745,114688,6.031632,848.0227260599999
57,518,0.031835936,0.8874850422143936,116736,1039.81,33.439774,223.00790166854858,-0.00345909,0.0029262528,116736,6.026739,861.5133204899998
58,508,0.021533202,0.85628741979599,118784,1060.74,25.271648,226.95654845237732,-0.004449995,0.0022288444,118784,6.019575,880.61428243
59,520,0.07890625,0.744823545217514,120832,1080.8,19.947426,230.98546981811523,-0.003125003,0.005966542,120832,6.02679,899.3704069100002
60,512,0.01015625,0.7716633081436157,122880,1097.46,19.772617,234.91798567771912,-0.0020444419,0.0013329061,122880,6.0208216,916.3579310200003
61,504,0.038183592,0.8450823873281479,124928,1116.67,27.21286,238.9110071659088,-0.005396044,0.0033343998,124928,6.024518,934.7487663699999
62,503,0.06977539,0.7886798828840256,126976,1131.39,20.395393,242.96739721298218,-0.0045589013,0.0053727287,126976,6.034519,950.50989322
63,515,0.017626952,0.8669032156467438,129024,1128.95,33.1905,247.0349566936493,-0.003097172,0.0019340931,129024,6.0330424,948.5970487199999
64,518,0.07163086,0.829620972275734,131072,1126.82,26.774963,251.0082278251648,-0.008145096,0.0061555644,131072,6.034049,946.8669380199999
65,522,0.033203125,0.965504590421915,133120,1124.31,7.971914,254.96128225326538,-0.001740152,0.0033330587,133120,6.0494127,944.82271886
66,516,0.083789065,0.7604461908340454,135168,1143.59,21.095633,258.8826472759247,-0.0047421223,0.006637679,135168,6.0420723,963.4838133900001
67,511,0.020996094,0.7841046154499054,137216,1160.32,20.21591,262.8459324836731,-0.0018501576,0.0022478641,137216,6.031243,980.5279390400001
68,500,0.03354492,0.7547486573457718,139264,1175.88,20.218792,266.85173869132996,-0.0037436795,0.0031940714,139264,6.0310955,996.56271875
69,495,0.017578125,0.8480549901723862,141312,1171.18,32.292492,270.94139790534973,-0.0028518105,0.0019491293,141312,6.0336494,993.9672930199998
70,500,0.019580077,0.8176628798246384,143360,1159.78,27.600714,275.0756673812866,-0.0042279777,0.0027513732,143360,6.0400577,986.6492332399998
71,518,0.05258789,0.850292518734932,145408,1140.92,26.64512,279.16794872283936,-0.006120371,0.005814777,145408,6.0430474,969.94997038
72,525,0.03276367,0.8691678047180176,147456,1115.72,32.1186,283.1147725582123,-0.002731063,0.0029430804,147456,6.038205,955.1820711800001
73,523,0.019238282,0.8421373218297958,149504,1095.2,36.292366,287.0106246471405,-0.003529615,0.0022181866,149504,6.033536,937.2214589
74,517,0.022265624,0.784010499715805,151552,1095.2,20.303143,290.92329692840576,-0.00031105176,0.0025894018,151552,6.0447392,938.3453507900001
75,522,0.037109375,0.8647314012050629,153600,1093.85,25.31906,294.88421750068665,-0.005975701,0.0034490353,153600,6.041694,937.0510297000002
76,503,0.03666992,0.8084374666213989,155648,1093.85,20.466913,298.8049826622009,-0.0024589659,0.003312571,155648,6.0370517,937.0592499400002
77,480,0.02841797,0.7906594127416611,157696,1093.85,20.08208,302.87650084495544,-0.0013906984,0.0030742646,157696,6.033794,937.6730008700001
78,486,0.014941406,0.9744344633072615,159744,1096.09,3.8421276,307.14155983924866,-0.00038719273,0.0015137275,159744,6.0324755,938.8994477500001
79,482,0.031201173,0.8705542385578156,161792,1103.03,24.280561,311.34870982170105,-0.0025423593,0.0028592092,161792,6.0348177,945.46401417
80,470,0.04765625,0.765929326415062,163840,1120.66,20.151829,315.5968487262726,-0.005064208,0.004019295,163840,6.030093,963.1186674200002
81,481,0.048193358,0.7483548223972321,165888,1139.83,20.067144,319.94792008399963,-0.0016294175,0.004401216,165888,6.028674,981.62657033
82,459,0.03857422,0.8582066595554352,167936,1141.62,25.214993,324.20541858673096,-0.0048568915,0.0033342142,167936,6.0353384,983.88328922
83,369,0.022607422,0.8356215357780457,169984,1160.7,28.53783,328.66603231430054,-0.0011967156,0.0023022688,169984,6.048858,1001.7458738000001
84,505,0.015136719,0.8816738352179527,172032,1170.77,24.17814,334.21586203575134,-0.0021101837,0.0015614314,172032,6.0551615,1013.7565971500001
85,513,0.055273436,0.8746191114187241,174080,1187.89,23.313242,338.2707040309906,-0.0056584748,0.004686921,174080,6.0708776,1030.32174051
86,493,0.0362793,0.7969969063997269,176128,1167.89,25.040035,342.2621519565582,-0.004865501,0.0035053897,176128,6.0796533,1016.1823022800002
87,523,0.02055664,0.8373045027256012,178176,1165.06,18.291628,346.4124667644501,-0.0032265696,0.0018779738,178176,6.085279,1014.4334864200001
88,502,0.041650392,0.7216821312904358,180224,1185.05,19.90215,350.32643008232117,-0.0011629767,0.003774859,180224,6.0878334,1033.0072386400002
89,514,0.07646485,0.7259851694107056,182272,1205.07,20.052256,354.3993601799011,-0.004298239,0.005484169,182272,6.090194,1052.05264602
90,525,0.014355469,0.8821059688925743,184320,1188.28,31.114191,358.3806962966919,-0.0036054295,0.0014218234,184320,6.10097,1035.44118949
91,495,0.045996092,0.8823022767901421,186368,1189.44,23.164448,362.2772924900055,-0.005088681,0.004139892,186368,6.1150603,1038.69222579
92,479,0.030664062,0.839071586728096,188416,1181.96,33.558205,366.4144880771637,-0.0062124236,0.002629586,188416,6.125999,1034.05572047
93,489,0.040478516,0.8308320045471191,190464,1181.14,24.435827,370.6887583732605,-0.003746112,0.0047714887,190464,6.1364813,1033.8143013399997
94,403,0.021337891,0.8101253062486649,192512,1199.07,20.28913,374.8746955394745,-0.0026978073,0.002136578,192512,6.154023,1050.7861
95,423,0.024365235,0.8358810693025589,194560,1199.07,20.670784,379.9560196399689,-0.0026141196,0.0023119661,194560,6.163814,1049.0369888300002
96,523,0.019042969,0.8115758001804352,196608,1199.07,20.572004,384.79156851768494,-0.0015767489,0.0020670323,196608,6.151886,1048.2938024500002
97,520,0.012890625,0.8270373046398163,198656,1215.01,26.68839,388.7006502151489,-0.0025032933,0.0015353952,198656,6.1383495,1064.13722923
98,493,0.022509765,0.9572978615760803,200704,1180.25,10.030491,392.6323833465576,-0.003918507,0.0022269539,200704,6.1439877,1031.6378980799998
99,504,0.013769532,0.9092567935585976,202752,1161.99,27.765512,396.7845039367676,-0.0035246476,0.0016030262,202752,6.1559353,1012.66963489
100,505,0.025537109,0.8505435734987259,204800,1177.16,28.559113,400.84198665618896,-0.004528993,0.0024798927,204800,6.1645064,1028.17171585
101,510,0.04501953,0.7634691148996353,206848,1177.16,19.869255,404.8976266384125,-0.002720595,0.0038353533,206848,6.167876,1028.45618542
102,420,0.020068359,0.8305040001869202,208896,1177.16,20.545559,408.9124205112457,-0.0035807048,0.0021114307,208896,6.1687737,1028.96711529
103,460,0.015917968,0.8601855486631393,210944,1161.99,33.752953,413.78771710395813,-0.00351919,0.0018739158,210944,6.174678,1012.28354861
104,481,0.016259765,0.7925608605146408,212992,1161.99,19.62682,418.24015712738037,-0.002404245,0.0020034213,212992,6.1744614,1012.5069700600001
105,557,0.0073242188,0.7300354242324829,215040,1113.43,34.795906,422.49030470848083,-0.0026244742,0.00093901635,215040,6.1649604,963.1994218100001
106,531,0.055322267,0.8024870902299881,217088,1131.21,20.963375,426.16744780540466,-0.0032089066,0.004631401,217088,6.171413,979.8723151300001
107,555,0.009033203,0.91007499396801,219136,1097.52,20.391897,430.02186703681946,-0.0023982183,0.000945354,219136,6.1743655,946.2435485799999
108,528,0.03793945,0.8275496363639832,221184,1116.88,20.830496,433.70769786834717,-0.0031367107,0.0032380833,221184,6.169197,963.60956586
109,527,0.064404294,0.8026793748140335,223232,1135.03,20.020666,437.5822596549988,-0.0035214513,0.0051695285,223232,6.1638026,980.0572586399999
110,535,0.009521484,0.878818541765213,225280,1137.98,25.478298,441.4667978286743,-0.0017359972,0.0012705438,225280,6.167814,981.1389952600001
111,528,0.02841797,0.7556855827569962,227328,1137.98,19.916727,445.2916474342346,-0.002419013,0.0027885057,227328,6.1511188,980.9679281100001
112,528,0.017675782,0.8300042301416397,229376,1137.98,20.902948,449.169371843338,-0.0028920874,0.001956433,229376,6.131442,981.0210691899999
113,534,0.017871093,0.9110464751720428,231424,1141.98,22.277325,453.0480785369873,-0.004783,0.001997001,231424,6.128915,983.6218497499999
114,546,0.035498045,0.8450729250907898,233472,1110.8,35.915466,456.8767671585083,-0.0047752657,0.00318618,233472,6.1328583,951.38155788
115,531,0.031542968,0.7927724272012711,235520,1110.8,19.090487,460.6268861293793,-0.0022222488,0.00367246,235520,6.1247067,951.0690764799998
116,536,0.079394534,0.9721893444657326,237568,1113.01,3.0566702,464.47992396354675,-0.005742388,0.006510348,237568,6.122425,952.5878974399999
117,549,0.01669922,0.7421045005321503,239616,1083.94,40.860737,468.30065083503723,-0.0027777771,0.001756543,239616,6.125664,922.64739526
118,526,0.039648436,0.8891206085681915,241664,1087.13,9.614272,472.0294222831726,-0.003767059,0.0037161694,241664,6.1221895,925.22372568
119,552,0.013378906,0.6691862046718597,243712,1038.02,52.41452,475.9208347797394,-0.0029276363,0.0015610962,243712,6.129791,875.9301440099999
120,526,0.04135742,0.9643196985125542,245760,1039.23,4.301874,479.62500619888306,-0.0061841444,0.0034454607,245760,6.125455,876.4740589899999
121,570,0.017382812,0.5470168590545654,247808,1010.11,55.13381,483.5138533115387,-0.0036960382,0.0016397843,247808,6.1225023,845.01163
122,538,0.018066406,0.945298571139574,249856,1014.81,7.384135,487.10637378692627,-0.0043075206,0.0019501795,249856,6.124961,848.21343658
123,543,0.031884767,0.9046424478292465,251904,1014.81,22.053177,490.911865234375,-0.003362178,0.002941544,251904,6.1359468,848.5735169099999
124,519,0.024169922,0.7351550757884979,253952,1033.96,19.314083,494.68272638320923,-0.0006542428,0.002425956,253952,6.141654,864.1019963499998
125,522,0.043066405,0.77601458132267,256000,1053.0,18.700802,498.624559879303,-0.0022180018,0.0038512375,256000,6.1385374,882.3538654899999
126,527,0.03354492,0.8299509137868881,258048,1034.74,26.181976,502.54509449005127,-0.00408279,0.002726582,258048,6.1402555,865.6094949
127,518,0.016064454,0.8830146417021751,260096,1016.43,33.995377,506.4300608634949,-0.0016717535,0.0019277141,260096,6.149607,848.4174634999998
128,510,0.02241211,0.8899734392762184,262144,1016.9,23.163956,510.38316893577576,-0.0048005576,0.0019492821,262144,6.167373,848.0909027299998
129,374,0.05341797,0.7610851377248764,264192,1016.9,19.092787,514.3990020751953,-0.0030433629,0.004289611,264192,6.1834497,847.5094312299999
130,481,0.011425781,0.7919528633356094,266240,1016.9,19.07282,519.8748888969421,-0.0008404077,0.0014693978,266240,6.185565,847.5598979499998
131,502,0.05883789,0.7806365042924881,268288,1016.9,19.492657,524.1331825256348,-0.005661189,0.0049826247,268288,6.1760936,847.0147154699999
132,528,0.014697266,0.8560412675142288,270336,987.15,29.916943,528.2087996006012,-0.0027477508,0.0017149955,270336,6.167595,819.17370421
133,561,0.0036621094,0.5816245675086975,272384,917.22,45.930485,532.0854127407074,-0.0009717919,0.00054162065,272384,6.1675444,749.62253963
134,538,0.021826172,0.8356928378343582,274432,868.39,25.381126,535.7358202934265,-0.0032011159,0.002069323,274432,6.1687703,699.92558984
135,503,0.017382812,0.8764808773994446,276480,861.67,30.607248,539.5369920730591,-0.001733294,0.0019287413,276480,6.168434,692.6530427399999
136,506,0.020361328,0.9626944214105606,278528,825.82,7.6852813,543.6012606620789,-0.003540432,0.0021310793,278528,6.176361,659.7843555300001
137,516,0.015478516,0.8638043701648712,280576,811.58,29.525448,547.6424419879913,-0.0025323238,0.0017597573,280576,6.183756,645.3348853900001
138,500,0.12412109,0.7786462008953094,282624,827.42,18.730694,551.6097991466522,-0.0062122913,0.009800117,282624,6.170331,660.87279746
139,523,0.06577148,0.7482136487960815,284672,846.34,19.320974,555.6999249458313,-0.0014118648,0.0055122105,284672,6.1588335,678.73022012
140,518,0.05732422,0.7699371129274368,286720,846.34,19.824612,559.6105797290802,-0.0012985641,0.0047964742,286720,6.146082,679.0178612799999
141,516,0.052734375,0.7725114077329636,288768,863.84,20.015448,563.5588829517365,-0.00085121737,0.0044011893,288768,6.128649,696.94524007
142,523,0.026513672,0.8568212538957596,290816,863.71,26.208775,567.5215563774109,-0.0030019213,0.0026424092,290816,6.12986,697.0823129300001
143,495,0.03769531,0.7696974128484726,292864,881.08,20.07651,571.4328722953796,-0.00041924807,0.0032927752,292864,6.1368084,714.4171120200001
144,516,0.05522461,0.7939086854457855,294912,881.08,20.59003,575.562911272049,-0.0024617547,0.004385432,294912,6.1374846,714.5092100700001
145,527,0.03276367,0.9007940515875816,296960,864.08,22.259846,579.5259251594543,-0.0035687953,0.002944259,296960,6.14514,697.53752779
146,528,0.031884767,0.8173462748527527,299008,882.29,20.20474,583.4106254577637,-0.0036666684,0.0033221846,299008,6.150027,715.2814540299998
147,517,0.024316406,0.9301614016294479,301056,881.25,4.7830443,587.2854027748108,-0.0015478088,0.0028944896,301056,6.134265,714.3519383199999
148,533,0.033203125,0.9295634105801582,303104,881.73,15.727188,591.2396581172943,-0.00583838,0.0030531841,303104,6.110486,714.6678784
149,546,0.022705078,0.8739391416311264,305152,897.18,26.109823,595.0771782398224,-0.0029995814,0.002232233,305152,6.1092615,729.39605141
150,529,0.038720705,0.9120106548070908,307200,914.16,22.071526,598.8247015476227,-0.003587726,0.0035575232,307200,6.1141586,746.1681549000001
151,510,0.021484375,0.8082923144102097,309248,933.12,20.04047,602.6943686008453,-0.0018346452,0.002255495,309248,6.1123953,762.2143811399999
152,508,0.049365234,0.7682898342609406,311296,933.12,19.76733,606.7074754238129,-0.0043288465,0.0041611255,311296,6.103373,762.8430084200002
153,501,0.043115236,0.8082630187273026,313344,949.71,20.758366,610.7366874217987,-0.004644031,0.0036614803,313344,6.099147,779.04455059
154,498,0.042773437,0.7694146782159805,315392,966.86,20.091051,614.8231120109558,-0.0044719013,0.004006626,315392,6.09608,795.64341873
155,510,0.029296875,0.7579404413700104,317440,983.92,19.895048,618.9297053813934,-0.0012713209,0.0026991596,317440,6.098332,812.5710991
156,529,0.03569336,0.813491627573967,319488,985.29,30.435276,622.9395787715912,-0.0020753765,0.0035052593,319488,6.098667,814.9734957699999
157,511,0.04799805,0.7903954982757568,321536,985.29,19.861671,626.8077070713043,-0.0044204807,0.0040141935,321536,6.098035,816.17734547
158,501,0.038720705,0.7320478856563568,323584,985.29,19.563822,630.8111436367035,-0.0021986528,0.0033518188,323584,6.097077,816.5646988000001
159,514,0.02055664,0.771346390247345,325632,1000.83,19.441805,634.8940904140472,-0.0018398352,0.0023288934,325632,6.098466,833.1199084
160,520,0.027685547,0.7786902487277985,327680,1000.83,19.742739,638.8761191368103,-0.0016178455,0.0029381006,327680,6.0970507,832.96218628
161,523,0.015771484,0.86637744307518,329728,999.25,24.148396,642.8080024719238,-0.0021432275,0.0017393276,329728,6.0954046,831.34907618
162,522,0.019189453,0.861632913351059,331776,1018.01,24.178211,646.7228419780731,-0.0017148437,0.0020799246,331776,6.0985684,849.80318105
163,522,0.030859375,0.8159920126199722,333824,1018.01,19.837261,650.6444752216339,-0.0025477454,0.002780477,333824,6.0982895,848.97246983
164,511,0.028710937,0.7377744019031525,335872,1031.7,27.771612,654.5619518756866,-0.0028946793,0.002810459,335872,6.1012444,863.9846029999999
165,495,0.034960937,0.9156000465154648,337920,1032.56,12.908104,658.5667290687561,-0.004650118,0.003668442,337920,6.115449,864.40419415
166,504,0.015136719,0.8382929563522339,339968,1030.26,28.11796,662.7031338214874,-0.0009311399,0.0023536563,339968,6.129296,863.3034543200001
167,503,0.04399414,0.8107413500547409,342016,1030.26,21.27978,666.7660489082336,-0.0032909233,0.003713652,342016,6.1291814,863.31460741
168,482,0.029052734,0.8313606232404709,344064,1045.38,29.750347,670.8330805301666,-0.005861443,0.0029121642,344064,6.1235743,877.70534059
169,511,0.022265624,0.7851716130971909,346112,1060.11,20.147648,675.0816745758057,-0.0025637716,0.002345079,346112,6.104638,892.30194137
170,540,0.04423828,0.843675047159195,348160,1059.82,37.098198,679.0859742164612,-0.005577215,0.003490584,348160,6.1047397,891.3261894899998
171,524,0.038916014,0.7284059822559357,350208,1078.0,19.90762,682.8771238327026,-0.0015550948,0.0034257802,350208,6.117012,909.2354718099999
172,522,0.034423828,0.7797736823558807,352256,1092.28,30.730936,686.7815198898315,-0.0029945683,0.0033057916,352256,6.119575,924.56543583
173,528,0.021386718,0.9154330193996429,354304,1090.35,14.959905,690.6996335983276,-0.005910656,0.002829525,354304,6.124507,923.0325292999999
174,518,0.019873047,0.7582757920026779,356352,1107.34,19.898903,694.5767953395844,-0.0019362317,0.0019955493,356352,6.134488,940.08566872
175,519,0.048095703,0.7499631941318512,358400,1107.34,19.992352,698.5300135612488,-0.0012338668,0.004002695,358400,6.1408076,940.5724506299999
176,519,0.024267578,0.7208928763866425,360448,1125.3,19.825413,702.4710960388184,-0.00074017514,0.0024006623,360448,6.1342525,958.2184639599999
177,526,0.04863281,0.7354391515254974,362496,1142.58,19.825865,706.4149310588837,-0.0017572257,0.004039663,362496,6.1260805,975.7848481
178,515,0.011230469,0.7370392680168152,364544,1161.48,19.994698,710.3058321475983,-0.001257724,0.0014639625,364544,6.1186056,994.34087587
179,523,0.037890624,0.793393537402153,366592,1179.53,20.131363,714.2772328853607,-0.0022972594,0.0037491699,366592,6.0999236,1012.0902257000001
180,515,0.083984375,0.7320448160171509,368640,1195.64,19.95866,718.1927192211151,-0.003586331,0.006180167,368640,6.086152,1028.54254867
181,518,0.040234376,0.8144928812980652,370688,1212.14,19.848003,722.1685566902161,-0.0043056114,0.0035670712,370688,6.086984,1045.47911272
182,516,0.06044922,0.7212255597114563,372736,1225.47,19.69344,726.1167013645172,-0.0024225707,0.0050607133,372736,6.081885,1059.0809463600003
183,519,0.045703124,0.7343496680259705,374784,1225.47,19.691164,730.0798227787018,-0.0029471896,0.0041238354,374784,6.0807257,1059.6905987
184,519,0.04057617,0.7607128769159317,376832,1225.47,19.639706,734.0205717086792,-0.0019765177,0.0037613926,376832,6.089867,1062.4185144300002
185,538,0.030957032,0.8628754615783691,378880,1209.9,30.787043,737.9612491130829,-0.0032811556,0.0030515646,378880,6.090866,1046.0902967299999
186,510,0.036621094,0.7386524081230164,380928,1209.9,19.660204,741.7640545368195,-0.0021749288,0.003193459,380928,6.095323,1045.8916431799998
187,533,0.016259765,0.8718302696943283,382976,1228.3,30.920898,745.7743995189667,-0.0012189581,0.0016345788,382976,6.097427,1063.9576850899998
188,523,0.025244141,0.7755661308765411,385024,1228.3,20.314152,749.6146309375763,-0.0011701041,0.0022930903,385024,6.098559,1063.7353521999999
189,522,0.047851562,0.8079547584056854,387072,1245.63,20.103498,753.5285441875458,-0.0044181827,0.004532312,387072,6.096893,1080.12083023
190,527,0.039453126,0.9464589692652225,389120,1214.77,11.065499,757.4459464550018,-0.0060869055,0.0036926873,389120,6.110869,1048.35051919
191,526,0.05810547,0.7897126525640488,391168,1214.77,19.823956,761.325676202774,-0.0023010757,0.0046386058,391168,6.1307697,1048.12480218
192,521,0.06923828,0.7244217395782471,393216,1226.59,19.217829,765.2184100151062,-0.003796849,0.005368422,393216,6.125514,1058.9886809500001
193,524,0.050488282,0.7321013808250427,395264,1245.5,19.284193,769.1453738212585,-0.0033511152,0.004488297,395264,6.112282,1077.2614823000001
194,539,0.021240234,0.8848550617694855,397312,1262.64,24.352907,773.0504815578461,-0.0029116154,0.002477016,397312,6.101424,1093.2279047600002
195,510,0.024609376,0.8089499920606613,399360,1276.43,28.778955,776.8495302200317,-0.0029215245,0.0027087105,399360,6.095854,1107.63451815
