policy_entropy,n_updates,approxkl,value_loss,clipfrac,total_timesteps,serial_timesteps,explained_variance,ep_reward_mean,fps,time_elapsed,ep_len_mean,policy_loss
1.562062,47,0.0056702634,1.4328982,0.0715332,96256,96256,0.020480096340179443,223.07428391000002,270,343.1977262496948,900.58,-0.0019796095
1.5638005,48,0.0041638436,1.766119,0.050488282,98304,98304,0.08732300996780396,228.47295877999997,262,350.76659321784973,916.85,-0.000504741
1.5655137,49,0.0048076557,1.606616,0.05678711,100352,100352,0.03325939178466797,234.08104578,268,358.5656900405884,934.22,-0.0010748663
1.5664914,50,0.004470943,1.3065693,0.055566408,102400,102400,0.00845402479171753,238.70016977999995,270,366.18846344947815,950.73,-0.0012178125
1.5700042,51,0.0031062192,1.2902632,0.031103516,104448,104448,0.034196317195892334,243.40280148999997,274,373.77413392066956,967.62,-0.0010535375
1.5647033,52,0.0031659151,1.2566698,0.030419922,106496,106496,0.05823063850402832,247.86991633000002,264,381.2318823337555,983.46,-0.0006040099
1.5458757,53,0.0026017525,1.3473581,0.021679688,108544,108544,0.09237110614776611,253.09230558999997,260,388.9737911224365,1000.85,0.00093596923
1.5511363,54,0.0061824177,1.4290521,0.07944336,110592,110592,0.10686308145523071,258.58800458999997,257,396.8274459838867,1018.86,-0.0042080237
1.5699222,55,0.002470196,1.3350896,0.024902344,112640,112640,0.1262195110321045,264.06834141,254,404.7951464653015,1037.43,-0.0009718772
1.5749534,56,0.0031498007,1.5413812,0.033837892,114688,114688,0.1233401894569397,269.52129620000005,252,412.8325870037079,1054.46,-0.00078043144
1.578999,57,0.0037995833,1.5430955,0.046923827,116736,116736,0.0648050308227539,274.99148704000004,263,420.9513957500458,1072.66,-0.0005222451
1.6006744,58,0.0040488616,1.5131598,0.046777345,118784,118784,0.061055123805999756,280.78446559,277,428.71372628211975,1091.19,-0.0020145886
1.6195501,59,0.0053836866,1.4179566,0.06518555,120832,120832,0.04923653602600098,286.06691424,284,436.0852942466736,1110.05,-0.001963803
1.6295435,60,0.004156843,1.4935178,0.048339844,122880,122880,0.0737108588218689,291.88852007,275,443.2955975532532,1128.87,-0.0009316035
1.6344607,61,0.0032876886,1.340939,0.03701172,124928,124928,0.0502278208732605,296.78782399000005,287,450.7238166332245,1145.85,-0.0018550733
1.6485608,62,0.003200952,1.3590554,0.03491211,126976,126976,0.07649451494216919,301.97775413,290,457.846693277359,1164.01,-0.0006509001
1.6627634,63,0.0022550924,1.3622029,0.020996094,129024,129024,0.1277969479560852,306.51959047,288,464.90611267089844,1178.47,-0.0006148629
1.666734,64,0.0048570307,1.4462285,0.058544923,131072,131072,-0.02051687240600586,311.32072551,292,472.0138237476349,1194.95,-0.0018948235
1.6858011,65,0.0042306143,1.4343607,0.04926758,133120,133120,0.08569562435150146,316.16047777999995,288,479.0232005119324,1211.36,-0.0024949429
1.6948869,66,0.0056542833,1.5299418,0.075683594,135168,135168,0.095589280128479,321.61119512,281,486.1296236515045,1228.6,-0.0031149723
1.6965872,67,0.0034580685,1.9103752,0.037353516,137216,137216,0.11348897218704224,327.77982554000005,270,493.41350388526917,1247.25,-0.0026073628
1.7006385,68,0.0047799353,1.5974251,0.059228517,139264,139264,0.11860203742980957,333.36092470000006,272,500.9721233844757,1263.79,-0.001532219
1.7037569,69,0.0034423526,2.8564878,0.03330078,141312,141312,0.1307004690170288,340.23538985000005,263,508.4787428379059,1280.49,-0.0018598462
1.7064612,70,0.0025875745,2.0845551,0.022998046,143360,143360,0.15423840284347534,346.38611606000006,261,516.2531826496124,1296.02,-0.0009771244
1.7064168,71,0.0030455142,1.5727183,0.031591795,145408,145408,0.07030272483825684,351.30506678999996,285,524.0838732719421,1312.89,0.00030870474
1.7107041,72,0.007030373,1.5285679,0.09609375,147456,147456,0.14878493547439575,356.45393685999994,280,531.2573623657227,1328.8,-0.00480487
1.7171104,73,0.0036030826,1.629204,0.04169922,149504,149504,0.14081412553787231,362.4446436999999,288,538.5681080818176,1347.81,-0.0011401585
1.7169809,74,0.0049885763,1.5685024,0.059814453,151552,151552,0.13992786407470703,367.9985806199999,279,545.6746599674225,1365.9,-0.002743756
1.7159235,75,0.004318268,1.6842248,0.049560547,153600,153600,0.1734837293624878,373.73293509,275,553.000280380249,1383.67,-0.0026216824
1.7081311,76,0.0037209964,2.0127168,0.04091797,155648,155648,0.22211045026779175,380.20767519000003,271,560.4311480522156,1402.65,-0.0011466461
1.6983497,77,0.0031547952,2.1095684,0.031884767,157696,157696,0.26415908336639404,386.79270282000004,269,567.9820499420166,1421.29,-0.0012163251
1.6950295,78,0.003098073,2.1311946,0.032666016,159744,159744,0.27538108825683594,393.22959023000004,270,575.5911107063293,1439.34,-0.0010587621
1.6841967,79,0.0031804356,5.371544,0.031201173,161792,161792,0.3208250403404236,396.28979053999996,279,583.1509830951691,1445.94,-0.0037673493
1.6761185,80,0.0027717934,7.013224,0.024951171,163840,163840,0.2647193670272827,405.69333299,275,590.4834985733032,1464.12,-0.00207981
1.6796052,81,0.0030079645,6.0743203,0.031542968,165888,165888,0.3715440630912781,412.63775656000007,281,597.9250359535217,1477.48,-0.0046674316
1.6766088,82,0.004433325,6.0479,0.050488282,167936,167936,0.3608328700065613,421.46395238,272,605.1958651542664,1495.49,-0.0037477936
1.6695919,83,0.0022460276,5.816052,0.01977539,169984,169984,0.32679247856140137,430.34626749,280,612.7104713916779,1513.66,-0.00017800347
1.6666771,84,0.0035657324,6.331563,0.037402343,172032,172032,0.29870128631591797,439.3802313200001,277,620.0088083744049,1531.55,-0.002482859
1.6593663,85,0.0027259192,7.045064,0.023144532,174080,174080,0.3492581248283386,448.77502484,282,627.3941333293915,1548.73,-0.0010062596
1.660064,86,0.0042912643,2.8824053,0.053271484,176128,176128,0.4282624125480652,457.4908247300001,273,634.647759437561,1565.76,-0.0017991827
1.6614329,87,0.0029500949,4.9730315,0.02993164,178176,178176,0.3222341537475586,464.19941621000004,241,642.1427154541016,1583.84,-0.004033077
1.6538084,88,0.0035360008,8.084593,0.038916014,180224,180224,0.2566996216773987,473.43258033000006,253,650.6182076931,1601.81,-0.0012866354
1.6514456,89,0.0036844474,9.281287,0.040478516,182272,182272,0.303730309009552,488.3368077400001,254,658.703156709671,1626.56,-0.0022861066
1.6515014,90,0.0046025664,4.4711757,0.05444336,184320,184320,0.3566144108772278,494.1951436900001,244,666.7443795204163,1636.52,-0.0033218563
1.6486804,91,0.0032742028,3.027247,0.035546876,186368,186368,0.4081428050994873,500.58406345000003,221,675.1321556568146,1654.27,-0.0017706692
1.6464106,92,0.0028960595,4.0077767,0.02890625,188416,188416,0.3939899206161499,509.28916861000005,249,684.379875421524,1673.35,-0.0022545105
1.6373274,93,0.0036161419,7.1689696,0.039746094,190464,190464,0.36704641580581665,520.34812873,249,692.5927300453186,1696.71,-0.0025544171
1.6373262,94,0.0027933908,5.557761,0.027197266,192512,192512,0.4696175456047058,529.9040960200001,255,700.8053061962128,1714.08,-0.0014196704
1.6395794,95,0.0038213625,3.7139878,0.042041015,194560,194560,0.40078139305114746,537.9099807,242,708.8064177036285,1731.87,-0.0034322452
1.6471115,96,0.004425957,6.603423,0.055029295,196608,196608,0.3272482752799988,547.74930045,273,717.2526576519012,1749.67,-0.0021992421
1.6517414,97,0.00395956,6.720842,0.04248047,198656,198656,0.3399543762207031,557.8960886599999,279,724.755277633667,1767.32,-0.002497703
1.6486963,98,0.003947178,7.414556,0.042675782,200704,200704,0.34897083044052124,568.1562539099999,271,732.0925254821777,1785.37,-0.0035050712
1.644515,99,0.0035770643,8.349082,0.03984375,202752,202752,0.3860991597175598,573.14683222,274,739.6498630046844,1793.55,-0.0029262265
1.6511751,100,0.003869168,8.8792925,0.043115236,204800,204800,0.3759084939956665,584.71446302,275,747.116016626358,1812.57,-0.0024905498
1.6672112,101,0.003896742,4.7844853,0.04399414,206848,206848,0.460138738155365,590.9624802100001,277,754.5533030033112,1824.24,-0.0042780046
1.6709213,102,0.0031253013,5.5574775,0.034814455,208896,208896,0.42103123664855957,599.7835407500002,284,761.945454120636,1839.42,-0.002319676
1.6785104,103,0.003960376,7.558123,0.04501953,210944,210944,0.34450578689575195,608.5264320000001,268,769.1569428443909,1855.36,-0.0029859678
1.678319,104,0.0033351139,5.5853643,0.036621094,212992,212992,0.5086401402950287,616.4308327000001,271,776.7784769535065,1862.06,-0.0024659561
1.6782268,105,0.0052056694,6.286699,0.064404294,215040,215040,0.4639010429382324,625.94977636,282,784.3177506923676,1877.62,-0.0072559677
1.6809165,106,0.0026088473,7.7317553,0.025244141,217088,217088,0.44781970977783203,637.6219905799999,286,791.5728859901428,1894.67,-0.00022781121
1.6834886,107,0.002968297,4.351267,0.03017578,219136,219136,0.523153692483902,645.94417684,272,798.7240252494812,1907.78,-0.0009627929
1.683724,108,0.003947972,9.932745,0.041503906,221184,221184,0.40414977073669434,646.77990267,285,806.2318987846375,1882.66,-0.0005393984
1.6798795,109,0.0037226244,6.5688105,0.037841797,223232,223232,0.4952407479286194,646.2300691600001,276,813.4070813655853,1869.22,-0.006357824
