#{"t_start": 1750959010.339895, "env_id": null}
r,l,t
56.696819,300,1.925801
289.81461,1594,7.382373
128.650525,671,10.352302
55.946969,288,11.35211
83.507626,394,12.649359
84.265417,396,14.016156
72.731329,327,15.080314
69.899328,354,16.668216
70.674293,336,17.766022
57.422785,288,18.716678
102.863714,411,20.062802
67.262939,297,21.04212
41.345696,209,21.670185
46.468897,260,22.637521
86.794554,422,24.53888
57.141814,312,25.525824
91.679876,398,26.839317
81.037116,360,27.954698
113.281389,465,29.414761
60.645776,310,30.864013
46.097592,248,31.7462
32.970111,192,32.413874
76.732733,346,33.532614
49.27247,229,34.266936
36.503031,196,34.868588
30.545759,163,35.40674
32.563541,167,35.918207
67.267951,351,37.529751
40.370312,233,38.302459
129.396852,603,40.340164
72.803186,401,41.752749
82.907525,408,43.031111
61.632046,325,44.025668
40.715904,184,45.166734
67.372712,395,46.526616
86.72126,379,47.729562
78.585035,496,49.44758
92.250163,362,50.599305
101.295195,458,52.665671
29.472033,148,53.209876
51.683623,240,53.986378
51.518672,272,54.883705
34.644623,151,55.397675
35.910963,185,56.07958
45.033989,244,56.955886
31.946873,184,57.671567
49.473043,231,58.580363
117.209605,453,61.06502
52.902404,248,61.940985
49.115554,232,62.825079
65.62894,260,64.005021
69.490521,331,65.328488
88.239353,346,66.594428
51.604262,241,67.351391
48.288585,252,68.755577
51.918509,274,69.693304
46.799823,254,70.560264
50.802238,274,71.492156
50.444027,274,72.417855
31.424995,141,72.91451
44.290134,236,73.657924
59.9619,284,74.48375
62.265298,312,76.029004
48.374242,270,77.023987
51.970141,269,77.954829
65.657118,284,78.921409
48.309185,244,79.689
47.959009,235,80.519575
54.058071,281,81.402237
54.430963,251,82.167346
86.491668,405,84.092225
79.108658,351,85.306015
114.118502,531,87.027302
69.402342,313,88.051679
39.279437,181,88.67413
221.841542,1379,93.644751
82.682916,493,95.326992
115.26527,536,97.176429
131.569906,611,100.134266
148.841566,738,102.778861
377.322195,2049,109.696801
409.13002,2049,116.767847
194.915521,789,119.973239
435.094101,2049,127.040236
485.146799,2049,134.56707
446.017221,2049,141.89885
615.770464,1859,148.814233
620.359309,2049,156.60491
530.97217,2049,163.789538
515.540997,2049,171.146833
548.050278,2049,179.362844
522.239817,2049,186.513291
521.773266,2049,193.873021
546.831015,2049,201.077761
567.484229,2049,208.552119
495.33807,2049,215.532292
537.587782,2049,222.683496
519.726242,2049,230.272282
539.822633,2049,237.773483
537.729628,2049,244.827251
540.68035,2049,251.830846
594.805221,2049,259.342835
581.670112,2049,267.044314
535.47335,2049,274.391438
521.891009,2049,281.765437
533.054365,2049,289.361411
539.096954,2049,296.643664
578.143869,2049,304.771032
585.817038,2049,312.40152
582.290937,2049,320.283044
576.285871,2049,328.525503
565.388558,2049,335.912211
578.42737,2049,343.410857
581.537224,2049,350.730265
626.662041,2049,358.723665
