serial_timesteps,value_loss,ep_reward_mean,policy_loss,approxkl,ep_len_mean,total_timesteps,n_updates,time_elapsed,clipfrac,policy_entropy,fps,explained_variance
174080,3.0042489,346.1062840299999,-0.0042039836,0.0037843802,1513.16,174080,85,289.6878867149353,0.04057617,1.7952158,546,0.24100476503372192
176128,4.3173175,352.22214995,-0.0015638608,0.0024717106,1528.21,176128,86,293.43674874305725,0.023144532,1.8011538,562,0.273232102394104
178176,2.065041,353.53926491,-0.0003240916,0.0024305498,1531.43,178176,87,297.07622051239014,0.023632813,1.8051608,560,0.38262850046157837
180224,3.6540425,362.04649699000004,-0.00095690525,0.0028958984,1553.82,180224,88,300.72908782958984,0.026757812,1.8064865,583,0.36553525924682617
182272,2.491226,369.12919473,-0.001404342,0.0023234007,1571.1,182272,89,304.2389347553253,0.020361328,1.8087454,568,0.3366793990135193
184320,3.2709603,376.62458445000004,-0.0023209976,0.0040708566,1588.53,184320,90,307.84475111961365,0.048193358,1.8139101,561,0.31664758920669556
186368,3.417705,384.28313540000005,-0.0006721591,0.002018603,1606.16,186368,91,311.494145154953,0.014404297,1.8187828,568,0.3979545831680298
188416,2.987483,392.01458736000006,-0.005373325,0.0062307036,1623.77,188416,92,315.0991222858429,0.081689455,1.8340114,570,0.32051098346710205
190464,2.811284,399.39528785999994,-0.0037277571,0.004552708,1641.51,190464,93,318.6922719478607,0.054833986,1.8574724,552,0.35165971517562866
192512,4.1359725,407.57649485999997,-0.0032473449,0.0037280165,1659.04,192512,94,322.3975086212158,0.0421875,1.8630549,555,0.3357246518135071
194560,3.6279366,415.96252306999986,-0.0040311143,0.0040220185,1676.11,194560,95,326.08253264427185,0.044384766,1.8591114,580,0.43644869327545166
196608,3.2138429,423.41680779999996,-0.0014913246,0.0024508068,1693.98,196608,96,329.61257314682007,0.023291016,1.856848,564,0.392702579498291
198656,2.8337445,431.21133404999995,-0.0020845789,0.0037167289,1711.38,198656,97,333.2378947734833,0.04067383,1.8565171,566,0.4001309871673584
200704,2.1827416,437.67024631,-0.0009014754,0.0018713983,1728.7,200704,98,336.85603165626526,0.013574218,1.8503004,555,0.3422878384590149
202752,2.1551542,443.96947012,-0.0016451341,0.0025068102,1744.78,202752,99,340.54672956466675,0.021240234,1.8329573,565,0.36340516805648804
204800,2.2099252,450.26959209999995,-0.00016975947,0.0031470053,1762.3,204800,100,344.16968631744385,0.03203125,1.8184646,571,0.3121910095214844
206848,2.81297,457.11750523999996,-0.0016945098,0.0026118099,1779.8,206848,101,347.75769805908203,0.023046875,1.8090061,567,0.4449031949043274
208896,2.636066,463.99600006000003,-0.0011922134,0.0025601245,1797.18,208896,102,351.3691213130951,0.024267578,1.7957506,560,0.40653419494628906
210944,2.6405826,471.14387455,-0.002533808,0.0041233944,1813.77,210944,103,355.02270793914795,0.043164063,1.7870836,562,0.40532076358795166
212992,2.767863,475.62348660000004,-0.0026808893,0.003242712,1823.69,212992,104,358.66518473625183,0.035595704,1.7927746,568,0.5127052366733551
215040,2.7959323,482.80973775000007,-0.0054676402,0.0044726934,1840.13,215040,105,362.2684998512268,0.05,1.8050807,564,0.5364136099815369
217088,2.8781316,490.25593552000004,-0.003210567,0.004725863,1856.69,217088,106,365.89789724349976,0.049462892,1.8122838,568,0.495486855506897
219136,3.7210927,497.90774502000005,-0.0028875112,0.0036280963,1872.4,219136,107,369.50000739097595,0.043603517,1.8250548,565,0.5258868932723999
221184,4.402547,505.8862916,-0.00064217177,0.004111754,1886.51,221184,108,373.12194633483887,0.046728514,1.8281227,603,0.5094548165798187
223232,8.17893,516.8729892000001,-0.0017249959,0.0024478468,1895.39,223232,109,376.5152246952057,0.022753906,1.8299297,585,0.36376214027404785
225280,5.7376914,519.0401874500001,-0.0020206608,0.0026769566,1872.95,225280,110,380.0145139694214,0.024658203,1.8314209,574,0.45634984970092773
227328,5.355815,519.75074177,-0.00181334,0.004682874,1848.27,227328,111,383.5811107158661,0.05239258,1.8339905,574,0.525841236114502
229376,9.290271,517.41858388,-0.0033195496,0.0031255162,1793.2,229376,112,387.1438434123993,0.03022461,1.8398993,590,0.4324657917022705
231424,7.2810984,516.17138976,-0.0021132582,0.0029749048,1753.19,231424,113,390.6149764060974,0.031835936,1.854346,594,0.4918056130409241
233472,5.451934,514.55576694,-0.0024768622,0.0025218714,1725.41,233472,114,394.0591096878052,0.026708985,1.867466,594,0.5751030147075653
235520,5.684632,514.8172634299999,-0.0035845418,0.0024847803,1702.06,235520,115,397.50712752342224,0.023925781,1.860049,606,0.5871331691741943
237568,6.827798,519.974251,-0.0033005283,0.0030779645,1688.23,237568,116,400.88553285598755,0.030664062,1.8391035,598,0.5304286777973175
239616,6.63537,517.96566334,-0.0017814735,0.0024406905,1650.39,239616,117,404.3057246208191,0.026513672,1.8255726,595,0.6329386532306671
241664,3.8020306,519.5763447200002,-0.002891527,0.003536849,1642.12,241664,118,407.74417638778687,0.039355468,1.8275106,595,0.6813200116157532
243712,3.4697165,519.7594388600002,-0.0011020169,0.0037594442,1631.37,243712,119,411.18307614326477,0.038085938,1.8380377,589,0.7764310091733932
245760,6.952707,524.7509801200001,6.2275525e-05,0.0007147364,1618.7,245760,120,414.65656995773315,0.0014648438,1.8418272,595,0.5300454497337341
247808,8.424501,526.44353211,-0.0048248647,0.0036139458,1588.62,247808,121,418.0947642326355,0.0390625,1.8362583,594,0.5843838751316071
249856,4.4332576,526.5612839900001,-0.00060796447,0.002840283,1567.75,249856,122,421.54207277297974,0.026171874,1.833596,607,0.7600119411945343
251904,5.638594,525.51032854,-0.0026349875,0.0034816656,1544.79,251904,123,424.91472935676575,0.034277342,1.8322136,577,0.6684405207633972
253952,6.33956,521.35580794,-0.0011689052,0.0027538282,1506.51,253952,124,428.46428203582764,0.026611328,1.8336313,592,0.7563388645648956
256000,7.841527,520.33027887,-0.0008510557,0.0030252945,1485.25,256000,125,431.91946840286255,0.02993164,1.8407583,587,0.527453750371933
258048,7.5640616,518.0596396100001,-0.0007254062,0.0033355094,1461.17,258048,126,435.4063971042633,0.034570314,1.859094,593,0.5712210237979889
260096,10.372533,512.4406341900001,-0.004648083,0.0045012264,1421.3,260096,127,438.85939478874207,0.05024414,1.867925,577,0.5690706670284271
262144,11.130949,502.02557254,-0.0043757344,0.003473925,1363.05,262144,128,442.4083573818207,0.042138673,1.8677132,573,0.6239999830722809
264192,6.9471817,493.34157365000004,-0.0030147657,0.0042574396,1318.36,264192,129,445.97882533073425,0.048291016,1.8650182,586,0.7625586688518524
266240,8.274965,487.5776405,-0.0006168218,0.0023098076,1279.32,266240,130,449.4722857475281,0.019726563,1.8622744,592,0.6724916100502014
268288,9.475499,480.30234667,-0.0032582812,0.0038893006,1237.96,268288,131,452.9273912906647,0.04321289,1.8626381,592,0.5779489874839783
270336,4.916307,476.9577593800001,-0.0022540907,0.004261603,1212.92,270336,132,456.385703086853,0.046582032,1.8656546,592,0.8033119291067123
272384,7.7916045,471.27337053,-0.004364482,0.0027550706,1174.09,272384,133,459.8398926258087,0.02709961,1.8655231,600,0.7552192509174347
274432,8.405146,466.13128225,-0.0020891177,0.0028492543,1136.65,274432,134,463.252277135849,0.02890625,1.8669155,607,0.6735154092311859
276480,5.5481386,462.91263444000003,-0.0016058612,0.004498301,1111.35,276480,135,466.62502360343933,0.052197266,1.869343,589,0.7982813119888306
278528,9.305627,457.92804916,-0.0027546608,0.00238612,1076.7,278528,136,470.10201025009155,0.019433593,1.8711689,575,0.7115345001220703
280576,9.0719385,458.3788897299999,-0.0032114561,0.002902646,1066.65,280576,137,473.65886878967285,0.033984374,1.8678949,566,0.7258719205856323
282624,4.9593534,465.63952642000004,-0.0033695698,0.006569008,1077.18,282624,138,477.2743020057678,0.0828125,1.8732353,584,0.8308144807815552
284672,5.286289,471.73753338999995,-0.0004709038,0.0023014569,1081.11,284672,139,480.78103470802307,0.018408203,1.885712,599,0.85362309217453
286720,10.975795,471.4825664299999,-0.0057372535,0.0028993436,1071.46,286720,140,484.20038056373596,0.030419922,1.8856033,597,0.602539449930191
288768,6.6128945,463.0532957599999,-0.001909088,0.0025451484,1045.66,288768,141,487.62804651260376,0.022607422,1.889961,592,0.7043910324573517
290816,6.1150675,466.0560370999999,-0.0035738933,0.0031086442,1045.66,290816,142,491.0874981880188,0.03251953,1.8846956,606,0.5635822713375092
292864,2.736397,458.02903769,-0.00045530195,0.0014571003,1020.97,292864,143,494.46259331703186,0.011279297,1.8847549,580,0.9209653735160828
294912,5.647273,460.3295642600001,-0.0008341141,0.0038720388,1020.97,294912,144,497.993901014328,0.043701172,1.8856446,579,0.6517748236656189
296960,9.879926,449.3817113000002,-0.0024040707,0.0027321046,987.98,296960,145,501.5296902656555,0.029199218,1.8931395,558,0.7089731991291046
299008,3.8354135,444.12379777000007,-0.00083332695,0.004151436,964.3,299008,146,505.1990542411804,0.049902342,1.895655,575,0.8851749897003174
301056,4.869487,435.01328799000004,-0.0027053468,0.004789198,927.25,301056,147,508.755921125412,0.053125,1.883415,586,0.8998474404215813
303104,6.6272736,423.88190412999995,-0.0033900167,0.0026779955,891.85,303104,148,512.2504053115845,0.027246093,1.8794851,569,0.851220890879631
305152,14.855612,409.0916458,-0.0048630843,0.0054214015,850.93,305152,149,515.8451070785522,0.06289063,1.8737347,595,0.6459378004074097
307200,5.316918,404.7264890100001,-0.0013824115,0.002954954,838.43,307200,150,519.2820329666138,0.03173828,1.8735056,586,0.8684747070074081
309248,4.010595,402.8681312399999,-0.0013350917,0.0035319817,831.27,309248,151,522.7768681049347,0.040771484,1.8860023,588,0.9105745777487755
311296,7.8198013,402.49712519,-0.0050406796,0.0050809607,827.07,311296,152,526.2547183036804,0.05581055,1.8949356,589,0.8667254000902176
313344,9.466858,401.9378596699999,-0.0056721093,0.0052208547,821.76,313344,153,529.7314548492432,0.06342773,1.9024931,573,0.7969940453767776
315392,11.169966,398.53938495999995,-0.0030729924,0.0038661298,812.14,315392,154,533.3050339221954,0.043798827,1.9111316,563,0.8157080411911011
317440,9.030228,390.3664745,-0.0011501375,0.0032283957,794.49,317440,155,536.9414846897125,0.032080077,1.9091585,583,0.8431999981403351
319488,11.145399,381.6727585800001,-0.002741846,0.0042119073,776.04,319488,156,540.4535901546478,0.04711914,1.9010694,582,0.8039048314094543
321536,10.239733,367.88850345,-0.0015287476,0.004030507,747.67,321536,157,543.971114397049,0.042236328,1.8859602,580,0.8213351964950562
323584,11.417157,357.54795328,-0.004283652,0.004151769,726.43,323584,158,547.4976556301117,0.04584961,1.8902572,593,0.7862577587366104
325632,9.311616,355.41794541999997,-0.004642438,0.003751671,719.91,325632,159,550.9485244750977,0.03984375,1.9064629,599,0.7937752902507782
327680,12.890825,346.45802347999995,-0.00023991111,0.003427954,699.98,327680,160,554.3668947219849,0.038867187,1.919357,593,0.8221531063318253
329728,12.830046,342.3281655399999,-0.0032422028,0.0037856451,689.71,329728,161,557.8210608959198,0.04160156,1.9241116,580,0.7666762322187424
331776,12.259378,343.0483953699999,-0.007311442,0.0042738738,688.64,331776,162,561.3491842746735,0.04736328,1.9292713,589,0.7906213253736496
333824,12.46472,341.04731454999995,-0.0015394039,0.004139376,682.26,333824,163,564.8233544826508,0.047558594,1.929478,582,0.805274099111557
335872,11.732986,338.0699916000001,-0.004133446,0.0034606587,673.34,335872,164,568.3381056785583,0.03652344,1.9265229,607,0.8218547850847244
337920,9.2131815,332.38677065999997,-0.0022537005,0.0035353121,661.37,337920,165,571.7113926410675,0.03701172,1.9311552,600,0.839202806353569
339968,7.0630608,328.13597777999996,-0.0016992779,0.0051540416,652.49,339968,166,575.1215150356293,0.061914064,1.929113,587,0.904256246984005
342016,12.693601,325.81122142000004,-0.0055869473,0.0059873047,646.25,342016,167,578.6095254421234,0.07080078,1.9305232,602,0.7759249359369278
344064,13.591768,320.56779954000007,-0.0030455634,0.004596603,634.95,344064,168,582.0092399120331,0.05229492,1.9359753,611,0.7724550664424896
346112,8.024973,313.01693102,-0.0021406754,0.0029756222,621.36,346112,169,585.361171245575,0.030419922,1.9339411,595,0.8772333711385727
348160,7.9502273,312.90974467,-0.0017893448,0.004692175,619.79,348160,170,588.7995085716248,0.054052733,1.9343965,566,0.8672557026147842
350208,4.3443003,311.47645199,-0.003968536,0.003730505,615.52,350208,171,592.414957523346,0.038720705,1.938372,577,0.9288106635212898
352256,7.3087173,292.74826107,-0.004292869,0.004697648,580.84,352256,172,595.9612064361572,0.052685548,1.9421997,599,0.8997116386890411
354304,9.397295,284.54180646,-0.0030888831,0.0053913174,564.93,354304,173,599.3805811405182,0.06538086,1.941295,590,0.8477981984615326
356352,3.5273006,281.6743029699999,-0.0038135357,0.00395375,558.85,356352,174,602.8493957519531,0.04067383,1.9338591,585,0.9438353292644024
358400,8.774958,279.4120934,-0.00028819076,0.0027553323,554.16,358400,175,606.3490347862244,0.026660156,1.9293153,584,0.8998623937368393
360448,4.565893,276.5994225,-0.0003057458,0.0035125227,548.99,360448,176,609.8549795150757,0.042285156,1.9237379,602,0.9415058307349682
362496,8.135199,273.81359269999996,-0.002021954,0.0040898505,543.11,362496,177,613.2534146308899,0.041894533,1.9346302,588,0.8795860707759857
364544,7.276223,274.19897949,-0.0030710604,0.0036202713,542.5,364544,178,616.7339954376221,0.04248047,1.9544218,588,0.9040110409259796
366592,14.187818,275.42971381,-0.007586242,0.007144358,545.0,366592,179,620.2124865055084,0.06953125,1.961944,594,0.7989800423383713
368640,12.675502,280.02842146,-0.0011310508,0.004899647,551.56,368640,180,623.6573534011841,0.055908203,1.9581915,587,0.8109259158372879
370688,9.522258,285.19391389,-0.0012618431,0.0036156909,560.27,370688,181,627.1422500610352,0.04082031,1.9488869,601,0.8013826012611389
372736,10.708207,294.75070344,0.00014453282,0.004549317,575.6,372736,182,630.5472395420074,0.046777345,1.9412674,589,0.5322793126106262
374784,13.9358425,303.7940090299999,-0.0014333504,0.0027537928,590.23,374784,183,634.0200781822205,0.025830079,1.9209538,595,0.6294850409030914
376832,9.860695,312.64043849999996,-2.9103307e-06,0.0035721809,605.32,376832,184,637.4587318897247,0.036035158,1.901923,604,0.7713001072406769
378880,4.422208,315.06867299999993,-0.0035913154,0.0046231104,609.15,378880,185,640.8496377468109,0.048779298,1.8951538,586,0.9055040180683136
380928,6.466704,326.00509969999996,-0.003623553,0.005669606,626.39,380928,186,644.3422255516052,0.06621094,1.8925368,602,0.8846654072403908
382976,10.266229,329.4533269,-0.0012530893,0.0025886237,631.97,382976,187,647.7410283088684,0.028125,1.8985093,587,0.814734011888504
385024,17.04665,334.31362928999994,-0.0066904076,0.006134842,639.72,385024,188,651.2305870056152,0.072753906,1.9112718,583,0.7059204876422882
387072,12.541528,334.3922848899999,-0.001300873,0.003688063,639.53,387072,189,654.7432909011841,0.0390625,1.9162724,582,0.7678368836641312
389120,12.6624775,334.45223898999996,-0.0013761624,0.004775352,638.14,389120,190,658.2623407840729,0.047705077,1.9049597,608,0.8328553736209869
391168,8.827563,335.13345910000004,-0.00043059164,0.0023295132,637.42,391168,191,661.6262431144714,0.023095703,1.8965238,601,0.9004501029849052
393216,11.914825,334.85105207,-0.0015261956,0.003073284,636.11,393216,192,665.0336594581604,0.030126953,1.8940051,594,0.8885558247566223
395264,13.811518,331.65743729,-0.0032984775,0.00446979,629.84,395264,193,668.4812798500061,0.04477539,1.8882927,616,0.8632595241069794
397312,9.538786,327.80506614999996,-0.0016357992,0.0029983975,623.66,397312,194,671.8013300895691,0.029833984,1.8790414,611,0.9003158211708069
399360,8.927487,326.10980908,-0.0025376868,0.0035437695,620.03,399360,195,675.1527976989746,0.03564453,1.8752041,595,0.9112447947263718
