clipfrac,policy_loss,value_loss,total_timesteps,policy_entropy,n_updates,explained_variance,fps,time_elapsed,serial_timesteps,approxkl,ep_reward_mean,ep_len_mean
0.07680664,-0.0010048241,20.622643,296960,4.244,145,-0.004542350769042969,418,709.4492831230164,296960,0.0057309964,2040.9902996399999,2049.0
0.039501954,-0.001723503,20.532967,299008,4.254067,146,-0.0052536725997924805,399,714.3409020900726,299008,0.0035936355,2040.9532188499998,2049.0
0.056103516,-0.00264426,20.430698,301056,4.2635827,147,-0.002181410789489746,424,719.4684665203094,301056,0.0049399417,2040.8812966,2049.0
0.01225586,0.00012363846,20.4167,303104,4.268892,148,-0.002724289894104004,348,724.296706199646,303104,0.0016835639,2040.86839984,2049.0
0.02631836,-0.0007452744,20.313782,305152,4.281961,149,0.00041669607162475586,365,730.1734635829926,305152,0.002603254,2040.83760148,2049.0
0.03725586,-0.0012426876,20.331917,307200,4.2906404,150,-0.0008715391159057617,422,735.7762773036957,307200,0.0032294665,2040.8116171499996,2049.0
0.0421875,-0.00037768413,20.286978,309248,4.294293,151,-0.0064890384674072266,424,740.6243686676025,309248,0.0036200888,2040.7784315699996,2049.0
0.03515625,-0.0015774027,20.148865,311296,4.3141675,152,0.006402730941772461,431,745.4509596824646,311296,0.0033447165,2040.7019338399998,2049.0
0.03173828,-0.0013597265,20.288155,313344,4.33381,153,-0.001590728759765625,467,750.1981828212738,313344,0.003128846,2040.63443888,2049.0
0.024414062,1.020761e-05,20.22262,315392,4.3357563,154,-0.0011408329010009766,411,754.5812051296234,315392,0.0026056366,2040.5533654500002,2049.0
0.023876954,-0.0015567051,20.177109,317440,4.338422,155,0.0020166635513305664,446,759.5532591342926,317440,0.002666578,2040.46357308,2049.0
0.0265625,-0.000790009,20.005465,319488,4.3413153,156,0.010060667991638184,450,764.1395711898804,319488,0.0029064792,2040.3886084200003,2049.0
0.062304687,-0.0020638,20.08548,321536,4.3333597,157,0.005421817302703857,442,768.6905567646027,321536,0.005047787,2040.31052537,2049.0
0.017529298,0.0008005498,20.263971,323584,4.332664,158,-0.007449150085449219,443,773.3167264461517,323584,0.0022674236,2040.2357066000002,2049.0
0.03125,-0.00039361295,20.229574,325632,4.3374524,159,-0.0017011165618896484,441,777.9327826499939,325632,0.0030058043,2040.1696675800004,2049.0
0.0063964846,-0.00013459746,20.10975,327680,4.352868,160,-0.0034743547439575195,439,782.5708544254303,327680,0.00091932964,2040.1533658900005,2049.0
0.007714844,0.00034449645,20.056423,329728,4.3707986,161,-0.0003154277801513672,427,787.2313027381897,329728,0.001278797,2040.10412346,2049.0
0.030371094,-0.0013077988,20.048647,331776,4.379856,162,-0.006453037261962891,455,792.0215339660645,331776,0.0030757594,2040.07014574,2049.0
0.069970705,-0.004040385,19.862705,333824,4.38008,163,0.005199074745178223,425,796.5136756896973,333824,0.005413392,2040.04934235,2049.0
0.019921875,-0.00047104424,19.965284,335872,4.3727927,164,-0.00827634334564209,442,801.3225681781769,335872,0.0024456899,2039.98559545,2049.0
0.11445312,-0.0052549364,19.878613,337920,4.3634024,165,0.000391542911529541,435,805.9543776512146,337920,0.008712325,2039.8846798900004,2049.0
0.042382814,-0.001080367,19.691368,339968,4.3641043,166,0.0064258575439453125,441,810.6621208190918,339968,0.0036384736,2039.8537903900003,2049.0
0.040527344,-0.0006238242,19.755203,342016,4.364558,167,0.0053234100341796875,417,815.3018751144409,342016,0.0034392695,2039.77080935,2049.0
0.032177735,-0.0013988379,19.913334,344064,4.3602223,168,-0.0007799863815307617,444,820.206020116806,344064,0.0031568003,2039.73029927,2049.0
0.03618164,-0.002105332,19.779514,346112,4.349525,169,-0.006703853607177734,426,824.8121263980865,346112,0.0036390524,2039.6959741100002,2049.0
0.011376953,0.00040667885,19.799925,348160,4.334458,170,-0.006087064743041992,442,829.6161856651306,348160,0.0015699326,2039.61227181,2049.0
0.038183592,-0.0006745276,19.711246,350208,4.332231,171,-0.0023158788681030273,404,834.2489008903503,350208,0.0033887692,2039.5512605600002,2049.0
0.07348633,-0.0028378654,19.714443,352256,4.357034,172,-0.0040847063064575195,437,839.3087043762207,352256,0.005642459,2039.49345882,2049.0
0.04575195,-0.0024936395,19.780487,354304,4.3719,173,-0.0070590972900390625,436,843.9908595085144,354304,0.0041377377,2039.44496002,2049.0
0.042529296,-0.0018295443,19.603392,356352,4.3682036,174,0.004725635051727295,456,848.6810877323151,356352,0.0034849222,2039.38381068,2049.0
0.021337891,1.4610914e-05,19.81949,358400,4.365981,175,0.0003726482391357422,432,853.1679391860962,358400,0.0022811415,2039.3023894500002,2049.0
0.031884767,-0.001527484,19.7496,360448,4.370916,176,0.00025856494903564453,395,857.9038491249084,360448,0.0028970335,2039.2650756100002,2049.0
0.034423828,3.0068937e-05,19.757534,362496,4.3860674,177,0.001644730567932129,383,863.07701420784,362496,0.0031703755,2039.2227325,2049.0
0.009570313,-0.00024006034,19.716923,364544,4.3929396,178,-0.005058884620666504,373,868.4240908622742,364544,0.0014822563,2039.16656866,2049.0
0.004833984,6.9606445e-05,19.66944,366592,4.38643,179,-0.0003495216369628906,381,873.9091553688049,366592,0.0011791539,2039.0744892599998,2049.0
0.05703125,-0.0021952605,19.669712,368640,4.3702555,180,0.00157928466796875,373,879.278989315033,368640,0.0049910834,2038.9843483800003,2049.0
0.025537109,-0.00091394887,19.554201,370688,4.3693857,181,0.013207614421844482,402,884.7618274688721,370688,0.0023339824,2038.91285527,2049.0
0.034521483,-0.0014950323,19.842714,372736,4.374447,182,-0.012839198112487793,365,889.8482339382172,372736,0.0031620052,2038.8807565400004,2049.0
0.033447266,-0.001199513,19.772871,374784,4.3805285,183,0.0005930066108703613,412,895.4515404701233,374784,0.0031071664,2038.81037474,2049.0
0.022802735,-0.0023019891,19.531132,376832,4.3939295,184,0.014062464237213135,408,900.4128661155701,376832,0.0023219478,2038.7683802600002,2049.0
0.029443359,-0.00081493164,19.723059,378880,4.410779,185,0.007916271686553955,310,905.4283246994019,378880,0.003098262,2038.7325108599998,2049.0
0.0140625,-0.00043421268,19.869038,380928,4.425888,186,0.000278472900390625,321,912.0181937217712,380928,0.0017079131,2038.68161079,2049.0
0.003076172,6.896442e-05,19.943808,382976,4.440381,187,-0.010331153869628906,370,918.3841478824615,382976,0.00082328485,2038.66122092,2049.0
