policy_entropy,fps,approxkl,explained_variance,n_updates,serial_timesteps,total_timesteps,policy_loss,value_loss,time_elapsed,clipfrac,ep_reward_mean,ep_len_mean
4.4499617,396,0.0074092657,0.0031374692916870117,15,30720,30720,-0.0020674476,19.980898,63.70046329498291,0.099609375,907.14227271875,911.6875
4.443508,448,0.004686195,0.6659686863422394,16,32768,32768,-0.0014648993,22.81181,68.86986565589905,0.05229492,914.5101931470588,919.1176470588235
4.4378085,468,0.003350279,0.599153608083725,17,34816,34816,-0.0013176409,24.896854,73.43857383728027,0.032714844,921.0039019722221,925.7222222222222
4.430423,439,0.0039254026,0.7230715751647949,18,36864,36864,-0.00026384834,29.56782,77.81455612182617,0.040527344,903.6898103076924,908.4358974358975
4.4287915,438,0.003422033,0.01027679443359375,19,38912,38912,-0.00026117993,19.934046,82.47787833213806,0.03803711,931.9959218500001,936.95
4.4394727,421,0.0050415266,-0.0037502050399780273,20,40960,40960,-0.0015853163,20.017174,87.14876413345337,0.06621094,958.9815445121952,964.0731707317074
4.447338,442,0.005496956,0.003550887107849121,21,43008,43008,-0.0013352695,19.897995,92.009042263031,0.06635742,984.636889857143,989.9047619047619
4.458421,436,0.0013992565,0.8257928490638733,22,45056,45056,-0.00010703642,34.741207,96.64202976226807,0.009082031,925.4696023404258,930.4893617021277
4.4712477,456,0.0052173575,-0.004803180694580078,23,47104,47104,-0.0011629153,19.969177,101.33579993247986,0.06386719,948.6951219166667,953.7916666666666
4.47783,457,0.0035798412,0.6278124451637268,24,49152,49152,0.0005246835,24.287373,105.82765364646912,0.036083985,952.0508620800001,957.16
4.4833007,466,0.0035310846,0.75470070540905,25,51200,51200,-0.0004033381,27.649424,110.30319666862488,0.039404295,937.6484068490566,942.6792452830189
4.49037,472,0.0021173866,-0.0022045373916625977,26,53248,53248,0.00036054268,19.987154,114.70135498046875,0.014892578,958.0502863888889,963.1666666666666
4.4886723,441,0.0036448594,-0.0009326934814453125,27,55296,55296,-0.00013683604,19.922459,119.03786492347717,0.03984375,977.7161032909091,982.9090909090909
4.488362,423,0.0011280014,0.7833283096551895,28,57344,57344,-7.919674e-05,25.14108,123.67484378814697,0.0073242188,963.2736120517242,968.3620689655172
4.4963565,457,0.0029113463,0.0018823742866516113,29,59392,59392,-0.00019985069,19.94228,128.51417994499207,0.029345702,981.5302762881356,986.6779661016949
4.5053396,418,0.0033728336,0.6568507552146912,30,61440,61440,-5.6855148e-05,22.643845,132.99490809440613,0.0359375,983.2006765245901,988.344262295082
4.5049357,432,0.004202734,0.7872699946165085,31,63488,63488,-0.0026223867,24.929193,137.8940122127533,0.05253906,969.8000081718749,974.90625
4.510928,447,0.0037066564,-0.005521655082702637,32,65536,65536,-0.0007419827,20.01681,142.62446212768555,0.041650392,986.3001355538461,991.4307692307692
4.519131,445,0.0037248298,-0.004168868064880371,33,67584,67584,-0.0024090672,19.940805,147.19758772850037,0.045410156,1002.300992560606,1007.4545454545455
4.522693,445,0.0056238654,-0.004600167274475098,34,69632,69632,-0.00063755584,19.843678,151.79598212242126,0.075683594,1017.8069881940297,1023.0
4.5196714,461,0.0033212476,0.006326913833618164,35,71680,71680,-0.0013256584,19.74501,156.39365601539612,0.031835936,1032.881474852941,1038.0882352941176
4.517082,442,0.006311209,0.6308465003967285,36,73728,73728,-0.0030846067,24.47853,160.83030319213867,0.074365236,1032.9046260142854,1038.0857142857142
4.507805,431,0.0030478432,-0.0037714242935180664,37,75776,75776,0.0011528436,20.150927,165.45560002326965,0.027441407,1047.043493140845,1052.3239436619717
4.5068502,423,0.004898586,-0.005734920501708984,38,77824,77824,-0.0027846063,20.21947,170.20083570480347,0.06113281,1060.7883604166666,1066.1666666666667
4.512227,417,0.0025924153,0.014449357986450195,39,79872,79872,-0.0002630281,19.90511,175.03617405891418,0.025,1074.0992354246575,1079.6301369863013
4.5179377,431,0.003755895,0.6403017342090607,40,81920,81920,-0.00049267604,24.773735,179.9410216808319,0.040966798,1072.9491053866666,1078.56
4.5283356,406,0.002408114,-0.00502467155456543,41,83968,83968,-0.0006739813,20.119892,184.68876147270203,0.02451172,1085.5727374605262,1091.328947368421
4.535965,378,0.0033657234,0.6778370141983032,42,86016,86016,-0.0029987018,22.271246,189.7307436466217,0.036035158,1084.157216576923,1089.9871794871794
4.5420113,403,0.0022124709,0.7491306066513062,43,88064,88064,0.00035941106,30.839304,195.14819836616516,0.02236328,1069.8928331358024,1075.7283950617284
4.551243,421,0.003776107,-0.0029854774475097656,44,90112,90112,-0.0019473176,19.987307,200.22715187072754,0.039013673,1081.6132990487806,1087.5975609756097
4.5557523,405,0.007457313,0.8324851840734482,45,92160,92160,-0.0038131904,27.135946,205.08190155029297,0.09609375,1055.8880640930236,1061.8255813953488
4.5578938,418,0.0027220414,-0.0006061792373657227,46,94208,94208,-0.00062904006,19.858547,210.13663268089294,0.025732422,1067.1017426436786,1073.1724137931035
4.556408,410,0.0032006074,0.7048906683921814,47,96256,96256,-0.0002181731,22.161493,215.02649235725403,0.036865234,1066.3369637977528,1072.4606741573034
4.5637226,410,0.0037866025,-0.00718843936920166,48,98304,98304,-0.001997362,19.815287,220.01255202293396,0.04296875,1077.0866197222222,1083.3111111111111
4.576936,412,0.0038161725,-0.0012074708938598633,49,100352,100352,-0.0015199473,19.846212,225.00475645065308,0.040527344,1087.5841486813185,1093.923076923077
4.5956573,372,0.001848548,0.8458758741617203,50,102400,102400,-0.0018787512,32.936172,229.97075629234314,0.018603515,1053.3138950416667,1059.5520833333333
4.6023417,406,0.0056796935,0.016869723796844482,51,104448,104448,-0.002798559,19.588703,235.4776909351349,0.071826175,1063.3926242164948,1069.7525773195875
4.5983896,395,0.0021250916,-0.0015393495559692383,52,106496,106496,-0.0003822669,19.873777,240.5164020061493,0.02211914,1073.2982667551018,1079.7448979591836
4.6035447,364,0.0012800468,0.8780327513813972,53,108544,108544,-0.0013253719,33.084484,245.70089983940125,0.012353515,992.2582830499999,998.3
4.604112,396,0.004611747,-0.018671154975891113,54,110592,110592,-0.0010860849,19.878046,251.31327319145203,0.055761717,1012.31070964,1018.52
4.597159,411,0.0028844667,-0.0033926963806152344,55,112640,112640,-3.3710538e-05,19.79342,256.47933888435364,0.03046875,1032.42865689,1038.74
4.5943956,369,0.0023283646,0.0006399750709533691,56,114688,114688,7.6482596e-05,19.811428,261.46010422706604,0.019042969,1032.4143581100002,1038.74
4.583607,387,0.005616677,0.005082428455352783,57,116736,116736,-0.002033654,19.70403,266.9989712238312,0.073632814,1032.3617370100003,1038.74
4.581727,416,0.00253315,0.028515160083770752,58,118784,118784,-0.0018390857,19.456877,272.28089570999146,0.027001953,1052.4702227100001,1058.96
4.5994377,388,0.0024272515,0.6468382775783539,59,120832,120832,-0.000824069,25.818888,277.1983971595764,0.027832031,1052.4750641399999,1059.03
4.608426,377,0.0012710777,-0.009262561798095703,60,122880,122880,0.00015829454,19.94417,282.4720594882965,0.009228515,1072.5874844899997,1079.26
4.6130686,391,0.0032660726,-0.0033049583435058594,61,124928,124928,-0.00081751327,19.845734,287.9009528160095,0.03354492,1072.50786228,1079.26
4.61888,400,0.002709544,0.004361927509307861,62,126976,126976,-0.0010574779,19.788048,293.13926911354065,0.027636718,1092.57797124,1099.48
4.626643,404,0.001832724,-0.01234591007232666,63,129024,129024,-0.00020810566,19.873878,298.2495605945587,0.017285157,1112.5139011899998,1119.69
4.627942,422,0.0019369744,0.002898097038269043,64,131072,131072,-0.00073566503,19.779888,303.31583046913147,0.017675782,1132.5224707,1139.91
4.6282616,391,0.0018430954,0.7018950283527374,65,133120,133120,-0.0006232563,23.11691,308.1601300239563,0.01821289,1132.46164984,1140.01
4.6279836,402,0.002947791,0.0003387331962585449,66,135168,135168,-0.0010094028,19.743814,313.3851454257965,0.02861328,1152.46997586,1160.23
4.63009,380,0.0029673413,-0.005087733268737793,67,137216,137216,0.000302048,19.750057,318.4738519191742,0.030615235,1172.47529292,1180.45
4.6323295,381,0.0038353216,0.7116319835186005,68,139264,139264,-0.0028294344,21.676817,323.855566740036,0.039111327,1172.4079575799997,1180.53
4.624196,401,0.0011558614,0.6970652043819427,69,141312,141312,0.0003493181,22.011549,329.2233364582062,0.004931641,1172.31900952,1180.58
4.634225,409,0.0026376268,0.005600333213806152,70,143360,143360,-5.3604344e-05,19.699284,334.3260192871094,0.025683593,1192.3412949600001,1200.8
4.6393194,387,0.0054892926,0.822028860449791,71,145408,145408,-0.0043360977,23.962803,339.3285984992981,0.071582034,1172.24801772,1180.76
4.6404247,374,0.0037217564,0.8209411352872849,72,147456,147456,-0.0036024437,25.006588,344.61293959617615,0.040527344,1192.4809810600002,1201.23
4.641357,395,0.0027014215,0.7538956105709076,73,149504,149504,-0.0022310726,21.409794,350.0754351615906,0.031103516,1172.35432008,1181.17
4.654006,407,0.0018147338,0.7542590200901031,74,151552,151552,4.7356938e-05,21.40541,355.2534658908844,0.01484375,1172.42129539,1181.34
4.668193,382,0.0024577952,0.8589028120040894,75,153600,153600,-0.00079084013,23.182953,360.28322529792786,0.015429688,1172.8239547800001,1181.86
4.6782575,423,0.0012578262,0.3635820150375366,76,155648,155648,0.00026641428,21.39237,365.63979172706604,0.00913086,1192.81250667,1202.08
4.68193,406,0.0032809903,0.9997148594411556,77,157696,157696,-0.0031204852,0.014133103,370.4786126613617,0.03852539,1172.83504661,1181.99
4.681282,390,0.0025435188,0.00047153234481811523,78,159744,159744,0.00013609891,19.136728,375.51728796958923,0.021484375,1172.67751881,1181.99
4.6907825,372,0.004417328,0.742376983165741,79,161792,161792,-0.0024140086,20.753475,380.75998091697693,0.056884766,1152.51658372,1161.9
4.697128,398,0.0015996669,0.00649714469909668,80,163840,163840,0.00012180526,19.560648,386.25265407562256,0.012011719,1172.47122172,1182.12
4.6923413,422,0.0026303474,-0.004830598831176758,81,165888,165888,-0.00012617468,19.729979,391.3922061920166,0.02998047,1192.40742813,1202.34
4.6983204,378,0.005263961,0.8596626371145248,82,167936,167936,-0.0012201152,22.91757,396.24060916900635,0.06616211,1192.6205687499998,1202.8
4.709724,430,0.005283416,0.0027226805686950684,83,169984,169984,0.00051242404,19.589529,401.6571538448334,0.064648435,1192.40920455,1202.8
4.7189054,412,0.00777181,0.0030269622802734375,84,172032,172032,-0.004543175,19.549025,406.4133813381195,0.09448242,1212.28819666,1223.02
4.7246895,411,0.0042690053,0.0008383989334106445,85,174080,174080,-0.0036743165,19.546211,411.3796355724335,0.053710938,1212.05381198,1223.02
4.7325783,393,0.0024583214,0.7916587144136429,86,176128,176128,-0.0005161086,21.490692,416.3603904247284,0.02626953,1232.27959185,1243.53
4.7417727,381,0.003652821,0.004019737243652344,87,178176,178176,-0.0017273029,19.412212,421.5600869655609,0.0418457,1232.1028524399999,1243.53
4.7471094,403,0.0012456747,0.7853732258081436,88,180224,180224,-0.00019055558,21.22581,426.93541526794434,0.0089355465,1211.99913228,1223.59
4.747274,417,0.003041466,0.003637552261352539,89,182272,182272,0.0006387987,19.59623,432.01681900024414,0.03100586,1231.96231933,1243.8
4.761018,384,0.0017096127,0.8077459037303925,90,184320,184320,0.0004344883,21.915304,436.92591977119446,0.016064454,1232.19336699,1244.23
4.779567,393,0.0008658523,0.7848227024078369,91,186368,186368,-0.0004640196,23.775232,442.25670337677,0.005517578,1232.50680665,1244.72
4.7844,417,0.0034652739,-0.006071805953979492,92,188416,188416,-0.0013700385,19.682116,447.4631567001343,0.04135742,1232.3435298499999,1244.72
4.7851543,397,0.005567082,0.8093836605548859,93,190464,190464,-0.0016080914,21.062544,452.3652558326721,0.06713867,1252.67311075,1265.34
4.78098,421,0.0034872263,0.022704660892486572,94,192512,192512,-0.0039347894,19.522427,457.51269364356995,0.039453126,1252.4543617,1265.34
4.7844605,402,0.0014353876,-0.018000125885009766,95,194560,194560,-0.0014562451,20.027569,462.3681263923645,0.012890625,1252.2784267299999,1265.34
4.7900596,412,0.00232299,-0.01740562915802002,96,196608,196608,-0.00044674537,19.994946,467.45119643211365,0.020214844,1252.1402860599999,1265.34
4.786134,336,0.0016283,0.9140506684780121,97,198656,198656,-0.002177166,26.22378,472.4204692840576,0.014697266,1192.82399818,1205.97
4.7809234,403,0.0026670992,-0.006624579429626465,98,200704,200704,-0.0016330028,19.81258,478.50115966796875,0.028320312,1192.77872778,1205.97
4.774902,413,0.0019277956,0.001048743724822998,99,202752,202752,-0.0004945898,19.768387,483.57451128959656,0.01586914,1192.7255836,1205.97
4.7813993,407,0.0017874949,0.01311802864074707,100,204800,204800,-0.00017226144,19.551378,488.5252227783203,0.016259765,1212.72589411,1226.16
4.778833,405,0.003519915,-0.009102582931518555,101,206848,206848,-0.001104095,19.86613,493.55711483955383,0.04272461,1212.6851114199997,1226.16
4.784082,387,0.0022812407,0.00011456012725830078,102,208896,208896,-0.00082348194,19.807081,498.60889530181885,0.019873047,1212.6111935299998,1226.16
4.781467,390,0.0037398816,0.7354157269001007,103,210944,210944,-0.0042326376,73.574875,503.8937544822693,0.043164063,1213.08327032,1226.71
4.776719,404,0.0012613799,0.9431623928248882,104,212992,212992,-0.0021603722,10.88139,509.13911604881287,0.007910157,1224.6207529199999,1240.21
4.785117,372,0.000708377,0.8374106884002686,105,215040,215040,-0.0016611393,30.895182,514.2048251628876,0.007910157,1205.56887891,1221.02
4.7889433,402,0.00092101365,0.7380169928073883,106,217088,217088,1.9412366e-05,26.103067,519.696375131607,0.0033691407,1226.0844004599999,1241.67
4.802451,414,0.003689459,-0.0023757219314575195,107,219136,219136,-0.002216487,19.84574,524.7910504341125,0.042382814,1246.21396629,1261.89
4.820366,405,0.002326412,0.23973220586776733,108,221184,221184,-0.0014176411,20.522139,529.7369275093079,0.027685547,1246.2550345,1261.89
4.827897,331,0.0010066582,0.9463669210672379,109,223232,223232,-0.0009962877,19.400373,534.7878665924072,0.009082031,1205.65293743,1221.33
4.8168073,407,0.0029059625,0.9777998253703117,110,225280,225280,-0.0044275643,2.7789302,540.9698934555054,0.03046875,1204.11010855,1219.97
4.798807,381,0.0018242542,0.8174814283847809,111,227328,227328,-0.0026902708,22.19305,545.9916596412659,0.016015625,1224.56441519,1240.78
4.784244,415,0.0016422136,-0.002158641815185547,112,229376,229376,-0.00013523253,20.027493,551.3557286262512,0.015039062,1244.6100743200002,1260.97
4.78145,369,0.0014939094,0.7225697338581085,113,231424,231424,-0.0021843405,29.125692,556.2859699726105,0.01586914,1245.4985543700002,1261.85
4.785073,409,0.0016561014,-0.0005697011947631836,114,233472,233472,-0.0010600433,20.08141,561.8304204940796,0.015722657,1245.4941822800001,1261.85
4.7891574,373,0.0029988103,0.7390262186527252,115,235520,235520,-0.0027107839,26.0256,566.8263275623322,0.035546876,1246.2829969299999,1262.64
4.789325,408,0.0039097443,0.03545767068862915,116,237568,237568,-0.0021767942,19.571676,572.314474105835,0.049462892,1266.2051579699998,1282.76
4.7969685,425,0.0037557434,0.024008870124816895,117,239616,239616,-0.0009066957,19.811115,577.3227450847626,0.046923827,1286.2091420099998,1302.95
4.796393,416,0.0030684094,0.05894511938095093,118,241664,241664,-0.000481075,19.521326,582.1361918449402,0.027783204,1306.26664904,1323.11
4.795685,351,0.0007756586,0.8450652956962585,119,243712,243712,-0.0010759042,31.092478,587.0532357692719,0.0060058595,1287.56173774,1304.29
4.7969236,421,0.0021393439,-0.006942033767700195,120,245760,245760,0.00021947574,20.236748,592.8829658031464,0.018408203,1287.5523166599999,1304.29
4.795583,424,0.003117872,-0.004100322723388672,121,247808,247808,-0.0010940394,20.227325,597.7475848197937,0.030419922,1287.56150706,1304.29
4.794638,441,0.0033960384,0.0077072978019714355,122,249856,249856,0.00014688386,20.018234,602.5756177902222,0.03466797,1287.62542479,1304.29
4.7872534,426,0.0017637499,-0.004535079002380371,123,251904,251904,-0.0005730203,20.157228,607.2185790538788,0.010058594,1287.6698776899998,1304.29
4.77447,430,0.0054265657,0.0016519427299499512,124,253952,253952,-0.0022063027,20.116598,612.0210053920746,0.06801758,1307.7490449799998,1324.43
4.780244,394,0.0031045561,0.0018026232719421387,125,256000,256000,-0.000550244,20.045963,616.7807278633118,0.034765624,1307.8004095499998,1324.43
4.785939,396,0.0017505642,-0.005904555320739746,126,258048,258048,0.00020254652,20.136608,621.9763565063477,0.011669922,1307.86936744,1324.43
4.787097,382,0.0019142559,0.8110258430242538,127,260096,260096,-0.0025301408,25.488066,627.1467576026917,0.017285157,1288.78648424,1305.04
4.786171,318,0.0014799058,0.8746029287576675,128,262144,262144,-0.001603929,35.17479,632.5080342292786,0.010351563,1251.21835929,1267.04
4.795676,404,0.0038932625,-0.015086531639099121,129,264192,264192,-0.0010913591,20.275925,638.9432606697083,0.046533205,1251.28159742,1267.04
4.81005,392,0.0037806197,0.7881307005882263,130,266240,266240,-0.0019380879,23.448383,644.0120601654053,0.03696289,1252.12263331,1267.76
4.8104863,343,0.0019434936,0.8754358664155006,131,268288,268288,-0.0009905922,28.165836,649.2287199497223,0.020458985,1233.9679913100001,1249.36
4.8209376,419,0.0048952536,-0.0036298036575317383,132,270336,270336,-0.00056091155,20.203672,655.1954975128174,0.06269531,1234.0283946099999,1249.36
4.808323,323,0.0031070618,0.8593935668468475,133,272384,272384,-0.0029468627,32.086117,660.0810463428497,0.02836914,1236.1020869699998,1251.53
4.786263,397,0.0019928482,-0.04541218280792236,134,274432,274432,-0.0013671152,22.952599,666.4151327610016,0.014111328,1255.90955092,1271.57
4.7866483,371,0.001650724,0.9534241035580635,135,276480,276480,-0.004796395,3.4615846,671.5719561576843,0.01430664,1257.0111013399996,1272.71
4.784423,399,0.0013488313,0.01864910125732422,136,278528,278528,-0.0011845559,19.930553,677.0878884792328,0.008544922,1256.93909089,1272.71
4.7841077,374,0.001292033,0.7970515191555023,137,280576,280576,-0.00081623846,24.092419,682.2140233516693,0.006982422,1257.88803925,1273.71
4.7897267,391,0.0014641371,-0.010964751243591309,138,282624,282624,-0.0007504245,20.228155,687.6811311244965,0.011669922,1277.7805549299999,1293.76
4.7935195,344,0.0030781203,0.8019333779811859,139,284672,284672,-0.0035866094,24.142797,692.9083337783813,0.03652344,1279.0919841599998,1295.07
4.7942953,370,0.0025355285,0.8191222846508026,140,286720,286720,-0.0022813913,21.289268,698.854199886322,0.025390625,1280.54180396,1296.59
4.8121467,362,0.0012635121,0.8346007168292999,141,288768,288768,-0.0034706816,27.624561,704.3891842365265,0.010986328,1281.8148229800001,1297.96
4.824735,429,0.0016447533,0.014297068119049072,142,290816,290816,-0.0013790375,19.970287,710.0442101955414,0.015527343,1281.74834272,1297.96
4.820277,435,0.0026607527,0.012872099876403809,143,292864,292864,-0.0011258082,19.890335,714.8103256225586,0.025976563,1301.71460884,1318.05
4.8217564,254,0.00322208,0.882073163986206,144,294912,294912,-0.005002836,42.57514,719.512540102005,0.03339844,1267.62748716,1283.53
4.826337,434,0.00205618,0.01037144660949707,145,296960,296960,-0.00064653606,19.874632,727.560444355011,0.015771484,1267.76373248,1283.53
4.8439245,352,0.001303931,0.8015026152133942,146,299008,299008,-0.00068948057,23.081577,732.2794396877289,0.011083985,1249.6423245800001,1264.99
4.8583326,424,0.0048042526,0.01868152618408203,147,301056,301056,-0.0029015434,19.73575,738.0915455818176,0.060595702,1249.7284141600003,1264.99
4.8616877,410,0.0021689814,-0.005491733551025391,148,303104,303104,0.000519031,20.074678,742.9163825511932,0.010253906,1269.51076039,1284.91
4.8552117,324,0.0037903134,0.8597516566514969,149,305152,305152,-0.0033224989,27.317871,747.9091114997864,0.042333983,1251.2124241000001,1266.21
4.842217,410,0.0064060083,0.9941916195675731,150,307200,307200,-0.002479723,0.43167096,754.2284190654755,0.07944336,1252.30579028,1267.37
4.8350544,352,0.0026778306,0.7858959287405014,151,309248,309248,-0.0021374687,31.447031,759.2152991294861,0.026806641,1234.67330751,1249.38
4.8379927,417,0.0064351344,0.008420288562774658,152,311296,311296,-0.0035200422,20.12906,765.030818939209,0.08364258,1254.42215585,1269.16
4.8391104,357,0.0036375239,0.8049192577600479,153,313344,313344,-0.003732841,24.45805,769.9422678947449,0.044433594,1256.14156122,1270.79
4.8356943,211,0.0034346445,0.848005011677742,154,315392,315392,-0.0048636883,51.157063,775.6704022884369,0.038964845,1205.7993435899998,1219.88
4.8284097,303,0.0027632737,0.9598942846059799,155,317440,317440,-0.0031434684,11.253891,785.3613719940186,0.030664062,1185.28617687,1199.5
4.832613,417,0.0036152464,0.9533381871879101,156,319488,319488,-0.0024649552,10.385534,792.0996963977814,0.041992188,1192.45377746,1207.12
4.8289175,282,0.00259129,0.7778526991605759,157,321536,321536,-0.0025774003,34.548267,797.0077061653137,0.024023438,1216.94509659,1231.84
4.82275,292,0.002402454,0.9584067054092884,158,323584,323584,-0.0033292086,10.160587,804.2582139968872,0.025,1181.0261799199998,1195.86
4.8231783,294,0.0015455218,0.9755058083683252,159,325632,325632,-0.002516189,6.6814737,811.2530136108398,0.012988281,1140.8967345899998,1155.88
4.8239555,326,0.0013202607,0.9302949458360672,160,327680,327680,-0.0010650588,12.165288,818.2076597213745,0.011572266,1143.0481168200001,1156.42
4.835984,417,0.003037441,0.9922338011674583,161,329728,329728,-0.002895576,1.3659863,824.477187871933,0.032568358,1143.18677768,1156.76
4.84324,337,0.007938778,0.9311934784054756,162,331776,331776,-0.0062073856,10.872477,829.3785490989685,0.1125,1145.0191009900002,1158.71
4.8510776,349,0.0019016691,0.849592849612236,163,333824,333824,-0.0037742383,28.319098,835.4413509368896,0.019580077,1137.86823153,1152.02
4.8567934,401,0.0020716703,0.11025220155715942,164,335872,335872,-0.0016165115,20.237127,841.2988874912262,0.020703126,1137.83064383,1152.02
4.8568025,228,0.0026170975,0.8519326448440552,165,337920,337920,-0.0030375458,37.134422,846.4030656814575,0.029394532,1145.41332487,1159.98
4.850294,307,0.0031814307,0.9887157268822193,166,339968,339968,-0.0034121922,3.1260543,855.3766782283783,0.032666016,1125.5951831,1140.04
4.8446054,329,0.0052805063,0.5470593273639679,167,342016,342016,-0.0026070704,28.874607,862.0465822219849,0.07026367,1125.6804485,1140.04
4.84574,399,0.0075836354,0.9943550839088857,168,344064,344064,-0.0044843396,0.46862707,868.2548391819,0.10405274,1108.1911795,1122.56
4.8436794,424,0.0022077004,-0.006075263023376465,169,346112,346112,-0.00069401634,20.07098,873.3827893733978,0.018603515,1127.45301106,1141.88
4.845355,417,0.004503689,-0.0054340362548828125,170,348160,348160,-0.0023604487,20.192022,878.2048127651215,0.053613283,1127.4943677100002,1141.88
4.849943,425,0.0015216324,0.004846632480621338,171,350208,350208,0.0002825625,20.090845,883.1091794967651,0.01303711,1127.5631088300001,1141.88
4.8470373,315,0.0045448397,0.8996724784374237,172,352256,352256,-0.0043513514,22.850002,887.9284155368805,0.053271484,1110.17967777,1124.35
4.8407736,411,0.001806004,-0.004545331001281738,173,354304,354304,-0.0010969548,20.137423,894.4129841327667,0.012060547,1110.23239572,1124.35
4.8420134,407,0.0007645194,-0.0014548301696777344,174,356352,356352,-0.00020204466,20.109133,899.3936672210693,0.003515625,1110.24777377,1124.35
4.859201,406,0.003489108,0.00581049919128418,175,358400,358400,-0.0015141366,20.038761,904.4255547523499,0.03793945,1129.8961941400003,1144.07
4.866887,415,0.0031015957,0.021194040775299072,176,360448,360448,-0.001745539,19.950699,909.4713249206543,0.0296875,1149.16361106,1163.35
4.874652,335,0.002930556,0.7967865318059921,177,362496,362496,-0.0012512545,25.541418,914.3993039131165,0.025390625,1130.9824516499998,1145.15
4.881646,284,0.0047591846,0.8880886733531952,178,364544,364544,-0.005958985,26.463512,920.5074179172516,0.058691405,1095.30584071,1109.68
4.8838425,432,0.0028336078,-0.0256040096282959,179,366592,366592,-0.0018113239,20.420061,927.6992511749268,0.026513672,1095.29528279,1109.68
4.8822374,429,0.0036448587,0.02920079231262207,180,368640,368640,-0.0014432019,19.761297,932.4368419647217,0.0359375,1095.2971408800001,1109.68
4.8796964,408,0.0030843278,-0.016077876091003418,181,370688,370688,-0.0015090143,20.320934,937.2046039104462,0.029541016,1095.30537104,1109.68
4.902478,424,0.0026890133,-0.005976319313049316,182,372736,372736,-0.0015141284,20.263628,942.2165548801422,0.029101562,1114.67132595,1129.07
4.9163604,425,0.0028526778,-0.004624009132385254,183,374784,374784,-0.0009635375,20.281488,947.038054227829,0.02890625,1114.69630363,1129.07
4.9217653,382,0.0021714806,0.7796340137720108,184,376832,376832,-0.0026952683,23.496983,951.8505244255066,0.021923829,1134.19997068,1148.61
4.927014,431,0.0028953338,0.0070795416831970215,185,378880,378880,-0.0021609627,19.96291,957.2098445892334,0.030273438,1153.76212775,1168.18
4.9359636,422,0.0031929414,0.0002174973487854004,186,380928,380928,-0.001371262,20.0784,961.9609379768372,0.035058595,1153.81012652,1168.18
4.9262595,435,0.0038914564,-0.007239103317260742,187,382976,382976,-0.0012252666,20.151733,966.8065016269684,0.042822264,1153.82081368,1168.18
4.9173837,368,0.00077238254,0.7822810709476471,188,385024,385024,-0.00062552805,23.262688,971.5092735290527,0.0037109375,1154.6654312199998,1169.02
4.9126654,309,0.004075846,0.8332264125347137,189,387072,387072,-0.0022048394,23.578228,977.0733654499054,0.043310545,1174.7277635299997,1189.12
4.9019694,393,0.009137535,0.9960665474645793,190,389120,389120,-0.0072293123,0.22267982,983.6828339099884,0.12543945,1156.9643835499999,1171.3
4.9001446,437,0.0018176837,0.01352471113204956,191,391168,391168,-0.00048374332,19.764345,988.8901522159576,0.013134765,1157.0935745399997,1171.3
4.9002333,419,0.0013745487,0.004021644592285156,192,393216,393216,0.0005414594,19.999723,993.5688273906708,0.0056152344,1175.94057722,1190.12
