policy_entropy,time_elapsed,value_loss,approxkl,clipfrac,explained_variance,serial_timesteps,policy_loss,fps,total_timesteps,n_updates,ep_reward_mean,ep_len_mean
4.5327706,220.5959038734436,19.65048,0.003838085,0.0440918,0.8451370447874069,96256,-0.0034576799,407,96256,47,1147.2154926406251,1502.4375
4.53538,225.6201503276825,11.511674,0.0032492697,0.03642578,0.7779558300971985,98304,-0.005678966,442,98304,48,1149.9250966000002,1510.8461538461538
4.5234213,230.25199151039124,20.067259,0.004756064,0.056640625,0.7975827008485794,100352,-0.002263825,405,100352,49,1161.1949440909093,1519.0
4.519998,235.30674815177917,21.093815,0.0035003382,0.043798827,0.8392626196146011,102400,-0.0040685525,422,102400,50,1168.4004500895524,1526.910447761194
4.520047,240.1595013141632,20.816221,0.003910068,0.044970702,0.8195332288742065,104448,-0.0026096962,401,104448,51,1178.0302787500002,1534.5882352941176
4.50949,245.25618171691895,19.963135,0.006758663,0.087695315,0.833583191037178,106496,-0.0048234127,396,106496,52,1187.4316125507248,1542.0434782608695
4.5093236,250.42794370651245,22.560087,0.0014524456,0.014453125,0.8966332748532295,108544,-0.0017936453,434,108544,53,1145.8844282916668,1492.6805555555557
4.5138297,255.14504480361938,20.204573,0.003755299,0.043798827,0.8483700007200241,110592,-0.0040832525,431,110592,54,1155.1310094246576,1500.3013698630136
4.513591,259.88773345947266,20.0422,0.0021370365,0.018554688,0.8397515118122101,112640,-0.0016424969,423,112640,55,1162.2557136081082,1507.7162162162163
4.5131373,264.7291188240051,33.627098,0.0039432785,0.043261718,0.8749001324176788,114688,-0.0031257025,387,114688,56,1144.1576491688313,1487.5844155844156
4.506909,270.02014327049255,16.22053,0.0018471259,0.016113281,0.8622861057519913,116736,-0.0024707327,389,116736,57,1125.5000938734179,1466.4556962025317
4.497093,275.2723171710968,10.343029,0.0024848278,0.023242187,0.9061122089624405,118784,-0.0030814572,438,118784,58,1128.9753231,1473.325
4.4947033,279.94215726852417,20.290043,0.0027930655,0.029833984,0.852700412273407,120832,-0.0031014315,436,120832,59,1136.769578111111,1480.432098765432
4.4987335,284.6395425796509,10.848398,0.002632271,0.028173828,0.913667157292366,122880,-0.0028106626,443,122880,60,1139.9609989390244,1487.3658536585365
4.498723,289.2617449760437,20.537926,0.0047652354,0.053369142,0.8693791627883911,124928,-0.0041521755,420,124928,61,1149.048068807229,1494.132530120482
4.499957,294.13102650642395,11.4536495,0.0023488181,0.024658203,0.8945188745856285,126976,-0.0026871308,450,126976,62,1151.346915761905,1500.7380952380952
4.4994683,298.6747920513153,21.14111,0.0039887,0.044384766,0.8535636961460114,129024,-0.0024365617,423,129024,63,1158.8311524941178,1507.1882352941177
4.5007043,303.5106601715088,25.83331,0.0035225123,0.04086914,0.8653677403926849,131072,-0.005687972,437,131072,64,1151.6359265287356,1499.2758620689656
4.5128245,308.19780230522156,20.350542,0.004630366,0.056005858,0.8602194488048553,133120,-0.0031638923,428,133120,65,1158.7282945568184,1505.5227272727273
4.524074,312.97512006759644,20.444004,0.0035561707,0.039355468,0.8476255983114243,135168,-0.0020541172,440,135168,66,1164.8215194382024,1511.629213483146
4.5345206,317.6220359802246,23.541315,0.002586361,0.02734375,0.8592458665370941,137216,-0.003589598,451,137216,67,1143.0163771195653,1488.9130434782608
4.5303288,322.15538263320923,9.36462,0.0039055622,0.044140626,0.9338907077908516,139264,-0.007819378,431,139264,68,1131.9641808172044,1476.247311827957
4.5289245,326.9017803668976,22.063925,0.0027880366,0.031396486,0.7848472595214844,141312,-0.003191797,477,141312,69,1135.484305531915,1482.340425531915
4.533468,331.19244480133057,36.16105,0.00309142,0.035205077,0.8353580832481384,143360,-0.003967263,442,143360,70,1110.0661024897959,1455.3469387755101
4.5671835,335.8217477798462,32.517998,0.0064306334,0.06875,0.8946567550301552,145408,-0.004998874,425,145408,71,1095.25587115,1432.22
4.5844855,340.63196992874146,17.432018,0.0026861501,0.029345702,0.8925551101565361,147456,-0.0018673085,409,147456,72,1108.70641286,1445.41
4.5768976,345.6304543018341,20.113165,0.0036016803,0.03754883,0.8528339862823486,149504,-0.0038287505,433,149504,73,1123.15508387,1459.94
4.567833,350.3517014980316,8.725601,0.004413328,0.04824219,0.9530244767665863,151552,-0.0048708757,428,151552,74,1124.59978981,1461.91
4.5739737,355.1366295814514,29.079798,0.0027110986,0.029833984,0.7798394709825516,153600,-0.0059863324,465,153600,75,1124.96362907,1463.58
4.5834,359.54298162460327,26.83757,0.0022053006,0.024023438,0.7687535136938095,155648,-0.0038634264,482,155648,76,1114.90678792,1456.7
4.5813932,363.7876386642456,5.649016,0.0035642497,0.038330078,0.9539397731423378,157696,-0.00470722,448,157696,77,1125.09963849,1468.77
4.578249,368.3507173061371,30.454224,0.0038693931,0.04638672,0.8600211143493652,159744,-0.005609787,449,159744,78,1110.0036923,1454.57
4.586265,372.90616154670715,21.078518,0.0029557664,0.03364258,0.8558212369680405,161792,-0.0028523258,454,161792,79,1113.38125386,1454.57
4.578943,377.41597294807434,11.529583,0.0020770568,0.023291016,0.9373917505145073,163840,-0.004129616,474,163840,80,1085.7332736300002,1426.85
4.570065,381.73695707321167,4.782134,0.005716026,0.06367187,0.9716404527425766,165888,-0.0064328425,453,165888,81,1083.9508329700002,1425.24
4.5700254,386.2514486312866,14.900894,0.0039620004,0.046289064,0.8953867107629776,167936,-0.004998936,435,167936,82,1082.75440005,1425.24
4.563503,390.9578683376312,22.17172,0.0030616615,0.034521483,0.8996877744793892,169984,-0.0021822073,453,169984,83,1072.1151306499999,1408.85
4.579879,395.4728043079376,18.65924,0.004890666,0.06269531,0.8609580397605896,172032,-0.0056029204,430,172032,84,1087.7132367899999,1425.23
4.5963883,400.22963881492615,13.606867,0.0053473166,0.066552736,0.6443390250205994,174080,-0.0039136442,446,174080,85,1098.7551777200001,1441.59
4.602277,404.81348729133606,11.210649,0.0040011136,0.043652344,0.8817814290523529,176128,-0.00094882166,462,176128,86,1111.5638773300002,1461.5
4.605176,409.246052980423,7.8181024,0.0029043367,0.030859375,0.9513638950884342,178176,-0.0036436885,440,178176,87,1124.9552627300002,1478.45
4.618364,413.8945155143738,20.760422,0.008981056,0.11401367,0.8875293657183647,180224,-0.010661851,418,180224,88,1130.5630737800002,1478.45
4.6338964,418.7921814918518,25.507154,0.0033007879,0.033496093,0.8889508172869682,182272,-0.0044619394,448,182272,89,1122.8453337100002,1466.98
4.641099,423.35631942749023,12.370685,0.004031283,0.047216795,0.8132349401712418,184320,-0.004363803,467,184320,90,1136.6637976800002,1486.67
4.6464863,427.7401361465454,21.305927,0.006825083,0.09541015,0.8482256829738617,186368,-0.0055597713,428,186368,91,1142.1631175600003,1486.67
4.6437426,432.52387285232544,22.9631,0.0021489935,0.022314453,0.7227767407894135,188416,-0.003788561,456,188416,92,1138.8222845,1486.67
4.647212,437.01097536087036,19.642351,0.002781102,0.03237305,0.8793216943740845,190464,-0.0008365686,428,190464,93,1156.5789998000002,1506.44
4.6577234,441.7936804294586,15.269127,0.0023867784,0.024414062,0.8313683122396469,192512,-0.0024175392,475,192512,94,1156.88441377,1506.44
4.6511784,446.09867572784424,21.220903,0.003402644,0.03652344,0.8458365350961685,194560,-0.0036783416,466,194560,95,1155.0314677800002,1506.44
4.642682,450.4909770488739,20.803976,0.0037513934,0.044628907,0.8534490168094635,196608,-0.0045565674,447,196608,96,1168.0835989500001,1521.81
4.6424766,455.0722770690918,19.947052,0.004709203,0.058886718,0.8613935708999634,198656,-0.004209013,422,198656,97,1173.1110051700002,1521.81
4.6301875,459.9178705215454,19.92771,0.0041024527,0.049560547,0.8497733175754547,200704,-0.0028606167,437,200704,98,1178.16897509,1521.81
4.6237392,464.59575033187866,19.802399,0.0055136858,0.058984376,0.862097904086113,202752,-0.0037632822,444,202752,99,1177.9641082199998,1521.81
4.6186647,469.1997594833374,20.592442,0.0067936494,0.08481445,0.8599551767110825,204800,-0.0042624874,437,204800,100,1177.0689582500002,1521.81
4.618537,473.8835868835449,19.943975,0.0050077597,0.06459961,0.8462450802326202,206848,-0.002079635,440,206848,101,1193.05597116,1538.39
4.6337633,478.5369553565979,13.099689,0.004143543,0.050390624,0.7833782881498337,208896,-0.0034723796,471,208896,102,1193.77596238,1538.39
4.6361866,482.88457226753235,20.158749,0.004061618,0.04711914,0.8573280572891235,210944,-0.0038390458,430,210944,103,1193.1019479699999,1538.39
4.6406,487.63896441459656,20.894678,0.0023671202,0.027148437,0.9213906303048134,212992,-0.0025230132,441,212992,104,1151.9916937399998,1487.65
4.6562257,492.28322410583496,20.296711,0.004423523,0.05571289,0.8820156529545784,215040,-0.0033618615,454,215040,105,1150.8115099400002,1487.65
4.6679177,496.7897436618805,23.604502,0.004514442,0.035449218,0.8912386298179626,217088,-0.005864785,455,217088,106,1109.7111435,1443.83
4.6784277,501.2906274795532,44.878197,0.0011459958,0.011328125,0.8225448280572891,219136,-0.0016585037,464,219136,107,1084.3177556399999,1411.84
4.687294,505.69725823402405,14.315527,0.0030555255,0.028955078,0.9370752274990082,221184,-0.008120589,450,221184,108,1082.0650674199999,1408.18
4.7037315,510.2452163696289,20.093536,0.004495889,0.050097656,0.8322777152061462,223232,-0.0042814845,438,223232,109,1099.07696843,1425.6
4.709215,514.91841340065,20.969683,0.0024642902,0.02265625,0.8515566885471344,225280,-0.0018313605,433,225280,110,1098.60044489,1425.6
4.708532,519.6442482471466,19.288694,0.0011099378,0.008886719,0.8580545634031296,227328,-0.001333835,435,227328,111,1113.3805938599999,1441.99
4.718005,524.3490240573883,18.82401,0.0024301405,0.025683593,0.8435524106025696,229376,-0.0017557159,436,229376,112,1112.33955019,1441.99
4.726666,529.0426111221313,23.9209,0.003442315,0.039648436,0.7922709733247757,231424,-0.007521128,458,231424,113,1084.96354818,1404.21
4.731134,533.5066158771515,18.379734,0.006209832,0.08618164,0.8540905267000198,233472,-0.0045164255,459,233472,114,1098.4093614700002,1421.83
4.7415867,537.9667086601257,19.697493,0.0028958165,0.026611328,0.8355930149555206,235520,-0.003823711,444,235520,115,1098.6321204300002,1421.83
4.7339425,542.5778663158417,21.901423,0.0019510122,0.01640625,0.8348143100738525,237568,-0.0021580795,451,237568,116,1101.7431047400003,1421.83
4.7213545,547.1132459640503,37.824318,0.003808841,0.042578124,0.8559548854827881,239616,-0.0053703045,442,239616,117,1074.22102459,1392.39
4.717185,551.7469654083252,5.9737425,0.0051390002,0.062451173,0.9489615075290203,241664,-0.0073975846,453,241664,118,1059.00769739,1374.82
4.7194166,556.2588555812836,17.528765,0.002035773,0.018945312,0.8497829586267471,243712,-0.0019485947,437,243712,119,1058.1438342699998,1374.82
4.728291,560.9442846775055,19.979946,0.0039347196,0.05205078,0.8730044960975647,245760,-0.0032988493,430,245760,120,1058.3492209800002,1374.82
4.7330832,565.696929693222,24.964436,0.0018398752,0.017285157,0.888492077589035,247808,-0.0008221357,442,247808,121,1074.2812683000002,1391.96
4.746934,570.3251547813416,34.53261,0.0032782883,0.035253905,0.8642942756414413,249856,-0.0038927577,474,249856,122,1058.8938778800002,1375.12
4.7557726,574.6412615776062,30.216394,0.0024037675,0.024121094,0.911805085837841,251904,-0.0021341746,459,251904,123,1058.36004705,1371.45
4.7568054,579.0956082344055,23.485224,0.0024839619,0.027490234,0.8124698102474213,253952,-0.0060940534,484,253952,124,1010.90869524,1312.49
4.760054,583.322897195816,20.641554,0.0018548481,0.017822266,0.8455674350261688,256000,-0.0014974405,438,256000,125,1008.4104006299999,1312.49
4.765512,587.9992904663086,37.255943,0.002924899,0.030712891,0.8936651423573494,258048,-0.0045710504,443,258048,126,980.4112151999999,1275.9
4.76988,592.618706703186,5.5713563,0.0021451293,0.020019531,0.9743390679359436,260096,-0.005191335,429,260096,127,963.84511094,1258.39
4.7763543,597.3867964744568,20.697416,0.0037615127,0.04321289,0.7404929101467133,262144,-0.003145007,454,262144,128,964.9714633399998,1258.39
4.7747617,601.8972599506378,28.24577,0.0013530335,0.013867187,0.7936618775129318,264192,-0.0019337451,481,264192,129,971.3226892299998,1267.76
4.774204,606.1504263877869,23.664001,0.0020415634,0.021289062,0.8970399349927902,266240,-0.0031898867,454,266240,130,985.08311275,1284.46
4.7727427,610.654139995575,19.548416,0.004242288,0.04741211,0.8470134437084198,268288,-0.0029095705,443,268288,131,987.8067136200001,1284.46
4.769492,615.2757613658905,19.978176,0.0035198804,0.043017577,0.8583707511425018,270336,-0.002442542,445,270336,132,990.66869937,1284.46
4.7625995,619.870044708252,21.06108,0.0026327472,0.023828125,0.8436384499073029,272384,-0.0014423775,455,272384,133,1005.93677714,1302.36
4.7540965,624.3667025566101,11.95249,0.00272585,0.028564453,0.8388460427522659,274432,-0.004819623,458,274432,134,1018.2201669399999,1318.61
4.7512283,628.8377268314362,15.81131,0.0038534552,0.043554686,0.7176905274391174,276480,-0.0046701953,460,276480,135,1029.57773538,1333.58
4.741486,633.28524518013,19.693777,0.0057677114,0.066064455,0.8339004814624786,278528,-0.0035980525,427,278528,136,1028.47046919,1333.58
4.724418,638.0754809379578,19.454287,0.0040595704,0.043017577,0.8138671964406967,280576,-0.0029094252,396,280576,137,1044.7981229099998,1351.11
4.7184763,643.2473886013031,19.334301,0.006579472,0.08408203,0.8052231073379517,282624,-0.0052618436,422,282624,138,1062.19031027,1368.58
4.716096,648.1004793643951,19.920612,0.0018128206,0.017871093,0.8073114901781082,284672,-0.0028749066,434,284672,139,1063.08009979,1368.58
4.717724,652.8134326934814,19.524504,0.0024762552,0.02368164,0.7865894436836243,286720,-0.00074510387,428,286720,140,1063.77421513,1368.58
4.7264996,657.5886869430542,26.609009,0.0018287357,0.016308594,0.9045467376708984,288768,-0.0013513,437,288768,141,1061.28668967,1362.67
4.7489433,662.2678706645966,20.181973,0.002757546,0.033837892,0.8411539644002914,290816,-0.003312834,453,290816,142,1019.95328945,1311.23
4.7592006,666.7861740589142,33.886463,0.0016810435,0.01665039,0.8119257986545563,292864,-0.0036402768,484,292864,143,1013.6265924699999,1304.21
4.7587104,671.0170879364014,29.578598,0.003023394,0.031152343,0.9182626977562904,294912,-0.007294641,467,294912,144,948.5942997200001,1228.17
4.765042,675.4009399414062,19.628979,0.0050820215,0.06333008,0.7944220304489136,296960,-0.0034343977,423,296960,145,954.0382067000002,1228.17
4.7700295,680.2417314052582,25.555977,0.0026943232,0.030029297,0.882218562066555,299008,-0.0015509995,439,299008,146,946.7013253600002,1211.22
4.7768807,684.9020538330078,27.642147,0.0030970399,0.035107423,0.9063748717308044,301056,-0.0022714373,414,301056,147,927.15903598,1187.49
4.7790833,689.8481392860413,20.350199,0.0042460184,0.046728514,0.8053462952375412,303104,-0.0022209405,305,303104,148,931.53519045,1187.49
4.7812943,696.5599255561829,23.566477,0.002558231,0.02475586,0.8674749881029129,305152,-0.0021150834,386,305152,149,918.8613228400001,1169.56
4.781478,701.8637864589691,19.79131,0.0047817323,0.062841795,0.7740362286567688,307200,-0.0016614909,419,307200,150,919.88410253,1169.56
4.7753234,706.74489569664,28.3388,0.0017922267,0.01850586,0.8904805704951286,309248,-0.004922612,467,309248,151,809.4619162900001,1041.6
4.7768564,711.1272737979889,19.82509,0.005371467,0.07075195,0.779695600271225,311296,-0.002256225,422,311296,152,810.1839335399999,1041.6
4.7842093,715.976804971695,19.72459,0.004314134,0.044873048,0.8517536818981171,313344,-0.0031957217,424,313344,153,815.7986260700001,1041.6
4.7908163,720.8069906234741,27.059078,0.0019379472,0.019042969,0.9072016179561615,315392,-0.0040220576,419,315392,154,813.72385436,1036.94
4.800078,725.6836943626404,9.263754,0.0021829403,0.01850586,0.9634223058819771,317440,-0.0031608338,346,317440,155,797.6253504,1019.38
4.806224,731.5931057929993,23.969435,0.003130675,0.03334961,0.8921765312552452,319488,-0.0040999264,433,319488,156,806.3020473199999,1025.74
4.7935066,736.3234522342682,22.137707,0.0042000273,0.043603517,0.8478270024061203,321536,-0.0033173568,407,321536,157,823.0282667200001,1045.65
4.782452,741.353324174881,28.032658,0.002580266,0.02470703,0.8923203200101852,323584,-0.0028389788,404,323584,158,817.7304850799999,1038.62
4.79439,746.4203479290009,22.373037,0.0032418433,0.036083985,0.9106014221906662,325632,-0.002460837,437,325632,159,832.3901925299999,1053.91
4.800059,751.1005423069,31.311066,0.0024272143,0.022558594,0.9065859988331795,327680,-0.0037430986,419,327680,160,800.3186765400002,1019.01
4.805068,755.9828176498413,18.781061,0.0018342629,0.019384766,0.9404295049607754,329728,-0.002961378,448,329728,161,755.8729276299999,966.42
4.804921,760.5543570518494,29.652706,0.002804118,0.03388672,0.9196080267429352,331776,-0.0038040136,428,331776,162,722.5098396399999,928.59
4.8004675,765.3365366458893,25.426035,0.0036949008,0.042089842,0.8261215686798096,333824,-0.0016950432,340,333824,163,734.7833353699997,940.7
4.798767,771.3479588031769,25.07961,0.0026573616,0.028320312,0.8912510871887207,335872,-0.0033882365,418,335872,164,685.8674134599999,887.55
4.800351,776.2427163124084,20.579649,0.00434555,0.054248046,0.8579805940389633,337920,-0.0022012491,378,337920,165,701.33928596,905.48
4.8087044,781.6567599773407,20.36254,0.005330898,0.06708984,0.8762798756361008,339968,-0.0049605276,427,339968,166,700.87942245,905.48
4.805361,786.4534347057343,19.90026,0.0043162275,0.050683595,0.8234593123197556,342016,-0.002918789,416,342016,167,716.25923643,921.9
4.7880573,791.3663177490234,26.717693,0.005050747,0.055029295,0.881791889667511,344064,-0.004918703,448,344064,168,715.70023997,920.54
4.791407,795.9342050552368,20.567858,0.0033707104,0.040039062,0.8499191552400589,346112,-0.0023504968,423,346112,169,733.4943375699997,938.37
4.798381,800.7682535648346,21.203068,0.0011680116,0.01040039,0.7614320367574692,348160,-0.0016926071,420,348160,170,746.73885491,955.95
4.8007073,805.6447429656982,9.21346,0.0012418904,0.012939453,0.9239645749330521,350208,-0.002313469,423,350208,171,752.4358748499998,963.25
4.8020954,810.4805533885956,26.490982,0.002650661,0.027197266,0.8692464530467987,352256,-0.002581293,338,352256,172,769.2953811499999,984.59
4.7989345,816.5344753265381,27.072529,0.0036963355,0.045166016,0.8625220954418182,354304,-0.0036248558,299,354304,173,790.4699480000002,1007.32
4.7945986,823.3792357444763,21.802166,0.0012142593,0.0108886715,0.9217812493443489,356352,-0.0029779836,357,356352,174,770.9581979,983.83
4.788222,829.1113283634186,7.72847,0.0033231345,0.039746094,0.9579690732061863,358400,-0.005196984,332,358400,175,773.8439267300001,988.65
4.785857,835.2642858028412,20.390451,0.004166076,0.048095703,0.8079358041286469,360448,-0.0029427947,369,360448,176,790.78538107,1006.16
4.7808676,840.8077335357666,16.64151,0.005300573,0.0690918,0.848017692565918,362496,-0.005526799,354,362496,177,785.34403969,1006.16
4.783118,846.5920035839081,7.7507935,0.0047049103,0.05649414,0.9275213852524757,364544,-0.007168638,358,364544,178,787.5414819000001,1004.64
4.7842426,852.3073346614838,22.173878,0.0017476709,0.016845703,0.8927406072616577,366592,-0.0028598583,391,366592,179,750.8188708,962.93
4.782598,857.5350139141083,20.220245,0.0053915726,0.06865235,0.85556660592556,368640,-0.0027308208,342,368640,180,751.8602259,962.93
4.778751,863.5137429237366,25.80062,0.0027041358,0.027197266,0.8399669378995895,370688,-0.005837236,374,370688,181,740.01854838,943.11
4.7884455,868.9880201816559,10.371296,0.003974431,0.04575195,0.6774168014526367,372736,-0.0044779303,399,372736,182,735.83175173,943.11
4.805657,874.1098260879517,11.692516,0.003308483,0.037060548,0.6418056786060333,374784,-0.0029521347,404,374784,183,731.4982693999998,943.11
4.8194995,879.1751887798309,20.010239,0.0060833544,0.08242188,0.8536921590566635,376832,-0.005197593,353,376832,184,729.6690886499999,943.11
4.829987,884.966420173645,18.645971,0.0034756393,0.040039062,0.8395565450191498,378880,-0.0025129647,358,378880,185,729.16582609,943.11
4.827593,890.6851239204407,16.566938,0.0041248044,0.045947265,0.8787548467516899,380928,-0.0037935667,369,380928,186,728.3160743500001,943.11
4.832505,896.2257332801819,14.069662,0.0022736748,0.02084961,0.9487485475838184,382976,-0.003497988,375,382976,187,713.23573009,929.4
4.8464136,901.6743941307068,20.074734,0.0044717668,0.055566408,0.843751847743988,385024,-0.003746833,374,385024,188,730.3597424299999,947.05
4.85295,907.1417324542999,46.521538,0.0030892012,0.037841797,0.859113872051239,387072,-0.0056532747,367,387072,189,728.90846618,940.7
4.8522162,912.7207946777344,20.23412,0.003816896,0.0421875,0.8728576153516769,389120,-0.0031226412,357,389120,190,744.2516470299998,957.12
4.8503914,918.4574677944183,11.897924,0.0034084164,0.036572266,0.7680429667234421,391168,-0.0030164947,375,391168,191,755.7227923,974.16
4.864462,923.9049899578094,19.449955,0.0043005603,0.049121093,0.8303708434104919,393216,-0.0033428918,351,393216,192,773.6640290400001,994.07
4.8795238,929.7358813285828,32.78601,0.0032570022,0.0362793,0.8931938633322716,395264,-0.003415753,340,395264,193,772.21579031,991.32
4.8801074,935.7542898654938,19.865866,0.00282138,0.035205077,0.7879252731800079,397312,-0.003141978,338,397312,194,746.8568182900001,969.12
4.883077,941.7998480796814,44.2924,0.001565435,0.019238282,0.7439316809177399,399360,-0.005369478,403,399360,195,693.8193464599999,912.48
4.880088,946.8700256347656,20.92577,0.005064047,0.06010742,0.8581338226795197,401408,-0.0039939964,342,401408,196,710.5342679400002,930.18
4.874278,952.8487045764923,19.667728,0.0050881533,0.06137695,0.8043715953826904,403456,-0.0027854412,344,403456,197,729.1461151300001,950.02
4.8783793,958.7874155044556,11.388106,0.002296255,0.025634766,0.9601834788918495,405504,-0.0066931495,352,405504,198,710.7257135100001,930.54
4.8827224,964.6028985977173,20.808727,0.0020948777,0.019189453,0.8182484209537506,407552,-0.0021230467,384,407552,199,709.8883011500001,930.54
4.8735886,969.933153629303,15.51916,0.0066289203,0.08095703,0.7898882776498795,409600,-0.008534298,369,409600,200,704.8309450400001,930.54
4.865132,975.4733438491821,5.009832,0.0027302774,0.03022461,0.9666971005499363,411648,-0.006018131,368,411648,201,717.8989761400001,944.8
4.865495,981.026109457016,23.84788,0.0022754646,0.0234375,0.6779018342494965,413696,-0.0035051808,395,413696,202,734.75738515,965.98
4.87048,986.1989436149597,17.750944,0.002768207,0.028710937,0.8904027193784714,415744,-0.0023098302,376,415744,203,728.09597944,963.74
4.871778,991.6339294910431,20.407503,0.0015092742,0.012011719,0.8781039491295815,417792,-0.0029134061,388,417792,204,714.9407018099998,950.49
4.8810716,996.9092803001404,20.170338,0.0042995834,0.04838867,0.8556487709283829,419840,-0.0035832538,364,419840,205,733.10294214,970.35
4.889401,1002.5350427627563,20.623558,0.0042093284,0.052001953,0.840486004948616,421888,-0.0036925091,374,421888,206,748.9289537899999,988.09
4.8883324,1008.009015083313,11.613094,0.0042798794,0.05205078,0.8494398295879364,423936,-0.0012632897,377,423936,207,744.1241981899999,988.09
4.8903666,1013.4346182346344,19.831013,0.0021074715,0.023095703,0.871576189994812,425984,-0.0027767085,342,425984,208,761.43411914,1005.72
4.90242,1019.4064047336578,20.495975,0.0012395487,0.011962891,0.7883705943822861,428032,-0.0019336678,377,428032,209,755.80788557,1004.42
4.9128423,1024.82958650589,19.936182,0.0024957194,0.026953125,0.8509522825479507,430080,-0.0013569283,351,430080,210,774.0946543300001,1024.31
4.945626,1030.6640858650208,20.52436,0.006427888,0.07866211,0.8622150272130966,432128,-0.008555451,316,432128,211,790.5916877300001,1041.6
4.964956,1037.140612602234,4.193268,0.0016165611,0.01484375,0.9780359771102667,434176,-0.002397114,323,434176,212,791.03822935,1042.36
4.9698462,1043.4718747138977,41.094128,0.0009187198,0.0087890625,0.6107543408870697,436224,-0.0015463857,363,436224,213,793.9755307799999,1049.86
4.9686775,1049.101481437683,20.992874,0.0058383457,0.0703125,0.860119178891182,438272,-0.0075259246,344,438272,214,809.5256933900001,1067.3
4.9586673,1055.0502676963806,11.348087,0.0026533748,0.02998047,0.762649655342102,440320,-0.0025292104,365,440320,215,821.7388832999999,1085.17
4.9597917,1060.6540904045105,19.737003,0.004640163,0.059423827,0.8575142472982407,442368,-0.0007450201,331,442368,216,839.7154253000001,1105.02
4.9682336,1066.8412928581238,15.900225,0.00532867,0.058203124,0.7775442451238632,444416,-0.005922798,348,444416,217,832.6200751900001,1100.64
4.969598,1072.713476896286,8.809252,0.0026340461,0.028320312,0.8328878730535507,446464,-0.0032162548,356,446464,218,844.0297093800001,1118.19
4.969799,1078.4592208862305,10.892519,0.0021746226,0.022558594,0.943459864705801,448512,-0.0030807205,371,448512,219,839.80789378,1117.67
4.9688926,1083.9712059497833,4.5370727,0.003960274,0.042578124,0.9865546096116304,450560,-0.0046008173,353,450560,220,806.1549862800001,1081.56
4.9657493,1089.7656199932098,20.458744,0.0019203449,0.018066406,0.8430046439170837,452608,-0.0024245563,377,452608,221,805.5950955400002,1081.56
4.9603705,1095.1855363845825,30.004215,0.0026143468,0.03046875,0.8829099237918854,454656,-0.004524889,393,454656,222,785.50151941,1061.17
4.9662256,1100.3872694969177,3.2389362,0.003151606,0.02602539,0.978912279009819,456704,-0.007214316,383,456704,223,771.3785846200001,1043.46
4.975343,1105.727852344513,23.043661,0.0020090172,0.018115234,0.9121245518326759,458752,-0.0018988589,358,458752,224,770.6449640300001,1040.86
4.9617543,1111.4439425468445,29.049194,0.0030109726,0.031298827,0.895857185125351,460800,-0.0039693,326,460800,225,788.3665251999998,1061.39
4.9478264,1117.7209525108337,19.798256,0.0033606782,0.035546876,0.8902147337794304,462848,-0.0036125802,341,462848,226,793.6479329799997,1067.11
4.9455996,1123.7266204357147,1.6100934,0.0063012512,0.07919922,0.9909022115170956,464896,-0.008990969,339,464896,227,792.4374007199999,1065.47
4.9389086,1129.7674627304077,27.760052,0.0017972715,0.020214844,0.7487505972385406,466944,-0.0029164958,393,466944,228,782.30584873,1050.22
4.9440928,1134.9789898395538,11.318811,0.004949203,0.061767578,0.6667555570602417,468992,-0.003582349,359,468992,229,778.7304100999999,1051.74
4.9498744,1140.6739122867584,12.757862,0.0032799519,0.039794922,0.7585662454366684,471040,-0.005772014,338,471040,230,777.1802634699999,1051.74
4.9455166,1146.7305853366852,19.9686,0.0039287563,0.046679687,0.8553098887205124,473088,-0.0028800466,334,473088,231,792.28307229,1069.42
4.9401827,1152.851360321045,15.465419,0.0031459439,0.034423828,0.9316480383276939,475136,-0.005484999,355,475136,232,807.4798059400001,1084.25
4.939906,1158.6205742359161,20.046618,0.0014114286,0.00834961,0.862561896443367,477184,-0.0009883211,377,477184,233,823.37232466,1104.01
4.9292383,1164.051809310913,3.508232,0.005295557,0.06508789,0.9748731534928083,479232,-0.00814935,385,479232,234,817.33265327,1098.05
4.9346156,1169.3584115505219,5.4819565,0.003817498,0.04575195,0.9733773227781057,481280,-0.0040707625,363,481280,235,810.8415393800001,1090.58
4.942426,1174.9862887859344,20.178423,0.004934646,0.05678711,0.864837110042572,483328,-0.0040441346,330,483328,236,828.01232997,1110.4
4.923927,1181.1926822662354,19.862907,0.003106336,0.034570314,0.7932740598917007,485376,-0.0025828655,367,485376,237,832.7755577900002,1110.4
4.9171324,1186.7692201137543,36.368553,0.0021681776,0.022460938,0.7226375937461853,487424,-0.0054349243,450,487424,238,792.0594906800001,1060.32
4.923819,1191.3184792995453,10.150303,0.0031778745,0.03618164,0.9219998717308044,489472,-0.0018668568,424,489472,239,802.2984774,1075.39
4.923325,1196.1449692249298,25.813557,0.0035367007,0.041552734,0.8923931121826172,491520,-0.004872375,411,491520,240,822.21673796,1097.98
4.9283857,1201.1231405735016,15.338715,0.0011498805,0.010351563,0.86065573990345,493568,-0.0030809836,414,493568,241,796.2952519,1070.74
4.9277864,1206.0632481575012,16.94,0.002000104,0.020898437,0.7258639931678772,495616,-0.0025342812,442,495616,242,808.85926444,1091.33
