n_updates,explained_variance,fps,serial_timesteps,time_elapsed,approxkl,policy_loss,clipfrac,total_timesteps,policy_entropy,value_loss,ep_len_mean,ep_reward_mean
188,0.90367142111063,545,385024,661.548198223114,0.005088866,-0.0028512173,0.0668457,385024,6.5899277,19.907154,1788.4,1371.02307853
189,0.9114744514226913,546,387072,665.3027212619781,0.004408843,-0.002125979,0.044384766,387072,6.5993943,19.96804,1788.4,1371.0916207999999
190,0.9024427756667137,555,389120,669.0481650829315,0.0032656714,-0.0012903723,0.038134765,389120,6.599949,19.824764,1788.4,1370.46914984
191,0.9615097753703594,545,391168,672.738454580307,0.0028029713,-0.0042047235,0.030761719,391168,6.6116524,8.008437,1777.22,1363.18942622
192,0.8066928088665009,625,393216,676.496259689331,0.0031835982,-0.0026830374,0.038964845,393216,6.626063,20.770613,1777.22,1363.9644977599999
193,0.9282039776444435,600,395264,679.7709498405457,0.0037881949,-0.009502862,0.035351563,395264,6.643364,18.52623,1763.94,1347.37903682
194,0.9083535000681877,552,397312,683.1799252033234,0.0044483007,-0.0019966618,0.053027343,397312,6.6481476,20.223099,1763.94,1348.1981870500001
195,0.9065613225102425,578,399360,686.8871994018555,0.0036538704,-0.0023553607,0.044042967,399360,6.647873,28.047922,1758.1,1343.3854341900003
196,0.9102204740047455,537,401408,690.4250619411469,0.005644806,-0.0036678135,0.07167969,401408,6.6667976,19.281446,1758.1,1344.18165828
197,0.8314026296138763,644,403456,694.2336266040802,0.003050497,-0.002516054,0.035986327,403456,6.684343,11.289205,1758.1,1339.22569728
198,0.8851325586438179,614,405504,697.414214849472,0.0038319943,-0.005032606,0.045800783,405504,6.695268,18.376324,1739.22,1323.5822647799996
199,0.9108852595090866,548,407552,700.7482459545135,0.0027577132,-0.0007492989,0.028466797,407552,6.7150865,19.825655,1745.64,1331.7489377599998
200,0.627579003572464,642,409600,704.4817225933075,0.002031289,-0.0018532577,0.020751953,409600,6.726925,24.688877,1719.63,1303.52359867
201,0.9738345351070166,595,411648,707.6738357543945,0.0032845284,-0.003382008,0.0359375,411648,6.713048,6.8818245,1705.74,1289.64002758
202,0.9057382419705391,571,413696,711.1164436340332,0.0038859595,-0.0040580714,0.045703124,413696,6.7035246,20.280903,1705.74,1288.95510919
203,0.884960874915123,594,415744,714.6992418766022,0.0038190272,-0.0020289223,0.049072266,415744,6.716508,20.140554,1719.01,1300.59758574
204,0.908452145755291,555,417792,718.1436295509338,0.005095921,-0.0023462523,0.06611328,417792,6.7232656,20.24903,1719.01,1297.71030036
205,0.9059140235185623,538,419840,721.827544927597,0.0055662775,-0.0020167415,0.0730957,419840,6.7256775,19.610052,1732.56,1310.88133594
206,0.9020184576511383,594,421888,725.6327860355377,0.0018017206,-0.0034803834,0.01508789,421888,6.725473,25.319235,1735.18,1313.24597998
207,0.9480077400803566,596,423936,729.0784058570862,0.0023435308,-0.0063936203,0.025439452,423936,6.7298136,14.077899,1721.63,1306.6761921200002
208,0.9031891748309135,548,425984,732.51451420784,0.003293048,-0.0009780098,0.036621094,425984,6.732908,20.35827,1721.63,1305.63745677
209,0.9160609394311905,543,428032,736.2497100830078,0.0033765002,-0.00019597882,0.034326173,428032,6.7331457,19.974134,1721.63,1304.65729575
210,0.9124096632003784,545,430080,740.0183713436127,0.0031054255,-0.00020489376,0.02861328,430080,6.7326765,19.95039,1721.63,1304.5727717799998
211,0.9241411089897156,555,432128,743.774822473526,0.003406297,-0.0027113357,0.04033203,432128,6.7267904,19.782276,1721.63,1303.66964099
212,0.8844118863344193,585,434176,747.4596695899963,0.0032612905,-0.0035297375,0.03300781,434176,6.721287,27.323063,1731.84,1311.68070903
213,0.9079156070947647,545,436224,750.9591591358185,0.0024619792,0.0008477991,0.027441407,436224,6.7216454,20.308622,1734.82,1318.2986493
214,0.913577251136303,551,438272,754.7153704166412,0.002003141,-0.0012820283,0.019824218,438272,6.737635,19.466927,1734.82,1317.49830496
215,0.9113305881619453,551,440320,758.4273002147675,0.002880737,-0.0025608472,0.030664062,440320,6.745305,20.45712,1734.82,1316.3921555899997
216,0.9169536083936691,543,442368,762.142196893692,0.005295923,-0.0030633549,0.06894531,442368,6.7483964,20.154799,1734.82,1315.55437936
217,0.9111350774765015,571,444416,765.9082999229431,0.004064233,-0.0044747344,0.0496582,444416,6.744588,20.345463,1734.82,1317.9997147699999
218,0.8870281875133514,644,446464,769.4892737865448,0.0022154278,-0.005518903,0.02368164,446464,6.7441607,10.129601,1721.04,1307.1369239800001
219,0.9454679079353809,590,448512,772.6688888072968,0.0029066836,-0.003690002,0.031347655,448512,6.752322,10.209128,1720.94,1307.20963183
220,0.8952286317944527,598,450560,776.1386017799377,0.0030556968,-0.0029121162,0.037353516,450560,6.755887,33.4984,1694.06,1278.4951024299999
221,0.8095386773347855,636,452608,779.5603265762329,0.0014889906,-0.000975198,0.015576172,452608,6.764829,17.861181,1652.43,1239.66705387
222,0.9143878817558289,548,454656,782.7761883735657,0.0030203157,-0.00073128333,0.034570314,454656,6.773037,20.0569,1652.43,1238.97810497
223,0.9610847271978855,595,456704,786.5107092857361,0.0019513515,-0.004753221,0.0140625,456704,6.773369,9.422369,1639.64,1226.22833887
224,0.9127196818590164,544,458752,789.9504120349884,0.0022876367,-0.0006605851,0.020898437,458752,6.765167,20.15561,1653.34,1239.08141135
225,0.9095888808369637,596,460800,793.7095036506653,0.0034191173,-0.00047065402,0.039746094,460800,6.755562,31.298899,1637.21,1222.64493589
226,0.8783325329422951,653,462848,797.1469213962555,0.0017816743,-0.0033297054,0.017236328,462848,6.7544723,12.396888,1609.23,1198.8786696299999
227,0.8346850126981735,644,464896,800.2834973335266,0.00236775,-0.0015927332,0.025683593,464896,6.756157,16.018686,1596.03,1180.8990139599998
228,0.9842940680682659,560,466944,803.4635903835297,0.0022168094,-0.0050061913,0.024951171,466944,6.7690682,4.569219,1579.74,1165.8804472900001
229,0.9008908271789551,578,468992,807.1156096458435,0.0017984413,-0.00054264715,0.014355469,468992,6.772901,20.050938,1579.74,1165.43783868
230,0.9163627475500107,556,471040,810.6550664901733,0.0027701256,0.00013587528,0.02998047,471040,6.774394,19.73324,1579.74,1163.90480103
231,0.9140734076499939,576,473088,814.334447145462,0.00312261,-0.0027417226,0.036230467,473088,6.7951326,20.080921,1591.23,1175.2415541599999
232,0.9131174385547638,552,475136,817.8867983818054,0.0035326916,-0.00063624117,0.04243164,475136,6.8047934,19.960638,1591.23,1173.46693975
233,0.9140336737036705,539,477184,821.5930783748627,0.0032166757,-0.0017547237,0.0390625,477184,6.8032203,19.968315,1591.23,1172.46315061
234,0.8409384787082672,631,479232,825.389467716217,0.0037069707,-0.005103332,0.044287108,479232,6.8099585,21.08408,1591.23,1172.80984408
235,0.9793205671012402,572,481280,828.6339991092682,0.002038154,-0.001812381,0.022900391,481280,6.823266,4.611645,1589.86,1168.1999864699999
236,0.8884856253862381,604,483328,832.2121863365173,0.00362849,-0.0026350084,0.040625,483328,6.8237443,21.077751,1589.86,1166.63678649
237,0.9073809236288071,587,485376,835.6027143001556,0.0021418743,-0.0018787496,0.020751953,485376,6.8079896,26.291193,1589.83,1163.00987059
238,0.9116386473178864,557,487424,839.0889217853546,0.003753132,-0.0018958679,0.04477539,487424,6.806025,19.962551,1589.83,1162.41811189
239,0.9231388345360756,553,489472,842.7606809139252,0.0047062733,-0.004248576,0.05996094,489472,6.808557,19.864107,1589.83,1162.27884766
240,0.9141275212168694,547,491520,846.4603788852692,0.0031564073,-0.0018303493,0.036328126,491520,6.8150187,19.909538,1589.83,1160.92556988
241,0.9010301828384399,577,493568,850.2004818916321,0.0032887068,-0.0027361542,0.042382814,493568,6.8135576,20.690487,1589.83,1161.5462513
242,0.9097792357206345,580,495616,853.7465312480927,0.0027471727,-0.0015473014,0.034326173,495616,6.815764,27.032284,1579.01,1147.7424261100002
243,0.9697158001363277,597,497664,857.2763829231262,0.0016590608,-0.0018209178,0.016455078,497664,6.8251915,7.147921,1575.52,1145.3188354000001
244,0.9032015800476074,581,499712,860.7021834850311,0.0020969792,-0.0015364827,0.020263672,499712,6.829568,29.8866,1570.51,1144.9142408300002
245,0.9104045331478119,551,501760,864.2235524654388,0.0046676323,-0.004783799,0.04916992,501760,6.847213,20.442875,1570.51,1149.69784106
246,0.8602506369352341,629,503808,867.940203666687,0.0030421834,-0.0009800068,0.03378906,503808,6.8703475,17.451439,1570.51,1150.95796858
247,0.9698098581284285,567,505856,871.1937625408173,0.0039506657,-0.0026984343,0.040234376,505856,6.8803663,7.0654974,1564.23,1147.66509557
248,0.7916144579648972,619,507904,874.7999544143677,0.0016991483,-0.0015067793,0.0171875,507904,6.8939476,26.351725,1572.0,1156.626366
249,0.8927261754870415,545,509952,878.1083886623383,0.0037808127,-0.0027908906,0.046826173,509952,6.889899,19.696177,1572.0,1158.5595772200002
250,0.9091414138674736,549,512000,881.8647150993347,0.0027675442,-0.0015333745,0.03125,512000,6.8915725,19.851837,1572.0,1158.8644305400003
251,0.9167212769389153,548,514048,885.5943701267242,0.0030993351,-0.0013308506,0.03378906,514048,6.8974366,19.974977,1572.0,1159.0203305300001
252,0.9386564195156097,636,516096,889.3258047103882,0.0018485354,-0.004259044,0.020703126,516096,6.897002,8.997941,1546.7,1133.4737667099998
253,0.9594654776155949,544,518144,892.5454938411713,0.003498355,-0.0013738826,0.03618164,518144,6.8949547,9.755853,1539.77,1125.48955107
254,0.8225727528333664,605,520192,896.3051052093506,0.0023052078,-0.0012398326,0.022509765,520192,6.8874726,29.126724,1547.31,1130.7532026200001
255,0.9136963859200478,552,522240,899.6903388500214,0.006773426,-0.0035321906,0.097070314,522240,6.884458,19.459587,1556.75,1140.68501613
256,0.91090527176857,554,524288,903.3975915908813,0.005169361,-0.004054705,0.07495117,524288,6.887319,19.682295,1556.75,1140.9519516199998
257,0.9128497540950775,546,526336,907.0897700786591,0.0032069937,-0.0017494267,0.03652344,526336,6.8902307,19.465137,1556.75,1141.0518463699998
258,0.9099720567464828,547,528384,910.8400855064392,0.004756183,-0.0047961916,0.062841795,528384,6.8923807,19.759287,1566.63,1151.9060116899998
259,0.9073172509670258,567,530432,914.5778892040253,0.0029364065,-0.0022193685,0.035351563,530432,6.905238,19.98702,1566.63,1154.47577326
260,0.8491603285074234,631,532480,918.1897876262665,0.002277117,-0.0019077053,0.023974609,532480,6.901417,17.048292,1559.16,1145.7720774
261,0.8901197537779808,572,534528,921.4347991943359,0.0062179477,-0.0025593664,0.07241211,534528,6.8916845,19.192827,1559.16,1143.48732734
262,0.9071404188871384,541,536576,925.0094900131226,0.002508303,-0.0011973897,0.027490234,536576,6.8980637,20.143787,1559.16,1144.0586713100001
263,0.8695368617773056,637,538624,928.7940104007721,0.0036374803,-0.0062058503,0.04350586,538624,6.910479,16.889019,1542.21,1122.8816121999998
264,0.9151343107223511,541,540672,932.0072808265686,0.0031125762,-0.0011093697,0.032958984,540672,6.912561,19.407223,1542.21,1123.01834509
265,0.9358318820595741,621,542720,935.7877731323242,0.0013088586,-0.0013100601,0.011572266,542720,6.920841,10.495792,1526.65,1108.5895618799998
266,0.9150132685899734,548,544768,939.0847806930542,0.0029470795,-0.0022039912,0.032568358,544768,6.9128904,20.18343,1526.65,1108.05128149
267,0.9139167293906212,535,546816,942.8217883110046,0.0032062456,-0.001601631,0.035888672,546816,6.9101233,20.23429,1526.65,1111.9177317200001
268,0.9117591083049774,539,548864,946.6485385894775,0.0020721895,-0.0011019164,0.019970704,548864,6.907988,19.798567,1539.93,1125.3739105299999
269,0.9172054752707481,545,550912,950.4481089115143,0.002841747,-0.00084049534,0.03203125,550912,6.9003725,19.394873,1539.93,1124.9009194899998
270,0.8958030492067337,581,552960,954.2042050361633,0.005024667,-0.0037370373,0.06303711,552960,6.9012785,20.194784,1539.93,1123.45282706
271,0.9015950188040733,565,555008,957.7252721786499,0.0026802036,-0.0023968618,0.029541016,555008,6.895704,19.650837,1553.42,1135.47833271
272,0.9434714131057262,599,557056,961.3491287231445,0.0059205005,-0.007515414,0.079394534,557056,6.9023294,9.234189,1552.9,1132.1575567199998
273,0.8963543996214867,582,559104,964.7658965587616,0.0024066658,-0.00036593224,0.026123047,559104,6.91111,19.727386,1552.9,1133.9350232299998
274,0.9170343801379204,543,561152,968.2833521366119,0.0019605546,-0.001402196,0.017089844,561152,6.9032607,20.284817,1561.2,1144.01499139
275,0.9063080176711082,549,563200,972.0525631904602,0.0034964874,-0.002862644,0.037890624,563200,6.904563,19.726862,1571.78,1154.34204244
276,0.9029041305184364,528,565248,975.7815849781036,0.00308573,-0.0006122777,0.035498045,565248,6.9201684,20.171093,1571.78,1154.1598052
277,0.9650031067430973,546,567296,979.6569747924805,0.0021430363,-0.0018249962,0.020361328,567296,6.934413,7.5784826,1573.18,1156.06012564
278,0.8758825957775116,602,569344,983.4071907997131,0.0013797419,-0.0010302842,0.012744141,569344,6.9424195,27.258884,1586.54,1169.97899734
279,0.8822740614414215,557,571392,986.8055064678192,0.004096343,-0.0036447744,0.045654297,571392,6.950667,29.248093,1591.0,1173.4628392400002
280,0.9070017337799072,584,573440,990.4808833599091,0.0025963641,-0.0018593764,0.027636718,573440,6.9632964,20.119867,1591.0,1173.06052731
281,0.9697345905005932,575,575488,993.9857168197632,0.0021710244,-0.0004519297,0.021435548,575488,6.957409,8.273418,1586.75,1170.7792694400002
282,0.8934665769338608,586,577536,997.544511795044,0.00257151,-0.0016970865,0.027783204,577536,6.948906,19.834902,1586.75,1168.57569463
283,0.9128473177552223,551,579584,1001.034449338913,0.0026081188,-0.0012439729,0.02626953,579584,6.957508,19.951214,1586.75,1167.5382301
284,0.9110158830881119,539,581632,1004.7482633590698,0.0020592285,0.00048097814,0.02211914,581632,6.969285,20.102053,1598.97,1179.9692638400002
285,0.9157985225319862,548,583680,1008.5461280345917,0.0014620792,-0.00029605688,0.011816407,583680,6.9718757,19.888548,1612.49,1192.80726752
286,0.9191274344921112,541,585728,1012.2784698009491,0.0033097148,-0.00042957667,0.036132812,585728,6.9688654,19.665339,1627.17,1206.28164107
287,0.9138436168432236,539,587776,1016.0577070713043,0.0041219187,-0.0021574006,0.049121093,587776,6.9741106,20.015522,1627.17,1206.5947782399999
288,0.9137852266430855,539,589824,1019.8516411781311,0.0036822334,-0.001524235,0.042236328,589824,6.9751725,19.965395,1627.17,1206.9914187599998
289,0.9100400432944298,543,591872,1023.6456427574158,0.004132291,-0.00058497547,0.05078125,591872,6.986946,19.91288,1627.17,1206.9656603199996
290,0.9139162972569466,546,593920,1027.4172348976135,0.0033887525,-0.0027988642,0.036035158,593920,6.9934883,19.778688,1627.17,1206.5524716399998
291,0.9110923483967781,626,595968,1031.1633081436157,0.0020954118,-0.0027415769,0.023876954,595968,6.99965,11.587925,1616.02,1195.8253904099997
292,0.9156724661588669,550,598016,1034.4315395355225,0.002931443,-0.0024944432,0.032128908,598016,7.00575,19.110952,1623.13,1202.9979145799998
293,0.9117172211408615,567,600064,1038.14963889122,0.0052416944,-0.007012258,0.066503905,600064,7.0129786,20.000797,1623.13,1202.5446662499999
294,0.9145030826330185,543,602112,1041.7573654651642,0.0029395898,-0.0042030606,0.03305664,602112,7.020879,19.810167,1623.13,1201.61411357
295,0.9117318168282509,550,604160,1045.5237975120544,0.0029156865,-0.0017023714,0.030273438,604160,7.01783,19.898027,1623.13,1202.04692432
296,0.9112620279192924,536,606208,1049.2478625774384,0.0045696218,-0.002902945,0.058447264,606208,7.008789,19.800003,1623.13,1201.58379779
297,0.8765939772129059,601,608256,1053.0649991035461,0.0019595816,-0.0019970078,0.018603515,608256,7.008171,21.368183,1623.13,1203.87023718
298,0.9569777250289917,591,610304,1056.473180770874,0.0013881687,-0.0012722997,0.0128417965,610304,7.0135794,9.913221,1633.92,1211.43839459
299,0.9161630645394325,540,612352,1059.9353461265564,0.0035136465,-0.0013435616,0.04135742,612352,7.018815,19.517794,1646.24,1223.8541980100001
300,0.9101373925805092,555,614400,1063.7239899635315,0.00319972,-0.001485883,0.03300781,614400,7.0215325,19.62569,1657.98,1236.1570855500001
301,0.9124429225921631,601,616448,1067.4148137569427,0.0020606508,-0.0025335224,0.021875,616448,7.037584,21.58213,1660.45,1239.57043191
302,0.9718388635665178,555,618496,1070.8201968669891,0.00504011,-0.0058455854,0.04897461,618496,7.051174,6.9135613,1669.76,1248.3320270800002
303,0.9236770421266556,545,620544,1074.5097863674164,0.0030880999,-0.0027307947,0.031201173,620544,7.043214,19.025005,1684.06,1262.01164017
304,0.9143433645367622,536,622592,1078.2647516727448,0.0042558303,-0.0030338482,0.04902344,622592,7.0321913,20.159943,1697.73,1275.52256276
305,0.9329072460532188,547,624640,1082.0793869495392,0.004795206,-0.0015830966,0.05708008,624640,7.026956,20.144964,1711.39,1289.5532159200002
306,0.9224161729216576,542,626688,1085.8175625801086,0.0029793538,-0.0027562752,0.032958984,626688,7.0247917,20.153826,1711.39,1289.25498653
307,0.922863133251667,547,628736,1089.5913484096527,0.0027560357,-0.0018616554,0.030957032,628736,7.0227065,19.861052,1724.18,1302.29402927
308,0.9279441013932228,599,630784,1093.3340170383453,0.001141901,-0.00065203133,0.008398438,630784,7.0228453,18.272667,1702.95,1280.2689292
309,0.9084981754422188,539,632832,1096.752727508545,0.0035303005,-0.00070751493,0.04057617,632832,7.020472,20.066927,1717.01,1294.12544287
310,0.9242439568042755,551,634880,1100.548253774643,0.0032158536,-0.0020374923,0.037646484,634880,7.0209618,25.059269,1732.73,1308.5761362
311,0.7909467667341232,647,636928,1104.2641279697418,0.0020942672,-0.0005802068,0.021679688,636928,7.0273004,16.808308,1746.24,1318.14920422
312,0.9048747569322586,582,638976,1107.4275517463684,0.0038651892,-0.0036781668,0.044677734,638976,7.035398,19.35106,1746.24,1320.58148195
313,0.830565944314003,623,641024,1110.9409930706024,0.002533577,0.0011563735,0.026708985,641024,7.0418296,13.498866,1759.44,1329.07101932
314,0.9150365963578224,566,643072,1114.226098537445,0.0017717384,-0.0010191246,0.016845703,643072,7.05049,20.5537,1775.73,1342.65529033
315,0.9175395667552948,541,645120,1117.8441369533539,0.004112124,-0.0005958452,0.048095703,645120,7.058755,20.107563,1775.73,1342.55309935
316,0.9192043617367744,537,647168,1121.6247069835663,0.002423024,-0.001037955,0.022216797,647168,7.056291,19.286541,1775.73,1343.42555276
317,0.9142101630568504,541,649216,1125.437915802002,0.001600091,-0.00019558717,0.012011719,649216,7.042801,19.71261,1775.73,1343.97786131
318,0.9578895680606365,572,651264,1129.224003314972,0.0020881859,-0.0022018084,0.0234375,651264,7.050498,10.063226,1762.87,1332.3667867199997
319,0.9174386709928513,540,653312,1132.8001291751862,0.002381157,-0.0008432446,0.020996094,653312,7.058528,20.042782,1762.87,1332.1647482600001
320,0.920321486890316,547,655360,1136.5874972343445,0.0020901912,-6.111356e-05,0.015332031,655360,7.0534906,20.072613,1762.87,1332.15445492
321,0.9211214110255241,541,657408,1140.3264214992523,0.0025856956,-9.98911e-05,0.019042969,657408,7.0414987,20.150455,1764.24,1336.6752658100002
322,0.911115899682045,584,659456,1144.1077065467834,0.0016744283,-0.0014755616,0.015966797,659456,7.0308967,25.0437,1750.89,1327.1675389900001
323,0.9151253178715706,597,661504,1147.6110577583313,0.004204451,-0.003774948,0.05229492,661504,7.0183,18.268177,1744.81,1321.24918926
324,0.9207229241728783,547,663552,1151.0413417816162,0.0028049548,-0.0006157907,0.024023438,663552,7.0075464,19.97266,1744.81,1321.30908329
325,0.9195515662431717,576,665600,1154.77991604805,0.001311221,-0.0003878652,0.009472656,665600,7.008204,22.828436,1732.31,1307.4455706600002
326,0.9140580147504807,545,667648,1158.3372094631195,0.002231048,0.00039439579,0.01953125,667648,7.0051727,19.687384,1732.31,1308.9188501300002
327,0.9100189134478569,551,669696,1162.0936982631683,0.0031632893,-0.0005447847,0.034570314,669696,7.0088663,20.00259,1743.13,1320.3167623600002
328,0.9182724058628082,550,671744,1165.8073422908783,0.0030202742,-0.002097958,0.028320312,671744,7.0006104,19.770828,1753.71,1331.2099583300003
329,0.9167839735746384,545,673792,1169.528368473053,0.0049638646,-0.0024982777,0.06611328,673792,6.984786,19.62717,1753.71,1331.0861559200002
330,0.9073297157883644,542,675840,1173.2835915088654,0.0048430767,-0.00055775495,0.06289063,675840,6.990505,19.78783,1768.9,1346.4001069700003
331,0.9432262443006039,616,677888,1177.06232380867,0.0022408355,-0.0030175967,0.026367188,677888,7.007495,7.992601,1758.5,1336.42004536
332,0.9188184812664986,585,679936,1180.3858473300934,0.002966221,-0.002830963,0.03378906,679936,7.011373,22.203012,1758.23,1336.86320404
333,0.9411475583910942,556,681984,1183.8863162994385,0.0021452787,-0.000263548,0.020947266,681984,7.0050383,12.722257,1758.23,1337.10333984
334,0.9107037633657455,552,684032,1187.5699026584625,0.0074624172,-0.0036289399,0.103564456,684032,7.0103583,20.015373,1767.71,1347.27377366
335,0.9509107023477554,598,686080,1191.2786996364594,0.0020641373,-0.004006249,0.024121094,686080,7.0161715,7.59366,1763.31,1341.95743321
336,0.9001523852348328,574,688128,1194.7024755477905,0.0047579184,-0.0020910304,0.058496095,688128,7.01091,19.796669,1763.31,1340.0730520600002
337,0.9114306271076202,549,690176,1198.266860485077,0.009755725,-0.005319253,0.13784179,690176,7.0240545,19.04875,1763.31,1339.7449111699998
338,0.9052066132426262,555,692224,1201.9967827796936,0.0029964284,-0.00015822126,0.033935547,692224,7.025771,20.430494,1775.04,1351.55548953
339,0.9508595876395702,541,694272,1205.6851661205292,0.0040545994,-0.0012972488,0.046435546,694272,7.036705,10.351679,1777.65,1354.0469291299999
340,0.8936740905046463,592,696320,1209.4683575630188,0.003285993,-0.0018498248,0.038867187,696320,7.0422144,28.503735,1771.0,1349.3796592600002
341,0.9117736369371414,560,698368,1212.923905134201,0.0029873531,-0.0013383033,0.034423828,698368,7.0323234,20.369925,1774.83,1354.8641904400001
342,0.9154541119933128,561,700416,1216.5811500549316,0.0033231017,-0.0008805314,0.039013673,700416,7.0309587,20.321568,1774.83,1353.9303986099999
343,0.907053530216217,558,702464,1220.2307274341583,0.0028935396,-0.0026751137,0.030908203,702464,7.0355363,20.499105,1774.83,1353.5068292299998
344,0.9102975055575371,552,704512,1223.898178577423,0.0025242805,7.5790325e-05,0.028808594,704512,7.045957,20.02238,1774.83,1353.2982866399998
345,0.9127121865749359,564,706560,1227.6083936691284,0.0017709136,-0.00015250086,0.013134765,706560,7.057769,27.54932,1761.07,1341.4057930000001
346,0.8943937495350838,600,708608,1231.2380826473236,0.0009229117,-0.0005187759,0.00703125,708608,7.0625677,20.827644,1771.18,1349.50975584
347,0.9421834163367748,644,710656,1234.6467156410217,0.003691071,-0.0024588127,0.040966798,710656,7.061821,5.9274645,1775.65,1352.3057579000001
348,0.9797380100935698,561,712704,1237.823161125183,0.005471481,-0.009314541,0.034570314,712704,7.0660133,5.4679728,1769.15,1344.8275685300002
349,0.904228076338768,546,714752,1241.4713988304138,0.0018000683,-0.0005699806,0.0171875,714752,7.0726213,20.02479,1769.15,1344.6425682400002
350,0.9151421189308167,562,716800,1245.2169618606567,0.0023738188,-0.00062741723,0.025585938,716800,7.084119,20.014545,1778.4,1354.40026619
351,0.916372261941433,546,718848,1248.8603372573853,0.0064386176,-0.0027433422,0.08295898,718848,7.0817175,20.033817,1786.1,1363.1701625299997
352,0.8785163685679436,626,720896,1252.6098444461823,0.0029774762,-0.0018985004,0.035839844,720896,7.088609,25.687862,1786.95,1362.80956555
353,0.918807752430439,563,722944,1255.8772025108337,0.004216413,-0.0020807856,0.04916992,722944,7.090804,19.723648,1800.78,1375.34309751
354,0.9175368919968605,551,724992,1259.5133683681488,0.0024040618,-4.778352e-05,0.022998046,724992,7.084764,19.874765,1800.78,1374.3456578199998
355,0.9173279255628586,553,727040,1263.2243838310242,0.0030747084,-0.0005363834,0.03017578,727040,7.0882654,19.514584,1800.78,1373.79181475
356,0.9261255413293839,552,729088,1266.9260077476501,0.004915913,-0.0016599639,0.06357422,729088,7.085939,19.238077,1800.78,1372.7720987099997
357,0.933665081858635,549,731136,1270.6346096992493,0.002809394,-0.00077753834,0.03149414,731136,7.083833,15.0716,1800.78,1371.8309109299996
358,0.9659591168165207,583,733184,1274.3598518371582,0.0026871194,-0.0046209833,0.028125,733184,7.085322,7.021871,1789.46,1361.1583782299997
359,0.9266601130366325,556,735232,1277.867336988449,0.0019053128,-0.0006183529,0.016455078,735232,7.082569,19.733322,1789.46,1360.87209749
360,0.9186912477016449,553,737280,1281.5489451885223,0.0056757,-0.00462903,0.0746582,737280,7.0804596,19.482927,1789.98,1361.97952931
361,0.91537194699049,546,739328,1285.252362728119,0.00572808,-0.0034812852,0.07451172,739328,7.094996,19.863346,1789.98,1363.8697446600002
362,0.9168790355324745,558,741376,1288.9998097419739,0.0015755832,-4.299875e-05,0.015136719,741376,7.107437,20.344862,1789.98,1363.2051451599996
363,0.808448538184166,638,743424,1292.6641914844513,0.0021582549,-0.0015684603,0.02211914,743424,7.11668,21.602556,1789.98,1362.5209396099997
364,0.913701668381691,557,745472,1295.871494293213,0.0038677708,-0.0012495689,0.043652344,745472,7.114862,19.78918,1789.98,1359.44161496
365,0.9186253026127815,556,747520,1299.546935558319,0.0022237527,-0.0009424491,0.024658203,747520,7.1064672,20.12694,1800.5,1369.41258909
366,0.9178272113204002,534,749568,1303.2244973182678,0.0041568605,-0.0027256021,0.050683595,749568,7.1041784,20.686037,1800.5,1368.11724663
367,0.8980841040611267,590,751616,1307.0533952713013,0.0022582912,-0.0021094123,0.025048828,751616,7.0898485,20.987507,1814.14,1381.00311227
368,0.9170074686408043,540,753664,1310.5232706069946,0.0017807905,0.00075053907,0.014355469,753664,7.0743775,19.730585,1814.14,1379.2926669900003
369,0.9169017449021339,554,755712,1314.3115317821503,0.0043236227,-0.0037323,0.050830077,755712,7.061564,20.215694,1823.57,1389.58509032
370,0.9199191182851791,560,757760,1318.0034716129303,0.002413603,-0.0013401789,0.025830079,757760,7.0621276,20.476551,1823.57,1390.79744259
371,0.9167386218905449,544,759808,1321.6576435565948,0.0017755944,0.00041831387,0.016503906,759808,7.0648284,19.923634,1827.82,1394.52210323
372,0.917418047785759,539,761856,1325.4173529148102,0.0063693174,-0.0023258075,0.08364258,761856,7.075015,20.068079,1827.82,1396.4593626199996
373,0.8865043073892593,598,763904,1329.212289571762,0.0027221185,-0.0036845196,0.031542968,763904,7.0796633,27.851755,1815.38,1384.47650325
374,0.917148619890213,554,765952,1332.633543729782,0.0030372771,-0.0014713595,0.032568358,765952,7.083049,19.677158,1815.38,1384.41536498
375,0.9143814444541931,541,768000,1336.330652475357,0.0033736113,-0.0016073203,0.037988283,768000,7.091189,19.982273,1815.38,1383.9715037400001
376,0.9089479893445969,557,770048,1340.111746788025,0.0036718186,-0.0018987249,0.039990235,770048,7.0952024,19.994274,1815.38,1383.8764463000002
377,0.911400631070137,552,772096,1343.788519859314,0.0033334605,-0.0038008424,0.03881836,772096,7.094321,20.013296,1815.38,1382.8483191700004
378,0.9118738994002342,541,774144,1347.4966132640839,0.0033830435,-0.0010869813,0.036474608,774144,7.0846305,19.41935,1815.38,1382.4729763400005
379,0.9143138155341148,543,776192,1351.2822005748749,0.005309418,-0.0042709215,0.06728516,776192,7.0747538,19.692694,1815.38,1382.7474675500002
380,0.915385365486145,543,778240,1355.0485138893127,0.0034301584,-0.00047696877,0.037158202,778240,7.0833063,19.475534,1826.53,1394.0257833000003
381,0.9054097533226013,581,780288,1358.8157405853271,0.0033881466,-0.0026391053,0.038720705,780288,7.096284,27.098932,1811.63,1382.2850839600003
382,0.9551065117120743,551,782336,1362.3385393619537,0.002697452,-0.0014087503,0.028222656,782336,7.1032133,9.257578,1799.21,1371.2576027900004
