value_loss,fps,explained_variance,clipfrac,n_updates,time_elapsed,serial_timesteps,policy_loss,total_timesteps,ep_reward_mean,approxkl,ep_len_mean,policy_entropy
18.226343,517,0.8317821323871613,0.037402343,24,92.29540228843689,49152,-0.006963495,49152,900.1551302682929,0.003470261,1149.341463414634,4.440652
24.820574,508,0.8832103237509727,0.025195312,25,96.25233840942383,51200,-0.0045418185,51200,903.7471504651166,0.0022772108,1150.0,4.438371
41.01122,527,0.8667112588882446,0.017675782,26,100.29476833343506,53248,-0.0014720594,53248,871.2347884680853,0.002032507,1106.1914893617022,4.44668
20.303648,510,0.7844230979681015,0.04526367,27,104.17943477630615,55296,-0.003651945,55296,892.2095488333334,0.0040085805,1125.8333333333333,4.448372
25.486872,524,0.865663006901741,0.023095703,28,108.1927342414856,57344,-0.0020911547,57344,895.3752806800002,0.0021860683,1125.64,4.449115
24.37394,523,0.8902037069201469,0.012353515,29,112.09548115730286,59392,-0.003887707,59392,899.607249519231,0.0014375662,1127.25,4.4587007
19.314966,526,0.7861083745956421,0.059521485,30,116.0087218284607,61440,-0.00524267,61440,917.9650610566039,0.005030106,1144.6415094339623,4.4647493
22.245502,529,0.9007520079612732,0.05214844,31,119.90117192268372,63488,-0.0032116703,63488,920.8628686000002,0.0043039666,1145.0727272727272,4.461793
20.833622,525,0.8095772862434387,0.022949219,32,123.77194595336914,65536,-0.0022902153,65536,937.6590260892857,0.0023893893,1161.2142857142858,4.4605093
31.668707,502,0.8645051419734955,0.017529298,33,127.6714916229248,67584,-0.0025114426,67584,921.9490108474578,0.0020638932,1140.542372881356,4.464834
20.434595,521,0.8291057497262955,0.015771484,34,131.74471998214722,69632,-0.0006028369,69632,936.9936095500001,0.0021370375,1155.6833333333334,4.4593086
21.371685,527,0.8335294872522354,0.01928711,35,135.67225909233093,71680,-0.0020643305,71680,950.9873762295083,0.002100801,1170.327868852459,4.4473825
20.175392,526,0.8370997160673141,0.036816407,36,139.55777168273926,73728,-0.0017268255,73728,963.8397099677421,0.0034317423,1184.5,4.439477
19.718946,482,0.6692050993442535,0.041259766,37,143.44672775268555,75776,-0.0040161037,75776,953.1763283125,0.0035091273,1180.328125,4.440374
18.734943,511,0.8201453685760498,0.082617186,38,147.6931803226471,77824,-0.006499935,77824,967.0739838307692,0.006067453,1193.6923076923076,4.4550886
6.1209435,482,0.9476561844348907,0.010546875,39,151.70064735412598,79872,-0.003121464,79872,954.3312717727273,0.0013012721,1179.8333333333333,4.461066
19.866253,504,0.8294450044631958,0.051367186,40,155.94463729858398,81920,-0.0040356033,81920,968.2344554925373,0.004290707,1192.8059701492537,4.4507537
19.907333,488,0.7855229526758194,0.050390624,41,160.00180888175964,83968,-0.0018906973,83968,980.5762074705881,0.0041289795,1205.3970588235295,4.4511876
19.583158,475,0.7992102056741714,0.027832031,42,164.19609665870667,86016,-0.0029887096,86016,993.7019091304347,0.0026633888,1217.623188405797,4.4576015
37.756233,496,0.844754233956337,0.022802735,43,168.5011384487152,88064,-0.0044531315,88064,984.2399289583332,0.0023338401,1206.4027777777778,4.4611616
25.563,499,0.818589836359024,0.06196289,44,172.62528657913208,90112,-0.004980123,90112,982.8037793108107,0.0049862824,1202.2162162162163,4.46544
33.935802,518,0.8587516397237778,0.020703126,45,176.7234401702881,92160,-0.001941526,92160,971.0848517662337,0.0022562041,1186.935064935065,4.48518
31.398388,515,0.870046392083168,0.018115234,46,180.6702001094818,94208,-0.002670625,94208,959.8190180624999,0.001783333,1177.3,4.4832053
19.808014,485,0.7876126766204834,0.068798825,47,184.64273953437805,96256,-0.0055742105,96256,971.1619711975308,0.0056243474,1188.0617283950617,4.480756
19.923859,524,0.7716151624917984,0.04086914,48,188.86396384239197,98304,-0.002484064,98304,982.3237041097559,0.0036394703,1198.560975609756,4.4868293
20.288399,500,0.8154564052820206,0.077978514,49,192.768075466156,100352,-0.0042936853,100352,992.8577650240962,0.005976667,1208.8072289156626,4.482981
14.762665,522,0.9523959346115589,0.020996094,50,196.85726833343506,102400,-0.004016635,102400,962.7569650232558,0.0023895428,1176.406976744186,4.471804
22.92095,506,0.897540457546711,0.02861328,51,200.77960801124573,104448,-0.0039378526,104448,963.9776859204546,0.0025793375,1176.125,4.4668083
20.265944,461,0.8002104610204697,0.018017579,52,204.82723569869995,106496,-0.0010099972,106496,974.4376047528091,0.0017860711,1185.9325842696628,4.476104
22.621449,486,0.9037449136376381,0.037402343,53,209.2669415473938,108544,-0.0045560463,108544,976.0107088021979,0.0031826836,1186.7032967032967,4.4838877
24.613758,519,0.8544749915599823,0.01953125,54,213.47526931762695,110592,-0.006364636,110592,975.3204394193549,0.0031082898,1183.9354838709678,4.49475
20.13364,506,0.7947360128164291,0.08823242,55,217.42126321792603,112640,-0.0034086895,112640,984.6902421702129,0.006741558,1193.1382978723404,4.500857
20.34604,519,0.7892896085977554,0.024121094,56,221.46573185920715,114688,-0.0015939574,114688,993.9102411578948,0.0026247127,1202.1473684210525,4.5066895
20.2463,495,0.7989222556352615,0.05913086,57,225.41126918792725,116736,-0.0042964537,116736,1003.0573181145833,0.004758935,1210.96875,4.5053773
24.816118,496,0.8683115690946579,0.022998046,58,229.5411717891693,118784,-0.0030916978,118784,1003.3146426836734,0.0024309945,1209.9285714285713,4.5079575
20.270779,502,0.8128393739461899,0.021337891,59,233.6636950969696,120832,-0.0029465219,120832,1011.9097819292929,0.0023146074,1218.4040404040404,4.5040045
21.182325,525,0.6633780002593994,0.049316406,60,237.74334907531738,122880,-0.0043447292,122880,1015.22846633,0.004241797,1226.71,4.50763
13.127368,513,0.956045214086771,0.021777343,61,241.64454102516174,124928,-0.0037405796,124928,1003.07968471,0.0022473612,1211.19,4.504501
30.709,520,0.9089041128754616,0.030517578,62,245.63467001914978,126976,-0.0045609856,126976,991.2930764300003,0.0027740563,1192.08,4.4966297
24.47436,515,0.8333263099193573,0.04897461,63,249.57253193855286,129024,-0.004574139,129024,998.70189293,0.0046491907,1196.81,4.490365
11.626542,530,0.9487385973334312,0.029296875,64,253.54374241828918,131072,-0.0059254277,131072,977.2525244600001,0.0026671148,1173.56,4.497981
30.878366,523,0.8742847740650177,0.027294923,65,257.4033727645874,133120,-0.0042115496,133120,964.5693296200002,0.0025357674,1153.08,4.5045853
33.14889,535,0.9005112424492836,0.01845703,66,261.31820845603943,135168,-0.0046009207,135168,919.7577471300001,0.0019173464,1101.55,4.4936867
10.641709,523,0.969269048422575,0.018066406,67,265.1412160396576,137216,-0.0027969142,137216,902.2887460499999,0.0016277244,1084.13,4.4868765
27.273554,525,0.9223322942852974,0.0171875,68,269.05448842048645,139264,-0.0019352466,139264,903.5213397399999,0.0018236365,1085.12,4.4876623
14.912367,554,0.9382028579711914,0.013232422,69,272.953670501709,141312,-0.001414576,141312,889.3635527700001,0.0015055663,1071.15,4.4857464
18.5571,558,0.842708945274353,0.020898437,70,276.64535093307495,143360,-0.0026806095,143360,841.0231524100001,0.0021367099,1023.14,4.480631
12.048723,552,0.9220689237117767,0.015771484,71,280.3130843639374,145408,-0.004988237,145408,780.7278080400001,0.0016537011,958.65,4.4805984
10.552254,555,0.9035749509930611,0.028955078,72,284.01793384552,147456,-0.0067173196,147456,769.0995599400001,0.0028319326,950.11,4.4769263
11.142383,548,0.9502501487731934,0.011328125,73,287.7055926322937,149504,-0.0025948007,149504,744.8703023800001,0.0012029165,931.41,4.4730206
9.542458,575,0.8410142362117767,0.03984375,74,291.44016194343567,151552,-0.004690736,151552,735.0394322699999,0.0032892167,926.75,4.471567
4.6202006,520,0.9781504832208157,0.039746094,75,294.9986548423767,153600,-0.003515318,153600,717.9344307700001,0.0035378698,909.87,4.477376
22.78245,539,0.8841697946190834,0.03803711,76,298.93336725234985,155648,-0.0029917727,155648,714.9660975099998,0.003301849,909.87,4.4810514
9.364406,547,0.8992467448115349,0.028759766,77,302.7331392765045,157696,-0.005191544,157696,718.4468203899997,0.0026206379,919.79,4.482457
6.0664797,516,0.9562062248587608,0.05234375,78,306.4745008945465,159744,-0.005803593,159744,707.4098286899998,0.004072106,910.68,4.4841075
19.573828,528,0.847281202673912,0.04799805,79,310.4433128833771,161792,-0.004196704,161792,726.0094267299999,0.004078089,930.68,4.480706
19.272333,515,0.8687729984521866,0.024804687,80,314.31781339645386,163840,-0.0042524086,163840,743.1826239999999,0.0023396069,949.51,4.47363
25.608347,531,0.8669995069503784,0.0105957035,81,318.2875723838806,165888,-0.002908303,165888,727.47769061,0.001297591,933.29,4.4797773
26.626123,507,0.8602668642997742,0.023974609,82,322.14046335220337,167936,-0.0049223644,167936,721.58204682,0.0022089898,922.18,4.4800673
19.692257,495,0.8299283683300018,0.03388672,83,326.17352533340454,169984,-0.0036238474,169984,739.8490790300001,0.0029696927,942.14,4.4825897
19.42023,522,0.8202387690544128,0.037402343,84,330.30477952957153,172032,-0.002155176,172032,739.6687626900001,0.0032319247,942.14,4.485223
19.769629,497,0.8102233111858368,0.044628907,85,334.22787165641785,174080,-0.0034455764,174080,756.6590752000002,0.0040538423,959.84,4.490913
18.964989,523,0.9119811505079269,0.027001953,86,338.3452045917511,176128,-0.005005891,176128,708.8463037399997,0.0026659726,912.37,4.491496
20.869213,505,0.8343287408351898,0.032958984,87,342.2576849460602,178176,-0.0034616906,178176,708.0986215799999,0.002939774,912.37,4.496177
19.686413,526,0.8167218267917633,0.040966798,88,346.3057074546814,180224,-0.0024781644,180224,721.1862662299999,0.003717482,926.73,4.513804
21.118107,478,0.8232231140136719,0.017724609,89,350.1926956176758,182272,-0.0035532196,182272,739.1343459599998,0.0021609105,945.39,4.52596
13.462051,537,0.9020266756415367,0.024267578,90,354.4765865802765,184320,-0.004295812,184320,736.8195907199998,0.0025176078,945.39,4.5081906
33.335613,540,0.868160143494606,0.030810546,91,358.2895486354828,186368,-0.0067210468,186368,738.2250394700001,0.0027673426,949.43,4.5070696
11.879021,546,0.9306623190641403,0.012451172,92,362.08164405822754,188416,-0.0034184433,188416,734.31331241,0.0014469994,946.73,4.5147314
19.822786,494,0.8150888979434967,0.01328125,93,365.8282871246338,190464,-0.0010020772,190464,750.3185518099999,0.001304331,962.7,4.523302
15.51252,485,0.9284128919243813,0.015527343,94,369.9677963256836,192512,-0.0053697256,192512,718.2520383699999,0.001731546,931.04,4.5270987
12.840179,507,0.9563526511192322,0.033251952,95,374.1875364780426,194560,-0.006209551,194560,719.3422680599999,0.002820084,933.88,4.526008
2.8871741,500,0.9846064830198884,0.0375,96,378.21993470191956,196608,-0.0063222796,196608,721.8247614799999,0.003611996,937.53,4.5322046
19.865116,492,0.8053140938282013,0.02993164,97,382.31144881248474,198656,-0.0029997735,198656,720.8416698499999,0.0030133897,937.53,4.5366564
28.731384,522,0.8355909138917923,0.034423828,98,386.47263264656067,200704,-0.004121215,200704,720.38440181,0.0028110417,937.35,4.5332413
19.106237,491,0.8387092798948288,0.023095703,99,390.3956995010376,202752,-0.0013259295,202752,719.1631138299999,0.0022743254,937.35,4.537207
25.861874,477,0.8596805483102798,0.03364258,100,394.56393551826477,204800,-0.004634093,204800,717.25007632,0.0028193006,937.36,4.5481863
19.702438,501,0.7567499428987503,0.09335937,101,398.8513023853302,206848,-0.0056647183,206848,735.4956368400001,0.00705171,957.18,4.5577707
30.304455,511,0.8886988833546638,0.031591795,102,402.9319763183594,208896,-0.003900305,208896,702.6036642500003,0.0030674548,925.36,4.552989
22.6806,474,0.8338425755500793,0.008447265,103,406.93290519714355,210944,-0.0034551888,210944,700.3292808600002,0.0011895343,925.36,4.543486
20.061583,521,0.4409099817276001,0.027001953,104,411.25372672080994,212992,-0.0044822367,212992,711.8923982200001,0.0025956144,943.14,4.5437865
5.612295,500,0.956918116658926,0.03334961,105,415.1846692562103,215040,-0.004230607,215040,695.9931579800001,0.0033815564,927.38,4.5502973
34.858315,534,0.8003551512956619,0.01875,106,419.2751808166504,217088,-0.0040796623,217088,698.02394047,0.0017243766,926.28,4.5464754
19.551914,525,0.80619116127491,0.015527343,107,423.1087121963501,219136,-0.0026505927,219136,713.1485179,0.001644277,943.82,4.5490785
20.002508,511,0.8256603330373764,0.05078125,108,427.0047128200531,221184,-0.0043994384,221184,728.03684845,0.004600065,961.5,4.5599313
19.964458,534,0.6277952492237091,0.012158203,109,431.008825302124,223232,-0.0023668911,223232,722.8457293400002,0.0015691177,961.5,4.569522
19.700405,531,0.8418991267681122,0.051220704,110,434.8375515937805,225280,-0.0041495687,225280,737.9069229999998,0.0045232098,979.01,4.58476
18.424994,529,0.7945327460765839,0.0734375,111,438.68884921073914,227328,-0.005413241,227328,753.5846174999999,0.005565022,998.89,4.59851
20.694702,501,0.8166952133178711,0.019091796,112,442.56049060821533,229376,-0.0032598884,229376,770.9492880900001,0.0021068882,1016.77,4.602171
20.892591,519,0.8370180279016495,0.028222656,113,446.6458923816681,231424,-0.0025946032,231424,770.20231359,0.0028045855,1016.77,4.6041985
20.559055,535,0.8126230388879776,0.017626952,114,450.58706498146057,233472,-0.0017048297,233472,784.1235935000001,0.0018617024,1036.7,4.6032085
20.787243,511,0.8411399722099304,0.03125,115,454.4152765274048,235520,-0.004089728,235520,800.18535297,0.0028178263,1053.02,4.5973525
19.777424,493,0.8202903419733047,0.031884767,116,458.4202880859375,237568,-0.0041588214,237568,815.3842449100001,0.0028735406,1070.52,4.596766
30.562637,525,0.8792192712426186,0.03178711,117,462.56824707984924,239616,-0.004083909,239616,817.8719276200004,0.002981762,1074.44,4.601214
10.285543,531,0.9120434820652008,0.022998046,118,466.4694871902466,241664,-0.004450285,241664,806.9778563100002,0.0020609829,1067.0,4.613525
19.783596,511,0.8513031005859375,0.05883789,119,470.32147336006165,243712,-0.0035566133,243712,824.0456467500002,0.004804014,1083.91,4.6156206
19.406712,499,0.8204117715358734,0.047021486,120,474.32771372795105,245760,-0.0020624679,245760,840.4689960600002,0.0042398474,1100.88,4.600607
20.3966,522,0.7875043451786041,0.048583984,121,478.4296410083771,247808,-0.002731428,247808,857.4643169900003,0.0041649453,1118.53,4.5846524
20.26379,517,0.8586823642253876,0.044970702,122,482.3531894683838,249856,-0.0033323239,249856,874.9295275800001,0.0037495077,1136.08,4.5760407
20.41783,505,0.8172526210546494,0.035351563,123,486.3144772052765,251904,-0.0019064151,251904,890.58763368,0.0030959775,1153.13,4.5821233
29.106491,501,0.8522745817899704,0.017773438,124,490.3659670352936,253952,-0.0036938637,253952,893.3609667499998,0.0025043357,1157.47,4.583984
20.37358,510,0.8367530852556229,0.044433594,125,494.4462265968323,256000,-0.0024100079,256000,909.6367771299998,0.0037375446,1175.13,4.583895
17.368359,534,0.8880771026015282,0.028710937,126,498.45854234695435,258048,-0.005375071,258048,913.4320601699999,0.0029774343,1180.01,4.5869746
20.067392,523,0.843267634510994,0.045458984,127,502.2895691394806,260096,-0.0039990237,260096,929.8772447899998,0.0039674984,1196.71,4.593149
20.243244,515,0.8459634035825729,0.05522461,128,506.2025225162506,262144,-0.003354425,262144,944.5466716099999,0.0044344133,1212.2,4.5959682
20.042316,535,0.838352844119072,0.036376953,129,510.1760959625244,264192,-0.0024925575,264192,960.5289246899999,0.0033200788,1229.0,4.5983963
19.908945,505,0.8223268687725067,0.050732423,130,513.9992759227753,266240,-0.0014389129,266240,976.37850221,0.004241863,1245.55,4.595004
19.812561,506,0.8366005122661591,0.058740236,131,518.0538206100464,268288,-0.00339808,268288,993.55379885,0.0048706257,1263.27,4.591499
19.971083,501,0.826652929186821,0.06743164,132,522.0987160205841,270336,-0.0035218834,270336,1010.71178378,0.0053067207,1281.14,4.590894
20.017033,516,0.8310485631227493,0.0375,133,526.1848220825195,272384,-0.0024144151,272384,1026.01677578,0.00331693,1296.73,4.595894
31.468945,532,0.8199972659349442,0.026464844,134,530.1535577774048,274432,-0.0020547104,274432,1044.75980949,0.0025249922,1316.9,4.5868554
19.871153,503,0.809812530875206,0.028710937,135,534.0032455921173,276480,-0.003057941,276480,1061.3751067100002,0.0026244936,1332.67,4.580742
19.719372,502,0.8207241296768188,0.031982422,136,538.0700943470001,278528,-0.0011828933,278528,1078.26264639,0.0030263714,1349.45,4.5908465
19.704493,522,0.8200365751981735,0.035205077,137,542.1454565525055,280576,-0.0026242775,280576,1094.61760995,0.0035107392,1366.27,4.611134
19.628925,498,0.8089690804481506,0.01928711,138,546.0664944648743,282624,-0.0014160192,282624,1110.0927357599999,0.0019921944,1381.65,4.6339173
31.627619,507,0.8271480202674866,0.038964845,139,550.176100730896,284672,-0.004926225,284672,1125.58278941,0.0034407403,1396.18,4.6496286
19.4285,515,0.8310428410768509,0.034521483,140,554.2147035598755,286720,-0.0027110572,286720,1142.5189675,0.0030748653,1414.05,4.668521
12.306757,521,0.9327351078391075,0.014892578,141,558.1917173862457,288768,-0.004885425,288768,1142.6907637199997,0.0018437386,1413.85,4.684204
19.374722,512,0.8005530685186386,0.015917968,142,562.115939617157,290816,-0.0022842013,290816,1159.547532,0.0019878112,1430.71,4.687003
24.923622,519,0.8639584928750992,0.048779298,143,566.111020565033,292864,-0.0043354286,292864,1173.33383905,0.004781781,1442.77,4.6820135
20.506327,519,0.805494412779808,0.034228515,144,570.0514829158783,294912,-0.0013117067,294912,1189.95742213,0.003023223,1459.63,4.6770396
23.220245,532,0.8894325867295265,0.029003907,145,573.9905219078064,296960,-0.0022718278,296960,1200.7995629999998,0.0027326783,1468.62,4.678569
13.067184,534,0.8956263437867165,0.016308594,146,577.8340363502502,299008,-0.005276826,299008,1201.86524382,0.002047883,1468.39,4.675734
20.19927,524,0.7947427332401276,0.079638675,147,581.6681406497955,301056,-0.0039510536,301056,1213.5737456200002,0.0060052834,1479.36,4.663351
20.200224,525,0.8065306395292282,0.012988281,148,585.5695824623108,303104,-0.00025320533,303104,1230.93636206,0.0015811796,1496.24,4.659862
21.366474,530,0.822691485285759,0.030810546,149,589.4644002914429,305152,-0.0015730507,305152,1233.74287297,0.0029538856,1496.24,4.6600485
31.47436,535,0.8290808945894241,0.030908203,150,593.3253872394562,307200,-0.004625752,307200,1232.15137185,0.002917367,1489.68,4.663016
20.141296,492,0.7827309966087341,0.025537109,151,597.1491339206696,309248,-0.0011044968,309248,1243.99791973,0.0026263422,1498.79,4.6590557
20.20531,494,0.8143902570009232,0.051513672,152,601.3099789619446,311296,-0.001430776,311296,1244.1869933599999,0.004462643,1498.79,4.649391
20.156208,416,0.7868819236755371,0.049560547,153,605.452116727829,313344,-0.0022454523,313344,1244.96956031,0.0043865414,1498.79,4.6438055
29.717632,506,0.8415517061948776,0.03305664,154,610.3652684688568,315392,-0.0025518476,315392,1244.42627357,0.0030438271,1496.52,4.6381197
28.958603,485,0.8541126251220703,0.048876952,155,614.4062902927399,317440,-0.0035484005,317440,1240.42799171,0.0038527672,1489.97,4.6370625
27.354221,485,0.8733678162097931,0.021533202,156,618.6229310035706,319488,-0.00278167,319488,1223.9872564499997,0.0027125531,1472.36,4.6240683
38.53402,553,0.7360841035842896,0.020654297,157,622.8436720371246,321536,-0.004570893,321536,1176.2526324799999,0.0022689737,1420.84,4.629512
28.498325,563,0.8724436610937119,0.02241211,158,626.543781042099,323584,-0.0060259975,323584,1129.41426024,0.0025878607,1370.58,4.634794
20.520779,539,0.8311451077461243,0.038476564,159,630.1771414279938,325632,-0.0019175066,325632,1146.81287537,0.0034112348,1388.2,4.62689
20.209352,538,0.8157472461462021,0.026464844,160,633.9764411449432,327680,-0.002948876,327680,1163.5306820600001,0.0027337302,1404.92,4.6192045
20.093529,535,0.8079438656568527,0.038085938,161,637.7831602096558,329728,-0.0039035282,329728,1177.09301314,0.0032743625,1417.37,4.619564
20.078304,533,0.7742075771093369,0.030908203,162,641.6114342212677,331776,-0.0024660223,331776,1193.86404557,0.0029738867,1434.12,4.62205
20.97674,548,0.8372133523225784,0.068603516,163,645.4509868621826,333824,-0.0051768995,333824,1205.50112887,0.0051937643,1443.96,4.627852
21.497068,552,0.856974795460701,0.016796876,164,649.1847879886627,335872,-0.0021966822,335872,1204.2085257200001,0.0018314652,1443.96,4.638515
7.8964376,555,0.9527640119194984,0.026416015,165,652.8942143917084,337920,-0.0062047355,337920,1212.86445236,0.0026585246,1456.64,4.641036
35.32241,560,0.8195387125015259,0.035888672,166,656.5840394496918,339968,-0.0052009085,339968,1212.93762092,0.003115959,1456.7,4.6418686
28.169886,539,0.8599194437265396,0.029248048,167,660.2357695102692,342016,-0.0009832364,342016,1225.86857382,0.0029426063,1468.62,4.645973
33.913303,579,0.7929536253213882,0.027880859,168,664.0345706939697,344064,-0.004878973,344064,1162.9573250600001,0.0026218959,1401.08,4.6479783
19.926239,530,0.8054080009460449,0.09677734,169,667.5715379714966,346112,-0.005106248,346112,1178.9431775500002,0.0073091486,1417.63,4.6529856
28.037851,545,0.8688392639160156,0.018896485,170,671.4304249286652,348160,-0.0030039465,348160,1162.6943099500002,0.002343604,1401.17,4.65725
27.729542,591,0.6322490572929382,0.04399414,171,675.1870272159576,350208,-0.0066891583,350208,1137.5368531699999,0.0049314275,1370.04,4.6587577
24.085293,575,0.8547380119562149,0.017871093,172,678.6472754478455,352256,-0.0026138094,352256,1111.9884362599996,0.0017768191,1340.87,4.6623945
20.101067,535,0.781122475862503,0.048339844,173,682.2084345817566,354304,-0.0040296637,354304,1114.9414927899998,0.004107045,1340.87,4.6592216
20.004316,533,0.803968608379364,0.050341796,174,686.0319113731384,356352,-0.0032591063,356352,1120.33036514,0.0042906627,1340.87,4.6535754
26.181265,584,0.8923009634017944,0.028564453,175,689.8703954219818,358400,-0.005716154,358400,1057.58560033,0.0028196515,1273.15,4.648335
27.402176,550,0.8628715872764587,0.026367188,176,693.3771221637726,360448,-0.0025357027,360448,1045.18769045,0.0024844415,1255.49,4.652703
26.370514,541,0.8597283512353897,0.03149414,177,697.0993695259094,362496,-0.0040837983,362496,1030.31288051,0.0030221483,1237.86,4.652919
25.931442,594,0.8037602752447128,0.009228515,178,700.881502866745,364544,-0.0016946156,364544,1008.2928981399999,0.000999496,1213.49,4.658067
24.787418,540,0.8411053419113159,0.06826172,179,704.3265886306763,366592,-0.009143982,366592,990.6468979,0.008908461,1193.52,4.670764
20.840818,537,0.8095772862434387,0.028759766,180,708.1164076328278,368640,-0.004586537,368640,990.3834972899999,0.002622943,1193.52,4.682809
20.161877,539,0.8288598209619522,0.012646484,181,711.9261291027069,370688,-0.0012584963,370688,991.81012139,0.0016929677,1193.52,4.673419
20.377373,553,0.930327296257019,0.038623046,182,715.7202229499817,372736,-0.0030403272,372736,955.4708084800001,0.005788917,1154.69,4.685309
20.754004,550,0.8789915665984154,0.05581055,183,719.4204804897308,374784,-0.0035598464,374784,968.15692175,0.004478763,1165.15,4.708436
19.853878,544,0.8501966297626495,0.062109374,184,723.1434006690979,376832,-0.004226709,376832,984.93217246,0.004862487,1185.11,4.719491
19.656673,549,0.834259957075119,0.06484375,185,726.9044098854065,378880,-0.0017435724,378880,984.5678668800001,0.004749434,1185.11,4.7247987
41.692158,565,0.8621235191822052,0.036572266,186,730.63161444664,380928,-0.008022149,380928,919.3081698800002,0.0032574595,1116.04,4.7325993
7.5649896,561,0.9539793096482754,0.02236328,187,734.253659248352,382976,-0.0023662774,382976,903.54877874,0.0023885742,1099.65,4.7251854
20.660082,554,0.8138678222894669,0.038720705,188,737.900279045105,385024,-0.001423198,385024,903.33557993,0.0033135335,1099.65,4.7112174
24.751188,561,0.8944339975714684,0.043017577,189,741.5940928459167,387072,-0.0021614903,387072,900.58829044,0.0036994095,1098.19,4.707203
23.676815,561,0.8905014321208,0.061279297,190,745.239031791687,389120,-0.0045571076,389120,886.1691270799998,0.004837022,1084.0,4.7073984
24.30453,574,0.882384292781353,0.0390625,191,748.8898112773895,391168,-0.0035223297,391168,869.41405794,0.0032876364,1067.71,4.7115197
11.024339,575,0.9421555995941162,0.0265625,192,752.4572598934174,393216,-0.0038646068,393216,858.65472623,0.0023746265,1056.87,4.7107234
33.34922,567,0.7888215035200119,0.014453125,193,756.019469499588,395264,-0.00220478,395264,872.30373019,0.001534936,1072.7,4.707738
32.391373,559,0.8854875043034554,0.05605469,194,759.6284899711609,397312,-0.0038251649,397312,853.1245627100001,0.0043972116,1053.72,4.704206
20.555151,554,0.8194978684186935,0.035449218,195,763.2915658950806,399360,-0.0012646783,399360,853.3468411500002,0.003319982,1053.72,4.695052
