approxkl,fps,n_updates,clipfrac,policy_loss,time_elapsed,value_loss,policy_entropy,total_timesteps,explained_variance,serial_timesteps,ep_len_mean,ep_reward_mean
0.0011113733,436,781,0.012109375,-0.00536253,7183.682823181152,1.8887551,5.312162,1599488,0.9771662931889296,1599488,1965.35,1940.4448557199999
0.0031777597,438,782,0.032666016,-0.002397524,7188.376572608948,19.09782,5.326033,1601536,0.08221536874771118,1601536,1965.35,1940.6984819299998
0.0013559753,451,783,0.009179687,-0.0012361006,7193.045680761337,23.845999,5.315419,1603584,0.9017174690961838,1603584,1937.43,1912.92901169
0.0012156239,174,784,0.008496094,-0.0024837642,7197.577879667282,1.6818889,5.306796,1605632,0.9848449695855379,1605632,1924.09,1899.5619732
0.0031445003,170,785,0.039111327,-0.00018158897,7209.287302017212,19.958616,5.3168755,1607680,-0.0009590387344360352,1607680,1924.09,1899.6235463799999
0.00090291846,191,786,0.005859375,-0.0010450307,7221.3187391757965,22.305239,5.3165636,1609728,0.8405893445014954,1609728,1915.85,1891.7217444
0.00084767723,238,787,0.0065429686,-0.0011276009,7231.9886565208435,22.000412,5.320317,1611776,0.7783714979887009,1611776,1912.57,1888.61940389
0.0021529256,166,788,0.021533202,-0.00057918363,7240.559437990189,19.854893,5.3306203,1613824,-0.011424660682678223,1613824,1922.97,1899.2220149099999
0.003031028,197,789,0.032910157,-0.0036774972,7252.845433473587,20.959808,5.331317,1615872,0.8500843793153763,1615872,1921.29,1897.4805720199997
0.0025257645,180,790,0.024560547,-0.003374699,7263.226524353027,1.6707608,5.342825,1617920,0.9855121886357665,1617920,1903.93,1880.62111933
0.0021989678,175,791,0.024414062,-0.001345445,7274.58242893219,19.685139,5.346597,1619968,-0.0031937360763549805,1619968,1903.93,1881.20540045
0.0030602994,164,792,0.03354492,-0.002837186,7286.22253036499,19.550068,5.3441753,1622016,-0.0005868673324584961,1622016,1903.93,1881.1967053800001
0.0020850762,185,793,0.021582032,-0.0010891125,7298.647594451904,20.631184,5.3372445,1624064,0.8557634055614471,1624064,1886.74,1864.2481775500003
0.0012705438,297,794,0.0109375,-0.0023928732,7309.709745645523,20.629726,5.328282,1626112,0.9110829830169678,1626112,1855.3,1833.0904103300002
0.002929823,218,795,0.03017578,-0.0030437524,7316.596172571182,4.0261626,5.318836,1628160,0.9803141504526138,1628160,1826.87,1804.6166341800001
0.0017895608,284,796,0.015039062,-0.001958663,7325.975190162659,21.463526,5.313891,1630208,0.9077404737472534,1630208,1797.44,1775.8496032
0.001953672,183,797,0.019335937,-0.0022983297,7333.163948535919,0.27733535,5.321097,1632256,0.9969465923495591,1632256,1781.39,1760.0835946200002
0.002451966,157,798,0.025585938,-0.0003771625,7344.323876142502,19.742067,5.3306046,1634304,-0.007573366165161133,1634304,1781.39,1760.13742775
0.0029619737,171,799,0.0328125,-0.002798502,7357.331482410431,19.848633,5.3246565,1636352,-0.0005904436111450195,1636352,1781.39,1760.16023932
0.001604072,360,800,0.015332031,-0.002037006,7369.286476612091,21.868053,5.327481,1638400,0.875625915825367,1638400,1775.51,1754.6206172
0.0029209098,170,801,0.033203125,-0.0033339623,7374.969895601273,0.10162979,5.3216743,1640448,0.9979203140828758,1640448,1758.03,1737.23722954
0.005572438,171,802,0.07563476,-0.0056921416,7386.986104249954,19.143875,5.319511,1642496,-0.008387923240661621,1642496,1758.03,1737.3239712699997
0.0013970446,270,803,0.013671875,-0.0020638383,7398.903043985367,21.129799,5.321278,1644544,0.9089022278785706,1644544,1729.13,1708.5469400700001
0.0006216422,192,804,0.0010742188,-0.0002277587,7406.473500490189,21.094501,5.3153844,1646592,0.8541456609964371,1646592,1711.52,1691.17158875
0.00280322,209,805,0.033154298,-0.0019786437,7417.107259750366,22.073338,5.3163977,1648640,0.8471975475549698,1648640,1694.37,1673.92140435
0.0046282005,172,806,0.058203124,-0.0052654925,7426.904093027115,0.1889669,5.313613,1650688,0.9982972939033061,1650688,1676.72,1656.0954843599998
0.002295732,210,807,0.022949219,-0.0022170388,7438.8073761463165,21.377064,5.2962265,1652736,0.8490975499153137,1652736,1662.82,1642.13288506
0.0025090452,294,808,0.024121094,-0.0018925404,7448.553985834122,22.453259,5.285831,1654784,0.9338557049632072,1654784,1631.05,1610.3951767600001
0.0052391673,312,809,0.06733398,-0.009005053,7455.50288271904,1.6243887,5.2875986,1656832,0.9936072542332113,1656832,1587.64,1566.55213917
0.0012435593,210,810,0.010791016,-0.0016216444,7462.058184623718,20.232038,5.304028,1658880,0.6768432259559631,1658880,1587.64,1566.5972922800001
0.00835702,172,811,0.11586914,-0.009170618,7471.803900003433,0.47629648,5.306859,1660928,0.9952876600436866,1660928,1573.85,1552.74782151
0.0020952274,295,812,0.017675782,-0.003310468,7483.66791677475,20.610636,5.301284,1662976,0.9188456982374191,1662976,1557.69,1536.3654941300001
0.002998927,199,813,0.03564453,-0.002445186,7490.6007561683655,19.4073,5.3030415,1665024,0.021080076694488525,1665024,1557.69,1536.3559455900001
0.0039921342,193,814,0.04926758,-0.008173147,7500.853001832962,0.24295482,5.2989774,1667072,0.9978824965655804,1667072,1547.67,1526.1636005999999
0.0014514249,170,815,0.010791016,-0.000623956,7511.414510011673,19.657438,5.2855477,1669120,-0.004197359085083008,1669120,1552.38,1531.1891045099997
0.0023843748,210,816,0.020214844,-0.002880099,7523.404491901398,19.883808,5.274594,1671168,0.8706104606389999,1671168,1538.48,1517.4667193799999
0.0036189198,171,817,0.042089842,-0.00255914,7533.15021443367,18.830544,5.2631965,1673216,0.0649002194404602,1673216,1541.73,1520.9030046100002
0.003479553,235,818,0.04111328,-0.001940402,7545.107007026672,19.29008,5.253492,1675264,0.01309579610824585,1675264,1541.73,1520.83650934
0.0044115977,479,819,0.05239258,-0.008910688,7553.818721294403,1.6771686,5.252862,1677312,0.9925828329287469,1677312,1527.85,1506.4880740899994
0.0079688635,440,820,0.11142578,-0.005157733,7558.088545560837,19.811193,5.258554,1679360,0.018563449382781982,1679360,1527.85,1506.36682568
0.0010436181,378,821,0.006152344,-0.0004322916,7562.733966350555,19.747778,5.2695546,1681408,0.003573119640350342,1681408,1527.85,1506.57209706
0.003716997,171,822,0.045410156,-0.001504904,7568.143440008163,19.7477,5.279616,1683456,-0.009402990341186523,1683456,1527.85,1506.54322713
0.002349201,183,823,0.022070313,-0.0019988078,7580.11777639389,19.663977,5.2839794,1685504,-0.0006994009017944336,1685504,1527.85,1506.5817231300002
0.002126277,372,824,0.018945312,-0.00059633737,7591.297978878021,18.76985,5.2843776,1687552,0.07592320442199707,1687552,1527.85,1506.4234866200004
0.0040153526,164,825,0.050830077,-0.0030861122,7596.80239200592,19.762913,5.2843814,1689600,-0.004977107048034668,1689600,1527.85,1506.4148065700003
0.001809337,174,826,0.013525391,-0.00074140757,7609.266940116882,19.670303,5.2819257,1691648,0.002492845058441162,1691648,1527.85,1506.4230384900002
0.0034985046,465,827,0.035009764,-0.0058672028,7621.036517620087,21.844772,5.2826157,1693696,0.7726943790912628,1693696,1517.33,1495.3794956000002
0.006562433,439,828,0.084033206,-0.008633506,7625.433701992035,0.20342188,5.2848334,1695744,0.9983462055679411,1695744,1513.92,1491.6048603200002
0.0036904148,453,829,0.037402343,-8.336947e-05,7630.092141389847,17.930042,5.2845674,1697792,0.1436876654624939,1697792,1513.92,1491.54674142
0.002757191,176,830,0.021484375,-0.004164481,7634.607710123062,18.722485,5.2647176,1699840,0.8326869308948517,1699840,1512.05,1488.9971009900005
0.0032418233,349,831,0.031152343,-0.0032141707,7646.2228446006775,19.710018,5.241877,1701888,-0.015462517738342285,1701888,1512.05,1488.9150952800005
0.005137792,404,832,0.062304687,-0.0034781664,7652.090657234192,19.421274,5.237678,1703936,0.040798962116241455,1703936,1512.05,1488.9660289500005
0.0017474294,417,833,0.010302735,-0.00048294803,7657.151781797409,19.735462,5.226655,1705984,0.009979248046875,1705984,1512.05,1489.1027012600002
0.0037419084,475,834,0.04609375,-0.0016694177,7662.058757305145,19.654095,5.2238197,1708032,0.003536522388458252,1708032,1512.05,1489.1309475600003
0.00198873,463,835,0.015234375,-0.002286557,7666.370833873749,5.5043736,5.2044244,1710080,0.9212559536099434,1710080,1512.05,1489.0341920100002
0.0028095408,432,836,0.029199218,-0.0012303109,7670.78694319725,19.876482,5.198203,1712128,0.029523789882659912,1712128,1512.05,1489.4679626900001
0.0008006105,431,837,0.0038085938,-0.00049013895,7675.519358873367,20.2846,5.210422,1714176,0.0012619495391845703,1714176,1512.05,1489.52795639
0.003236025,181,838,0.030615235,-0.0028329464,7680.268047094345,20.130926,5.2124443,1716224,-0.022958874702453613,1716224,1512.05,1489.4422076600001
0.0037140697,165,839,0.041308593,-0.0029198143,7691.526354312897,19.978065,5.2145014,1718272,-0.004353165626525879,1718272,1512.05,1489.48397427
