fps,ep_reward_mean,approxkl,serial_timesteps,policy_loss,value_loss,clipfrac,total_timesteps,n_updates,time_elapsed,policy_entropy,ep_len_mean,explained_variance
430,1974.14646616,0.0011908114,374784,-0.00029067107,19.806871,0.01040039,374784,183,906.2512791156769,6.890573,1988.95,0.02908909320831299
436,1974.2885206,0.001517534,376832,-0.0011967365,20.235209,0.012060547,376832,184,911.0100135803223,6.8884544,1988.95,-0.0010387897491455078
423,1974.25884918,0.0039015238,378880,-0.0020159595,19.831959,0.044677734,378880,185,915.7015209197998,6.8885612,1988.95,0.028532803058624268
423,1974.2771542499997,0.001396923,380928,-0.00013429535,20.115583,0.009863282,380928,186,920.5374631881714,6.888859,1988.95,0.013641953468322754
450,1974.3323461300001,0.0013736965,382976,-0.0021235284,20.267693,0.015576172,382976,187,925.3750517368317,6.894941,1988.95,-0.0023305416107177734
428,1974.3419328599996,0.0032117392,385024,-0.0026775247,20.302937,0.034521483,385024,188,929.9226961135864,6.9043703,1988.95,-0.004445075988769531
406,1974.4395663099997,0.0026845434,387072,-0.00041501346,20.332685,0.031103516,387072,189,934.7041006088257,6.915325,1988.95,-0.010336041450500488
411,1974.4786597999998,0.0018966065,389120,-0.0012439487,20.193245,0.016210938,389120,190,939.7373099327087,6.919902,1988.95,0.0032272934913635254
423,1974.48131498,0.0006186053,391168,-0.00048771827,20.136868,0.005078125,391168,191,944.7087922096252,6.928684,1988.95,0.004756510257720947
447,1974.5300442299997,0.0027608296,393216,-0.0023549777,20.123755,0.03203125,393216,192,949.545051574707,6.9426775,1988.95,0.006433308124542236
424,1974.55378202,0.0013776752,395264,-0.0017940268,19.811115,0.013720703,395264,193,954.1211462020874,6.952719,1988.95,0.02832275629043579
422,1974.54595151,0.0027753268,397312,-0.0019422338,20.24565,0.03354492,397312,194,958.9418835639954,6.9680147,1988.95,0.011454999446868896
408,1974.4910732100002,0.0034377512,399360,-0.002919552,20.163998,0.04169922,399360,195,963.7865173816681,6.9764595,1988.95,-0.004644989967346191
428,1974.4784036,0.0024623326,401408,-0.0007552318,20.134472,0.026220703,401408,196,968.7995865345001,6.9836106,1988.95,-0.0013347864151000977
433,1974.5060909900003,0.0017094228,403456,-0.00035710202,20.14648,0.017919922,403456,197,973.582545042038,6.9833474,1988.95,-0.0022590160369873047
420,1974.5669887300005,0.0016003387,405504,-0.0014975788,20.082964,0.012792969,405504,198,978.3102357387543,6.989985,1988.95,0.0003966689109802246
427,1974.7131768100005,0.0019351651,407552,0.00042636,20.23188,0.020507812,407552,199,983.1759142875671,7.00463,1988.95,-0.006968379020690918
437,1974.7235533700004,0.0021552818,409600,-0.0006477536,20.180536,0.022998046,409600,200,987.9622046947479,7.0139046,1988.95,-0.002493619918823242
421,1974.8450657500005,0.00274225,411648,-0.0017451908,20.067448,0.030029297,411648,201,992.6474158763885,7.0091476,1988.95,6.812810897827148e-05
431,1974.89111989,0.0026359588,413696,-0.0025896595,20.114857,0.027050782,413696,202,997.5064737796783,7.0063467,1988.95,0.0019450783729553223
425,1974.8729757700005,0.003799967,415744,-0.0019818076,20.322388,0.04609375,415744,203,1002.2489614486694,7.0060387,1988.95,-0.009220123291015625
421,1974.8126783500002,0.003679701,417792,-0.004298634,19.814362,0.04033203,417792,204,1007.0583808422089,6.997125,1988.95,0.03396761417388916
445,1974.85881658,0.0011906656,419840,-0.00044422905,20.244452,0.011425781,419840,205,1011.9188089370728,7.000287,1988.95,-0.006710648536682129
423,1974.8892369,0.0015245079,421888,-0.0012187216,20.17799,0.016162109,421888,206,1016.5211968421936,7.002036,1988.95,0.001081228256225586
443,1974.95413276,0.00029632665,423936,-0.00050653284,20.086117,0.00092773436,423936,207,1021.3576714992523,6.9946504,1988.95,0.002468407154083252
405,1974.96186272,0.0005306016,425984,-0.0007630174,20.075281,0.0028320313,425984,208,1025.9736697673798,6.991079,1988.95,0.004971206188201904
419,1969.4674244500002,0.0016622959,428032,-0.0017413538,25.191898,0.012792969,428032,209,1031.0213630199432,6.9933686,1983.17,0.5708175003528595
433,1969.4354575499997,0.0012011665,430080,-0.0018209586,20.334742,0.009619141,430080,210,1035.9071025848389,6.976031,1983.17,0.0041847825050354
427,1971.72481948,0.00085388543,432128,-0.0010255307,19.951443,0.0068359375,432128,211,1040.6343245506287,6.965123,1985.67,0.011412382125854492
415,1971.7637844999997,0.0021239081,434176,-0.0016539253,20.200062,0.022802735,434176,212,1045.4307577610016,6.969922,1985.67,-0.005884647369384766
398,1971.7947001099997,0.0018181059,436224,-0.0004225277,20.237059,0.020117188,436224,213,1050.3577325344086,6.966555,1985.67,-0.006609320640563965
417,1971.86626709,0.00047750724,438272,-0.0003415731,20.13738,0.0026855469,438272,214,1055.4948391914368,6.954703,1985.67,-0.001923203468322754
387,1971.7646389000001,0.0031525784,440320,-0.0047965543,20.117847,0.03515625,440320,215,1060.400139093399,6.9441733,1985.67,-0.0013161897659301758
397,1971.67971018,0.0014769562,442368,-0.0003945895,20.163937,0.01430664,442368,216,1065.679613351822,6.944158,1985.67,-0.004142045974731445
396,1971.7488894499998,0.00014089189,444416,0.00029163755,20.176865,0.0001953125,444416,217,1070.8373498916626,6.9443693,1985.67,-0.008903741836547852
394,1971.7811293999998,0.000999119,446464,-0.001411163,20.101406,0.00859375,446464,218,1076.0085730552673,6.956842,1985.67,-0.0005927085876464844
394,1971.8315404399996,0.0010723819,448512,-0.0010640996,20.111826,0.011474609,448512,219,1081.2063388824463,6.978448,1985.67,0.008351922035217285
384,1971.9450939799997,0.0008428887,450560,-0.00067760056,20.223396,0.008398438,450560,220,1086.394028186798,6.9916778,1985.67,-0.004215359687805176
401,1971.9913364199997,0.0015397158,452608,-0.0017197359,20.148596,0.0171875,452608,221,1091.7188408374786,7.0030656,1985.67,1.2159347534179688e-05
386,1972.02270222,0.0005493614,454656,-0.00069835485,20.209501,0.0033691407,454656,222,1096.8244798183441,7.01439,1985.67,-0.002444624900817871
369,1952.12194682,0.0013123255,456704,-0.00050591014,36.308315,0.012158203,456704,223,1102.1282849311829,7.0168166,1965.66,0.1619308590888977
395,1952.0510622700003,0.0029346189,458752,-0.0027199548,19.973001,0.034277342,458752,224,1107.6665842533112,7.0126457,1965.66,0.007369279861450195
382,1952.0337340500002,0.0016048981,460800,-0.000511811,20.172064,0.011328125,460800,225,1112.8464274406433,7.0042396,1965.66,-0.011082887649536133
360,1952.08852653,0.0019169685,462848,-0.0019689412,19.879684,0.019970704,462848,226,1118.2112972736359,6.9821444,1965.66,0.011919856071472168
398,1951.99339041,0.002047297,464896,-0.00079823646,20.1348,0.022021484,464896,227,1123.8877339363098,6.965042,1965.66,0.0005240440368652344
398,1967.00965026,0.0016714754,466944,-0.0009931991,20.144102,0.015917968,466944,228,1129.0302040576935,6.9570327,1980.7,-0.0010046958923339844
399,1967.0579378500001,0.0018184878,468992,-0.0015701794,20.142164,0.016210938,468992,229,1134.1645143032074,6.9592485,1980.7,0.00015538930892944336
396,1967.10227197,0.0017449672,471040,-0.0007857871,20.174404,0.018359374,471040,230,1139.2949924468994,6.958478,1980.7,-0.003510713577270508
378,1967.10948179,0.0010084168,473088,-0.000801309,20.059757,0.0076660155,473088,231,1144.4549522399902,6.9549575,1980.7,0.0007160305976867676
403,1967.1427804599998,0.002575311,475136,-0.0014236465,20.078463,0.029785156,475136,232,1149.8719644546509,6.954142,1980.7,0.0018749833106994629
391,1967.1988903299998,0.0012107649,477184,-0.00062326435,20.099133,0.008837891,477184,233,1154.951691865921,6.949829,1980.7,0.0028191804885864258
383,1967.3761888699999,0.0014094353,479232,-0.0007184047,20.085407,0.013183594,479232,234,1160.18705701828,6.9425592,1980.7,-0.00015735626220703125
407,1967.48148328,0.0029250456,481280,-0.0013465119,19.976456,0.03540039,481280,235,1165.526798248291,6.941855,1980.7,0.0020210742950439453
389,1967.4590118999997,0.0021569498,483328,-0.00078569294,19.961946,0.02475586,483328,236,1170.5591325759888,6.941147,1980.7,0.0034186244010925293
402,1967.4116579200002,0.002802665,485376,-0.0014090581,19.866978,0.033837892,485376,237,1175.823383808136,6.944037,1980.7,0.0022984743118286133
386,1967.4207262299997,0.00023060704,487424,-7.5722826e-05,19.984108,4.8828126e-05,487424,238,1180.9155247211456,6.941752,1980.7,0.002295076847076416
391,1967.4690266799996,0.0050728125,489472,-0.0034787108,20.127293,0.06010742,489472,239,1186.2215020656586,6.953595,1980.7,-0.006596803665161133
404,1967.4480084900001,0.0016601185,491520,-0.0008191917,20.146862,0.017675782,491520,240,1191.4560701847076,6.9746757,1980.7,-0.010541677474975586
431,1967.3618144,0.000765755,493568,-0.0003536599,20.02399,0.0045898436,493568,241,1196.5245714187622,6.973748,1980.7,0.006951868534088135
438,1967.3178624700001,0.0044877315,495616,-0.0052282787,20.09554,0.05307617,495616,242,1201.266324043274,6.957382,1980.7,-0.0031218528747558594
454,1967.34343941,0.0014019944,497664,-0.00045785255,19.99068,0.012451172,497664,243,1205.933887720108,6.950526,1980.7,0.005181074142456055
417,1967.38958558,0.003913119,499712,-0.002669165,19.974333,0.048095703,499712,244,1210.4367835521698,6.9627047,1980.7,0.0065451860427856445
434,1967.4612357300002,0.0013653401,501760,-0.0003148027,19.96262,0.011572266,501760,245,1215.3384938240051,6.973208,1980.7,0.009329915046691895
438,1967.49237973,0.0012749981,503808,-0.00069529016,20.31342,0.013085937,503808,246,1220.0494120121002,6.975998,1980.7,0.004825890064239502
430,1967.5255316,0.00088897767,505856,-0.00025776445,20.123667,0.0064453124,505856,247,1224.7241039276123,6.9782853,1980.7,-0.00894629955291748
396,1948.54270454,0.0014825528,507904,-0.0032906327,36.570244,0.008056641,507904,248,1229.4840149879456,6.9790053,1961.58,0.35469692945480347
398,1948.5240463999996,0.0010562893,509952,-0.0012038066,20.059698,0.009228515,509952,249,1234.6560113430023,6.9775476,1961.58,0.00013816356658935547
438,1948.5049486599999,0.0016439299,512000,-0.0018274726,19.277323,0.014355469,512000,250,1239.7983691692352,6.9728403,1961.58,0.0672149658203125
451,1948.45449444,0.00078269915,514048,-0.00022144601,20.187866,0.0049804687,514048,251,1244.4662244319916,6.9643564,1961.58,-0.009606361389160156
427,1948.5160599100002,0.0017278197,516096,-0.0027845863,20.094942,0.017431641,516096,252,1249.0006506443024,6.953059,1961.58,0.0026889443397521973
447,1948.4917961100002,0.0035499886,518144,-0.0029997635,19.92015,0.04501953,518144,253,1253.796880722046,6.9463654,1961.58,0.016514837741851807
439,1948.5093135500001,0.002376184,520192,-0.0008797709,19.942326,0.024658203,520192,254,1258.3695125579834,6.9381967,1961.58,0.011520743370056152
416,1948.5224032500003,0.0007216361,522240,-0.00050584064,19.508675,0.0053222654,522240,255,1263.029964208603,6.941308,1961.58,0.04583865404129028
445,1948.5778858600004,0.0039444016,524288,-0.0012846363,20.247772,0.048876952,524288,256,1267.9506635665894,6.950424,1961.58,-0.007414460182189941
442,1948.64863622,0.0022466586,526336,-0.0010597212,20.190678,0.020214844,526336,257,1272.5492074489594,6.9616365,1961.58,0.002216041088104248
417,1948.88537757,0.0018205734,528384,-0.00071996945,20.207361,0.018798828,528384,258,1277.1779968738556,6.967954,1961.58,0.0020872950553894043
418,1948.92239339,0.0023578065,530432,-0.0010956533,20.25566,0.024169922,530432,259,1282.085052728653,6.9724226,1961.58,-0.007658958435058594
424,1948.9771651699996,0.0018773817,532480,-0.00038121053,20.105318,0.019140625,532480,260,1286.9833920001984,6.979,1961.58,0.006823122501373291
446,1948.9590830399998,0.005477789,534528,-0.004285251,20.31994,0.068798825,534528,261,1291.8057055473328,6.9950585,1961.58,-0.006264686584472656
443,1938.6082059300002,0.0007069833,536576,-0.0011371949,23.913351,0.004248047,536576,262,1296.3943617343903,7.0020905,1951.68,0.8509304374456406
430,1935.03026453,0.0020245994,538624,-0.0017156492,4.293871,0.018164063,538624,263,1301.0164005756378,6.985054,1948.3,0.9623928926885128
429,1935.0487761599998,0.0010521826,540672,-0.0009686526,20.024616,0.009033203,540672,264,1305.7777791023254,6.9781356,1948.3,0.016212761402130127
438,1951.41901011,0.004170639,542720,-0.0018344538,20.251247,0.052490234,542720,265,1310.5449829101562,6.9873924,1964.27,0.0006266236305236816
434,1938.0279110999995,0.0009099428,544768,-0.0010458708,29.90318,0.0071777343,544768,266,1315.2174515724182,6.9859223,1950.84,0.49492597579956055
454,1937.9547089899997,0.0048618256,546816,-0.0036069467,20.051266,0.06015625,546816,267,1319.9272723197937,6.9865203,1950.84,-0.002499818801879883
393,1918.52566595,0.0009875534,548864,-0.00059447845,24.529856,0.008154297,548864,268,1324.4323236942291,6.984996,1931.43,0.6534097790718079
433,1930.9400689,0.0063262666,550912,-0.0020392633,19.937378,0.0737793,550912,269,1329.6421310901642,6.9819155,1943.56,0.003868281841278076
433,1930.82866981,0.001792754,552960,-0.0009909418,19.981663,0.015039062,552960,270,1334.3670144081116,6.973272,1943.56,-0.0014739036560058594
434,1930.7205550100002,0.0028885405,555008,-0.001202937,19.882528,0.028857421,555008,271,1339.0954632759094,6.978629,1943.56,0.004496514797210693
446,1930.6763778100003,0.0019505369,557056,-0.0013123883,19.869152,0.016113281,557056,272,1343.8094611167908,6.9730453,1943.56,0.008954882621765137
429,1930.60433234,0.002302445,559104,-0.001539301,19.881577,0.022509765,559104,273,1348.400447845459,6.9720545,1943.56,0.008838236331939697
437,1930.5209461200002,0.0030969123,561152,-0.002455246,19.677053,0.035742186,561152,274,1353.1665618419647,6.9861856,1943.56,0.02554953098297119
439,1930.35375944,0.00045999396,563200,-0.00046839076,19.680363,0.0019042969,563200,275,1357.8518118858337,6.9985037,1943.56,0.01121610403060913
447,1930.30885339,0.0012475806,565248,-0.00013299673,19.901426,0.0063476562,565248,276,1362.5105867385864,6.9987984,1943.56,0.013512670993804932
430,1930.2365027399999,0.002356381,567296,-0.00063021807,19.909718,0.02216797,567296,277,1367.0852725505829,6.992241,1943.56,0.005250513553619385
433,1930.1165066599997,0.0035403795,569344,-0.0019196371,20.158928,0.041308593,569344,278,1371.8385179042816,6.987017,1943.56,-0.02228415012359619
417,1930.02647981,0.004807751,571392,-0.0040354365,19.793875,0.06416015,571392,279,1376.5607345104218,6.984285,1943.56,0.012181639671325684
411,1929.8856654999995,0.0015605239,573440,-0.0010137223,19.661747,0.01225586,573440,280,1381.4680886268616,6.994156,1943.56,0.007600247859954834
429,1929.7375095199998,0.0045006974,575488,-0.0022106743,19.871002,0.05644531,575488,281,1386.4494190216064,6.9998193,1943.56,-0.016010403633117676
397,1929.6511090099998,0.0024737418,577536,-0.0019151305,19.800524,0.026123047,577536,282,1391.2234313488007,7.0043883,1943.56,-0.0006477832794189453
418,1929.52180973,0.0021670677,579584,-0.0011828961,19.500225,0.02451172,579584,283,1396.3713126182556,7.00848,1943.56,0.024124979972839355
428,1929.35136934,0.0036109928,581632,-0.0015649477,20.062103,0.048046876,581632,284,1401.2620820999146,7.012597,1943.56,-0.026790857315063477
437,1915.7571217700001,0.002450964,583680,-0.002418546,2.5855267,0.022558594,583680,285,1406.0405757427216,6.995955,1930.11,0.9738000202924013
416,1915.5259123399999,0.0026897818,585728,-0.0006618157,19.723368,0.02709961,585728,286,1410.72030711174,6.973583,1930.11,0.018997669219970703
377,1915.43653231,0.0009400946,587776,-0.00092123105,19.784653,0.004931641,587776,287,1415.6355636119843,6.9667106,1930.11,0.017555952072143555
396,1915.45035907,0.003825762,589824,-0.000538646,19.856249,0.042919923,589824,288,1421.0631425380707,6.96202,1930.11,0.019371986389160156
427,1915.46428574,0.0034963277,591872,-0.0003550627,20.103924,0.04448242,591872,289,1426.2335081100464,6.9643526,1930.11,-0.01558375358581543
404,1915.42533591,0.00077194546,593920,-0.0007600597,20.159977,0.0040527345,593920,290,1431.022574186325,6.9693136,1930.11,-0.004818320274353027
416,1915.3925798700002,0.0052916864,595968,-0.0042101233,20.100405,0.06298828,595968,291,1436.084316253662,6.9704943,1930.11,-0.003881692886352539
414,1915.38472948,0.0031231835,598016,-0.00019835052,20.076046,0.03618164,598016,292,1441.0020804405212,6.9805474,1930.11,-0.0016859769821166992
418,1915.3732863500004,0.0008143233,600064,0.00014709268,20.200748,0.004833984,600064,293,1445.9458708763123,6.991576,1930.11,-0.005062580108642578
421,1915.4065805500006,0.0034479871,602112,-0.0020899144,20.271185,0.039355468,602112,294,1450.8434393405914,6.998323,1930.11,-0.005898475646972656
420,1915.3595252000005,0.0038823932,604160,-0.0014944233,20.127245,0.046728514,604160,295,1455.703541278839,6.9992423,1930.11,-0.0011826753616333008
418,1915.3661541,0.0009796297,606208,-0.00017512494,20.27836,0.0043945312,606208,296,1460.5745508670807,6.9963903,1930.11,-0.006119370460510254
419,1915.4367814000004,0.0011343623,608256,-0.00056071935,20.115244,0.011035156,608256,297,1465.4710884094238,7.003953,1930.11,0.0006163716316223145
405,1915.5527154300005,0.0020253274,610304,-0.00065317925,20.097805,0.021484375,610304,298,1470.348384141922,7.015727,1930.11,0.0006178021430969238
385,1915.6116650600002,0.0022394354,612352,-0.0021237803,20.017906,0.025927734,612352,299,1475.3972346782684,7.014534,1930.11,0.00010842084884643555
385,1915.6582850600003,0.0010567874,614400,-0.0012399318,20.110786,0.0067382813,614400,300,1480.7072160243988,7.0094995,1930.11,-0.005570769309997559
408,1915.70559849,0.0007354524,616448,-0.00016224012,20.087467,0.0041503906,616448,301,1486.0223670005798,6.99969,1930.11,-0.008416414260864258
407,1915.7826478900001,0.0018756172,618496,-0.0015418794,20.143217,0.018359374,618496,302,1491.039591550827,6.9983606,1930.11,-0.004442095756530762
432,1915.79193676,0.00058657676,620544,-4.7426358e-05,20.02094,0.004248047,620544,303,1496.061460018158,7.0019035,1930.11,0.0031123757362365723
407,1935.88891028,0.0015012419,622592,-0.000838958,19.96298,0.012792969,622592,304,1500.7993080615997,7.0019007,1950.3,-0.001626133918762207
429,1935.9084232800003,0.0011003037,624640,-0.0011113752,20.084229,0.009472656,624640,305,1505.829164981842,6.994465,1950.3,-0.007642269134521484
412,1936.28466559,0.0029753516,626688,-0.0008270234,19.918484,0.036376953,626688,306,1510.5985181331635,6.990854,1950.3,0.006441652774810791
418,1919.49102604,0.0011286907,628736,-0.0024168934,24.88702,0.010449219,628736,307,1515.5685317516327,6.9872665,1933.52,0.700098842382431
402,1919.5001281899997,0.0043139295,630784,-0.0037344224,19.724014,0.053369142,630784,308,1520.4615440368652,6.966218,1933.52,0.02274256944656372
417,1919.63676487,0.0015310787,632832,-0.000561721,20.02705,0.0089355465,632832,309,1525.5454034805298,6.9504747,1933.52,0.01375800371170044
420,1919.74059112,0.0024847486,634880,-0.0011552183,20.43615,0.02890625,634880,310,1530.4512622356415,6.948819,1933.52,-0.014326333999633789
422,1919.71512272,0.0031784058,636928,-0.0025943366,20.108679,0.03515625,636928,311,1535.3250024318695,6.950824,1933.52,0.004927992820739746
414,1919.7384853400001,0.00078424934,638976,-2.52689e-05,20.231148,0.0037109375,638976,312,1540.1732485294342,6.94522,1933.52,0.0031654834747314453
416,1919.7012367699997,0.0027598317,641024,-0.0005892208,20.191523,0.029296875,641024,313,1545.111055612564,6.939502,1933.52,0.0014266371726989746
403,1919.66505112,0.002194033,643072,-0.0016892471,20.269041,0.023535157,643072,314,1550.0331904888153,6.9488053,1933.52,-0.0052754878997802734
421,1919.62309301,0.003259488,645120,-0.0022347448,20.253395,0.037890624,645120,315,1555.1095147132874,6.96343,1933.52,0.0013827681541442871
407,1919.51554643,0.0012308892,647168,-0.00048643444,20.17199,0.010986328,647168,316,1559.9741203784943,6.9746733,1933.52,-0.0027805566787719727
404,1919.36543839,0.0041155163,649216,-0.002856756,20.213388,0.050390624,649216,317,1565.0019822120667,6.983115,1933.52,-0.012262105941772461
418,1939.1601007899997,0.0018089581,651264,-0.001104268,20.101822,0.017431641,651264,318,1570.0679867267609,6.980526,1953.53,-0.004758000373840332
409,1939.1173816599996,0.0018578867,653312,-0.0012462323,19.703901,0.01875,653312,319,1574.9644918441772,6.9824333,1953.53,0.029479265213012695
433,1938.9960522299998,0.0014230383,655360,-0.0014634201,20.035461,0.0125488285,655360,320,1579.960797071457,6.9748697,1953.53,-0.007379651069641113
407,1938.77516374,0.001002553,657408,-0.00056581985,20.050388,0.0075683594,657408,321,1584.6870067119598,6.9666047,1953.53,0.011553168296813965
408,1938.6908358100002,0.00072877534,659456,-0.0002999136,19.76913,0.004931641,659456,322,1589.7116827964783,6.966086,1953.53,0.028969764709472656
417,1938.6455426,0.0016098751,661504,-0.001194035,20.127317,0.01669922,661504,323,1594.7306892871857,6.9594674,1953.53,-0.00677943229675293
419,1938.5546165399999,0.0018953182,663552,-0.0013927107,19.990053,0.01953125,663552,324,1599.6414403915405,6.943026,1953.53,0.013530194759368896
401,1938.53199376,0.002095611,665600,-0.00113435,20.122896,0.018945312,665600,325,1604.5290882587433,6.9384675,1953.53,0.0026001334190368652
417,1938.5466416699994,0.00083591166,667648,-0.00096952467,20.15675,0.005761719,667648,326,1609.6288106441498,6.932068,1953.53,0.006611227989196777
424,1938.5589113699998,0.00030183815,669696,4.0404593e-05,20.108547,0.0010742188,669696,327,1614.5364017486572,6.930177,1953.53,-0.0010263919830322266
421,1938.4465241999997,0.0005624602,671744,-0.00037329705,20.056837,0.0021484375,671744,328,1619.365606546402,6.9283857,1953.53,0.0033112168312072754
412,1938.3231476199999,0.0024657478,673792,-0.002140047,19.94199,0.026464844,673792,329,1624.2280054092407,6.928495,1953.53,0.016566872596740723
410,1938.16093281,0.0008623471,675840,-0.00030480447,20.190228,0.00625,675840,330,1629.1954720020294,6.920774,1953.53,-0.012763619422912598
407,1938.1516558099997,0.0021618977,677888,-0.0016386516,20.121723,0.021582032,677888,331,1634.1894133090973,6.914134,1953.53,-0.0009009838104248047
420,1938.2014861,0.001340247,679936,-0.00049311214,20.12521,0.008154297,679936,332,1639.2170104980469,6.9149446,1953.53,-0.002208709716796875
416,1938.16284841,0.0026623264,681984,-0.0018549435,20.113926,0.02758789,681984,333,1644.0841603279114,6.9198127,1953.53,0.0009670257568359375
403,1938.10892048,0.0022700932,684032,-0.001338556,20.284452,0.024414062,684032,334,1649.0062747001648,6.923191,1953.53,-0.005203127861022949
401,1938.08640011,0.0023757028,686080,-0.0018784072,20.235788,0.025732422,686080,335,1654.078459262848,6.9348373,1953.53,-0.005876421928405762
414,1938.0924535099998,0.00084042235,688128,-3.2677366e-05,20.19633,0.0053710938,688128,336,1659.1825337409973,6.9362235,1953.53,-0.0027283430099487305
425,1938.06168442,0.001222396,690176,-0.0022872274,20.163343,0.0109375,690176,337,1664.128935098648,6.9414635,1953.53,0.001714468002319336
409,1937.8924431600003,0.0041705696,692224,-0.0032465016,19.998232,0.051220704,692224,338,1668.9374241828918,6.9474525,1953.53,0.01358795166015625
414,1937.5405406,0.0034145382,694272,-0.0028166878,19.74126,0.03852539,694272,339,1673.937368631363,6.9405036,1953.53,0.02350252866744995
414,1936.9969009499996,0.0010909197,696320,-0.002329207,18.591112,0.0071289064,696320,340,1678.879622220993,6.931685,1953.53,0.11716246604919434
402,1936.4549331899998,0.0034987968,698368,-0.0020613226,19.50439,0.04067383,698368,341,1683.8230693340302,6.9115915,1953.53,0.01969534158706665
423,1936.0402445299999,0.0018159788,700416,-0.0013276022,19.423908,0.0146484375,700416,342,1688.9157354831696,6.904002,1953.53,0.03928661346435547
414,1935.59941661,0.0010791662,702464,-0.0008864926,18.69512,0.0071777343,702464,343,1693.7512753009796,6.904252,1953.53,0.12856411933898926
413,1954.39506613,0.0035938048,704512,-0.0025821396,19.209003,0.04091797,704512,344,1698.6904971599579,6.8982477,1972.65,0.06591325998306274
409,1954.1900616399998,0.00050703477,706560,-0.0007207071,19.716272,0.0018066406,706560,345,1703.6499781608582,6.895424,1972.65,0.03846919536590576
404,1954.0604725900002,0.003553082,708608,-0.0021203193,19.536436,0.038378906,708608,346,1708.6556286811829,6.887007,1972.65,0.03774380683898926
397,1954.01495368,0.0020709883,710656,-0.00046402146,20.21751,0.021777343,710656,347,1713.717256784439,6.8733163,1972.65,0.009667515754699707
412,1953.98559996,0.0024868096,712704,-0.0015102301,20.370474,0.025048828,712704,348,1718.8660910129547,6.880777,1972.65,0.0047209858894348145
426,1953.9632933799999,0.004388498,714752,-0.0039051604,19.858662,0.04941406,714752,349,1723.8266124725342,6.8935914,1972.65,0.03549474477767944
414,1953.96144147,0.0020692165,716800,-0.0012872976,20.512424,0.021337891,716800,350,1728.6294786930084,6.9028997,1972.65,-0.022047877311706543
415,1953.9124665199997,0.005184482,718848,-0.0036427267,20.205338,0.06459961,718848,351,1733.5732116699219,6.920063,1972.65,0.009597957134246826
405,1953.9558990800003,0.0024814697,720896,-0.00075146795,20.252222,0.022998046,720896,352,1738.4987864494324,6.9253645,1972.65,0.009434819221496582
422,1953.9844899300003,0.0012228937,722944,-0.0002862028,20.400372,0.0107421875,722944,353,1743.5554614067078,6.9289894,1972.65,-0.003389716148376465
405,1953.7483723900002,0.0016881712,724992,-0.0013745847,20.301243,0.018554688,724992,354,1748.4005434513092,6.9470773,1972.65,-0.008990764617919922
428,1953.5998323800002,0.0021779123,727040,-0.0012466408,20.149029,0.018798828,727040,355,1753.4464716911316,6.9651413,1972.65,0.015282392501831055
410,1953.61774435,0.0010264895,729088,-0.00058127777,20.347244,0.0069335937,729088,356,1758.229413509369,6.9636965,1972.65,-0.0023183822631835938
409,1953.5669762999999,0.002096523,731136,-0.0023273765,19.874744,0.020898437,731136,357,1763.223948955536,6.956703,1972.65,0.0348515510559082
403,1953.5534783399999,0.0016959949,733184,-0.0017030712,20.326084,0.015576172,733184,358,1768.221101284027,6.968138,1972.65,-0.004557371139526367
394,1963.9101233,0.0024932916,735232,-0.0016181718,20.036797,0.024902344,735232,359,1773.3029487133026,6.976889,1982.55,0.01468968391418457
399,1967.50680897,0.0011680573,737280,-0.0004968431,20.221584,0.0089355465,737280,360,1778.48921585083,6.9774294,1985.93,-0.005887508392333984
425,1967.41167479,0.0024088144,739328,-0.0017681265,19.711235,0.024658203,739328,361,1783.6166779994965,6.9667907,1985.93,0.03906041383743286
403,1967.33053609,0.0010732606,741376,-0.0011032565,19.951271,0.006787109,741376,362,1788.4355459213257,6.9526205,1985.93,0.020795464515686035
243,1967.3604643199997,0.0030525345,743424,-0.0058094067,25.062326,0.033447266,743424,363,1793.511435508728,6.9392395,1985.93,-0.15077996253967285
229,1980.6644287099998,0.0037783321,745472,-0.0030728334,21.524117,0.04506836,745472,364,1801.929717540741,6.9263725,1999.36,-0.011058211326599121
406,1980.6546116099998,0.001184474,747520,-0.0006273262,19.376722,0.008105469,747520,365,1810.8654670715332,6.9189997,1999.36,0.06058090925216675
411,1980.6390963800002,0.0017656032,749568,-0.0017439444,19.725603,0.017089844,749568,366,1815.9003415107727,6.9108324,1999.36,0.02466106414794922
416,1999.8134398499997,0.0039198725,751616,-0.0031364479,19.34052,0.04799805,751616,367,1820.881243944168,6.906573,2018.77,0.0617527961730957
420,1999.90662192,0.0037454492,753664,-0.0014285853,20.270735,0.043115236,753664,368,1825.8026096820831,6.912525,2018.77,-0.004405021667480469
423,2000.06106421,0.0029350328,755712,-0.002100858,20.288807,0.031298827,755712,369,1830.6766884326935,6.9157004,2018.77,-0.005202889442443848
414,2000.1147905799999,0.0013738753,757760,-0.00049323123,20.215044,0.013378906,757760,370,1835.509768486023,6.9281464,2018.77,-0.006409645080566406
405,2000.1267924500003,0.0014124898,759808,-0.0020424542,19.916424,0.012597656,759808,371,1840.4490313529968,6.948365,2018.77,0.018324851989746094
407,2000.0486521300002,0.00060203485,761856,-0.0005878343,19.359995,0.003857422,761856,372,1845.501494884491,6.9708467,2018.77,0.06202566623687744
