#{"t_start": 1747773949.1551664, "env_id": null}
r,l,t
547.506729,585,1.827283
2012.972304,2049,6.661761
949.245797,987,8.765778
440.201306,463,9.670478
1106.801707,1142,12.47762
2010.90839,2049,17.19987
1618.047656,1665,21.399484
548.483604,570,22.604854
2015.734182,2049,27.425493
1411.965523,1459,30.732436
2006.587327,2049,35.786415
2009.253662,2049,40.749346
2013.337675,2049,45.716321
2033.931539,2049,58.029456
2035.181211,2049,70.161014
2021.129218,2049,74.97156
2025.737266,2049,79.460337
2031.928223,2049,84.001785
2033.566842,2049,88.744792
2023.514879,2049,93.411886
820.929412,890,95.183139
1667.439217,1730,99.119142
948.386006,970,101.595194
2006.369531,2049,106.110398
2009.512291,2049,110.803044
2013.415918,2049,115.461398
1996.12392,2049,119.943488
1420.940009,1472,123.189748
2002.75782,2049,127.557719
1993.925181,2049,131.992104
2019.913883,2049,136.645415
726.225459,746,138.663147
543.774081,580,139.726937
2005.574008,2049,144.122578
711.548608,737,145.515373
2003.279521,2049,149.923447
812.141217,850,152.156333
779.341436,804,156.074991
1999.678696,2049,160.414757
2004.272309,2049,164.88683
1553.904767,1604,168.468362
1990.708971,2049,173.131678
2003.723357,2049,177.814044
2014.319095,2049,182.379183
2025.157792,2049,187.084306
2035.187911,2049,191.55172
2039.002448,2049,196.159731
2038.303204,2049,200.69217
2039.570559,2049,205.336923
2023.986095,2049,216.465679
2039.20532,2049,221.3498
2033.469635,2049,226.071399
2032.893112,2049,230.811204
2027.492738,2049,235.354175
2032.642827,2049,240.141303
2026.61508,2049,244.755359
2030.007592,2049,249.380741
2022.270422,2049,254.058553
2027.745473,2049,258.627578
2026.925119,2049,263.161008
2025.890514,2049,267.784462
2033.002253,2049,272.154105
2025.033134,2049,276.602927
2032.123449,2049,281.300396
2038.351659,2049,285.844162
2030.934837,2049,290.461276
2036.800147,2049,295.079438
2043.159928,2049,299.782898
2041.778171,2049,304.537848
2032.640572,2049,309.152569
2026.206189,2049,313.6842
2033.788727,2049,318.201376
2034.568716,2049,323.092462
2036.628467,2049,327.826796
2040.115822,2049,340.121013
2040.860084,2049,344.676725
2041.249789,2049,349.565389
2034.166349,2049,354.380667
2031.717343,2049,359.378263
202.070084,210,360.616436
2026.955923,2049,365.206993
2029.10452,2049,370.023353
2029.564931,2049,374.807777
2030.51302,2049,379.726652
2031.72067,2049,384.721051
2036.011385,2049,389.497768
807.172941,822,391.34691
2034.082145,2049,396.231014
2034.006813,2049,401.663415
2038.979415,2049,406.719516
2038.000277,2049,411.809119
2034.158385,2049,416.470878
2034.334391,2049,421.259611
2039.333442,2049,426.224716
2033.991237,2049,431.060972
2026.44458,2049,435.761574
2041.796936,2049,440.616625
2037.8269,2049,445.538614
2036.368458,2049,450.251168
2033.710564,2049,455.11897
2030.252237,2049,459.771315
2038.627115,2049,464.609485
2037.826053,2049,469.423733
2037.66887,2049,474.33031
2035.550288,2049,479.045662
2036.941561,2049,483.864528
2039.941784,2049,488.668946
2039.717301,2049,493.593363
2038.148757,2049,498.545628
2034.775726,2049,503.562253
2027.459716,2049,515.501834
2039.160792,2049,520.327733
2028.022234,2049,525.175525
2036.577027,2049,530.078481
2033.336329,2049,534.96198
2035.331482,2049,539.741142
2029.792018,2049,544.626509
2027.59565,2049,549.196088
2029.494223,2049,554.070376
2031.052678,2049,558.785767
2021.754403,2049,563.60289
592.484013,608,565.213933
2036.032118,2049,570.041184
1774.672627,1799,574.22681
2029.721072,2049,578.996257
2035.245293,2049,583.841466
2031.26281,2049,588.893032
2038.712734,2049,593.69574
2040.267391,2049,598.530868
2032.421254,2049,603.560462
2029.646195,2049,608.361023
2034.106899,2049,613.112671
2027.327734,2049,617.923372
2033.266701,2049,622.725727
2039.030564,2049,627.604203
2041.472189,2049,632.372735
2037.566909,2049,637.094165
2041.041738,2049,641.802557
2038.23148,2049,646.688611
2032.509934,2049,651.446972
2039.096098,2049,656.143327
532.291617,545,657.232049
2030.149555,2049,662.394301
2034.559341,2049,667.341285
2034.792295,2049,672.056872
2032.938859,2049,676.924597
2032.670739,2049,681.633418
2023.105072,2049,686.459881
2034.111955,2049,691.85368
2039.639103,2049,696.962631
2041.299149,2049,701.879386
2041.511648,2049,706.611359
2037.956799,2049,711.628796
2039.555506,2049,716.810598
2038.594419,2049,721.699477
2037.842395,2049,726.493743
2037.230196,2049,731.384213
2035.104915,2049,736.1997
2032.301642,2049,740.859336
2035.496222,2049,745.517262
2025.651035,2049,750.513082
2031.196696,2049,755.121799
2037.134172,2049,759.784276
2034.543054,2049,764.72654
2038.06176,2049,769.464447
2038.247971,2049,774.1517
2034.920977,2049,779.266459
2037.994641,2049,784.157496
2036.61265,2049,789.013473
2032.671856,2049,793.773714
2030.638465,2049,798.571
2027.790404,2049,803.350408
