#{"t_start": 1747304689.870979, "env_id": null}
r,l,t
621.256015,1115,2.43154
1137.145908,2023,6.283307
81.315145,233,6.731342
153.732748,436,7.407277
72.227398,221,7.776916
70.392089,217,8.455278
141.363427,419,9.11875
277.393459,593,10.085695
68.575331,223,10.509915
305.238819,658,11.553996
877.963451,1314,14.168479
83.4955,231,14.561298
70.042085,231,14.907878
74.825131,232,15.268072
347.421219,668,16.669255
1253.703158,2049,20.592305
782.687049,1243,22.634127
301.307435,657,23.989072
85.351414,245,24.373359
84.347193,245,24.791484
1385.577452,2049,28.535375
315.114398,608,29.629063
77.376127,239,30.004922
179.969647,417,30.997467
70.176249,225,31.399945
79.640566,235,31.771359
427.144692,815,33.145785
332.256025,683,34.587063
78.555495,228,34.940506
1142.236533,1627,37.677285
80.441302,242,38.367748
1295.465986,1861,41.430913
509.771411,868,43.156835
72.145846,227,43.514967
268.96096,631,44.609843
121.632184,327,45.125597
73.215819,220,45.787926
251.217265,611,46.74023
625.126037,985,48.401877
1526.34437,2049,52.285113
533.144609,929,54.074673
1564.582963,2049,58.129019
1608.769371,2049,62.118283
1520.005814,2049,65.90645
126.499627,343,66.438965
460.952037,849,67.886372
1433.506147,2049,71.815674
68.28826,219,72.478788
227.056216,478,73.221884
161.922572,372,73.807772
1548.038445,2049,77.744859
89.892583,245,78.133715
538.202698,953,80.010029
1175.486641,1706,82.893429
370.140357,712,84.397909
606.968047,1048,86.062776
80.305754,225,86.542169
333.342843,673,87.966864
872.469393,1205,89.974747
75.630781,231,90.425517
90.162792,243,90.863612
1236.646475,2049,94.693882
1580.68888,2049,98.739139
1536.241689,1912,102.518204
395.795754,735,104.009398
296.659168,588,105.00266
1229.693084,2049,108.848799
1032.587778,1508,111.786502
1197.799635,2049,115.748377
85.595893,237,116.134658
1214.892491,2049,120.015152
306.998205,617,121.095394
1207.450728,2049,125.068197
375.869545,725,126.528076
231.622761,472,127.273714
285.45176,576,128.180902
312.74664,592,129.170584
89.390113,245,129.567253
240.567663,497,130.677693
1234.881902,2049,134.613079
258.008562,510,135.491775
311.331802,604,136.561086
339.169,645,137.917829
1239.188653,2049,141.685374
169.558917,377,142.33283
241.589167,503,143.09261
1207.744806,2049,146.921099
1223.415121,2049,150.745514
100.255254,265,151.298399
1200.290288,2049,155.202403
1290.190565,2049,159.19908
333.958446,650,160.252436
116.288666,281,161.00436
