#{"t_start": 1747250913.8671868, "env_id": null}
r,l,t
1256.494962,2049,4.553433
223.492337,451,5.367122
1776.294757,2049,9.502851
93.950665,267,9.998739
1248.702995,2049,13.894463
103.349985,275,14.527114
1485.751495,2049,18.488976
1745.3345,2049,22.662923
1821.593419,2049,26.766301
1785.224195,2049,30.85077
1829.77256,2049,35.040259
1600.823993,2049,38.97507
1573.073504,2049,43.009141
116.958977,284,43.472632
87.896386,246,43.908515
1816.052963,2049,48.230348
119.873852,283,48.665875
103.235066,271,49.43859
93.85495,259,49.875664
117.572464,289,50.375715
100.615228,269,50.883405
92.563886,255,51.346338
243.343806,460,52.228736
111.373063,279,52.70625
1776.493491,2049,56.907305
174.541044,415,57.914963
85.899773,239,58.366469
100.678435,267,58.851722
95.617331,256,59.314191
253.464697,493,60.158798
97.61907,268,60.609098
94.969429,263,61.065764
1752.667338,2049,65.170436
1795.134499,2049,69.288183
94.307806,258,70.042356
204.463543,438,70.717074
1751.051566,2049,75.022474
102.524305,279,75.573084
116.546728,284,76.026837
288.097165,564,76.924211
232.85309,507,78.092736
80.303154,234,78.516618
1774.47447,2049,82.644317
107.873581,284,83.110912
82.034324,241,83.526531
101.829754,264,84.068452
247.634841,516,84.934522
224.48287,487,86.06703
303.888468,575,87.038217
108.690545,286,87.606513
230.995288,502,88.490568
83.487175,252,88.890652
1777.774151,2049,93.06406
1769.344206,2049,97.242115
218.287502,487,98.40537
234.248741,503,99.261622
90.201455,245,99.663193
299.217759,561,100.64468
1753.8333,2049,104.681474
290.288893,598,105.955644
279.800798,587,106.918262
1735.797128,2049,111.054096
105.037154,266,111.653803
1787.820384,2049,115.948823
85.065452,249,116.433392
91.712919,264,116.970153
88.344248,258,117.487725
93.688569,258,117.924821
1758.794635,2049,122.047161
313.28197,617,123.390834
1752.007371,2049,127.417324
312.094011,627,128.420988
1780.604045,2049,132.57685
229.320105,502,133.500583
204.360108,408,134.483441
1652.434641,2049,138.447813
1779.747075,2049,142.485643
1811.466861,2049,146.663515
1745.458714,2049,150.744475
284.552578,524,151.550922
1819.958102,2049,155.65619
231.31437,502,156.536866
1572.208345,2049,160.486888
1738.232801,2049,164.714488
1793.666662,2049,169.012423
87.572574,249,169.50005
1737.833464,2049,174.004423
1663.440968,2049,178.13149
344.063317,667,179.349223
515.10982,872,181.039237
1758.745833,2049,185.164016
1744.033317,2049,189.213906
1665.544843,2049,193.349802
1739.650088,2049,197.472637
312.677345,584,198.416537
97.315487,255,198.950649
1791.678559,2049,203.007354
1246.284286,2049,206.696643
1544.649837,2049,210.632504
1196.831135,1971,214.373139
1266.343358,2049,218.175896
1697.704115,2049,222.150281
111.824632,283,222.755098
278.437268,560,223.945443
76.134511,230,224.358976
45.806563,160,224.637669
225.878363,500,225.47697
1694.234713,2049,229.345229
460.375527,816,230.99654
104.494049,274,231.462165
308.779959,598,232.47561
535.05557,966,234.098318
1772.539392,2049,238.31751
1562.328669,2049,242.120436
421.186896,685,243.593791
1740.028362,2049,247.516629
1708.304399,2049,251.422724
111.441045,292,251.911225
1783.405493,2049,255.965422
1772.106163,2049,259.999009
1779.907381,2049,263.97541
1276.886546,2049,267.686393
352.334546,690,268.831232
1777.357282,2049,272.890228
1741.295773,2049,276.788694
1746.131597,2049,280.756971
119.585782,291,281.214171
1280.90805,2049,284.920385
110.251586,279,285.727786
1823.284821,2049,289.777323
257.016329,506,290.584522
385.751538,721,291.80565
504.036383,894,293.604586
1776.217577,2049,297.525444
1724.950317,2049,301.533266
1792.972403,2049,305.539287
846.162151,1105,307.365055
107.850591,274,307.829842
669.4646,1113,309.959544
1204.616195,1605,312.986957
668.125616,1020,314.6675
1787.750341,2049,318.611564
1822.30787,2049,322.639746
1717.543872,2049,326.559323
565.676839,957,328.498165
1779.86948,2049,332.508243
195.833782,421,333.25106
1789.373159,2049,337.291263
451.594143,791,338.506811
1748.764459,2049,342.528001
1697.168862,2049,346.504719
1759.689319,2049,350.581303
1787.741965,2049,354.802265
1622.247636,1950,358.90443
1647.51531,2049,362.923937
239.314032,479,363.715476
1757.431336,2049,367.791637
1634.154982,2049,371.770092
194.715135,414,372.802901
1803.092362,2049,376.814793
117.267136,297,377.330898
238.103584,510,378.183466
228.716052,482,378.975263
106.975961,270,379.422671
259.02202,526,380.644723
260.659809,506,381.461132
258.760609,524,382.28423
245.88228,508,383.128798
285.283298,547,384.338714
294.158039,561,385.255059
1724.464653,2049,389.161898
1771.798615,2049,393.08727
240.375707,510,393.897103
1804.724233,2049,397.869938
101.504587,262,398.283636
250.662044,512,399.071825
1567.49245,2049,403.031064
1797.408357,2049,407.276542
1828.842951,2049,411.270654
1659.672563,2049,415.09247
169.057868,406,416.125154
1821.561901,2049,419.986379
1773.958377,2049,423.945864
1792.457766,2049,427.923485
107.032477,272,428.38837
1751.306512,2049,432.33046
358.275618,641,433.397528
1828.048317,2049,437.457283
229.195511,442,438.175306
113.606667,277,438.631263
102.63776,266,439.387603
1525.069864,2049,443.237689
1824.531111,2049,447.365632
108.898679,276,447.874185
163.383545,384,448.532332
1826.596898,2049,452.496299
1742.224913,2049,456.294599
256.436245,518,457.084658
178.71983,413,457.734038
174.852756,404,458.665429
1788.893713,2049,462.60987
627.431264,1029,464.215421
1775.107509,2049,468.179499
1761.612788,2049,472.021489
1802.920647,2049,475.993093
1826.737188,2049,479.921362
289.664975,546,480.743542
1765.482657,2049,484.704642
1284.782007,2049,488.318801
301.217382,603,489.592117
1767.625517,2049,493.496269
248.011578,512,494.292609
538.605921,970,495.841263
1779.618654,2049,499.762789
1767.023875,2049,503.728592
1786.735337,2049,507.601218
1820.669437,2049,511.614465
1815.704063,2049,515.575067
1085.134367,1871,518.999747
176.609736,390,519.616838
1784.837004,2049,523.426242
371.777558,707,524.919839
1822.931985,2049,528.882098
652.345396,1172,530.846817
1832.198637,2049,534.824164
174.39843,398,535.870334
1782.100064,2049,539.892784
1813.517982,2049,543.81491
423.688564,762,545.064948
391.664063,658,546.06618
1822.760144,2049,550.015478
1823.460445,2049,553.923176
1826.536214,2049,557.976061
365.470321,679,559.404117
446.678695,842,560.711271
410.540207,767,561.965034
1828.529983,2049,565.886928
485.379556,873,567.584951
605.203729,1032,569.23274
389.602772,712,570.693044
405.704308,743,571.940314
1787.560528,2049,575.851963
162.820098,387,576.500258
1711.884857,2049,580.357193
362.355624,673,581.723598
1792.283011,2049,585.601171
535.678632,930,587.100825
1820.693778,2049,591.042004
224.312384,494,591.85247
1787.291544,2049,595.776599
80.454313,234,596.14957
1790.677375,2049,600.122389
291.534328,594,601.445327
1328.82536,2049,605.040423
1811.761874,2049,609.066939
189.044174,408,609.71222
1749.949166,2049,613.657674
1274.960253,2049,617.271988
265.321118,503,618.071322
524.709424,930,619.838754
1821.193202,2049,623.844592
170.954972,394,624.493802
282.033869,527,625.304737
191.759141,421,625.968504
1723.097941,2049,629.745935
1775.523756,2049,633.53433
263.73019,576,634.458827
1123.162265,1898,637.927389
1824.046289,2049,641.981039
1779.56974,2049,645.84577
217.109606,480,646.956211
1775.089478,2049,650.851519
230.096413,501,651.720288
880.253197,1504,654.669905
1817.761668,2049,658.619004
1723.392666,2049,662.535358
1234.952301,2049,666.266123
1239.674952,2049,670.006464
1791.257576,2049,673.983293
1333.232712,2049,677.663259
1783.751785,2049,681.518544
245.117561,500,682.339329
400.775395,703,683.431813
1641.288488,2049,687.264107
252.915029,517,688.108832
1271.531528,2049,691.693008
1592.307077,2049,695.446898
677.009175,1057,697.455743
1788.556856,2049,701.434318
214.983243,446,702.193471
1802.311541,2049,706.101949
232.072959,458,706.806394
1803.45269,2049,710.769387
1735.602266,2049,714.670062
240.332432,505,715.919462
1516.587824,2049,719.785765
1787.705397,2049,723.700449
241.758836,508,724.476503
227.2297,495,725.258733
236.294379,503,726.050377
1778.765557,2049,729.908447
293.985887,602,731.138118
