policy_loss,value_loss,explained_variance,time_elapsed,clipfrac,ep_len_mean,approxkl,ep_reward_mean,policy_entropy,fps,n_updates,total_timesteps,serial_timesteps
-0.004499367,9.708624,0.9470471478998661,166.41781067848206,0.057910156,1223.2222222222222,0.0053360825,831.4024169814815,4.341277,415,33,67584,67584
-0.006092087,33.288654,0.8523756861686707,171.34638500213623,0.0234375,1215.017543859649,0.0022964664,829.0293455789475,4.3428774,454,34,69632,69632
-0.0038601917,11.078709,0.7110507786273956,175.8519549369812,0.06708984,1229.396551724138,0.0057297936,835.2660885517242,4.3484707,418,35,71680,71680
-0.0033195138,7.942393,0.9693428110331297,180.74462127685547,0.008447265,1208.6,0.0010837119,818.0390404000002,4.358255,443,36,73728,73728
-0.0021132766,19.622309,0.8855754435062408,185.3658950328827,0.05029297,1222.377049180328,0.004057145,833.5859593770493,4.3759274,400,37,75776,75776
-0.0014383178,20.049557,0.8901500776410103,190.4828441143036,0.044628907,1235.7096774193549,0.0040464783,848.7387089838711,4.3832917,425,38,77824,77824
-0.004442115,23.587147,0.7215494811534882,195.29987025260925,0.03173828,1241.09375,0.002639409,848.014001828125,4.3875947,460,39,79872,79872
-0.0026318799,20.861385,0.8849755153059959,199.75183153152466,0.024804687,1253.5230769230768,0.0026200095,861.2107819846153,4.3855467,446,40,81920,81920
-0.0031762838,1.9293972,0.9896179977804422,204.33935713768005,0.049316406,1241.8636363636363,0.0043495675,851.5773176060605,4.3852205,407,41,83968,83968
-0.00488982,18.422403,0.8980307430028915,209.3676073551178,0.02055664,1253.910447761194,0.002167355,865.5232917014926,4.376937,413,42,86016,86016
-0.0035629417,23.239841,0.9219544753432274,214.32184147834778,0.028564453,1254.3623188405797,0.0027392213,869.0995254202899,4.372991,421,43,88064,88064
-0.0015405283,28.433044,0.8909065499901772,219.18081259727478,0.015185547,1254.9718309859154,0.0016987629,873.306029309859,4.371867,434,44,90112,90112
-0.0028720757,29.308437,0.9172973409295082,223.89884877204895,0.026660156,1245.2567567567567,0.0026309523,867.3434972972974,4.371731,440,45,92160,92160
-0.0014208485,20.193653,0.8748122900724411,228.54359316825867,0.034472656,1255.9733333333334,0.0030991198,880.0124660666668,4.3769,421,46,94208,94208
-0.005286999,19.992123,0.7984664440155029,233.3982949256897,0.028808594,1218.392405063291,0.0029753966,848.1460944936711,4.383503,483,47,96256,96256
-0.004333067,13.875757,0.8264798372983932,237.63470339775085,0.01669922,1193.4878048780488,0.0017494572,827.0734695487806,4.385432,482,48,98304,98304
-0.0017157525,19.757587,0.8104053884744644,241.87957882881165,0.015673827,1178.0238095238096,0.0017991712,813.2273020952382,4.3875537,457,49,100352,100352
-0.0049615162,10.572538,0.9435067810118198,246.35332369804382,0.040039062,1188.270588235294,0.0036239233,818.0733586941176,4.3948646,437,50,102400,102400
-0.0013280973,23.266987,0.9216262549161911,251.04238367080688,0.019580077,1181.965909090909,0.001924913,814.6856095681818,4.4050283,455,51,104448,104448
-0.004072385,19.9114,0.9000599831342697,255.54351806640625,0.050830077,1191.7078651685392,0.0046240995,825.3561195617976,4.4164376,434,52,106496,106496
-0.002506893,19.010595,0.8116802871227264,260.2597553730011,0.012890625,1164.52688172043,0.0014865191,801.641457752688,4.4272833,491,53,108544,108544
-0.0040758303,13.408895,0.9331536069512367,264.4237394332886,0.022802735,1172.0851063829787,0.00229596,809.8083553510637,4.430669,439,54,110592,110592
-0.0030161566,19.036283,0.8095794022083282,269.0829517841339,0.018603515,1145.6836734693877,0.0015998887,787.4039112346937,4.441156,460,55,112640,112640
-0.006997063,2.388809,0.987091894261539,273.53159070014954,0.077539064,1138.121212121212,0.0061128186,781.222841080808,4.4334664,430,56,114688,114688
-0.0033444792,19.351791,0.4853329062461853,278.28850746154785,0.030908203,1147.23,0.0031415075,790.63434652,4.4274426,446,57,116736,116736
-0.0042840703,9.252535,0.9456723295152187,282.8774194717407,0.04765625,1162.39,0.004068058,800.21484055,4.425818,423,58,118784,118784
-0.0020709774,20.988403,0.9267063438892365,287.7088131904602,0.019580077,1147.04,0.002023477,785.01410746,4.425722,430,59,120832,120832
-0.004711448,30.6851,0.897217258810997,292.4615042209625,0.042919923,1122.33,0.0036111022,776.3879449700001,4.4249306,448,60,122880,122880
-0.0013398683,24.495094,0.7959164381027222,297.03288769721985,0.0035644532,1110.14,0.00058924116,763.8270362,4.4214854,460,61,124928,124928
-0.006160079,6.3341737,0.9661205261945724,301.47713971138,0.047949217,1125.63,0.003965872,777.5704967599999,4.419099,410,62,126976,126976
-0.007389254,22.829638,0.9280055165290833,306.46781730651855,0.07148437,1118.01,0.006551493,772.7138764300001,4.4159145,420,63,129024,129024
-0.0022125456,2.2067714,0.9607379846274853,311.33466053009033,0.029296875,1118.34,0.0024891824,772.5995069300001,4.4102297,444,64,131072,131072
-0.004738242,14.526385,0.8318307101726532,315.9408416748047,0.017382812,1122.48,0.0017336458,775.84920534,4.4104624,471,65,133120,133120
-0.00087683246,19.69689,0.7458809614181519,320.2817106246948,0.0108886715,1073.4,0.0011814504,733.9952486899998,4.406296,470,66,135168,135168
-0.005422988,9.618215,0.9482595957815647,324.63419103622437,0.032080077,1073.4,0.0030281642,737.1815142199998,4.4079537,437,67,137216,137216
-0.012759993,4.56707,0.9863909222185612,329.32059836387634,0.046777345,1054.55,0.004804059,725.1595258199999,4.4185677,415,68,139264,139264
-0.003347183,20.051535,0.8666784167289734,334.24993777275085,0.039941408,1065.71,0.0034243173,737.4762021000001,4.433828,377,69,141312,141312
-0.002079771,13.516034,0.8177092969417572,339.6763792037964,0.033496093,1078.48,0.0028190094,745.4410912000001,4.438868,429,70,143360,143360
-0.0013374795,13.356875,0.9076453745365143,344.4479877948761,0.031103516,1061.67,0.0030699929,730.3226089000002,4.441461,449,71,145408,145408
-0.0043380093,19.472124,0.8885976374149323,349.0005385875702,0.039453126,1061.67,0.0035092086,731.1474174200001,4.440318,425,72,147456,147456
-0.008818368,3.3222814,0.982896039262414,353.81778860092163,0.036816407,1054.51,0.0033409477,728.4323731800001,4.439127,447,73,149504,149504
-0.0024923643,19.841198,0.8811886161565781,358.3972764015198,0.04321289,1054.51,0.0035583563,728.5292369100002,4.4329047,438,74,151552,151552
-0.0032573007,19.739574,0.8945827186107635,363.0678584575653,0.05595703,1070.12,0.004915727,744.0917589700001,4.412822,430,75,153600,153600
-0.003924446,25.084621,0.8962161242961884,367.82691955566406,0.0296875,1084.46,0.0028503244,758.1751011400002,4.3969684,453,76,155648,155648
-0.0014739165,19.730177,0.8777091652154922,372.341824054718,0.042041015,1101.4,0.0039184424,774.5550181200001,4.3883767,409,77,157696,157696
-0.0055293823,33.12433,0.8136588633060455,377.34874415397644,0.048535157,1102.51,0.0042335903,781.73568401,4.3793645,407,78,159744,159744
-0.0015638266,19.730484,0.876009613275528,382.3710799217224,0.034960937,1116.88,0.0030907001,796.63927633,4.387623,408,79,161792,161792
0.00027921816,14.44991,0.7285548746585846,387.38587474823,0.02084961,1132.28,0.0020897174,806.9151556099999,4.3931,450,80,163840,163840
-0.0033433444,6.7158737,0.9630812369287014,391.9289014339447,0.030810546,1133.0,0.0032073185,807.6196672,4.3903475,463,81,165888,165888
-0.0032203696,19.778294,0.8877407237887383,396.3453571796417,0.0362793,1133.0,0.0031915787,806.2348082899999,4.3780184,431,82,167936,167936
-0.0024406717,19.756145,0.8936438634991646,401.09654450416565,0.024658203,1148.01,0.002681171,820.7077158100001,4.364647,416,83,169984,169984
-0.001910756,24.079655,0.8742755800485611,406.016361951828,0.024853516,1134.2,0.0023873802,807.1584065000002,4.355891,449,84,172032,172032
-0.0035494887,28.725306,0.876611553132534,410.57357907295227,0.0440918,1148.81,0.0038295784,819.6567801699999,4.356023,441,85,174080,174080
-0.0025704105,19.093456,0.8815362975001335,415.21659231185913,0.08540039,1164.0,0.006565731,834.4512043600001,4.3519573,415,86,176128,176128
-0.0045750486,9.316533,0.9499543681740761,420.1414783000946,0.03930664,1163.48,0.004867352,834.32188517,4.3440065,431,87,178176,178176
-0.003111565,19.491076,0.8744647204875946,424.8907473087311,0.050390624,1163.48,0.0041186283,832.85531095,4.341281,428,88,180224,180224
-0.0002669199,20.119957,0.8724921643733978,429.665470123291,0.034863282,1163.48,0.003183879,832.3743842700001,4.3448725,433,89,182272,182272
-0.0026284393,20.381514,0.8711279779672623,434.38585901260376,0.020410156,1163.48,0.0023098707,837.29026952,4.3419685,426,90,184320,184320
-0.002593779,19.473309,0.8771912381052971,439.19141030311584,0.04472656,1163.48,0.003698662,836.4056748899999,4.33057,428,91,186368,186368
-0.005707999,18.790218,0.8851301223039627,443.97489285469055,0.06318359,1178.84,0.0050111404,851.2859050900001,4.3310823,427,92,188416,188416
-0.0028081716,19.354021,0.8831772729754448,448.7669565677643,0.049902342,1192.93,0.0044068494,864.5168261200001,4.338498,419,93,190464,190464
-0.0034792274,26.067719,0.8937800526618958,453.6482994556427,0.033691406,1190.86,0.0029631304,868.5728305800002,4.3500204,448,94,192512,192512
-0.0024667883,19.600758,0.8673387169837952,458.21180272102356,0.025097657,1206.07,0.0026824172,883.4002853500001,4.354762,426,95,194560,194560
-0.0018008614,19.55143,0.877350352704525,463.0135500431061,0.05678711,1206.07,0.0045909956,882.9510184800002,4.3472805,413,96,196608,196608
-0.0051022973,20.339554,0.8784297406673431,467.96319484710693,0.076123044,1206.07,0.005926579,882.9509673300001,4.3465652,437,97,198656,198656
-0.0047622197,27.799496,0.875169187784195,472.64318561553955,0.030761719,1203.54,0.0027162503,885.83125479,4.3512163,461,98,200704,200704
-0.002262603,19.87474,0.8813600763678551,477.0776791572571,0.034277342,1203.54,0.003201976,885.5138433699999,4.3604975,437,99,202752,202752
-0.004354664,19.718256,0.8781076893210411,481.75639367103577,0.0675293,1219.19,0.005859271,900.80005216,4.3669596,417,100,204800,204800
-0.0026728793,22.346579,0.9224270135164261,486.6677532196045,0.039208986,1203.85,0.0036871438,885.78261748,4.366469,435,101,206848,206848
-0.002735033,20.56283,0.8560554385185242,491.374005317688,0.057617188,1219.44,0.0047305985,901.37292627,4.3633556,424,102,208896,208896
-0.0043687345,14.045491,0.9425194896757603,496.19646310806274,0.02055664,1202.47,0.0023087352,885.26422769,4.3601627,439,103,210944,210944
-0.0049646734,25.047283,0.8960926458239555,500.85516333580017,0.027441407,1205.81,0.0025836965,888.18701973,4.36724,444,104,212992,212992
-0.0023381028,20.695326,0.8815286010503769,505.46259903907776,0.024951171,1221.23,0.0026194872,904.0439660500001,4.3726707,414,105,215040,215040
-0.0026064517,20.23346,0.8823586776852608,510.4062662124634,0.054345705,1221.23,0.0046636285,902.6035392100001,4.3623385,420,106,217088,217088
-0.0022241645,22.325165,0.9276106283068657,515.2754645347595,0.043896485,1236.26,0.0036758718,917.7900518800002,4.3658133,416,107,219136,219136
-0.0029619564,20.963444,0.8775127604603767,520.1962802410126,0.027929688,1251.64,0.0027001654,932.4228197000001,4.3697495,429,108,221184,221184
-0.0009962528,20.4944,0.8846680968999863,524.9629981517792,0.024853516,1267.15,0.002276423,945.73268341,4.366088,457,109,223232,223232
-0.0012117168,19.390215,0.8935765102505684,529.4403922557831,0.038769532,1281.79,0.0034041244,959.66853682,4.3611784,441,110,225280,225280
-0.0010359597,19.701832,0.8736444264650345,534.0785348415375,0.024609376,1297.32,0.0025386068,974.9885498000002,4.3495617,439,111,227328,227328
-0.0022122574,20.359858,0.8512229770421982,538.7345185279846,0.027539063,1312.49,0.0027865267,987.8099679900001,4.3486967,451,112,229376,229376
-0.0057186303,9.8810625,0.9468358792364597,543.2742624282837,0.025683593,1311.88,0.0025001806,987.6719694000001,4.354173,429,113,231424,231424
-0.0016057317,20.007547,0.8735730946063995,548.0403075218201,0.031933594,1327.3,0.0030451496,1003.5402896700001,4.360551,424,114,233472,233472
-0.0026807596,38.596626,0.810735359787941,552.8637073040009,0.018164063,1313.99,0.001997456,996.6106210500002,4.3606033,467,115,235520,235520
-0.00518616,5.1260123,0.9736179728060961,557.2442853450775,0.04824219,1298.74,0.0045463364,981.83377756,4.352468,429,116,237568,237568
-0.0047196196,20.070179,0.8661861717700958,562.0112419128418,0.061914064,1314.35,0.004940374,998.0451628999998,4.3387594,429,117,239616,239616
-0.0022330184,20.054592,0.8795070424675941,566.782516002655,0.028808594,1327.96,0.002813831,1012.38015824,4.338426,435,118,241664,241664
-0.0028040926,19.791744,0.8817830011248589,571.4898135662079,0.04863281,1343.58,0.004030902,1027.6631301599998,4.3421497,405,119,243712,243712
-0.0029508066,19.796349,0.8790781572461128,576.5353338718414,0.031835936,1358.31,0.003121742,1042.5067017499998,4.34702,434,120,245760,245760
-0.0024026202,19.931137,0.8735225945711136,581.2459886074066,0.06645508,1360.05,0.0058188797,1044.4223293799998,4.3338976,419,121,247808,247808
-0.0032380428,19.543314,0.8823004961013794,586.1292004585266,0.045898438,1375.3,0.004282833,1059.9930983900001,4.314404,424,122,249856,249856
-0.0015072855,43.66363,0.7999539375305176,590.9495882987976,0.005957031,1391.61,0.000935164,1076.3853518199999,4.303422,470,123,251904,251904
-0.0051629124,2.7314029,0.9861189862713218,595.3029935359955,0.02607422,1395.15,0.0025596197,1078.7178803300003,4.3121843,432,124,253952,253952
-0.0022364906,19.701721,0.8796621933579445,600.0425662994385,0.036328126,1395.15,0.0032696344,1079.46262862,4.3208585,421,125,256000,256000
-0.0035951552,20.399864,0.8750668093562126,604.9055709838867,0.039697267,1395.15,0.0033810355,1084.86948844,4.3270154,444,126,258048,258048
-0.0018136713,20.553085,0.9269370585680008,609.5136785507202,0.036816407,1395.17,0.0033702906,1082.8417672399999,4.334148,445,127,260096,260096
-0.0051303557,28.79224,0.9106533899903297,614.1117610931396,0.042626955,1394.08,0.0043170787,1082.16033415,4.354686,433,128,262144,262144
-0.0027779783,19.624598,0.8791336789727211,618.8388302326202,0.073632814,1407.72,0.0057677487,1096.4693068699999,4.369193,413,129,264192,264192
-0.0048639597,29.950352,0.8835411667823792,623.7958428859711,0.04536133,1424.49,0.0040085055,1112.41448301,4.375386,436,130,266240,266240
-0.0073232665,21.283375,0.8642213940620422,628.4922609329224,0.022949219,1394.27,0.0021512914,1084.1867490900001,4.381934,445,131,268288,268288
-0.003187382,10.487247,0.9608987309038639,633.0890927314758,0.020751953,1379.05,0.0021856779,1074.66772063,4.392998,445,132,270336,270336
-0.004879582,22.265469,0.9207658916711807,637.6900165081024,0.04584961,1392.71,0.0041091857,1089.0575116900002,4.406081,435,133,272384,272384
-0.0015642501,19.727823,0.8791042491793633,642.394166469574,0.050927736,1407.76,0.003994361,1104.4283853200002,4.4122376,420,134,274432,274432
-0.0034540116,19.602875,0.8805568590760231,647.2699468135834,0.032177735,1424.2,0.003087535,1120.50030977,4.408799,426,135,276480,276480
-0.0022239387,26.015232,0.9051242172718048,652.0669686794281,0.018896485,1441.01,0.0019164126,1136.7365908500003,4.418116,436,136,278528,278528
-0.0021940619,19.683565,0.8835856467485428,656.7624289989471,0.025292968,1456.18,0.002768084,1152.64563995,4.433809,414,137,280576,280576
-0.007500313,2.3345065,0.9865396348759532,661.7034568786621,0.05126953,1457.23,0.006015693,1153.4202726199999,4.4268622,434,138,282624,282624
-0.001753749,19.868513,0.8633708208799362,666.4147021770477,0.03173828,1457.23,0.0028609508,1156.31904321,4.4197783,419,139,284672,284672
-0.001957613,20.031134,0.89243483543396,671.3012750148773,0.024560547,1473.74,0.002386957,1172.81433599,4.4196677,424,140,286720,286720
-0.00580688,23.933722,0.6006673574447632,676.1296696662903,0.0418457,1490.49,0.0037582982,1188.8782939700002,4.421733,453,141,288768,288768
-0.005647406,45.34083,0.4796305298805237,680.6461255550385,0.024365235,1457.76,0.0025078268,1162.85683696,4.4343386,469,142,290816,290816
-0.0023646918,21.089054,0.8533509820699692,685.0062265396118,0.03261719,1457.76,0.0029399928,1161.5746409199999,4.4435825,432,143,292864,292864
-0.0035900692,21.43063,0.8980251252651215,689.7421832084656,0.02216797,1418.37,0.0022028745,1124.5239588100003,4.4449763,471,144,294912,294912
-0.0025925613,21.08981,0.8573461174964905,694.0865213871002,0.038134765,1418.37,0.003613513,1124.8252320100003,4.452025,419,145,296960,296960
-0.0031910185,14.619539,0.8436044603586197,698.9678173065186,0.0578125,1415.56,0.004796593,1117.42913454,4.449292,430,146,299008,299008
-0.0005877682,19.550827,0.8845129609107971,703.7275414466858,0.01689453,1415.56,0.0022145873,1117.62623299,4.443473,419,147,301056,301056
-0.005049796,6.658638,0.9065837860107422,708.6150665283203,0.038085938,1414.58,0.0036374622,1116.2177523399998,4.434034,456,148,303104,303104
-0.00778173,13.098234,0.9106574952602386,713.099497795105,0.03227539,1414.58,0.003038691,1111.00503966,4.43661,428,149,305152,305152
-0.0040892935,9.768045,0.9644404985010624,717.8807413578033,0.03652344,1397.96,0.003645723,1100.3794627300001,4.438349,458,150,307200,307200
-0.003456754,19.962978,0.8705016374588013,722.3450722694397,0.039794922,1397.96,0.004072984,1101.1701263200002,4.440581,414,151,309248,309248
-0.0046329712,24.01875,0.9068871438503265,727.2850067615509,0.04609375,1396.09,0.00512481,1100.5199613500001,4.4446206,433,152,311296,311296
-0.002427344,7.5601244,0.9722607750445604,732.0109024047852,0.017382812,1384.14,0.0019024356,1089.81169407,4.4517813,447,153,313344,313344
-0.0036510862,24.297796,0.929688848555088,736.585681438446,0.028320312,1368.74,0.0027132605,1076.5038484699999,4.4591117,442,154,315392,315392
-0.001827895,26.03069,0.8818629682064056,741.2157969474792,0.028564453,1321.47,0.0025415649,1032.0878829000003,4.4773955,454,155,317440,317440
-0.0032206378,24.00967,0.9119261801242828,745.722865819931,0.025195312,1305.95,0.0035094868,1018.2963583100001,4.4829273,430,156,319488,319488
-0.0045513934,20.156591,0.8805126622319221,750.4776556491852,0.04018555,1305.95,0.0033961893,1018.8902558499999,4.483199,423,157,321536,321536
-0.0039957142,4.085151,0.9853556640446186,755.3187305927277,0.03642578,1290.46,0.0032287557,1003.53156945,4.486838,443,158,323584,323584
-0.0029340093,19.897058,0.8846709951758385,759.9336705207825,0.04345703,1290.46,0.0037341737,1003.90166166,4.5030212,415,159,325632,325632
-0.0037656862,23.652018,0.916180357336998,764.86172747612,0.036376953,1273.32,0.0034243695,988.589662,4.5068398,429,160,327680,327680
-0.002957923,21.53709,0.9206962063908577,769.6267702579498,0.04018555,1274.47,0.0031595454,990.6681104399999,4.502713,441,161,329728,329728
-0.004478504,19.91504,0.9093355089426041,774.2613332271576,0.057861328,1274.47,0.0047996813,990.9660890599998,4.5090294,426,162,331776,331776
-0.002998027,10.656179,0.9083960801362991,779.0663902759552,0.018115234,1243.21,0.0017050548,959.9517353800002,4.507081,469,163,333824,333824
-0.0050429953,15.171475,0.9109202325344086,783.4303116798401,0.019921875,1227.2,0.0018799898,943.5386373900001,4.509923,478,164,335872,335872
-0.002016721,20.044233,0.8661113530397415,787.7088100910187,0.037158202,1227.2,0.0035011894,942.5820606000001,4.513198,429,165,337920,337920
-0.005481169,21.57081,0.9317800104618073,792.4776062965393,0.038378906,1211.55,0.0038516712,928.0060488,4.5184436,420,166,339968,339968
-0.0052569583,3.6156857,0.9806678295135498,797.3453810214996,0.035205077,1211.5,0.0037714983,927.85213377,4.51014,431,167,342016,342016
-0.0059091942,22.624796,0.9171254709362984,802.0899651050568,0.053613283,1195.45,0.00434484,914.75897304,4.5012627,445,168,344064,344064
-0.0040410873,33.621788,0.8694590777158737,806.692681312561,0.027246093,1165.73,0.00241967,888.3337106,4.5128293,449,169,346112,346112
-0.0034536105,6.703697,0.9785710386931896,811.2475528717041,0.016601562,1148.84,0.0019720807,871.8210561899998,4.513929,447,170,348160,348160
-0.0014185295,30.523838,0.8686112314462662,815.8247048854828,0.015966797,1148.72,0.0018095474,871.9687376900001,4.509892,474,171,350208,350208
-0.005528783,10.873399,0.8497243672609329,820.1458122730255,0.037402343,1162.9,0.0034896936,881.60438794,4.5050535,431,172,352256,352256
-0.0070735463,19.642872,0.866309180855751,824.8887951374054,0.09033203,1178.15,0.0066152685,896.0023914799999,4.516416,408,173,354304,354304
-0.003464019,20.241945,0.8723399043083191,829.9035668373108,0.037646484,1178.15,0.0034295213,895.3387413500001,4.511991,420,174,356352,356352
-0.0040452974,27.029947,0.8951156809926033,834.7773456573486,0.034716796,1160.66,0.003107752,878.76158091,4.5130005,422,175,358400,358400
-0.0013804082,20.119802,0.8814897015690804,839.6279225349426,0.027636718,1160.66,0.0026215708,878.91385484,4.524791,407,176,360448,360448
-0.00288046,20.893286,0.8819189071655273,844.6545231342316,0.02866211,1160.66,0.0028172112,878.6564812100002,4.529966,433,177,362496,362496
-0.0011919708,19.835108,0.8861995935440063,849.3844890594482,0.033447266,1160.66,0.0029620477,878.45127129,4.5378447,418,178,364544,364544
-0.001689833,19.74461,0.8812655434012413,854.2750000953674,0.023974609,1160.66,0.002387972,878.2798990299999,4.5464983,429,179,366592,366592
-0.0013448207,19.749544,0.8810599520802498,859.0479474067688,0.030126953,1177.09,0.0031802647,894.2552586500001,4.549304,427,180,368640,368640
-0.0047882716,4.2465105,0.9800131097435951,863.841545343399,0.030566406,1174.67,0.003988916,892.2711618100001,4.540843,430,181,370688,370688
-0.0022770085,19.922764,0.884120799601078,868.5965166091919,0.05805664,1187.65,0.0046710996,906.06388187,4.5359535,442,182,372736,372736
-0.0018858134,44.439537,0.781216561794281,873.2268180847168,0.013769532,1154.62,0.0013349158,876.65106106,4.5386457,455,183,374784,374784
-0.0018897664,20.243061,0.8759879618883133,877.7247498035431,0.018701172,1154.62,0.0021639436,876.2961663199998,4.5336456,443,184,376832,376832
-0.00742242,8.213472,0.8861942961812019,882.3473415374756,0.042382814,1157.29,0.004074338,878.0375608699998,4.5237164,459,185,378880,378880
-0.009671243,14.379774,0.9187593832612038,886.8093469142914,0.030078124,1175.31,0.0055956105,889.7993928699999,4.5201273,439,186,380928,380928
-0.0067340164,46.065872,0.6297145783901215,891.4667263031006,0.018115234,1161.88,0.0020793083,876.5300247700001,4.512022,459,187,382976,382976
-0.003659815,19.128767,0.8795357346534729,895.9259819984436,0.04663086,1175.87,0.0041712015,890.62994605,4.5140953,431,188,385024,385024
-0.0016959611,16.922907,0.8536501079797745,900.6678287982941,0.012988281,1175.78,0.001252855,890.4362734499998,4.5165634,485,189,387072,387072
-0.0024722707,20.248547,0.8790790736675262,904.8834137916565,0.03618164,1175.78,0.0031120684,890.6490124,4.5209785,431,190,389120,389120
-0.007760358,6.061611,0.9664941690862179,909.6278553009033,0.033984374,1178.85,0.0029779407,892.5314972499999,4.53629,426,191,391168,391168
-0.000914689,19.874557,0.8797769770026207,914.4301936626434,0.028271485,1178.85,0.002647024,892.5858303699999,4.558839,424,192,393216,393216
-0.0018925924,20.5825,0.8752157166600227,919.2518208026886,0.013671875,1178.85,0.0015846852,892.5505459499999,4.56313,422,193,395264,395264
-0.002544988,29.625113,0.8673157691955566,924.1008574962616,0.013476563,1182.24,0.0013978076,894.23624393,4.5546494,445,194,397312,397312
