policy_loss,n_updates,serial_timesteps,explained_variance,clipfrac,policy_entropy,fps,total_timesteps,time_elapsed,value_loss,approxkl,ep_reward_mean,ep_len_mean
-0.0035946681,14,28672,0.8800929859280586,0.044433594,3.698578,270,28672,75.54022979736328,18.387285,0.004021666,1303.98972075,1736.625
-0.00411003,15,30720,0.8978657573461533,0.040234376,3.6923301,318,30720,83.09912848472595,28.432459,0.00388669,1274.1889271111113,1695.2777777777778
-0.0041798395,16,32768,0.8723411709070206,0.06269531,3.6992707,330,32768,89.52542901039124,19.92368,0.004789298,1294.867148894737,1713.8947368421052
-0.0010520049,17,34816,0.8889184445142746,0.018164063,3.6945007,369,34816,95.72414708137512,19.82763,0.0023478917,1316.1713568,1730.65
-0.0027417422,18,36864,0.895531676709652,0.02866211,3.689652,371,36864,101.27085900306702,19.142164,0.0030189687,1329.9278711428572,1745.8095238095239
-0.0040252027,19,38912,0.9037981927394867,0.028857421,3.690892,378,38912,106.78909611701965,15.992788,0.0028836743,1250.883084478261,1657.2608695652175
0.00038417618,20,40960,0.8897098377346992,0.045800783,3.6976886,374,40960,112.2048032283783,17.942049,0.004114034,1271.65007875,1673.5833333333333
-0.004819408,21,43008,0.898668497800827,0.08979492,3.7009883,368,43008,117.67637586593628,18.28749,0.00690923,1292.0867305999998,1688.6
-0.002280902,22,45056,0.8884645700454712,0.04145508,3.6981583,368,45056,123.24180507659912,19.023205,0.004401288,1306.7615372307691,1702.4615384615386
-0.001286374,23,47104,0.8946618959307671,0.02084961,3.6935852,378,47104,128.79746413230896,25.527077,0.0022884042,1273.3133860357143,1663.9285714285713
-0.0033408343,24,49152,0.9040011987090111,0.039257813,3.69239,323,49152,134.2033486366272,25.392628,0.0036845424,1250.1529915,1630.5666666666666
-0.0029792932,25,51200,0.8904356956481934,0.05605469,3.6900787,379,51200,140.53117632865906,18.777018,0.0047787605,1264.4594887096775,1644.0645161290322
-0.0038873765,26,53248,0.7467482089996338,0.042236328,3.6871963,333,53248,145.94477486610413,30.02953,0.0042566666,1116.7017839999999,1478.5
-0.0022079945,27,55296,0.8870174884796143,0.03745117,3.6805394,288,55296,152.07969093322754,18.186382,0.0038740889,1129.171113243243,1493.918918918919
-0.005509765,28,57344,0.8501632213592529,0.034570314,3.6811905,298,57344,159.1674280166626,24.047638,0.003400167,1036.3753025365854,1385.7560975609756
-0.0061255014,29,59392,0.9113852307200432,0.038183592,3.684913,368,59392,166.0180230140686,21.578686,0.0055355425,1030.4929888837212,1379.9767441860465
-0.001538278,30,61440,0.8789091408252716,0.043896485,3.6841512,379,61440,171.57417273521423,17.726753,0.003784006,1040.4331011363638,1395.1818181818182
-0.005520231,31,63488,0.942134615033865,0.049560547,3.6908944,385,63488,176.97183465957642,14.378581,0.005078255,1023.2950191086957,1377.7173913043478
-0.0043123458,32,65536,0.9024098739027977,0.055615235,3.700821,388,65536,182.2901530265808,9.199029,0.004723251,1010.4094643617021,1365.1063829787233
-0.0017320884,33,67584,0.9031025022268295,0.031396486,3.699096,389,67584,187.56268739700317,12.074439,0.003044169,1015.8270444791666,1379.3541666666667
-0.005597861,34,69632,0.9190278798341751,0.06865235,3.7068067,355,69632,192.8149905204773,23.196259,0.0059854793,1008.54230236,1370.64
-0.002916367,35,71680,0.9144829139113426,0.096191406,3.7148204,343,71680,198.58346939086914,19.800283,0.0074248044,1023.0787163333333,1383.9411764705883
-0.0016862539,36,73728,0.8764349967241287,0.03676758,3.7199624,374,73728,204.54037880897522,20.856602,0.0034988462,1032.7084748653847,1396.7307692307693
-0.0027218875,37,75776,0.9605499431490898,0.07368164,3.721747,358,75776,210.01357197761536,7.564447,0.0062603056,1029.4813389245282,1395.2264150943397
-0.0041450392,38,77824,0.8846147283911705,0.078271486,3.7140534,369,77824,215.7206311225891,20.220009,0.006038142,1038.9664587037037,1407.3333333333333
-0.0028221714,39,79872,0.945341806858778,0.037744142,3.6967227,354,79872,221.26249384880066,12.271021,0.0035705701,1049.6679196727273,1419.0
-0.0017965101,40,81920,0.8525557368993759,0.03022461,3.684382,358,81920,227.03485298156738,24.44882,0.0027555493,1044.4551629298246,1413.157894736842
-0.00604919,41,83968,0.9550103731453419,0.035986327,3.6841629,333,83968,232.75075960159302,9.080924,0.0033785247,1046.7782018448277,1423.5
-0.0006692101,42,86016,0.9029686897993088,0.06987305,3.6764634,345,86016,238.89561486244202,20.609148,0.0055838088,1057.4797025254238,1434.1016949152543
-0.0010983264,43,88064,0.9112914130091667,0.047802735,3.677451,366,88064,244.8244330883026,20.042252,0.004265788,1067.73686275,1444.35
-0.0018941287,44,90112,0.8896429911255836,0.055859376,3.6849308,322,90112,250.41569352149963,20.771185,0.004468186,1077.2163829344263,1454.2622950819673
-0.0016247537,45,92160,0.9485862068831921,0.042919923,3.681126,319,92160,256.757700920105,10.311579,0.0041820956,1078.9439715322583,1463.8548387096773
-0.003804452,46,94208,0.8998889774084091,0.050488282,3.6727147,334,94208,263.17338252067566,28.232342,0.003906535,1077.8457677656252,1460.46875
-0.0009550893,47,96256,0.9146440848708153,0.056591798,3.6692302,309,96256,269.2927932739258,20.250532,0.0048247143,1087.3806109384618,1469.5230769230768
-0.00211435,48,98304,0.928207591176033,0.048193358,3.6706676,331,98304,275.91199469566345,20.24579,0.0041541993,1096.5802654393942,1478.3030303030303
-0.0053658034,49,100352,0.9610612690448761,0.06865235,3.6808429,329,100352,282.09914207458496,6.96515,0.005743906,1095.6886338507466,1480.8358208955224
-0.0032770105,50,102400,0.8966975435614586,0.047070313,3.6739507,309,102400,288.3243577480316,20.876799,0.0044356617,1104.359432941177,1489.1911764705883
-0.0028503598,51,104448,0.8996072337031364,0.0647461,3.6627853,299,104448,294.9415135383606,19.10598,0.005611849,1111.6476240724642,1497.304347826087
-0.0032252907,52,106496,0.9286419972777367,0.060791016,3.6714687,314,106496,301.78522634506226,13.130541,0.005035138,1120.5815563714289,1505.1857142857143
-0.0042850524,53,108544,0.835761234164238,0.039111327,3.6724865,382,108544,308.3021364212036,21.673597,0.0035856583,1128.3920359718313,1512.8450704225352
-0.0040694894,54,110592,0.9268825501203537,0.041503906,3.6646245,408,110592,313.652713060379,11.317507,0.00349655,1130.655680777778,1520.2916666666667
-0.0040777773,55,112640,0.8896625265479088,0.072705075,3.664969,393,112640,318.6705131530762,19.263136,0.0060626585,1139.379647342466,1527.5342465753424
-0.0065930844,56,114688,0.8753250539302826,0.061914064,3.6670432,375,114688,323.87371039390564,19.309473,0.00512397,1126.9366123466666,1517.28
-0.005323046,57,116736,0.898993544280529,0.12246094,3.6669083,317,116736,329.32690954208374,19.80339,0.009324339,1134.5550623947368,1524.2763157894738
-0.0022218872,58,118784,0.8895354270935059,0.055273436,3.6603673,360,118784,335.7691402435303,19.531729,0.0047295047,1142.1511232597402,1531.090909090909
-0.0032596295,59,120832,0.8932148963212967,0.10336914,3.6551285,338,120832,341.45330119132996,19.883131,0.007578834,1149.885836679487,1537.7307692307693
-0.0022750911,60,122880,0.8541452586650848,0.092480466,3.6666515,322,122880,347.5122230052948,20.344112,0.0072950185,1157.4926613544303,1544.2025316455697
-0.0004819446,61,124928,0.8763823360204697,0.03881836,3.6654747,329,124928,353.8645098209381,20.17113,0.003592011,1166.3661903500001,1550.5125
-0.0047803386,62,126976,0.8833986297249794,0.10478516,3.6570466,338,126976,360.077663898468,19.714136,0.007948352,1174.5692433703705,1556.6666666666667
-0.0026700196,63,129024,0.8953248932957649,0.053466797,3.6455727,351,129024,366.12430810928345,20.351421,0.005261696,1182.0557633536587,1562.6707317073171
-0.001602827,64,131072,0.8828634843230247,0.04067383,3.6394584,325,131072,371.95215344429016,20.04847,0.0037083216,1188.3662735301205,1568.5301204819277
-0.006159316,65,133120,0.7037672400474548,0.1038086,3.6472054,331,133120,378.2515802383423,12.194974,0.008142024,1189.0803089285716,1574.25
-0.0043207025,66,135168,0.7189854383468628,0.07143555,3.653132,306,135168,384.4393711090088,12.122627,0.005669797,1189.6997827764706,1579.835294117647
-0.0019074628,67,137216,0.9231388494372368,0.09516601,3.661282,293,137216,391.1282105445862,10.189804,0.0076938113,1190.5264847906976,1585.2906976744187
-0.0039141183,68,139264,0.8872559070587158,0.06381836,3.6604962,301,139264,398.1135277748108,20.26405,0.0050676716,1197.5133197586208,1590.6206896551723
-0.000103330196,69,141312,0.8851582631468773,0.03251953,3.6572003,292,141312,404.8968050479889,20.152422,0.003253467,1203.5575188750001,1595.8295454545455
-0.0032963082,70,143360,0.8829354494810104,0.06289063,3.6607487,357,143360,411.90833163261414,11.096177,0.0050167055,1204.467869550562,1600.9213483146068
-0.0030506488,71,145408,0.889265887439251,0.057177734,3.6815915,351,145408,417.6439142227173,20.276896,0.0046461863,1210.2737337555557,1605.9
-0.002574986,72,147456,0.8840379044413567,0.044628907,3.699284,351,147456,423.46498942375183,20.351349,0.003871341,1216.5995955164838,1610.7692307692307
-0.0004803624,73,149504,0.8677873015403748,0.038085938,3.6873565,346,149504,429.2866072654724,20.002659,0.0035746987,1222.3598968152176,1615.5326086956522
-0.0021846746,74,151552,0.8674642443656921,0.06459961,3.6824863,351,151552,435.2021005153656,20.323275,0.0054413835,1228.9028057419357,1620.1935483870968
-0.0012434709,75,153600,0.8840326219797134,0.03046875,3.678857,363,153600,441.03717589378357,20.077192,0.0031957258,1235.1986769574469,1624.7553191489362
-0.0016432276,76,155648,0.8685042560100555,0.034082033,3.6792283,359,155648,446.67105078697205,20.285872,0.0032403958,1241.0323846842107,1629.221052631579
-0.0019421361,77,157696,0.8832758963108063,0.027441407,3.6826718,366,157696,452.371559381485,20.478302,0.0027006434,1246.2201355625,1633.59375
0.00027556514,78,159744,0.8778121098876,0.027148437,3.6840756,367,159744,457.9648287296295,20.324131,0.002721001,1249.5076897628867,1637.8762886597938
-0.0019449912,79,161792,0.8673768490552902,0.052001953,3.6711795,299,161792,463.53797602653503,20.158215,0.0049087903,1254.9898760612245,1642.0714285714287
-0.006542585,80,163840,0.8692910373210907,0.07333984,3.6556904,289,163840,470.38625168800354,20.706097,0.0055731176,1260.5385225353536,1646.1818181818182
-0.005210773,81,165888,0.7429848313331604,0.036083985,3.6505852,377,165888,477.4736316204071,24.001347,0.0033315974,1239.8474011,1623.29
-0.004327954,82,167936,0.9389559477567673,0.06933594,3.670137,358,167936,482.9062032699585,10.641516,0.0066496595,1240.32026147,1623.29
-0.001522555,83,169984,0.8769514262676239,0.057714842,3.6853604,349,169984,488.62185978889465,20.421152,0.0048332745,1241.28110192,1623.29
-0.003257738,84,172032,0.8757745176553726,0.07241211,3.6644738,311,172032,494.4892954826355,20.357698,0.0061802207,1246.11653519,1623.29
-0.004612594,85,174080,0.8762879222631454,0.12548828,3.651114,340,174080,501.0562493801117,20.105341,0.008826751,1260.22020799,1637.29
-0.0040453286,86,176128,0.8591090440750122,0.042285156,3.6598697,359,176128,507.0688257217407,20.901081,0.00371749,1265.2256258399998,1637.29
-0.0072507085,87,178176,0.9616472236812115,0.036230467,3.6642947,359,178176,512.7620244026184,7.2021837,0.003488019,1260.8644561699998,1634.99
-0.002695662,88,180224,0.8686336427927017,0.11464844,3.6775806,346,180224,518.4649798870087,19.960333,0.00848613,1266.2290247699998,1634.99
-0.0030808456,89,182272,0.869077056646347,0.1294922,3.6822534,346,182272,524.3799822330475,19.861197,0.009887904,1283.62685337,1653.11
-0.0028080116,90,184320,0.7633596062660217,0.054003906,3.6853328,364,184320,530.2901365756989,20.910746,0.004774484,1285.69322773,1653.11
-0.0041659395,91,186368,0.8585845530033112,0.048779298,3.689672,362,186368,535.903872013092,23.282997,0.004333002,1284.04447651,1656.33
-0.0012792416,92,188416,0.8863414525985718,0.041748047,3.6910522,335,188416,541.553751707077,20.836502,0.0035695552,1284.01896726,1656.33
-0.0035078444,93,190464,0.8761160969734192,0.0597168,3.6922004,316,190464,547.6629846096039,20.818213,0.0047672093,1283.15491485,1656.33
-0.0019299997,94,192512,0.8765683621168137,0.02470703,3.6992164,364,192512,554.1294610500336,30.585276,0.002476905,1269.081803,1641.99
-0.0045454996,95,194560,0.8743835240602493,0.0875,3.700913,347,194560,559.7442922592163,19.847229,0.006879476,1269.8804159599997,1641.99
-0.00054266275,96,196608,0.8845648467540741,0.05673828,3.7034116,362,196608,565.6317491531372,20.234707,0.0046777944,1284.0940492,1655.68
-0.0019329997,97,198656,0.8790802657604218,0.043896485,3.7123017,359,198656,571.2795150279999,20.025513,0.0037427503,1284.5969567599998,1655.68
-0.0064050606,98,200704,0.9399882517755032,0.04736328,3.7225537,352,200704,576.9742805957794,11.584448,0.005840375,1270.68322068,1641.47
-0.0031040474,99,202752,0.8781120255589485,0.057910156,3.732848,354,202752,582.7837529182434,20.279291,0.004401799,1272.1382972299998,1641.47
-0.0040035024,100,204800,0.894269086420536,0.08681641,3.7275803,357,204800,588.5627818107605,20.038223,0.006794284,1287.77365219,1659.13
-0.00668699,101,206848,0.8841410055756569,0.083935544,3.7156475,362,206848,594.3004474639893,28.777557,0.006635758,1282.82020773,1652.17
-0.006471558,102,208896,0.865127444267273,0.043359376,3.7094922,357,208896,599.955748796463,32.000385,0.003760017,1269.0639872099998,1637.62
-0.003552252,103,210944,0.8720247447490692,0.08666992,3.7176108,340,210944,605.679675579071,20.097813,0.0064369896,1271.0439964999998,1637.62
-0.0025912293,104,212992,0.8700838834047318,0.07055664,3.7251964,335,212992,611.6864213943481,21.022135,0.0054550283,1287.4376040399998,1655.34
-0.0026467019,105,215040,0.8672516942024231,0.06694336,3.735487,342,215040,617.7862508296967,20.252222,0.0053336946,1287.6133785900001,1655.34
-0.003418053,106,217088,0.8618574142456055,0.064453125,3.7455585,346,217088,623.7733070850372,20.160254,0.0053070257,1304.48477799,1673.05
-0.0017692813,107,219136,0.8807533159852028,0.07792969,3.7484639,336,219136,629.6835789680481,20.185764,0.006213726,1305.0095132800002,1673.05
-0.0023573865,108,221184,0.8790965527296066,0.050341796,3.75398,364,221184,635.7619264125824,19.729824,0.0042427364,1321.10591477,1689.82
-0.005819735,109,223232,0.8946756199002266,0.04399414,3.7706914,378,223232,641.3847064971924,29.078274,0.0044842223,1336.2518768500001,1705.91
-0.004278255,110,225280,0.8819388896226883,0.046875,3.7717738,357,225280,646.7896873950958,20.523403,0.0042347508,1351.16407703,1721.89
-0.002148822,111,227328,0.9154997318983078,0.034814455,3.75172,387,227328,652.5143713951111,20.800806,0.0034859297,1338.14527188,1706.68
-0.0038583837,112,229376,0.8938317745923996,0.05444336,3.7541378,361,229376,657.8037645816803,37.88428,0.0046263654,1351.3688355900003,1719.35
-0.003033672,113,231424,0.9164873510599136,0.03149414,3.7642512,343,231424,663.4691209793091,24.530714,0.004447639,1351.3005747300006,1716.87
-0.0034113545,114,233472,0.7203644514083862,0.03125,3.7689674,393,233472,669.4354166984558,32.341972,0.0028912844,1300.3111709099999,1648.96
-0.0065624663,115,235520,0.7187852263450623,0.033935547,3.7797635,389,235520,674.644031047821,24.02093,0.003009899,1217.46818973,1550.11
-0.0017127361,116,237568,0.8932524770498276,0.05493164,3.7889163,364,237568,679.9021611213684,19.884281,0.0045390506,1232.6586888,1566.04
-0.005113813,117,239616,0.7305930256843567,0.043408204,3.7975059,392,239616,685.5199360847473,25.498327,0.003890033,1167.7461805600003,1483.61
-0.003601389,118,241664,0.8717335611581802,0.0758789,3.799355,356,241664,690.7345290184021,20.329313,0.005935512,1167.1489683500001,1483.61
-0.0014511396,119,243712,0.892331525683403,0.054541014,3.7975755,354,243712,696.4848623275757,19.578989,0.0045083724,1182.4022458000002,1497.48
-0.0034323197,120,245760,0.7638436853885651,0.048583984,3.8054538,364,245760,702.2679176330566,18.768604,0.0043157022,1163.2047268300003,1481.87
-0.004151055,121,247808,0.8814932405948639,0.03173828,3.8101516,371,247808,707.884515285492,13.472171,0.0027743555,1140.2057447099999,1454.43
-0.005076987,122,249856,0.8259689956903458,0.039648436,3.8126311,387,249856,713.4028663635254,21.568733,0.0038555476,1060.5957332,1358.87
-0.0038348075,123,251904,0.9735874459147453,0.04892578,3.8028579,372,251904,718.6943774223328,5.880308,0.0047637075,1061.82058996,1361.34
-0.0046999315,124,253952,0.6236602663993835,0.032226562,3.7894065,342,253952,724.1878569126129,45.14278,0.003078234,980.5726322,1277.46
-0.0013342121,125,256000,0.880474179983139,0.030761719,3.7856655,286,256000,730.1689088344574,19.529495,0.0031629875,980.8726255099999,1277.46
-0.0015618713,126,258048,0.8795193135738373,0.046240233,3.7779708,353,258048,737.3182108402252,19.389135,0.0039609717,981.99239748,1277.46
-0.005293484,127,260096,0.9239059090614319,0.043310545,3.7774124,380,260096,743.1123940944672,6.418851,0.0038032506,970.3812902400001,1259.46
-0.0034036662,128,262144,0.8166854530572891,0.029101562,3.7836475,386,262144,748.4922757148743,26.101374,0.002648218,927.8140096699999,1210.09
-0.0046389364,129,264192,0.8319776505231857,0.06889649,3.7983594,390,264192,753.7958045005798,18.160381,0.005614664,911.3466075599998,1191.89
-0.0016373334,130,266240,0.7993499338626862,0.016015625,3.8031666,396,266240,759.04771900177,13.031444,0.0017411733,906.4067168199998,1191.89
-0.0050115865,131,268288,0.9831500947475433,0.03696289,3.803332,362,268288,764.2131948471069,3.565432,0.0036924738,891.9361504100001,1177.34
-0.0037575334,132,270336,0.7604378461837769,0.03178711,3.7984002,367,270336,769.8674559593201,36.66835,0.0031107746,828.3834348000001,1110.61
-0.0017179154,133,272384,0.8777197822928429,0.054980468,3.7849808,345,272384,775.4405164718628,19.62989,0.0046668127,828.41867503,1110.61
-0.008985765,134,274432,0.9177955687046051,0.05,3.7884586,357,274432,781.3631114959717,20.359896,0.005796749,821.0637627700002,1102.81
-0.0037412078,135,276480,0.7644206583499908,0.03203125,3.7978282,371,276480,787.0882995128632,18.080547,0.0028764554,810.90980085,1089.39
-0.0031520494,136,278528,0.8908298090100288,0.02626953,3.804208,363,278528,792.5965504646301,20.240152,0.002723061,807.3280520899998,1089.39
-0.009805521,137,280576,0.9303350523114204,0.05625,3.807975,353,280576,798.2277042865753,24.432116,0.004955466,773.68636764,1055.53
-0.0036067136,138,282624,0.7617366462945938,0.026757812,3.817323,393,282624,804.0292992591858,20.178555,0.0028312283,717.76352534,999.84
-0.0060043265,139,284672,0.9757215417921543,0.035498045,3.8215384,361,284672,809.2403161525726,5.9317026,0.0037064622,706.0515966500002,982.01
-0.0028888076,140,286720,0.8988930433988571,0.031103516,3.8398395,368,286720,814.9014258384705,25.095428,0.0029281017,706.0442445700002,982.18
-0.005058393,141,288768,0.8580810129642487,0.10195313,3.8585567,371,288768,820.4561278820038,20.691067,0.007611856,705.7508997,982.18
-0.003328592,142,290816,0.8542149364948273,0.05444336,3.8519764,371,290816,825.9721286296844,21.011438,0.004606,705.88852399,982.18
-0.0012461849,143,292864,0.8689057230949402,0.03745117,3.8347504,352,292864,831.4825503826141,17.857584,0.0034482908,719.7653523700002,996.52
-0.0013867425,144,294912,0.8754836693406105,0.052197266,3.830668,356,294912,837.2976100444794,19.365643,0.004619443,719.3427474200001,996.52
-0.0028966372,145,296960,0.8820014894008636,0.0421875,3.8266487,353,296960,843.04505443573,18.78918,0.0036171735,719.7151093699999,996.52
-0.0074647577,146,299008,0.8574464023113251,0.06508789,3.8191192,356,299008,848.8382222652435,19.614231,0.005417783,720.2967437799999,996.52
-0.0059953714,147,301056,0.737189769744873,0.050048828,3.8220272,389,301056,854.5780699253082,22.811615,0.0042605274,715.3391108000001,996.61
-0.0033412199,148,303104,0.7708891034126282,0.045166016,3.823508,370,303104,859.8407034873962,13.034383,0.0040269545,711.1343975399999,996.61
-0.0031307612,149,305152,0.8961309492588043,0.061328124,3.8250356,360,305152,865.3723268508911,25.654211,0.00480463,709.4899151000001,994.46
-0.0019261191,150,307200,0.749559611082077,0.087402344,3.8361747,375,307200,871.0517566204071,13.008832,0.0074690706,704.0528844600002,994.46
-0.0042657345,151,309248,0.8042889684438705,0.06069336,3.8455892,286,309248,876.5119960308075,13.064896,0.0051474157,713.7381096,1009.01
-0.0032472536,152,311296,0.8780507296323776,0.048779298,3.8515637,341,311296,883.6515448093414,18.452345,0.004255089,713.0746029200001,1009.01
-0.008372925,153,313344,0.9471182078123093,0.05356445,3.875007,350,313344,889.6568596363068,12.772896,0.0046108505,680.9230676999999,974.71
-0.0019298211,154,315392,0.9001729786396027,0.017431641,3.8978004,357,315392,895.5070626735687,14.961924,0.0017509781,680.0512548099999,974.71
-0.0020844932,155,317440,0.8740770071744919,0.101660155,3.879607,365,317440,901.2300095558167,17.823315,0.0084121525,679.2173145099998,974.71
-0.0031297232,156,319488,0.782776951789856,0.055615235,3.8702953,380,319488,906.8269717693329,18.521345,0.0047981855,679.0404651999999,974.71
-0.003910006,157,321536,0.9318708702921867,0.059570312,3.8662388,324,321536,912.2100524902344,11.917353,0.0054536164,673.9950726299999,974.71
-0.0010662975,158,323584,0.8916980922222137,0.046972655,3.8683972,325,323584,918.5153234004974,19.114073,0.003795966,689.26101251,990.2
-0.0006598387,159,325632,0.8956408575177193,0.060009766,3.8687859,308,325632,924.8122024536133,19.492098,0.004937264,688.69684668,990.2
-0.0045546163,160,327680,0.8766600638628006,0.07119141,3.8797507,339,327680,931.4417836666107,18.85255,0.0060186507,703.64145398,1005.76
-0.002744042,161,329728,0.8866005390882492,0.0909668,3.8821988,357,329728,937.4713985919952,18.768959,0.0069975303,718.85374749,1020.93
-0.0019006475,162,331776,0.8741847276687622,0.046972655,3.8885434,357,331776,943.2005853652954,19.846218,0.004388928,718.91052988,1020.93
-0.0015535463,163,333824,0.8884964883327484,0.035546876,3.8905132,354,333824,948.9331243038177,20.306887,0.0032417444,736.1734153599999,1038.93
-0.0033419542,164,335872,0.8710271418094635,0.08325195,3.895721,359,335872,954.7148206233978,19.492228,0.0062936964,752.66363322,1056.82
-0.002346005,165,337920,0.8429288417100906,0.043945312,3.8981903,383,337920,960.4110605716705,31.676514,0.0038526184,754.6348258799999,1059.54
-0.0031616166,166,339968,0.8883395493030548,0.056933593,3.8983006,367,339968,965.7486515045166,19.422108,0.004870604,769.85399026,1077.77
-0.00439826,167,342016,0.9030910506844521,0.054003906,3.9107728,374,342016,971.3254225254059,26.855917,0.0045594354,784.79786162,1094.64
-0.0016419997,168,344064,0.7998759299516678,0.061083984,3.9185708,290,344064,976.7926337718964,17.02955,0.0055768467,794.0838562999999,1110.04
-0.0019654385,169,346112,0.8996945321559906,0.07524414,3.9147573,351,346112,983.8480269908905,19.814684,0.0062505146,811.0646728099999,1128.23
-0.0036152948,170,348160,0.9002054557204247,0.049804688,3.9140427,349,348160,989.6812553405762,19.929768,0.0043060593,826.6021499099999,1146.51
-0.003521223,171,350208,0.8867687657475471,0.041503906,3.9177108,367,350208,995.5369215011597,21.034517,0.0034401692,842.24323284,1164.74
-0.004647863,172,352256,0.8917748555541039,0.074560545,3.924651,352,352256,1001.1159303188324,20.096691,0.0055623413,858.21188754,1182.95
-0.0012122561,173,354304,0.9030730202794075,0.028320312,3.9370842,363,354304,1006.9295690059662,20.623371,0.0025888223,873.58364804,1200.79
-0.000816895,174,356352,0.7744381278753281,0.043701172,3.9278176,389,356352,1012.5585722923279,14.165604,0.0036739297,885.0283489200001,1219.03
-0.002008038,175,358400,0.9061903432011604,0.026123047,3.9219565,360,358400,1017.8157052993774,19.85563,0.002818,901.3323509400001,1237.19
-0.0037036457,176,360448,0.8330394774675369,0.07299805,3.9187932,390,360448,1023.499354839325,17.833729,0.0065595047,913.6255485800002,1255.38
-0.004757461,177,362496,0.9015237092971802,0.06743164,3.9205863,338,362496,1028.7403364181519,19.876186,0.0058133914,929.4963607500001,1270.81
-0.0029406848,178,364544,0.9067714512348175,0.054980468,3.931377,353,364544,1034.7876198291779,20.183956,0.004996079,945.4081918600002,1289.12
-0.003055162,179,366592,0.882667638361454,0.0959961,3.9376063,347,366592,1040.5828125476837,20.697659,0.007853059,944.76706083,1289.12
-0.002191016,180,368640,0.9095978140830994,0.06601562,3.9451408,345,368640,1046.4819965362549,19.93917,0.0053766794,959.9893843900002,1304.27
-0.0035570473,181,370688,0.8992920815944672,0.026464844,3.958552,354,370688,1052.4080154895782,21.32703,0.0024658865,974.66402658,1322.39
-0.0015032755,182,372736,0.8827466890215874,0.05908203,3.9514892,353,372736,1058.1902556419373,20.085836,0.00485549,988.87937134,1337.91
-0.00319966,183,374784,0.8793612346053123,0.050927736,3.9334607,341,374784,1063.9781477451324,19.968252,0.004361935,1005.8743631599999,1356.23
-0.002340883,184,376832,0.895985946059227,0.026660156,3.930344,359,376832,1069.9770994186401,27.252295,0.0025376515,1004.5119810399998,1354.9
-0.003990398,185,378880,0.830479234457016,0.052441407,3.9341812,375,378880,1075.674019575119,20.832598,0.004648155,1000.45744555,1354.9
-0.0032173507,186,380928,0.8763008266687393,0.041992188,3.936386,352,380928,1081.1320424079895,19.522516,0.0039703683,1005.6258095899998,1354.9
-0.005736201,187,382976,0.7940003722906113,0.10390625,3.943465,355,382976,1086.9365589618683,15.531652,0.008408355,1016.2628078800001,1370.51
-0.004807488,188,385024,0.8811705410480499,0.049902342,3.9506145,351,385024,1092.7030370235443,20.933067,0.004335233,1030.68914523,1386.14
-0.002178011,189,387072,0.7174204587936401,0.01977539,3.9608817,382,387072,1098.528641462326,35.410797,0.0020597556,1029.9458778099997,1384.32
-0.0009384293,190,389120,0.8808936923742294,0.051855467,3.9574647,365,389120,1103.8795466423035,20.003891,0.0044273827,1045.89558037,1402.6
-0.005370564,191,391168,0.8830993920564651,0.042333983,3.955974,371,391168,1109.4781033992767,26.117142,0.00404601,1049.31876615,1407.91
-0.0014616336,192,393216,0.9109175577759743,0.045898438,3.967181,357,393216,1114.988700389862,25.657293,0.0037149668,1049.5381458900001,1408.07
