n_updates,ep_reward_mean,time_elapsed,policy_loss,serial_timesteps,explained_variance,clipfrac,ep_len_mean,approxkl,value_loss,policy_entropy,total_timesteps,fps
186,487.03232320999996,1364.1697549819946,-0.002906074,380928,0.7446370720863342,0.06645508,940.49,0.0055762557,4.4226165,1.5554464,380928,284
187,488.72373472000004,1371.3705387115479,-0.0083785,382976,0.6436148881912231,0.08554687,941.76,0.0067241406,16.3326,1.5661438,382976,296
188,480.70915815,1378.272381067276,-0.002424472,385024,0.6629438400268555,0.04042969,926.45,0.003583252,11.072652,1.5798087,385024,279
189,481.03951465000006,1385.6131482124329,0.0006840384,387072,0.5599290728569031,0.031298827,926.45,0.0029451114,6.7326136,1.5851943,387072,285
190,480.85789151999995,1392.7817966938019,0.00013955307,389120,0.6040964722633362,0.04824219,926.45,0.004387471,5.3806605,1.5746186,389120,294
191,490.81251051,1399.7398064136505,-0.0021173698,391168,0.5549272298812866,0.032568358,944.27,0.0029623322,6.882454,1.5742888,391168,292
192,501.41345573,1406.7390489578247,-0.0024859926,393216,0.6629163026809692,0.048339844,962.78,0.004208269,6.1108403,1.5718706,393216,292
193,509.76714398,1413.7356631755829,-0.0025379038,395264,0.6185965538024902,0.064501956,978.64,0.005695735,5.7156944,1.5645797,395264,293
194,520.11367356,1420.7186434268951,-0.004462183,397312,0.7078613042831421,0.083740234,996.7,0.006404417,8.677128,1.5710713,397312,285
195,529.3383894499999,1427.8976202011108,-0.0011442028,399360,0.6620076596736908,0.058789063,1012.82,0.0052603655,9.2627945,1.5643599,399360,283
196,536.46305293,1435.1114876270294,-0.0015347283,401408,0.6606002748012543,0.045654297,1024.52,0.004096194,6.6915727,1.5601406,401408,289
197,536.90749148,1442.1967408657074,-0.0055165435,403456,0.6674576103687286,0.07001953,1023.47,0.0054520215,17.296686,1.5671386,403456,292
198,513.98454788,1449.1913423538208,-0.0038470137,405504,0.7893767803907394,0.04423828,981.08,0.003729398,12.849673,1.5733124,405504,295
199,521.23097089,1456.1298503875732,-0.001211317,407552,0.8002796024084091,0.04042969,992.6,0.0036750953,7.689641,1.5745184,407552,291
200,511.6381887499999,1463.1469407081604,-0.0018190559,409600,0.782850444316864,0.034179688,975.53,0.0035676244,9.686065,1.5743196,409600,277
201,524.96771111,1470.532583475113,-0.0025136387,411648,0.7276703715324402,0.049365234,998.9,0.004549424,10.803991,1.5752609,411648,291
202,532.09561572,1477.5649662017822,-0.0031283274,413696,0.46848994493484497,0.06933594,1013.12,0.006205101,6.9307013,1.5767465,413696,282
203,511.42467741,1484.8132824897766,-0.0018898302,415744,0.7829563319683075,0.042822264,974.09,0.0044517284,14.544637,1.5847142,415744,292
204,510.2354955900001,1491.8108592033386,-0.0057084104,417792,0.8546959459781647,0.07211914,971.85,0.00672412,3.672006,1.5900717,417792,282
205,497.9879161399999,1499.0523416996002,-0.002402401,419840,0.6468641757965088,0.039941408,946.36,0.004288563,25.813435,1.5992597,419840,293
206,490.28854247999993,1506.0199542045593,-0.004588312,421888,0.8022975027561188,0.033251952,930.86,0.0034426556,7.595575,1.6024796,421888,286
207,481.81440073,1513.1601758003235,-0.004816069,423936,0.8118032366037369,0.038964845,914.82,0.003447899,12.160842,1.6060063,423936,282
208,475.08828633999997,1520.4027559757233,-0.00055879314,425984,0.7054097652435303,0.06069336,901.79,0.004831697,10.680929,1.6172695,425984,293
209,478.51430284,1527.3885660171509,-0.0062302197,428032,0.7990697920322418,0.043701172,907.68,0.00408779,6.9423676,1.6196121,428032,292
210,472.7507941900001,1534.3853328227997,-0.0033111975,430080,0.8125700354576111,0.042333983,895.99,0.003720497,11.127829,1.6205606,430080,290
211,472.52760613000004,1541.4397723674774,-0.0046541565,432128,0.8637944906949997,0.03251953,893.94,0.0033593732,7.849473,1.6296476,432128,285
212,456.43091703000005,1548.6079227924347,-0.001333487,434176,0.8099529892206192,0.021289062,864.26,0.002239043,12.952423,1.6369321,434176,289
213,447.54375211000007,1555.6884551048279,-0.0021654011,436224,0.851623460650444,0.034277342,845.19,0.0033159603,6.479257,1.6374861,436224,291
214,449.4509715200001,1562.7159464359283,-0.0028234497,438272,0.7162761390209198,0.049951173,847.16,0.0043456857,13.819971,1.6217314,438272,282
215,439.36510912,1569.9660773277283,-0.003207833,440320,0.8015090674161911,0.055126954,826.46,0.0047182785,15.526922,1.6098458,440320,286
216,421.87756285999995,1577.106567144394,-0.0010013955,442368,0.8468407392501831,0.04169922,793.29,0.004008159,9.94967,1.5940996,442368,296
217,415.21961064000004,1584.00422000885,-0.0014052757,444416,0.8428764790296555,0.010839844,780.78,0.001379112,10.905399,1.5866249,444416,295
218,412.76078857,1590.9396073818207,-0.0025148622,446464,0.8833625316619873,0.030957032,775.49,0.0030415722,8.404333,1.5890529,446464,291
219,411.04834773000005,1597.9552397727966,-0.0043616,448512,0.8712266683578491,0.06977539,772.93,0.006482116,5.0837746,1.5819234,448512,286
220,404.62880985,1605.092439174652,-0.004291811,450560,0.7419106066226959,0.039160155,759.51,0.0037100776,14.27836,1.5823909,450560,286
221,402.80734244,1612.248595714569,-0.0026925155,452608,0.8277541697025299,0.032421876,755.58,0.0031480468,7.013442,1.5846364,452608,287
222,404.8444673799999,1619.366863489151,-0.0015233282,454656,0.7411527335643768,0.04135742,756.89,0.00385416,14.809796,1.578814,454656,293
223,400.7479799999999,1626.345311164856,-0.0045103617,456704,0.8068141639232635,0.0652832,749.12,0.0054329936,11.446476,1.5857408,456704,302
224,402.83672927999993,1633.1170732975006,-0.0029734732,458752,0.8940301090478897,0.046972655,751.95,0.004453811,6.124758,1.5998862,458752,302
225,403.55553952999986,1639.8824079036713,-0.0030445065,460800,0.9456324465572834,0.043261718,753.17,0.0039371327,1.5725482,1.6100368,460800,300
226,355.19330084000006,1646.7025635242462,-0.0015197158,462848,0.6303825080394745,0.03691406,663.64,0.0035536916,27.782486,1.6039848,462848,298
227,345.3850486700001,1653.5586295127869,-0.0033292416,464896,0.915332980453968,0.047167968,646.32,0.00516199,5.1970925,1.6048415,464896,306
228,339.11854435000004,1660.2510352134705,-0.0029789458,466944,0.8578872680664062,0.014746094,635.73,0.0018938323,10.715202,1.5956683,466944,294
229,327.66577004000004,1667.2144873142242,-0.0034649079,468992,0.8808648586273193,0.021044921,616.57,0.0021979203,9.594426,1.5953195,468992,301
230,321.01523532999994,1674.0074565410614,-0.0030433726,471040,0.8395352512598038,0.024121094,603.45,0.002316508,13.700073,1.5950984,471040,300
231,314.95129490000005,1680.8162984848022,-0.0010411551,473088,0.8774182125926018,0.023583984,590.16,0.0023294236,7.666266,1.5909252,473088,295
232,311.81826954,1687.7498528957367,-0.0018610737,475136,0.7955552190542221,0.05620117,585.31,0.004832885,12.798567,1.5945942,475136,299
233,313.07438631,1694.58309841156,0.00036473703,477184,0.7987379133701324,0.040771484,586.8,0.0038179576,9.1793375,1.5883853,477184,305
234,316.49278292,1701.2984774112701,-0.0019799285,479232,0.8756281137466431,0.025878906,593.23,0.0025484576,9.150557,1.593404,479232,300
235,315.88881589000005,1708.114098072052,-0.0016241005,481280,0.8594796359539032,0.015917968,591.84,0.0020200177,9.327323,1.5900205,481280,300
236,320.97222634,1714.920559167862,-0.0034298599,483328,0.9318466782569885,0.04086914,601.02,0.0036608311,2.5010283,1.5832102,483328,301
237,314.91658516999996,1721.7050125598907,-0.0062053986,485376,0.8290428966283798,0.04638672,590.04,0.0044117766,10.560761,1.5856073,485376,300
238,306.63764371,1728.521446466446,-0.0046989894,487424,0.8613118827342987,0.03334961,576.99,0.004154495,11.097244,1.5876153,487424,306
239,303.66709378,1735.1980457305908,-0.0033061397,489472,0.8768688142299652,0.03696289,571.85,0.0039827777,9.798928,1.5914595,489472,294
240,303.39650578999994,1742.153740644455,-0.001675051,491520,0.8967452496290207,0.019580077,571.12,0.0021252646,7.700652,1.5989391,491520,293
241,311.08833594,1749.1304967403412,-0.0027896583,493568,0.7831013947725296,0.0546875,585.95,0.0047233524,9.96784,1.5947666,493568,296
242,301.78078045,1756.0279703140259,-0.0017981257,495616,0.866087406873703,0.024902344,570.01,0.0026763505,9.835463,1.5939019,495616,288
243,304.95532609,1763.1181392669678,-0.00273975,497664,0.8534458875656128,0.04111328,575.82,0.0039760144,11.440475,1.5891478,497664,299
244,303.27344261999997,1769.9502220153809,-0.005144549,499712,0.8723924607038498,0.049609374,573.56,0.0045173247,10.136464,1.5836763,499712,299
245,313.31700974999995,1776.7850079536438,-0.0022882638,501760,0.733058750629425,0.064892575,591.29,0.005558188,7.869681,1.5839384,501760,279
246,318.44054756,1784.1174352169037,-0.005367553,503808,0.6889378726482391,0.09711914,599.28,0.008157363,15.5542345,1.5876415,503808,291
247,317.97288582,1791.1508259773254,-0.0037256428,505856,0.90232864767313,0.03769531,598.85,0.0037674091,8.130603,1.5910385,505856,297
248,322.30099507,1798.0329189300537,-0.0014089056,507904,0.9120578765869141,0.034716796,606.16,0.0032086659,4.652754,1.5904157,507904,296
249,320.13022290000004,1804.9397330284119,-0.0030251895,509952,0.9050678238272667,0.025585938,600.45,0.00243223,8.66852,1.5970681,509952,296
250,311.3089046,1811.8373792171478,-0.003035173,512000,0.8694213181734085,0.041503906,585.94,0.003666304,9.431688,1.6009624,512000,299
251,304.31855530000007,1818.6904637813568,-0.0041549946,514048,0.8649084568023682,0.060595702,573.89,0.0048046215,12.335542,1.6087666,514048,303
252,301.33446136,1825.4449815750122,-0.0006838382,516096,0.8967806026339531,0.04169922,567.77,0.0037714664,9.311701,1.6157601,516096,306
253,292.81500572,1832.1327509880066,-0.0014119337,518144,0.9049445763230324,0.021728516,551.57,0.002343812,7.8655787,1.6171926,518144,294
254,300.2523458200001,1839.086840391159,-0.0020780568,520192,0.8446671366691589,0.033496093,565.07,0.0032726224,11.500666,1.6161419,520192,298
255,310.49132896000003,1845.9530501365662,-0.002388594,522240,0.7953615635633469,0.045800783,582.61,0.0042792414,9.305973,1.6197748,522240,289
256,308.05876403,1853.0288627147675,-0.0010639627,524288,0.8402608931064606,0.025927734,578.91,0.002532238,12.859342,1.6220102,524288,300
257,311.37975044,1859.8455760478973,-0.0031902299,526336,0.953607015311718,0.018945312,584.64,0.0022382697,4.0974493,1.6186968,526336,294
258,308.69005080000005,1866.795443534851,-0.0009383222,528384,0.8586392402648926,0.04116211,580.16,0.0037187946,14.870911,1.628946,528384,301
259,301.90223287000003,1873.5810902118683,-0.003741517,530432,0.86125448346138,0.042626955,568.44,0.0037605602,13.162844,1.6464258,530432,300
260,293.07856155999997,1880.3871531486511,-0.0028869554,532480,0.8500861525535583,0.024902344,553.29,0.0026100378,13.171405,1.6504228,532480,294
261,294.39018436000003,1887.3347551822662,-0.0017639402,534528,0.8821456357836723,0.027539063,555.52,0.0027747478,9.067147,1.6517979,534528,297
262,290.59881477000005,1894.2119557857513,-0.0022990643,536576,0.9356909990310669,0.034228515,548.68,0.0034798,4.9178367,1.6511301,536576,297
263,289.82829103,1901.0872657299042,-0.0012778889,538624,0.7492030262947083,0.034423828,547.41,0.0033006887,14.298465,1.6562678,538624,298
264,293.50801949,1907.9496562480927,-0.0022778462,540672,0.7931852489709854,0.047460936,552.57,0.004075677,15.873329,1.6598276,540672,302
265,303.19429997,1914.727937221527,-0.0030344198,542720,0.6939765214920044,0.04951172,570.05,0.004406061,8.056364,1.6531693,542720,291
266,300.93487053999996,1921.762536764145,-0.0037974652,544768,0.7500868886709213,0.060009766,565.39,0.0048446525,10.714254,1.6575232,544768,277
267,308.36782684,1929.1422064304352,-0.0022265944,546816,0.7204278111457825,0.05644531,580.11,0.0049018245,18.934679,1.6651459,546816,291
268,312.09146909000003,1936.1655683517456,-0.00044592368,548864,0.9094861000776291,0.031835936,586.07,0.003167738,6.708337,1.6684122,548864,296
269,305.96209248,1943.0781984329224,-0.0012832787,550912,0.8082721531391144,0.043408204,574.51,0.0042159893,12.263482,1.6586319,550912,297
270,305.7723715899999,1949.9698224067688,-0.0028321813,552960,0.8030287623405457,0.049365234,573.79,0.004198448,11.448459,1.6508881,552960,267
271,316.48211126,1957.6227333545685,-0.00060366804,555008,0.8365100771188736,0.038769532,591.08,0.0036767945,8.758073,1.656118,555008,267
272,317.52600614,1965.2831196784973,-0.0015549473,557056,0.8211994916200638,0.050878905,593.33,0.004274679,12.221613,1.6575254,557056,282
273,327.11970288,1972.523094177246,-0.002942301,559104,0.7786653339862823,0.058642577,609.33,0.004788814,7.636556,1.6652384,559104,289
274,330.40316169,1979.5973842144012,-0.0012874866,561152,0.889657773077488,0.01669922,615.54,0.0019708406,7.1366396,1.6767285,561152,244
275,317.4889936,1987.9730043411255,-0.0017489672,563200,0.815029576420784,0.050976563,593.21,0.004895994,12.23924,1.680163,563200,240
276,322.93909461,1996.4992570877075,-0.0018788747,565248,0.8415731340646744,0.058496095,602.42,0.004731838,9.3770275,1.6872858,565248,242
277,330.57712117000005,2004.9418015480042,-0.0010980592,567296,0.7305358350276947,0.052099608,616.21,0.004797928,10.4016285,1.688006,567296,225
278,328.62760481,2014.034924030304,-0.0056284606,569344,0.9507544562220573,0.07880859,613.34,0.0062823994,3.8253238,1.6939945,569344,272
279,337.47006337,2021.5623943805695,-0.0032845573,571392,0.6116522252559662,0.051757812,626.85,0.0048080026,14.919179,1.7018665,571392,269
280,347.1199657,2029.150889158249,-0.0006976652,573440,0.7283533811569214,0.017041016,643.19,0.0019782216,9.747183,1.6930488,573440,277
281,357.12299662,2036.5217580795288,-0.00259091,575488,0.34139472246170044,0.043164063,659.48,0.0041609504,16.103827,1.6936985,575488,258
282,361.76521082,2044.4484722614288,-0.0007827511,577536,0.7174122333526611,0.03388672,667.42,0.0034649824,12.231725,1.6976414,577536,255
283,371.14545493,2052.474415063858,-0.0006844891,579584,0.8822553232312202,0.081884764,682.65,0.006698873,4.0216355,1.7085829,579584,281
284,379.47607593,2059.74747467041,-0.0012787652,581632,0.36271506547927856,0.029541016,696.06,0.0029537322,12.849787,1.719956,581632,250
285,389.58435652000003,2067.9276576042175,0.00018708818,583680,0.6759389638900757,0.04091797,712.56,0.0035366423,10.983749,1.7229217,583680,253
286,399.81722458999997,2075.9990775585175,-0.003715802,585728,0.7492801547050476,0.09902344,729.39,0.008074532,7.4254866,1.7244955,585728,272
287,409.2619676399999,2083.505789756775,-0.0008059852,587776,0.7285767495632172,0.049853515,744.92,0.004184823,9.312579,1.7225759,587776,270
288,416.19353860999996,2091.0817000865936,-0.0011587279,589824,0.8040368556976318,0.048095703,757.21,0.0040978105,7.7517424,1.7157233,589824,269
289,425.21508527000003,2098.674872159958,-0.002321526,591872,0.7135060429573059,0.06352539,773.49,0.0062004207,9.706415,1.7191384,591872,262
290,437.0100322,2106.4697427749634,0.0005962425,593920,0.7190624177455902,0.084423825,793.34,0.0074713505,7.4047546,1.7196639,593920,256
291,447.43441040000005,2114.469067335129,-0.00426973,595968,0.6205681562423706,0.06591797,810.16,0.006621027,9.367663,1.7119019,595968,271
292,456.5680138,2122.004412651062,-0.0041879364,598016,0.7292805016040802,0.08911133,825.53,0.007948395,7.4204726,1.7105356,598016,274
293,466.22030900000004,2129.4540519714355,-0.0023372364,600064,0.7920727729797363,0.05214844,840.33,0.004506051,8.026083,1.7077272,600064,278
294,476.35055829000004,2136.8173611164093,-0.0028360016,602112,0.7713856548070908,0.057714842,856.89,0.005104468,7.846409,1.699344,602112,287
295,486.6975734000001,2143.9505710601807,0.00017455695,604160,0.7738533616065979,0.064941406,873.26,0.005743699,7.907969,1.6833947,604160,278
296,496.39461400000005,2151.3066022396088,-0.0020678083,606208,0.6410958766937256,0.06757812,889.2,0.0056973156,7.765207,1.6740144,606208,257
297,506.05575828,2159.2517609596252,-0.0030207452,608256,0.6436173617839813,0.08520508,904.63,0.0070310673,8.175277,1.6836367,608256,242
298,514.72423902,2167.685008764267,-0.0011176246,610304,0.7204151451587677,0.02734375,922.05,0.0025483274,7.7690454,1.6877444,610304,278
299,526.44102042,2175.046570301056,-0.0012887182,612352,0.7407528758049011,0.025830079,939.86,0.0028169951,8.772631,1.6842552,612352,274
300,531.06604132,2182.4961128234863,-0.0013100683,614400,0.5541489124298096,0.07055664,948.79,0.0058681765,8.209818,1.6821985,614400,276
301,538.02077332,2189.9154155254364,-0.0047863857,616448,0.8133683055639267,0.04848633,961.75,0.0043779137,5.1689606,1.679547,616448,265
302,548.39870575,2197.6358325481415,-0.0011378383,618496,0.5864380300045013,0.054882813,978.1,0.004735896,7.6004114,1.6815408,618496,267
303,558.2862912400001,2205.2857744693756,-0.0035479162,620544,0.6842957437038422,0.094335936,995.2,0.008145084,8.152065,1.6879965,620544,267
304,559.13229085,2212.9301993846893,3.8964617e-06,622592,0.4756012558937073,0.049462892,995.2,0.004414284,8.591737,1.6954111,622592,267
305,569.11573867,2220.5797181129456,-0.0042365426,624640,0.6243275701999664,0.12875977,1010.68,0.010109445,7.5799546,1.7071078,624640,272
306,579.72405733,2228.1040058135986,5.2106566e-06,626688,0.7592529356479645,0.09477539,1027.21,0.007937743,8.601044,1.7173421,626688,300
307,590.4303030300001,2234.909337759018,-0.00029835253,628736,0.7591701447963715,0.06289063,1043.59,0.00526584,7.467434,1.7229321,628736,289
308,600.94195302,2241.986612558365,-0.0020357836,630784,0.7384347915649414,0.0519043,1059.13,0.0043070083,7.8111176,1.730396,630784,297
309,610.6063037700001,2248.882366657257,-0.0011325565,632832,0.7162004113197327,0.06552734,1073.27,0.0056827725,8.668882,1.7414925,632832,291
310,620.72183589,2255.8972022533417,-0.003067467,634880,0.6408688127994537,0.043164063,1088.65,0.0038073834,10.240662,1.7492411,634880,292
311,630.27199468,2262.895120382309,-0.007203249,636928,0.6327572464942932,0.06958008,1103.93,0.008912226,15.224393,1.7544196,636928,295
312,640.22607051,2269.836196422577,-0.0014409338,638976,0.6614805161952972,0.06293945,1119.88,0.0056984276,9.747039,1.762565,638976,284
313,651.1483368700001,2277.0287566184998,-0.00053908525,641024,0.6191884875297546,0.036132812,1136.31,0.0035049014,9.76852,1.7656555,641024,292
314,661.5549971800001,2284.0271446704865,-0.0016218558,643072,0.5758093297481537,0.06274414,1152.63,0.0054052887,8.369937,1.7698988,643072,269
315,672.22682396,2291.61865735054,-0.0007934896,645120,0.4743642807006836,0.051757812,1170.26,0.004663593,9.04976,1.7651612,645120,258
316,683.50615027,2299.536947965622,-0.003911285,647168,0.6110221147537231,0.06533203,1186.89,0.0057591433,9.1978655,1.7464526,647168,273
317,692.85504497,2307.014015197754,-0.00050251215,649216,0.5737147927284241,0.14072266,1202.14,0.011723718,9.50793,1.7558682,649216,275
318,705.8857481,2314.447687149048,-0.0012233267,651264,0.5143705308437347,0.06010742,1222.04,0.00564953,10.654726,1.763092,651264,292
319,715.8002408700003,2321.443643808365,-0.0019507483,653312,0.679068922996521,0.07539062,1235.96,0.008242238,12.490866,1.7516148,653312,281
320,726.1339383400002,2328.7152845859528,-0.0028402945,655360,0.5519587099552155,0.09726562,1252.09,0.007788934,9.182619,1.743469,655360,276
321,738.0093366500004,2336.112137556076,-0.0046903663,657408,0.6200090050697327,0.074121095,1271.01,0.00661482,15.109964,1.7400068,657408,286
322,736.2039564600001,2343.255388021469,-0.0030725247,659456,0.7702315002679825,0.059423827,1267.72,0.005288841,5.6515684,1.7425674,659456,286
323,747.8984956999999,2350.409772634506,-0.0027532978,661504,0.4653016924858093,0.052197266,1285.14,0.004392068,34.620415,1.7433174,661504,294
324,745.4470165199997,2357.3759129047394,-0.0021490534,663552,0.7540848404169083,0.07128906,1280.78,0.0060161334,5.771698,1.7523342,663552,278
325,755.3731010900001,2364.74183011055,-0.0024253624,665600,0.6753915250301361,0.047021486,1296.84,0.004361712,8.918221,1.749738,665600,290
326,764.3334431100001,2371.7865693569183,-0.0034995466,667648,0.5300091803073883,0.08046875,1309.5,0.0067207105,8.361225,1.7502083,667648,274
327,775.7904882300002,2379.2514913082123,-0.0023517408,669696,0.6546530723571777,0.038916014,1328.57,0.0037314643,14.939558,1.7533314,669696,286
328,779.9413988700002,2386.4042704105377,-0.004094911,671744,0.6503646671772003,0.047167968,1331.53,0.004589118,15.863101,1.7553537,671744,292
329,778.98689397,2393.405128479004,-0.004657519,673792,0.7033931612968445,0.06196289,1329.2,0.006274403,25.46605,1.773724,673792,301
330,756.2091831800001,2400.194742202759,-0.007208933,675840,0.7272122800350189,0.048046876,1285.71,0.0042351643,33.376186,1.7877827,675840,290
331,754.9282810700001,2407.2519812583923,-0.0010727178,677888,0.7580374181270599,0.041748047,1284.39,0.0039869878,6.549188,1.7820044,677888,285
332,763.57901689,2414.418691635132,-0.00062462734,679936,0.7073096334934235,0.032324217,1296.74,0.003272213,17.17789,1.7819153,679936,289
333,773.3242070699999,2421.488815307617,0.00033696592,681984,0.5218226611614227,0.047753908,1310.85,0.004192061,10.09522,1.7815158,681984,284
334,775.3800575200002,2428.6769704818726,-0.0040120487,684032,0.774127870798111,0.050439455,1314.64,0.0040601594,11.330782,1.7730074,684032,293
335,779.17956382,2435.6569883823395,-0.006268902,686080,0.8071788549423218,0.072265625,1319.7,0.0058706715,5.0835266,1.7770437,686080,282
336,780.2219513000001,2442.910172700882,-0.0048209457,688128,0.7067847847938538,0.08759765,1319.7,0.0070278533,7.977272,1.7753702,688128,278
337,789.9133159099999,2450.256499528885,-0.0047170543,690176,0.6678269803524017,0.07915039,1332.81,0.00886566,11.933816,1.7962948,690176,271
338,793.13320127,2457.8087632656097,-0.001177288,692224,0.6912659704685211,0.05253906,1336.12,0.0046641724,13.370377,1.8123829,692224,280
339,789.2961958899999,2465.101320743561,-0.001353057,694272,0.6422741115093231,0.03276367,1328.51,0.0031762149,26.000336,1.8191366,694272,300
340,797.70251869,2471.9125566482544,-0.0011013622,696320,0.6376102566719055,0.029345702,1340.51,0.0030392134,10.329754,1.8196198,696320,293
341,804.67348782,2478.8885295391083,-0.00045861723,698368,0.7070141136646271,0.051367186,1349.14,0.0042698733,9.84988,1.8114077,698368,290
342,817.29361697,2485.9453041553497,-0.00063903385,700416,0.7414606809616089,0.075,1367.2,0.0060118376,8.891023,1.7987423,700416,291
343,817.7914719900001,2492.9710948467255,-0.0013220146,702464,0.7281407117843628,0.04008789,1368.4,0.0036612686,7.4510407,1.7919706,702464,286
344,830.21593882,2500.124819278717,-0.004353928,704512,0.7575956583023071,0.085595705,1386.76,0.0070140525,8.773444,1.7877775,704512,309
345,830.21641042,2506.745530128479,-0.0029569839,706560,0.6859572231769562,0.07749023,1383.82,0.006405346,13.272512,1.7879398,706560,292
346,840.3110342300001,2513.7370929718018,-0.006667778,708608,0.6278702020645142,0.077978514,1399.42,0.0065530604,11.792274,1.7818005,708608,290
347,848.5610494500002,2520.781467437744,-0.003910269,710656,0.7437631785869598,0.049560547,1409.61,0.004358999,17.104168,1.7750444,710656,298
348,840.42490508,2527.6491520404816,-2.4696788e-05,712704,0.682300478219986,0.020996094,1395.74,0.0023106395,15.662602,1.7848648,712704,295
349,822.9861474400001,2534.588576555252,-0.0041093016,714752,0.6919397413730621,0.08618164,1367.24,0.0064653344,13.871336,1.7857736,714752,289
350,824.2797400100001,2541.6595335006714,-0.0030570715,716800,0.5869746804237366,0.079882815,1367.24,0.0065241233,9.086498,1.786895,716800,283
351,813.2232128500001,2548.884649991989,-0.006295503,718848,0.7108262181282043,0.07338867,1347.33,0.0073967553,12.552084,1.7918297,718848,291
352,809.4727538699999,2555.922055006027,-0.0034983917,720896,0.6734390258789062,0.062060546,1338.52,0.005568876,15.634969,1.8047928,720896,289
353,802.26624244,2562.987808227539,-0.0012524689,722944,0.8409008383750916,0.04941406,1325.74,0.004293297,5.087023,1.8228782,722944,288
354,804.75464792,2570.083139896393,-0.0032484396,724992,0.689090222120285,0.08530273,1325.74,0.006697805,8.160485,1.8483713,724992,290
355,804.10877046,2577.1277000904083,9.681361e-05,727040,0.6862726509571075,0.050390624,1325.74,0.004946912,9.131811,1.8594316,727040,290
356,804.29089848,2584.1798193454742,-0.0019184956,729088,0.7320229709148407,0.0980957,1325.74,0.007691876,8.022581,1.8520191,729088,296
357,805.66081728,2591.097127199173,-0.0009819972,731136,0.6501491665840149,0.06665039,1325.74,0.005233701,10.348538,1.8651088,731136,295
358,805.9884055199999,2598.0274562835693,-0.0022525003,733184,0.7309838831424713,0.045654297,1325.74,0.004339314,10.26738,1.8771522,733184,297
359,807.28359581,2604.9147765636444,-0.003285741,735232,0.6452598869800568,0.0725586,1325.74,0.005891097,11.865953,1.879775,735232,293
360,808.8598059899999,2611.8893790245056,0.0023695952,737280,0.6776483654975891,0.1121582,1325.74,0.009247695,8.564304,1.871899,737280,290
361,809.6761764299999,2618.935957431793,-0.0023300692,739328,0.5801521241664886,0.0915039,1325.74,0.007896902,10.958672,1.8725996,739328,281
362,807.4467705100001,2626.2000830173492,-0.0023682697,741376,0.6624917984008789,0.0546875,1318.17,0.004647527,15.678042,1.8886191,741376,292
363,807.0190556099998,2633.206780195236,-0.002836568,743424,0.6123446524143219,0.08432617,1318.17,0.007175504,8.86624,1.9021496,743424,283
364,809.3241464999999,2640.426736354828,-0.0012639676,745472,0.6266885995864868,0.031201173,1318.17,0.0031339694,10.868068,1.9072773,745472,290
365,813.8702378599997,2647.4885787963867,0.0017033644,747520,0.5474737882614136,0.10668945,1322.67,0.013899423,10.341155,1.9049675,747520,291
366,815.4388358399998,2654.5243899822235,-0.0030976369,749568,0.6506334543228149,0.052490234,1322.67,0.004612477,11.450268,1.9105269,749568,287
367,817.4310343799999,2661.656191110611,-0.0016048921,751616,0.7080142498016357,0.06435547,1322.67,0.0053676767,8.742475,1.9086068,751616,283
368,818.3497013,2668.8754122257233,-0.002388637,753664,0.629027396440506,0.09794922,1322.67,0.007996497,10.821854,1.8951967,753664,286
369,818.96216216,2676.012481689453,-0.0032031878,755712,0.6856234073638916,0.07148437,1322.67,0.006178359,8.542537,1.8938322,755712,285
370,819.4274843700001,2683.1814918518066,-0.002066981,757760,0.6688002347946167,0.10019531,1322.67,0.008960812,8.138232,1.8859285,757760,288
371,820.0057893600001,2690.279979467392,-0.0036387555,759808,0.6085531413555145,0.07382812,1322.67,0.006185406,10.562024,1.876833,759808,284
372,819.81781341,2697.480486392975,-0.002740072,761856,0.7188997864723206,0.11489258,1322.67,0.009194648,7.8009934,1.8779542,761856,293
373,819.7138152399999,2704.4664165973663,-0.005794027,763904,0.7873790860176086,0.16166992,1322.67,0.013792189,8.433142,1.8858026,763904,292
374,809.3985391199999,2711.465064764023,-0.0013286185,765952,0.7400588989257812,0.080761716,1305.02,0.006403816,15.185532,1.8967472,765952,307
375,816.9934323399998,2718.1167120933533,-0.0040902505,768000,0.597937285900116,0.07880859,1317.42,0.006765944,9.625445,1.9177088,768000,296
376,817.92926929,2725.033315181732,-0.0028208545,770048,0.6053993403911591,0.056884766,1317.42,0.0050588804,9.651349,1.9346142,770048,276
377,818.282834,2732.445604324341,-0.0011526904,772096,0.6493367552757263,0.051611327,1317.42,0.004604566,9.116805,1.9397436,772096,288
378,818.9553158800003,2739.5497777462006,0.0002527611,774144,0.7091248333454132,0.05258789,1317.42,0.0047510243,10.403518,1.9374202,774144,296
379,817.3477991699999,2746.448412656784,-0.0025167728,776192,0.9016075506806374,0.038232423,1313.17,0.0036494248,4.809969,1.935416,776192,296
380,816.7230950400002,2753.3459103107452,-0.001880403,778240,0.6354185342788696,0.0578125,1313.17,0.0051599443,9.570227,1.9356676,778240,294
381,817.6293237500001,2760.297478914261,-0.0023361966,780288,0.5512960851192474,0.05708008,1313.17,0.004617702,9.703525,1.9422182,780288,287
382,817.1006687100001,2767.428246974945,-0.0035380754,782336,0.6333005428314209,0.07529297,1313.17,0.006584345,8.460981,1.9548496,782336,292
