clipfrac,explained_variance,serial_timesteps,fps,total_timesteps,policy_loss,approxkl,ep_reward_mean,time_elapsed,ep_len_mean,value_loss,n_updates,policy_entropy
0.047851562,0.8495528995990753,79872,431,79872,-0.0038235276,0.004530678,1144.0349634313725,176.60279393196106,1565.686274509804,16.605885,39,4.298105
0.024560547,0.868884801864624,81920,459,81920,-0.002742663,0.0024573072,1142.4207341346153,181.34504318237305,1566.25,12.920901,40,4.282654
0.075488284,0.955001637339592,83968,435,83968,-0.0047406675,0.0074409978,1151.908612716981,185.80044555664062,1572.9811320754718,5.644227,41,4.2849383
0.066992186,0.7787928581237793,86016,452,86016,-0.0023804633,0.005229741,1154.5797210185183,190.50133776664734,1581.7962962962963,11.879712,42,4.2923737
0.030859375,0.9354165121912956,88064,435,88064,-0.0008886438,0.0030954424,1141.6016921785715,195.02854824066162,1564.142857142857,11.354871,43,4.2982473
0.035791017,0.8857594206929207,90112,452,90112,-0.0015191649,0.0032676358,1113.278559086207,199.72958326339722,1531.344827586207,20.397625,44,4.2963433
0.038476564,0.8529644459486008,92160,429,92160,-0.001720272,0.0033820071,1117.973750266667,204.2560257911682,1529.5333333333333,16.59776,45,4.2893143
0.054101564,0.8524667173624039,94208,420,94208,-0.002615679,0.004462702,1128.7602276721311,209.02064514160156,1538.049180327869,16.706654,46,4.297007
0.058984376,0.8904956728219986,96256,433,96256,-0.005740796,0.005295378,1123.787319,213.89012789726257,1526.1904761904761,20.66806,47,4.3067603
0.05810547,0.9094748273491859,98304,429,98304,-0.0051328545,0.005439996,1130.0815785937498,218.6141128540039,1530.78125,8.773597,48,4.3125386
0.06147461,0.8366875052452087,100352,442,100352,-0.0037646773,0.005168053,1138.0943581692306,223.38658666610718,1538.753846153846,19.867937,49,4.301736
0.04824219,0.680338442325592,102400,432,102400,-0.0015951017,0.004251779,1140.790974742424,228.0122091770172,1546.4848484848485,12.263036,50,4.287015
0.074804686,0.8035639375448227,104448,424,104448,-0.004739173,0.005795012,1151.3683980746266,232.75164771080017,1553.9850746268658,17.196417,51,4.2843385
