approxkl,ep_len_mean,fps,n_updates,clipfrac,policy_loss,time_elapsed,value_loss,policy_entropy,total_timesteps,ep_reward_mean,explained_variance,serial_timesteps
0.0038968443,1984.39,435,731,0.043554686,-0.002879684,3530.627606868744,20.441065,6.8779383,1497088,1960.7754847400001,0.002660036087036133,1497088
0.0033648447,1984.39,444,732,0.036328126,-0.0011910588,3535.3338809013367,20.503485,6.8830094,1499136,1960.7888601999998,-0.004716396331787109,1499136
0.00061410666,1984.39,439,733,0.0010742188,-8.128723e-05,3539.94291305542,20.434671,6.8843794,1501184,1960.7902773899998,-0.0012475252151489258,1501184
0.002159538,1984.39,442,734,0.02236328,-0.0009975589,3544.6079025268555,20.335203,6.899205,1503232,1960.71501671,5.161762237548828e-05,1503232
0.0022849208,1986.44,443,735,0.024023438,-0.0015991203,3549.240349292755,20.307028,6.915193,1505280,1963.78677649,0.001822352409362793,1505280
0.003999568,1986.44,430,736,0.046435546,-0.0014716444,3553.8613171577454,20.281662,6.9163117,1507328,1963.7281790199995,0.0033934712409973145,1507328
0.0046247547,1986.44,431,737,0.058203124,-0.0027268222,3558.616230726242,20.281128,6.919235,1509376,1963.7043273599995,0.003347456455230713,1509376
0.0019725976,1986.44,436,738,0.021484375,-0.00089131494,3563.3681762218475,20.23635,6.92043,1511424,1963.6730685199998,0.0055158138275146484,1511424
0.0046082614,1988.15,437,739,0.059228517,-0.0014611722,3568.06214594841,20.165615,6.92166,1513472,1966.6322641499999,0.004474163055419922,1513472
0.0006825302,1988.15,433,740,0.0038085938,0.0002704212,3572.7396562099457,20.376432,6.9213324,1515520,1966.6545307999997,-0.00817251205444336,1515520
0.001686774,1981.06,451,741,0.018408203,-0.0018592073,3577.4677319526672,27.560513,6.9316483,1517568,1958.520196,0.8492298871278763,1517568
0.0024498478,1981.06,426,742,0.02626953,-0.0012996462,3582.0069398880005,20.248943,6.940778,1519616,1958.53810267,-0.0019377470016479492,1519616
0.0043119257,1981.06,432,743,0.0519043,-0.00056549173,3586.8102979660034,20.16743,6.936757,1521664,1958.48987311,0.00680994987487793,1521664
0.0021305357,1981.06,441,744,0.015966797,-0.00043356893,3591.5444099903107,20.266666,6.934554,1523712,1958.5144020100001,0.002173125743865967,1523712
0.00042154608,1973.87,448,745,0.0016113281,-0.000621707,3596.1832206249237,5.3137894,6.940103,1525760,1950.2393692899998,0.9704725164920092,1525760
0.0027472782,1973.87,440,746,0.027246093,-0.0024191886,3600.7469384670258,20.227879,6.9427147,1527808,1950.2327183700002,0.006663799285888672,1527808
0.0015639724,1973.87,441,747,0.013769532,-0.00071154337,3605.3961770534515,20.368828,6.9525146,1529856,1950.18398709,-0.004381299018859863,1529856
