fps,serial_timesteps,policy_entropy,clipfrac,explained_variance,approxkl,n_updates,policy_loss,total_timesteps,value_loss,time_elapsed,ep_len_mean,ep_reward_mean
140,61440,2.534461,0.043164063,0.8746974766254425,0.004274777,30,-0.0037250915,61440,18.03551,249.19489407539368,1580.7368421052631,730.6391620526316
358,63488,2.5341182,0.030371094,0.9511130638420582,0.0029114415,31,-0.0063493187,63488,4.340304,263.79822516441345,1580.1025641025642,717.518553
399,65536,2.5347779,0.034960937,0.7474216520786285,0.0032375946,32,-0.003986756,65536,13.465759,269.51382637023926,1591.825,732.0196475250001
426,67584,2.537767,0.015917968,0.8220759779214859,0.0019193816,33,-0.0017285345,67584,10.537287,274.63787746429443,1602.9756097560976,741.5940743414635
441,69632,2.541638,0.047265626,0.7465066909790039,0.0036443274,34,-0.0048588375,69632,10.157126,279.4362099170685,1613.595238095238,755.8797544761904
343,71680,2.5474489,0.05620117,0.6961805820465088,0.0047922963,35,-0.008241486,71680,23.569996,284.0751209259033,1535.5,722.9452029782609
475,73728,2.5505087,0.03330078,0.8116606920957565,0.003074558,36,-0.0019276682,73728,5.771352,290.03613543510437,1546.4255319148936,726.8862213404257
469,75776,2.5488834,0.07236328,0.8029515892267227,0.0062432764,37,-0.0034996495,75776,9.004931,294.3481934070587,1556.8958333333333,734.9370211458332
202,77824,2.5482864,0.038964845,0.9401805475354195,0.0036785502,38,-0.0024006108,77824,12.952942,298.7147607803345,1566.938775510204,746.1684829387755
151,79872,2.5409122,0.036474608,0.9777199607342482,0.0034596655,39,-0.0043211416,79872,3.73534,308.8467535972595,1576.58,738.1353751199999
472,81920,2.5330205,0.020654297,0.8004629909992218,0.002467382,40,-0.0023911516,81920,18.56955,322.376168012619,1541.377358490566,729.222144716981
465,83968,2.5285873,0.04458008,0.8438646197319031,0.004120675,41,-0.0030053607,83968,8.623877,326.71495604515076,1541.4814814814815,732.1660828333332
423,86016,2.5261617,0.05722656,0.8539458513259888,0.0049308566,42,-0.0037592673,86016,9.9808235,331.1190469264984,1550.709090909091,740.5588410545453
216,88064,2.5263023,0.02216797,0.8846568912267685,0.0023085128,43,-0.0015048943,88064,15.016602,335.959508895874,1539.2456140350878,736.5171825263158
404,90112,2.5271838,0.023730468,0.9065741077065468,0.0025850055,44,-0.0040149535,90112,5.394117,345.41525650024414,1525.9310344827586,731.0587054655173
443,92160,2.5231802,0.037060548,0.871421754360199,0.003441774,45,-0.0017385327,92160,8.963044,350.4839355945587,1534.7966101694915,741.3203709491526
468,94208,2.5258152,0.05239258,0.6427865922451019,0.004318497,46,-0.002466061,94208,18.872503,355.1048445701599,1520.27868852459,737.7038731803278
244,96256,2.5397995,0.08510742,0.8836715146899223,0.0074185133,47,-0.0020410023,96256,18.993591,359.4775273799896,1493.359375,725.1438371875
444,98304,2.544339,0.042871095,0.8711585700511932,0.003937186,48,-0.0031589903,98304,8.282854,367.8665499687195,1501.9076923076923,733.0417062461538
478,100352,2.545623,0.032226562,0.878383070230484,0.0029146043,49,-0.0034291532,100352,7.4777236,372.47902369499207,1509.2727272727273,739.8547243181819
428,102400,2.5557837,0.053613283,0.8010704219341278,0.0045505543,50,-0.003321258,102400,10.962377,376.75792503356934,1517.3283582089553,748.6154504477612
395,104448,2.5627215,0.05546875,0.7941712439060211,0.004812028,51,-0.0032143951,104448,10.521764,381.5365307331085,1525.1470588235295,755.4563014264706
359,106496,2.5674534,0.019677734,0.8034858107566833,0.0022344985,52,-0.0016340346,106496,14.961469,386.71308755874634,1511.3285714285714,753.3868777000001
454,108544,2.5669358,0.047070313,0.8851770758628845,0.0039367494,53,-0.002502413,108544,10.210529,392.40946221351624,1518.9014084507041,761.3746727042254
460,110592,2.562645,0.031982422,0.8265198916196823,0.002887573,54,-0.0045875176,110592,15.183017,396.920893907547,1511.958904109589,759.973644410959
361,112640,2.562315,0.042285156,0.9156864881515503,0.0036841705,55,-0.004175597,112640,7.6286726,401.3710730075836,1519.2162162162163,765.547809527027
136,114688,2.593726,0.120507814,0.7532731592655182,0.00974643,56,-0.005148708,114688,5.6455536,407.0428628921509,1526.28,759.3498168133333
464,116736,2.5932832,0.024267578,0.7756675779819489,0.0024591256,57,-0.0037211918,116736,10.590314,422.04595589637756,1533.157894736842,765.302184381579
420,118784,2.5934396,0.05444336,0.758754774928093,0.0045732507,58,-0.0028363313,118784,10.359131,426.4579803943634,1539.857142857143,772.5039955324675
234,120832,2.5910494,0.027636718,0.9224169328808784,0.0029582498,59,-0.0024078535,120832,14.3865795,431.33136320114136,1508.525,753.61701515
477,122880,2.5882373,0.022216797,0.8766145333647728,0.0022377577,60,-0.0035192943,122880,12.414022,440.0497739315033,1497.9146341463415,751.4552554512196
451,124928,2.5914412,0.03286133,0.8570732623338699,0.0028874339,61,-0.0037111794,124928,11.539733,444.3406591415405,1487.142857142857,747.5577158928572
375,126976,2.5898218,0.020263672,0.9019372910261154,0.0021737884,62,-0.002087927,126976,10.470568,448.8790726661682,1456.7325581395348,731.2753016860466
447,129024,2.5850613,0.044970702,0.8308190852403641,0.0040874127,63,-0.0024589393,129024,10.686079,454.3338804244995,1463.5402298850574,736.8165662643679
465,131072,2.5763116,0.021484375,0.8072689324617386,0.002145976,64,-0.0004763764,131072,15.000911,458.9136815071106,1454.1797752808989,735.2074394157304
453,133120,2.5712466,0.035791017,0.8606959730386734,0.0032868697,65,-0.002042944,133120,8.7878685,463.3165819644928,1460.7888888888888,741.3634416222224
453,135168,2.5730627,0.034326173,0.858819380402565,0.00317466,66,-0.0031823996,135168,11.016897,467.83150482177734,1467.2527472527472,748.4483131208792
290,137216,2.5844321,0.0597168,0.7989032864570618,0.004982523,67,-0.0043603014,137216,26.433762,472.3502106666565,1425.375,727.2476296354167
491,139264,2.5958529,0.030712891,0.7833849638700485,0.0028702416,68,-0.0013541229,139264,12.298231,479.39353108406067,1431.8041237113403,733.3657192886599
488,141312,2.5918787,0.07514648,0.7841566503047943,0.006352178,69,-0.0052180025,141312,10.263208,483.55848121643066,1438.1020408163265,739.2192896122449
152,143360,2.6046379,0.09580078,0.5260378122329712,0.011602002,70,-0.0035319156,143360,13.138896,487.7543249130249,1415.75,727.19285111
163,145408,2.610452,0.041796874,0.7941299676895142,0.0035868895,71,-0.0031215404,145408,12.376717,501.18047881126404,1387.83,698.0883420399998
255,147456,2.609973,0.06713867,0.9604902677237988,0.005129048,72,-0.003845387,147456,7.7087173,513.726003408432,1369.76,674.45104341
484,149504,2.6029716,0.045800783,0.8343791514635086,0.0038892583,73,-0.0026777643,149504,10.286476,521.739666223526,1386.0,684.9481787499999
501,151552,2.59934,0.010107422,0.7941138744354248,0.0014998985,74,-0.0006596837,151552,10.258956,525.9651300907135,1386.0,684.61962426
464,153600,2.598791,0.07788086,0.7692552357912064,0.0064639794,75,-0.0030755117,153600,10.002406,530.0459718704224,1386.0,684.8663918499999
366,155648,2.59851,0.04975586,0.7743338942527771,0.00420736,76,-0.001986924,155648,9.661814,534.454333782196,1395.65,692.02891074
181,157696,2.593047,0.06542969,0.9588035680353642,0.00531339,77,-0.0012773626,157696,10.517526,540.0419852733612,1395.65,691.6758991500002
223,159744,2.5944343,0.056005858,0.9834822025150061,0.0046845474,78,-0.0010670039,159744,3.5936685,551.3246495723724,1413.99,693.11369806
443,161792,2.5945106,0.053515624,0.836988627910614,0.005504749,79,-0.0047147796,161792,14.451508,560.4924688339233,1426.9,700.8970060900001
484,163840,2.601254,0.040380858,0.7684684544801712,0.0038404209,80,-0.004873078,163840,14.647044,565.1131513118744,1412.35,706.9462298699999
312,165888,2.6022727,0.040625,0.9214096069335938,0.0036538783,81,-0.0043018498,165888,14.337866,569.3441753387451,1414.23,717.6830461800001
161,167936,2.598704,0.06147461,0.9438320212066174,0.0054318258,82,-0.0037872004,167936,3.7034984,575.8919501304626,1414.23,707.6682220200001
466,169984,2.595401,0.016259765,0.8721348196268082,0.0017727896,83,-0.0020441501,169984,8.516333,588.5382282733917,1405.44,710.6003676800001
186,172032,2.5850644,0.02709961,0.937652513384819,0.0029393125,84,-0.0022747018,172032,12.907634,592.9243516921997,1384.64,708.8289559599999
247,174080,2.5722802,0.031884767,0.9843692183494568,0.0029551873,85,-0.0030964748,174080,2.7884192,603.9034667015076,1384.64,698.0989204599998
175,176128,2.577507,0.06635742,0.9554074816405773,0.0052610277,86,-0.009924132,176128,10.5772,612.1640410423279,1384.1,696.3173403799999
261,178176,2.580732,0.056152344,0.9408845417201519,0.004563752,87,-0.005046929,178176,6.978948,623.8648188114166,1365.13,687.34651764
198,180224,2.5803668,0.017919922,0.9510806687176228,0.0017762722,88,-0.0027850277,180224,11.529473,631.6828026771545,1365.13,685.0721713099999
158,182272,2.5806417,0.061328124,0.5594689548015594,0.0059409663,89,-0.00661186,182272,12.845446,642.0149347782135,1341.32,670.4634755
193,184320,2.5908055,0.07529297,0.9873124985024333,0.0056500104,90,-0.005197085,184320,2.5077329,654.9278831481934,1360.72,673.13613605
144,186368,2.6152065,0.06035156,0.7345172464847565,0.004991603,91,-0.0024525872,186368,7.7884827,665.5065877437592,1349.68,667.7768691
164,188416,2.629521,0.030371094,0.7739824056625366,0.0033952042,92,-0.0036512595,188416,8.267707,679.7287902832031,1332.95,656.31842636
308,190464,2.6306348,0.012060547,0.9824898261576891,0.0015934823,93,-0.0018221997,190464,2.152516,692.1580965518951,1332.95,646.72387767
173,192512,2.6361585,0.043652344,0.9467536211013794,0.004422655,94,-0.003547589,192512,8.123214,698.8023157119751,1332.95,654.42226568
312,194560,2.6420736,0.03618164,0.9689568933099508,0.003476218,95,-0.0065494366,194560,4.788521,710.6303279399872,1329.61,644.22499937
178,196608,2.651468,0.038378906,0.9434646554291248,0.00357305,96,-0.0031461928,196608,10.03628,717.1940579414368,1334.54,653.76671991
296,198656,2.6554933,0.01977539,0.9350851476192474,0.0020903735,97,-0.0017267499,198656,7.5313025,728.6747941970825,1319.08,635.0042588199999
208,200704,2.6513426,0.028808594,0.9529774412512779,0.0027566755,98,-0.002078189,200704,8.262239,735.5745956897736,1319.08,632.7579342999999
213,202752,2.6566474,0.08413086,0.8974037021398544,0.006388165,99,-0.00560568,202752,8.237138,745.403234243393,1320.88,624.56054573
182,204800,2.6599793,0.06040039,0.8223656415939331,0.0049388045,100,-0.0036832201,204800,9.351149,755.0150063037872,1326.44,627.7379073
251,206848,2.6536036,0.034423828,0.9488723650574684,0.0034148444,101,-0.0039826077,206848,7.037886,766.2418146133423,1291.49,599.95534074
468,208896,2.652166,0.03852539,0.8381507247686386,0.003366006,102,-0.0041218936,208896,10.777171,774.3761665821075,1291.49,610.02742032
493,210944,2.6510193,0.010009766,0.8289938271045685,0.0012560391,103,-0.003247704,210944,13.505598,778.752598285675,1288.28,607.10374198
490,212992,2.6472278,0.020703126,0.8834337145090103,0.0020956881,104,-0.003716095,212992,7.6787653,782.9056806564331,1287.27,607.61692988
475,215040,2.6510236,0.018408203,0.9079001545906067,0.0018333489,105,-0.004291286,215040,7.186845,787.0778887271881,1257.89,590.2689066800001
168,217088,2.6555982,0.09560547,0.8500844836235046,0.0074034417,106,-0.0042082616,217088,14.187299,791.3816955089569,1272.06,599.2211194
230,219136,2.662888,0.08945312,0.9243301153182983,0.007095712,107,-0.004265474,219136,7.1332817,803.5385890007019,1256.91,578.93686414
227,221184,2.6676083,0.06196289,0.8162794709205627,0.005226859,108,-0.011615873,221184,11.814204,812.4379191398621,1251.31,572.3718341899998
493,223232,2.676057,0.020751953,0.9094760864973068,0.0023254664,109,-0.0023326273,223232,8.076489,821.4251053333282,1219.61,551.46237462
480,225280,2.6750112,0.017041016,0.8892543613910675,0.0018532053,110,-0.0021445386,225280,6.9400153,825.5779390335083,1218.69,550.2747342800001
164,227328,2.689839,0.0484375,0.8902798369526863,0.004134536,111,-0.0051295743,227328,11.399992,829.8390102386475,1200.54,536.6473990200001
145,229376,2.6994994,0.03491211,-0.015271902084350586,0.0035734433,112,0.00038561106,229376,3.1689296,842.2559769153595,1220.69,540.35596116
145,231424,2.6986215,0.04321289,0.021203219890594482,0.003992464,113,-0.0008404972,231424,3.2000651,856.3007185459137,1220.69,530.97577455
301,233472,2.7020242,0.0128417965,0.7730870842933655,0.0014910165,114,-0.0026632715,233472,14.0246,870.3829860687256,1185.87,510.31227498
467,235520,2.7000184,0.0053222654,0.791619285941124,0.0007783134,115,-0.0031306334,235520,12.105974,877.1844170093536,1157.74,491.29582127000003
490,237568,2.6983438,0.016455078,0.8405613452196121,0.001747792,116,-0.0019456142,237568,13.279936,881.5680460929871,1166.04,496.1975706900001
486,239616,2.6969104,0.00625,0.8024447709321976,0.0010482671,117,-0.0013682919,239616,8.579548,885.7465982437134,1178.18,505.58800547000004
193,241664,2.6992524,0.023828125,0.9573657885193825,0.0024111953,118,-0.0014729823,241664,8.268095,889.9592015743256,1196.31,517.0016490400001
140,243712,2.7020068,0.036621094,0.022306084632873535,0.003768235,119,-0.0016639255,243712,2.7235262,900.5539531707764,1197.69,508.3903898700001
218,245760,2.7062669,0.030029297,0.6646671891212463,0.0030789028,120,-0.003190505,245760,15.984575,915.162516117096,1203.71,503.3050932600001
284,247808,2.711897,0.015136719,0.8595960587263107,0.0015007153,121,-0.0036023576,247808,14.032005,924.5450143814087,1135.24,456.17940384999997
275,249856,2.7129405,0.031982422,0.8832543641328812,0.0027132577,122,-0.004005395,249856,10.896121,931.7407736778259,1123.25,447.52044921999993
324,251904,2.7164216,0.04091797,0.7999613881111145,0.003396916,123,-0.002945374,251904,7.9425936,939.1838517189026,1137.04,456.38929741999993
319,253952,2.7232687,0.046289064,0.8436674028635025,0.0038411177,124,-0.0048248908,253952,10.861996,945.5046274662018,1134.27,454.8692114699999
395,256000,2.720018,0.064257815,0.6973088979721069,0.0054251757,125,-0.0059580617,256000,9.404253,951.9235804080963,1134.27,454.0129289599999
404,258048,2.7190776,0.034716796,0.8047305792570114,0.003137442,126,-0.004748099,258048,19.441648,957.1044940948486,1139.14,466.01585687
490,260096,2.7254422,0.027246093,0.8490044176578522,0.0027050145,127,-0.002858804,260096,8.326842,962.1675119400024,1151.03,473.32543579
232,262144,2.7291398,0.056152344,0.9419440850615501,0.004625391,128,-0.0048134057,262144,10.850775,966.341855764389,1151.88,482.28570088999993
267,264192,2.729407,0.057617188,0.9833088498562574,0.0048216423,129,-0.007637143,264192,2.3695183,975.1432659626007,1144.34,472.22979667
461,266240,2.7243469,0.057763673,0.7832131087779999,0.005133434,130,-0.0055564903,266240,8.964506,982.790146112442,1144.34,472.78956059000006
449,268288,2.7243063,0.07441406,0.8190479576587677,0.006234481,131,-0.002133829,268288,7.549301,987.224497795105,1144.34,472.14716964
450,270336,2.7259264,0.04477539,0.8804757073521614,0.003756651,132,-0.0040216385,270336,7.927971,991.7838377952576,1144.34,471.98009557000006
478,272384,2.723221,0.037402343,0.7910697907209396,0.0035091327,133,-0.005251552,272384,7.6250486,996.3336119651794,1144.34,468.76776783
466,274432,2.7170944,0.051660158,0.7702150046825409,0.0047219093,134,-0.0007414424,274432,17.127552,1000.6179115772247,1133.97,470.69231902000007
451,276480,2.7086964,0.03286133,0.8275447189807892,0.0032045245,135,-0.0031431369,276480,7.6277137,1005.0091989040375,1152.03,482.02759152000004
232,278528,2.7049623,0.021191407,0.8489719182252884,0.0023270808,136,-0.0009952801,278528,17.502445,1009.5503306388855,1124.87,465.29893998999995
185,280576,2.7138357,0.0703125,0.6495239436626434,0.005419991,137,-0.0041387,280576,14.11261,1018.3782796859741,1097.45,449.70006935000004
283,282624,2.722242,0.038330078,0.9213119372725487,0.0033832353,138,-0.0031566205,282624,7.5766706,1029.4320633411407,1116.23,460.42905873
138,284672,2.7201238,0.1340332,0.9186236560344696,0.009610759,139,-0.0074298843,284672,2.6899197,1036.6473960876465,1116.23,461.4209427
310,286720,2.7257168,0.059326172,0.9062142595648766,0.0045562866,140,-0.004924993,286720,8.221233,1051.415985584259,1116.77,461.77608397999995
145,288768,2.743643,0.10078125,0.627863883972168,0.00773939,141,-0.005770658,288768,5.9128194,1058.0033676624298,1115.71,462.3262384999999
196,290816,2.7499008,0.028125,0.9277678579092026,0.0026832086,142,-0.0041435105,290816,9.897301,1072.119061946869,1086.71,454.17972936999996
201,292864,2.7495108,0.016992187,0.885062575340271,0.0016145147,143,-0.0031297132,292864,12.795143,1082.5254364013672,1092.24,457.99346024
418,294912,2.7523148,0.052978516,0.8724366575479507,0.0044528535,144,-0.003904401,294912,6.1282797,1092.690670490265,1085.6,453.62129388
412,296960,2.7490501,0.027539063,0.7302604913711548,0.0028183218,145,-0.00427069,296960,18.310526,1097.588303565979,1073.31,464.08738053
140,299008,2.7472153,0.061035156,0.6406319737434387,0.005912633,146,-0.007205738,299008,9.296697,1102.5539932250977,1061.42,457.79758269999996
359,301056,2.748544,0.030273438,0.9333586245775223,0.0030046515,147,-0.0038603153,301056,3.4650624,1117.1485579013824,1061.42,458.36149405000003
137,303104,2.745966,0.022705078,0.8733469545841217,0.0024834513,148,-0.0030062539,303104,16.68315,1122.8532032966614,1049.85,459.6993544700001
142,305152,2.7277312,0.0362793,0.9815740622580051,0.0032919594,149,-0.0022551415,305152,2.7960846,1137.7605910301208,1065.31,461.22328550000003
336,307200,2.7131352,0.014453125,0.7161578238010406,0.0016390482,150,-0.0013772601,307200,14.744931,1152.1592371463776,1051.61,462.05440604
133,309248,2.7135873,0.07148437,0.9473902955651283,0.0058475435,151,-0.005446904,309248,7.3262978,1158.2455739974976,1053.69,463.65301407000015
266,311296,2.7044778,0.040234376,0.972614599391818,0.003855978,152,-0.0020079017,311296,3.236161,1173.5601861476898,1068.67,465.12918956
416,313344,2.6986,0.024560547,0.7891008406877518,0.002393564,153,-0.0033124976,313344,19.950321,1181.2470920085907,1073.82,478.14267745999996
343,315392,2.6981618,0.039501954,0.6985629796981812,0.0035296723,154,-0.0033184823,315392,9.627709,1186.1627309322357,1073.82,476.29303744000003
137,317440,2.6800098,0.107373044,0.10668611526489258,0.008620599,155,-0.0041918415,317440,2.9699283,1192.1301245689392,1077.29,470.00251246000005
402,319488,2.6623151,0.03046875,0.862343043088913,0.0029718515,156,-0.0035535991,319488,8.366266,1206.9755942821503,1087.85,476.1941634
331,321536,2.66477,0.03330078,0.8373090028762817,0.0028949268,157,-0.0021277799,321536,7.9432936,1212.0677626132965,1108.01,487.31531846000007
134,323584,2.6699471,0.056347657,0.956571452319622,0.0053404327,158,-0.007898441,323584,6.60009,1218.237509727478,1103.42,483.15095575
196,325632,2.6689954,0.032128908,0.9737104158848524,0.002923563,159,-0.002948069,325632,4.1418743,1233.499384880066,1112.77,480.77000034
343,327680,2.6674657,0.04018555,0.7841372489929199,0.0036041092,160,-0.004480458,327680,17.428967,1243.9117641448975,1093.08,477.57424048000007
200,329728,2.6688514,0.043798827,0.9347473531961441,0.0037054059,161,-0.001253135,329728,10.069445,1249.8776581287384,1110.08,488.22135198999996
150,331776,2.6565483,0.051367186,0.9777906108647585,0.0045833634,162,-0.0034652338,331776,2.9459267,1260.1036534309387,1127.37,491.37578145
206,333824,2.6358924,0.03378906,0.932565875351429,0.0033934526,163,-0.00306357,333824,8.369225,1273.6998980045319,1139.91,499.5441025399999
138,335872,2.6287243,0.13486329,-0.009669184684753418,0.01006861,164,-0.00691412,335872,2.5155866,1283.6145701408386,1155.62,501.67421747000003
136,337920,2.635766,0.03701172,0.8121202290058136,0.0035402067,165,-0.0023294962,337920,8.985091,1298.4080073833466,1163.8,502.89105335
143,339968,2.635034,0.09907226,0.8808209896087646,0.007503359,166,-0.0060825692,339968,3.391605,1313.454249382019,1180.64,505.08229672999994
203,342016,2.6327987,0.047021486,0.9562088996171951,0.003977201,167,-0.0021486403,342016,7.4521804,1327.7631101608276,1173.75,499.64547653
194,344064,2.6379247,0.030761719,0.8635755330324173,0.0029505356,168,-0.0021420002,344064,12.006739,1337.8326261043549,1155.16,489.28865121
129,346112,2.6477,0.0949707,0.9263927489519119,0.0079580145,169,-0.005904694,346112,7.7710114,1348.336422920227,1144.67,490.4605661900001
222,348160,2.6547463,0.025585938,0.90882708132267,0.0025379641,170,-0.0030306424,348160,13.252548,1364.1775710582733,1151.7,494.71355121
139,350208,2.664419,0.11308594,0.9719520900398493,0.008067779,171,-0.0030500884,350208,2.035297,1373.3724114894867,1167.3,496.60831081
374,352256,2.6723976,0.02578125,0.7010982930660248,0.0024618958,172,-0.0018519874,352256,17.900291,1388.0083367824554,1155.88,490.33037672
331,354304,2.671953,0.026855469,0.3993387818336487,0.0026372909,173,-0.0033088163,354304,19.870983,1393.479516029358,1155.79,491.6755778699999
396,356352,2.6767945,0.01977539,0.8333626687526703,0.0017199084,174,-0.001800033,356352,12.03018,1399.6663763523102,1125.49,480.83958198
182,358400,2.6846526,0.053271484,0.938593041151762,0.004396218,175,-0.0018422237,358400,9.3164215,1404.835416316986,1125.49,488.31506034000006
224,360448,2.695416,0.03984375,0.972698150202632,0.003432092,176,-0.0012705883,360448,4.0296383,1416.077378988266,1142.21,489.93977072
142,362496,2.7042422,0.087451175,0.9314692839980125,0.010393423,177,-0.0065612025,362496,5.9328647,1425.188611984253,1154.51,496.59983311999997
355,364544,2.6990767,0.017431641,0.8616916388273239,0.0022026799,178,-0.0026869653,364544,14.586439,1439.5122184753418,1171.72,500.12308315999996
392,366592,2.6976295,0.026660156,0.6940154135227203,0.0025676477,179,-0.0027432265,366592,22.739017,1445.2722589969635,1182.31,508.45976618000003
391,368640,2.6982298,0.017919922,0.8202692717313766,0.002308235,180,-0.003005185,368640,14.139679,1450.4965608119965,1154.42,491.05816114999993
389,370688,2.7001603,0.029882813,0.7393626868724823,0.002558947,181,-0.0013890677,370688,15.232145,1455.732207775116,1159.41,493.51569183
394,372736,2.7021372,0.035986327,0.7742204070091248,0.0031789807,182,-0.0025550127,372736,8.1280155,1460.9865894317627,1159.41,492.9510733199999
274,374784,2.701973,0.044677734,0.9202375635504723,0.003779946,183,-0.004732709,374784,8.073801,1466.1837048530579,1178.37,504.72952803
136,376832,2.7008257,0.08623047,0.7031506896018982,0.006228059,184,-0.0044209724,376832,8.779195,1473.6331696510315,1189.83,504.37864052
403,378880,2.692257,0.022900391,0.7509082406759262,0.002356269,185,-0.0013368137,378880,7.8008957,1488.6562719345093,1194.93,507.43549974
416,380928,2.6928177,0.014746094,0.7687637507915497,0.0017962093,186,-0.004822555,380928,16.472204,1493.7311425209045,1172.53,499.73928516
431,382976,2.700031,0.03149414,0.7960758805274963,0.0029536264,187,-0.0016345357,382976,12.073279,1498.6466653347015,1142.55,480.99138171000004
391,385024,2.7034461,0.0076660155,0.6071757972240448,0.00083700364,188,-0.0018724069,385024,26.833206,1503.3924043178558,1106.49,461.49221690999997
399,387072,2.706242,0.057958983,0.7990423142910004,0.0046762596,189,-0.0034441873,387072,6.948209,1508.6288282871246,1106.49,461.38902117
386,389120,2.7064378,0.016601562,0.7064194679260254,0.0019730325,190,-0.0060699102,389120,19.448729,1513.7595665454865,1113.97,465.54867226000005
380,391168,2.713231,0.04169922,0.7479497194290161,0.003517437,191,-0.0024658474,391168,15.511892,1519.0561127662659,1106.32,468.99726963
362,393216,2.7272973,0.087402344,0.6724186837673187,0.007902985,192,-0.007109923,393216,7.04114,1524.4448642730713,1111.89,471.86538192
401,395264,2.7288268,0.031933594,0.6991764903068542,0.0029542127,193,-0.0013797939,395264,14.345764,1530.0949680805206,1125.76,481.71753526
