clipfrac,value_loss,fps,time_elapsed,approxkl,policy_loss,serial_timesteps,policy_entropy,total_timesteps,n_updates,explained_variance,ep_reward_mean,ep_len_mean
0.033447266,19.78145,360,245.99890041351318,0.0032339804,-0.00034204952,106496,5.2524214,106496,52,0.8766732960939407,917.9810833647059,1244.3294117647058
0.054101564,24.522547,375,251.685213804245,0.005277718,-0.0075282343,108544,5.2525043,108544,53,0.6194649040699005,904.3620285454546,1233.3068181818182
0.06899414,10.734177,404,257.13275718688965,0.005571344,-0.004025007,110592,5.25989,110592,54,0.8267527222633362,908.5786397528091,1242.4719101123596
0.042773437,9.724393,423,262.198025226593,0.00373329,-0.0020492536,112640,5.2610216,112640,55,0.7501360327005386,912.2852928555556,1251.4333333333334
0.03930664,8.375361,387,267.03725004196167,0.0074510463,-0.0064986185,114688,5.256156,114688,56,0.9648204892873764,904.7116221758242,1242.6483516483515
0.038867187,20.04552,342,272.31939578056335,0.0035230243,-0.0045359414,116736,5.257365,116736,57,0.8758358433842659,914.2281570108696,1251.4130434782608
0.026513672,20.67358,379,278.29632091522217,0.0026095712,-0.0028584455,118784,5.258379,118784,58,0.881378524005413,923.2886601182797,1259.989247311828
0.027050782,19.699093,379,283.6875982284546,0.002718829,-0.0009980657,120832,5.258623,120832,59,0.8724044561386108,930.9654378297873,1268.3829787234042
0.019335937,20.543756,392,289.0856909751892,0.0018838979,-0.0018826692,122880,5.255643,122880,60,0.8825132250785828,940.1163342000001,1276.6
0.029589843,35.54933,407,294.30899572372437,0.0028188252,-0.0013038893,124928,5.2580996,124928,61,0.848630890250206,933.9438417244896,1269.4183673469388
0.024560547,19.76994,360,299.3363199234009,0.0026212672,-0.0025881827,126976,5.2542057,126976,62,0.8604074269533157,943.3066969696968,1277.2929292929293
0.046533205,19.745394,352,305.0167462825775,0.0039169765,-0.0021621485,129024,5.244728,129024,63,0.8816758841276169,952.1935580999998,1285.01
0.053808592,21.954597,368,310.8219361305237,0.0045287637,-0.004567476,131072,5.2376246,131072,64,0.8534987568855286,952.1270709099999,1285.01
0.05253906,23.086203,355,316.37541484832764,0.0047035003,-0.0074779205,133120,5.240534,133120,65,0.9018981084227562,952.4411285599999,1282.99
0.010449219,23.979435,402,322.1393792629242,0.0012332574,-0.0020226804,135168,5.2503157,135168,66,0.8677935302257538,939.2305630299999,1266.11
0.049072266,19.697346,371,327.22955441474915,0.0038969503,-0.0031549477,137216,5.2490506,137216,67,0.843924880027771,940.4342494699999,1266.11
0.028710937,24.395302,341,332.73559832572937,0.0028837137,0.00039594425,139264,5.249251,139264,68,0.9123797118663788,944.72941255,1262.6
0.037744142,20.307377,368,338.73797130584717,0.0030715961,-0.002429078,141312,5.249075,141312,69,0.8582668006420135,961.8689530199999,1279.96
0.07470703,20.50975,372,344.2999019622803,0.006095792,-0.0049953223,143360,5.246718,143360,70,0.875085286796093,961.5062176699998,1279.96
0.015820313,21.32006,377,349.7957787513733,0.0016022278,-0.00062628323,145408,5.2520127,145408,71,0.8831444159150124,960.70982075,1279.96
0.03461914,4.0143967,368,355.2278709411621,0.0032948474,-0.0051251003,147456,5.238629,147456,72,0.9705893006175756,948.97596625,1262.07
0.027392577,21.705294,371,360.79008388519287,0.002477221,-0.0028089313,149504,5.2217393,149504,73,0.9179105684161186,951.33432815,1261.17
0.013085937,20.264688,350,366.3078598976135,0.0018266669,-0.00083653256,151552,5.2280135,151552,74,0.8461644053459167,952.00409157,1261.17
0.015283203,35.930183,408,372.1479732990265,0.0015847264,-0.002837576,153600,5.22335,153600,75,0.8642953187227249,939.4501702600002,1243.78
0.059179686,20.149649,366,377.1618824005127,0.005468768,-0.002904349,155648,5.2299924,155648,76,0.8494097143411636,942.6017236700001,1243.78
0.04663086,20.121954,387,382.74320101737976,0.0038160805,-0.0020589563,157696,5.2382092,157696,77,0.8785714209079742,942.7182100400001,1243.78
0.02451172,21.741688,420,388.03355598449707,0.002349447,-0.0031035906,159744,5.2348113,159744,78,0.7603037804365158,929.7810499599999,1229.25
0.030322265,9.557909,433,392.90902161598206,0.0028452685,-0.0039918134,161792,5.2425046,161792,79,0.6994117200374603,923.56838872,1229.25
0.025341798,15.271159,410,397.6301622390747,0.0023536766,-0.0025739486,163840,5.2460637,163840,80,0.7770195454359055,917.8507674300001,1226.86
0.023242187,5.56342,384,402.6169903278351,0.002347801,-0.0046003517,165888,5.2455664,165888,81,0.9713481795042753,920.03571742,1231.01
0.029052734,20.406128,375,407.9483759403229,0.0026301786,-0.0023946713,167936,5.246073,167936,82,0.8981463983654976,933.5801870800001,1243.98
0.029003907,20.152897,399,413.40133333206177,0.0028108773,-0.0027674946,169984,5.2468977,169984,83,0.9026524573564529,934.9467827399999,1243.98
0.028027344,20.42574,404,418.52438592910767,0.0025932388,-0.0020370502,172032,5.2572227,172032,84,0.9034903198480606,948.48324551,1257.23
0.025195312,23.771255,387,423.5895802974701,0.0030681572,-0.0022539648,174080,5.2760954,174080,85,0.9043032005429268,964.4254891599999,1277.73
0.024316406,5.167946,375,428.8820412158966,0.0026093223,-0.0063199764,176128,5.2954445,176128,86,0.9744141232222319,949.4365207,1262.89
0.031689454,33.629063,342,434.343138217926,0.0029378673,-0.0025396752,178176,5.3005466,178176,87,0.8610413521528244,963.99144838,1276.49
0.07695313,21.50059,384,440.3215775489807,0.005972954,-0.0068261838,180224,5.293266,180224,88,0.8833470866084099,979.77670637,1291.63
0.051123045,20.750837,387,445.6434555053711,0.004367803,-0.004454892,182272,5.292217,182272,89,0.8747541904449463,995.4458726799999,1309.32
0.05581055,20.78654,373,450.92345905303955,0.0043162284,-0.0060084937,184320,5.3028955,184320,90,0.8713977485895157,995.4104003699998,1309.32
0.009326172,19.72608,420,456.41216230392456,0.0010859555,-0.00032014464,186368,5.307986,186368,91,0.8072198778390884,956.2322572999998,1272.29
0.023730468,6.4256773,378,461.28387784957886,0.0022701197,-0.005021247,188416,5.306534,188416,92,0.9622322134673595,948.98114699,1268.09
0.03881836,20.428911,385,466.69602823257446,0.0032935354,-0.003520131,190464,5.31986,190464,93,0.8793782442808151,950.3792318499999,1268.09
0.030322265,22.393496,376,472.0059196949005,0.003034036,-0.004951808,192512,5.323058,192512,94,0.9249242022633553,946.7434816700002,1262.56
0.014892578,16.3307,410,477.44934606552124,0.0018838238,-0.002593556,194560,5.306106,194560,95,0.8652578741312027,933.2118297900001,1249.36
0.034960937,27.977066,361,482.43510580062866,0.0034314196,-0.005527814,196608,5.3008003,196608,96,0.8702571094036102,916.7308617100002,1233.12
0.07382812,20.018404,372,488.10003304481506,0.0063631115,-0.0035697357,198656,5.2911625,198656,97,0.8886389136314392,915.6830770400002,1233.12
0.010986328,7.9189463,388,493.59405541419983,0.001098769,-0.0014135425,200704,5.2791333,200704,98,0.965420413762331,906.7281817900002,1218.56
0.014208985,32.596382,399,498.8640375137329,0.0014552677,-0.0016463075,202752,5.278672,202752,99,0.8618950247764587,909.0675799299997,1220.91
0.016992187,17.832167,431,503.9967784881592,0.0019154049,-0.0022080524,204800,5.275525,204800,100,0.8310467600822449,896.6798133199998,1210.19
0.025439452,17.708578,376,508.74896931648254,0.0024648823,-0.0017344235,206848,5.2735395,206848,101,0.9249788299202919,885.7516186,1196.34
0.04814453,24.072184,412,514.1957054138184,0.0043264125,-0.0055792676,208896,5.2727966,208896,102,0.9051496535539627,889.63982618,1203.25
0.023144532,21.23618,358,519.1589317321777,0.0023068362,-0.0019807136,210944,5.2695374,210944,103,0.8730008453130722,905.49285557,1219.55
0.011621093,16.14798,448,524.8740673065186,0.0011368276,-0.0030237972,212992,5.266064,212992,104,0.8534526079893112,882.78766769,1191.12
0.019482423,13.3994875,411,529.4365577697754,0.0017067346,-0.0014859359,215040,5.2600946,215040,105,0.8501817137002945,886.28455961,1197.32
0.025439452,2.9889975,354,534.4117200374603,0.0024955082,-0.0019994404,217088,5.25985,217088,106,0.9864907031878829,888.7603398200001,1201.03
0.05307617,20.391174,374,540.1823029518127,0.0043954467,-0.0032307617,219136,5.253753,219136,107,0.8824146538972855,893.8229616099999,1201.03
0.027685547,21.843872,365,545.6452786922455,0.0027485634,-0.0032604095,221184,5.2480097,221184,108,0.8676920831203461,894.52580167,1201.03
0.044140626,20.535152,368,551.2484459877014,0.0037597646,-0.003722615,223232,5.260268,223232,109,0.857264831662178,910.6599537699999,1219.03
0.0058105467,36.69745,407,556.8055875301361,0.00075614214,-0.0011747619,225280,5.2742286,225280,110,0.7134121060371399,917.93669162,1220.29
0.031396486,19.584194,372,561.8268556594849,0.0027237162,-0.0030260703,227328,5.2884808,227328,111,0.8622914552688599,934.9935261700001,1237.39
0.009375,3.0500705,377,567.3181450366974,0.0011659687,-0.0016944436,229376,5.3070045,229376,112,0.9859031429514289,934.9456258099999,1237.32
0.035839844,26.081995,382,572.7482600212097,0.003227625,-0.004249322,231424,5.3184648,231424,113,0.9012287259101868,926.1219220799999,1223.26
0.015283203,19.874695,317,578.1080634593964,0.0017939832,-0.00026691737,233472,5.336235,233472,114,0.8750833049416542,943.1162023900001,1240.65
0.018798828,23.966898,363,584.5625233650208,0.0024032413,-0.0031255211,235520,5.3437953,235520,115,0.9051324352622032,949.50375526,1243.1
0.024072265,4.7409225,332,590.1900174617767,0.0026096061,-0.004802694,237568,5.3416085,237568,116,0.9734191000461578,940.63728628,1229.25
0.04482422,19.436337,329,596.3422861099243,0.003782206,-0.0033554006,239616,5.327914,239616,117,0.8869194239377975,955.7815918,1245.22
0.02241211,27.256674,344,602.5591995716095,0.002032912,-0.0016281778,241664,5.334203,241664,118,0.9048794358968735,941.12671637,1230.96
0.03569336,25.777508,345,608.4983682632446,0.0029747775,-0.003069092,243712,5.3506546,243712,119,0.905044674873352,926.8669415,1214.39
0.047949217,23.58765,336,614.4275481700897,0.004001925,-0.003809473,245760,5.3561954,245760,120,0.90764269977808,930.65406177,1216.78
0.042529296,19.262243,317,620.5157477855682,0.003931377,-0.0029541887,247808,5.3432684,247808,121,0.857763797044754,945.1013400200001,1230.78
0.015771484,21.008837,347,626.9622073173523,0.002286701,-0.005093679,249856,5.3278913,249856,122,0.9326983094215393,896.12630595,1179.49
0.038134765,20.774582,335,632.856142282486,0.0033214153,-0.0022099093,251904,5.33145,251904,123,0.8635781109333038,896.5409995,1179.49
0.017480468,28.191998,322,638.9694941043854,0.0017554478,-0.0013737872,253952,5.3388605,253952,124,0.8938075304031372,910.58025516,1194.22
0.04848633,20.383032,299,645.3228442668915,0.0045291474,-0.0040530614,256000,5.325498,256000,125,0.880735494196415,925.25402042,1210.12
0.059667967,20.00536,335,652.1725308895111,0.0051267534,-0.004881043,258048,5.3137484,258048,126,0.8637252897024155,925.4051745799999,1210.12
0.017773438,20.344969,337,658.2736520767212,0.0020558857,-0.0013587521,260096,5.3043523,260096,127,0.8942354843020439,924.86734821,1210.12
0.022509765,12.303784,355,664.3382794857025,0.0026042347,-0.00015377768,262144,5.2892904,262144,128,0.8690268993377686,934.7594636100001,1225.22
0.010498047,24.958643,333,670.092869758606,0.0020679408,-0.0017897818,264192,5.281424,264192,129,0.9087350964546204,919.7472170300002,1209.15
0.0171875,7.3181734,370,676.2280621528625,0.0015980011,-0.0027943368,266240,5.274204,266240,130,0.9618683382868767,908.2247916000001,1198.34
0.025244141,25.216164,355,681.7612593173981,0.0023646264,-0.0025255778,268288,5.2724633,268288,131,0.9024158865213394,907.2938416600002,1198.43
0.019482423,29.996695,346,687.517739534378,0.0023563192,-0.0020618984,270336,5.2808657,270336,132,0.904364787042141,889.6686857600001,1180.9
0.01796875,31.953823,381,693.4204592704773,0.001741789,-0.002712598,272384,5.287146,272384,133,0.6303632855415344,851.5709373900002,1139.48
0.029101562,20.670273,348,698.7861015796661,0.002911473,-0.0028324893,274432,5.290529,274432,134,0.8709113150835037,866.8358908600002,1155.28
0.025244141,3.7985318,346,704.6622941493988,0.0052178227,-0.001403215,276480,5.292374,276480,135,0.9819306116551161,859.57878189,1140.17
0.015234375,25.501493,358,710.5675966739655,0.0017808841,-0.0025724773,278528,5.283571,278528,136,0.9119797870516777,870.05177967,1144.37
0.07817383,20.38856,334,716.2833535671234,0.005908977,-0.003324999,280576,5.2740183,280576,137,0.8473538160324097,882.22068587,1153.33
0.058886718,19.881222,319,722.4146993160248,0.0047454415,-0.0031019817,282624,5.266701,282624,138,0.8783580735325813,882.90145389,1153.33
0.031591795,20.22193,348,728.8194470405579,0.002931316,-0.0021063692,284672,5.256913,284672,139,0.8923208639025688,883.49594005,1153.33
0.027441407,5.7848516,330,734.690331697464,0.0029520127,-0.0031045452,286720,5.266843,286720,140,0.969129865989089,871.3618082299998,1140.7
0.02631836,22.069979,335,740.8815634250641,0.0027747597,-0.0038293325,288768,5.2666087,288768,141,0.8498969972133636,873.9182304599999,1140.7
0.052783202,20.19292,328,746.9915878772736,0.0042194184,-0.0018628209,290816,5.2702723,290816,142,0.8707575350999832,887.5782144799999,1153.01
0.05517578,21.059916,331,753.2202634811401,0.004472372,-0.00429142,292864,5.288174,292864,143,0.8347059637308121,902.7316691899999,1167.85
0.025683593,20.57821,323,759.3973395824432,0.002561432,-0.0023689219,294912,5.286077,294912,144,0.8695970922708511,902.72212924,1167.85
0.061328124,21.83315,350,765.7288997173309,0.00489771,-0.0057951687,296960,5.2663293,296960,145,0.8678549081087112,918.4173502399999,1183.37
0.009082031,25.78953,345,771.574166059494,0.001039433,-0.00093140546,299008,5.2605233,299008,146,0.8862017020583153,916.68667529,1182.74
0.016162109,19.371374,332,777.50146484375,0.0019770912,-0.0016472351,301056,5.2633176,301056,147,0.8818206489086151,917.3106218500001,1182.74
0.03540039,20.00901,302,783.6602647304535,0.0033992883,-0.0025657862,303104,5.2696753,303104,148,0.8675089031457901,917.52168579,1182.74
0.068554685,20.340017,326,790.4218895435333,0.0052553164,-0.0021492492,305152,5.2696433,305152,149,0.8540101796388626,928.25146352,1192.81
0.020019531,20.668491,329,796.6872086524963,0.0022183221,-0.0010787854,307200,5.2659335,307200,150,0.8632844388484955,942.7931521400001,1206.43
0.037109375,20.429443,326,802.9020521640778,0.003234629,-0.0020276462,309248,5.2609873,309248,151,0.8300684690475464,957.1324455999999,1219.77
0.03388672,20.98712,339,809.166118144989,0.0030055987,-0.00400934,311296,5.246452,311296,152,0.8595838397741318,965.5791845999998,1223.97
0.016552735,20.88184,344,815.2026963233948,0.0017803197,-0.0014165058,313344,5.235061,313344,153,0.8861032426357269,964.66529907,1223.97
0.062109374,20.682474,345,821.1475191116333,0.0051079923,-0.00468396,315392,5.237251,315392,154,0.8641347140073776,963.0770946399998,1223.97
0.012988281,20.208082,346,827.0704658031464,0.0015781121,-0.0012143257,317440,5.2423267,317440,155,0.8533874601125717,979.2608944899999,1240.12
0.062402345,19.555435,333,832.9748678207397,0.0050822455,-0.0012435315,319488,5.2389092,319488,156,0.8533828109502792,993.5569902699999,1253.45
0.06738281,19.726948,333,839.1171588897705,0.0053047314,-0.0042269873,321536,5.2247458,321536,157,0.8301762193441391,1007.2205626699999,1265.97
0.047216795,20.201641,354,845.2591993808746,0.0041912794,-0.0026340908,323584,5.2093277,323584,158,0.8802260383963585,1022.80545637,1280.91
0.055761717,20.600235,342,851.0291187763214,0.0045334296,-0.004072389,325632,5.203303,325632,159,0.8584975898265839,1022.73289081,1280.91
0.12885742,19.806437,334,857.0086517333984,0.010063317,-0.0056892517,327680,5.197747,327680,160,0.8497725576162338,1038.5467027399998,1297.15
0.030517578,20.530367,345,863.1311802864075,0.002903541,-0.0017713417,329728,5.1863484,329728,161,0.842064842581749,1039.56873094,1297.15
0.060058594,20.125362,342,869.0621867179871,0.0046923016,-0.0018278314,331776,5.1862173,331776,162,0.8367943614721298,1054.6159067499998,1311.71
0.0578125,20.584898,343,875.0492787361145,0.0048842635,-0.0030837618,333824,5.195298,333824,163,0.873569443821907,1055.40464725,1311.71
0.05205078,20.115686,344,881.0173828601837,0.0041468185,-0.0030161147,335872,5.204112,335872,164,0.8761695772409439,1070.83970921,1327.81
0.02758789,28.527426,341,886.9577174186707,0.0027472405,-0.003444812,337920,5.2141066,337920,165,0.8709113150835037,1085.99914715,1343.37
0.07841797,19.95941,298,892.9499406814575,0.0066279946,-0.005627179,339968,5.2236786,339968,166,0.8258380442857742,1099.92412404,1355.85
0.025585938,20.426027,343,899.8199598789215,0.002630411,-0.0024197586,342016,5.222291,342016,167,0.8758319318294525,1117.3041183100001,1373.47
0.02475586,20.17898,330,905.7848455905914,0.0022817361,-0.0020672265,344064,5.2203636,344064,168,0.8593597263097763,1131.90769705,1388.45
0.03354492,20.368196,337,911.9875059127808,0.002920468,-0.0037419512,346112,5.241988,346112,169,0.8678253144025803,1147.99220264,1404.76
0.031396486,27.818933,346,918.057192325592,0.0027916317,-0.0032702063,348160,5.2597914,348160,170,0.8780126124620438,1147.4154941000002,1404.59
0.038623046,20.334883,341,923.9767372608185,0.0032387562,-0.0021028116,350208,5.2712197,350208,171,0.8793545812368393,1159.34892587,1415.38
0.019384766,20.262318,344,929.9800610542297,0.0020132144,-0.0028959739,352256,5.2746863,352256,172,0.8626951575279236,1159.2209882299999,1415.38
0.021240234,28.786627,393,935.9180002212524,0.0021005864,-0.004074377,354304,5.267188,354304,173,0.6693788766860962,1159.87699961,1415.69
0.01484375,18.25758,355,941.1241166591644,0.0015602234,-0.0020677052,356352,5.273902,356352,174,0.9177984893321991,1160.1744858900001,1416.13
0.05307617,20.257116,327,946.883880853653,0.0051939255,-0.0043463567,358400,5.267705,358400,175,0.8569324761629105,1173.49588287,1429.81
0.06416015,20.915323,337,953.1307170391083,0.004935641,-0.004224004,360448,5.25785,360448,176,0.8738027811050415,1188.9638760599998,1445.1
0.027001953,31.57845,368,959.1941034793854,0.0028305836,-0.004384905,362496,5.2604637,362496,177,0.8791641220450401,1172.2267212799998,1426.88
0.02836914,20.207386,336,964.7541680335999,0.00246676,-0.002394863,364544,5.25806,364544,178,0.8545853644609451,1173.48744994,1426.88
0.032714844,20.210236,365,970.8495960235596,0.003039639,-0.0037589974,366592,5.2631025,366592,179,0.8911566361784935,1173.5637998099999,1426.88
0.022802735,20.87269,357,976.448972940445,0.0022845578,-0.0012133437,368640,5.2652674,368640,180,0.8490972071886063,1187.0477804299999,1440.91
0.033837892,5.3311887,384,982.170459985733,0.0030009882,-0.002731599,370688,5.269421,370688,181,0.9711846709251404,1190.1777193499997,1444.53
0.016015625,23.841206,360,987.4987115859985,0.001822336,-0.002274507,372736,5.2830887,372736,182,0.8270733952522278,1204.8414024999997,1459.33
0.034570314,20.415974,324,993.1747946739197,0.0030724455,-0.0027297416,374784,5.2833314,374784,183,0.8468975871801376,1201.67574483,1459.33
0.059472658,20.139297,317,999.4853601455688,0.004883546,-0.004064932,376832,5.291561,376832,184,0.8595596849918365,1218.2739003,1475.7
0.0359375,20.137339,339,1005.9413120746613,0.0031414095,-0.0026761503,378880,5.302397,378880,185,0.8630165904760361,1218.67370163,1475.7
0.043652344,20.56977,324,1011.9717717170715,0.003549076,-0.0021754282,380928,5.313093,380928,186,0.8490643203258514,1233.22530964,1489.76
0.03276367,24.01547,325,1018.274765253067,0.0031243663,-0.004072317,382976,5.3102584,382976,187,0.8218778222799301,1232.76589091,1489.76
0.07133789,20.321547,308,1024.5621836185455,0.005691931,-0.0043552676,385024,5.304801,385024,188,0.8180960565805435,1233.4760062300002,1489.76
0.028173828,28.124786,327,1031.2115144729614,0.0027322327,-0.0017457468,387072,5.3070793,387072,189,0.8646823018789291,1248.07577953,1502.39
0.04868164,20.27548,317,1037.4702923297882,0.004110425,-0.0036589925,389120,5.3044686,389120,190,0.8691320568323135,1249.27280825,1502.39
0.10058594,20.082014,319,1043.9168584346771,0.0075210696,-0.004984665,391168,5.294701,391168,191,0.8192978948354721,1249.19928297,1502.39
0.072265625,19.91516,332,1050.3276393413544,0.0057964274,-0.0056592086,393216,5.286129,393216,192,0.8571690618991852,1264.9134977200001,1516.65
0.052001953,20.692226,335,1056.4882168769836,0.0043769553,-0.0027709086,395264,5.287135,395264,193,0.8389630764722824,1264.83929881,1516.65
