policy_loss,n_updates,serial_timesteps,explained_variance,clipfrac,policy_entropy,fps,total_timesteps,ep_reward_mean,time_elapsed,value_loss,ep_len_mean,approxkl
-0.005922306,44,90112,0.7275309562683105,0.08486328,2.442265,455,90112,595.9639785698923,184.90996932983398,18.728703,968.8817204301075,0.008562589
-0.0038704313,45,92160,0.8176027834415436,0.06289063,2.4560745,470,92160,576.0584700721648,189.40263199806213,16.353504,941.0618556701031,0.0050431034
-0.002968036,46,94208,0.8190883249044418,0.091357425,2.4736795,416,94208,577.3056516262626,193.75245141983032,13.924141,945.2727272727273,0.007502602
-0.0022325825,47,96256,0.8374139815568924,0.08183594,2.4881139,472,96256,584.39070504,198.6727249622345,12.808573,956.37,0.0067269257
-0.0018673852,48,98304,0.3449403643608093,0.031982422,2.4985912,471,98304,559.0302877200002,203.00775933265686,28.654062,920.25,0.003040316
-0.007031073,49,100352,0.28436142206192017,0.07382812,2.5087852,458,100352,540.30240895,207.3513422012329,35.645744,893.55,0.0060901484
-0.0066903816,50,102400,0.4563811421394348,0.041894533,2.5164514,462,102400,524.95279987,211.81591653823853,26.543299,869.78,0.00379107
-0.0035776861,51,104448,0.8264416754245758,0.030712891,2.5218406,432,104448,522.72524392,216.24272680282593,13.060313,869.0,0.0028209041
-0.0010468967,52,106496,0.6169911623001099,0.031445313,2.5264978,474,106496,522.67694208,220.9763789176941,24.21696,869.33,0.003302759
-0.0029789568,53,108544,0.852575421333313,0.06992187,2.539991,436,108544,509.20829044000004,225.2889380455017,5.827077,851.33,0.005914935
-0.0026341756,54,110592,0.8665669113397598,0.054492187,2.5533483,455,110592,520.68269566,229.9761142730713,9.798212,869.44,0.0045319614
-0.0043754205,55,112640,0.7088159620761871,0.054003906,2.557815,457,112640,532.09903029,234.47439861297607,20.454494,885.55,0.004930851
-0.003974558,56,114688,0.6177814900875092,0.052685548,2.5467787,444,114688,517.83114102,238.9544439315796,25.656744,870.02,0.0044963174
-0.0039894534,57,116736,0.664826899766922,0.10175781,2.5355306,421,116736,527.8460060499999,243.56212735176086,10.350237,886.05,0.0077903294
-0.0050278082,58,118784,0.774265930056572,0.06274414,2.5362954,413,118784,525.94475963,248.4213707447052,12.22331,886.32,0.0051238285
-0.0023994695,59,120832,0.7108272910118103,0.07353516,2.5410237,438,120832,523.65304911,253.37767839431763,9.259753,886.32,0.0058555473
-0.0016362246,60,122880,0.8493506014347076,0.052099608,2.5423837,423,122880,524.15155528,258.0489430427551,6.027203,886.99,0.004350979
-0.0056954073,61,124928,0.7686702907085419,0.09047852,2.5347152,448,124928,534.11915106,262.8910892009735,7.2526193,902.77,0.0071345726
-0.0032491952,62,126976,0.87071293592453,0.06977539,2.5385208,462,126976,542.63901314,267.459401845932,6.8475733,916.19,0.005727361
-0.003587534,63,129024,0.6584236919879913,0.043847658,2.5348942,443,129024,542.0871897600001,271.89095067977905,8.672579,916.19,0.003718014
-0.0039235754,64,131072,0.7073562741279602,0.06313477,2.5394967,436,131072,552.1943912700001,276.5139546394348,7.5804434,932.17,0.005135563
-0.004526808,65,133120,0.7793036848306656,0.08505859,2.5480847,450,133120,550.61571856,281.2077522277832,6.749463,932.17,0.0065978104
-0.0049438113,66,135168,0.7425202131271362,0.05732422,2.5537004,462,135168,536.9819636500001,285.7581717967987,27.038403,916.66,0.0051033115
-0.0041400925,67,137216,0.7705638706684113,0.0921875,2.5502353,484,137216,549.4305945100001,290.18912410736084,10.191299,933.69,0.007723443
-0.0026253886,68,139264,0.7469222247600555,0.050097656,2.548752,486,139264,550.13049246,294.4205741882324,17.69223,935.2,0.004269677
-0.005716677,69,141312,0.8547775149345398,0.06899414,2.563233,466,141312,548.03088897,298.63012194633484,11.515153,930.86,0.0063565867
-0.004553397,70,143360,0.860076293349266,0.065820314,2.5721245,456,143360,536.18824084,303.02332520484924,14.538652,915.09,0.005718273
-0.0037979912,71,145408,0.7809828072786331,0.043945312,2.5823941,469,145408,547.79409907,307.50817608833313,10.607546,931.03,0.003887216
-0.0051101116,72,147456,0.8563647121191025,0.047949217,2.5882611,431,147456,549.1352181200001,311.8751287460327,9.657411,931.03,0.0041537704
-0.0037641649,73,149504,0.8822881579399109,0.042871095,2.5893562,448,149504,548.92932264,316.6235420703888,9.742038,930.83,0.003677673
-0.0029643977,74,151552,0.8086557388305664,0.03466797,2.5965571,464,151552,549.80540813,321.19479513168335,9.98627,930.83,0.0030628352
-0.0017780822,75,153600,0.8099940121173859,0.038427733,2.5961192,465,153600,561.0238372499999,325.60739970207214,8.750538,946.69,0.0034696958
-0.003403648,76,155648,0.8134529888629913,0.0671875,2.5980809,475,155648,572.7893487499999,330.0072796344757,13.325525,963.5,0.0054090763
-0.0005019332,77,157696,0.8195999413728714,0.055419922,2.5888925,471,157696,569.05703508,334.31289291381836,15.821577,956.55,0.0049163885
-0.0050726505,78,159744,0.8442694395780563,0.058447264,2.5726078,472,159744,581.2229280899999,338.6593933105469,12.33621,972.57,0.004852711
-0.004481381,79,161792,0.780420258641243,0.046923827,2.5805802,465,161792,580.91203437,342.99489307403564,27.660166,970.97,0.004143576
-0.0056741526,80,163840,0.8198848515748978,0.06289063,2.588348,482,163840,583.90153793,347.39262676239014,11.392635,975.46,0.0049815625
-0.0039931806,81,165888,0.7313376665115356,0.05678711,2.5959423,481,165888,588.37054894,351.6408667564392,11.682255,982.68,0.004733277
-0.0059269494,82,167936,0.8033343553543091,0.05292969,2.607331,485,167936,588.52440031,355.89484119415283,9.465059,982.49,0.0045492714
-0.005572771,83,169984,0.7639762312173843,0.07954101,2.6056688,477,169984,583.4280361699999,360.1150794029236,21.228806,977.42,0.006610036
-0.006205299,84,172032,0.8392909467220306,0.09306641,2.6107152,481,172032,596.81049229,364.4080581665039,16.795933,995.26,0.008027681
-0.003260364,85,174080,0.7845602035522461,0.04526367,2.6196609,464,174080,607.4234183099999,368.6604561805725,11.415522,1009.59,0.0039930064
-0.0025967723,86,176128,0.7591104209423065,0.03959961,2.623488,454,176128,579.2560107499999,373.0658874511719,25.374035,971.79,0.003587215
-0.0038271341,87,178176,0.8300806879997253,0.0625,2.6373038,457,178176,569.6103311799999,377.5696840286255,18.054066,954.72,0.0057864184
-0.0024321214,88,180224,0.8847330510616302,0.07490234,2.6279433,463,180224,570.40545759,382.04748821258545,7.9942756,955.83,0.006938281
-0.0011374628,89,182272,0.761313796043396,0.060839843,2.6162689,474,182272,583.1295732,386.4695875644684,17.57269,971.79,0.0054909205
-0.0039939447,90,184320,0.7403800785541534,0.059033204,2.611471,479,184320,592.7455892700001,390.7870273590088,23.9041,985.65,0.0055860523
-0.002216838,91,186368,0.756264328956604,0.06660156,2.610667,469,186368,605.48738683,395.05764842033386,9.627011,1003.65,0.005502988
-0.0026218263,92,188416,0.6409386396408081,0.018994141,2.6080866,469,188416,586.13094861,399.41692662239075,28.591732,975.27,0.0023770984
-0.0012083962,93,190464,0.8162214756011963,0.038183592,2.5980985,480,190464,599.75456057,403.7769796848297,13.583547,993.19,0.003524979
-0.0049230712,94,192512,0.8087814748287201,0.06660156,2.6001902,450,192512,614.16068604,408.03626823425293,16.948805,1011.99,0.006386722
-0.0042537902,95,194560,0.8242553174495697,0.050683595,2.6080086,485,194560,605.09011485,412.57841777801514,13.800244,997.29,0.0046516387
-0.0060280934,96,196608,0.8646734803915024,0.059521485,2.6194236,477,196608,601.40100041,416.7976655960083,16.198753,991.36,0.0062396154
-0.006930361,97,198656,0.8075967282056808,0.10078125,2.632088,473,198656,615.3825590900001,421.08643221855164,12.640243,1008.49,0.00991402
-0.012433214,98,200704,0.7734614759683609,0.070410155,2.63865,485,200704,627.8680648800001,425.4096827507019,12.547358,1026.53,0.0071699074
-0.0031245567,99,202752,0.8270918130874634,0.06484375,2.6549687,474,202752,640.24785044,429.6246085166931,10.591301,1043.64,0.0052201115
-0.0005548974,100,204800,0.7783680111169815,0.04921875,2.6659093,484,204800,652.5850476700001,433.94510197639465,11.1291485,1060.69,0.0044745663
-0.0029763547,101,206848,0.7466354966163635,0.04868164,2.6652043,471,206848,666.76022204,438.17752981185913,19.88152,1080.85,0.0043485807
5.7936308e-05,102,208896,0.8406986892223358,0.08017578,2.655208,468,208896,678.9441828399999,442.52080941200256,16.841825,1097.77,0.007235187
-0.007236065,103,210944,0.8664349615573883,0.09990235,2.6511364,480,210944,692.0733478699999,446.89409017562866,9.343127,1115.85,0.00798325
-0.004792388,104,212992,0.8560333102941513,0.075976565,2.6517177,473,212992,707.0942073,451.1593859195709,10.7799225,1135.74,0.0064365007
-0.00076350383,105,215040,0.8484952598810196,0.04633789,2.6560082,469,215040,719.4974867799999,455.4878726005554,9.349738,1153.47,0.0040001315
-0.0072887405,106,217088,0.850192591547966,0.06391601,2.656529,452,217088,733.87058725,459.85465717315674,12.345391,1171.47,0.0049777273
-0.0059336633,107,219136,0.833234503865242,0.04160156,2.6613698,486,219136,746.7447112899999,464.3770513534546,10.147253,1189.49,0.0038553127
-0.0019448443,108,221184,0.6920561492443085,0.06367187,2.6696131,478,221184,758.9563394599999,468.58886790275574,13.085396,1206.5,0.005257064
-6.1087426e-06,109,223232,0.6522155404090881,0.07026367,2.681626,476,223232,771.9820413999998,472.87107491493225,22.444477,1225.69,0.006174993
-0.0023529986,110,225280,0.8350185602903366,0.04790039,2.6778986,462,225280,773.23150067,477.1729245185852,16.780989,1227.68,0.0043387255
-0.0035063352,111,227328,0.8204600065946579,0.10117187,2.67815,459,227328,785.7240944499998,481.60458040237427,11.114304,1245.76,0.008439118
-0.0016827857,112,229376,0.8357076644897461,0.04135742,2.6897142,441,229376,799.2403696799998,486.057986497879,9.509521,1262.65,0.0036061606
-0.0021749493,113,231424,0.6996640563011169,0.022558594,2.6989808,468,231424,801.9116846700001,490.69243025779724,28.806568,1263.69,0.0024122745
-0.0023603311,114,233472,0.7810889035463333,0.054296874,2.7074323,482,233472,813.75765335,495.0617411136627,9.291066,1280.62,0.004605248
-0.0059796767,115,235520,0.9129086658358574,0.07050781,2.7111099,482,235520,818.4440212700001,499.3087000846863,6.49207,1287.03,0.005863325
-0.0029909927,116,237568,0.7395289242267609,0.05180664,2.7244945,491,237568,831.93940921,503.5517578125,24.694973,1304.75,0.0041694175
-0.0039217607,117,239616,0.8013592213392258,0.056640625,2.7363384,487,239616,835.02594928,507.7171378135681,20.528732,1306.48,0.004845401
-0.00345765,118,241664,0.8634107410907745,0.04375,2.73031,472,241664,813.7034161099999,511.9187684059143,16.71181,1273.33,0.0039652223
-0.0019431232,119,243712,0.8852821886539459,0.04350586,2.7391117,476,243712,803.5882393300001,516.2559239864349,16.128513,1253.8,0.0038027628
-0.005328176,120,245760,0.8798854276537895,0.06586914,2.754982,473,245760,795.1338161799999,520.557018995285,13.010661,1240.0,0.0054514636
-0.0027588694,121,247808,0.8675749450922012,0.054882813,2.7602792,480,247808,796.2449332699999,524.880558013916,13.083551,1238.12,0.0045115575
-0.0020737904,122,249856,0.8331600576639175,0.037353516,2.7597399,489,249856,763.34517995,529.145473241806,22.022465,1185.58,0.0035688654
-0.0038946816,123,251904,0.8674495071172714,0.035839844,2.7562966,462,251904,752.55734145,533.3291492462158,8.940709,1168.95,0.0033411863
-0.0036006905,124,253952,0.7317816317081451,0.034228515,2.748074,469,253952,751.82573319,537.7584729194641,24.743965,1166.76,0.0032553475
-0.0058749886,125,256000,0.7823869287967682,0.05053711,2.7491288,485,256000,726.8436028599999,542.1199343204498,34.37035,1131.38,0.004785114
-0.006916704,126,258048,0.9001958072185516,0.08491211,2.7535322,466,258048,726.6895730599999,546.337973356247,9.72286,1131.0,0.0071988874
-0.0014461644,127,260096,0.76976677775383,0.044628907,2.750383,450,260096,715.1223257600002,550.7258207798004,24.962605,1114.16,0.0043795267
-0.0046396377,128,262144,0.7978449016809464,0.07880859,2.7580464,458,262144,677.1770152099999,555.2686305046082,23.749743,1061.16,0.008290845
-0.0048048142,129,264192,0.8017377853393555,0.037353516,2.7692385,455,264192,653.3156920900001,559.7334830760956,15.094714,1031.04,0.003634718
-0.006679418,130,266240,0.8679157048463821,0.06923828,2.779884,470,266240,650.1409493099999,564.2339017391205,17.281923,1025.73,0.0067979707
-0.0036332358,131,268288,0.8763442859053612,0.05883789,2.7854443,457,268288,645.7393371499999,568.5873320102692,11.366154,1019.28,0.005531157
-0.002486692,132,270336,0.8660171180963516,0.055126954,2.7883382,461,270336,626.7031740399999,573.0610752105713,19.560833,991.98,0.004819253
-0.0059480886,133,272384,0.8206748515367508,0.055664062,2.7991576,485,272384,614.34829966,577.5039386749268,16.39818,975.77,0.0045577926
-0.0015935166,134,274432,0.8265241533517838,0.041503906,2.8110292,478,274432,606.9229065100001,581.7262101173401,12.199944,969.24,0.0036110454
-0.005365958,135,276480,0.9399867318570614,0.049804688,2.8106663,491,276480,616.50984494,586.0059561729431,5.291251,983.35,0.004548723
-0.008199765,136,278528,0.8617576062679291,0.054589845,2.822347,476,278528,608.6048797799999,590.1717619895935,9.135794,974.52,0.0045205667
-0.0013715235,137,280576,0.7661306411027908,0.03378906,2.823831,478,280576,619.20326901,594.4729306697845,10.794748,990.88,0.003215668
-0.0025550043,138,282624,0.8457006812095642,0.04790039,2.819694,468,282624,619.71258052,598.756445646286,11.755757,990.88,0.00427357
-0.0024316958,139,284672,0.8893923163414001,0.06298828,2.8185725,470,284672,627.8823426,603.1274044513702,5.831774,1003.45,0.0056786165
-0.0026809678,140,286720,0.8633030205965042,0.062353514,2.8134532,476,286720,636.18665258,607.4789927005768,8.584818,1016.32,0.0054280823
-0.0046793055,141,288768,0.9028652682900429,0.043701172,2.8129277,455,288768,637.6255376099999,611.7746343612671,9.550719,1017.82,0.004096934
-0.0041009486,142,290816,0.8584725707769394,0.04916992,2.8034167,443,290816,648.3221353099999,616.2749125957489,9.258156,1031.49,0.004450905
-0.006355498,143,292864,0.9456006847321987,0.048339844,2.7976418,447,292864,655.03456132,620.896585226059,3.3678596,1040.86,0.004207279
-0.003972054,144,294912,0.9056886360049248,0.051708985,2.8023546,479,294912,665.8894184300001,625.4719507694244,5.4410887,1056.51,0.004500256
-0.003023276,145,296960,0.8558668494224548,0.049707033,2.805642,474,296960,665.3887943100001,629.7445158958435,10.468191,1056.51,0.0040473714
-0.00233252,146,299008,0.8438145667314529,0.08930664,2.8066754,457,299008,665.0988045500001,634.0634224414825,13.8782,1056.51,0.007941983
-0.0024887458,147,301056,0.8952173367142677,0.054492187,2.8053496,452,301056,678.10671439,638.5421669483185,8.986002,1072.79,0.0046551153
-0.001374669,148,303104,0.8556553423404694,0.06035156,2.805804,459,303104,689.2219318299999,643.0703821182251,9.707272,1088.6,0.004812834
-0.0030798838,149,305152,0.8077262192964554,0.046142578,2.8160307,473,305152,701.35248542,647.5279445648193,13.418251,1105.48,0.0041612107
-0.003423589,150,307200,0.7850663512945175,0.04067383,2.8261144,451,307200,706.1791900100002,651.8564703464508,13.84891,1112.43,0.0033719684
-0.005620531,151,309248,0.7957130968570709,0.042773437,2.8376203,469,309248,708.4167203700002,656.3943560123444,15.726461,1118.53,0.0040152036
-0.0013473412,152,311296,0.7914196401834488,0.030029297,2.8369546,481,311296,708.28004295,660.7547104358673,11.12686,1118.53,0.0027286257
-0.0051871445,153,313344,0.7571470588445663,0.06435547,2.838908,482,313344,708.16607456,665.0056293010712,14.260236,1118.53,0.0053448314
-0.0026562177,154,315392,0.7651513665914536,0.054736327,2.8426259,471,315392,707.47920308,669.2524263858795,9.887606,1118.53,0.0044184476
-0.0039000106,155,317440,0.8656964004039764,0.04921875,2.8487303,463,317440,699.3518878200001,673.5948004722595,8.49555,1107.13,0.004116158
-0.0036254383,156,319488,0.752516970038414,0.07724609,2.8553834,461,319488,710.2119563800002,678.0101478099823,9.761954,1123.16,0.0063331425
-0.0023909407,157,321536,0.8405416458845139,0.03364258,2.862504,476,321536,709.9924381000002,682.4492275714874,10.390672,1123.16,0.003053088
-0.0052643055,158,323584,0.7312268018722534,0.09736328,2.8724866,491,323584,721.75689155,686.7465026378632,13.4832,1140.07,0.007830322
-0.00091164466,159,325632,0.7720508277416229,0.046484374,2.8751187,494,325632,721.2654083499999,690.9172806739807,13.68514,1140.07,0.004349876
-0.006434963,160,327680,0.8246743828058243,0.0730957,2.8862271,476,327680,720.47403012,695.0565037727356,11.525524,1140.07,0.0059306803
-0.0016245417,161,329728,0.8051705956459045,0.032421876,2.894073,470,329728,720.4401581000001,699.3579158782959,10.501741,1140.07,0.0029730059
-0.0047359657,162,331776,0.7477630078792572,0.06171875,2.89251,467,331776,718.28690556,703.7080109119415,12.926059,1140.07,0.004790868
-0.0038231774,163,333824,0.82668836414814,0.06689453,2.8910122,459,333824,718.0773120500002,708.0854020118713,12.9044285,1140.07,0.0057669957
-0.0033606633,164,335872,0.8223925977945328,0.04609375,2.882893,454,335872,718.9782220299999,712.5384848117828,12.853697,1140.07,0.0042298357
-0.0020982516,165,337920,0.861209824681282,0.027832031,2.8678148,453,337920,720.3432585299998,717.0418012142181,9.732226,1140.07,0.0028223149
-0.001973195,166,339968,0.801603764295578,0.047851562,2.8742957,482,339968,732.9050232799999,721.556289434433,12.176329,1157.03,0.0040979343
-0.0040220656,167,342016,0.8298724740743637,0.069726564,2.8740315,435,342016,744.57100209,725.8024139404297,11.800497,1173.36,0.0056485645
-0.0057511944,168,344064,0.8956671580672264,0.049121093,2.8757598,424,344064,754.70475555,730.5011069774628,6.9935126,1186.45,0.0041710464
-0.0003826408,169,346112,0.7861158400774002,0.043603517,2.8807821,472,346112,747.4933440600001,735.3255729675293,22.864933,1176.94,0.0037918333
-0.003086718,170,348160,0.8088665455579758,0.077783205,2.8830733,442,348160,746.3032488000001,739.664183139801,9.224192,1178.43,0.0068794265
-0.0011400592,171,350208,0.8819364607334137,0.05229492,2.8847888,480,350208,744.9575621800001,744.2907273769379,11.873306,1176.5,0.0046622073
-0.0047825435,172,352256,0.8163296282291412,0.057666015,2.887239,455,352256,744.2203546500001,748.5508325099945,14.486402,1175.41,0.004779803
-0.004263654,173,354304,0.7126941680908203,0.087451175,2.8977437,446,354304,742.0883526900001,753.0443534851074,10.582239,1175.41,0.0070669474
-0.0015963076,174,356352,0.7613143026828766,0.027783204,2.9130232,460,356352,754.2933190300001,757.6364181041718,14.709676,1191.7,0.00269192
-0.0036289743,175,358400,0.832752600312233,0.035351563,2.9138935,463,358400,755.18580903,762.0860295295715,15.820845,1193.63,0.0032004279
-0.0038529423,176,360448,0.8931439742445946,0.0359375,2.920787,455,360448,754.5306634599999,766.5094664096832,12.349316,1192.47,0.003229558
-0.0037732776,177,362496,0.8163098841905594,0.057666015,2.9310977,454,362496,769.94760559,771.0034666061401,13.8674345,1213.07,0.0046375873
-0.004398832,178,364544,0.7621747702360153,0.037402343,2.9311833,479,364544,778.1679798199999,775.5141313076019,11.915682,1225.71,0.0035073694
-0.0048817513,179,366592,0.7748591601848602,0.067675784,2.9339898,464,366592,778.0875280299999,779.7879149913788,11.746306,1226.73,0.005498399
-0.0032062703,180,368640,0.8208056092262268,0.04941406,2.9343646,484,368640,790.1330386,784.2016220092773,9.216053,1243.58,0.004174077
-0.002349843,181,370688,0.7532919645309448,0.031640626,2.930429,466,370688,803.90783096,788.4313132762909,21.594883,1262.28,0.0031986807
-0.0018696109,182,372736,0.8008469045162201,0.027441407,2.933875,461,372736,814.51088196,792.8254671096802,12.190839,1276.9,0.0026222642
-0.005083686,183,374784,0.8124194592237473,0.066259764,2.9337454,443,374784,814.07426805,797.2661800384521,11.5724125,1276.9,0.0052424367
-0.004272827,184,376832,0.8514252007007599,0.069726564,2.932548,440,376832,827.1203629600001,801.8896174430847,9.571793,1295.05,0.0053620655
-0.0036431043,185,378880,0.7188302576541901,0.062841795,2.939218,465,378880,827.4791356799999,806.5442278385162,11.502168,1296.6,0.0062853387
-0.0013852792,186,380928,0.8805314227938652,0.050878905,2.9456239,472,380928,839.9820392899998,810.9431993961334,6.538745,1313.35,0.004320806
-0.0030817415,187,382976,0.746446967124939,0.036132812,2.9501538,453,382976,851.3325346999998,815.2790305614471,10.952832,1329.6,0.0033724345
-0.002210957,188,385024,0.7120409905910492,0.046044923,2.9570763,469,385024,864.2023492799999,819.791330575943,15.365872,1347.59,0.0038619582
-0.0018324789,189,387072,0.8236299753189087,0.07905273,2.955769,386,387072,859.9362061700001,824.1585450172424,16.501894,1341.93,0.007670493
-0.0014981076,190,389120,0.8680364787578583,0.042822264,2.9488301,411,389120,872.4744812900001,829.456264257431,8.194261,1358.73,0.0039176554
-0.00535217,191,391168,0.8569399267435074,0.080761716,2.9366207,423,391168,885.8859185099999,834.4283013343811,9.656642,1376.48,0.006901904
-0.0023063382,192,393216,0.7221143841743469,0.027001953,2.9342475,420,393216,888.11543402,839.2688808441162,30.524668,1379.82,0.0026623462
-0.0020446617,193,395264,0.7861755937337875,0.055078126,2.9487238,429,395264,888.35477583,844.1447937488556,21.205036,1379.98,0.0045325244
-0.0039083823,194,397312,0.7549257278442383,0.04423828,2.954066,414,397312,887.26725996,848.9151909351349,11.851168,1379.98,0.004098747
-0.00152202,195,399360,0.6399487555027008,0.057519533,2.957745,427,399360,883.7342945000001,853.857839345932,29.486973,1376.33,0.005004092
-0.0037660983,196,401408,0.8391991257667542,0.04824219,2.959481,423,401408,890.57255515,858.6439337730408,13.825023,1385.59,0.0046772608
