#{"t_start": 1746755857.5863087, "env_id": null}
r,l,t
60.010558,342,1.151969
49.989229,264,1.599825
105.666411,536,2.414346
97.299253,563,3.330264
43.960098,246,3.730454
168.939188,819,5.391237
44.097707,248,5.765726
158.753532,762,6.930318
57.240939,317,7.761043
45.867836,261,8.20996
50.193986,254,8.580769
41.696669,228,8.910794
92.815898,534,9.692048
83.699072,443,10.330527
68.989327,395,11.213964
33.019468,190,11.560449
36.957916,205,11.890719
54.211155,309,12.363059
57.092603,273,12.763313
29.786364,162,13.00367
31.802668,158,13.231675
31.655272,170,13.482843
82.731569,535,14.65229
28.206255,138,14.8702
37.467025,199,15.168185
31.465032,174,15.441331
25.593565,140,15.657562
44.492681,217,15.978707
46.791139,245,16.323709
25.834866,134,16.521184
45.520869,227,16.916002
45.539942,240,17.261485
30.657113,180,17.545679
45.84721,237,18.253516
65.360773,343,18.750324
34.881186,174,19.005091
64.586604,381,19.569143
39.212837,214,19.877476
86.027322,481,20.563442
43.446598,237,20.894092
265.15626,1603,23.576308
127.449893,750,24.978345
125.085673,720,26.041809
66.665602,375,26.581044
34.970034,196,26.893956
33.811906,183,27.162798
63.512587,366,27.693044
332.527877,2049,31.195642
72.440945,418,32.218632
161.460296,933,33.573064
255.390946,1565,36.165926
341.662317,2049,39.528916
31.646618,155,39.741014
51.737209,296,40.173751
69.779658,428,40.798417
305.840482,2049,44.276345
37.012352,202,44.564817
328.315931,2049,47.996263
336.484538,2049,51.355664
319.209056,2049,54.75173
320.143733,2049,58.231345
307.212248,2049,61.762032
191.72676,1252,64.050933
149.361423,918,65.753319
321.500744,2049,69.095956
340.131988,2049,72.456096
339.457082,2049,75.903882
358.724979,2049,79.249016
344.166684,2049,82.569398
343.804395,2049,85.957866
334.810672,2049,89.345527
170.710205,995,90.803255
146.195744,816,92.001009
176.53878,1078,93.980806
284.32198,1738,96.839385
330.084668,2049,100.176161
339.728233,2049,103.672291
341.662266,2049,107.013974
335.367198,2049,110.378366
345.929468,2049,113.692071
344.969101,2049,117.068897
359.788225,2049,120.518515
363.16487,2049,123.942918
388.268092,2049,127.308878
401.66105,2049,130.646137
405.676237,2049,134.000171
415.945096,2049,137.312047
421.500599,2049,140.651393
434.636132,2049,143.995768
444.269666,2049,147.366665
451.886107,2049,150.81766
471.731236,2049,154.226861
470.319112,2049,157.568323
495.404155,2049,160.902076
489.074826,2049,164.219688
508.201791,2049,167.572709
516.395968,2049,170.950929
532.263382,2049,174.319507
539.4946,2049,177.708559
541.877401,2049,181.227977
535.82677,2049,184.692083
529.314689,2049,188.001658
527.56698,2049,191.321452
532.836452,2049,194.707172
523.298015,2049,198.034252
530.363924,2049,201.484403
544.882576,2049,204.825161
540.131517,2049,208.265876
529.894953,2049,211.803001
535.852282,2049,215.241721
534.590701,2049,218.634094
543.543669,2049,222.107687
551.597127,2049,225.569254
543.500228,2049,228.975231
550.72172,2049,232.380416
545.950407,2049,235.842418
555.581177,2049,239.311241
558.597016,2049,242.954914
560.723082,2049,246.456905
563.157902,2049,249.860614
582.25146,2049,253.331988
578.806371,2049,256.812246
578.905296,2049,260.253474
563.274885,2049,263.661537
565.824439,2049,267.159236
563.890876,2049,270.722104
583.188928,2049,274.2501
589.90899,2049,277.882644
582.44758,2049,281.402857
565.745141,2049,284.815014
602.518142,2049,288.24919
649.918022,1745,291.26807
859.523924,2049,294.741554
460.053293,1094,296.426404
468.522422,1232,298.767736
377.518983,990,300.341252
609.880227,1451,302.981259
419.401037,1008,304.577037
734.902798,1682,307.401443
300.29622,750,308.887599
496.329811,1188,310.609089
309.270991,798,312.214556
836.203878,1841,315.23704
189.339536,471,315.955875
495.701389,1130,317.672508
630.048561,1413,320.124232
355.399628,814,321.337574
274.318547,643,322.673885
477.213052,1031,324.172515
529.980486,1139,326.184478
155.43133,421,326.83804
333.396232,756,327.975389
147.665195,444,329.038629
250.916974,658,330.066345
256.129944,662,331.089131
254.178595,616,332.448149
234.476695,595,333.328276
417.859758,967,334.755851
970.003885,2031,338.107006
325.201746,774,339.660426
354.17524,804,340.859555
182.266089,468,341.548349
288.588727,707,343.008329
241.961331,612,343.92781
315.487211,764,345.056637
391.229989,881,346.727908
297.857886,697,347.76087
309.808947,755,348.866346
375.272701,902,350.592574
456.101704,1072,352.186988
285.256174,684,353.574789
262.151173,663,354.583497
267.811166,594,355.465456
364.445414,828,357.118043
184.176329,496,357.89191
207.345463,489,358.634371
235.26208,554,359.540752
420.954081,895,361.253749
225.635269,556,362.087389
300.868882,670,363.501984
216.274592,499,364.241981
287.849444,653,365.220661
167.053905,406,365.821059
243.74595,557,367.026731
195.407357,473,367.794776
284.195528,651,368.764871
201.776098,483,369.503363
243.374241,567,370.743568
249.233391,574,371.596034
485.776892,1031,373.158734
293.893797,668,374.511379
338.265333,786,375.673504
185.892632,460,376.360164
218.733976,549,377.598566
331.644224,701,378.620621
258.982124,593,379.515399
232.334302,555,380.724056
237.19021,565,381.578385
280.713309,686,382.644377
490.620113,1081,384.629453
230.018003,543,385.438907
241.671652,566,386.30808
244.20073,564,387.245071
