serial_timesteps,value_loss,ep_reward_mean,policy_loss,approxkl,ep_len_mean,total_timesteps,n_updates,time_elapsed,clipfrac,policy_entropy,fps,explained_variance
30720,1.5255975,89.97218405084746,-0.0010201501,0.002522552,518.8135593220339,30720,15,47.965044260025024,0.023632813,1.5461174,611,0.410103976726532
32768,1.1890794,93.79279858333332,-0.0012403801,0.003472916,544.3166666666667,32768,16,51.31264352798462,0.034521483,1.5325252,600,0.5834275484085083
34816,1.1213722,97.50346963934426,-0.0027022944,0.003719379,568.983606557377,34816,17,54.72129464149475,0.038867187,1.5199708,583,0.5665528476238251
36864,0.9134779,100.88586929032257,-0.004730783,0.003867384,592.8548387096774,36864,18,58.228726863861084,0.043896485,1.5243065,579,0.6337002515792847
38912,0.933643,102.32778819047618,-0.0059936894,0.0043905084,603.3174603174604,38912,19,61.76333498954773,0.057666015,1.5334904,590,0.67350834608078
40960,0.9747979,103.06268873437499,-0.0021854087,0.0033463151,608.234375,40960,20,65.22980308532715,0.033496093,1.537678,613,0.6603134572505951
43008,1.0328403,106.42327419999998,-0.0022558363,0.003002542,630.4,43008,21,68.56611490249634,0.030371094,1.5449164,608,0.5984000563621521
45056,0.9529849,109.9643153181818,-0.00043914403,0.001966494,651.8939393939394,45056,22,71.93061232566833,0.0125,1.5446204,593,0.5355793833732605
47104,1.0084997,113.3895804925373,-0.0018239999,0.0032254593,672.7462686567164,47104,23,75.38016867637634,0.03251953,1.5410438,613,0.5681930184364319
49152,0.85139453,116.99745399999998,-0.0031285535,0.005557017,692.9852941176471,49152,24,78.72049713134766,0.06899414,1.5426625,616,0.5575942397117615
51200,0.7984713,120.28976168115942,-0.0019881674,0.004196108,712.6376811594203,51200,25,82.04064393043518,0.049316406,1.5581114,605,0.5841606259346008
53248,0.7688884,123.48282787142855,-0.0010383816,0.002256706,731.7285714285714,53248,26,85.43515348434448,0.022265624,1.5842571,604,0.5865283608436584
55296,1.0245303,127.33581605479452,-0.00824884,0.006181917,754.5342465753424,55296,27,88.82094478607178,0.08017578,1.6094093,606,0.5884398818016052
57344,0.6299371,128.00072097297297,-0.0008079889,0.00284393,758.9054054054054,57344,28,92.19612979888916,0.026171874,1.6259184,609,0.654163658618927
59392,0.55358684,130.0850044266667,-0.0059297658,0.00444653,771.96,59392,29,95.55464482307434,0.05644531,1.6294816,613,0.6992737948894501
61440,0.52897555,132.71657894736845,-0.0012129552,0.0031794976,788.7631578947369,61440,30,98.89163994789124,0.033496093,1.6335332,610,0.6350581049919128
63488,0.5839187,135.405041987013,-0.0018893743,0.006316715,805.1298701298701,63488,31,102.24818158149719,0.0828125,1.6268034,593,0.6172226369380951
65536,0.48186192,138.04936537179486,-0.0068086223,0.0060066315,821.0769230769231,65536,32,105.70145606994629,0.07890625,1.6348718,612,0.6775736808776855
67584,0.43889588,140.5470594556962,-0.0030975395,0.0041503822,836.620253164557,67584,33,109.04420399665833,0.047705077,1.6301903,618,0.6745077967643738
69632,0.47010025,143.1143395625,-0.0021897967,0.0041514295,851.775,69632,34,112.35555768013,0.049072266,1.6213343,616,0.58295938372612
71680,0.44923797,145.606373654321,-0.003425077,0.004589559,866.5555555555555,71680,35,115.67715811729431,0.059326172,1.6280836,596,0.6650412678718567
73728,0.47004843,148.21834745121953,-0.004319693,0.006108257,880.9756097560976,73728,36,119.10941529273987,0.07304688,1.6213166,599,0.621820330619812
75776,0.51892453,150.80806459036145,-0.004656858,0.009085762,895.0481927710844,75776,37,122.52709698677063,0.12514648,1.6174635,602,0.5505821406841278
77824,0.64416605,153.63496967857145,-0.0044830195,0.008714675,908.7857142857143,77824,38,125.92432904243469,0.118457034,1.6185272,617,0.2540859580039978
79872,0.62590134,156.5529235647059,-0.0014916178,0.006166053,922.2,79872,39,129.24289560317993,0.076220706,1.6113732,618,0.22454798221588135
81920,0.65676564,159.4497062790698,-0.0010546541,0.0035457872,935.3023255813954,81920,40,132.55418753623962,0.038916014,1.5989174,604,0.12628358602523804
83968,0.70544964,162.3979291494253,0.00018214606,0.0033350885,948.1034482758621,83968,41,135.94410347938538,0.03803711,1.601157,604,0.1169465184211731
86016,0.71550035,165.34227767045456,-0.0025013522,0.005110037,960.6136363636364,86016,42,139.3336775302887,0.06342773,1.6120083,613,0.15205371379852295
88064,0.77600443,168.36805131460676,-0.00300488,0.004845229,972.8426966292135,88064,43,142.67212462425232,0.06020508,1.6268294,604,0.03447532653808594
90112,0.7913803,171.43362481111112,-5.8887665e-05,0.004826485,984.8,90112,44,146.06190156936646,0.05883789,1.64518,598,0.05971020460128784
92160,0.8796798,174.51552021978023,-0.0036973595,0.007136429,996.4945054945055,92160,45,149.4820840358734,0.093603514,1.672975,600,-0.0255659818649292
94208,0.8412073,177.74612582608697,-0.0027081706,0.006257425,1007.9347826086956,94208,46,152.89288973808289,0.08359375,1.6959875,605,0.08212548494338989
96256,0.9330637,180.8920719139785,-0.00035750965,0.0059334775,1019.1290322580645,96256,47,156.2761173248291,0.07514648,1.701609,616,0.0015334486961364746
98304,0.91260386,184.23794513829787,-0.003685257,0.004718781,1030.0851063829787,98304,48,159.59931921958923,0.05673828,1.7036858,621,-0.028345704078674316
100352,1.0375159,187.44675441052632,-0.0011126995,0.0041981237,1040.8105263157895,100352,49,162.89575266838074,0.046044923,1.7104784,610,0.01721954345703125
102400,1.0397809,190.78795270833334,-0.0027889244,0.0046570096,1051.3125,102400,50,166.2524914741516,0.05683594,1.7182522,610,0.027053236961364746
104448,1.088389,194.14473637113403,-0.0029719789,0.0048383353,1061.5979381443299,104448,51,169.6093783378601,0.06123047,1.72432,611,0.03136909008026123
106496,1.1686177,197.59492663265308,-0.0021545046,0.004091339,1071.6734693877552,106496,52,172.95965838432312,0.044140626,1.7232313,599,0.01180720329284668
108544,1.1511786,201.04845868686868,-0.002603229,0.0042720186,1081.5454545454545,108544,53,176.37401723861694,0.05126953,1.7275997,587,0.06692951917648315
110592,1.1217287,204.45674811,0.00040649326,0.003221546,1091.22,110592,54,179.862726688385,0.03334961,1.7308422,598,0.008513867855072021
112640,1.0992557,209.21491023000007,-0.006166467,0.0064488435,1108.29,112640,55,183.28766703605652,0.08383789,1.7358849,603,0.0432276725769043
114688,1.1655499,214.00816483,-0.0051605217,0.00758321,1126.14,114688,56,186.68264770507812,0.09970703,1.7556938,615,-0.017305374145507812
116736,1.1544819,218.22717052,-0.002429537,0.0045556147,1141.27,116736,57,190.00784254074097,0.05654297,1.7689089,618,0.007130801677703857
118784,1.1144422,222.58254251,-0.0015342565,0.004084228,1156.13,118784,58,193.32194328308105,0.047070313,1.7705841,604,0.03430253267288208
120832,1.181637,227.37592168,-0.0008374869,0.004271313,1174.16,120832,59,196.7127344608307,0.04799805,1.786898,596,0.024382710456848145
122880,1.2386255,230.99016904,-0.0034863502,0.0050321817,1186.46,122880,60,200.14700078964233,0.06298828,1.8144745,616,0.0371207594871521
124928,1.2289386,235.99801773000002,-0.0014186408,0.0035179139,1204.47,124928,61,203.47055172920227,0.0390625,1.8307154,597,0.07971245050430298
126976,1.1326056,239.81179758000005,-0.002394333,0.006135923,1217.34,126976,62,206.90133094787598,0.07910156,1.837734,579,0.06314396858215332
129024,1.1974967,244.53833772000002,-0.0026129638,0.004253728,1234.66,129024,63,210.4389350414276,0.04868164,1.8454435,595,0.05944335460662842
131072,1.1761682,249.43818218,-0.0037967402,0.00601377,1252.54,131072,64,213.87750148773193,0.071875,1.8525174,604,0.04844719171524048
133120,1.242893,254.28214932999998,-0.00095288904,0.0036678729,1270.49,133120,65,217.2649552822113,0.037353516,1.8509947,591,0.0534326434135437
135168,1.3126552,259.30061933,-0.0022410997,0.0044407076,1288.7,135168,66,220.72998690605164,0.054589845,1.8531682,595,0.011159181594848633
137216,1.2749609,263.88843161999995,-0.0011624714,0.004090884,1303.85,137216,67,224.17094469070435,0.049902342,1.8595755,598,0.008907318115234375
139264,1.3098078,268.48644318000004,-0.0046003074,0.007177251,1319.91,139264,68,227.5944948196411,0.08803711,1.8632767,597,0.014124929904937744
141312,1.3494163,273.30376711,-0.0027088784,0.0045026494,1336.45,141312,69,231.02254629135132,0.04897461,1.8553164,606,0.05779087543487549
143360,1.3569378,278.4330765,-0.004413874,0.0068179304,1355.04,143360,70,234.40060567855835,0.091357425,1.8592188,582,0.06842976808547974
145408,1.391055,283.61930911,-0.0023301065,0.006031842,1373.48,145408,71,237.91960263252258,0.077539064,1.8626261,567,0.05376303195953369
147456,1.3559344,288.66316772000005,-0.0023155455,0.004311106,1390.88,147456,72,241.52918767929077,0.052734375,1.8626,581,0.08389848470687866
149504,1.3088545,293.69947250999996,-0.0015369621,0.004838464,1408.64,149504,73,245.0541090965271,0.059375,1.8632696,595,0.07673293352127075
151552,1.4109347,299.03318789,-0.0012471271,0.0027150745,1427.51,151552,74,248.49170303344727,0.02709961,1.8676411,596,0.0769464373588562
153600,1.4675225,304.53767580999994,-0.0028855922,0.0049130456,1446.42,153600,75,251.92520809173584,0.060498048,1.8739033,584,-0.004766225814819336
155648,1.39461,310.0091868,-0.0021955164,0.005365387,1465.21,155648,76,255.43208384513855,0.066748045,1.8804379,599,0.13469845056533813
157696,1.3800613,314.97092407,-0.0021515328,0.0058368975,1480.35,157696,77,258.84594345092773,0.06933594,1.876013,597,0.08458817005157471
159744,1.2990673,320.32161037,-0.004175852,0.004924373,1499.46,159744,78,262.27453660964966,0.06201172,1.8863399,588,0.1590697169303894
161792,1.488292,325.60518450999996,-0.003584432,0.0070630596,1517.96,161792,79,265.7537715435028,0.093896486,1.9178578,591,-0.012167811393737793
163840,1.4284947,330.92944294999995,-0.0022285262,0.0052449256,1536.71,163840,80,269.2178702354431,0.06328125,1.9379991,569,0.05221301317214966
165888,1.509949,336.50539658,-0.0010514165,0.0037857355,1555.8,165888,81,272.81662106513977,0.0421875,1.9432281,558,0.0370214581489563
167936,1.447606,341.9595596700001,-0.0043633087,0.0056641228,1574.12,167936,82,276.48618054389954,0.070654295,1.9487407,593,0.05967682600021362
169984,1.468275,347.31612408000007,-0.0020488657,0.004699019,1592.16,169984,83,279.93493819236755,0.05317383,1.9610822,588,0.07829445600509644
172032,1.5135666,352.71522683,-0.0020907305,0.0052426583,1611.31,172032,84,283.41305446624756,0.065136716,1.9729103,598,-0.012231945991516113
174080,2.3333142,358.28519956,-0.0034420476,0.0043227603,1629.53,174080,85,286.83700227737427,0.05180664,1.9718536,588,0.02360910177230835
176128,3.863456,364.32898036,-0.0019850188,0.0032469667,1644.58,176128,86,290.3156831264496,0.032910157,1.9569385,587,0.27862411737442017
178176,5.402594,376.75970929999994,-0.0034905586,0.0031178417,1671.84,178176,87,293.80062079429626,0.02866211,1.9516195,575,0.22637122869491577
180224,3.6174064,384.21770376,-0.002509002,0.002153772,1688.89,180224,88,297.35872292518616,0.018945312,1.9585626,560,0.3283599019050598
182272,6.17669,393.47252199,-0.002734722,0.0032072365,1707.53,182272,89,301.01320576667786,0.038671874,1.9693352,590,0.2867792248725891
184320,4.857838,399.96127675,-0.0020299624,0.0032913063,1719.54,184320,90,304.4839060306549,0.03310547,1.9651077,594,0.19854599237442017
186368,4.2687163,404.8415084800001,-0.0031561467,0.00271017,1720.52,186368,91,307.9296672344208,0.026611328,1.9660463,600,0.43340569734573364
188416,5.974017,406.65971945999996,-0.0012275757,0.0023024562,1721.0,188416,92,311.3390703201294,0.020996094,1.9790453,614,0.29594486951828003
190464,4.6990476,419.6049544,-0.0009972666,0.0019537476,1742.51,190464,93,314.6697824001312,0.01508789,1.9780738,587,0.48825782537460327
192512,6.482833,428.48619136,-0.0038993093,0.002632734,1759.29,192512,94,318.1571307182312,0.026220703,1.972592,602,0.3093152642250061
194560,5.267328,431.95181913,-0.0027511837,0.0027267116,1751.36,194560,95,321.5554311275482,0.023144532,1.9731839,608,0.5073487460613251
196608,6.0817094,434.55476401999994,-0.0026554675,0.0022948836,1729.05,196608,96,324.9189794063568,0.018603515,1.9709549,596,0.44855690002441406
198656,3.8752282,439.57025030000005,-0.00317946,0.0033455014,1737.9,198656,97,328.35464811325073,0.033837892,1.9726903,570,0.6166085004806519
200704,3.9106712,441.92371312999995,-0.001280905,0.0019570466,1716.68,200704,98,331.9439160823822,0.015429688,1.9791969,595,0.6343701481819153
202752,6.176102,448.2589066,-0.0018557357,0.0041676755,1716.5,202752,99,335.3808419704437,0.047851562,1.9866953,608,0.2357613444328308
204800,5.407717,447.4096869799999,-0.003946433,0.0028863926,1675.49,204800,100,338.7495858669281,0.027880859,1.9947313,595,0.5897996723651886
206848,5.5297728,449.24417040000003,-0.0002455412,0.0023659559,1654.13,206848,101,342.18951773643494,0.022998046,1.9916971,594,0.5081486999988556
208896,6.0457234,448.84999812999996,-0.00064551586,0.0011908166,1615.99,208896,102,345.63525772094727,0.0065429686,1.9852362,606,0.5845995545387268
210944,4.494071,450.28403138999994,-0.0004940335,0.0016772148,1594.75,210944,103,349.01162981987,0.013769532,1.9870555,600,0.5982464551925659
212992,5.403705,451.91905031000005,-0.0014343967,0.0016986427,1575.56,212992,104,352.42454290390015,0.012011719,1.9936469,587,0.587906152009964
215040,7.5732203,450.52460656000005,-0.0031609559,0.0017298836,1530.09,215040,105,355.90849924087524,0.011767578,1.9944531,574,0.5038740038871765
217088,4.627841,450.22020541999996,-0.0014172327,0.0034568377,1503.62,217088,106,359.4735016822815,0.035742186,1.987489,588,0.7310760617256165
219136,6.44786,445.80215701000003,-0.0023099363,0.0031130894,1443.94,219136,107,362.95461773872375,0.032568358,1.9813051,597,0.6445439159870148
221184,7.034509,438.9379015899999,-0.0019524678,0.002968584,1383.62,221184,108,366.3808534145355,0.028955078,1.9819548,578,0.5995987951755524
223232,5.4793286,435.71768285999997,-0.0024640386,0.002532195,1343.87,223232,109,369.92092752456665,0.025146484,1.9817985,596,0.7369384467601776
225280,4.7057104,429.95883592999996,-0.0011388464,0.0015413839,1301.54,225280,110,373.35711884498596,0.0125488285,1.9883678,594,0.744434118270874
227328,6.227837,423.1256314500001,-0.0020502089,0.0025219629,1258.5,227328,111,376.8040165901184,0.021191407,1.9891555,598,0.6488962769508362
229376,3.932099,414.74647016,-0.0024706782,0.00210889,1215.09,229376,112,380.22858572006226,0.016015625,1.980264,585,0.7057205438613892
231424,6.6569123,405.4657167399999,-0.0014277747,0.0029347083,1160.67,231424,113,383.72487902641296,0.027197266,1.9672878,586,0.7038835883140564
233472,7.897628,404.7133021,-0.0049614566,0.00434315,1140.45,233472,114,387.21459126472473,0.05024414,1.9619515,571,0.5193861424922943
235520,4.221483,407.0395344599999,-0.0045855152,0.0058018737,1136.42,235520,115,390.79763174057007,0.07036133,1.9517009,579,0.4987587332725525
237568,6.518819,404.7604835099999,-0.0037689204,0.0038640858,1114.33,237568,116,394.33204340934753,0.04091797,1.9335512,597,0.5822700560092926
239616,6.4491158,398.72022975999994,-0.0023459033,0.0030062392,1075.15,239616,117,397.76161885261536,0.030615235,1.9230839,588,0.7132016718387604
241664,6.6977005,392.55075115000005,-0.0034877933,0.0028530662,1037.29,241664,118,401.24297404289246,0.029833984,1.9166349,579,0.5466572344303131
243712,4.7491446,390.6600057299999,-0.0021485498,0.0024477649,1016.32,243712,119,404.777868270874,0.025146484,1.9147335,592,0.699567586183548
245760,6.272809,383.35421354000005,-0.001104364,0.0008439946,976.93,245760,120,408.2362289428711,0.004638672,1.9211247,596,0.679507315158844
247808,4.404536,379.26356847000005,-0.0023288918,0.0029830392,952.36,247808,121,411.66961145401,0.032128908,1.929848,581,0.7238322794437408
249856,6.185359,376.63073685,-0.0020904015,0.0031198028,930.59,249856,122,415.1920747756958,0.028320312,1.9329984,567,0.7090387344360352
251904,5.505254,370.78659138,-0.0039285594,0.005220142,894.34,251904,123,418.80059146881104,0.0637207,1.9329208,581,0.7683212906122208
253952,7.5973463,362.19763138999997,-0.0020187472,0.0040949387,853.6,253952,124,422.322229385376,0.04145508,1.9349368,579,0.6433902680873871
256000,9.018442,344.49097939000006,-0.004806303,0.0034827187,795.06,256000,125,425.85898184776306,0.03803711,1.9319359,592,0.5676920115947723
258048,6.3305492,339.92267796,0.00049964536,0.0042558187,780.99,258048,126,429.31944584846497,0.04921875,1.9324099,594,0.7209163308143616
260096,5.8471575,331.9136387200001,-0.0029683132,0.005183711,760.72,260096,127,432.76326966285706,0.06147461,1.9378793,592,0.7539543807506561
262144,9.246449,330.51844565,-0.0031062425,0.0038443499,753.19,262144,128,436.2222173213959,0.04248047,1.9478413,598,0.630939245223999
264192,7.9632936,325.42531664999996,-0.0027386602,0.003129614,740.71,264192,129,439.64276218414307,0.029736329,1.9485079,582,0.6385395228862762
266240,5.1731424,324.54063446,-0.0006253335,0.0041270973,738.14,266240,130,443.1596825122833,0.04926758,1.9518974,588,0.6948826611042023
268288,4.816836,327.57082183,-0.00064988324,0.0028125604,742.78,268288,131,446.6388704776764,0.029296875,1.951541,570,0.74605792760849
270336,3.1273475,327.06550081,-0.000121534606,0.003598243,740.57,270336,132,450.22697496414185,0.041650392,1.9520276,576,0.8330321907997131
272384,6.8209023,331.7270543799999,-0.0018927396,0.0034325987,746.9,272384,133,453.78136372566223,0.039941408,1.9539951,590,0.7592821419239044
274432,8.198221,333.29669421,-0.0028082542,0.0032253545,747.68,274432,134,457.251601934433,0.034521483,1.959911,601,0.6480266451835632
276480,8.145996,324.78089222999995,-0.00041842097,0.0016088536,728.47,276480,135,460.657564163208,0.01303711,1.9609921,595,0.6476086974143982
278528,9.691777,322.49622349000003,-0.0008211986,0.0033251275,720.14,278528,136,464.098268032074,0.034765624,1.9543924,604,0.6869317889213562
280576,9.983513,318.95425082,0.00042504453,0.002764312,708.3,280576,137,467.48832535743713,0.02607422,1.9548838,609,0.735156387090683
282624,7.8227396,315.03660978000005,-0.001557402,0.0020578909,697.08,282624,138,470.849800825119,0.01953125,1.9544548,590,0.7582303285598755
284672,9.828411,315.15126733,-0.001864597,0.002873354,693.24,284672,139,474.31650018692017,0.029882813,1.9478441,594,0.7665305137634277
286720,13.229414,311.42132539,-0.0018917527,0.0024967962,683.34,286720,140,477.7616217136383,0.023144532,1.9391882,583,0.6455406844615936
288768,10.88595,310.93713325,-0.0021501582,0.0019778262,680.6,288768,141,481.27195978164673,0.019189453,1.9405,581,0.6601091921329498
290816,12.438061,307.31698797,-0.0041118325,0.003585009,670.82,290816,142,484.7918972969055,0.03769531,1.9454584,604,0.6829767525196075
292864,8.845184,306.24622762,-0.0011291673,0.0028361997,666.29,292864,143,488.1796803474426,0.026611328,1.950136,587,0.7374171018600464
294912,7.777552,307.76183301000003,-0.003084158,0.0030242673,667.95,294912,144,491.66550850868225,0.032226562,1.9524552,597,0.6831636428833008
296960,10.257557,305.81958222000003,-0.0002647337,0.0036792078,661.49,296960,145,495.09379839897156,0.03330078,1.9546335,611,0.7336118519306183
299008,9.165185,295.50349256000004,-0.0010434523,0.0061988244,638.15,299008,146,498.4458875656128,0.07397461,1.9597378,595,0.7510289400815964
301056,8.001423,289.18397262,-0.0030217958,0.004208862,622.79,301056,147,501.88780069351196,0.04814453,1.9662749,601,0.8034603148698807
303104,8.464622,285.5266519,-0.002805636,0.006292837,611.54,303104,148,505.29367113113403,0.07109375,1.9800926,597,0.7651974111795425
305152,9.232103,278.9204542,-0.0008553473,0.0015104923,593.47,305152,149,508.7197105884552,0.0109375,2.0023994,591,0.800127312541008
307200,6.6961756,271.89561399999997,-0.005246709,0.0045076096,576.4,307200,150,512.1839551925659,0.051220704,2.0120234,596,0.8379651606082916
309248,8.650899,265.55954295,0.0016436655,0.0042763758,558.22,309248,151,515.6210377216339,0.050341796,2.0325682,602,0.8419700115919113
311296,7.429118,265.74980589,-0.0030827008,0.00399086,555.5,311296,152,519.0201172828674,0.04790039,2.045577,603,0.8491683006286621
313344,14.633463,259.20399732,-0.003926368,0.0029712159,539.77,313344,153,522.4145681858063,0.032128908,2.050756,603,0.7013677358627319
315392,12.508002,252.48904029999997,-0.0015638061,0.0024327491,524.46,315392,154,525.8104109764099,0.027880859,2.0511045,606,0.7536811530590057
317440,8.459642,248.04184723999998,-0.0027074297,0.0039116223,512.25,317440,155,529.1885764598846,0.046679687,2.0531332,604,0.8142703026533127
319488,6.037421,241.08059080000004,0.00045938225,0.0027829588,497.25,319488,156,532.5744609832764,0.031542968,2.0670736,598,0.8638476729393005
321536,11.407522,234.53330684,-0.004735517,0.005011183,483.59,321536,157,535.9993786811829,0.054736327,2.0640502,579,0.6394927203655243
323584,11.143307,232.22499680999996,-0.00089663954,0.0019331577,477.2,323584,158,539.5366742610931,0.01977539,2.0640447,586,0.7429244220256805
325632,10.701656,233.17496058999998,-0.0017386827,0.0034010033,476.46,325632,159,543.027925491333,0.029052734,2.0663066,596,0.8176599740982056
327680,7.4385414,232.24872306999995,-0.0023599186,0.0067318887,473.96,327680,160,546.460170507431,0.07001953,2.080298,611,0.8588142544031143
329728,11.396541,230.35198013,-0.0024127453,0.0022327981,468.78,329728,161,549.8120777606964,0.023535157,2.1100016,600,0.8169122636318207
331776,9.919508,228.79760958999998,6.9806214e-05,0.0047929613,466.08,331776,162,553.2240698337555,0.049951173,2.1241057,597,0.7648286670446396
333824,5.3177156,230.29953090000006,-0.0017133361,0.0034642792,467.64,333824,163,556.6509680747986,0.03564453,2.133099,599,0.9041101932525635
335872,8.330967,230.37083547000003,0.0005697434,0.0045628157,466.72,335872,164,560.069591999054,0.04799805,2.1465008,602,0.8217988908290863
337920,6.619832,230.97263223000002,-0.00070140295,0.002239921,466.58,337920,165,563.466632604599,0.019189453,2.1515112,592,0.8890593722462654
339968,9.699702,226.831609,-2.3413077e-05,0.0022300652,457.58,339968,166,566.9231014251709,0.019140625,2.1455846,593,0.8240094631910324
342016,6.6990166,227.25607909,-0.0024582653,0.0030444718,456.5,342016,167,570.3739655017853,0.03466797,2.144793,593,0.8700877726078033
344064,6.946917,224.83379814,-0.0016920887,0.0031886888,450.93,344064,168,573.8268046379089,0.021923829,2.1443028,607,0.8859650492668152
346112,13.124954,223.22537352,-0.003109789,0.0033692173,446.98,346112,169,577.1960413455963,0.037353516,2.1417594,604,0.8036133944988251
348160,10.48007,221.25913993000003,-0.0021181162,0.002844579,443.01,348160,170,580.5843706130981,0.030810546,2.1487155,599,0.8325297385454178
350208,4.321524,219.77561658000002,-0.0049809357,0.0038166135,439.91,350208,171,584.0007200241089,0.043164063,2.1680727,599,0.9324736371636391
352256,8.363298,220.5716171,-0.00082947314,0.0022178954,439.78,352256,172,587.4157235622406,0.019628907,2.1743605,599,0.8943548873066902
354304,7.6183624,218.29206348,-0.00091313635,0.0022514595,435.85,354304,173,590.8330085277557,0.021582032,2.1721168,602,0.8866512104868889
356352,8.784327,217.41636935999998,-0.0018715018,0.0041687107,433.54,356352,174,594.2338590621948,0.046044923,2.1775868,594,0.8879449963569641
358400,5.2743573,217.79986530999997,-0.0028268364,0.0037618745,433.77,358400,175,597.6820869445801,0.042871095,2.185343,573,0.9240161404013634
360448,7.467299,216.07664967,-0.002454038,0.0026954017,430.36,360448,176,601.2566583156586,0.025488282,2.1903942,582,0.899558886885643
362496,10.156431,214.84227443999995,-0.0028208396,0.003572525,427.62,362496,177,604.7734365463257,0.03569336,2.198155,597,0.844213142991066
364544,8.609686,214.74955634000008,-0.002003516,0.0038986676,425.67,364544,178,608.201021194458,0.042236328,2.194578,598,0.8583316504955292
366592,8.071127,213.57437271999999,-0.0018011149,0.0034013777,423.38,366592,179,611.6239497661591,0.036328126,2.2018938,604,0.8850944191217422
368640,3.8905232,214.06370641,-3.1810072e-05,0.003412924,424.73,368640,180,615.0129613876343,0.03730469,2.200147,592,0.9384635575115681
370688,3.1772866,215.56233298000004,-0.0007720305,0.002748946,427.83,370688,181,618.472855091095,0.031298827,2.2088284,593,0.9473291896283627
372736,9.367445,217.19541384000001,-0.0011631015,0.0034826777,431.43,372736,182,621.9255428314209,0.036865234,2.213655,599,0.8288161754608154
374784,4.3219614,218.62133726,-0.0021532269,0.0042957356,433.98,374784,183,625.3415608406067,0.04926758,2.2085776,574,0.9365474432706833
376832,10.79748,218.71118940000005,-0.004999866,0.0034484852,434.12,376832,184,628.909140586853,0.036621094,2.2094612,585,0.839076578617096
378880,8.774918,222.98622927000005,-0.004552721,0.004483988,441.56,378880,185,632.4093995094299,0.051464844,2.2157397,603,0.7693174481391907
380928,9.212588,225.7318393,-0.0016791994,0.002163536,446.92,380928,186,635.800910949707,0.019482423,2.2192986,603,0.8453655391931534
382976,9.746774,229.67322423000002,-0.0029971735,0.0023111035,453.64,382976,187,639.1954152584076,0.02607422,2.2209613,593,0.8138162791728973
385024,8.634399,234.02941736,-0.0033501913,0.004098111,460.92,385024,188,642.6444611549377,0.042822264,2.2187545,598,0.8410179018974304
387072,7.273278,239.68314294,-0.0041795373,0.004497657,470.99,387072,189,646.0648128986359,0.04448242,2.2140331,591,0.8543270081281662
389120,5.452218,239.94407871000004,-0.0024782694,0.0038622748,471.36,389120,190,649.5271100997925,0.04560547,2.204532,598,0.8268731832504272
391168,12.014019,250.35235488999996,-0.0030147394,0.0045298794,489.55,391168,191,652.9502758979797,0.050830077,2.199234,600,0.5923293828964233
393216,7.157923,256.09325481,-0.00016233715,0.0013704621,500.41,393216,192,656.3631477355957,0.011328125,2.1963296,587,0.8366262167692184
395264,5.444769,262.60726491,-0.000694038,0.002753965,511.91,395264,193,659.8477346897125,0.029833984,2.2018871,578,0.8666309714317322
397312,9.447701,272.03383656,-0.0033797151,0.0046928795,527.75,397312,194,663.3861832618713,0.05229492,2.1919148,583,0.642407089471817
