#{"t_start": 1747909394.2890549, "env_id": null}
r,l,t
1349.124565,2049,4.714847
253.826938,578,5.864717
358.163011,712,7.132915
98.129476,269,7.611383
622.79645,1075,9.950545
93.379101,269,10.487583
508.515274,909,12.137789
102.325263,270,12.673667
92.185234,259,13.57728
93.553093,264,14.041955
105.797465,284,14.583862
96.664349,269,15.102484
1418.953623,2049,19.413033
112.144703,278,19.89462
81.536577,248,20.394588
101.395607,276,20.912139
82.105632,241,21.74782
446.34026,844,23.273362
104.828769,278,23.773939
416.759813,781,25.123698
1365.660919,2049,29.004844
106.287604,279,29.860943
1361.181369,2049,33.817643
305.678293,585,34.886097
113.138922,287,35.479782
1149.080842,1794,39.165331
99.202667,270,39.662249
921.896431,1462,42.641919
769.356157,1270,44.961117
1320.942189,2049,48.857557
1469.33647,2049,52.949981
1060.005989,1715,56.443731
458.096177,860,58.291892
85.531753,234,58.71641
1136.18292,1745,62.147634
1475.273995,2049,66.274095
645.154999,1107,68.30711
1116.547827,1659,71.831412
117.145659,293,72.370832
1441.707385,2049,76.52666
1412.876205,2049,80.420308
116.554107,284,80.950251
1039.310592,1508,83.979831
108.032513,276,84.452293
349.691545,631,85.605877
1292.044856,1876,89.313517
558.777618,947,91.464423
1355.785308,2049,95.514935
1268.621412,1816,99.271688
407.194123,750,100.674503
825.304363,1284,103.413469
1402.244799,2045,107.591788
657.238698,1030,109.463862
1425.893543,2049,113.601391
1414.778899,2049,117.674047
54.776259,175,118.024662
1428.475461,2049,122.076012
49.004176,161,122.362171
577.53214,984,124.532316
779.415573,1195,126.672883
811.815805,1209,129.262628
512.869849,876,130.861678
512.475017,858,132.671116
572.864389,1015,134.483741
885.446854,1312,137.23221
1444.408729,2049,141.362775
731.632436,1114,143.636739
1423.555026,2049,147.617032
1419.679348,2049,151.696
1454.425922,2049,155.95867
1195.10667,1759,159.208297
49.140544,165,159.544307
101.917103,272,160.392919
1246.317129,1782,163.632767
229.811461,480,164.840307
1519.096027,2049,168.986531
969.273832,1385,171.654091
962.135162,1485,174.68053
1496.158857,2049,178.904639
1457.225275,2049,183.016039
363.687181,674,184.264103
1521.930203,2049,188.456569
1067.045379,1560,191.668358
658.340713,1078,193.907661
1475.902594,2049,197.827962
479.041226,828,199.31824
534.084953,967,201.290885
1492.992391,2049,205.36071
442.680796,794,206.676659
1425.264088,2049,210.539988
1458.03769,2049,214.588304
1089.586908,1528,217.724008
1387.845377,1934,221.421139
1416.250264,2049,225.190366
89.223176,250,225.622357
655.948954,1037,227.467093
1495.819093,2049,231.101456
95.250119,259,231.562415
1470.711194,2049,235.439223
846.979835,1354,238.189775
91.459421,246,238.635884
297.72658,614,240.062877
867.802208,1415,242.662908
1325.385119,2049,246.867718
1224.940931,1745,250.385996
286.308778,616,251.434144
1314.244101,2049,255.491915
1253.889541,2049,259.67846
1447.321378,2049,263.785614
473.094832,813,265.547985
1499.102873,2049,269.610562
300.440272,620,270.738566
1363.975068,2049,274.920995
505.302051,895,276.550538
516.893414,860,278.563189
691.759345,1079,280.602643
1521.723592,2049,284.610088
1274.87173,2049,288.681673
1432.60903,2049,292.737753
430.917204,811,294.518801
