total_timesteps,clipfrac,policy_loss,fps,time_elapsed,serial_timesteps,value_loss,ep_reward_mean,ep_len_mean,approxkl,n_updates,policy_entropy,explained_variance
75776,0.029052734,-0.0030134595,506,145.36427807807922,75776,21.358673,1383.4060680697676,1718.3023255813953,0.0024472887,37,5.2268558,0.8624453991651535
77824,0.05913086,-0.0014016058,501,149.40525126457214,77824,20.41533,1390.493052727273,1725.8181818181818,0.005123826,38,5.2355604,0.8727641254663467
79872,0.03203125,-0.0025161742,490,153.49201202392578,79872,20.924385,1396.9298310666668,1733.0,0.003169078,39,5.227019,0.8625535368919373
81920,0.024609376,-0.0014194185,499,157.67109847068787,81920,19.720165,1404.9627708478263,1739.8695652173913,0.0023369165,40,5.205367,0.86579929292202
83968,0.019189453,-0.00420912,525,161.7680594921112,83968,41.52319,1367.8250751836733,1698.204081632653,0.0018789226,41,5.1904855,0.7658890336751938
86016,0.014013672,-0.0005682056,492,165.66735792160034,86016,19.89172,1375.6046531599998,1705.22,0.0015720262,42,5.183661,0.881077490746975
88064,0.03310547,-0.0018295351,509,169.82436990737915,88064,19.840944,1382.182662862745,1711.9607843137255,0.0031441853,43,5.177204,0.8840213641524315
90112,0.02709961,-0.0018264264,497,173.84312176704407,90112,20.486403,1388.7805254230768,1718.4423076923076,0.0026141945,44,5.1667824,0.8628265410661697
92160,0.07314453,-0.0053996774,517,177.96420049667358,92160,20.10144,1394.7380546037734,1724.6792452830189,0.005936428,45,5.1661406,0.8754267618060112
94208,0.02836914,-0.004346939,532,181.92227458953857,94208,31.076214,1379.0276792545453,1712.581818181818,0.0025702016,46,5.175034,0.829140916466713
96256,0.04433594,-0.0034557986,491,185.7657516002655,96256,20.092691,1386.1477676607142,1718.5892857142858,0.004179248,47,5.173964,0.8728033304214478
98304,0.014111328,-0.00017912097,502,189.93095231056213,98304,19.91628,1393.3302440526315,1724.3859649122808,0.0019395801,48,5.1571174,0.8719062507152557
100352,0.016210938,-0.00083993253,491,194.00834226608276,100352,19.744493,1400.7325209482758,1729.9827586206898,0.0018369177,49,5.1488285,0.8624503314495087
102400,0.04873047,-0.0030757491,529,198.17953729629517,102400,13.441118,1399.4898195593219,1735.3898305084747,0.004091257,50,5.1445804,0.8296662420034409
104448,0.031201173,-0.0023535301,493,202.04941821098328,104448,20.323666,1404.6231146666664,1740.6166666666666,0.002902151,51,5.137595,0.8715248256921768
106496,0.05258789,-0.003896373,506,206.19594287872314,106496,19.651768,1411.09838852459,1745.672131147541,0.0046908683,52,5.144498,0.870662733912468
108544,0.018603515,-0.0015194927,511,210.2429280281067,108544,9.028041,1393.228525096774,1726.5645161290322,0.0020856357,53,5.1595187,0.9593691751360893
110592,0.068603516,-0.0044128755,494,214.25116848945618,110592,20.314299,1400.0666888571427,1731.6825396825398,0.0056381756,54,5.162274,0.8852987289428711
112640,0.025292968,-0.0014227002,512,218.39422273635864,112640,38.01812,1372.659765,1703.121212121212,0.0025470231,55,5.1565723,0.8349343687295914
114688,0.091845706,-0.0054070204,504,222.39139604568481,114688,20.274292,1378.4959543134328,1708.2835820895523,0.0068213097,56,5.154532,0.8794528469443321
116736,0.02080078,-0.0034410618,537,226.447927236557,116736,15.234428,1348.5720545652173,1677.3478260869565,0.0021093856,57,5.1627264,0.9266262277960777
118784,0.050048828,-0.0022121384,485,230.25580477714539,118784,26.395473,1340.2473979295776,1666.394366197183,0.004473698,58,5.175191,0.8975091800093651
120832,0.036230467,-0.0017218711,487,234.4739272594452,120832,20.122425,1346.0437205,1671.7083333333333,0.0033331788,59,5.1879272,0.8848110362887383
122880,0.027783204,-0.0011839394,489,238.67366218566895,122880,13.92763,1316.8274342432433,1641.4324324324325,0.0028742787,60,5.199007,0.9524905569851398
124928,0.020019531,-0.0019130872,520,242.86000108718872,124928,30.26859,1295.8606148181818,1618.0389610389611,0.00222783,61,5.2033925,0.8950503319501877
126976,0.0234375,-0.0029848448,498,246.79592943191528,126976,5.482566,1282.9111591666665,1604.9615384615386,0.0023442497,62,5.198014,0.9739930480718613
129024,0.02734375,-0.0036616505,537,250.90607714653015,129024,34.563087,1262.8201400987655,1582.7407407407406,0.0025023243,63,5.2029686,0.8278773725032806
131072,0.02631836,-0.0017485253,503,254.71335697174072,131072,20.19847,1268.2265478292682,1588.4268292682927,0.0023411335,64,5.212769,0.8842853903770447
133120,0.015673827,-0.0037951428,504,258.78262162208557,133120,30.728405,1262.217772345238,1581.202380952381,0.0017025067,65,5.216723,0.8787532150745392
135168,0.026806641,-0.0045461613,544,262.84158205986023,135168,28.320164,1227.566876218391,1544.4252873563219,0.0024190838,66,5.217675,0.8295375257730484
137216,0.053369142,-0.0029522981,500,266.6053235530853,137216,20.280794,1233.847065693182,1550.159090909091,0.0045916825,67,5.2079506,0.8655873239040375
139264,0.020507812,-0.0014519126,510,270.69942569732666,139264,20.148369,1240.6000519662923,1555.7640449438202,0.0018722543,68,5.1931353,0.8858724012970924
141312,0.06293945,-0.0045551592,486,274.70938777923584,141312,20.64118,1246.4257175444445,1561.2444444444445,0.005174964,69,5.192016,0.8789764568209648
143360,0.0597168,-0.0046245498,529,278.91905641555786,143360,14.011492,1246.6196205824178,1566.6043956043957,0.0064534806,70,5.2019277,0.8873065784573555
145408,0.057128906,-0.0022230472,512,282.7842161655426,145408,20.047129,1252.8878034239133,1571.8478260869565,0.0046693487,71,5.212071,0.880349189043045
147456,0.05205078,-0.005987079,519,286.7837986946106,147456,10.914768,1253.0655146881722,1576.978494623656,0.0042752856,72,5.217653,0.8973184451460838
149504,0.023046875,-0.0022003541,480,290.7231523990631,149504,20.10776,1258.825520138298,1582.0,0.0024667648,73,5.208805,0.8671005219221115
151552,0.03676758,-0.0006472778,456,294.9877390861511,151552,19.814863,1264.8081705789475,1586.9157894736843,0.003368786,74,5.1863937,0.8568331152200699
153600,0.027636718,-0.0015814591,484,299.4748661518097,153600,20.479767,1270.7505840937501,1591.7291666666667,0.0031088213,75,5.176759,0.8829739540815353
155648,0.030712891,-0.0027878028,521,303.7076394557953,155648,10.394665,1271.061605742268,1596.4432989690722,0.0028515244,76,5.1760955,0.9150335416197777
157696,0.039501954,-0.0031668812,487,307.6386902332306,157696,19.547836,1276.642137877551,1601.061224489796,0.003523464,77,5.183151,0.8635715842247009
159744,0.024951171,-0.00034950464,487,311.84338092803955,159744,19.978374,1282.0975803939396,1605.5858585858587,0.0025759544,78,5.1864905,0.8700878024101257
161792,0.06254883,-0.002995169,491,316.0461976528168,161792,19.508118,1287.3523469900001,1610.02,0.0054323007,79,5.18917,0.8871239870786667
163840,0.06386719,-0.0037250952,528,320.21320104599,163840,11.040888,1295.2740156300001,1623.12,0.0051847,80,5.1947203,0.6860098838806152
165888,0.03227539,-0.001995628,519,324.08868169784546,165888,11.8495035,1289.7306118000001,1623.12,0.0029456276,81,5.1922436,0.8100787699222565
167936,0.0362793,-0.0012729106,499,328.0307731628418,167936,20.533718,1289.0799064000003,1623.12,0.0032975965,82,5.1948547,0.8761020377278328
169984,0.041064452,-0.0018689178,488,332.12794280052185,169984,12.012209,1283.21416021,1623.12,0.0035428077,83,5.1996174,0.8913658261299133
172032,0.035595704,-0.0030006082,470,336.31964898109436,172032,20.071869,1297.70663014,1637.04,0.00315357,84,5.1928,0.874471977353096
174080,0.08530273,-0.0052989693,502,340.67714619636536,174080,20.175032,1295.8824978,1637.04,0.006223458,85,5.193398,0.8720222264528275
176128,0.021533202,0.00045408233,497,344.751177072525,176128,19.847986,1296.1543316599998,1637.04,0.0022681009,86,5.201842,0.878773421049118
178176,0.059423827,-0.0025176096,510,348.8660590648651,178176,11.116988,1305.6271430099998,1652.02,0.0052967803,87,5.204356,0.9036885052919388
180224,0.02216797,-0.003151955,490,352.88063979148865,180224,19.639645,1306.34346861,1652.02,0.002180057,88,5.2204733,0.8814780339598656
182272,0.032910157,-0.0012055248,506,357.0577783584595,182272,19.798822,1320.7752088999998,1665.98,0.002934236,89,5.228927,0.8758015334606171
184320,0.08139648,-0.00669899,514,361.1008207798004,184320,10.419151,1316.0496244400001,1665.98,0.0067503275,90,5.2266855,0.9169259890913963
186368,0.021923829,-0.0019501718,492,365.08403491973877,186368,20.31659,1316.2030418900001,1665.98,0.0021992754,91,5.2270937,0.8834431543946266
188416,0.038085938,-0.0016747188,480,369.2467305660248,188416,19.918882,1330.8222202700001,1681.35,0.0033427826,92,5.210865,0.8826429173350334
190464,0.024121094,-0.0014686222,476,373.5100154876709,190464,19.716476,1330.1142807299998,1681.35,0.0024428882,93,5.1967306,0.8739787936210632
192512,0.026660156,-0.0012567069,498,377.81203150749207,192512,28.496674,1325.4417443000002,1665.85,0.0026467429,94,5.198621,0.8925085291266441
194560,0.055419922,-0.009763083,535,381.9221980571747,194560,32.920025,1271.82943829,1606.62,0.00721037,95,5.2198153,0.6462646722793579
196608,0.038232423,-0.0031691547,435,385.74607515335083,196608,4.6071315,1269.99358857,1604.42,0.0048627527,96,5.236871,0.9799711294472218
198656,0.038476564,-0.0019519657,472,390.4476799964905,198656,20.161358,1269.89390864,1604.42,0.0032745332,97,5.2535276,0.8813150152564049
200704,0.021630859,-0.0046929726,483,394.78617691993713,200704,29.694143,1259.92893622,1589.27,0.0021821465,98,5.263838,0.8787696957588196
202752,0.016503906,-0.002423828,489,399.02219676971436,202752,29.472721,1260.09634676,1589.34,0.0017598768,99,5.266967,0.8868550509214401
204800,0.02734375,-0.0027774354,449,403.2102072238922,204800,19.96361,1260.54654942,1589.34,0.0026498288,100,5.2650933,0.8695054650306702
206848,0.029052734,-0.0010156396,489,407.76887345314026,206848,20.319088,1261.55925705,1589.34,0.002608401,101,5.267518,0.871325209736824
208896,0.06875,-0.0076845214,455,411.9547734260559,208896,20.073809,1276.29761184,1604.33,0.0056786416,102,5.262763,0.8619936108589172
210944,0.025878906,-0.0021829135,478,416.456157207489,210944,19.849598,1276.10490355,1604.33,0.0023826316,103,5.252392,0.8614320158958435
212992,0.015332031,-0.0011144574,504,420.7341003417969,212992,20.301785,1281.05623376,1604.33,0.0014800031,104,5.262035,0.8757777810096741
215040,0.019628907,-0.0077566803,476,424.79419136047363,215040,9.238889,1265.986699,1588.99,0.0026455373,105,5.27407,0.9437862373888493
217088,0.025195312,-0.0010711238,471,429.0967764854431,217088,20.135017,1280.0135991600002,1602.89,0.0022390997,106,5.2898493,0.8751229792833328
219136,0.08701172,-0.0034591244,496,433.43794083595276,219136,20.386992,1280.07198421,1602.89,0.006330921,107,5.305641,0.8697548061609268
221184,0.027490234,-0.0035118032,520,437.5658450126648,221184,30.419773,1266.45929319,1588.46,0.0024417436,108,5.311487,0.8828536719083786
223232,0.042236328,-0.0027604997,498,441.4995791912079,223232,19.825222,1265.99324154,1588.46,0.003996993,109,5.3256793,0.8807018920779228
225280,0.022509765,-0.0031969615,500,445.61200976371765,225280,20.103853,1265.36172531,1588.46,0.0019770267,110,5.331298,0.8891480639576912
227328,0.043554686,-0.0036339345,493,449.7069389820099,227328,20.230228,1263.92783765,1588.46,0.0039468743,111,5.3161554,0.8776599243283272
229376,0.01796875,-0.0034995042,461,453.86115050315857,229376,20.161263,1278.10677083,1602.69,0.0017228294,112,5.316106,0.8962150365114212
231424,0.027783204,-0.0037842318,510,458.30316495895386,231424,20.604027,1277.18666401,1602.69,0.0022789456,113,5.33238,0.88540930300951
233472,0.027685547,-0.0044622878,499,462.3144156932831,233472,20.218433,1276.40125409,1602.69,0.0030418918,114,5.338642,0.8816428855061531
235520,0.039892577,-0.0044981753,494,466.4164206981659,235520,19.83184,1276.2199325699999,1602.69,0.0039760135,115,5.3332872,0.8795407563447952
237568,0.032568358,-0.001899193,520,470.55595541000366,237568,20.983353,1276.7630951800002,1602.69,0.0028691096,116,5.320985,0.8583065271377563
239616,0.02602539,-0.0034099023,510,474.4875681400299,239616,31.261204,1266.5119285100002,1594.56,0.0027800784,117,5.327714,0.8699127435684204
241664,0.07382812,-0.0025082878,470,478.49777936935425,241664,19.856228,1266.5100612899998,1594.56,0.005578341,118,5.3375006,0.8680493831634521
243712,0.018896485,-0.0020674546,448,482.84880685806274,243712,12.664756,1276.2233384699998,1608.93,0.0018796918,119,5.335761,0.7011005878448486
245760,0.041064452,-0.0039659757,443,487.4133880138397,245760,20.100758,1290.74875391,1624.25,0.0033875182,120,5.3399887,0.8820905536413193
247808,0.017041016,-0.0024669028,473,492.02887439727783,247808,16.594934,1260.3493260199998,1592.86,0.0019557725,121,5.348175,0.9215797856450081
249856,0.018359374,-0.0023425128,464,496.3544225692749,249856,19.480978,1259.88477418,1592.86,0.00182126,122,5.3472624,0.8649444729089737
251904,0.03666992,-0.0013951598,455,500.767395734787,251904,19.987293,1260.88047136,1592.86,0.0035521418,123,5.3362412,0.865176185965538
253952,0.017529298,-0.004100605,509,505.2627055644989,253952,40.048004,1243.49270925,1573.25,0.0016334497,124,5.328662,0.6961319744586945
256000,0.012011719,-0.0010804303,493,509.28371834754944,256000,21.184122,1242.4092381799999,1573.25,0.0012136644,125,5.3385572,0.8641733676195145
258048,0.01665039,-0.0020648006,488,513.4367971420288,258048,20.439411,1240.46296941,1573.25,0.0016465327,126,5.3347726,0.8567893505096436
260096,0.033984374,-0.00420614,456,517.6278204917908,260096,26.048193,1229.2131564099996,1555.45,0.0035586343,127,5.339445,0.8880586326122284
262144,0.031103516,-0.0028286616,502,522.1153700351715,262144,20.020872,1228.75304902,1555.45,0.0031823341,128,5.3367295,0.8787889704108238
264192,0.06342773,-0.003988643,473,526.1900475025177,264192,19.740795,1243.54970831,1570.33,0.0051921164,129,5.3247423,0.8743336647748947
266240,0.019921875,-0.0043242793,481,530.5139391422272,266240,13.396891,1229.0331811900003,1556.33,0.0019392904,130,5.3149652,0.9292003810405731
268288,0.034960937,-0.0014297946,469,534.7682900428772,268288,19.748064,1229.76883313,1556.33,0.003227242,131,5.309144,0.8819454535841942
270336,0.01508789,-0.0018111032,498,539.1315705776215,270336,20.242785,1244.10901345,1570.23,0.0019006062,132,5.304105,0.882899172604084
272384,0.04941406,-0.003489375,473,543.242226600647,272384,20.319035,1258.6499308900002,1584.7,0.0041547855,133,5.30791,0.8844771310687065
274432,0.041064452,-0.0024154386,488,547.5706243515015,274432,21.327719,1258.4192849300002,1584.7,0.0037532113,134,5.3113966,0.8427424281835556
276480,0.05722656,-0.0061766407,507,551.763995885849,276480,14.527582,1267.24381966,1598.62,0.0047694487,135,5.3156,0.7177626192569733
278528,0.013525391,-0.0019227831,483,555.7986409664154,278528,20.319672,1276.6838039200002,1612.86,0.0012224375,136,5.3186264,0.8687422275543213
280576,0.046875,-0.0024754875,452,560.0360774993896,280576,20.024529,1275.88985176,1612.86,0.0040012416,137,5.323717,0.8654371947050095
282624,0.01953125,-0.0010508287,447,564.5647740364075,282624,20.936058,1291.28346532,1628.07,0.002074993,138,5.3244796,0.8714776933193207
284672,0.01484375,-0.0010297323,450,569.1383521556854,284672,19.99934,1290.73376428,1628.07,0.0017257666,139,5.3223186,0.869537353515625
286720,0.041259766,-0.0012393963,496,573.6863446235657,286720,20.965122,1306.4852014100002,1643.35,0.0036791754,140,5.316695,0.8421027809381485
288768,0.01850586,-0.0012317568,474,577.814022064209,288768,14.212183,1316.3944714099998,1658.02,0.0018533055,141,5.31263,0.7690376341342926
290816,0.06196289,-0.002906307,465,582.1293332576752,290816,19.981527,1312.5548555699997,1658.02,0.00481626,142,5.319356,0.8751267939805984
292864,0.069042966,-0.0034319987,475,586.5316817760468,292864,19.911264,1328.63043871,1673.95,0.0060580494,143,5.33285,0.8707834482192993
294912,0.015380859,-0.0008279916,449,590.8367800712585,294912,19.975018,1343.5669016999998,1688.26,0.0017194446,144,5.337414,0.8861112669110298
296960,0.025732422,-0.0023691175,460,595.3894681930542,296960,20.27423,1358.6245604299997,1702.77,0.0028870418,145,5.3375916,0.8759597837924957
299008,0.011328125,-0.00529981,499,599.8350532054901,299008,17.541233,1359.57383779,1704.03,0.001270456,146,5.338276,0.9105280414223671
301056,0.042089842,-0.0056573497,484,603.9362442493439,301056,12.234885,1368.8850576,1718.43,0.0036677797,147,5.3414087,0.9091221988201141
303104,0.05292969,-0.004630961,476,608.1655039787292,303104,20.220427,1369.6751777700001,1718.43,0.004268799,148,5.353017,0.8831566348671913
305152,0.057617188,-0.0028413641,480,612.4682137966156,305152,10.098623,1364.55709868,1718.43,0.004756442,149,5.359533,0.9342472329735756
307200,0.050927736,-0.0027684127,471,616.7336468696594,307200,20.15264,1379.68678872,1733.71,0.004416586,150,5.3606405,0.8687000274658203
309248,0.061181642,-0.0030983803,464,621.0794401168823,309248,19.85615,1395.3787603,1748.97,0.0046620527,151,5.365972,0.8795953020453453
311296,0.032470703,-0.003736391,453,625.4927821159363,311296,25.325796,1410.52333825,1764.18,0.0027801075,152,5.3819494,0.9065846353769302
313344,0.014550781,-0.0033931495,475,630.0053980350494,313344,20.847652,1410.4378579800002,1764.18,0.0017693179,153,5.3846965,0.885290339589119
315392,0.03251953,-0.0054916474,471,634.3151199817657,315392,10.197676,1395.29466277,1749.87,0.00343692,154,5.376173,0.9409381374716759
317440,0.02055664,-0.0023498407,485,638.6562056541443,317440,22.550268,1395.9871619199998,1749.87,0.0018765142,155,5.373416,0.7180079221725464
319488,0.01796875,-0.002933798,466,642.8737885951996,319488,10.912545,1396.25612654,1749.87,0.0018785018,156,5.368304,0.9516774974763393
321536,0.03955078,-0.0030242451,462,647.2642111778259,321536,26.851429,1383.97390362,1734.15,0.0033978291,157,5.35584,0.8944241553544998
323584,0.06337891,-0.0030772113,451,651.6965277194977,323584,20.07447,1383.45695483,1734.15,0.00539255,158,5.351314,0.8728898018598557
325632,0.016748047,-0.003151372,409,656.228679895401,325632,29.515509,1367.3030026700005,1718.56,0.0017005114,159,5.3463116,0.8593532890081406
327680,0.051513672,-0.006379009,467,661.226633310318,327680,24.339668,1328.0393469000003,1675.2,0.004484719,160,5.3464036,0.9093585535883904
329728,0.018164063,-0.0010133085,397,665.6061322689056,329728,19.878445,1327.41780658,1675.2,0.0019985503,161,5.3487196,0.8819432854652405
331776,0.025097657,-0.0021381516,411,670.765177488327,331776,20.64722,1332.6788730600001,1675.2,0.0024127383,162,5.344241,0.881982296705246
333824,0.026904296,-0.003306338,451,675.7417423725128,333824,20.041418,1336.9947230400003,1675.2,0.0026923,163,5.3518977,0.8807251155376434
335872,0.034716796,-0.0031923163,455,680.2795000076294,335872,19.99445,1337.2989932100004,1675.2,0.0031619226,164,5.358701,0.8799095153808594
337920,0.019335937,-0.002074901,451,684.775792837143,337920,21.086288,1343.13203771,1675.2,0.0018190561,165,5.3601184,0.8839387223124504
339968,0.07509766,-0.0039553903,448,689.3113763332367,339968,20.120564,1342.4764698600002,1675.2,0.005832807,166,5.355155,0.8645166754722595
342016,0.026708985,-0.0031689878,494,693.8765347003937,342016,26.05841,1329.2982636700003,1660.38,0.0031496019,167,5.355167,0.9104591608047485
344064,0.03803711,-0.0018670881,492,698.0184140205383,344064,20.100817,1334.8667576600003,1660.38,0.0030695323,168,5.361474,0.8838789984583855
346112,0.03149414,-0.0074385693,498,702.1791274547577,346112,20.698132,1307.75902015,1634.27,0.002936705,169,5.3680234,0.9236720651388168
348160,0.030566406,-0.002776994,482,706.2857549190521,348160,21.169025,1312.7064273700003,1634.27,0.003204735,170,5.3665547,0.8861022889614105
350208,0.025439452,-0.002774143,472,710.5350277423859,350208,27.00534,1296.6235110500002,1618.91,0.0022950233,171,5.3564997,0.89467354118824
352256,0.02421875,-0.001552132,407,714.8680481910706,352256,20.459743,1296.52492199,1618.91,0.002883691,172,5.349769,0.8693857491016388
354304,0.053613283,-0.006795363,452,719.8969876766205,354304,7.1800866,1293.5253665100001,1617.17,0.0046388106,173,5.347337,0.9586751274764538
356352,0.022509765,-0.002568133,479,724.4260573387146,356352,28.109848,1309.8885801000001,1633.28,0.0021240734,174,5.345259,0.8901272043585777
358400,0.04941406,-0.003413365,478,728.6959879398346,358400,19.901693,1325.1921283200002,1648.52,0.0037831147,175,5.3565035,0.8644987344741821
360448,0.029296875,-0.0020628287,501,732.9776678085327,360448,20.289474,1338.8507920700001,1662.99,0.002593989,176,5.3603015,0.8760989159345627
362496,0.039794922,-0.004194082,502,737.0600984096527,362496,20.18463,1352.46371162,1677.22,0.0034694881,177,5.366629,0.8807070404291153
364544,0.024365235,-0.003176938,515,741.1331288814545,364544,20.489098,1367.0353513900002,1692.79,0.002392117,178,5.365361,0.8670700788497925
366592,0.029052734,-0.0056506926,517,745.1092796325684,366592,9.214715,1350.8502608200004,1676.48,0.0028539903,179,5.3634152,0.9492184482514858
368640,0.053857423,-0.004676099,468,749.0699973106384,368640,20.16775,1350.8519414000004,1676.48,0.0045187105,180,5.3763323,0.8728092014789581
370688,0.021142578,-0.0044481447,486,753.4431037902832,370688,30.72132,1349.4959653800001,1675.27,0.0020511583,181,5.3977027,0.8712183833122253
372736,0.07485352,-0.003932747,484,757.6543264389038,372736,19.94257,1363.76341222,1689.58,0.0056796162,182,5.3991323,0.8707797527313232
374784,0.058740236,-0.007151543,475,761.8822405338287,374784,46.004265,1335.38261775,1662.23,0.0054324423,183,5.404518,0.7897769808769226
376832,0.047558594,-0.0035073287,480,766.1852946281433,376832,20.129097,1335.0232511200002,1662.23,0.0038296543,184,5.416527,0.8772085011005402
378880,0.013818359,-0.0015574103,489,770.4487116336823,378880,19.915386,1335.41749974,1662.23,0.0015821795,185,5.4262404,0.8702904284000397
380928,0.051660158,-0.0021788634,444,774.6341156959534,380928,19.655811,1351.1004652499998,1677.57,0.0040533724,186,5.423632,0.8638519942760468
382976,0.02319336,-0.005868332,485,779.2451176643372,382976,6.903164,1334.2587724899997,1659.68,0.0023057363,187,5.4227543,0.9642039835453033
385024,0.027197266,-0.0019476728,461,783.4656827449799,385024,20.048512,1334.4856155900002,1659.68,0.0026266468,188,5.4332166,0.8788411766290665
387072,0.0145019535,-0.0013626004,516,787.904415845871,387072,45.954735,1303.2559493099998,1625.42,0.0014935811,189,5.4390388,0.7684286385774612
389120,0.061279297,-0.0058867,507,791.869019985199,389120,19.913061,1303.8628604,1625.42,0.0050187167,190,5.437522,0.8658084720373154
391168,0.028173828,-0.0016797732,486,795.9026875495911,391168,29.767359,1290.8350620400001,1610.91,0.0034712665,191,5.4462705,0.8570230156183243
393216,0.0359375,-0.005417736,537,800.117246389389,393216,9.21563,1278.0303218300003,1598.22,0.0031894706,192,5.4561725,0.9589798487722874
395264,0.0234375,-0.0018696435,473,803.9256782531738,395264,20.047,1278.56576777,1598.22,0.0024388863,193,5.447301,0.8780709281563759
397312,0.018408203,-0.0028462543,485,808.2531135082245,397312,28.139658,1267.68532362,1584.58,0.0019936168,194,5.4347076,0.8879004716873169
399360,0.031933594,-0.003709019,461,812.4750466346741,399360,27.66094,1259.08143128,1575.59,0.002970628,195,5.4355803,0.8948764055967331
401408,0.014892578,-0.0022109386,510,816.9170768260956,401408,28.546432,1238.305107,1550.4,0.0015091674,196,5.439544,0.7922638952732086
403456,0.00913086,-0.001956201,487,820.932452917099,403456,31.11875,1209.53253009,1520.82,0.0010332556,197,5.443791,0.6911135613918304
405504,0.015527343,0.00040113615,427,825.1328682899475,405504,14.107367,1201.1832937400002,1513.25,0.0019185019,198,5.441264,0.9483864009380341
407552,0.022900391,-0.0040434506,392,829.9276242256165,407552,27.131039,1209.23398659,1519.22,0.002085498,199,5.4432497,0.8709598481655121
409600,0.029541016,-0.00425594,425,835.1408410072327,409600,5.8360515,1193.5885843600001,1500.55,0.0028323159,200,5.459631,0.9749387968331575
411648,0.06923828,-0.0053312816,441,839.9626677036285,411648,19.883316,1193.4908588600001,1500.55,0.005412447,201,5.4630136,0.8846724927425385
413696,0.01665039,-0.0040787943,495,844.5998208522797,413696,41.74696,1177.60360651,1483.8,0.0015579944,202,5.464225,0.8083356320858002
415744,0.03173828,-0.0012171807,461,848.736944437027,415744,19.910458,1177.4481948999999,1483.8,0.0028968332,203,5.4681416,0.8810491636395454
417792,0.022900391,-0.0065204846,457,853.1735091209412,417792,17.189898,1147.8896995199998,1454.01,0.0024475276,204,5.483766,0.9338883757591248
419840,0.022900391,-0.0048593744,480,857.6542983055115,419840,40.840633,1112.1259603,1405.15,0.002116664,205,5.487712,0.8646115064620972
421888,0.031542968,-0.0013334388,465,861.9208180904388,421888,19.619507,1111.50106109,1405.15,0.0028912686,206,5.486781,0.8708510100841522
423936,0.007470703,-0.0023690811,499,866.3187611103058,423936,17.364635,1082.5700878399998,1376.5,0.00078058,207,5.4903793,0.9165331646800041
425984,0.030126953,-0.0043674195,461,870.4212107658386,425984,40.77952,1059.9177588999999,1344.79,0.0026073097,208,5.4925413,0.8569149076938629
428032,0.043408204,-0.0034151238,435,874.8575162887573,428032,19.259848,1059.49073864,1344.79,0.0037131186,209,5.4956884,0.8819946721196175
430080,0.038134765,-0.009351133,433,879.5658478736877,430080,6.7072434,1042.66673698,1327.05,0.0044057453,210,5.485299,0.9656408876180649
432128,0.015136719,-0.004923034,460,884.293534040451,432128,32.818245,1032.0560510500002,1310.57,0.0014486877,211,5.4912214,0.7645076960325241
434176,0.008886719,-0.0040383055,474,888.7401068210602,434176,37.52086,962.4290311,1237.93,0.00090494833,212,5.4905343,0.5759486556053162
436224,0.012890625,-0.0031975475,461,893.0571501255035,436224,13.004784,944.46848046,1217.92,0.001333742,213,5.4950714,0.9580219872295856
438272,0.013964844,-0.0011329514,481,897.4957163333893,438272,26.639791,941.8046578300001,1214.44,0.0017411336,214,5.503895,0.9028037935495377
440320,0.019628907,-0.0032246627,483,901.7508883476257,440320,31.75478,933.76052719,1199.83,0.0017754525,215,5.5022407,0.8914162963628769
442368,0.021435548,-0.00084942504,469,905.9891538619995,442368,19.616514,934.04862364,1199.83,0.0023059119,216,5.5110006,0.8848604783415794
444416,0.03378906,-0.005666802,468,910.3546168804169,444416,10.012415,912.61331962,1176.53,0.0030676564,217,5.506748,0.9679713323712349
446464,0.034521483,-0.0034636806,456,914.7295422554016,446464,33.850754,929.28378278,1194.09,0.0030153042,218,5.516535,0.8713052123785019
448512,0.046582032,-0.0067011854,479,919.2132070064545,448512,30.853159,913.4886928,1177.39,0.0039962605,219,5.533576,0.8852707222104073
450560,0.046142578,-0.0042000357,443,923.4807326793671,450560,19.360409,914.5461375499998,1177.39,0.0039431406,220,5.5427027,0.8819169253110886
452608,0.011328125,-0.0023273858,481,928.1025002002716,452608,24.344814,884.2873547300001,1146.71,0.0012851951,221,5.540874,0.7387822568416595
454656,0.021923829,-0.0036927387,444,932.3568828105927,454656,15.7430725,861.8263255500001,1128.91,0.0021491533,222,5.54255,0.921699769794941
456704,0.029150391,-0.003544734,422,936.9658846855164,456704,29.16428,856.5931647900001,1122.6,0.0032015592,223,5.5533257,0.9213394075632095
458752,0.028857421,-0.0050476966,454,941.8192911148071,458752,19.50336,845.0899451,1114.3,0.002539731,224,5.5584645,0.7091291844844818
460800,0.039990235,-0.006273061,443,946.3217322826385,460800,16.107012,837.47392562,1110.44,0.0032299994,225,5.553898,0.8535986393690109
462848,0.03803711,-0.0045597362,457,950.9465041160583,462848,19.995485,837.4330814100001,1110.44,0.003352949,226,5.560334,0.896027959883213
464896,0.03125,-0.003861711,441,955.4193053245544,464896,6.4986105,823.3290589000003,1094.17,0.0030185478,227,5.573061,0.8177836537361145
466944,0.01977539,-0.007409596,446,960.0639169216156,466944,9.128744,817.1575681300002,1094.17,0.0027391005,228,5.5752,0.9537079706788063
468992,0.017041016,-0.0024135713,513,964.646418094635,468992,26.308498,816.12329573,1094.27,0.0016843213,229,5.5725527,0.6517321467399597
471040,0.030517578,-0.0014234142,449,968.6338739395142,471040,10.050907,811.3097530800001,1094.27,0.0029147593,230,5.5810995,0.9521309845149517
