#{"t_start": 1746024062.6813865, "env_id": null}
r,l,t
1225.260915,2049,5.03697
80.747543,232,5.409882
79.833127,221,5.761001
78.438466,219,6.107497
74.189158,212,6.438076
74.613444,222,6.782107
75.144156,215,7.112604
80.31752,230,7.469215
83.33102,231,7.838285
81.661027,236,8.20078
77.391842,218,8.886377
81.547504,227,9.242323
85.024561,231,9.591461
73.163449,211,9.918331
85.291451,230,10.271137
78.618606,220,10.602628
75.555701,218,10.935028
82.523041,232,11.300211
76.014533,216,11.629904
75.885851,217,12.361621
74.196798,218,12.699509
79.482545,224,13.058595
77.959714,225,13.413685
87.953296,238,13.78194
72.117924,212,14.10921
81.661913,230,14.468673
71.134346,220,14.814459
81.253976,224,15.165508
78.974852,232,15.905318
80.275689,222,16.282352
79.214181,223,16.635202
78.846432,221,16.975582
73.975082,217,17.346305
84.695374,229,17.709034
80.615536,224,18.125117
80.612521,227,18.67471
78.857511,222,19.126776
82.610192,232,19.859163
79.485168,225,20.212641
88.37459,238,20.720844
79.047777,215,21.062332
79.090251,226,21.407838
79.998871,220,21.807753
76.697534,219,22.219362
79.410082,219,22.592918
77.774348,217,22.986806
81.97321,224,23.686243
77.829286,221,24.029167
77.22814,221,24.361508
77.132937,219,24.690251
77.745451,218,25.023804
72.750642,217,25.426132
77.868345,221,25.804337
78.111349,222,26.15598
77.324237,218,26.507498
75.405333,215,26.840312
78.547649,226,27.547429
76.32196,221,27.9174
72.734324,214,28.242193
74.95146,215,28.578283
74.055383,219,28.917842
75.925386,215,29.256832
78.648935,217,29.598203
77.428602,221,30.012403
78.785293,223,30.37594
75.211754,211,31.067467
75.668264,217,31.396846
78.169483,220,31.745255
77.192124,215,32.156884
78.583908,217,32.542438
83.589753,232,32.905213
70.234894,208,33.238124
72.881212,216,33.654448
79.570627,222,34.043808
75.109896,225,34.810202
72.126254,215,35.289636
73.181127,210,35.634072
101.488399,259,36.048681
67.905356,218,36.381027
80.937451,238,36.781284
78.361843,221,37.36305
80.240449,223,37.77046
75.752631,212,38.132853
77.535565,217,38.476854
75.71181,218,39.182042
77.836361,217,39.512299
79.657141,229,39.969866
79.616469,219,40.311741
75.203569,214,40.642743
82.161213,225,40.989047
78.301643,225,41.32579
81.357341,222,41.66457
79.507396,224,42.013653
74.570202,215,42.695803
79.165259,221,43.054595
79.429929,224,43.397435
87.741489,238,43.785178
78.620749,217,44.120888
79.877237,223,44.478225
76.760018,216,44.806706
74.310624,212,45.138492
289.385802,605,46.380608
80.622606,230,46.728834
79.343595,217,47.062326
79.199764,222,47.434836
73.359513,210,47.754109
81.535574,221,48.128631
79.35009,219,48.504944
78.010647,219,48.847213
332.075894,643,50.192911
80.713979,224,50.53261
73.05424,212,50.860645
69.514266,211,51.207608
76.98118,234,51.565934
75.543159,217,51.900045
76.072209,220,52.240632
81.411089,224,52.582726
73.499242,216,53.259653
154.083625,359,53.80152
78.098226,217,54.134757
77.434118,215,54.464573
80.1178,226,54.807246
75.914641,219,55.140617
74.144452,223,55.488212
72.01601,219,55.820131
80.219214,218,56.15448
77.601742,226,56.871875
81.553311,223,57.220896
75.738568,217,57.566733
77.048948,222,57.907243
75.153031,218,58.240786
76.893446,219,58.588313
74.758311,217,58.916405
78.798217,221,59.252938
76.912619,220,59.593448
82.254266,227,60.30288
78.115784,221,60.651165
83.477097,231,61.014094
83.870014,229,61.372811
77.789847,221,61.711699
74.799522,216,62.050298
73.982939,218,62.386614
78.911738,225,62.732182
74.012611,213,63.059433
80.105532,227,63.756228
76.201539,227,64.118635
75.00956,226,64.463484
85.069569,239,64.827327
78.507815,225,65.186059
84.369241,239,65.573562
79.055003,224,65.922321
81.680552,226,66.264069
78.774611,233,66.631098
1142.091593,1912,69.91863
81.715068,228,70.283604
87.747438,248,71.059652
83.179895,230,71.41101
1213.142939,2049,75.169169
79.169136,223,75.595484
81.25024,226,75.96425
75.653109,225,76.397272
80.459369,223,76.772078
83.601919,236,77.212063
77.611495,223,77.730207
87.357183,235,78.180609
71.947249,222,79.139496
77.746163,220,79.633344
77.680953,232,80.009429
78.735357,225,80.39829
76.71122,226,80.754923
78.407832,222,81.196718
83.039345,227,81.588101
68.563876,222,81.944743
75.484259,220,82.294061
78.3447,227,82.994838
82.212179,229,83.353329
