policy_entropy,time_elapsed,value_loss,approxkl,clipfrac,explained_variance,serial_timesteps,policy_loss,ep_reward_mean,ep_len_mean,fps,total_timesteps,n_updates
2.836162,3023.9148201942444,10.71579,0.003973799,0.045703124,0.642917811870575,1249280,-0.003923361,900.83643485,1390.31,458,1249280,610
2.8418303,3028.3786022663116,20.212008,0.003618183,0.039453126,0.726833164691925,1251328,-0.0036032707,888.42713214,1371.31,452,1251328,611
2.844133,3032.907584667206,7.800332,0.0068105347,0.07475586,0.9046146646142006,1253376,-0.011769757,873.12179046,1350.53,475,1253376,612
2.8391793,3037.2138109207153,3.1357114,0.004534558,0.055664062,0.944219708442688,1255424,-0.0049176416,867.8852941299999,1341.53,441,1255424,613
2.8418279,3041.8521394729614,13.246992,0.004163553,0.0484375,0.8630420118570328,1257472,-0.0034515192,845.1061536200001,1306.78,452,1257472,614
2.8516288,3046.381914138794,10.0097885,0.0032640002,0.035595704,0.9089135527610779,1259520,-0.0021536148,820.45603962,1270.1,460,1259520,615
2.854134,3050.8291451931,9.794206,0.005949183,0.07143555,0.7158104479312897,1261568,-0.0023696562,821.13189994,1270.1,415,1261568,616
2.8545399,3055.7586867809296,9.491311,0.0036612868,0.039746094,0.853074386715889,1263616,-0.0057087024,797.9215732600001,1236.43,454,1263616,617
2.855858,3060.267279148102,3.513583,0.003218475,0.035449218,0.9210675433278084,1265664,-0.0033630677,794.72850311,1231.8,443,1265664,618
2.8688853,3064.882542848587,27.961086,0.003845159,0.044140626,0.8074579834938049,1267712,-0.005971788,776.4987599299999,1202.89,466,1267712,619
2.8930593,3069.2734811306,9.474112,0.002650849,0.02626953,0.8871656954288483,1269760,-0.0031745534,763.7243865900001,1184.49,448,1269760,620
2.905107,3073.8425788879395,22.415241,0.0030200025,0.034375,0.7967942506074905,1271808,-0.0046733115,752.90213949,1168.71,468,1271808,621
2.9078348,3078.213159799576,11.840075,0.0036331855,0.04116211,0.8629509508609772,1273856,-0.005534666,746.68579096,1158.9,449,1273856,622
2.8997388,3082.7747020721436,4.717925,0.0046224357,0.053808592,0.9079769030213356,1275904,-0.006156889,741.10773394,1150.65,446,1275904,623
2.902995,3087.3576304912567,2.8612938,0.0029083763,0.026611328,0.9533515460789204,1277952,-0.0043624025,736.2054923400001,1143.61,461,1277952,624
2.8998408,3091.794366121292,11.309688,0.002899188,0.031933594,0.7388935983181,1280000,-0.0020530568,750.11454168,1162.26,440,1280000,625
2.9023423,3096.4410128593445,27.307438,0.0023771636,0.024414062,0.7052317261695862,1282048,-0.0030596042,734.46039155,1140.82,451,1282048,626
2.9058948,3100.9764964580536,10.340149,0.0065877615,0.07358398,0.5692711174488068,1284096,-0.0016640347,733.8966982200001,1140.82,430,1284096,627
2.9080157,3105.7353460788727,9.392206,0.004647217,0.055761717,0.7422165274620056,1286144,-0.004007526,734.4788938199999,1140.82,453,1286144,628
2.9096723,3110.2502167224884,13.465818,0.0025713556,0.029492188,0.8578055799007416,1288192,-0.0017317667,688.6456335099999,1077.66,473,1288192,629
2.9154549,3114.5778007507324,7.3347816,0.0029727716,0.027978515,0.8964586555957794,1290240,-0.0033297874,688.6319081099999,1076.88,469,1290240,630
2.8962781,3118.9425337314606,10.439624,0.0042382423,0.04116211,0.699105829000473,1292288,-0.0053085494,700.72972663,1093.06,446,1292288,631
2.8811994,3123.527286052704,10.103498,0.0040986952,0.04765625,0.7602555602788925,1294336,-0.005159935,702.8071708499998,1093.06,463,1294336,632
