time_elapsed,approxkl,value_loss,serial_timesteps,n_updates,policy_entropy,ep_reward_mean,ep_len_mean,clipfrac,policy_loss,total_timesteps,explained_variance,fps
932.7265462875366,0.0049299737,24.656214,405504,198,6.741328,830.88952276,1067.15,0.06381836,-0.0037142255,405504,0.8917410671710968,465
937.1268754005432,0.0038397126,20.520876,407552,199,6.7401533,847.3775233900001,1085.0,0.0440918,-0.001942385,407552,0.8688483685255051,470
941.4835455417633,0.0040517305,27.652424,409600,200,6.739711,864.6380411400002,1103.95,0.049121093,-0.0049135373,409600,0.8635785430669785,493
945.6366853713989,0.0042437357,21.797783,411648,201,6.745023,880.5655284200001,1121.73,0.055371094,-0.003982974,411648,0.8581050634384155,475
949.9477770328522,0.0025260765,26.171474,413696,202,6.7457733,898.69354358,1142.36,0.025292968,-0.003385698,413696,0.8767084702849388,480
954.2112517356873,0.0065071546,20.302288,415744,203,6.729917,899.8629886399999,1142.36,0.08125,-0.0039875647,415744,0.8677061796188354,472
958.5499229431152,0.0024664148,20.034948,417792,204,6.7219825,899.36516063,1142.36,0.02734375,-0.0003628807,417792,0.839477926492691,463
962.9682478904724,0.0045388653,19.878725,419840,205,6.7431436,903.3339428300001,1142.36,0.057373047,-0.0034676031,419840,0.8378494381904602,463
967.3859565258026,0.0038127706,20.173494,421888,206,6.760957,920.74919505,1160.39,0.04741211,-0.0029776024,421888,0.8521339148283005,462
971.8167495727539,0.0019014031,2.0146196,423936,207,6.765217,905.88079542,1144.46,0.01821289,-0.0026050562,423936,0.9857874372974038,442
976.4479925632477,0.0059981053,20.294817,425984,208,6.765406,905.6544088300001,1144.46,0.07094727,-0.00053964125,425984,0.8393771052360535,441
981.0825574398041,0.0021111844,26.622253,428032,209,6.7647567,904.51329663,1142.17,0.022558594,-0.0032508373,428032,0.8851698115468025,483
985.3194270133972,0.002167962,35.949318,430080,210,6.7631392,893.37876495,1135.93,0.02265625,-0.0016113177,430080,0.7931924909353256,506
989.3664789199829,0.0018416774,9.147144,432128,211,6.7596025,879.1717795799999,1122.81,0.014697266,-0.0029715616,432128,0.9487205594778061,515
993.34104180336,0.0020041647,19.832891,434176,212,6.756636,882.86305278,1122.81,0.02216797,0.00025949476,434176,0.8237429559230804,461
997.7814078330994,0.0021288136,24.280201,436224,213,6.7555213,899.8414671500001,1140.88,0.018603515,-0.00055459706,436224,0.8975976780056953,495
1001.916214466095,0.003699225,21.877878,438272,214,6.7666893,899.0537315499998,1140.49,0.036132812,-0.00312297,438272,0.8917049169540405,451
1006.4524676799774,0.0037171007,19.5876,440320,215,6.7875795,916.4913713999999,1158.38,0.042382814,-0.0026864333,440320,0.8181106150150299,449
1011.004557132721,0.004504203,19.265102,442368,216,6.7803392,922.3187179599997,1158.38,0.050341796,-0.004414336,442368,0.8156560808420181,439
1015.6673958301544,0.0018470853,14.899939,444416,217,6.758563,905.2248658499999,1140.53,0.017724609,-0.0032300428,444416,0.9428271427750587,488
1019.8646512031555,0.0053432183,20.937521,446464,218,6.765536,921.76870717,1156.6,0.068115234,-0.003199701,446464,0.8173358142375946,473
1024.1886570453644,0.0014255281,33.76781,448512,219,6.770601,906.64784549,1141.75,0.015039062,-0.0007017687,448512,0.8463491946458817,463
1028.6070008277893,0.002968672,19.910387,450560,220,6.775294,905.93551449,1141.75,0.03203125,-0.002437394,450560,0.7802270799875259,463
1033.0230014324188,0.0030168658,20.314905,452608,221,6.780566,924.9029500200002,1163.9,0.03125,-0.003743173,452608,0.9027847349643707,468
1037.3959708213806,0.004123851,18.80169,454656,222,6.763921,923.5911630300001,1163.9,0.047314454,-0.0015964396,454656,0.8791722133755684,429
1042.1636366844177,0.005735702,5.398155,456704,223,6.7608004,910.0649689100002,1150.09,0.025146484,-0.0060644313,456704,0.9779940638691187,464
1046.5747632980347,0.001715499,29.155289,458752,224,6.765886,890.95421468,1132.57,0.018603515,-0.0009383067,458752,0.8753321245312691,515
1050.5492715835571,0.005034157,11.459808,460800,225,6.746974,877.6956197,1122.05,0.046923827,-0.004182758,460800,0.9252505898475647,467
1054.9331769943237,0.0022725144,18.786785,462848,226,6.7280273,894.4548660099999,1139.35,0.022216797,-0.0011177515,462848,0.8111104816198349,462
1059.365929365158,0.004051232,17.803997,464896,227,6.726836,894.7107923600001,1139.35,0.050195314,-0.0035164407,464896,0.8934545367956161,457
1063.8434000015259,0.0048797466,18.471424,466944,228,6.728368,909.5296374999999,1154.81,0.062060546,-0.0014309397,466944,0.8355514258146286,451
1068.3814816474915,0.0020083245,35.59594,468992,229,6.729493,927.2102875299997,1171.6,0.017529298,-0.003622843,468992,0.8404846638441086,517
1072.339329957962,0.0014953612,23.715061,471040,230,6.730094,929.52791866,1174.03,0.009960937,0.0008643841,471040,0.9016676768660545,472
1076.6711752414703,0.0023185818,7.0728965,473088,231,6.7359505,930.2061512500001,1175.17,0.017773438,-0.0014216809,473088,0.9608311429619789,465
1081.0723669528961,0.002452834,25.902409,475136,232,6.7417846,947.89306673,1194.06,0.023876954,-0.0038438127,475136,0.8851934149861336,468
1085.4414296150208,0.0010302169,25.056574,477184,233,6.741408,967.7541938800001,1216.19,0.008251953,-0.0014851037,477184,0.8994473069906235,478
1089.718466758728,0.0024381164,25.851843,479232,234,6.74703,970.0710173,1213.71,0.025537109,0.00015975107,479232,0.8955617621541023,450
1094.2662677764893,0.0032021168,23.469011,481280,235,6.7445574,973.08512743,1217.04,0.028710937,-0.0012060882,481280,0.8959568589925766,481
1098.519436597824,0.0052131894,19.844858,483328,236,6.7419333,984.4409149699999,1227.11,0.06928711,-0.0027516661,483328,0.8712786883115768,462
1102.9490988254547,0.0022345302,19.516775,485376,237,6.7412453,984.57765259,1227.11,0.017822266,-0.00067971565,485376,0.8631113469600677,456
1107.4342970848083,0.0016783206,19.447182,487424,238,6.7391806,1001.8777102900001,1244.19,0.015576172,-0.00095892855,487424,0.8318663984537125,464
1111.8479959964752,0.001531399,20.950201,489472,239,6.7392693,1017.14526803,1261.16,0.014550781,-0.0007968928,489472,0.8573567420244217,465
1116.2511959075928,0.003169889,20.325127,491520,240,6.720515,1032.6629051,1277.0,0.031103516,-0.0017695496,491520,0.8688448816537857,436
1120.9473254680634,0.002934416,19.912258,493568,241,6.712578,1046.8595955600001,1290.5,0.032714844,-0.0030170258,493568,0.8556272983551025,439
1125.61119556427,0.0038808282,20.246616,495616,242,6.7216616,1062.98795379,1307.12,0.047021486,-0.0038404565,495616,0.8638971298933029,477
1129.9043674468994,0.0046448857,19.838268,497664,243,6.7277846,1078.4554593599998,1322.9,0.052978516,-0.0032267496,497664,0.8619986325502396,466
1134.2915806770325,0.0039446503,7.655398,499712,244,6.729431,1088.2392641899999,1333.63,0.044677734,-0.0041734553,499712,0.9657873548567295,490
1138.4693129062653,0.0017858064,15.407435,501760,245,6.732888,1090.72955936,1335.66,0.01796875,-0.0013728741,501760,0.8920493423938751,466
1142.8555331230164,0.0038263202,20.03441,503808,246,6.7262063,1090.81934465,1335.66,0.042529296,-0.001915144,503808,0.8141299784183502,439
1147.5150971412659,0.0012614091,26.991383,505856,247,6.7078295,1108.1154199199998,1352.33,0.011376953,-0.0017470494,505856,0.8916428163647652,490
1151.688180923462,0.0047850627,19.142675,507904,248,6.689631,1107.9255243999999,1352.33,0.05732422,-0.003028283,507904,0.837770625948906,456
1156.1703460216522,0.002954965,19.832266,509952,249,6.6814756,1108.27159036,1352.33,0.033203125,-0.0020344867,509952,0.777285248041153,447
1160.7484910488129,0.0013323687,19.653173,512000,250,6.6825495,1108.6930937299999,1352.33,0.01015625,-0.00058835896,512000,0.8136836141347885,444
1165.3576481342316,0.002356284,20.906097,514048,251,6.6731896,1125.0149584299998,1368.56,0.024609376,-0.00021234089,514048,0.8422572165727615,450
1169.9070811271667,0.003947491,20.181156,516096,252,6.6759806,1143.1110218699998,1388.52,0.047460936,-0.0016630047,516096,0.7819667160511017,457
1174.3804860115051,0.0029397025,38.17198,518144,253,6.6756225,1149.12215187,1388.03,0.032714844,-0.003716626,518144,0.7665399610996246,473
1178.7095263004303,0.002162729,21.231802,520192,254,6.675467,1165.4074678499999,1407.88,0.020947266,-0.00070732995,520192,0.8490690886974335,467
1183.0933244228363,0.005561721,19.869343,522240,255,6.6796694,1177.4957050599999,1420.42,0.07451172,-0.0038672604,522240,0.8022307604551315,458
1187.5624332427979,0.004674852,20.131744,524288,256,6.6986475,1194.43130005,1437.22,0.05708008,-0.0043413853,524288,0.8424043953418732,455
1192.0569233894348,0.0048892014,20.20301,526336,257,6.7227564,1195.1158938199999,1437.22,0.062451173,-0.0029092254,526336,0.8367493599653244,442
